effort is what it will take
Moved 387.967 442.9813 413.056 0.1920864 0.06444445
Moved 387.9826 446.1999 402.3005 0.1995367 0.03678102
Moved 387.9975 448.0639 392.2763 0.2038517 0.01099869
Moved 388.0139 449.9692 384.1539 0.208262 -0.009892193
Moved 388.0294 451.4119 375.5286 0.2116017 -0.03207681
Moved 388.0447 452.8548 368.7261 0.2149417 -0.04957285
Moved 388.0616 453 364.1183 0.2152778 -0.06142424
Moved 388.0754 454.2803 362.4393 0.2182415 -0.06574246
Moved 388.0914 454.8216 359.3569 0.2194944 -0.0736706
Moved 388.1071 455.5 358 0.2210648 -0.07716057
Moved 388.1223 456 358 0.2222222 -0.07716057
Moved 388.1431 459.1805 358 0.2295845 -0.07716057
Stationary 388.1555 459.1805 358 0.2295845 -0.07716057
Moved 388.1673 463.0436 366.1163 0.2385269 -0.05628523
Moved 388.1836 468.5941 378.3069 0.2513751 -0.02493093
Moved 388.2 475.9911 391.3841 0.2684981 0.008703828
Moved 388.2141 482.127 403.254 0.2827014 0.03923353
Moved 388.2308 487.8658 414.7315 0.2959855 0.06875383
Moved 388.2445 497.4576 432.0056 0.3181888 0.1131829
Moved 388.2602 507.545 445.2722 0.3415394 0.1473048
Moved 388.2748 515.7354 458.1031 0.3604986 0.1803064
Moved 388.2913 521.5764 466.407 0.3740194 0.2016642
Moved 388.3066 532.6022 481.5781 0.3995423 0.2406842
Moved 388.3215 539.8209 491.3493 0.4162521 0.265816
Moved 388.3371 547.0453 500.2545 0.4329754 0.2887202
Moved 388.3524 554.2883 508.2883 0.4497415 0.3093835
Moved 388.3694 560.34 516.51 0.4637499 0.3305297
Moved 388.3828 567.1102 522.1102 0.4794218 0.3449336
Moved 388.398 571.1242 526.8323 0.4887134 0.3570788
Moved 388.4141 576.1617 533.2021 0.5003742 0.3734622
Moved 388.4297 581.374 537.374 0.51244 0.3841924
Moved 388.4459 587.6703 543.6703 0.5270147 0.4003866
Moved 388.4603 592.0699 548.0699 0.537199 0.4117025
Moved 388.4759 596.3842 553.3842 0.5471856 0.4253708
Moved 388.4915 600.7128 557.7128 0.5572056 0.4365041
Moved 388.507 604.5 561.5 0.5659723 0.4462448
Moved 388.5224 606.5793 562.5793 0.5707853 0.4490207
Moved 388.538 609.4638 566.6957 0.5774625 0.4596083
Moved 388.5535 611.6738 568.3477 0.5825783 0.463857
Moved 388.5692 614.2101 570.105 0.5884492 0.4683771
Moved 388.5839 615 571.5544 0.5902778 0.472105
Moved 388.5991 616.0362 573.0362 0.5926764 0.475916
Moved 388.6145 616 574.4938 0.5925925 0.4796651
Moved 388.6319 617 575.5641 0.5949074 0.482418
Stationary 388.6469 617 576 0.5949074 0.483539
Moved 388.6614 617 577.4411 0.5949074 0.4872455
Moved 388.6769 617 578.8813 0.5949074 0.4909498
Moved 388.6924 607.7228 580.3253 0.5734326 0.4946638
Moved 388.7079 601.1664 581.7667 0.5582556 0.4983711
Moved 388.7231 591.5474 583.2075 0.5359892 0.5020769
Moved 388.7387 580.4273 584.2573 0.5102484 0.5047768
Moved 388.7539 565.306 584.7903 0.4752453 0.5061479
Moved 388.7699 551.9138 585 0.4442449 0.5066872
Moved 388.7851 537.9783 585 0.4119869 0.5066872
Moved 388.8069 525.0169 585 0.3819836 0.5066872
Moved 388.8176 512.004 585 0.3518612 0.5066872
Moved 388.8306 500.0378 585 0.3241616 0.5066872
Moved 388.8472 491.4238 585 0.3042218 0.5066872
Moved 388.8624 478.1308 585 0.273451 0.5066872
Moved 388.8779 465.1577 585 0.2434206 0.5066872
Moved 388.893 455.0129 585 0.2199373 0.5066872
Moved 388.9094 445.0175 585 0.1967998 0.5066872
Moved 388.9236 434.9132 585 0.1734102 0.5066872
Moved 388.9391 425.8528 585 0.1524369 0.5066872
Moved 388.955 417.9361 585 0.1341113 0.5066872
Moved 388.9707 408.2627 585 0.1117193 0.5066872
Moved 388.9855 402.2383 585 0.09777396 0.5066872
Moved 389.001 395.2816 585 0.08167039 0.5066872
Moved 389.0169 390.8255 585 0.0713554 0.5066872
Moved 389.0313 386.058 585 0.06031951 0.5066872
Moved 389.0461 384.5847 585 0.05690902 0.5066872
Moved 389.0618 381.7098 585 0.05025427 0.5066872
Moved 389.0772 380.0226 585 0.04634857 0.5066872
Moved 389.0934 378.5995 575.1965 0.04305432 0.4814723
Moved 389.1087 377.5 578 0.04050931 0.488683
Moved 389.1234 376.8547 576.8547 0.03901542 0.4857372
Stationary 389.14 376.8547 576.8547 0.03901542 0.4857372
Moved 389.1582 377 575.9428 0.03935188 0.4833919
Moved 389.1719 377 574.5 0.03935188 0.479681
Moved 389.1857 377 573.3015 0.03935188 0.4765984
Moved 389.201 377 570.7254 0.03935188 0.4699726
Moved 389.2172 385.1586 567.4207 0.05823751 0.461473
Moved 389.2319 389.0441 564.9706 0.06723176 0.4551712
Moved 389.2467 393.3854 560.6146 0.0772811 0.4439674
Moved 389.262 399.5919 558.204 0.0916479 0.4377675
Moved 389.2779 405.3012 555.3494 0.1048639 0.4304252
Moved 389.2937 412.1783 553.2739 0.1207831 0.4250872
Moved 389.3089 422.3835 551.0881 0.1444063 0.4194651
Moved 389.3245 432.4836 548.2904 0.1677862 0.4122695
Moved 389.3457 442.5193 546.2115 0.191017 0.4069226
Moved 389.3577 450.1419 544.7716 0.2086618 0.4032191
Moved 389.3704 458.3118 544 0.2275736 0.4012345
Moved 389.3863 465.4685 542.9063 0.24414 0.3984215
Moved 389.4012 468.4722 541.8426 0.2510931 0.3956856
Moved 389.4178 473.2904 541 0.2622463 0.3935184
Moved 389.4328 476.1597 539.9201 0.2688883 0.390741
Moved 389.4484 479.0525 540 0.2755843 0.3909464
Moved 389.4637 480.9663 540 0.2800146 0.3909464
Moved 389.4794 483.81 540 0.2865973 0.3909464
Ended 389.4969 490 539 0.300926 0.3883744
Candidates 389.6285 12 effort white eddie resort easier despite egypt editor writer worry desire site
Began 390.1841 449 390 0.2060185 0.005143954
Stationary 390.2054 449 390 0.2060185 0.005143954
Stationary 390.2197 449 390 0.2060185 0.005143954
Stationary 390.2323 449 390 0.2060185 0.005143954
Moved 390.2497 449 405 0.2060185 0.04372424
Moved 390.2657 449 421.8413 0.2060185 0.08704036
Moved 390.2803 449 440.7074 0.2060185 0.1355642
Moved 390.2955 449 456 0.2060185 0.174897
Moved 390.3114 449 486.8578 0.2060185 0.2542638
Ended 390.3266 459.0163 515.6181 0.2292045 0.3282357
Accept 390.3688 0 effort
Began 390.6917 415 430 0.1273148 0.1080246
Stationary 390.7122 415 430 0.1273148 0.1080246
Stationary 390.7255 415 430 0.1273148 0.1080246
Stationary 390.7413 415 430 0.1273148 0.1080246
Stationary 390.7568 415 430 0.1273148 0.1080246
Stationary 390.7777 415 430 0.1273148 0.1080246
Stationary 390.7885 415 430 0.1273148 0.1080246
Stationary 390.804 415 430 0.1273148 0.1080246
Moved 390.8183 427.8653 440.5262 0.1570956 0.1350982
Moved 390.835 437.2802 448.6687 0.1788893 0.1560408
Moved 390.8509 447.4328 456.3091 0.2023907 0.1756921
Moved 390.8674 460.384 465.4098 0.2323703 0.1990991
Moved 390.8808 474.3024 474.5815 0.264589 0.2226889
Moved 390.8963 487.3334 483.2223 0.2947532 0.2449132
Moved 390.9123 497.925 492.74 0.3192708 0.2693929
Moved 390.9277 509.2956 502.3837 0.3455917 0.2941965
Moved 390.9429 520.8073 512.4564 0.3722392 0.3201037
Moved 390.9581 529.715 518.9291 0.3928587 0.3367518
Moved 390.9732 539.5839 527.3575 0.4157033 0.3584298
Moved 390.9891 548.3312 535.9974 0.4359517 0.3806517
Moved 391.0048 556.6354 545.7413 0.4551746 0.4057133
Moved 391.0196 562 552.5 0.4675925 0.4230966
Moved 391.0349 566.6077 557.9116 0.4782586 0.4370152
Moved 391.0516 572.3418 564.3418 0.4915319 0.4535539
Moved 391.0663 578 570 0.5046296 0.4681069
Moved 391.0817 580.9327 575.8653 0.5114183 0.4831925
Moved 391.0977 583.8182 580.2274 0.5180978 0.4944119
Moved 391.112 585.8442 583.6885 0.5227876 0.503314
Moved 391.1277 587.2825 585.2825 0.526117 0.5074138
Moved 391.1433 588.2587 587.5175 0.5283767 0.5131621
Moved 391.1607 588 590 0.5277778 0.5195472
Stationary 391.1734 588 590.1155 0.5277778 0.5198442
Moved 391.193 588 591.5 0.5277778 0.5234053
Stationary 391.2045 588 591.5 0.5277778 0.5234053
Moved 391.2205 588 592.1857 0.5277778 0.525169
Stationary 391.2348 588 592.1857 0.5277778 0.525169
Moved 391.251 580.425 593 0.5102432 0.5272633
Moved 391.267 570.5 593 0.4872685 0.5272633
Moved 391.2819 560.0882 593 0.4631671 0.5272633
Moved 391.2986 547.1498 593 0.4332171 0.5272633
Moved 391.3131 533.3622 582.4086 0.4013014 0.5000221
Moved 391.3286 521.58 578.0925 0.3740278 0.488921
Moved 391.3441 505.5304 572.0121 0.3368758 0.4732822
Moved 391.3592 493.362 566.6191 0.3087085 0.4594111
Moved 391.3752 478.1365 558.4381 0.2734641 0.4383695
Moved 391.3912 458.2183 547.7554 0.2273573 0.4108935
Moved 391.4059 441.2548 539.1274 0.1880899 0.388702
Moved 391.4214 424.4886 529.8564 0.149279 0.3648568
Moved 391.4367 407.5821 519.7562 0.1101437 0.3388792
Moved 391.4522 393.2657 511.1594 0.07700393 0.316768
Moved 391.4678 382.4181 504.8135 0.05189369 0.3004463
Moved 391.4816 369.5387 496.7232 0.02208034 0.2796378
Moved 391.497 356.522 488.0147 -0.008050849 0.2572394
Moved 391.5135 347.4934 481.4229 -0.02895052 0.2402852
Moved 391.5304 336.0251 475.5126 -0.05549749 0.2250837
Moved 391.5451 325.3126 466.9376 -0.080295 0.2030286
Moved 391.5594 315.2668 458.5144 -0.1035491 0.1813641
Moved 391.58 308 454 -0.1203704 0.169753
Moved 391.5912 301.2586 448.0488 -0.1359755 0.1544465
Moved 391.6075 293.8225 443.2935 -0.1531887 0.1422158
Moved 391.6198 287.3277 437.3277 -0.1682229 0.1268716
Moved 391.6372 281.5383 432.6537 -0.1816244 0.11485
Moved 391.6541 276.3319 428.8879 -0.1936762 0.1051644
Moved 391.6671 271.0207 425.0155 -0.2059706 0.09520436
Moved 391.6832 268.1329 422.1329 -0.2126553 0.08779043
Moved 391.6983 266.4938 420.4938 -0.2164496 0.08357444
Ended 391.7136 266 420 -0.2175926 0.08230445
Candidates 391.834 12 is his its hours good puts of pass press goes pa gotta
Began 392.3411 406 390 0.1064815 0.005143954
Stationary 392.3643 406 390 0.1064815 0.005143954
Stationary 392.3749 406 390 0.1064815 0.005143954
Stationary 392.3902 406 390 0.1064815 0.005143954
Moved 392.4056 406 398.4651 0.1064815 0.0269163
Moved 392.4221 406 413.8599 0.1064815 0.06651211
Moved 392.4372 406 434 0.1064815 0.1183127
Moved 392.4532 406 450.2142 0.1064815 0.1600158
Moved 392.4686 406 483.1744 0.1064815 0.2447899
Moved 392.4848 406 505 0.1064815 0.3009258
Ended 392.5001 413 525 0.1226852 0.3523662
Accept 392.5612 0 is
Began 393.0509 440 385 0.1851852 -0.007716127
Stationary 393.0707 440 385 0.1851852 -0.007716127
Stationary 393.0852 440 385 0.1851852 -0.007716127
Stationary 393.1014 440 385 0.1851852 -0.007716127
Stationary 393.1155 440 385 0.1851852 -0.007716127
Stationary 393.13 440 385 0.1851852 -0.007716127
Stationary 393.1473 440 385 0.1851852 -0.007716127
Stationary 393.1624 440 385 0.1851852 -0.007716127
Moved 393.177 427.6827 400.0552 0.1566729 0.03100623
Moved 393.1934 422.9415 407.0779 0.145698 0.0490687
Moved 393.2105 417.2273 414.2159 0.1324706 0.06742764
Moved 393.2248 413.3423 423.3153 0.1234777 0.0908315
Moved 393.2401 407.6819 433.3067 0.1103747 0.1165295
Moved 393.2551 400.9186 442.6221 0.09471893 0.140489
Moved 393.2702 395.1667 452.4582 0.08140455 0.1657874
Moved 393.2861 392.2085 457.3192 0.07455667 0.1782899
Moved 393.3021 385.8418 465.7373 0.05981902 0.1999416
Moved 393.3169 381.3402 473.0996 0.04939874 0.2188775
Moved 393.3322 375.3142 481.0286 0.03544967 0.2392711
Moved 393.3478 370.6594 488.5677 0.02467453 0.2586617
Moved 393.3701 360.0184 503.9694 4.251798E-05 0.298275
Stationary 393.3805 360.0184 503.9694 4.251798E-05 0.298275
Moved 393.3926 354.6339 509.3661 -0.01242156 0.3121555
Moved 393.4104 347.2957 517.7043 -0.02940809 0.3336015
Moved 393.4251 341.2162 523.7838 -0.04348089 0.349238
Moved 393.4413 334.0697 530.9304 -0.06002392 0.3676191
Moved 393.4554 327.5212 537.4788 -0.07518246 0.3844619
Moved 393.4707 320.6501 543.0799 -0.09108762 0.398868
Moved 393.4858 316.1623 547.1283 -0.1014763 0.4092805
Moved 393.5025 313.3257 550.5115 -0.1080424 0.4179823
Moved 393.5165 309.3401 553.4399 -0.1172683 0.4255141
Moved 393.5324 306.677 555.323 -0.1234328 0.4303574
Moved 393.5479 304.8974 557.1026 -0.1275523 0.4349346
Moved 393.5644 302 558.5 -0.1342593 0.4385287
Moved 393.5785 301.0171 559 -0.1365346 0.4398148
Moved 393.5938 299.5769 560.4231 -0.1398682 0.4434749
Stationary 393.611 299.5769 560.4231 -0.1398682 0.4434749
Moved 393.6254 299 560 -0.1412037 0.4423867
Moved 393.6407 297.5897 560 -0.1444682 0.4423867
Stationary 393.6557 298 560 -0.1435185 0.4423867
Stationary 393.675 298 560 -0.1435185 0.4423867
Moved 393.6868 298 548.0312 -0.1435185 0.4116027
Moved 393.7045 298 539.946 -0.1435185 0.3908077
Moved 393.7179 308.5 529 -0.119213 0.3626543
Moved 393.7321 313.63 519.2587 -0.1073379 0.3375994
Moved 393.7493 320.5888 509.1168 -0.09122963 0.3115142
Moved 393.7657 330.6952 498.3047 -0.06783515 0.2837055
Moved 393.7805 340.1628 488.8372 -0.04591957 0.2593549
Moved 393.8053 362.2597 468.6478 0.005230705 0.2074273
Moved 393.8179 373.812 458.5394 0.03197233 0.1814285
Stationary 393.8288 373.812 458.5394 0.03197233 0.1814285
Moved 393.8403 380.6909 452.6935 0.04789561 0.1663926
Moved 393.8568 396.341 442.4393 0.08412272 0.1400188
Moved 393.8712 409.2603 435.1887 0.1140286 0.1213701
Moved 393.8867 424.0629 427.1622 0.1482938 0.1007259
Moved 393.9028 437.2178 418.5215 0.1787449 0.07850172
Moved 393.9182 448.8416 413.4037 0.2056517 0.06533878
Moved 393.9333 461.7716 405.4856 0.2355825 0.04497324
Moved 393.9499 470.2072 402.5473 0.2551092 0.03741582
Moved 393.9712 501.7956 393.8553 0.3282306 0.01506005
Stationary 393.9822 501.7956 393.8553 0.3282306 0.01506005
Moved 393.9953 514.5 391 0.3576389 0.007715971
Moved 394.0111 523.6812 391 0.3788915 0.007715971
Moved 394.0255 532.2399 389.6267 0.3987034 0.004183844
Moved 394.0411 537.46 390 0.410787 0.005143954
Moved 394.058 540.7578 390 0.4184208 0.005143954
Moved 394.0721 546.2975 390 0.4312442 0.005143954
Moved 394.0882 548.5281 396.1124 0.4364076 0.0208653
Moved 394.1024 550.2028 401.6083 0.4402842 0.03500086
Moved 394.1187 551 404.3001 0.4421297 0.04192411
Moved 394.1344 551 407.1777 0.4421297 0.04932541
Moved 394.149 551 408.5 0.4421297 0.05272626
Moved 394.1641 551 411.4452 0.4421297 0.06030137
Moved 394.1793 543.4315 415.2437 0.4246099 0.07007104
Moved 394.1959 535.4261 419.0295 0.4060789 0.07980841
Moved 394.2135 525.4678 421.8831 0.3830273 0.0871477
Moved 394.2274 515.3162 423.3834 0.3595282 0.09100662
Moved 394.2483 485.5716 424 0.290675 0.09259254
Stationary 394.2589 485.5716 424 0.290675 0.09259254
Moved 394.2711 471.5 424 0.2581018 0.09259254
Moved 394.2874 458.4283 424 0.2278432 0.09259254
Moved 394.303 441.1982 424 0.1879589 0.09259254
Moved 394.3184 423.8912 418.5942 0.1478964 0.07868861
Moved 394.3343 407.7755 413.7773 0.1105914 0.06629968
Moved 394.3502 390.3613 410.8936 0.07028073 0.05888255
Moved 394.3651 373.1301 409.0109 0.0303937 0.05404017
Moved 394.3805 355.7176 406.1196 -0.009912998 0.0466039
Moved 394.3967 344.244 403.311 -0.03647218 0.03938
Moved 394.4124 326.9599 398.99 -0.07648165 0.02826636
Moved 394.4267 316.9048 396.1157 -0.09975737 0.0208735
Moved 394.4421 304.8812 393.1259 -0.1275899 0.0131837
Moved 394.4577 290.8896 390.3779 -0.1599777 0.006115996
Moved 394.4731 279.0016 387.5004 -0.1874964 -0.001285066
Moved 394.4885 268.6803 384.6229 -0.2113883 -0.008686011
Moved 394.512 251.6504 380.2751 -0.2508093 -0.01986868
Stationary 394.5231 251.6504 380.2751 -0.2508093 -0.01986868
Moved 394.5354 244.1523 377.6609 -0.2681659 -0.02659228
Moved 394.5501 237.5637 375.7819 -0.2834173 -0.03142533
Moved 394.5651 230.7552 373.951 -0.2991778 -0.03613421
Moved 394.5808 225.537 373 -0.3112569 -0.03858032
Moved 394.596 222.1471 372.0735 -0.319104 -0.04096309
Moved 394.6128 220.0076 372 -0.3240566 -0.04115226
Moved 394.6273 217.1246 372 -0.33073 -0.04115226
Moved 394.6423 215.127 372 -0.3353543 -0.04115226
Moved 394.6582 213.6852 372 -0.3386917 -0.04115226
Moved 394.6733 212.5 372 -0.3414352 -0.04115226
Moved 394.6882 211.9013 382.9871 -0.3428211 -0.01289344
Moved 394.7036 212 388.1611 -0.3425926 0.0004142792
Moved 394.7191 212 396.4548 -0.3425926 0.02174593
Moved 394.7343 223.9297 406.3508 -0.3149774 0.04719856
Moved 394.7508 230.7638 418.6457 -0.2991579 0.07882118
Moved 394.7716 246.5 443 -0.2627315 0.1414608
Stationary 394.7826 246.5 443 -0.2627315 0.1414608
Moved 394.7964 256.5868 453.5278 -0.2393823 0.1685384
Moved 394.8129 265.3477 462.3477 -0.2191025 0.1912235
Moved 394.827 274.2909 472.9039 -0.1984007 0.2183741
Moved 394.8431 286.0988 486.0087 -0.1710676 0.2520798
Moved 394.8587 299.1668 499.1667 -0.1408177 0.2859226
Moved 394.874 311.1731 508.579 -0.1130253 0.3101312
Moved 394.8902 322.8346 518.6052 -0.0860311 0.3359187
Moved 394.9043 336.3392 529.0048 -0.05477041 0.3626664
Moved 394.9199 352.1679 544.1679 -0.01812989 0.4016663
Moved 394.935 366 553.5 0.01388888 0.4256686
Moved 394.9508 377.8929 562.1357 0.04141867 0.4478799
Moved 394.9658 388.8094 570.6937 0.06668836 0.4698912
Moved 394.9814 398.9235 576.2419 0.09010056 0.4841613
Moved 394.9968 407.0023 582.0019 0.1088016 0.4989759
Moved 395.0199 418.5006 589.6255 0.1354182 0.518584
Stationary 395.0304 418.5006 589.6255 0.1354182 0.518584
Moved 395.0424 422.9416 591.3138 0.1456981 0.5229264
Moved 395.0589 425.9435 593.629 0.1526469 0.528881
Moved 395.0738 430.5742 594.8581 0.1633663 0.5320423
Moved 395.0883 437.5779 596.3156 0.1795785 0.5357911
Ended 395.1054 437.5779 596.3156 0.1795785 0.5357911
Candidates 395.2145 12 what that delay wheat register friday quarter salary whitewater sugar regular they
Began 395.8262 407 429 0.1087963 0.1054526
Stationary 395.8447 407 429 0.1087963 0.1054526
Stationary 395.8599 407 429 0.1087963 0.1054526
Stationary 395.875 407 429 0.1087963 0.1054526
Stationary 395.8904 407 429 0.1087963 0.1054526
Moved 395.9062 407 446.2139 0.1087963 0.149727
Moved 395.9215 400 458.0667 0.09259263 0.1802127
Moved 395.9443 399 490.5975 0.09027779 0.2638823
Stationary 395.955 399 490.5975 0.09027779 0.2638823
Moved 395.9681 399 516.2637 0.09027779 0.3298962
Ended 395.9843 409.4016 539.8032 0.1143556 0.3904403
Accept 396.011 0 what
Began 396.4115 378 432 0.04166663 0.1131687
Stationary 396.4314 378 432 0.04166663 0.1131687
Stationary 396.4456 378 432 0.04166663 0.1131687
Stationary 396.4631 378 432 0.04166663 0.1131687
Stationary 396.4753 378 432 0.04166663 0.1131687
Stationary 396.4905 378 432 0.04166663 0.1131687
Stationary 396.5086 378 432 0.04166663 0.1131687
Stationary 396.5243 378 432 0.04166663 0.1131687
Stationary 396.5373 378 432 0.04166663 0.1131687
Moved 396.5537 386.6715 442.4058 0.06173958 0.1399326
Moved 396.5733 394.5129 450.5129 0.07989109 0.1607842
Moved 396.5851 402.6929 456.9543 0.0988262 0.1773517
Moved 396.5993 412.3421 462.7669 0.1211622 0.1923017
Moved 396.6143 422.9432 470.0895 0.145702 0.2111355
Moved 396.631 431.46 475.12 0.1654167 0.224074
Moved 396.6475 444.443 485.1544 0.19547 0.2498827
Moved 396.6628 452.6383 491.4787 0.2144405 0.2661488
Moved 396.6772 463.1095 499.0782 0.2386794 0.285695
Moved 396.6939 473.1807 506.272 0.2619924 0.3041974
Moved 396.7093 479.4789 509.6873 0.2765715 0.3129817
Moved 396.7243 489.3165 515.3237 0.2993439 0.3274786
Moved 396.7382 494.5 518.5 0.3113426 0.335648
Moved 396.7543 502.53 522.765 0.3299306 0.3466178
Moved 396.7698 511.048 527.024 0.3496482 0.357572
Moved 396.7852 518.9104 530.5641 0.3678482 0.3666772
Moved 396.8063 534.3027 538.9816 0.4034784 0.3883271
Stationary 396.8171 534.3027 538.9816 0.4034784 0.3883271
Moved 396.8306 541.4761 542.1904 0.4200835 0.3965802
Moved 396.8469 547 545 0.4328704 0.4038065
Moved 396.8622 552.1981 547.2792 0.4449029 0.4096687
Moved 396.8774 557.226 550.1506 0.4565416 0.417054
Moved 396.8931 562.0342 553.0342 0.4676718 0.4244707
Moved 396.9091 564.9118 554.9559 0.4743328 0.4294133
Moved 396.9241 566.3906 556.3906 0.477756 0.4331033
Moved 396.9388 567.8305 557.8305 0.4810891 0.4368068
Moved 396.9543 569.2692 559.2692 0.4844195 0.4405072
Moved 396.9705 569 560.249 0.4837963 0.4430271
Moved 396.9851 569 561.7792 0.4837963 0.446963
Moved 397.0012 569 563.2145 0.4837963 0.4506545
Moved 397.0202 569 565.6539 0.4837963 0.4569286
Moved 397.0326 561.3519 568.1852 0.4660924 0.4634392
Moved 397.0479 555.8508 571.0746 0.4533584 0.4708708
Moved 397.0624 548.1613 573.9462 0.4355585 0.4782566
Moved 397.0785 540.5408 577.1968 0.4179185 0.4866171
Moved 397.0947 530.5 578.5 0.3946759 0.489969
Moved 397.1094 518.3087 579.9559 0.3664553 0.4937136
Moved 397.1245 505.4121 582.7973 0.3366021 0.5010218
Moved 397.1401 493.4742 582.8362 0.3089681 0.5011218
Moved 397.1558 481.7712 583 0.2818777 0.5015431
Moved 397.17 468.3 583 0.2506944 0.5015431
Moved 397.1862 458.3061 583 0.2275605 0.5015431
Moved 397.202 443.2813 583 0.1927807 0.5015431
Moved 397.2177 431.8589 583 0.1663401 0.5015431
Moved 397.2394 411.641 583 0.1195393 0.5015431
Stationary 397.251 411.641 583 0.1195393 0.5015431
Moved 397.2626 401.9899 583 0.09719888 0.5015431
Moved 397.2774 394.3683 579.9297 0.07955641 0.4936463
Moved 397.2941 387.6172 574.6469 0.06392856 0.4800586
Moved 397.3108 380.9073 572.9814 0.04839669 0.4757753
Moved 397.3253 373.7551 571.551 0.0318405 0.4720961
Moved 397.3409 368.3194 569.1064 0.01925796 0.4658086
Moved 397.3549 362.6573 567.6643 0.006151199 0.4620994
Moved 397.3708 358.6794 567 -0.003056924 0.4603909
