the postal service is very slow
the postal service is very slow
Basic
0.6 0.6
432 388.8
Began 984.2868 367 522 0.01620372 0.3446501
Stationary 984.3037 367 522 0.01620372 0.3446501
Stationary 984.3171 367 522 0.01620372 0.3446501
Stationary 984.3323 367 522 0.01620372 0.3446501
Stationary 984.3477 367 522 0.01620372 0.3446501
Stationary 984.3629 367 522 0.01620372 0.3446501
Stationary 984.379 367 522 0.01620372 0.3446501
Stationary 984.3936 367 522 0.01620372 0.3446501
Stationary 984.4081 367 522 0.01620372 0.3446501
Stationary 984.4239 367 522 0.01620372 0.3446501
Stationary 984.4391 367 522 0.01620372 0.3446501
Stationary 984.455 367 522 0.01620372 0.3446501
Stationary 984.4725 367 522 0.01620372 0.3446501
Stationary 984.4865 367 522 0.01620372 0.3446501
Moved 984.5009 375.0566 498.4083 0.03485322 0.2839718
Moved 984.5197 386.585 482.264 0.06153921 0.2424485
Moved 984.5333 400.5577 461.1635 0.09388347 0.1881775
Moved 984.5484 410.1229 446.8157 0.1160251 0.1512749
Moved 984.5648 417.643 433.8427 0.1334328 0.117908
Moved 984.5803 424.694 420.0474 0.1497546 0.08242642
Moved 984.5941 429.0258 410.9485 0.1597819 0.05902384
Moved 984.6104 433.3501 402.2998 0.1697919 0.03677929
Moved 984.6262 436.3405 397.3189 0.1767143 0.02396839
Moved 984.6402 440.9829 390.0256 0.1874605 0.005209691
Moved 984.6561 443.9075 385.6387 0.1942303 -0.006073257
Moved 984.6734 445.8736 380.3792 0.1987815 -0.01960103
Moved 984.6873 447.3105 377.3789 0.2021077 -0.02731763
Moved 984.7031 448 375.4886 0.2037037 -0.03217964
Moved 984.7188 449.1938 373.8062 0.2064671 -0.03650665
Moved 984.7331 449 372.5 0.2060185 -0.03986633
Moved 984.7496 449 372 0.2060185 -0.04115226
Moved 984.7645 449 370.8222 0.2060185 -0.04418157
Moved 984.7806 429.1264 371 0.1600147 -0.04372435
Moved 984.796 405.4526 385.1833 0.1052143 -0.00724455
Moved 984.8102 382.4343 399.3536 0.05193114 0.02920147
Moved 984.826 358.3964 413.7668 -0.003712128 0.06627271
Moved 984.8418 336.9309 429.4507 -0.0534007 0.1066118
