a good response to the question
Stationary 1069.816 160 385 -0.462963 -0.007716127
Stationary 1069.831 160 385 -0.462963 -0.007716127
Stationary 1069.848 160 385 -0.462963 -0.007716127
Stationary 1069.862 160 385 -0.462963 -0.007716127
Stationary 1069.876 160 385 -0.462963 -0.007716127
Stationary 1069.892 160 385 -0.462963 -0.007716127
Stationary 1069.908 160 385 -0.462963 -0.007716127
Stationary 1069.922 160 385 -0.462963 -0.007716127
Stationary 1069.937 160 385 -0.462963 -0.007716127
Stationary 1069.953 160 385 -0.462963 -0.007716127
Stationary 1069.968 160 385 -0.462963 -0.007716127
Stationary 1069.984 160 385 -0.462963 -0.007716127
Stationary 1070.001 160 385 -0.462963 -0.007716127
Stationary 1070.016 160 385 -0.462963 -0.007716127
Stationary 1070.032 160 385 -0.462963 -0.007716127
Stationary 1070.047 160 385 -0.462963 -0.007716127
Stationary 1070.061 160 385 -0.462963 -0.007716127
Stationary 1070.077 160 385 -0.462963 -0.007716127
Stationary 1070.093 160 385 -0.462963 -0.007716127
Stationary 1070.108 160 385 -0.462963 -0.007716127
Stationary 1070.124 160 385 -0.462963 -0.007716127
Stationary 1070.139 160 385 -0.462963 -0.007716127
Stationary 1070.154 160 385 -0.462963 -0.007716127
Stationary 1070.169 160 385 -0.462963 -0.007716127
Stationary 1070.184 160 385 -0.462963 -0.007716127
Moved 1070.201 170.6127 385 -0.4383966 -0.007716127
Stationary 1070.216 170.6127 385 -0.4383966 -0.007716127
Stationary 1070.23 170.6127 385 -0.4383966 -0.007716127
Stationary 1070.245 170.6127 385 -0.4383966 -0.007716127
Moved 1070.262 170.0085 385 -0.439795 -0.007716127
Stationary 1070.278 170 385 -0.4398148 -0.007716127
Ended 1070.295 170 385 -0.4398148 -0.007716127
Candidates 1070.414 12 a as ass sa sad s was ad add da dad ads
Began 1070.922 371 353 0.025463 -0.09002065
Moved 1070.944 371 413.9817 0.025463 0.06682529
Moved 1070.956 386.4548 488.4745 0.06123801 0.258422
Moved 1070.971 419.2651 587.2291 0.1371878 0.5124205
Ended 1070.987 419.2651 587.2291 0.1371878 0.5124205
Accept 1071.062 0 a
Began 1071.647 347 298 -0.0300926 -0.2314816
Stationary 1071.665 347 298 -0.0300926 -0.2314816
Stationary 1071.68 347 298 -0.0300926 -0.2314816
Stationary 1071.699 347 298 -0.0300926 -0.2314816
Stationary 1071.713 347 298 -0.0300926 -0.2314816
Stationary 1071.73 347 298 -0.0300926 -0.2314816
Stationary 1071.743 347 298 -0.0300926 -0.2314816
Stationary 1071.756 347 298 -0.0300926 -0.2314816
Stationary 1071.772 347 298 -0.0300926 -0.2314816
Moved 1071.788 337.3731 298 -0.05237699 -0.2314816
Moved 1071.804 335.9885 298 -0.05558212 -0.2314816
Moved 1071.819 334.6012 298 -0.05879348 -0.2314816
Moved 1071.834 333.2138 298 -0.06200518 -0.2314816
Stationary 1071.85 333 298 -0.06249999 -0.2314816
Moved 1071.865 331.4418 305.5582 -0.06610686 -0.2120418
Moved 1071.881 330.2933 306 -0.06876558 -0.2109054
Moved 1071.896 329.0077 306.9922 -0.07174139 -0.2083533
Moved 1071.911 329 308.3795 -0.07175927 -0.2047853
Moved 1071.935 325.8488 311.1512 -0.07905369 -0.1976564
Stationary 1071.947 325.8488 311.1512 -0.07905369 -0.1976564
Stationary 1071.958 325.8488 311.1512 -0.07905369 -0.1976564
Moved 1071.973 325 312.9263 -0.08101851 -0.1930908
Moved 1071.989 323.6864 314.3137 -0.08405934 -0.1895225
Stationary 1072.004 323.6864 314.3137 -0.08405934 -0.1895225
Moved 1072.019 323.2034 316.5933 -0.08517738 -0.1836594
Moved 1072.035 323 318.1749 -0.08564815 -0.1795915
Moved 1072.051 323 321.1072 -0.08564815 -0.1720494
Moved 1072.065 323 324.7889 -0.08564815 -0.16258
Moved 1072.081 323 328.9062 -0.08564815 -0.1519903
Moved 1072.098 323 335.4271 -0.08564815 -0.1352185
Moved 1072.112 323 340.2381 -0.08564815 -0.1228444
Moved 1072.127 323 344.4052 -0.08564815 -0.1121266
Moved 1072.145 327.1684 350.0842 -0.0759991 -0.09752022
Moved 1072.158 331.907 355.6282 -0.06503001 -0.08326095
Moved 1072.173 334.5819 359.8729 -0.05883818 -0.07234353
Moved 1072.19 337.3416 364.3416 -0.05244995 -0.06084976
Moved 1072.204 339.0439 368.1318 -0.04850939 -0.05110132
Moved 1072.22 341.848 372.272 -0.04201844 -0.04045267
Moved 1072.235 343.662 374.993 -0.03781949 -0.03345434
Moved 1072.251 346.6523 379.6522 -0.03089756 -0.0214707
Moved 1072.266 350.5965 385.9941 -0.02176742 -0.005159338
Moved 1072.281 354.7262 390.3016 -0.01220793 0.005919688
Moved 1072.297 358.8698 395.8265 -0.002616098 0.02012979
Moved 1072.312 364.3463 401.3463 0.01006077 0.0343267
Moved 1072.327 374.0526 409.3307 0.03252913 0.05486299
Moved 1072.344 381.0398 414.3599 0.04870325 0.06779788
Moved 1072.358 389.8874 421.7607 0.0691838 0.08683295
Moved 1072.374 399.006 428.1472 0.0902917 0.1032591
Moved 1072.389 406.9758 434.3172 0.1087402 0.1191285
Moved 1072.405 415.2092 441.0076 0.127799 0.1363364
Moved 1072.421 424.1382 448.547 0.148468 0.1557277
Moved 1072.435 433.812 454.8926 0.1708612 0.1720487
Moved 1072.452 442.1179 461.7649 0.1900877 0.1897245
Moved 1072.466 447.7654 465.1769 0.2031605 0.1985002
Moved 1072.481 457.4266 473.6514 0.2255245 0.2202966
Moved 1072.497 467.0716 481.9185 0.247851 0.2415599
Moved 1072.513 472.1065 486.5799 0.2595058 0.253549
Moved 1072.528 479.4766 492.5638 0.2765662 0.2689399
Moved 1072.544 486.4822 499.4822 0.2927828 0.286734
Moved 1072.558 494.1177 504.7451 0.3104576 0.3002702
Moved 1072.574 498.4799 509.3065 0.3205553 0.3120021
Moved 1072.594 503.6249 513.4687 0.332465 0.3227075
Moved 1072.607 508.6037 516.0692 0.3439901 0.3293959
Moved 1072.621 511.8311 518.8312 0.351461 0.3364998
Moved 1072.636 514.5983 521.5983 0.3578664 0.3436169
Moved 1072.657 518.0578 524.0578 0.3658746 0.3499428
Stationary 1072.668 518.0578 524.0578 0.3658746 0.3499428
Moved 1072.682 519.4376 524 0.3690686 0.3497942
Moved 1072.698 520.3744 525.3744 0.371237 0.3533291
Moved 1072.713 520.8775 526 0.3724017 0.3549381
Stationary 1072.729 521 526 0.3726852 0.3549381
Moved 1072.744 521 527.5 0.3726852 0.3587962
Moved 1072.758 521 528.0098 0.3726852 0.3601075
Stationary 1072.774 521 528.0098 0.3726852 0.3601075
Moved 1072.79 504.0177 528 0.3333744 0.3600822
Moved 1072.805 490.8189 528 0.3028216 0.3600822
Moved 1072.821 470.0358 513.7769 0.2547125 0.3235001
Moved 1072.838 445.7691 503.4529 0.1985396 0.2969468
Moved 1072.853 418.8668 492.3467 0.1362657 0.2683814
Moved 1072.868 395.3405 481.3367 0.08180667 0.2400634
Moved 1072.883 376.7491 470.3071 0.03877113 0.2116952
Moved 1072.899 363.2375 461.4917 0.007494291 0.1890218
Moved 1072.914 350.6693 453.1129 -0.02159893 0.1674713
Moved 1072.93 342.0125 447.675 -0.04163787 0.153485
Moved 1072.944 327.6582 439.359 -0.07486532 0.1320962
Moved 1072.959 312.4782 428.4387 -0.1100041 0.104009
Moved 1072.975 301.4005 419.1005 -0.1356469 0.07999082
Moved 1072.99 291.4418 410.5215 -0.1586996 0.0579257
Moved 1073.007 283.2433 405.1622 -0.1776775 0.0441415
Moved 1073.021 275.6354 399.4766 -0.1952884 0.02951783
Moved 1073.037 270.4184 396.251 -0.2073648 0.02122173
Moved 1073.053 264.8991 392.1743 -0.220141 0.01073629
Moved 1073.068 259.0233 388.6823 -0.2337423 0.001754721
Moved 1073.083 254.8585 385.9057 -0.243383 -0.00538669
Moved 1073.099 252.1308 384.5654 -0.2496971 -0.00883381
Moved 1073.113 249.3618 382.1808 -0.2561071 -0.01496696
Moved 1073.13 247.7901 380.7901 -0.2597451 -0.01854406
Moved 1073.145 246.5 379.5 -0.2627315 -0.02186214
Moved 1073.161 244.6106 378.3053 -0.267105 -0.02493501
Ended 1073.176 240.7603 374.7603 -0.2760179 -0.03405292
Candidates 1073.39 12 good food cia cos cis via chips foods god cups visa cod
Began 1073.795 390 292 0.06944448 -0.2469136
Stationary 1073.808 390 292 0.06944448 -0.2469136
Moved 1073.819 390 306.4514 0.06944448 -0.2097445
Moved 1073.838 383.8326 370.6082 0.05516797 -0.04473196
Moved 1073.853 382 434.042 0.05092591 0.1184206
Moved 1073.868 392.5 510.5 0.07523149 0.3150719
Ended 1073.883 404 546 0.1018518 0.4063785
Accept 1073.929 0 good
Began 1074.621 339 407 -0.04861111 0.04886827
Stationary 1074.641 339 407 -0.04861111 0.04886827
Stationary 1074.655 339 407 -0.04861111 0.04886827
Stationary 1074.669 339 407 -0.04861111 0.04886827
Stationary 1074.685 339 407 -0.04861111 0.04886827
Stationary 1074.7 339 407 -0.04861111 0.04886827
Stationary 1074.715 339 407 -0.04861111 0.04886827
Stationary 1074.73 339 407 -0.04861111 0.04886827
Stationary 1074.748 339 407 -0.04861111 0.04886827
Stationary 1074.762 339 407 -0.04861111 0.04886827
Moved 1074.777 339 416.8337 -0.04861111 0.07416073
Moved 1074.793 339 418.2169 -0.04861111 0.07771837
Moved 1074.809 332 419 -0.06481484 0.07973251
Moved 1074.825 331.014 419.986 -0.0670973 0.08226854
Moved 1074.839 331 421.373 -0.06712963 0.08583578
Moved 1074.854 329.5 422.5 -0.07060184 0.08873452
Moved 1074.87 329.1691 423.8309 -0.07136791 0.09215774
Moved 1074.886 329 425.2079 -0.07175927 0.09569936
Moved 1074.902 327.5 426.5 -0.07523149 0.09902258
Stationary 1074.917 327.5 426.5 -0.07523149 0.09902258
Moved 1074.931 327 428 -0.07638887 0.1028806
Moved 1074.947 325.2852 430.7148 -0.08035827 0.1098631
Moved 1074.963 322.8044 433.1956 -0.08610085 0.1162437
Moved 1074.977 321.897 435.206 -0.08820137 0.1214145
Moved 1075.003 318.2177 443.6735 -0.09671832 0.1431931
Moved 1075.015 316.7363 447.7911 -0.1001475 0.1537835
Stationary 1075.026 316.7363 447.7911 -0.1001475 0.1537835
Moved 1075.041 315.3437 452.6252 -0.1033711 0.1662171
Moved 1075.055 312.9192 459.2021 -0.1089834 0.1831331
Moved 1075.07 311.5804 463.2589 -0.1120825 0.1935671
Moved 1075.086 310.3825 468.47 -0.1148553 0.20697
Moved 1075.102 309.1163 472.6511 -0.1177863 0.2177239
Moved 1075.118 307.7372 478.0513 -0.1209788 0.2316132
Moved 1075.133 307.3596 484.202 -0.1218527 0.247433
Moved 1075.148 305.9812 491.0942 -0.1250436 0.2651598
Moved 1075.163 306 496.5927 -0.125 0.279302
Moved 1075.178 305 502.3622 -0.1273148 0.2941413
Moved 1075.193 303.8289 507.6846 -0.1300258 0.3078305
Moved 1075.209 302.823 510.5309 -0.1323541 0.3151515
Moved 1075.224 303 514.8538 -0.1319445 0.32627
Moved 1075.241 302.0054 518.9838 -0.1342467 0.3368923
Moved 1075.256 302 521.7407 -0.1342593 0.3439833
Moved 1075.271 301 526.2378 -0.1365741 0.3555498
Moved 1075.286 299.8784 529.2431 -0.1391702 0.3632795
Moved 1075.303 300 533.5 -0.1388889 0.3742283
Moved 1075.318 298.3502 535.2997 -0.142708 0.3788571
Moved 1075.333 298 538.7072 -0.1435185 0.3876212
Moved 1075.348 296.722 540.278 -0.1464769 0.3916615
Moved 1075.363 296.34 543.32 -0.1473611 0.3994855
Moved 1075.378 296 545.0375 -0.1481481 0.4039029
Moved 1075.394 294.5831 547.8338 -0.151428 0.4110951
Moved 1075.41 294.2085 548.7914 -0.1522951 0.4135581
Moved 1075.426 294 550.1735 -0.1527778 0.4171129
Moved 1075.448 292.3841 552.6158 -0.1565182 0.4233946
Stationary 1075.458 292.3841 552.6158 -0.1565182 0.4233946
Moved 1075.471 292 553 -0.1574074 0.4243826
Moved 1075.487 292 554.3699 -0.1574074 0.427906
Moved 1075.505 290.2524 554 -0.1614527 0.4269547
Moved 1075.525 285 555 -0.1736111 0.4295266
Stationary 1075.535 285 555 -0.1736111 0.4295266
Moved 1075.548 282.6944 555 -0.1789481 0.4295266
Moved 1075.564 280.1646 555 -0.1848042 0.4295266
Moved 1075.579 277.405 555 -0.1911921 0.4295266
Moved 1075.596 273.9775 555 -0.1991262 0.4295266
Moved 1075.61 270.8986 555 -0.2062533 0.4295266
Moved 1075.625 266.7095 555 -0.2159502 0.4295266
Moved 1075.64 262.563 546.3754 -0.2255486 0.4073439
Moved 1075.655 260.8082 544.8082 -0.2296106 0.4033132
Moved 1075.671 258.5635 543.7817 -0.2348068 0.4006731
Moved 1075.687 256.3373 543.3373 -0.2399599 0.3995301
Moved 1075.702 254.9543 541.9542 -0.2431615 0.3959728
Moved 1075.717 253.5748 540.5748 -0.2463546 0.3924249
Moved 1075.733 251.1933 540.1933 -0.2518674 0.3914436
Moved 1075.749 249.8166 538.8166 -0.2550541 0.3879027
Moved 1075.763 248.5 537.5 -0.2581019 0.3845164
Moved 1075.779 246.2871 535.5743 -0.2632242 0.3795633
Moved 1075.795 243.9951 533.9976 -0.2685298 0.3755081
Moved 1075.81 241.2439 531.2439 -0.2748984 0.3684256
Moved 1075.825 239.2436 529.4871 -0.2795288 0.3639071
Moved 1075.848 236.7235 526.7234 -0.2853624 0.3567989
Moved 1075.858 234 524 -0.2916667 0.3497942
Moved 1075.872 232.1061 521.2122 -0.2960508 0.3426238
Moved 1075.887 229.4603 518.4603 -0.3021752 0.335546
Moved 1075.903 228.7825 515.3475 -0.3037442 0.3275398
Moved 1075.917 227.3277 512.6553 -0.3071119 0.3206155
Moved 1075.935 225.952 509.9041 -0.3102962 0.3135392
Moved 1075.951 224.5724 507.1449 -0.3134897 0.3064425
Moved 1075.966 224.1859 502.5579 -0.3143844 0.2946447
Moved 1075.979 222.8088 499.6176 -0.3175722 0.2870823
Moved 1075.995 222.4316 494.7264 -0.3184454 0.2745021
Moved 1076.011 221.2788 489.394 -0.3211139 0.2607871
Moved 1076.025 219.9898 480.9285 -0.3240977 0.2390136
Moved 1076.045 218.6103 471.2722 -0.327291 0.2141774
Moved 1076.057 217.2213 462.3275 -0.3305064 0.1911714
Moved 1076.073 215.847 455.235 -0.3336875 0.1729294
Moved 1076.088 214.4655 447.793 -0.3368854 0.1537885
Moved 1076.103 213.0873 438.6114 -0.3400756 0.1301733
Moved 1076.119 210.4158 425.079 -0.3462597 0.09536763
Moved 1076.133 209.7515 419.2608 -0.3477974 0.08040318
Moved 1076.149 209 410.4025 -0.349537 0.05761958
Moved 1076.165 209 403.4564 -0.349537 0.03975389
Moved 1076.18 208 398.0403 -0.3518518 0.02582373
Moved 1076.196 208 392.5133 -0.3518518 0.01160826
Moved 1076.212 208 385.7427 -0.3518518 -0.005805914
Moved 1076.233 208 371.0727 -0.3518518 -0.04353739
Stationary 1076.244 208 371.0727 -0.3518518 -0.04353739
Moved 1076.257 208 365.589 -0.3518518 -0.05764157
Moved 1076.273 208 360.0712 -0.3518518 -0.07183334
Moved 1076.289 208 357.4072 -0.3518518 -0.07868519
Moved 1076.303 208 354.5195 -0.3518518 -0.08611231
Moved 1076.319 208 352.3753 -0.3518518 -0.09162737
Moved 1076.334 208 350.9948 -0.3518518 -0.09517802
Moved 1076.351 208 348.2385 -0.3518518 -0.1022674
Stationary 1076.364 208 347.6737 -0.3518518 -0.1037199
Stationary 1076.38 208 347.6737 -0.3518518 -0.1037199
Moved 1076.395 216.4025 347 -0.3324016 -0.1054527
Moved 1076.412 230.5362 351.058 -0.2996846 -0.09501563
Moved 1076.427 252.3937 361.7147 -0.2490886 -0.06760632
Moved 1076.442 282.7297 375.5135 -0.1788663 -0.03211559
Moved 1076.458 305.031 387.8832 -0.1272431 -0.0003005055
Moved 1076.473 318.9501 395.8043 -0.09502281 0.02007261
Moved 1076.488 338.2797 406.2158 -0.05027856 0.04685131
Moved 1076.503 354 415.5 -0.01388888 0.07073037
Moved 1076.52 371.1309 423.6049 0.02576599 0.0915764
Moved 1076.535 391.4557 433.0793 0.07281412 0.1159447
Moved 1076.551 415.244 445.4418 0.1278797 0.1477411
Moved 1076.565 439.1034 456.5193 0.1831097 0.1762327
Moved 1076.587 468.6241 467.5477 0.2514448 0.204598
Stationary 1076.598 468.6241 467.5477 0.2514448 0.204598
Moved 1076.611 486.6579 472.6903 0.2931895 0.2178248
Moved 1076.627 503.359 476.8398 0.3318496 0.2284973
Moved 1076.643 516.5668 479.97 0.3624231 0.2365483
Moved 1076.658 527.3254 482.0465 0.3873274 0.2418891
Moved 1076.673 535.5533 484.8511 0.4063734 0.2491027
Moved 1076.691 543.0385 485.8077 0.4237001 0.2515629
Moved 1076.704 547.5393 486.8848 0.4341188 0.2543334
Moved 1076.719 551.6747 488.2249 0.4436915 0.25778
Moved 1076.735 555.8031 489 0.453248 0.2597736
Moved 1076.75 559.0724 490.0363 0.4608158 0.2624388
Moved 1076.767 561.855 491.4275 0.4672569 0.2660172
Moved 1076.782 562.8038 491.8038 0.4694531 0.266985
Moved 1076.797 564.174 492 0.4726249 0.2674896
Moved 1076.813 565.5 492 0.4756944 0.2674896
Moved 1076.828 566.6525 493 0.4783623 0.2700616
Moved 1076.843 567.5 493 0.4803241 0.2700616
Moved 1076.858 568.2115 494.2115 0.481971 0.2731777
Moved 1076.874 569.8087 495 0.4856683 0.2752057
Moved 1076.889 571.1955 496.1955 0.4888785 0.2782805
Moved 1076.909 572.5829 497.5829 0.4920902 0.281849
Moved 1076.921 574.9299 499.9299 0.497523 0.2878855
Moved 1076.936 576.0318 501.0318 0.5000736 0.2907196
Moved 1076.95 576.4185 502.837 0.5009688 0.2953627
Moved 1076.966 577 504.8005 0.5023147 0.3004127
Moved 1076.981 577 506.1808 0.5023147 0.3039629
Moved 1076.998 577 510.5 0.5023147 0.3150719
Moved 1077.011 577 512.8694 0.5023147 0.3211662
Moved 1077.027 577 516.9442 0.5023147 0.3316464
Moved 1077.043 563.5 519 0.4710648 0.3369341
Moved 1077.058 559.6856 521.4381 0.4622352 0.3432049
Moved 1077.074 552.4908 523.1018 0.4455807 0.347484
Moved 1077.089 545.593 524.4814 0.4296135 0.3510323
Moved 1077.105 539.5554 525.8611 0.4156376 0.354581
Moved 1077.121 532.7784 526 0.3999499 0.3549381
Moved 1077.136 526.249 526 0.3848356 0.3549381
Moved 1077.151 518.9703 526 0.3679869 0.3549381
Moved 1077.166 513.7387 526 0.3558767 0.3549381
Moved 1077.182 507.1829 526 0.3407011 0.3549381
Moved 1077.198 501.6937 519.3875 0.3279947 0.3379306
Moved 1077.212 497.3638 514.3638 0.3179717 0.3250096
Moved 1077.232 492.1904 509.1904 0.3059964 0.3117035
Moved 1077.244 488.0477 504.0636 0.2964068 0.2985174
Moved 1077.259 485.2648 499.8972 0.2899648 0.2878013
Moved 1077.274 481.5 493.5 0.28125 0.2713476
Moved 1077.29 477.6589 485.5374 0.2723584 0.2508676
Moved 1077.306 474.6695 475.8431 0.2654385 0.2259339
Moved 1077.32 470.8867 466.5469 0.2566822 0.2020239
Moved 1077.337 468.1247 457.374 0.2502885 0.1784311
Moved 1077.352 465.3579 447.7527 0.243884 0.1536848
Moved 1077.368 464.3058 438.8347 0.2414486 0.1307477
Moved 1077.384 462.9106 429.3744 0.238219 0.1064155
Moved 1077.398 461.8595 422.0167 0.2357859 0.08749141
Moved 1077.413 461 412.6181 0.2337964 0.06331809
Moved 1077.428 461 403.4152 0.2337964 0.03964793
Moved 1077.444 461 391.0529 0.2337964 0.007852154
Moved 1077.459 458.5744 380.5849 0.2281816 -0.01907176
Moved 1077.474 456.9037 370.3256 0.224314 -0.04545886
Moved 1077.493 454.032 353.1918 0.2176665 -0.08952741
Moved 1077.507 452 344 0.2129629 -0.1131688
Moved 1077.525 448.1532 328.6895 0.2040584 -0.1525476
Moved 1077.539 445.4067 318.9235 0.1977008 -0.1776661
Moved 1077.552 443.6401 310.9203 0.1936114 -0.1982504
Moved 1077.567 440.8672 301.5353 0.1871926 -0.2223886
Moved 1077.582 438.1083 287.5414 0.1808062 -0.2583811
Moved 1077.599 436.3186 279.1152 0.1766635 -0.2800536
Moved 1077.615 434.7881 269.5172 0.1731207 -0.3047399
Moved 1077.629 433.8171 266.2684 0.1708729 -0.3130957
Moved 1077.644 431.7212 258.1637 0.1660214 -0.3339412
Moved 1077.661 429.9832 251.933 0.1619983 -0.3499666
Moved 1077.674 427.168 246.3361 0.1554815 -0.364362
Moved 1077.692 426.2001 242.6002 0.1532409 -0.3739707
Moved 1077.705 424.816 238.448 0.150037 -0.3846503
Moved 1077.721 424 235.8562 0.1481481 -0.3913164
Moved 1077.736 422.542 233.542 0.1447732 -0.3972686
Moved 1077.752 422 230.9386 0.1435185 -0.4039645
Moved 1077.768 419.1638 228.1638 0.1369532 -0.4111013
Moved 1077.783 417.3936 224.5905 0.1328557 -0.4202921
Moved 1077.799 415.8132 221.6263 0.1291971 -0.4279158
Moved 1077.821 410.0919 216.0919 0.1159535 -0.4421504
Stationary 1077.832 410.0919 216.0919 0.1159535 -0.4421504
Moved 1077.845 407.354 214.677 0.1096158 -0.4457897
Moved 1077.861 406.7235 212.4471 0.1081563 -0.4515249
Moved 1077.876 403.4868 211.2434 0.1006639 -0.4546209
Moved 1077.891 401.8598 208.7197 0.09689777 -0.4611118
Moved 1077.908 399.9493 208 0.09247521 -0.462963
Moved 1077.922 398.0847 208 0.08815904 -0.462963
Moved 1077.937 396.7009 208 0.08495589 -0.462963
Moved 1077.952 392.938 208 0.07624537 -0.462963
Moved 1077.967 390.3283 208 0.07020453 -0.462963
Moved 1077.983 386.5 220.8333 0.06134262 -0.4299557
Moved 1077.999 379.5 231 0.0451389 -0.4038066
Moved 1078.013 374.1548 240.7421 0.03276567 -0.3787499
Moved 1078.029 368.6573 250.3497 0.02003997 -0.3540388
Moved 1078.046 362.1317 259.0194 0.004934569 -0.3317403
Moved 1078.06 355.5492 269.7213 -0.01030271 -0.304215
Moved 1078.076 348.6072 280.8285 -0.02637222 -0.275647
Moved 1078.098 334.3549 301.5032 -0.05936374 -0.2224712
Stationary 1078.109 334.3549 301.5032 -0.05936374 -0.2224712
Moved 1078.121 328.7775 311.1393 -0.07227425 -0.1976869
Moved 1078.136 320.8936 321.7908 -0.09052415 -0.1702911
Moved 1078.153 312.6198 332.5069 -0.1096764 -0.1427293
Moved 1078.168 307.164 340.754 -0.1223056 -0.1215175
Moved 1078.183 296.1252 350.8748 -0.1478583 -0.09548681
Moved 1078.199 289.6026 358.297 -0.162957 -0.07639669
Moved 1078.215 277.7763 370.2237 -0.1903327 -0.04572095
Moved 1078.231 270.8692 376.1308 -0.2063213 -0.03052786
Moved 1078.246 263.9705 382.0236 -0.2222906 -0.01537142
Moved 1078.261 258.457 386.1572 -0.2350532 -0.004739683
Moved 1078.276 252.1693 390.2984 -0.2496081 0.005911446
Moved 1078.291 246.4187 394.436 -0.2629196 0.01655335
Moved 1078.307 242.5 397 -0.2719907 0.02314815
Moved 1078.322 238.8133 399.1867 -0.2805248 0.02877235
Moved 1078.337 236.0537 400.9731 -0.2869128 0.03336706
Moved 1078.353 231.941 403.706 -0.2964329 0.04039599
Moved 1078.369 229.525 404.7375 -0.3020254 0.04304902
Moved 1078.388 226.7641 407.2359 -0.3084164 0.04947501
Moved 1078.401 224.0044 408.4978 -0.3148046 0.05272064
Moved 1078.414 221.2402 409.8799 -0.3212032 0.05627534
Moved 1078.429 220.0588 410.9412 -0.3239379 0.05900497
Moved 1078.444 217.3981 412.301 -0.3300971 0.06250236
Moved 1078.461 215.6329 412.6835 -0.3341831 0.06348637
Moved 1078.476 213.9338 414.0662 -0.3381162 0.06704272
Moved 1078.491 209.6624 415.4459 -0.3480037 0.07059117
Moved 1078.507 208.1667 416.8333 -0.351466 0.07415963
Moved 1078.523 205.5728 419.4272 -0.3574704 0.08083116
Moved 1078.538 204.5 420.5 -0.3599537 0.08359041
Moved 1078.554 203.3037 421.6964 -0.362723 0.08666752
Moved 1078.568 203 424.154 -0.3634259 0.09298854
Moved 1078.584 201.5432 426.9136 -0.3667982 0.1000864
Moved 1078.599 202 433.1829 -0.3657407 0.116211
Moved 1078.614 202 440.0815 -0.3657407 0.1339543
Moved 1078.634 206.795 447.5962 -0.3546413 0.1532823
Moved 1078.646 213.9146 455.8718 -0.3381608 0.1745673
Moved 1078.662 221.1906 467.2995 -0.321318 0.2039595
Moved 1078.677 229.495 481.1584 -0.3020948 0.2396048
Moved 1078.692 242.3953 497.9941 -0.2722331 0.2829067
Moved 1078.707 252.2885 509.4725 -0.2493323 0.3124293
Moved 1078.723 258.2253 517.7816 -0.2355897 0.3338003
Moved 1078.739 264.6492 526.5089 -0.2207195 0.356247
Moved 1078.754 268.9275 532.2367 -0.2108159 0.3709791
Moved 1078.77 274 540 -0.199074 0.3909464
Moved 1078.783 275.4272 543.568 -0.1957704 0.4001233
Moved 1078.8 278.1867 548.28 -0.1893827 0.4122428
Moved 1078.815 279.4652 549.4651 -0.1864232 0.4152909
Moved 1078.83 280 552.7005 -0.1851852 0.4236123
Moved 1078.848 281.2267 555.4533 -0.1823457 0.4306926
Moved 1078.862 281.6054 556.6053 -0.181469 0.4336556
Moved 1078.884 282 559.0378 -0.1805555 0.4399119
