a very traditional way to dress
a very traditional way to dress
Basic
0.6 0.6
432 388.8
Candidates 1228.022 12 yes trees eyes ted tea ura eta era ta dress grass ets
Began 1229.097 355 453 -0.01157408 0.167181
Stationary 1229.123 355 453 -0.01157408 0.167181
Ended 1229.134 355 453 -0.01157408 0.167181
NextCandidatePanel 1229.174
Began 1229.815 381 459 0.04861106 0.1826131
Stationary 1229.826 381 459 0.04861106 0.1826131
Stationary 1229.839 381 459 0.04861106 0.1826131
Stationary 1229.855 381 459 0.04861106 0.1826131
Stationary 1229.87 381 459 0.04861106 0.1826131
Ended 1229.885 381 459 0.04861106 0.1826131
NextCandidatePanel 1229.945
Began 1230.545 392 436 0.07407407 0.1234567
Stationary 1230.566 392 436 0.07407407 0.1234567
Moved 1230.58 380.9567 436 0.04851083 0.1234567
Moved 1230.595 369.9827 436 0.02310803 0.1234567
Moved 1230.61 351.9886 436 -0.01854489 0.1234567
Moved 1230.626 333.8523 426.6783 -0.06052717 0.09948129
Moved 1230.641 285.9484 426 -0.1714158 0.09773654
Ended 1230.658 254 426 -0.2453704 0.09773654
Accept 1230.7 9 dress
PhraseEnd 1231.84
