are you sure you want this
are you sure you want this
Basic
0.6 0.6
432 388.8
Began 466.3211 232 343 -0.2962963 -0.1157408
Stationary 466.339 232 343 -0.2962963 -0.1157408
Stationary 466.3539 232 343 -0.2962963 -0.1157408
Stationary 466.3684 232 343 -0.2962963 -0.1157408
Stationary 466.3834 232 343 -0.2962963 -0.1157408
Stationary 466.4012 232 343 -0.2962963 -0.1157408
Stationary 466.4146 232 343 -0.2962963 -0.1157408
Stationary 466.4292 232 343 -0.2962963 -0.1157408
Stationary 466.4461 232 343 -0.2962963 -0.1157408
Stationary 466.4615 232 343 -0.2962963 -0.1157408
Moved 466.4752 226.074 343 -0.3100139 -0.1157408
Moved 466.4926 223 343 -0.3171296 -0.1157408
Stationary 466.508 223 343 -0.3171296 -0.1157408
Moved 466.5219 222.0191 343 -0.3194001 -0.1157408
Stationary 466.5391 222 343 -0.3194444 -0.1157408
Stationary 466.5555 222 343 -0.3194444 -0.1157408
Moved 466.5681 222 349.6726 -0.3194444 -0.09857868
Moved 466.5852 222 354.9539 -0.3194444 -0.08499514
Moved 466.5998 229.5241 362.1801 -0.3020276 -0.06640932
Moved 466.6161 239.9196 375.7424 -0.2779638 -0.0315269
Moved 466.639 273.8571 406.5195 -0.1994048 0.0476323
Moved 466.6615 286.7068 418.4812 -0.1696602 0.07839815
Moved 466.6773 312.0958 441.3598 -0.1108894 0.1372422
Moved 466.6927 325.5604 453.387 -0.07972132 0.1681765
Moved 466.7079 335.2427 463.2427 -0.05730848 0.1935254
Moved 466.7228 343.2007 472.2408 -0.03888731 0.2166686
Moved 466.738 350.4147 479.4147 -0.02218828 0.23512
Moved 466.7529 354.7683 485.6911 -0.01211037 0.2512631
Moved 466.7689 358.0563 489.0563 -0.004499356 0.2599184
Moved 466.7841 360.9433 493.415 0.002183616 0.271129
Moved 466.7995 361.9128 495.8255 0.004427632 0.2773289
Moved 466.8151 362.5 497 0.005787015 0.2803498
Moved 466.8312 362 497.7975 0.004629592 0.2824011
Moved 466.8476 362 498.5 0.004629592 0.2842077
Moved 466.8609 362 499 0.004629592 0.2854938
Moved 466.8767 362 499.8176 0.004629592 0.2875966
Moved 466.8914 353.6508 500 -0.01469731 0.2880658
Moved 466.9061 346.8242 500 -0.0304994 0.2880658
Moved 466.9241 337.4571 500 -0.05218257 0.2880658
Moved 466.9404 327.3816 500 -0.07550552 0.2880658
Moved 466.954 317.3229 500 -0.09878964 0.2880658
Moved 466.9692 304.4359 490.2279 -0.1286207 0.2629317
Moved 466.9854 293.315 490.3683 -0.1543635 0.263293
Moved 467.0002 278.5384 488.0897 -0.1885687 0.2574323
Moved 467.016 264.0651 485.213 -0.2220716 0.2500334
Moved 467.0312 252.3455 483.3364 -0.2492003 0.2452066
Moved 467.0465 242.0839 481.7263 -0.2729539 0.2410654
Moved 467.0619 234.159 481.2897 -0.2912987 0.2399427
Moved 467.077 228.3528 481 -0.304739 0.2391974
Moved 467.0921 223 481 -0.3171296 0.2391974
Moved 467.1077 221.3145 481 -0.3210313 0.2391974
Moved 467.1237 219.8658 481 -0.3243847 0.2391974
Moved 467.1389 219 481 -0.3263889 0.2391974
Ended 467.1545 219 481 -0.3263889 0.2391974
Candidates 467.3501 12 after says sure assure days dye agree street sue age assayed assays
Began 468.2601 392 372 0.07407407 -0.04115226
Stationary 468.2796 392 372 0.07407407 -0.04115226
Stationary 468.2976 392 372 0.07407407 -0.04115226
Stationary 468.3146 392 372 0.07407407 -0.04115226
Stationary 468.3257 392 372 0.07407407 -0.04115226
Ended 468.3409 392 372 0.07407407 -0.04115226
NextCandidatePanel 468.4008
Began 469.2838 388 339 0.06481478 -0.1260288
Stationary 469.2957 388 339 0.06481478 -0.1260288
Stationary 469.3109 388 339 0.06481478 -0.1260288
Ended 469.3371 388 339 0.06481478 -0.1260288
NextCandidatePanel 469.3707
Began 470.1421 409 325 0.113426 -0.1620371
Stationary 470.1605 409 325 0.113426 -0.1620371
Stationary 470.1746 409 325 0.113426 -0.1620371
Stationary 470.1896 409 325 0.113426 -0.1620371
Ended 470.2041 409 325 0.113426 -0.1620371
NextCandidatePanel 470.2667
Began 470.3112 409 326 0.113426 -0.1594652
Stationary 470.3278 409 326 0.113426 -0.1594652
Stationary 470.3441 409 326 0.113426 -0.1594652
Stationary 470.358 409 326 0.113426 -0.1594652
Ended 470.3734 409 326 0.113426 -0.1594652
Cancel 470.4331
Began 470.6052 366 349 0.01388888 -0.1003086
Stationary 470.6211 366 349 0.01388888 -0.1003086
Stationary 470.6357 366 349 0.01388888 -0.1003086
Stationary 470.6525 366 349 0.01388888 -0.1003086
Moved 470.6671 353.4133 349 -0.01524692 -0.1003086
Moved 470.6826 343.8941 349 -0.03728216 -0.1003086
Moved 470.6979 332.2071 349 -0.06433536 -0.1003086
Moved 470.7142 322.5977 343.398 -0.08657937 -0.1147171
Moved 470.73 312.7445 342 -0.1093876 -0.1183128
Moved 470.7445 305.903 342 -0.1252246 -0.1183128
Moved 470.7596 299.7648 342 -0.1394333 -0.1183128
Moved 470.7763 294 342 -0.1527778 -0.1183128
Moved 470.7915 292.1123 342 -0.1571473 -0.1183128
Moved 470.8051 290.6139 342 -0.1606159 -0.1183128
Moved 470.8214 289.3799 342 -0.1634724 -0.1183128
Moved 470.8358 288.0714 342 -0.1665015 -0.1183128
Moved 470.8515 287.5 342 -0.1678241 -0.1183128
Moved 470.868 286.6245 342 -0.1698508 -0.1183128
Stationary 470.8829 286.6245 342 -0.1698508 -0.1183128
Moved 470.8984 285.7668 342 -0.1718362 -0.1183128
Stationary 470.9142 285.7668 342 -0.1718362 -0.1183128
Moved 470.9296 284.8061 342 -0.17406 -0.1183128
Stationary 470.9441 285 342 -0.1736111 -0.1183128
Stationary 470.96 285 342 -0.1736111 -0.1183128
Stationary 470.9745 285 342 -0.1736111 -0.1183128
Stationary 470.9907 285 342 -0.1736111 -0.1183128
Stationary 471.0079 285 342 -0.1736111 -0.1183128
Stationary 471.0217 285 342 -0.1736111 -0.1183128
Stationary 471.036 285 342 -0.1736111 -0.1183128
Moved 471.0518 285 351.2394 -0.1736111 -0.09454884
Moved 471.0672 285 349.8666 -0.1736111 -0.09807987
Moved 471.0823 285 350.5 -0.1736111 -0.09645069
Moved 471.1003 285 351.3718 -0.1736111 -0.09420849
Moved 471.1136 285 352.094 -0.1736111 -0.09235083
Moved 471.1283 285 353.5 -0.1736111 -0.08873464
Moved 471.1444 285 354.0349 -0.1736111 -0.08735876
Stationary 471.1599 285 354 -0.1736111 -0.08744855
Ended 471.1752 285 354 -0.1736111 -0.08744855
Candidates 471.3129 12 gc f fcc fbs fgd bs nd dvd cd hs dvds vs
Began 471.4443 376 337 0.03703703 -0.1311728
Stationary 471.4555 376 337 0.03703703 -0.1311728
Stationary 471.4762 376 337 0.03703703 -0.1311728
