if you were not so stupid
if you were not so stupid
Basic
0.6 0.6
432 388.8
Began 804.7628 545 529 0.4282407 0.3626543
Stationary 804.7762 545 529 0.4282407 0.3626543
Stationary 804.7874 545 529 0.4282407 0.3626543
Stationary 804.7994 545 529 0.4282407 0.3626543
Stationary 804.8123 545 529 0.4282407 0.3626543
Moved 804.829 531.0591 529 0.3959702 0.3626543
Moved 804.8442 524.7612 529 0.3813916 0.3626543
Moved 804.8599 517.2639 529 0.3640366 0.3626543
Moved 804.8763 507.5 529 0.3414352 0.3626543
Moved 804.8905 498.9131 529 0.3215582 0.3626543
Moved 804.9055 488.4563 529 0.2973525 0.3626543
Moved 804.9219 480.4332 529 0.2787806 0.3626543
Moved 804.9387 473.2397 529 0.262129 0.3626543
Moved 804.9517 467.4365 529 0.2486955 0.3626543
Moved 804.9672 460.6703 523.173 0.2330331 0.347667
Moved 804.9902 451.2331 519.7444 0.2111877 0.3388486
Stationary 805.0005 451.2331 519.7444 0.2111877 0.3388486
Moved 805.013 445.6327 519.2109 0.1982239 0.3374766
Moved 805.0294 442.5432 519 0.1910722 0.3369341
Moved 805.0456 437.6656 517.3328 0.1797816 0.3326461
Moved 805.0605 432.5887 515.8972 0.1680295 0.3289537
Moved 805.0762 429.3753 515.4584 0.160591 0.3278252
Moved 805.0917 426.0334 514.0167 0.152855 0.324117
Moved 805.1065 422.7796 512.9265 0.1453232 0.321313
Moved 805.1221 418.3996 510.933 0.1351842 0.3161857
Moved 805.1379 414.0837 509.0279 0.1251938 0.3112857
Moved 805.1531 409.7678 507.5893 0.1152033 0.3075856
Moved 805.1686 403.6019 504.301 0.1009304 0.2991279
Moved 805.1835 397.8471 501.4236 0.08760909 0.2917272
Moved 805.1997 391.3649 497.819 0.07260402 0.2824562
Moved 805.2137 386.5323 494.3992 0.06141742 0.2736605
Moved 805.2311 379.7194 488.9755 0.04564673 0.2597106
Moved 805.2454 369.1244 478.1245 0.0211213 0.2318015
Moved 805.2623 359.0594 465.7907 -0.002177208 0.2000789
Moved 805.2774 349.5511 454.9763 -0.02418737 0.172264
Moved 805.2932 341.912 444.8768 -0.04187037 0.1462879
Moved 805.308 333.2616 434.8052 -0.06189436 0.1203837
Moved 805.3223 328.5659 427.1923 -0.07276415 0.1008031
Moved 805.3385 322.8726 419.8408 -0.08594309 0.08189496
Moved 805.3535 317.5963 411.1284 -0.09815663 0.05948663
Moved 805.3693 314.1719 406.2578 -0.1060836 0.04695935
Moved 805.3837 311.3078 400.6157 -0.1127134 0.03244757
Moved 805.3996 308.2075 397.4149 -0.1198901 0.02421528
Moved 805.4152 305.5375 393.3063 -0.1260706 0.01364778
Moved 805.4301 304.5 392.5 -0.1284722 0.01157403
Ended 805.4456 304 391 -0.1296296 0.007715971
Candidates 805.6 12 of if or off odd opioid our puts poor pig orf org
Began 806.2896 444 468 0.1944444 0.2057612
Stationary 806.3091 444 468 0.1944444 0.2057612
Moved 806.3249 435.9945 468 0.1759132 0.2057612
Moved 806.3404 424.2141 468 0.1486439 0.2057612
Moved 806.356 407.5221 457.8088 0.1100047 0.1795494
Moved 806.371 392.1512 454.0275 0.07442395 0.1698237
Moved 806.386 373.5278 448.3162 0.03131429 0.1551343
Moved 806.4013 361 447 0.002314846 0.1517489
Moved 806.4162 340.8925 443.1785 -0.04423037 0.1419199
Ended 806.4333 323.2568 440.2095 -0.08505369 0.1342835
Accept 806.4609 1 if
Began 807.2329 355 555 -0.01157408 0.4295266
Stationary 807.2496 355 555 -0.01157408 0.4295266
Stationary 807.2643 355 555 -0.01157408 0.4295266
Stationary 807.2806 355 555 -0.01157408 0.4295266
Stationary 807.2967 355 555 -0.01157408 0.4295266
Moved 807.3103 368.249 555 0.01909485 0.4295266
Moved 807.3268 382.6886 555 0.05251994 0.4295266
Moved 807.3425 396.8763 555 0.0853617 0.4295266
Moved 807.3588 408.3594 555 0.111943 0.4295266
Moved 807.3734 422.6323 555 0.1449821 0.4295266
Moved 807.3882 436.9147 555 0.1780433 0.4295266
Moved 807.4034 449.5584 555 0.2073111 0.4295266
Moved 807.4197 463.7477 555 0.2401566 0.4295266
Moved 807.4347 480.1399 555 0.2781017 0.4295266
Moved 807.4495 493.4871 555 0.3089978 0.4295266
Moved 807.4651 500.7459 555 0.3258007 0.4295266
Moved 807.4807 510.4974 559.0803 0.3483737 0.4400213
Moved 807.4957 518.1069 563.0214 0.3659881 0.4501577
Moved 807.5109 526.3431 564 0.3850535 0.4526748
Moved 807.5269 535.3719 564 0.4059536 0.4526748
Moved 807.5427 542.752 564 0.4230371 0.4526748
Moved 807.5579 549.3719 564 0.4383608 0.4526748
Moved 807.5724 553.7814 564 0.448568 0.4526748
Moved 807.5889 558.1185 564 0.4586076 0.4526748
Moved 807.6043 560.6194 564 0.4643968 0.4526748
Moved 807.6193 563.4295 564 0.4709016 0.4526748
Moved 807.6367 565.653 564 0.4760484 0.4526748
Moved 807.6498 567.0916 564 0.4793787 0.4526748
Moved 807.6655 568.5334 564 0.4827164 0.4526748
Moved 807.6808 569.7311 564 0.4854888 0.4526748
Stationary 807.696 570 564 0.4861112 0.4526748
Stationary 807.7116 570 564 0.4861112 0.4526748
Moved 807.7264 571 564 0.4884259 0.4526748
Stationary 807.7509 571 564 0.4884259 0.4526748
Stationary 807.7611 571 564 0.4884259 0.4526748
Moved 807.772 571 556.0523 0.4884259 0.4322332
Moved 807.7881 556 555.5 0.4537037 0.4308127
Moved 807.8046 549.4806 556 0.4386125 0.4320986
Moved 807.8198 539.4252 554.775 0.4153361 0.428948
Moved 807.8367 530.3566 554 0.394344 0.4269547
Moved 807.8499 520.3005 554 0.3710659 0.4269547
Moved 807.8655 510.7305 553 0.3489133 0.4243826
Moved 807.883 501.0959 553 0.3266109 0.4243826
Moved 807.8976 491.025 551.575 0.3032986 0.4207175
Moved 807.9123 483.2072 552 0.2852019 0.4218106
Moved 807.9297 473.1363 552 0.2618896 0.4218106
Moved 807.9431 463.0645 550.5806 0.2385752 0.41816
Moved 807.958 452.9938 551 0.2152635 0.4192385
Moved 807.9727 444.1971 551 0.1949006 0.4192385
Moved 807.9894 435.2832 551 0.1742666 0.4192385
Moved 808.0043 428.1194 549.8239 0.1576839 0.4162137
Moved 808.0201 424.2137 550 0.1486428 0.4166666
Moved 808.0353 416.469 550 0.1307152 0.4166666
Moved 808.0504 409.2872 550 0.1140907 0.4166666
Moved 808.067 404.8309 550 0.1037753 0.4166666
Moved 808.082 401.9535 550 0.09711454 0.4166666
Moved 808.098 399.0676 550 0.09043425 0.4166666
Moved 808.1118 398.0938 550 0.0881801 0.4166666
Moved 808.1294 397.5 550 0.08680551 0.4166666
Moved 808.1448 398 550 0.08796295 0.4166666
Stationary 808.1587 398 550 0.08796295 0.4166666
Ended 808.1738 398 550 0.08796295 0.4166666
Candidates 808.2809 12 you toy i root roy tour your report to output yo o
Began 808.8034 408 417 0.1111111 0.0745884
Stationary 808.8234 408 417 0.1111111 0.0745884
