he is just like everyone else
he is just like everyone else
FixStart
0.6 0.6
432 388.8
Began 703.6141 359 471 -0.002314796 0.2134772
Stationary 703.6346 359 471 -0.002314796 0.2134772
Stationary 703.6469 359 471 -0.002314796 0.2134772
Stationary 703.6625 359 471 -0.002314796 0.2134772
Stationary 703.6782 359 471 -0.002314796 0.2134772
Moved 703.6937 375.0981 471 0.03494938 0.2134772
Moved 703.709 385.6046 471 0.05926986 0.2134772
Moved 703.7246 393.7505 471 0.0781262 0.2134772
Moved 703.7397 404.5143 471 0.1030423 0.2134772
Moved 703.7554 410.5267 471 0.11696 0.2134772
Moved 703.7713 415.1997 463.5339 0.1277772 0.1942745
Moved 703.7871 419.5 464 0.1377314 0.1954732
Moved 703.8022 421.8853 464 0.1432529 0.1954732
Moved 703.8163 423.3884 462.6116 0.1467324 0.1919021
Moved 703.8324 424.5 463 0.1493056 0.1929011
Moved 703.8479 425.5 463 0.1516204 0.1929011
Moved 703.8636 426.1677 463 0.1531659 0.1929011
Stationary 703.8782 426.1677 463 0.1531659 0.1929011
Moved 703.8938 427.375 463 0.1559607 0.1929011
Stationary 703.9098 427 463 0.1550926 0.1929011
Stationary 703.9248 427 463 0.1550926 0.1929011
Stationary 703.94 427 463 0.1550926 0.1929011
Moved 703.9557 421.8491 475.2193 0.1431692 0.2243294
Moved 703.9711 412.4907 487.8489 0.1215062 0.2568129
Moved 703.9873 402.5 499 0.09837966 0.2854938
Moved 704.0021 393.2157 511.7227 0.07688811 0.3182168
Moved 704.0178 383.2349 521.7651 0.05378455 0.3440459
Moved 704.0329 370.2634 532.8945 0.02375782 0.372671
Moved 704.0474 357.4469 548.1205 -0.005910049 0.4118325
Moved 704.064 351.0422 553.9578 -0.02073571 0.4268462
Moved 704.0797 337.3464 568.6536 -0.05243882 0.4646438
Moved 704.0952 324.7456 581.2544 -0.0816074 0.4970534
Moved 704.1107 314.5341 595.1491 -0.1052451 0.5327908
Moved 704.1253 305.2286 605.9 -0.1267857 0.5604424
Moved 704.1401 297.1756 614.9541 -0.1454268 0.5837296
Moved 704.1564 289.9816 623.0184 -0.1620797 0.6044711
Moved 704.172 285.5712 626.3217 -0.172289 0.6129671
Moved 704.1862 280.2808 631.7192 -0.1845352 0.6268497
Moved 704.2021 274.961 637.0391 -0.1968496 0.6405324
Moved 704.2184 270.657 641.343 -0.2068124 0.6516021
Moved 704.2335 268.0688 643.9312 -0.2128037 0.6582592
Moved 704.2486 265.2814 646.7186 -0.219256 0.6654284
Moved 704.2639 263.1982 647.8019 -0.2240783 0.6682146
Ended 704.2803 262.5 648.5 -0.2256944 0.6700101
Candidates 704.4002 12 he her jr hr jet here jew key ht hee jerry letter
Began 704.7986 372 393 0.02777775 0.01285996
Stationary 704.819 372 393 0.02777775 0.01285996
Moved 704.8339 372 403.2788 0.02777775 0.03929731
Moved 704.8498 372 445.076 0.02777775 0.1468005
Moved 704.8727 365 543.7277 0.01157403 0.4005342
Stationary 704.8837 365 543.7277 0.01157403 0.4005342
Moved 704.8952 377.9791 601.6849 0.04161825 0.5496009
Moved 704.9136 393.339 644.1681 0.07717351 0.6588684
Ended 704.9272 414 681 0.125 0.7536006
Accept 704.986 0 he
Began 705.4002 346 448 -0.03240739 0.1543209
Stationary 705.4215 346 448 -0.03240739 0.1543209
Stationary 705.4343 346 448 -0.03240739 0.1543209
Stationary 705.4507 346 448 -0.03240739 0.1543209
Moved 705.4663 356.758 460.714 -0.007504722 0.1870215
Moved 705.4811 365.5966 473.8949 0.01295517 0.220923
Moved 705.4959 382.6548 493.5203 0.05244165 0.2713998
Moved 705.5137 391.8826 501.8973 0.07380226 0.2929456
Moved 705.528 413.3507 521.9274 0.123497 0.3444633
Moved 705.5433 429.5113 536.6577 0.1609058 0.38235
Moved 705.5584 444.9481 550.6533 0.1966392 0.4183469
Moved 705.5742 458.9079 564.5644 0.2289536 0.4541264
