the union will go on strike
Moved 1934.94 423.1491 438.2983 0.1461786 0.1293679
Moved 1934.955 428.9053 446.858 0.1595031 0.1513837
Moved 1934.971 435.5328 455.2393 0.1748444 0.1729406
Moved 1934.986 441.2177 462.2722 0.1880041 0.1910291
Moved 1935.002 446.9399 466.455 0.2012498 0.2017874
Moved 1935.016 451.7963 469.8642 0.2124913 0.210556
Moved 1935.031 456.1128 474.1127 0.2224833 0.2214833
Moved 1935.049 463.2499 476.6249 0.2390045 0.2279447
Moved 1935.063 469.0047 479.5024 0.2523257 0.2353455
Moved 1935.078 474 482 0.2638889 0.2417695
Moved 1935.094 478.4084 482.8028 0.2740934 0.2438343
Moved 1935.109 482.7174 483 0.2840681 0.2443414
Moved 1935.125 484.6834 484 0.2886189 0.2469135
Moved 1935.141 487.246 484 0.294551 0.2469135
Stationary 1935.156 487 484 0.2939814 0.2469135
Moved 1935.171 488.012 484 0.2963241 0.2469135
Moved 1935.187 488 470.9068 0.2962963 0.2132376
Moved 1935.203 488 458.0535 0.2962963 0.1801787
Moved 1935.219 481.1969 434.4219 0.2805483 0.1193978
Moved 1935.233 473.9862 410.1533 0.263857 0.05697854
Moved 1935.249 465.7383 376.544 0.2447647 -0.02946508
Moved 1935.264 458.5628 352.4011 0.2281547 -0.09156097
Moved 1935.279 451.3402 329.2888 0.2114357 -0.1510062
Moved 1935.293 446.5056 308.6929 0.2002445 -0.2039793
Moved 1935.31 442.1347 296.4041 0.1901266 -0.2355864
Moved 1935.326 437.0806 274.3225 0.1784274 -0.2923804
Moved 1935.341 433.6694 259.5125 0.1705311 -0.3304722
Moved 1935.356 431.392 244.1362 0.1652593 -0.37002
Moved 1935.371 428.9082 231.5868 0.1595097 -0.4022974
Moved 1935.388 428.5138 220.6238 0.1585966 -0.4304944
Moved 1935.402 428 209.515 0.1574074 -0.4590664
Moved 1935.418 428 202.9727 0.1574074 -0.4758934
Moved 1935.434 428 194.2555 0.1574074 -0.4983141
Moved 1935.45 428 186.5101 0.1574074 -0.5182353
Moved 1935.465 428 180.7787 0.1574074 -0.5329767
Moved 1935.479 437.4939 176.7592 0.179384 -0.5433151
Moved 1935.495 439.1891 172.4327 0.183308 -0.5544425
Moved 1935.51 441.6237 171.3762 0.1889439 -0.55716
Moved 1935.526 442.8162 170.1838 0.1917041 -0.5602268
Moved 1935.55 448.2961 170 0.2043892 -0.5606995
Stationary 1935.561 448.2961 170 0.2043892 -0.5606995
Moved 1935.573 452.248 170 0.2135369 -0.5606995
Moved 1935.588 462.5 198.5 0.2372685 -0.4873972
Moved 1935.603 473.6968 227.2252 0.2631871 -0.4135154
Moved 1935.619 483.8636 263.2274 0.2867213 -0.3209174
Moved 1935.634 492.8217 296.2867 0.3074577 -0.2358881
Moved 1935.651 501.6662 332.6171 0.3279311 -0.1424457
Moved 1935.665 507.5791 366.08 0.3416184 -0.05637879
Moved 1935.68 509.6714 386.6997 0.3464615 -0.003344414
Moved 1935.696 510 404.2887 0.3472221 0.04189475
Moved 1935.712 510.7184 424.6212 0.3488853 0.09419017
Moved 1935.726 511 438.3561 0.349537 0.1295167
Moved 1935.742 512.5 449 0.3530093 0.156893
Moved 1935.756 513 454.6501 0.3541666 0.171425
Moved 1935.772 513 459.2124 0.3541666 0.1831594
Moved 1935.787 513 464.0924 0.3541666 0.1957109
Moved 1935.802 513 465.9891 0.3541666 0.2005891
Moved 1935.819 513 467.4238 0.3541666 0.2042792
Moved 1935.834 513 468.8662 0.3541666 0.2079891
Stationary 1935.852 513 469 0.3541666 0.2083333
Stationary 1935.864 513 469 0.3541666 0.2083333
Stationary 1935.879 513 469 0.3541666 0.2083333
Stationary 1935.896 513 469 0.3541666 0.2083333
Stationary 1935.91 513 469 0.3541666 0.2083333
Stationary 1935.926 513 469 0.3541666 0.2083333
Stationary 1935.942 513 469 0.3541666 0.2083333
Moved 1935.956 517.2377 455.7028 0.3639762 0.1741327
Moved 1935.972 524.8203 448.1797 0.3815283 0.1547832
Moved 1935.988 536.8037 437.7968 0.4092678 0.128078
Moved 1936.003 546.2245 428.7755 0.4310752 0.1048753
Moved 1936.02 554.8574 421.6189 0.4510587 0.08646823
Moved 1936.034 561.5895 414.4105 0.4666425 0.0679281
Moved 1936.05 567.4265 408.5735 0.4801539 0.05291542
Moved 1936.065 570.5964 404.6053 0.4874918 0.0427091
Moved 1936.081 572.8837 400.2327 0.4927863 0.0314625
Moved 1936.099 575.7639 391.7084 0.4994534 0.009538156
Moved 1936.111 577 381.2928 0.5023147 -0.01725099
Moved 1936.127 577 364.9082 0.5023147 -0.05939247
Moved 1936.142 577 350.7308 0.5023147 -0.09585706
Moved 1936.159 566.8417 330.0694 0.4788001 -0.1489985
Moved 1936.172 560.1646 311.6281 0.463344 -0.19643
Moved 1936.192 554.2133 297.6693 0.4495678 -0.2323322
Moved 1936.204 545.2012 267.1471 0.4287064 -0.3108357
Moved 1936.221 539.7566 251.3915 0.4161032 -0.3513593
Moved 1936.235 534.0095 235.0283 0.4027996 -0.3934457
Moved 1936.25 531.1106 223.4425 0.3960893 -0.4232446
Moved 1936.265 527.2484 209.1176 0.387149 -0.4600887
Moved 1936.282 524.3496 197.3983 0.3804389 -0.4902307
Moved 1936.297 522 188 0.375 -0.5144033
Moved 1936.312 519.3409 183.0226 0.3688447 -0.5272053
Moved 1936.327 516.4561 175.6401 0.3621668 -0.5461931
Moved 1936.341 514.5819 170.1638 0.3578285 -0.5602784
Moved 1936.358 512.8546 163.2732 0.3538302 -0.5780011
Moved 1936.374 510.4138 159.8276 0.3481801 -0.586863
Moved 1936.39 508.9709 154.8838 0.3448402 -0.5995787
Moved 1936.406 506.0647 150.5969 0.3381126 -0.6106046
Moved 1936.42 505.4211 148.2634 0.336623 -0.6166064
Moved 1936.435 503.9796 143.9386 0.333286 -0.6277299
Moved 1936.452 502.5367 141.0734 0.329946 -0.6350994
Moved 1936.467 502 140.0997 0.3287037 -0.6376036
Moved 1936.481 500.6605 138.6605 0.3256031 -0.6413054
Moved 1936.497 500.2189 136.2189 0.3245808 -0.6475853
Stationary 1936.512 500 136 0.324074 -0.6481481
Moved 1936.528 498.7744 134.7744 0.3212371 -0.6513004
Ended 1936.543 499 134 0.3217593 -0.6532921
Candidates 1936.6 12 union opinion reunion rubin dublin icon robin function thin fiction symptom definition
Began 1937.081 460 270 0.2314815 -0.303498
Stationary 1937.1 460 270 0.2314815 -0.303498
Stationary 1937.112 460 270 0.2314815 -0.303498
Moved 1937.128 460 313.6274 0.2314815 -0.1912875
Moved 1937.146 460 334.6282 0.2314815 -0.1372731
Moved 1937.159 460 355.1222 0.2314815 -0.08456233
Moved 1937.173 460 367.3481 0.2314815 -0.05311706
Moved 1937.19 460 377.0457 0.2314815 -0.02817476
Moved 1937.205 460 379.7166 0.2314815 -0.02130516
Ended 1937.227 460 383.5 0.2314815 -0.01157415
Accept 1937.28 0 union
Began 1937.742 486 306 0.2916667 -0.2109054
Stationary 1937.76 486 306 0.2916667 -0.2109054
Stationary 1937.775 486 306 0.2916667 -0.2109054
Moved 1937.79 471.9359 318.1888 0.259111 -0.1795554
Moved 1937.806 453.2054 339.5323 0.2157531 -0.1246598
Moved 1937.823 439.2504 352.7496 0.1834501 -0.09066475
Moved 1937.837 423.1177 367.6202 0.1461059 -0.05241716
Moved 1937.853 408 384.5 0.1111111 -0.009002057
Moved 1937.868 392.4006 400.5994 0.07500152 0.03240573
Moved 1937.884 377.5671 412.9463 0.04066457 0.06416218
Moved 1937.901 366.205 422.1155 0.01436343 0.08774553
Moved 1937.914 355.1118 432.8881 -0.01131515 0.1154529
Moved 1937.93 345.593 439.8391 -0.03334949 0.1333309
Moved 1937.945 338.9753 444.0123 -0.04866828 0.1440646
Moved 1937.959 334.6653 448.3347 -0.05864511 0.1551817
Moved 1937.976 331.9705 448.5148 -0.06488313 0.1556449
Moved 1937.991 330.045 449.955 -0.06934016 0.1593491
Moved 1938.006 328.6064 451.3937 -0.07267048 0.1630495
Stationary 1938.022 328.6064 451.3937 -0.07267048 0.1630495
Moved 1938.036 328 451 -0.07407407 0.162037
Moved 1938.054 328 452.5 -0.07407407 0.165895
Stationary 1938.07 328 452.5 -0.07407407 0.165895
Stationary 1938.083 328 452.5 -0.07407407 0.165895
Moved 1938.101 328 452 -0.07407407 0.164609
Stationary 1938.114 328 452 -0.07407407 0.164609
Moved 1938.13 342.1398 452 -0.04134307 0.164609
Moved 1938.148 355.3195 452 -0.01083458 0.164609
Moved 1938.16 372.5974 441.7349 0.02916058 0.1382069
Moved 1938.182 408.9735 442.0018 0.1133645 0.1388934
Stationary 1938.193 408.9735 442.0018 0.1133645 0.1388934
Moved 1938.206 434.8559 442 0.1732777 0.1388888
Moved 1938.223 452.54 440.2433 0.214213 0.1343706
Moved 1938.237 469.8004 438.6833 0.2541675 0.1303582
Moved 1938.252 484.7609 439 0.2887984 0.1311728
Moved 1938.269 498.885 437.8115 0.3214931 0.1281159
Moved 1938.284 512.72 437.3644 0.3535184 0.126966
Moved 1938.299 524.2748 437 0.3802658 0.1260288
Moved 1938.314 540.5284 437 0.4178897 0.1260288
Moved 1938.331 552.9096 437 0.44655 0.1260288
Moved 1938.346 565.8765 437 0.4765659 0.1260288
Moved 1938.361 575.774 437 0.499477 0.1260288
Moved 1938.376 583.8887 437 0.5182608 0.1260288
Moved 1938.393 593.9724 446.9724 0.5416027 0.1516778
Moved 1938.408 599.8694 445.6449 0.5552533 0.1482636
Moved 1938.422 606.8455 447.9382 0.5714017 0.154162
Moved 1938.437 612.6316 449.4079 0.5847954 0.157942
Moved 1938.453 617.54 450.8467 0.5961574 0.1616426
Moved 1938.469 621.8561 452.2854 0.6061484 0.165343
Moved 1938.483 624.454 453 0.6121619 0.167181
Moved 1938.501 626.1559 454.1559 0.6161016 0.170154
Moved 1938.516 627.5 454 0.619213 0.169753
Moved 1938.53 628.4951 454 0.6215165 0.169753
Stationary 1938.546 628.4951 454 0.6215165 0.169753
Stationary 1938.56 628.4951 454 0.6215165 0.169753
Moved 1938.575 629 454 0.6226851 0.169753
Stationary 1938.598 629 454 0.6226851 0.169753
Stationary 1938.609 629 454 0.6226851 0.169753
Moved 1938.622 629 442.0958 0.6226851 0.1391353
Moved 1938.637 629 439.072 0.6226851 0.131358
Moved 1938.653 629 435.4246 0.6226851 0.1219768
Moved 1938.668 629 431.0984 0.6226851 0.1108497
Moved 1938.683 630.4726 425.0548 0.6260939 0.09530553
Moved 1938.701 633.3553 420.467 0.632767 0.08350556
Moved 1938.715 636.773 413.045 0.6406783 0.06441599
Moved 1938.732 642.1349 405.8313 0.6530902 0.04586231
Moved 1938.747 644.1758 402.7362 0.6578144 0.03790173
Moved 1938.761 649.0731 395.8538 0.6691507 0.02019992
Moved 1938.776 651.9358 391.0963 0.6757773 0.007963691
Moved 1938.793 656.2296 386.7704 0.6857166 -0.00316251
Moved 1938.807 659.7036 382.4446 0.6937583 -0.01428847
Moved 1938.823 663.89 378.11 0.7034491 -0.02543736
Moved 1938.838 668.2186 373.7814 0.7134688 -0.03657047
Moved 1938.854 670.8194 371.1806 0.7194893 -0.04325976
Moved 1938.869 674.9617 368.3589 0.7290779 -0.05051734
Moved 1938.884 678.5305 365.2347 0.737339 -0.05855262
Moved 1938.9 680.2076 363.7924 0.7412212 -0.06226237
Moved 1938.916 682.3019 362.349 0.7460693 -0.06597479
Moved 1938.931 684.0905 360.9095 0.7502095 -0.06967725
Moved 1938.948 685.4891 361 0.7534471 -0.06944452
Moved 1938.962 687.3939 361 0.7578561 -0.06944452
Moved 1938.977 691.1489 361 0.7665483 -0.06944452
Ended 1938.998 691.1489 361 0.7665483 -0.06944452
Candidates 1939.035 12 will wp ep wool wo rep deep woo wto rip grip rp
Began 1939.546 528 338 0.3888889 -0.1286009
Stationary 1939.563 528 338 0.3888889 -0.1286009
Moved 1939.579 528 347.6198 0.3888889 -0.1038585
Moved 1939.594 523.4673 362.9321 0.3783966 -0.06447505
Moved 1939.61 518.9967 381.0395 0.3680479 -0.01790255
Moved 1939.625 519 402.5097 0.3680556 0.03731912
Moved 1939.641 519 417.728 0.3680556 0.07646073
Moved 1939.657 519 428.2568 0.3680556 0.1035412
Moved 1939.671 519 432.4258 0.3680556 0.1142639
Moved 1939.686 519 433.6638 0.3680556 0.117448
Ended 1939.702 530.4407 436.5424 0.3945387 0.1248517
Accept 1939.761 0 will
Began 1940.238 416 354 0.1296297 -0.08744855
Stationary 1940.257 416 354 0.1296297 -0.08744855
Stationary 1940.271 416 354 0.1296297 -0.08744855
Stationary 1940.286 416 354 0.1296297 -0.08744855
Stationary 1940.302 416 354 0.1296297 -0.08744855
Stationary 1940.318 416 354 0.1296297 -0.08744855
Stationary 1940.332 416 354 0.1296297 -0.08744855
Stationary 1940.349 416 354 0.1296297 -0.08744855
Stationary 1940.364 416 354 0.1296297 -0.08744855
Stationary 1940.386 416 354 0.1296297 -0.08744855
Stationary 1940.396 416 354 0.1296297 -0.08744855
Stationary 1940.409 416 354 0.1296297 -0.08744855
Stationary 1940.426 416 354 0.1296297 -0.08744855
Moved 1940.441 404.0902 354 0.1020607 -0.08744855
Moved 1940.456 402.6063 354 0.09862571 -0.08744855
Moved 1940.472 400.2919 354 0.09326826 -0.08744855
Moved 1940.489 399.0871 354 0.09047935 -0.08744855
Stationary 1940.504 399 354 0.09027779 -0.08744855
Moved 1940.519 399 361 0.09027779 -0.06944452
Moved 1940.534 399 362.2405 0.09027779 -0.06625383
Moved 1940.549 399 363.6729 0.09027779 -0.06256983
Moved 1940.566 399 366.2295 0.09027779 -0.05599418
Moved 1940.581 399 368.3806 0.09027779 -0.05046137
Moved 1940.596 414.8295 374.4496 0.1269201 -0.03485173
Moved 1940.611 426.0038 379.3764 0.1527866 -0.02218003
Moved 1940.626 440.7032 390.5626 0.186813 0.006590871
Moved 1940.642 456.0992 401.0632 0.222452 0.03359861
Moved 1940.657 473.3743 412.5829 0.2624405 0.06322755
Moved 1940.671 485.0271 420.3514 0.2894146 0.0832082
Moved 1940.688 494.9459 427.9579 0.3123747 0.1027723
Moved 1940.703 510.7828 438.0436 0.3490343 0.128713
Moved 1940.718 522.1032 447.2313 0.3752389 0.1523439
Moved 1940.738 534.8328 455.8885 0.4047055 0.1746104
Moved 1940.749 543.7881 462.2729 0.4254355 0.191031
Moved 1940.765 552.2031 469.0026 0.4449145 0.2083399
Moved 1940.78 557.5433 472.9075 0.4572762 0.2183834
Moved 1940.796 562.1497 476.3622 0.467939 0.227269
Moved 1940.812 567.5944 479.2972 0.4805425 0.2348178
Moved 1940.826 572.7673 483.1782 0.4925169 0.2447999
Moved 1940.842 576.0463 486.0463 0.5001072 0.2521767
Moved 1940.857 580.4111 487.4704 0.510211 0.2558395
Moved 1940.873 583.7049 489.9016 0.5178354 0.2620926
Moved 1940.889 586.7022 491.3511 0.5247736 0.2658207
Moved 1940.905 589 494 0.5300926 0.2726337
Moved 1940.919 590.805 494 0.5342709 0.2726337
Moved 1940.934 592.3424 495.3424 0.5378295 0.2760864
Moved 1940.951 594.784 496.784 0.5434815 0.2797942
Moved 1940.965 596.2227 497 0.5468118 0.2803498
Moved 1940.98 597 497.6633 0.548611 0.2820559
Moved 1940.995 598.1031 498 0.5511646 0.2829217
Moved 1941.012 599.5 498 0.5543981 0.2829217
Moved 1941.027 600.6319 499 0.5570183 0.2854938
Moved 1941.043 603.1619 499 0.5628747 0.2854938
Ended 1941.065 607.5 500.5 0.5729167 0.2893518
Candidates 1941.116 12 go p o i up gop gfp pp ip iop gp hip
Began 1941.564 519 328 0.3680556 -0.1543211
Stationary 1941.582 519 328 0.3680556 -0.1543211
Stationary 1941.598 519 328 0.3680556 -0.1543211
Moved 1941.613 519 347.376 0.3680556 -0.1044857
Moved 1941.628 519 364.8391 0.3680556 -0.05957026
Moved 1941.644 519 378.0191 0.3680556 -0.02567111
Moved 1941.658 519 392.2988 0.3680556 0.0110565
Moved 1941.674 519 405.4185 0.3680556 0.04480063
Moved 1941.692 519 411.8024 0.3680556 0.06122023
Moved 1941.705 519 422.8029 0.3680556 0.08951344
Moved 1941.721 519 431.3964 0.3680556 0.1116161
Moved 1941.736 519 436.5215 0.3680556 0.124798
Moved 1941.751 519 442.0755 0.3680556 0.139083
Moved 1941.766 526 444.4377 0.3842592 0.1451588
Moved 1941.781 527.1633 447.3267 0.3869522 0.1525891
Moved 1941.796 528.2012 448.2012 0.3893547 0.1548384
Ended 1941.812 528.2012 448.2012 0.3893547 0.1548384
Accept 1941.843 0 go
Began 1942.21 467 325 0.2476852 -0.1620371
Stationary 1942.228 467 325 0.2476852 -0.1620371
Stationary 1942.245 467 325 0.2476852 -0.1620371
Stationary 1942.262 467 325 0.2476852 -0.1620371
Stationary 1942.276 467 325 0.2476852 -0.1620371
Moved 1942.29 474.7875 342.1917 0.2657118 -0.1178199
Moved 1942.306 482.5879 353.5406 0.2837682 -0.08863033
Moved 1942.321 490 361.5 0.300926 -0.06815843
Moved 1942.337 503.1616 379.493 0.3313925 -0.02188011
Moved 1942.353 513.9235 392.1982 0.3563043 0.01079775
Moved 1942.368 527.6917 406.6917 0.3881751 0.04807523
Moved 1942.383 541.5439 420.5439 0.4202404 0.08370336
Moved 1942.399 551.1753 431.1753 0.4425354 0.1110475
Moved 1942.414 561.242 442.2766 0.465838 0.1396003
Moved 1942.43 568.3676 449.3676 0.4823323 0.1578383
Moved 1942.445 575.9276 456.9276 0.4998324 0.1772829
Moved 1942.461 584.139 465.139 0.5188403 0.1984026
Moved 1942.477 591.3519 470.8815 0.5355367 0.2131724
Moved 1942.492 595.725 475.8167 0.5456597 0.2258658
Moved 1942.51 601.3923 481.3923 0.5587785 0.2402065
Moved 1942.522 604.5851 484.3776 0.5661692 0.2478848
Moved 1942.537 607.4625 487.4625 0.5728299 0.2558192
Moved 1942.554 609.4734 488.2367 0.5774847 0.2578103
Moved 1942.567 612.5024 492.5024 0.5844964 0.2687819
Moved 1942.583 614.1989 494.1989 0.5884233 0.273145
Moved 1942.6 615.6322 495 0.5917412 0.2752057
Moved 1942.615 616.5 495 0.5937499 0.2752057
Moved 1942.629 617 495.5048 0.5949074 0.2765039
Stationary 1942.646 617 496 0.5949074 0.2777777
Moved 1942.66 618.0593 496 0.5973595 0.2777777
Stationary 1942.675 618 496 0.5972223 0.2777777
Stationary 1942.69 618 496 0.5972223 0.2777777
Stationary 1942.706 618 496 0.5972223 0.2777777
Moved 1942.722 612.13 480.13 0.5836343 0.2369598
Moved 1942.737 604.6337 467.5407 0.5662818 0.2045799
Moved 1942.752 591.53 442.0599 0.5359489 0.1390428
Moved 1942.768 578.6478 419.7464 0.5061293 0.08165218
Moved 1942.783 561.8652 391.7753 0.4672804 0.00971013
Moved 1942.805 538.9703 351.2349 0.4142832 -0.09456061
Stationary 1942.815 538.9703 351.2349 0.4142832 -0.09456061
Moved 1942.829 531.0834 335.0001 0.3960263 -0.1363167
Moved 1942.846 522.8777 318.7758 0.3770319 -0.1780457
Moved 1942.861 518.6474 307.393 0.3672393 -0.2073226
Moved 1942.878 513.0385 296.7693 0.3542558 -0.2346468
Moved 1942.891 508.1126 286.2253 0.3428534 -0.2617663
Moved 1942.906 505.1786 277.5358 0.3360615 -0.2841157
Moved 1942.922 501.2953 266.8857 0.3270723 -0.3115079
Moved 1942.938 499.7089 259.5446 0.3234003 -0.3303895
Moved 1942.952 497.2681 252.0724 0.3177502 -0.3496081
Moved 1942.968 494.6504 246.3009 0.3116908 -0.3644525
Moved 1942.984 493.5 241 0.3090277 -0.3780865
Moved 1943 492.2795 236.118 0.3062026 -0.3906429
Moved 1943.015 492 231.52 0.3055556 -0.4024691
Moved 1943.031 491 227.1796 0.3032407 -0.4136329
Moved 1943.046 489.954 224.954 0.3008196 -0.4193571
Moved 1943.061 490 222.0304 0.300926 -0.4268766
Moved 1943.08 490 221.0822 0.300926 -0.4293155
Moved 1943.092 490 219.6394 0.300926 -0.4330263
Moved 1943.107 488.6712 218.6711 0.29785 -0.4355166
Moved 1943.123 489 217.5 0.2986111 -0.4385288
Stationary 1943.137 489 217.5 0.2986111 -0.4385288
Moved 1943.154 489 216.7509 0.2986111 -0.4404557
Stationary 1943.169 489 216.7509 0.2986111 -0.4404557
Stationary 1943.182 489 217 0.2986111 -0.4398148
Stationary 1943.202 489 217 0.2986111 -0.4398148
Stationary 1943.213 489 217 0.2986111 -0.4398148
Ended 1943.228 489 217 0.2986111 -0.4398148
Candidates 1943.321 12 in gov on of iv hiv upon john inn ion job pub
Began 1944.12 484 268 0.287037 -0.308642
Stationary 1944.14 484 268 0.287037 -0.308642
Stationary 1944.154 484 268 0.287037 -0.308642
Stationary 1944.169 484 268 0.287037 -0.308642
Stationary 1944.184 484 268 0.287037 -0.308642
Stationary 1944.208 484 268 0.287037 -0.308642
Stationary 1944.218 484 268 0.287037 -0.308642
Stationary 1944.231 484 268 0.287037 -0.308642
Moved 1944.248 494.6729 268 0.3117428 -0.308642
Moved 1944.263 499.9569 268 0.3239743 -0.308642
Moved 1944.279 508.6412 268 0.3440767 -0.308642
Moved 1944.293 516.268 278.634 0.3617314 -0.2812913
Moved 1944.309 527.5337 282.9501 0.3878095 -0.2701901
Moved 1944.324 535.5589 287.2794 0.4063863 -0.259055
Moved 1944.339 542.2645 290.6323 0.4219086 -0.2504315
Moved 1944.356 550.6272 293.5424 0.4412667 -0.2429465
Moved 1944.371 557.8377 297.4189 0.4579577 -0.2329761
Moved 1944.387 564.7413 299.1483 0.4739381 -0.2285281
Moved 1944.401 574.735 305.3676 0.4970718 -0.2125321
Ended 1944.417 582 309 0.513889 -0.2031893
Accept 1944.46 2 on
Began 1945.123 518 317 0.3657407 -0.1826131
Stationary 1945.142 518 317 0.3657407 -0.1826131
Stationary 1945.157 518 317 0.3657407 -0.1826131
Stationary 1945.172 518 317 0.3657407 -0.1826131
Moved 1945.189 506.2547 317 0.3385526 -0.1826131
Moved 1945.204 497.0762 317 0.3173059 -0.1826131
Moved 1945.219 489.9013 317 0.3006975 -0.1826131
Moved 1945.236 480.5962 317 0.2791578 -0.1826131
Moved 1945.251 468.5631 317 0.2513036 -0.1826131
Moved 1945.264 452.7513 317 0.2147022 -0.1826131
Moved 1945.28 439.5169 311.1798 0.1840669 -0.1975828
Moved 1945.297 426.56 308.7289 0.154074 -0.2038867
Moved 1945.311 411.1775 305.5778 0.1184665 -0.2119914
Moved 1945.326 397.6073 302.6905 0.08705397 -0.2194175
Moved 1945.343 388.5 301.5 0.06597221 -0.2224794
Moved 1945.357 378.91 299.3234 0.04377326 -0.2280778
Moved 1945.38 360.2135 296.4427 0.0004943212 -0.235487
Stationary 1945.39 360.2135 296.4427 0.0004943212 -0.235487
