a very traditional way to dress
Moved 1248.289 435 288.5 0.1736111 -0.2559158
Moved 1248.305 435 316.9171 0.1736111 -0.1828266
Moved 1248.321 435 334.5878 0.1736111 -0.1373771
Moved 1248.335 435 342.5367 0.1736111 -0.1169325
Moved 1248.35 435 350.1548 0.1736111 -0.09733851
Moved 1248.366 435 353.2885 0.1736111 -0.08927867
Moved 1248.381 435 356.9749 0.1736111 -0.0797971
Moved 1248.398 435 359.8784 0.1736111 -0.07232916
Moved 1248.412 435 361.5081 0.1736111 -0.06813763
Moved 1248.429 435 362.5 0.1736111 -0.06558649
Moved 1248.442 435 363.1907 0.1736111 -0.06381
Stationary 1248.458 435 363.1907 0.1736111 -0.06381
Moved 1248.474 435 364 0.1736111 -0.06172839
Ended 1248.489 435 364 0.1736111 -0.06172839
Accept 1248.519 0 very
Began 1248.811 381 445 0.04861106 0.1466049
Stationary 1248.828 381 445 0.04861106 0.1466049
Stationary 1248.842 381 445 0.04861106 0.1466049
Stationary 1248.86 381 445 0.04861106 0.1466049
Stationary 1248.874 381 445 0.04861106 0.1466049
Moved 1248.89 367.6264 445 0.0176538 0.1466049
Moved 1248.905 357.0558 453.9443 -0.006815394 0.1696097
Moved 1248.922 346 456 -0.03240739 0.174897
Moved 1248.936 334.1583 459.2982 -0.05981878 0.18338
Moved 1248.952 322.2644 462.1839 -0.08735101 0.1908022
Moved 1248.968 311.2765 465.0638 -0.1127859 0.1982094
Moved 1248.983 302.1681 467.944 -0.1338701 0.2056171
Moved 1248.999 294.9261 468 -0.1506341 0.2057612
Moved 1249.014 287.4198 469.86 -0.1680098 0.2105453
Moved 1249.036 274.3349 471.333 -0.1982989 0.2143338
Stationary 1249.047 274.3349 471.333 -0.1982989 0.2143338
Moved 1249.059 268.3843 471 -0.2120734 0.2134772
Moved 1249.076 261.4445 471 -0.2281377 0.2134772
Moved 1249.089 256.1 471 -0.2405093 0.2134772
Moved 1249.106 249.6122 463.4572 -0.2555272 0.194077
Moved 1249.122 239.5 458 -0.2789352 0.180041
Moved 1249.136 233.2082 452.1666 -0.2934996 0.1650373
Moved 1249.152 224.5306 445.6479 -0.3135865 0.1482715
Moved 1249.167 212.8939 432.8673 -0.3405235 0.1153994
Moved 1249.182 201.3844 418.4805 -0.3671657 0.07839619
Moved 1249.198 189.8737 404.092 -0.393811 0.04138891
Moved 1249.215 180.1531 392.3179 -0.4163122 0.01110564
Moved 1249.228 168.8366 375.7549 -0.4425079 -0.03149472
Moved 1249.243 163.1193 362.2386 -0.4557424 -0.06625886
Moved 1249.259 158.6127 351.5318 -0.4661742 -0.09379689
Moved 1249.274 154.3146 341.4008 -0.4761236 -0.1198541
Moved 1249.289 153.3243 334.6213 -0.4784161 -0.1372908
Moved 1249.306 151.8919 329.6757 -0.4817318 -0.1500112
Moved 1249.322 151 326.8961 -0.4837963 -0.1571602
Moved 1249.336 151 325.0081 -0.4837963 -0.1620164
Moved 1249.351 151 323.5692 -0.4837963 -0.165717
Stationary 1249.369 151 323.5692 -0.4837963 -0.165717
Stationary 1249.382 151 323.5692 -0.4837963 -0.165717
Stationary 1249.397 151 324 -0.4837963 -0.164609
Stationary 1249.416 151 324 -0.4837963 -0.164609
Moved 1249.429 161.8451 324 -0.458692 -0.164609
Moved 1249.445 171.0405 333.1602 -0.4374063 -0.1410489
Moved 1249.461 186.8864 340.9432 -0.4007259 -0.121031
Moved 1249.476 203 347.5 -0.3634259 -0.1041667
Moved 1249.49 222.0241 353.7767 -0.3193886 -0.08802304
Moved 1249.506 237.3723 358.4117 -0.2838603 -0.07610171
Moved 1249.522 245.4903 360.5817 -0.2650687 -0.07052033
Moved 1249.537 253.1021 362.0204 -0.2474488 -0.06681991
Moved 1249.552 258.8535 363.4634 -0.2341355 -0.06310875
Moved 1249.575 268.3203 364.3301 -0.2122216 -0.06087958
Stationary 1249.585 268.3203 364.3301 -0.2122216 -0.06087958
Moved 1249.598 272.506 364 -0.2025325 -0.06172839
Moved 1249.614 279.6498 365 -0.1859957 -0.05915646
Moved 1249.63 284.0995 365 -0.1756957 -0.05915646
Moved 1249.645 288.6067 366 -0.1652624 -0.05658444
Moved 1249.66 292.7282 366 -0.1557218 -0.05658444
Moved 1249.675 295.3592 367 -0.1496316 -0.05401234
Moved 1249.691 299.3606 368.1202 -0.140369 -0.05113115
Moved 1249.706 301.3334 369.1667 -0.1358023 -0.04843967
Moved 1249.722 304.9843 369.6614 -0.1273511 -0.04716708
Moved 1249.738 308.2005 371.1002 -0.1199063 -0.04346651
Moved 1249.752 312.1557 371.5389 -0.1107506 -0.04233819
Moved 1249.769 317.8669 373.9334 -0.09753044 -0.03617958
Moved 1249.784 324.9854 376.7942 -0.08105224 -0.02882161
Moved 1249.8 332.0824 380.5412 -0.0646241 -0.01918424
Moved 1249.817 340.5351 384.7676 -0.04505759 -0.00831392
Moved 1249.83 366.8311 401.3144 0.01581272 0.03424475
Moved 1249.845 391.2198 414.8115 0.07226805 0.06895952
Moved 1249.861 418.5033 429.3702 0.1354243 0.1064047
Moved 1249.876 437.8581 444.4953 0.1802271 0.1453068
Moved 1249.891 453.298 454.7788 0.2159675 0.1717562
Moved 1249.906 466.5558 462.8474 0.2466569 0.1925086
Moved 1249.922 473.8027 467.2816 0.2634322 0.2039135
Moved 1249.938 478.3894 470.2596 0.2740496 0.2115731
Moved 1249.952 480.5682 471.5682 0.2790932 0.2149387
Moved 1249.969 482.0062 473.0062 0.2824217 0.2186372
Moved 1249.983 482 474.4449 0.2824074 0.2223376
Moved 1249.999 482 475.8894 0.2824074 0.2260529
Moved 1250.016 482 477.3281 0.2824074 0.2297532
Moved 1250.035 482 478.5 0.2824074 0.2327674
Moved 1250.046 474.1936 480.7347 0.2643372 0.2385152
Moved 1250.062 465.2341 483.5886 0.2435974 0.2458555
Moved 1250.079 445.0372 490.9876 0.1968453 0.2648858
Moved 1250.092 426.5925 497.926 0.1541493 0.2827313
Moved 1250.108 404.1825 502.8895 0.1022743 0.2954975
Moved 1250.122 385.1068 506.1374 0.05811751 0.3038512
Moved 1250.138 363.5 509 0.008101861 0.3112139
Moved 1250.153 351.1891 511.3018 -0.02039562 0.3171342
Moved 1250.169 339.3366 513.0948 -0.04783183 0.3217458
Moved 1250.184 329.5 513 -0.07060184 0.321502
Moved 1250.2 324.2796 513.9301 -0.0826861 0.3238943
Moved 1250.215 321.2243 514 -0.08975849 0.324074
Moved 1250.231 320.1785 514 -0.09217943 0.324074
Moved 1250.246 320 515.2598 -0.09259259 0.3273143
Stationary 1250.262 320 515 -0.09259259 0.326646
Moved 1250.277 326.4914 517.6229 -0.07756621 0.3333921
Moved 1250.293 357.9426 519.2476 -0.00476251 0.3375709
Moved 1250.308 404.5254 519 0.1030681 0.3369341
Moved 1250.323 446.594 509.9731 0.200449 0.3137168
Moved 1250.339 467.7072 503.8586 0.2493223 0.2979901
Moved 1250.353 482.1191 499.9643 0.2826831 0.287974
Moved 1250.369 488.3645 497.8785 0.2971401 0.2826092
Moved 1250.385 494.1286 494.9357 0.3104828 0.2750404
Moved 1250.401 497.9387 492.0613 0.3193025 0.2676474
Moved 1250.417 502.2236 486.3685 0.3292213 0.2530054
Moved 1250.431 504 464.6735 0.3333333 0.1972055
Moved 1250.453 471.8791 365.3287 0.2589794 -0.05831102
Stationary 1250.465 471.8791 365.3287 0.2589794 -0.05831102
Moved 1250.477 463.7015 343.8707 0.2400497 -0.1135014
Moved 1250.493 446.2307 300.7217 0.1996081 -0.2244813
Moved 1250.508 440.3469 280.5795 0.1859882 -0.2762875
Moved 1250.523 433.0898 258.2695 0.1691895 -0.333669
Ended 1250.537 426 220 0.1527777 -0.4320988
Candidates 1250.629 12 tradition reason fashion fraction season train reaction rain dragon devotion jason gain
Began 1250.983 418 209 0.1342593 -0.4603909
Stationary 1251 418 209 0.1342593 -0.4603909
Stationary 1251.015 418 209 0.1342593 -0.4603909
Moved 1251.031 411.901 227.7766 0.1201413 -0.4120972
Moved 1251.047 403.6292 243.8898 0.1009936 -0.3706539
Moved 1251.062 395 273 0.08101851 -0.295782
Moved 1251.078 391.1513 293.2433 0.07210959 -0.2437158
Moved 1251.095 388.2163 313.4861 0.06531546 -0.1916509
Moved 1251.111 389 321.6929 0.06712963 -0.1705429
Moved 1251.124 388.0705 330.6475 0.064978 -0.1475116
Moved 1251.139 388 334.9467 0.06481478 -0.136454
Moved 1251.155 388 338.4011 0.06481478 -0.1275694
Moved 1251.17 388 341.2933 0.06481478 -0.1201305
Moved 1251.184 388 343.5801 0.06481478 -0.1142488
Moved 1251.2 388 345.0176 0.06481478 -0.1105516
Moved 1251.216 388 346.1259 0.06481478 -0.1077009
Moved 1251.231 388 347 0.06481478 -0.1054527
Stationary 1251.251 388 347 0.06481478 -0.1054527
Ended 1251.263 388 348.2392 0.06481478 -0.1022654
Accept 1251.32 0 tradition
Began 1251.722 277 488 -0.1921296 0.2572016
Stationary 1251.74 277 488 -0.1921296 0.2572016
Stationary 1251.755 277 488 -0.1921296 0.2572016
Stationary 1251.771 277 488 -0.1921296 0.2572016
Stationary 1251.785 277 488 -0.1921296 0.2572016
Stationary 1251.801 277 488 -0.1921296 0.2572016
Moved 1251.817 267.6286 478.6286 -0.2138226 0.2330982
Moved 1251.832 260.8207 467.9363 -0.2295817 0.2055974
Moved 1251.848 253.0253 454.6149 -0.2476265 0.1713344
Moved 1251.863 244.1765 435.9412 -0.26811 0.1233056
Moved 1251.878 234.2014 415.4029 -0.2912004 0.07048065
Moved 1251.894 228.9472 399.1572 -0.303363 0.02869637
Moved 1251.91 223.4953 381.3599 -0.3159831 -0.01707862
Moved 1251.925 220.4523 368.1661 -0.3230271 -0.05101318
Moved 1251.94 219.0826 359.4958 -0.3261977 -0.07331338
Moved 1251.956 219 355.0403 -0.3263889 -0.08477301
Moved 1251.972 219 352.1741 -0.3263889 -0.09214487
Moved 1251.987 218 350.1395 -0.3287037 -0.09737775
Stationary 1252.002 218 350 -0.3287037 -0.09773669
Stationary 1252.022 218 350 -0.3287037 -0.09773669
Moved 1252.033 232.2822 350 -0.2956431 -0.09773669
Moved 1252.047 267.9375 371.0996 -0.2131076 -0.04346816
Moved 1252.063 307.2565 388.8266 -0.1220915 0.002125948
Moved 1252.078 345.604 406.0463 -0.03332401 0.04641517
Moved 1252.094 358.2371 410.4948 -0.004080832 0.05785694
Moved 1252.111 370.5315 416.2657 0.0243785 0.07269992
Moved 1252.125 381.9355 421.9678 0.05077669 0.08736559
Moved 1252.14 401.0843 437.2151 0.09510248 0.1265819
Moved 1252.157 415.7367 447.6157 0.12902 0.1533324
Moved 1252.171 428.5 457 0.1585648 0.1774691
Moved 1252.187 463.5912 511.0961 0.2397945 0.3166052
Ended 1252.203 480.5 538.5 0.2789353 0.3870883
Candidates 1252.26 12 radio ago rap tap yahoo trap gao taxi edu gap really wrap
Began 1253.816 436 329 0.1759259 -0.151749
Stationary 1253.836 436 329 0.1759259 -0.151749
Stationary 1253.85 436 329 0.1759259 -0.151749
Stationary 1253.865 436 329 0.1759259 -0.151749
Stationary 1253.88 436 329 0.1759259 -0.151749
Stationary 1253.895 436 329 0.1759259 -0.151749
Stationary 1253.911 436 329 0.1759259 -0.151749
Stationary 1253.933 436 329 0.1759259 -0.151749
Stationary 1253.944 436 329 0.1759259 -0.151749
Ended 1253.958 436 329 0.1759259 -0.151749
NextCandidatePanel 1254.018
Began 1254.034 433 325 0.1689814 -0.1620371
Stationary 1254.05 433 325 0.1689814 -0.1620371
Stationary 1254.064 433 325 0.1689814 -0.1620371
Stationary 1254.079 433 325 0.1689814 -0.1620371
Stationary 1254.096 433 325 0.1689814 -0.1620371
Ended 1254.112 433 325 0.1689814 -0.1620371
Cancel 1254.172
Began 1254.477 469 334 0.2523148 -0.1388889
Stationary 1254.498 469 334 0.2523148 -0.1388889
Moved 1254.512 446.2568 334 0.1996686 -0.1388889
Moved 1254.528 414.6308 334 0.1264603 -0.1388889
Moved 1254.543 358.066 334 -0.004476756 -0.1388889
Moved 1254.559 303.4458 334 -0.1309125 -0.1388889
Moved 1254.574 249.6789 334 -0.2553729 -0.1388889
Moved 1254.589 207.8311 334 -0.3522428 -0.1388889
Ended 1254.613 183.5 334 -0.4085648 -0.1388889
Delete 1254.635 LeftSwipe
Backspace 1254.786
Began 1255.694 179 359 -0.4189815 -0.07458848
Stationary 1255.717 179 359 -0.4189815 -0.07458848
Stationary 1255.73 179 359 -0.4189815 -0.07458848
Stationary 1255.745 179 359 -0.4189815 -0.07458848
Stationary 1255.759 179 359 -0.4189815 -0.07458848
Stationary 1255.776 179 359 -0.4189815 -0.07458848
Stationary 1255.791 179 359 -0.4189815 -0.07458848
Ended 1255.806 179 359 -0.4189815 -0.07458848
Candidates 1255.871 5 a s d z x
Began 1256.344 402 254 0.09722222 -0.3446502
Stationary 1256.363 402 254 0.09722222 -0.3446502
Stationary 1256.375 402 254 0.09722222 -0.3446502
Stationary 1256.391 402 254 0.09722222 -0.3446502
Stationary 1256.407 402 254 0.09722222 -0.3446502
Stationary 1256.422 402 254 0.09722222 -0.3446502
Moved 1256.438 402 280.1743 0.09722222 -0.2773297
Moved 1256.46 389.606 318.9701 0.06853243 -0.1775461
Stationary 1256.472 389.606 318.9701 0.06853243 -0.1775461
Moved 1256.483 386.2029 337.7825 0.06065488 -0.1291603
Moved 1256.499 384.6623 351.0392 0.05708864 -0.09506374
Moved 1256.516 384.2245 363.979 0.05607536 -0.06178247
Moved 1256.53 384 374.4792 0.0555556 -0.03477567
Moved 1256.545 384 380.5143 0.0555556 -0.01925331
Moved 1256.563 384 385.1243 0.0555556 -0.007396431
Moved 1256.577 384 388.2912 0.0555556 0.0007489286
Moved 1256.592 383 391.149 0.05324075 0.008099403
Moved 1256.608 383 393.0143 0.05324075 0.01289678
Moved 1256.623 383 394 0.05324075 0.01543206
Stationary 1256.637 383 394 0.05324075 0.01543206
Ended 1256.655 383 394 0.05324075 0.01543206
Accept 1256.681 0 a
Began 1256.976 346 211 -0.03240739 -0.455247
Stationary 1256.992 346 211 -0.03240739 -0.455247
Stationary 1257.007 346 211 -0.03240739 -0.455247
Stationary 1257.027 346 211 -0.03240739 -0.455247
Stationary 1257.037 346 211 -0.03240739 -0.455247
Moved 1257.055 332.6732 223.3016 -0.06325657 -0.423607
Moved 1257.07 324 238 -0.08333336 -0.3858025
Moved 1257.085 299.5448 277.9883 -0.1399427 -0.282952
Moved 1257.101 285.0324 302.6375 -0.1735361 -0.2195538
Moved 1257.117 260.5 343 -0.2303241 -0.1157408
Moved 1257.132 254.736 352.8961 -0.2436668 -0.090288
Moved 1257.146 240.8997 378.8905 -0.2756951 -0.02342985
Moved 1257.163 232.4441 390.8339 -0.2952683 0.007288661
Moved 1257.178 223.8115 404.9808 -0.3152511 0.04367479
Moved 1257.192 213.5286 425.859 -0.3390541 0.09737387
Moved 1257.209 206.9453 440.1094 -0.3542933 0.1340262
Moved 1257.224 200.091 457.3633 -0.3701596 0.1784035
Moved 1257.239 195.1442 470.5673 -0.3816106 0.2123642
Moved 1257.255 190.838 479.2701 -0.3915788 0.2347481
Moved 1257.271 189.5014 484.4957 -0.3946727 0.2481885
Moved 1257.286 188.0627 487.8746 -0.398003 0.2568792
Moved 1257.305 186.6253 490.7495 -0.4013303 0.2642732
Moved 1257.318 187 493.1925 -0.4004629 0.2705568
Moved 1257.332 187 494.8901 -0.4004629 0.2749229
Moved 1257.346 187 499.0171 -0.4004629 0.2855377
Moved 1257.362 187 503.3035 -0.4004629 0.2965625
Moved 1257.378 196.7244 508.8622 -0.3779528 0.3108595
Moved 1257.394 221.5324 520.4848 -0.3205268 0.340753
Moved 1257.409 255.0782 529.4988 -0.2428746 0.3639371
Moved 1257.424 281.5 533.5 -0.181713 0.3742283
Moved 1257.438 299.6016 534 -0.1398111 0.3755144
Moved 1257.455 322.2578 535.0839 -0.08736625 0.378302
Moved 1257.47 339 535 -0.04861111 0.3780863
Moved 1257.486 354.5029 535 -0.01272485 0.3780863
Moved 1257.501 367.595 535 0.01758099 0.3780863
Moved 1257.518 375.1525 529.1866 0.03507515 0.3631341
Moved 1257.532 381.1006 528 0.04884392 0.3600822
Moved 1257.547 382.6153 526.6923 0.05235026 0.3567188
Moved 1257.569 386.2958 525.7042 0.06086995 0.3541773
Ended 1257.581 386 526 0.06018519 0.3549381
Candidates 1257.683 12 vary barry carry very carey battery career bay cat bat vast carter
Began 1258.577 420 352 0.1388889 -0.09259266
Stationary 1258.595 420 352 0.1388889 -0.09259266
Stationary 1258.61 420 352 0.1388889 -0.09259266
Moved 1258.624 420 332.9798 0.1388889 -0.1415129
Moved 1258.64 420 310.8502 0.1388889 -0.1984307
Moved 1258.658 420 292.5062 0.1388889 -0.2456116
Moved 1258.671 420 274.4526 0.1388889 -0.2920457
Moved 1258.687 420 260.2467 0.1388889 -0.3285837
Moved 1258.702 420 253.3279 0.1388889 -0.346379
Moved 1258.718 420 246.7443 0.1388889 -0.3633121
Moved 1258.733 420 242.436 0.1388889 -0.374393
Moved 1258.748 420 238.7455 0.1388889 -0.3838851
Moved 1258.765 420 235.8679 0.1388889 -0.3912863
Moved 1258.786 420 233.0563 0.1388889 -0.3985178
Stationary 1258.797 420 233.0563 0.1388889 -0.3985178
Ended 1258.81 420 233 0.1388889 -0.3986626
Accept 1258.868 3 very
Began 1259.347 379 469 0.04398147 0.2083333
Stationary 1259.367 379 469 0.04398147 0.2083333
Stationary 1259.38 379 469 0.04398147 0.2083333
Stationary 1259.395 379 469 0.04398147 0.2083333
Stationary 1259.411 379 469 0.04398147 0.2083333
Moved 1259.427 364.339 469 0.01004398 0.2083333
Moved 1259.442 354.6572 469 -0.01236762 0.2083333
Moved 1259.458 341.5721 469 -0.04265706 0.2083333
Moved 1259.472 329.2397 477.1267 -0.0712045 0.2292352
Moved 1259.488 309.9534 479.0034 -0.1158486 0.2340621
Moved 1259.503 294.3596 480.4219 -0.1519454 0.2377105
Moved 1259.519 280.8912 481 -0.1831222 0.2391974
Moved 1259.54 262.7014 481 -0.2252282 0.2391974
Stationary 1259.552 262.7014 481 -0.2252282 0.2391974
Moved 1259.565 252.5965 481 -0.2486192 0.2391974
Moved 1259.581 245.3417 481 -0.2654128 0.2391974
Moved 1259.596 234.441 474.1614 -0.2906459 0.2216086
Moved 1259.612 225.8004 466.0004 -0.3106472 0.2006181
Moved 1259.627 217.135 461.4233 -0.330706 0.1888459
Moved 1259.642 209.6161 455.6929 -0.3481109 0.1741071
Moved 1259.657 202.5 450 -0.3645833 0.1594649
Moved 1259.674 193.3358 444.1919 -0.3857968 0.1445264
Moved 1259.688 187.8175 438.8175 -0.3985705 0.1307034
Moved 1259.703 177.0655 429.5546 -0.4234595 0.1068789
Moved 1259.719 170.2829 422.3536 -0.4391599 0.08835804
Moved 1259.734 164.5281 416.5281 -0.4524812 0.07337472
Moved 1259.75 159.5455 410.7274 -0.4640149 0.05845525
Moved 1259.77 155.2508 405.001 -0.4739566 0.04372683
Moved 1259.781 150.913 399.2174 -0.4839976 0.02885132
Moved 1259.796 147.3805 394.5073 -0.4921748 0.01673671
Moved 1259.811 143.1888 387.648 -0.5018777 -0.0009053627
Moved 1259.826 140.5745 383.5745 -0.5079294 -0.01138247
Moved 1259.842 138.8452 379.5356 -0.5119324 -0.02177054
Moved 1259.858 137.4052 375.8105 -0.5152656 -0.03135171
Moved 1259.874 135.9653 372.9305 -0.5185989 -0.03875897
Moved 1259.888 134.5224 371.5224 -0.5219388 -0.04238066
Moved 1259.903 134.3123 370.3123 -0.5224254 -0.04549325
Stationary 1259.919 134 370 -0.5231482 -0.04629637
Moved 1259.935 134 368.5379 -0.5231482 -0.05005691
Stationary 1259.95 134 368.5379 -0.5231482 -0.05005691
Stationary 1259.965 134 369 -0.5231482 -0.04886839
Stationary 1259.98 134 369 -0.5231482 -0.04886839
Stationary 1260 134 369 -0.5231482 -0.04886839
Moved 1260.011 147.5 369 -0.4918982 -0.04886839
Moved 1260.026 161.7258 374.1301 -0.458968 -0.03567378
Moved 1260.042 178.8911 378.3438 -0.4192336 -0.02483596
Moved 1260.059 197.3775 381.2296 -0.376441 -0.01741354
Moved 1260.075 214.2565 384.0427 -0.3373693 -0.01017818
Moved 1260.089 229.2267 385.1752 -0.302716 -0.007265349
Moved 1260.104 237.6946 386 -0.2831143 -0.005144111
Moved 1260.121 242.0147 386 -0.2731141 -0.005144111
Moved 1260.137 252.0032 390.3344 -0.2499927 0.006004066
Moved 1260.151 261.6495 394.8248 -0.2276631 0.0175533
Moved 1260.167 275.4863 401.2211 -0.1956336 0.03400481
Moved 1260.182 295.7208 408.4003 -0.1487944 0.05246978
Moved 1260.196 305.9666 413.2714 -0.1250774 0.0649984
Moved 1260.211 335.9526 427.1226 -0.05566518 0.1006238
Moved 1260.231 354.5989 436.7994 -0.01250262 0.1255128
Moved 1260.243 369.828 443.8531 0.02275 0.1436549
Moved 1260.258 403.7785 462.2042 0.1013392 0.1908542
Moved 1260.275 410.4467 465.2234 0.1167748 0.1986197
Moved 1260.291 424.9785 472.5871 0.1504131 0.2175593
Moved 1260.306 433.1697 475.2679 0.1693743 0.2244543
Moved 1260.322 439.2914 478.1457 0.1835448 0.2318561
Moved 1260.336 443.5 481 0.193287 0.2391974
Moved 1260.352 449.8658 484.2886 0.2080227 0.2476559
Moved 1260.368 458.4871 487.1624 0.2279794 0.2550471
Moved 1260.381 465.5 488.5 0.244213 0.2584876
Moved 1260.397 469.1932 490.4773 0.252762 0.2635732
Moved 1260.413 479.9733 493.7893 0.277716 0.2720917
Moved 1260.428 482.4757 494.1189 0.2835086 0.2729394
Moved 1260.447 494.6329 496.2722 0.3116502 0.2784777
Moved 1260.458 501.9673 498.5621 0.328628 0.2843674
Moved 1260.474 507.6484 498 0.3417787 0.2829217
Moved 1260.488 522 498 0.375 0.2829217
Moved 1260.505 533.2525 498 0.4010475 0.2829217
Moved 1260.52 540.3829 498 0.4175531 0.2829217
Moved 1260.535 546.6222 498 0.4319958 0.2829217
Moved 1260.55 549.6906 498 0.4390987 0.2829217
Moved 1260.566 552 498 0.4444444 0.2829217
Moved 1260.581 552.8563 498 0.4464267 0.2829217
Moved 1260.597 554.293 498 0.4497524 0.2829217
