that is a very odd question
Moved 1284.423 301.0792 293.7842 -0.1363908 -0.2423247
Moved 1284.439 275.1387 299.5247 -0.1964381 -0.22756
Moved 1284.454 258 304 -0.2361111 -0.2160494
Moved 1284.468 233.452 306.9236 -0.2929353 -0.2085299
Moved 1284.483 215.7452 309.7092 -0.3339233 -0.2013654
Moved 1284.499 199.2826 310.7925 -0.372031 -0.1985791
Moved 1284.513 185.8233 311 -0.4031868 -0.1980453
Moved 1284.528 175.9232 311.6794 -0.4261038 -0.1962977
Moved 1284.545 167.2963 312 -0.4460734 -0.1954732
Moved 1284.56 163.5 312 -0.4548612 -0.1954732
Moved 1284.576 159.7434 313 -0.4635571 -0.1929013
Moved 1284.592 155.8111 314.063 -0.4726595 -0.1901672
Moved 1284.607 154.5 314 -0.4756944 -0.1903292
Moved 1284.622 153.062 316.876 -0.4790232 -0.1829321
Moved 1284.637 153 323.8827 -0.4791667 -0.1649108
Moved 1284.652 165.2298 346.2299 -0.4508569 -0.1074336
Moved 1284.667 185.5076 370.2592 -0.4039177 -0.04562974
Moved 1284.684 205.6713 392.3014 -0.3572424 0.01106321
Moved 1284.7 246.7268 420.0659 -0.2622065 0.08247383
Moved 1284.715 273.0919 433.5459 -0.2011762 0.1171447
Moved 1284.731 296.8072 445.5403 -0.1462796 0.1479945
Moved 1284.746 320.6818 453.8381 -0.09101436 0.1693366
Moved 1284.76 342.879 463.0304 -0.03963188 0.1929794
Moved 1284.776 358.5721 468.1716 -0.003305425 0.2062026
Moved 1284.793 365.6454 471.2766 0.01306802 0.2141888
Moved 1284.806 376.4407 475.1469 0.03805717 0.2241432
Moved 1284.823 384.0619 477.0124 0.05569885 0.2289413
Moved 1284.84 389.7771 479.8885 0.0689285 0.2363387
Moved 1284.854 392.7905 480.8953 0.07590383 0.2389281
Moved 1284.869 395.6716 482.3358 0.08257309 0.242633
Moved 1284.885 398.553 482.7766 0.08924314 0.2437668
Moved 1284.901 400.868 483.934 0.09460191 0.2467438
Moved 1284.915 405.0627 485.3542 0.1043118 0.2503966
Ended 1284.93 411 487 0.1180555 0.2546296
Candidates 1285.05 12 that thai today dynasty they friday hillary theater usat grocery okay kat
Began 1285.513 408 284 0.1111111 -0.2674897
Stationary 1285.534 408 284 0.1111111 -0.2674897
Moved 1285.547 408 295.2524 0.1111111 -0.2385482
Moved 1285.562 419.0518 327.7739 0.1366939 -0.1549027
Moved 1285.578 429.4702 373.7109 0.1608107 -0.03675178
Moved 1285.593 439.7552 421.2743 0.1846184 0.08558198
Ended 1285.61 452 475 0.2129629 0.2237653
Accept 1285.652 0 that
Began 1286.329 285 345 -0.1736111 -0.1105968
Stationary 1286.349 285 345 -0.1736111 -0.1105968
Stationary 1286.364 285 345 -0.1736111 -0.1105968
Stationary 1286.38 285 345 -0.1736111 -0.1105968
Moved 1286.394 292.1808 350.8752 -0.1569888 -0.09548555
Moved 1286.411 305.7395 361.5751 -0.1256031 -0.06796527
Moved 1286.426 326 376 -0.07870371 -0.03086435
Moved 1286.442 341.5365 389.4291 -0.04273966 0.003675688
Moved 1286.458 360.4044 404.3177 0.000936091 0.04196948
Moved 1286.472 378.6776 418.2744 0.04323522 0.07786606
Moved 1286.488 393.9432 429.2314 0.07857234 0.1060479
Moved 1286.503 412.4507 442.0813 0.1214138 0.1390979
Moved 1286.518 425.0359 451.4724 0.1505461 0.163252
Moved 1286.534 434.3826 457.9217 0.1721818 0.1798396
Moved 1286.55 443.5 463 0.193287 0.1929011
Moved 1286.565 452.3883 469.079 0.2138619 0.2085366
Moved 1286.58 461.2509 474.8339 0.2343771 0.2233381
Moved 1286.595 467.589 478.9418 0.2490486 0.2339036
Moved 1286.61 473.3193 482.1597 0.2623133 0.2421801
Moved 1286.627 476.557 485.5569 0.2698078 0.250918
Moved 1286.642 479.9156 487.9578 0.2775823 0.2570929
Moved 1286.657 481.3926 489.3926 0.2810013 0.2607833
Moved 1286.672 481 490.3541 0.2800926 0.2632563
Stationary 1286.689 481 490.3541 0.2800926 0.2632563
Moved 1286.702 482 490 0.2824074 0.2623456
Stationary 1286.718 482 490 0.2824074 0.2623456
Stationary 1286.734 482 490 0.2824074 0.2623456
Moved 1286.749 466.9351 484.609 0.247535 0.2484799
Moved 1286.765 451.7755 475.3321 0.2124432 0.2246195
Moved 1286.78 435.1389 466.4741 0.1739327 0.2018366
Moved 1286.796 395.0617 443.3409 0.08116136 0.1423378
Moved 1286.812 362.1677 426.5839 0.005017817 0.09923825
Moved 1286.827 331.1172 405.0781 -0.06685828 0.04392518
Moved 1286.843 305.8076 387.8677 -0.1254454 -0.0003402223
Moved 1286.857 281.479 369.2487 -0.1817615 -0.04822876
Moved 1286.883 255.0349 350.0233 -0.2429748 -0.09767681
Moved 1286.896 239.453 338.6931 -0.279044 -0.1268183
Stationary 1286.906 239.453 338.6931 -0.279044 -0.1268183
Moved 1286.919 228.9314 331.5322 -0.3033996 -0.1452361
Moved 1286.934 217.5871 323.1903 -0.3296596 -0.1666917
Moved 1286.951 211.0435 319.5218 -0.3448066 -0.1761271
Moved 1286.967 204.1311 315.4786 -0.3608076 -0.1865262
Moved 1286.98 196.9577 311.1746 -0.3774128 -0.1975962
Moved 1286.997 191.1912 307.7147 -0.3907611 -0.206495
Moved 1287.012 185.5279 303.6459 -0.4038705 -0.2169601
Moved 1287.026 181.348 299.8987 -0.4135464 -0.2265981
Moved 1287.042 177.0325 298.0109 -0.4235359 -0.2314536
Moved 1287.058 174.1443 295.1443 -0.4302214 -0.2388263
Moved 1287.074 172.1408 295.1407 -0.4348593 -0.2388355
Moved 1287.089 170.6957 295 -0.4382044 -0.2391976
Moved 1287.104 169.5 293.5 -0.4409722 -0.2430556
Moved 1287.119 168.1476 294 -0.4441027 -0.2417696
Ended 1287.136 168 294 -0.4444444 -0.2417696
Candidates 1287.256 12 of good off god goods odd odds pd pigs ps gods oops
Began 1288.103 394 305 0.07870366 -0.2134774
Stationary 1288.123 394 305 0.07870366 -0.2134774
Stationary 1288.136 394 305 0.07870366 -0.2134774
Ended 1288.152 394 305 0.07870366 -0.2134774
NextCandidatePanel 1288.197
Began 1288.876 390 291 0.06944448 -0.2494857
Stationary 1288.892 390 291 0.06944448 -0.2494857
Stationary 1288.906 390 291 0.06944448 -0.2494857
Stationary 1288.922 390 291 0.06944448 -0.2494857
Ended 1288.938 390 291 0.06944448 -0.2494857
NextCandidatePanel 1288.999
Began 1289.661 384 304 0.0555556 -0.2160494
Stationary 1289.679 384 304 0.0555556 -0.2160494
Ended 1289.703 384 304 0.0555556 -0.2160494
NextCandidatePanel 1289.754
Began 1290.201 396 285 0.08333336 -0.2649178
Stationary 1290.218 396 285 0.08333336 -0.2649178
Stationary 1290.235 396 285 0.08333336 -0.2649178
Stationary 1290.252 396 285 0.08333336 -0.2649178
Ended 1290.265 396 285 0.08333336 -0.2649178
Began 1290.324 390 305 0.06944448 -0.2134774
NextCandidatePanel 1290.324
Stationary 1290.342 390 305 0.06944448 -0.2134774
Stationary 1290.356 390 305 0.06944448 -0.2134774
Stationary 1290.372 390 305 0.06944448 -0.2134774
Ended 1290.388 390 305 0.06944448 -0.2134774
Cancel 1290.448
Began 1290.71 362 288 0.004629592 -0.2572017
Stationary 1290.728 362 288 0.004629592 -0.2572017
Stationary 1290.743 362 288 0.004629592 -0.2572017
Moved 1290.758 362 295.2272 0.004629592 -0.2386133
Moved 1290.774 373.5218 308.3696 0.03130049 -0.2048106
Moved 1290.79 391.1284 336.2866 0.07205635 -0.1330079
Moved 1290.805 410.4795 367.7878 0.1168507 -0.05198624
Moved 1290.821 427.8458 396.743 0.1570504 0.02248697
Moved 1290.836 439.0581 409.6697 0.1830048 0.05573472
Moved 1290.851 455.0246 429.732 0.2199644 0.1073353
Moved 1290.866 469.516 445.8676 0.2535092 0.1488362
Moved 1290.881 476.8633 454.8633 0.270517 0.1719734
Moved 1290.898 485.2856 464.4998 0.2900128 0.1967587
Moved 1290.914 492.6155 472.6155 0.3069803 0.2176323
Moved 1290.929 498.2298 479.2872 0.3199763 0.2347922
Moved 1290.951 502.6312 485.6312 0.3301647 0.2511089
Stationary 1290.962 502.6312 485.6312 0.3301647 0.2511089
Moved 1290.974 504.0688 487.0688 0.3334927 0.2548067
Moved 1290.989 504 487.5105 0.3333333 0.2559425
Moved 1291.005 504 488.5 0.3333333 0.2584876
Stationary 1291.019 504 488.5 0.3333333 0.2584876
Stationary 1291.037 504 488.5 0.3333333 0.2584876
Moved 1291.052 476.6342 480.3903 0.2699865 0.2376291
Moved 1291.067 427.9218 452.5267 0.1572263 0.1659638
Moved 1291.084 385.2365 432.6182 0.05841772 0.1147587
Moved 1291.098 350.1422 411.3389 -0.02281909 0.06002795
Moved 1291.114 328.9891 395.7418 -0.07178445 0.01991197
Moved 1291.129 310.4939 381.8704 -0.1145974 -0.01576545
Moved 1291.145 296.3254 370.4604 -0.1473948 -0.04511217
Moved 1291.159 286.8494 362.5852 -0.16933 -0.06536735
Moved 1291.176 278.5355 354.5355 -0.1885752 -0.08607149
Moved 1291.191 269.946 347.455 -0.2084584 -0.1042824
Moved 1291.206 261.3055 341.2037 -0.2284594 -0.1203609
Moved 1291.221 256.4278 335.8208 -0.2397506 -0.1342058
Moved 1291.237 250.6781 331.5085 -0.25306 -0.1452969
Moved 1291.252 247.4706 327.2059 -0.2604846 -0.1563634
Moved 1291.268 245 325 -0.2662037 -0.1620371
Moved 1291.283 241.3866 322.3866 -0.2745681 -0.1687588
Moved 1291.298 239.7502 319.5004 -0.278356 -0.176182
Moved 1291.313 237.3149 318.3149 -0.2839934 -0.1792313
Moved 1291.329 235.8769 316.877 -0.2873219 -0.1829297
Moved 1291.344 234.4379 315.4379 -0.290653 -0.1866311
Moved 1291.359 233.5 314.5 -0.2928241 -0.1890433
Ended 1291.383 234 314 -0.2916667 -0.1903292
Candidates 1291.573 12 its is ita yours hits irs hours gotta goes ours ford puts
Began 1292.112 391 322 0.07175922 -0.1697531
Stationary 1292.132 391 322 0.07175922 -0.1697531
Stationary 1292.145 391 322 0.07175922 -0.1697531
Moved 1292.16 358.4531 322 -0.003580749 -0.1697531
Moved 1292.177 326.2963 322 -0.07801776 -0.1697531
Moved 1292.193 298.2834 322 -0.1428626 -0.1697531
Moved 1292.209 280.5774 322 -0.1838486 -0.1697531
Moved 1292.224 267 322 -0.2152778 -0.1697531
Moved 1292.238 259.4466 315.4466 -0.2327624 -0.1866086
Ended 1292.255 255.5 311.5 -0.2418981 -0.1967593
Accept 1292.298 1 is
Began 1292.774 439 348 0.1828703 -0.1028807
Stationary 1292.794 439 348 0.1828703 -0.1028807
Stationary 1292.809 439 348 0.1828703 -0.1028807
Moved 1292.823 424.4109 348 0.1490993 -0.1028807
Moved 1292.84 408.79 348 0.1129398 -0.1028807
Moved 1292.855 387.1541 336.3489 0.06285678 -0.1328476
Moved 1292.87 359.8423 337.1024 -0.0003649294 -0.1309097
Moved 1292.888 342.962 337 -0.03943975 -0.1311728
Moved 1292.902 315.7557 335.5661 -0.1024174 -0.1348609
Moved 1292.917 298.4297 336 -0.1425239 -0.1337449
Moved 1292.932 285.1238 336 -0.1733245 -0.1337449
Moved 1292.955 263.6205 335 -0.2231007 -0.1363169
Stationary 1292.966 263.6205 335 -0.2231007 -0.1363169
Moved 1292.977 256.8351 335 -0.2388075 -0.1363169
Moved 1292.994 251.8718 335 -0.2502968 -0.1363169
Moved 1293.009 245.2992 333.8599 -0.265511 -0.1392494
Moved 1293.024 240.6504 334 -0.2762721 -0.1388889
Moved 1293.04 236.9708 334 -0.2847897 -0.1388889
Moved 1293.057 232.6019 334 -0.294903 -0.1388889
Moved 1293.072 230.2036 334 -0.3004548 -0.1388889
Moved 1293.088 228.6634 334 -0.30402 -0.1388889
Stationary 1293.102 228.6634 334 -0.30402 -0.1388889
Ended 1293.116 228 334 -0.3055556 -0.1388889
Candidates 1293.255 12 a as gas ass faa aa da fda ga aaa sa has
Began 1293.901 400 266 0.09259263 -0.3137861
Stationary 1293.92 400 266 0.09259263 -0.3137861
Stationary 1293.938 400 266 0.09259263 -0.3137861
Moved 1293.949 400 295.302 0.09259263 -0.2384208
Moved 1293.965 400 331.0822 0.09259263 -0.1463937
Moved 1293.981 400 366.4919 0.09259263 -0.05531915
Moved 1293.997 400 395.6322 0.09259263 0.01963011
Moved 1294.011 400 422.5 0.09259263 0.08873452
Moved 1294.026 400 446 0.09259263 0.1491768
Ended 1294.048 400 446 0.09259263 0.1491768
Accept 1294.089 0 a
Began 1294.485 376 436 0.03703703 0.1234567
Stationary 1294.505 376 436 0.03703703 0.1234567
Stationary 1294.519 376 436 0.03703703 0.1234567
Stationary 1294.536 376 436 0.03703703 0.1234567
Stationary 1294.551 376 436 0.03703703 0.1234567
Stationary 1294.566 376 436 0.03703703 0.1234567
Stationary 1294.581 376 436 0.03703703 0.1234567
Moved 1294.596 376 423.4161 0.03703703 0.09109061
Moved 1294.612 365.9759 403.9686 0.01383305 0.04107149
Moved 1294.627 360.2299 386.6896 0.0005321701 -0.003370277
Moved 1294.643 356.2339 364.52 -0.008717925 -0.06039105
Moved 1294.658 354.6771 343.1569 -0.01232147 -0.1153374
Moved 1294.674 354 324.5334 -0.01388888 -0.163237
Moved 1294.689 354 307.6499 -0.01388888 -0.2066618
Moved 1294.707 354 299.5 -0.01388888 -0.2276234
Moved 1294.72 354 289.263 -0.01388888 -0.2539532
Moved 1294.737 354 279.6865 -0.01388888 -0.2785842
Moved 1294.751 354 271.8613 -0.01388888 -0.2987108
Moved 1294.768 361.4758 262.5242 0.00341624 -0.322726
Moved 1294.784 362.5 257 0.005787015 -0.3369342
Moved 1294.802 362.9484 255.1033 0.006824931 -0.3418126
Moved 1294.813 363 252.2152 0.006944438 -0.3492408
Moved 1294.828 363.4624 250.0752 0.008014739 -0.3547449
Moved 1294.844 364 248.0958 0.009259283 -0.3598359
Moved 1294.859 364 246.6558 0.009259283 -0.3635397
Moved 1294.874 364.7845 246 0.01107524 -0.3652264
Moved 1294.89 365 244.8058 0.01157403 -0.3682978
Moved 1294.906 365 244 0.01157403 -0.3703704
Stationary 1294.92 365 244 0.01157403 -0.3703704
Stationary 1294.936 365 244 0.01157403 -0.3703704
Moved 1294.952 365 258.3042 0.01157403 -0.3335797
Moved 1294.968 352.2731 275.7875 -0.01788636 -0.2886125
Moved 1294.986 344 296 -0.03703703 -0.2366256
Moved 1294.999 330.375 330.0157 -0.06857643 -0.1491365
Moved 1295.014 318.8539 353.2921 -0.09524549 -0.08926933
Moved 1295.029 307.1497 378.3723 -0.1223387 -0.02476272
Moved 1295.045 298.4545 395.1478 -0.1424664 0.01838425
Moved 1295.06 285.7308 420.5384 -0.1719194 0.08368924
Moved 1295.076 278.9597 436.0806 -0.1875933 0.1236641
Moved 1295.091 273.0168 449.2122 -0.20135 0.1574386
Moved 1295.113 263.6453 468.8277 -0.2230434 0.2078901
Stationary 1295.124 263.6453 468.8277 -0.2230434 0.2078901
Moved 1295.137 262.5 474 -0.2256944 0.2211934
Moved 1295.153 259.233 482.0679 -0.2332569 0.241944
Moved 1295.168 256.7133 491.0034 -0.2390895 0.2649262
Moved 1295.186 256.4267 496.4396 -0.2397529 0.2789083
Moved 1295.199 256 502.0173 -0.2407407 0.2932543
Moved 1295.215 256 509.2498 -0.2407407 0.3118563
Moved 1295.23 256 513.5557 -0.2407407 0.3229312
Moved 1295.244 256 516.6506 -0.2407407 0.3308914
Moved 1295.26 256 522 -0.2407407 0.3446501
Moved 1295.277 256 524.609 -0.2407407 0.3513605
Moved 1295.292 256 527.6287 -0.2407407 0.3591273
Moved 1295.306 256 529.7529 -0.2407407 0.3645906
Moved 1295.322 256 532.3741 -0.2407407 0.3713324
Moved 1295.338 256 535.2643 -0.2407407 0.3787661
Moved 1295.353 266.7124 540.285 -0.2159435 0.3916793
Moved 1295.367 272 546 -0.2037037 0.4063785
Moved 1295.384 283.5061 551.9573 -0.1770693 0.4217008
Moved 1295.4 296.1926 557.0722 -0.1477024 0.4348564
Moved 1295.419 313.6222 562.8741 -0.1073561 0.4497789
Moved 1295.432 328.8618 564.7155 -0.07207905 0.454515
Moved 1295.446 342.1027 566.3447 -0.0414289 0.4587055
Moved 1295.461 355.8836 566.7884 -0.009528697 0.4598466
Moved 1295.476 365.3888 567 0.01247396 0.4603909
Moved 1295.492 372.829 567 0.02969672 0.4603909
Moved 1295.507 380.9204 567 0.04842699 0.4603909
Moved 1295.522 388.1185 567 0.06508917 0.4603909
Moved 1295.538 392.2612 567 0.07467867 0.4603909
Moved 1295.555 396.2124 567 0.08382499 0.4603909
Moved 1295.569 399 567 0.09027779 0.4603909
Moved 1295.586 400.9484 567 0.09478797 0.4603909
Moved 1295.6 402.026 567 0.09728233 0.4603909
Moved 1295.615 403.4795 567 0.100647 0.4603909
Moved 1295.632 404.9132 560.6078 0.1039657 0.4439501
Moved 1295.646 405.5 556.5 0.1053241 0.4333847
Moved 1295.661 406.7981 560 0.108329 0.4423867
Moved 1295.677 407 558.7612 0.1087963 0.4392004
Moved 1295.696 408.5 559 0.1122685 0.4398148
Stationary 1295.707 408.5 559 0.1122685 0.4398148
Moved 1295.723 409.078 559 0.1136065 0.4398148
Moved 1295.74 410 559 0.1157407 0.4398148
Moved 1295.755 411.1406 559 0.118381 0.4398148
Ended 1295.769 412 559 0.1203704 0.4398148
Candidates 1295.889 12 very vary cry barry carry bay vast betty carey bet bat cat
Began 1296.336 414 328 0.125 -0.1543211
Moved 1296.355 414 335.2808 0.125 -0.1355948
Moved 1296.37 414 356.7256 0.125 -0.08043838
Moved 1296.389 426.9888 385.864 0.1550666 -0.005493831
Moved 1296.402 433.2885 439.9684 0.1696494 0.1336635
Moved 1296.417 443.1561 492.3965 0.192491 0.2685094
Ended 1296.433 456 536.5 0.2222222 0.3819444
Accept 1296.46 0 very
Began 1297.199 358 345 -0.004629641 -0.1105968
Stationary 1297.219 358 345 -0.004629641 -0.1105968
Stationary 1297.243 358 345 -0.004629641 -0.1105968
Stationary 1297.255 358 345 -0.004629641 -0.1105968
Stationary 1297.266 358 345 -0.004629641 -0.1105968
Moved 1297.28 377.1846 364.968 0.03977915 -0.05923864
Moved 1297.296 393.4402 381.4401 0.07740776 -0.01687218
Moved 1297.311 412 401.5 0.1203704 0.03472222
Moved 1297.328 425.019 417.2228 0.150507 0.07516138
Moved 1297.342 438.398 433.7475 0.1814769 0.1176632
Moved 1297.357 453.5463 448.5463 0.2165424 0.1557261
Moved 1297.373 465.3908 459.3419 0.2439601 0.1834925
Moved 1297.389 474.4333 467.4333 0.2648918 0.2043036
Moved 1297.404 483.4901 475.5629 0.2858566 0.2252132
Moved 1297.418 489.4837 482.8546 0.2997307 0.2439673
Moved 1297.435 493.4536 485.0901 0.3089203 0.2497174
Moved 1297.451 499.6591 490.6591 0.3232849 0.2640409
Moved 1297.466 502.7241 493.7241 0.3303799 0.2719241
Moved 1297.481 504.7669 494.7669 0.3351085 0.2746062
Moved 1297.502 507 496.6436 0.3402778 0.279433
Stationary 1297.513 507 496.6436 0.3402778 0.279433
Moved 1297.526 507 497.5 0.3402778 0.2816358
Stationary 1297.542 507 497.5 0.3402778 0.2816358
Stationary 1297.557 507 497.5 0.3402778 0.2816358
Moved 1297.573 496.478 497 0.3159212 0.2803498
Moved 1297.589 479.3143 479.3143 0.2761905 0.2348617
Moved 1297.605 445.7201 458.1467 0.198426 0.1804185
Moved 1297.619 409.9875 436.5925 0.1157117 0.1249806
Moved 1297.635 374.5021 410.4789 0.03356963 0.05781605
Moved 1297.651 357.6233 398.4315 -0.005501658 0.02682996
Moved 1297.666 339.1548 382.9002 -0.04825289 -0.01311683
Moved 1297.683 326.662 372.4774 -0.07717127 -0.03992457
Moved 1297.697 314.9956 363.4967 -0.1041768 -0.06302296
Moved 1297.713 305.5502 357.2402 -0.1260411 -0.07911478
Moved 1297.728 298.3403 351.4723 -0.1427307 -0.09394994
Moved 1297.749 285.9837 343.4919 -0.171334 -0.1144757
Stationary 1297.76 285.9837 343.4919 -0.171334 -0.1144757
Moved 1297.773 280.5899 339.6924 -0.1838196 -0.1242479
Moved 1297.788 273.5 337 -0.2002315 -0.1311728
Moved 1297.805 269.0777 334.0388 -0.2104684 -0.1387891
Moved 1297.819 263.3387 331.1694 -0.2237531 -0.1461694
Moved 1297.837 259.4174 329.2783 -0.2328302 -0.1510333
Moved 1297.851 253.7714 327.6929 -0.2458995 -0.1551109
Moved 1297.867 252 326.5 -0.25 -0.158179
Moved 1297.882 248.3736 326 -0.2583944 -0.1594652
Moved 1297.898 245.527 324.7635 -0.2649838 -0.1626454
Moved 1297.912 243.3186 324.3186 -0.2700959 -0.1637896
Moved 1297.927 241.8799 324 -0.2734263 -0.164609
Stationary 1297.943 241.8799 324 -0.2734263 -0.164609
Ended 1297.958 241 324 -0.275463 -0.164609
Candidates 1298.129 12 is of good his if god goods odd odds off id gods
Began 1299.82 360 372 0 -0.04115226
Stationary 1299.842 360 372 0 -0.04115226
Stationary 1299.855 360 372 0 -0.04115226
Stationary 1299.869 360 372 0 -0.04115226
Ended 1299.889 360 372 0 -0.04115226
NextCandidatePanel 1299.947
Began 1300.654 369 329 0.02083332 -0.151749
Stationary 1300.673 369 329 0.02083332 -0.151749
Stationary 1300.689 369 329 0.02083332 -0.151749
Ended 1300.703 369 329 0.02083332 -0.151749
NextCandidatePanel 1300.748
Began 1301.657 373 324 0.0300926 -0.164609
Stationary 1301.674 373 324 0.0300926 -0.164609
Stationary 1301.69 373 324 0.0300926 -0.164609
Ended 1301.712 373 324 0.0300926 -0.164609
NextCandidatePanel 1301.764
Began 1302.289 390 321 0.06944448 -0.1723252
Stationary 1302.307 390 321 0.06944448 -0.1723252
Stationary 1302.321 390 321 0.06944448 -0.1723252
Stationary 1302.34 390 321 0.06944448 -0.1723252
Ended 1302.353 390 321 0.06944448 -0.1723252
NextCandidatePanel 1302.413
Began 1302.444 378 329 0.04166663 -0.151749
Stationary 1302.461 378 329 0.04166663 -0.151749
Stationary 1302.475 378 329 0.04166663 -0.151749
Ended 1302.49 378 329 0.04166663 -0.151749
Cancel 1302.534
Began 1302.891 361 315 0.002314846 -0.1877573
Stationary 1302.914 361 315 0.002314846 -0.1877573
Stationary 1302.924 361 315 0.002314846 -0.1877573
Stationary 1302.939 361 315 0.002314846 -0.1877573
Moved 1302.953 383.193 333.4339 0.05368739 -0.1403449
Moved 1302.969 401.0241 348.3534 0.09496312 -0.1019718
Moved 1302.987 421.3941 366.3941 0.1421159 -0.05557071
Moved 1303.001 441.9983 382.1987 0.1898109 -0.01492104
Moved 1303.016 457.3392 398.3392 0.2253221 0.02659244
Moved 1303.032 477.7294 417.7294 0.2725218 0.07646447
Moved 1303.046 492.6432 431.4788 0.3070444 0.1118281
Moved 1303.062 504.2546 443.8624 0.3339226 0.1436789
Moved 1303.077 514.399 453.342 0.357405 0.1680606
Moved 1303.092 521.4557 460.4557 0.37374 0.1863572
Moved 1303.108 527.7019 466.7019 0.3881989 0.2024225
Moved 1303.124 533.2446 472.2446 0.4010292 0.2166785
Moved 1303.146 544.8396 484.7861 0.4278695 0.2489355
Stationary 1303.157 544.8396 484.7861 0.4278695 0.2489355
Moved 1303.169 550.5323 491.9155 0.4410471 0.2672722
Moved 1303.186 553.6544 496.4816 0.448274 0.2790163
Moved 1303.201 556.5346 499.5346 0.4549412 0.2868688
Moved 1303.215 558.4167 502.7084 0.4592979 0.2950317
Moved 1303.232 559.8359 504.6717 0.462583 0.3000815
Moved 1303.247 561.2164 506.2164 0.4657788 0.3040545
Moved 1303.262 561.6605 507.6605 0.4668066 0.3077686
Moved 1303.278 562 509.1003 0.4675925 0.3114718
Moved 1303.293 562 510.5 0.4675925 0.3150719
Stationary 1303.309 562 510.5 0.4675925 0.3150719
Moved 1303.323 562 511 0.4675925 0.3163579
Stationary 1303.34 562 511 0.4675925 0.3163579
Moved 1303.359 543.709 511 0.4252524 0.3163579
Moved 1303.371 525.1643 498.6522 0.3823247 0.2845993
Moved 1303.386 500.8298 489.5319 0.3259948 0.2611417
Moved 1303.405 470.7095 476.7327 0.256272 0.2282218
Moved 1303.419 437.1766 457.0563 0.1786496 0.177614
Moved 1303.439 391 428.5 0.07175922 0.1041665
Stationary 1303.449 391 428.5 0.07175922 0.1041665
Moved 1303.462 367.3496 412.0909 0.01701295 0.06196202
Moved 1303.479 348.5667 397.925 -0.02646585 0.02552727
Moved 1303.494 335.5359 387.6519 -0.05662983 -0.000895355
Moved 1303.509 323.0214 379.0143 -0.08559863 -0.02311141
Moved 1303.525 314.3571 371.7975 -0.1056549 -0.04167297
Moved 1303.54 306.7151 364.5959 -0.1233446 -0.06019568
Moved 1303.556 299.4209 357.4209 -0.1402294 -0.07865011
Moved 1303.575 295.7893 353.7894 -0.1486358 -0.08799038
Moved 1303.587 290.4514 348.4514 -0.1609921 -0.1017196
Moved 1303.601 286.1464 344.1464 -0.1709574 -0.1127921
Moved 1303.618 281.8313 340.5542 -0.1809461 -0.1220315
Moved 1303.632 278.6799 337.6799 -0.188241 -0.1294243
Moved 1303.648 275.799 335.3995 -0.1949097 -0.1352893
Moved 1303.664 273.9597 332.9193 -0.1991675 -0.1416685
Moved 1303.679 271.7329 331.8665 -0.204322 -0.1443765
