a good response to the question
Moved 3515.342 401.6954 305 0.09651709 -0.2134774
Moved 3515.354 400.9756 305 0.09485086 -0.2134774
Stationary 3515.37 400.9756 305 0.09485086 -0.2134774
Moved 3515.385 400 305 0.09259263 -0.2134774
Stationary 3515.401 400 305 0.09259263 -0.2134774
Stationary 3515.416 400 305 0.09259263 -0.2134774
Stationary 3515.432 400 305 0.09259263 -0.2134774
Stationary 3515.447 400 305 0.09259263 -0.2134774
Moved 3515.463 406.4127 305 0.1074368 -0.2134774
Moved 3515.479 417.8625 317.3281 0.1339409 -0.1817694
Moved 3515.501 447.3102 335.0438 0.2021068 -0.1362044
Stationary 3515.512 447.3102 335.0438 0.2021068 -0.1362044
Moved 3515.524 464.4121 345.407 0.2416947 -0.1095499
Moved 3515.541 480.7664 355.8442 0.2795517 -0.08270522
Moved 3515.556 498.0859 366.6683 0.3196433 -0.05486562
Moved 3515.572 512 375 0.3518519 -0.03343629
Moved 3515.588 526.4916 385.6442 0.3853973 -0.006059324
Moved 3515.602 534.4297 392.3683 0.4037724 0.01123518
Moved 3515.617 546 399.5 0.4305556 0.02957815
Moved 3515.633 551.8462 404.9077 0.4440884 0.04348688
Moved 3515.648 559.0597 410.6478 0.4607863 0.05825039
Moved 3515.664 562.5571 412.7047 0.4688821 0.06354081
Moved 3515.679 566.8844 415.5896 0.4788991 0.07096082
Moved 3515.695 567.7347 416.7347 0.4808674 0.07390615
Moved 3515.709 568.8788 417.8788 0.4835157 0.07684869
Moved 3515.725 570.2805 419.2805 0.4867603 0.08045381
Moved 3515.74 571 419.7184 0.4884259 0.08158028
Moved 3515.756 571 420.5 0.4884259 0.08359041
Moved 3515.771 571 421.5954 0.4884259 0.0864078
Stationary 3515.787 571 422 0.4884259 0.08744851
Moved 3515.802 559.1567 422 0.461011 0.08744851
Moved 3515.817 552.5 422 0.4456018 0.08744851
Moved 3515.834 521.6974 413.2511 0.3742997 0.0649462
Moved 3515.848 498.3642 404.5115 0.3202874 0.0424679
Moved 3515.864 471.2581 390.629 0.2575418 0.006761864
Moved 3515.88 438.3061 372.2165 0.1812642 -0.04059544
Moved 3515.895 408.9749 354.3166 0.1133678 -0.08663428
Moved 3515.91 388.8329 340.4997 0.0667429 -0.1221716
Moved 3515.926 376 330 0.03703703 -0.149177
Moved 3515.941 361.0432 316.0432 0.002414684 -0.1850742
Moved 3515.957 346.4373 301.4373 -0.03139511 -0.2226407
Moved 3515.971 337.3869 293.9891 -0.05234514 -0.2417977
Moved 3515.987 330.8391 287.8391 -0.06750221 -0.2576157
Moved 3516.003 325.0666 283.55 -0.08086433 -0.2686471
Moved 3516.018 322.2378 281.1585 -0.08741249 -0.2747981
Moved 3516.034 317.9334 278.2889 -0.0973763 -0.2821786
Moved 3516.049 316.3354 276.3353 -0.1010756 -0.2872034
Moved 3516.064 315.1135 276.1135 -0.1039039 -0.2877739
Stationary 3516.08 315 276 -0.1041667 -0.288066
Ended 3516.094 314 276 -0.1064815 -0.288066
Candidates 3516.294 12 of is good his god if food off goods odd odds foods
Began 3516.91 337 276 -0.05324075 -0.288066
Stationary 3516.928 337 276 -0.05324075 -0.288066
Stationary 3516.941 337 276 -0.05324075 -0.288066
Stationary 3516.956 337 276 -0.05324075 -0.288066
Stationary 3516.973 337 276 -0.05324075 -0.288066
Moved 3516.988 353.589 272.0877 -0.01484037 -0.2981284
Moved 3517.004 373.9774 266.0042 0.03235519 -0.3137752
Moved 3517.02 396.9324 260.2669 0.08549163 -0.3285317
Moved 3517.036 427.7781 254.2777 0.1568937 -0.3439359
Moved 3517.05 461.2963 250.9742 0.2344822 -0.3524326
Moved 3517.066 478.6714 248.0548 0.2747023 -0.3599414
Moved 3517.083 495.9101 248.0991 0.3146067 -0.3598273
Ended 3517.097 509.0305 248 0.3449781 -0.3600824
Accept 3517.156 2 good
Began 3517.989 420 316 0.1388889 -0.1851853
Stationary 3518.007 420 316 0.1388889 -0.1851853
Stationary 3518.021 420 316 0.1388889 -0.1851853
Stationary 3518.037 420 316 0.1388889 -0.1851853
Stationary 3518.052 420 316 0.1388889 -0.1851853
Moved 3518.068 420 328.6329 0.1388889 -0.1526932
Moved 3518.084 420 332.9448 0.1388889 -0.141603
Moved 3518.099 410.0583 337.2607 0.1158757 -0.1305023
Moved 3518.114 410.9484 342.1549 0.117936 -0.1179143
Moved 3518.13 408.0764 348.8472 0.111288 -0.1007018
Moved 3518.151 399.6437 363.0344 0.0917678 -0.06421187
Stationary 3518.162 399.6437 363.0344 0.0917678 -0.06421187
Moved 3518.175 395.1667 370.3889 0.08140434 -0.04529615
Moved 3518.192 389.8419 378.3162 0.0690784 -0.02490683
Moved 3518.207 384.3673 386.9491 0.05640576 -0.002703019
Moved 3518.222 381.4969 391.8385 0.04976133 0.009872609
Moved 3518.237 375.9785 400.6953 0.03698726 0.03265251
Moved 3518.253 371.6624 407.5626 0.02699634 0.05031538
Moved 3518.268 368.3423 414.7629 0.01931081 0.06883448
Moved 3518.284 364.0299 422.9401 0.009328525 0.08986653
Moved 3518.299 359.7258 430.1237 -0.0006347398 0.1083428
Moved 3518.313 356.2642 437.4716 -0.008647691 0.1272417
Moved 3518.33 354.0279 440.9582 -0.0138244 0.1362092
Moved 3518.345 351.1677 446.6646 -0.02044514 0.1508863
Moved 3518.361 347.4304 450.5696 -0.0290964 0.1609301
Moved 3518.378 344.4103 456.1794 -0.03608723 0.1753584
Moved 3518.392 341.5395 459.4605 -0.04273261 0.1837976
Moved 3518.407 339.8333 462.3333 -0.04668206 0.1911864
Moved 3518.423 337.3928 465.2144 -0.05233149 0.1985967
Moved 3518.438 335.4558 466.7721 -0.0568152 0.202603
Moved 3518.454 333.8671 469.2657 -0.06049275 0.2090168
Moved 3518.485 329.9843 472.0157 -0.06948089 0.2160898
Moved 3518.5 328.5497 472 -0.07280166 0.2160493
Moved 3518.514 327.1071 473 -0.07614091 0.2186213
Moved 3518.53 325.6605 473 -0.0794896 0.2186213
Moved 3518.546 324.4037 473 -0.08239881 0.2186213
Moved 3518.561 323.0843 473 -0.08545309 0.2186213
Moved 3518.577 320.2906 473 -0.09191979 0.2186213
Moved 3518.592 315.8261 465.0652 -0.1022543 0.198213
Moved 3518.606 308.874 454.4236 -0.1183473 0.1708425
Moved 3518.623 299.9742 441.6322 -0.1389486 0.1379428
Moved 3518.639 291.3419 425.6839 -0.1589307 0.09692352
Moved 3518.653 284.5 415 -0.1747685 0.06944436
Moved 3518.669 281.0443 404.7849 -0.1827677 0.04317103
Moved 3518.685 276.7314 394.3732 -0.1927515 0.01639182
Moved 3518.699 273.4687 384.3432 -0.200304 -0.009405466
Moved 3518.715 272.0299 377.1495 -0.2036345 -0.0279078
Moved 3518.731 272 364.3208 -0.2037037 -0.06090337
Moved 3518.746 272 355.1004 -0.2037037 -0.08461837
Moved 3518.761 272 347.5415 -0.2037037 -0.1040599
Moved 3518.776 272 342.6953 -0.2037037 -0.1165244
Moved 3518.792 282.4061 331.9898 -0.1796155 -0.1440592
Moved 3518.807 286.7119 321.1017 -0.1696484 -0.1720636
Moved 3518.824 289.3629 316.2743 -0.1635119 -0.1844798
Moved 3518.84 291.1179 309.4104 -0.1594493 -0.2021338
Moved 3518.854 294.1172 304.3243 -0.1525066 -0.2152154
Moved 3518.869 295.9987 300.0041 -0.1481513 -0.226327
Moved 3518.885 297.085 297.8301 -0.1456366 -0.2319185
Moved 3518.9 298.5529 295.8942 -0.1422387 -0.2368976
Moved 3518.922 300.4317 292.5683 -0.1378896 -0.245452
Stationary 3518.935 300.4317 292.5683 -0.1378896 -0.245452
Moved 3518.946 300.8654 291.1346 -0.1368856 -0.2491395
Stationary 3518.961 301 291 -0.1365741 -0.2494857
Moved 3518.979 302 289.2499 -0.1342593 -0.2539869
Moved 3518.994 302 288.5 -0.1342593 -0.2559158
Moved 3519.008 303.1141 289 -0.1316802 -0.2546296
Moved 3519.025 303.7137 288 -0.1302923 -0.2572017
Moved 3519.041 304 286.8508 -0.1296296 -0.2601574
Stationary 3519.053 304 286.8508 -0.1296296 -0.2601574
Moved 3519.069 305.3734 287 -0.1264504 -0.2597736
Stationary 3519.087 305.4673 287 -0.126233 -0.2597736
Moved 3519.1 306.5 287 -0.1238426 -0.2597736
Moved 3519.116 307.0192 287 -0.1226407 -0.2597736
Moved 3519.131 310.4487 287 -0.114702 -0.2597736
Moved 3519.147 316.5952 287 -0.1004741 -0.2597736
Moved 3519.162 323.8859 299.3946 -0.08359745 -0.2278946
Moved 3519.178 337.2642 305.0357 -0.05262912 -0.2133856
Moved 3519.193 357.6977 314.7256 -0.005329401 -0.1884631
Moved 3519.209 381 328 0.04861106 -0.1543211
Moved 3519.223 413.5618 342.8847 0.1239856 -0.1160373
Moved 3519.239 445.8766 355.8577 0.1987884 -0.08267045
Moved 3519.254 464.6124 364.6375 0.2421584 -0.06008886
Moved 3519.271 481.1155 371.4056 0.2803601 -0.04268105
Moved 3519.287 501 381.5 0.3263889 -0.01671818
Moved 3519.301 514.6415 390.7909 0.3579665 0.007178145
Moved 3519.317 526.2392 398.0245 0.384813 0.02578308
Moved 3519.331 536.462 405.4233 0.4084768 0.04481312
Moved 3519.347 548.4332 413.5952 0.436188 0.06583111
Moved 3519.363 558.476 422.1223 0.4594351 0.08776295
Moved 3519.378 567.7744 429.7744 0.4809591 0.1074443
Moved 3519.394 575.1577 435.9262 0.4980503 0.123267
Moved 3519.409 581.6952 441.6952 0.5131832 0.1381048
Moved 3519.424 587.4376 447.4376 0.5264758 0.1528743
Moved 3519.44 591.6854 451.6854 0.5363089 0.1637998
Moved 3519.454 597.0242 457.0242 0.548667 0.1775312
Moved 3519.47 601.3282 460.2188 0.55863 0.1857479
Moved 3519.486 604.5485 464.0969 0.5660844 0.1957224
Moved 3519.501 606.9689 466.9689 0.5716872 0.2031092
Moved 3519.518 609.8301 468.415 0.5783104 0.2068287
Moved 3519.538 613.9011 471.9011 0.587734 0.2157948
Stationary 3519.55 613.9011 471.9011 0.587734 0.2157948
Moved 3519.563 616.7515 473.3757 0.5943322 0.2195877
Moved 3519.579 618.8135 474.8135 0.5991052 0.2232856
Moved 3519.594 620.2485 476.2485 0.6024271 0.2269766
Moved 3519.609 621 476.6949 0.6041667 0.2281246
Moved 3519.624 621 478.1321 0.6041667 0.2318211
Stationary 3519.64 621 478.1321 0.6041667 0.2318211
Moved 3519.656 621 479 0.6041667 0.2340534
Stationary 3519.671 621 479 0.6041667 0.2340534
Moved 3519.685 600.7341 473.3038 0.557255 0.2194026
Moved 3519.7 574.6681 452.7471 0.4969169 0.1665306
Moved 3519.717 552.3752 431.9212 0.445313 0.1129659
Moved 3519.733 528.6307 404.0655 0.3903488 0.04132059
Moved 3519.748 512.5034 383.5498 0.3530172 -0.01144605
Moved 3519.763 496.5 358 0.3159723 -0.07716057
Moved 3519.779 486.3416 332.0856 0.2924573 -0.1438129
Moved 3519.795 475.7971 302.706 0.2680488 -0.2193777
Moved 3519.808 471.7756 281.8782 0.2587399 -0.2729471
Moved 3519.825 468.6177 260.133 0.25143 -0.3288761
Moved 3519.841 467.381 239.5723 0.2485672 -0.3817586
Moved 3519.855 467 222.2971 0.2476852 -0.4261905
Moved 3519.872 467 205 0.2476852 -0.470679
Moved 3519.886 467 195.0958 0.2476852 -0.4961528
Moved 3519.901 467 184.9503 0.2476852 -0.5222471
Moved 3519.917 467 176.2366 0.2476852 -0.5446591
Moved 3519.933 466.1243 169.6215 0.2456581 -0.5616732
Moved 3519.948 466 163.7556 0.2453704 -0.5767604
Moved 3519.964 466 159.4943 0.2453704 -0.5877206
Moved 3519.981 466 155.4229 0.2453704 -0.5981922
Moved 3519.995 464.7715 153.543 0.2425266 -0.6030273
Moved 3520.01 465 151.2549 0.2430555 -0.6089123
Moved 3520.026 463.8162 148.6324 0.2403153 -0.6156573
Moved 3520.042 464 147.3774 0.2407408 -0.6188852
Moved 3520.056 462.9387 147 0.2382841 -0.6198559
Moved 3520.083 462.0586 145 0.2362467 -0.625
Moved 3520.097 462 143.9822 0.2361111 -0.6276179
Stationary 3520.109 462 143.9822 0.2361111 -0.6276179
Stationary 3520.121 462 143.9822 0.2361111 -0.6276179
Moved 3520.133 461 142.0983 0.2337964 -0.6324633
Moved 3520.148 459.6596 142 0.2306934 -0.6327161
Moved 3520.166 456.4339 142 0.2232265 -0.6327161
Moved 3520.179 449.8468 142 0.2079787 -0.6327161
Moved 3520.195 436.4327 161.8807 0.1769274 -0.5815825
Moved 3520.209 424.549 175.2961 0.1494189 -0.5470779
Moved 3520.226 408.229 194.2328 0.1116412 -0.4983725
Moved 3520.24 396.2963 209.3757 0.08401921 -0.4594246
Moved 3520.255 387.3435 221.9847 0.06329507 -0.426994
Moved 3520.27 379.2116 231.9037 0.04447132 -0.4014823
Moved 3520.287 370.9741 241.0259 0.0254029 -0.3780199
Moved 3520.301 363.9061 249.5127 0.009041925 -0.3561916
Moved 3520.317 358.5 256 -0.003472219 -0.3395062
Moved 3520.333 347.2164 265.8107 -0.02959172 -0.314273
Moved 3520.347 335.674 275.9103 -0.05631029 -0.2882967
Moved 3520.363 328.8681 283.132 -0.07206465 -0.2697225
Moved 3520.381 318.9614 291.7474 -0.09499683 -0.2475634
Moved 3520.394 311.377 297.8984 -0.1125532 -0.2317429
Moved 3520.409 303.0342 303.6439 -0.1318652 -0.2169654
Moved 3520.425 296.5 307.5 -0.1469907 -0.2070474
Moved 3520.441 291.6163 312.0302 -0.1582955 -0.1953955
Moved 3520.456 284.4245 316.3453 -0.1749432 -0.1842971
Moved 3520.471 281.3328 319.1115 -0.1820999 -0.1771826
Moved 3520.487 278.0086 321.9914 -0.1897949 -0.1697753
Moved 3520.502 275.1472 326.2793 -0.1964186 -0.1587467
Moved 3520.518 273.2599 330.4801 -0.2007871 -0.1479421
Moved 3520.534 273 334.9387 -0.2013889 -0.1364745
Moved 3520.547 273 336.643 -0.2013889 -0.1320912
Moved 3520.568 273 345.5016 -0.2013889 -0.1093066
Moved 3520.581 273 353.8224 -0.2013889 -0.0879053
Moved 3520.594 282.2328 364.9543 -0.1800165 -0.05927395
Moved 3520.609 288.9358 378.8716 -0.1645004 -0.02347828
Moved 3520.625 295.1787 390.7217 -0.1500492 0.007000283
Moved 3520.641 301.2536 401.4438 -0.1359871 0.0345776
Moved 3520.656 305.433 409.8659 -0.1263126 0.05623939
Moved 3520.671 311.3601 420.1301 -0.1125924 0.08263914
Moved 3520.687 317.108 429.162 -0.09928709 0.1058693
Ended 3520.702 324.414 437.8968 -0.082375 0.1283353
Candidates 3520.886 12 response responses responded reasons responds resolve respond regions weapons resolved recover headline
Began 3521.531 391 278 0.07175922 -0.2829219
Stationary 3521.552 391 278 0.07175922 -0.2829219
Stationary 3521.565 391 278 0.07175922 -0.2829219
Moved 3521.582 391 297.3088 0.07175922 -0.2332594
Moved 3521.598 400.0939 320.4613 0.09281 -0.1737107
Moved 3521.613 404.3147 344.5734 0.1025803 -0.1116939
Moved 3521.629 411.0985 376.4531 0.1182836 -0.02969875
Moved 3521.645 416.5891 393.8849 0.1309931 0.01513618
Ended 3521.659 431 440 0.1643519 0.1337448
Accept 3521.701 0 response
Began 3522.211 412 292 0.1203704 -0.2469136
Stationary 3522.23 412 292 0.1203704 -0.2469136
Stationary 3522.244 412 292 0.1203704 -0.2469136
Stationary 3522.26 412 292 0.1203704 -0.2469136
Moved 3522.275 412 304.2597 0.1203704 -0.2153814
Moved 3522.292 412 314.3535 0.1203704 -0.18942
Moved 3522.306 412 327.8497 0.1203704 -0.1547076
Moved 3522.33 403.4796 353.327 0.1006471 -0.08917953
Stationary 3522.342 403.4796 353.327 0.1006471 -0.08917953
Moved 3522.353 403 374.475 0.09953707 -0.03478658
Moved 3522.367 403 390.5829 0.09953707 0.006643381
Moved 3522.383 402 408.09 0.09722222 0.0516718
Moved 3522.399 402 424.0316 0.09722222 0.09267371
Moved 3522.415 402 435.02 0.09722222 0.1209362
Moved 3522.429 402 445.086 0.09722222 0.146826
Moved 3522.444 402 448.6595 0.09722222 0.1560173
Moved 3522.46 402 454.3478 0.09722222 0.1706477
Moved 3522.477 402 458.3289 0.09722222 0.1808871
Moved 3522.492 402 461.0843 0.09722222 0.1879739
Moved 3522.507 402 462.9773 0.09722222 0.1928428
Moved 3522.522 402 465.8223 0.09722222 0.2001603
Stationary 3522.536 402 466 0.09722222 0.2006171
Moved 3522.553 402 466.9722 0.09722222 0.2031176
Moved 3522.568 402 468.4013 0.09722222 0.2067934
Moved 3522.586 402 468.8345 0.09722222 0.2079077
Moved 3522.6 414.6076 470.2607 0.1264065 0.2115759
Moved 3522.614 422.2348 470 0.144062 0.2109053
Moved 3522.631 430.8474 470 0.1639986 0.2109053
Moved 3522.645 441.0574 470 0.1876328 0.2109053
Moved 3522.661 449.2633 470 0.206628 0.2109053
Moved 3522.677 460.8917 470 0.2335455 0.2109053
Moved 3522.693 471.7716 460.9224 0.2587306 0.1875576
Moved 3522.708 480.8681 458.0439 0.2797874 0.1801541
Moved 3522.73 499.109 452.1485 0.3220117 0.1649909
Stationary 3522.741 499.109 452.1485 0.3220117 0.1649909
Moved 3522.752 506.4449 452 0.3389928 0.164609
Moved 3522.768 512.5 450.5 0.3530093 0.1607509
Moved 3522.786 520.1627 451 0.3707468 0.162037
Moved 3522.799 527.4716 451 0.3876656 0.162037
Ended 3522.814 531 451 0.3958333 0.162037
Candidates 3523.046 12 to too top trio trip tip tripp rio ri http yo tp
Began 3523.521 423 283 0.1458333 -0.2700618
Stationary 3523.54 423 283 0.1458333 -0.2700618
Stationary 3523.554 423 283 0.1458333 -0.2700618
Stationary 3523.57 423 283 0.1458333 -0.2700618
Moved 3523.585 423 296.9631 0.1458333 -0.2341485
Moved 3523.602 423 310.9221 0.1458333 -0.1982456
Moved 3523.615 438 329.5 0.1805556 -0.150463
Moved 3523.634 441.3328 347.554 0.1882703 -0.1040278
Moved 3523.647 449.3903 377.5613 0.206922 -0.02684864
Moved 3523.662 455.5397 403.127 0.2211567 0.03890689
Moved 3523.679 462.7657 426.2502 0.2378835 0.09838017
Ended 3523.695 468.5867 445.1569 0.2513582 0.1470085
Accept 3523.938 0 to
Began 3524.416 412 296 0.1203704 -0.2366256
Stationary 3524.435 412 296 0.1203704 -0.2366256
Stationary 3524.449 412 296 0.1203704 -0.2366256
Stationary 3524.464 412 296 0.1203704 -0.2366256
Moved 3524.486 412 304.8444 0.1203704 -0.2138776
Moved 3524.497 412 312.5444 0.1203704 -0.1940732
Moved 3524.511 405.9775 323.7432 0.1064295 -0.1652696
Moved 3524.527 402.3802 334.1694 0.0981022 -0.1384533
Moved 3524.542 400.4466 342.2137 0.09362628 -0.1177631
Moved 3524.556 397.189 356.2988 0.08608569 -0.08153617
Moved 3524.572 394.4995 371.7525 0.07986009 -0.04178891
Moved 3524.588 393.3042 384.2621 0.07709315 -0.009614018
Moved 3524.603 391.8669 394.9313 0.07376611 0.01782747
Moved 3524.617 390.429 406.4258 0.07043749 0.04739157
Moved 3524.635 390 415.0485 0.06944448 0.06956916
Moved 3524.65 390 420.4491 0.06944448 0.08345957
Moved 3524.665 390 425.256 0.06944448 0.09582307
Moved 3524.68 390 431.9838 0.06944448 0.1131271
Moved 3524.697 390 434.4412 0.06944448 0.1194473
Moved 3524.712 390 436.7598 0.06944448 0.125411
Moved 3524.726 390 439.6296 0.06944448 0.1327922
Moved 3524.741 390 442.5148 0.06944448 0.140213
Moved 3524.758 390 443.8839 0.06944448 0.1437342
Moved 3524.772 390 445.2816 0.06944448 0.1473291
Stationary 3524.788 390 445 0.06944448 0.1466049
Moved 3524.803 397.5454 445 0.08691073 0.1466049
Moved 3524.818 403.0092 445 0.09955833 0.1466049
Moved 3524.842 419.7908 426.7877 0.1384047 0.09976238
Stationary 3524.853 419.7908 426.7877 0.1384047 0.09976238
Moved 3524.865 428.2495 414.6257 0.157985 0.06848174
Moved 3524.881 438.3784 397.3377 0.1814316 0.02401674
Moved 3524.896 444.9886 381.0305 0.1967328 -0.0179257
Moved 3524.911 450.8198 363.6007 0.210231 -0.06275554
Moved 3524.929 455.1234 346.5062 0.2201932 -0.1067227
Moved 3524.941 456.8127 329.2469 0.2241035 -0.1511139
Moved 3524.957 458.2531 318.2286 0.2274376 -0.1794533
Moved 3524.974 459.5 306.5 0.2303241 -0.2096194
Moved 3524.989 459 302.8313 0.2291666 -0.2190554
Moved 3525.003 459 298.3194 0.2291666 -0.2306601
Moved 3525.019 460 295.6638 0.2314815 -0.2374904
Moved 3525.035 460 293.8953 0.2314815 -0.2420388
Stationary 3525.05 460 293.8953 0.2314815 -0.2420388
Stationary 3525.064 460 293.8953 0.2314815 -0.2420388
Moved 3525.081 452.2629 294 0.2135715 -0.2417696
Moved 3525.096 446.2137 304.8581 0.1995688 -0.2138423
Moved 3525.112 436.4023 312.6782 0.1768572 -0.1937291
Moved 3525.127 426.5172 327.9015 0.1539751 -0.1545744
Moved 3525.144 418.206 337.191 0.1347362 -0.1306817
Moved 3525.158 410.8057 345.1943 0.1176057 -0.1100969
Moved 3525.173 402.9576 355.0424 0.09943892 -0.08476767
Moved 3525.193 395.4466 362.5534 0.08205235 -0.06544914
Moved 3525.205 391.3317 367.8353 0.07252713 -0.05186395
Moved 3525.22 385.3503 372.9872 0.05868137 -0.03861305
Moved 3525.235 381.7832 377.3252 0.05042404 -0.02745585
Moved 3525.251 378.9126 379.0874 0.04377922 -0.02292342
Moved 3525.266 377.0204 380 0.03939897 -0.02057613
Moved 3525.281 375.5817 381.4183 0.03606876 -0.01692839
Moved 3525.297 375 381.8575 0.03472219 -0.01579865
Moved 3525.312 374.0404 382 0.03250092 -0.01543218
Stationary 3525.33 374 382 0.03240744 -0.01543218
Stationary 3525.343 374 382 0.03240744 -0.01543218
Moved 3525.358 372.7419 382 0.02949506 -0.01543218
Stationary 3525.374 372.7419 382 0.02949506 -0.01543218
Stationary 3525.39 373 382 0.0300926 -0.01543218
Stationary 3525.405 373 382 0.0300926 -0.01543218
Stationary 3525.419 373 382 0.0300926 -0.01543218
Moved 3525.435 371.7736 382 0.02725373 -0.01543218
Moved 3525.45 371.4107 382 0.0264137 -0.01543218
Moved 3525.466 369.969 382 0.02307633 -0.01543218
Moved 3525.481 368.5304 384.9393 0.01974622 -0.007872287
Moved 3525.497 363.2834 390.6221 0.007600487 0.006743929
Moved 3525.513 357.6075 397.7407 -0.005538215 0.0250531
Moved 3525.535 342.7831 419.7694 -0.039854 0.08171136
Stationary 3525.546 342.7831 419.7694 -0.039854 0.08171136
Moved 3525.559 336.6914 430.2901 -0.05395517 0.1087708
Moved 3525.575 329.1563 442.9188 -0.07139757 0.1412519
Moved 3525.59 324.3773 449.8303 -0.08245999 0.1590283
Moved 3525.604 320.0643 457.2261 -0.09244367 0.1780507
Moved 3525.62 316.8238 464.4405 -0.09994492 0.1966061
Moved 3525.636 314 468.5 -0.1064815 0.2070472
Moved 3525.65 311.8077 472.3846 -0.1115563 0.2170384
Moved 3525.666 308.9384 477.0925 -0.1181982 0.2291472
Moved 3525.685 307.058 480.942 -0.1225508 0.2390482
Moved 3525.697 305.0991 483.8019 -0.1270855 0.2464039
Moved 3525.713 302.2998 486.7003 -0.1335653 0.2538586
Moved 3525.73 301.2113 488.5774 -0.1360849 0.2586866
Moved 3525.744 301 490.2274 -0.1365741 0.2629305
Moved 3525.76 299.7422 490 -0.1394856 0.2623456
Moved 3525.774 300 491 -0.1388889 0.2649176
Ended 3525.791 300 491 -0.1388889 0.2649176
Candidates 3525.934 12 the there threw tiger trigger further huge fighter higher tougher roger tyler
Began 3526.387 390 333 0.06944448 -0.141461
Moved 3526.415 390 347.7322 0.06944448 -0.1035696
Moved 3526.427 390 362.4637 0.06944448 -0.0656799
Stationary 3526.439 390 362.4637 0.06944448 -0.0656799
Moved 3526.453 395.3449 382.0217 0.08181681 -0.01537645
Moved 3526.469 399.0981 400.1771 0.09050478 0.03131961
Moved 3526.484 403.5 427.5 0.1006944 0.1015946
Moved 3526.501 404.7281 441.7371 0.1035372 0.1382128
Moved 3526.514 411.3703 469.4196 0.1189128 0.2094126
Ended 3526.534 415.5 492 0.1284723 0.2674896
Accept 3526.559 0 the
Began 3527.312 422 367 0.1435185 -0.05401234
Stationary 3527.333 422 367 0.1435185 -0.05401234
Stationary 3527.346 422 367 0.1435185 -0.05401234
Stationary 3527.361 422 367 0.1435185 -0.05401234
Stationary 3527.376 422 367 0.1435185 -0.05401234
Stationary 3527.393 422 367 0.1435185 -0.05401234
Moved 3527.408 404.3229 367 0.1025994 -0.05401234
Moved 3527.425 396.0459 377.636 0.08343954 -0.02665633
Moved 3527.439 387.0164 383.9883 0.06253789 -0.01031813
Moved 3527.454 376.3818 393.1819 0.03792077 0.01332785
Moved 3527.479 355.5691 411.127 -0.01025672 0.05948302
