this is a very good idea
Moved 1444.711 365 360.4046 0.01157403 -0.07097589
Moved 1444.727 372.9871 362.141 0.0300627 -0.06650987
Moved 1444.742 373 364.5826 0.0300926 -0.06022991
Moved 1444.758 374.0214 366.0214 0.03245692 -0.05652926
Moved 1444.774 374 367.4601 0.03240744 -0.052829
Moved 1444.788 375.8966 369.8966 0.03679772 -0.04656222
Stationary 1444.804 376 370 0.03703703 -0.04629637
Moved 1444.819 376 371.3093 0.03703703 -0.04292884
Moved 1444.833 377 371 0.03935188 -0.04372435
Stationary 1444.851 377 371 0.03935188 -0.04372435
Moved 1444.865 378 371 0.04166663 -0.04372435
Moved 1444.881 382.735 371 0.05262733 -0.04372435
Moved 1444.898 391.9948 352.1321 0.07406204 -0.09225272
Moved 1444.911 402.4275 334.2061 0.09821177 -0.1383588
Moved 1444.927 412.3914 313.0626 0.1212765 -0.1927404
Moved 1444.942 426.1252 285.109 0.1530675 -0.2646373
Moved 1444.959 434.4073 263.8594 0.1722392 -0.3192918
Moved 1444.973 439.5693 250.8152 0.1841881 -0.3528416
Moved 1444.995 443.8773 241.2455 0.1941604 -0.377455
Moved 1445.005 446.8191 235.3618 0.2009701 -0.392588
Moved 1445.02 448.8428 230.4716 0.2056547 -0.4051658
Moved 1445.035 449.9646 229.0354 0.2082515 -0.4088596
Moved 1445.052 450 227.6161 0.2083333 -0.4125101
Moved 1445.066 452.6553 228 0.2144799 -0.4115227
Moved 1445.082 456.8101 228 0.2240975 -0.4115227
Moved 1445.097 464.5116 247.6187 0.241925 -0.3610633
Moved 1445.112 472.8463 265.9747 0.2612183 -0.3138511
Moved 1445.127 481.0934 278.8478 0.2803089 -0.2807414
Moved 1445.143 490.7316 291.9755 0.3026195 -0.2469766
Moved 1445.159 502.8336 311.3892 0.3306332 -0.1970442
Moved 1445.173 512.73 328.3943 0.3535418 -0.1533068
Moved 1445.189 521.8212 344.6722 0.374586 -0.11144
Moved 1445.205 529.0441 356.2705 0.3913057 -0.08160877
Moved 1445.22 535.2358 367.6245 0.4056385 -0.05240617
Moved 1445.235 539.881 376.7621 0.4163913 -0.0289041
Moved 1445.251 542 384 0.4212962 -0.01028807
Moved 1445.266 543.8419 391.2097 0.42556 0.00825517
Moved 1445.281 544 395.853 0.4259259 0.02019812
Moved 1445.297 544 400.1595 0.4259259 0.03127435
Moved 1445.312 544 404.4929 0.4259259 0.04241994
Moved 1445.328 533.0298 407.7821 0.4005321 0.05087981
Moved 1445.343 521.6513 411.0775 0.3741928 0.05935566
Moved 1445.358 513.111 412.4815 0.3544235 0.06296672
Moved 1445.373 500.2041 412 0.3245465 0.06172835
Moved 1445.389 485.9869 412 0.2916363 0.06172835
Moved 1445.407 465.8376 412 0.2449944 0.06172835
Moved 1445.42 449.3802 404.0352 0.2068985 0.04124257
Moved 1445.435 429.4729 395.0598 0.1608169 0.01815788
Moved 1445.451 408.0644 387.1786 0.1112601 -0.002112801
Moved 1445.467 391.7967 377.5979 0.0736035 -0.02675445
Moved 1445.482 377.5208 370.1266 0.04055748 -0.04597079
Moved 1445.497 359.2138 353.9924 -0.001819829 -0.0874681
Moved 1445.513 343.5636 339.785 -0.03804728 -0.1240098
Moved 1445.528 329.3661 325.7027 -0.07091184 -0.1602298
Moved 1445.543 318.2919 310.9885 -0.09654646 -0.198075
Moved 1445.56 309.2939 299.2114 -0.1173754 -0.2283659
Moved 1445.575 303.0854 291.1068 -0.1317467 -0.2492111
Moved 1445.589 298.757 283.5747 -0.1417663 -0.2685837
Moved 1445.605 292.3701 275.3182 -0.1565506 -0.2898196
Moved 1445.621 287.0813 267.1356 -0.1687932 -0.3108654
Moved 1445.636 284.1927 262.789 -0.1754799 -0.3220448
Moved 1445.652 281.3079 259.3079 -0.1821577 -0.3309984
Moved 1445.667 279.7165 255.1495 -0.1858414 -0.3416936
Moved 1445.682 277.272 252.5441 -0.1914999 -0.348395
Moved 1445.698 276.1468 251.1469 -0.1941046 -0.3519886
Moved 1445.713 274.7657 249.7656 -0.1973017 -0.3555411
Moved 1445.728 275 248.5 -0.1967592 -0.3587964
Moved 1445.744 273.938 247.938 -0.1992175 -0.3602418
Stationary 1445.759 274 248 -0.199074 -0.3600824
Ended 1445.775 274 248 -0.199074 -0.3600824
Candidates 1445.941 12 this third thus helped ford tumors toys efforts floyd relief shots relied
Began 1446.095 362 229 0.004629592 -0.4089506
Stationary 1446.116 362 229 0.004629592 -0.4089506
Stationary 1446.13 362 229 0.004629592 -0.4089506
Stationary 1446.144 362 229 0.004629592 -0.4089506
Stationary 1446.16 362 229 0.004629592 -0.4089506
Stationary 1446.175 362 229 0.004629592 -0.4089506
Stationary 1446.192 362 229 0.004629592 -0.4089506
Moved 1446.211 362 242.9606 0.004629592 -0.3730438
Moved 1446.222 370.7564 249.4728 0.02489905 -0.3562944
Moved 1446.237 374.5 258 0.03356477 -0.3343622
Moved 1446.253 377.9328 267.8656 0.04151116 -0.3089877
Moved 1446.27 382.2493 277.915 0.05150298 -0.2831404
Moved 1446.284 386.5728 287.861 0.0615112 -0.2575593
Moved 1446.299 392.1874 298.0779 0.07450789 -0.2312812
Moved 1446.315 394 305 0.07870366 -0.2134774
Moved 1446.331 396.8182 313.0909 0.08522729 -0.1926675
Moved 1446.345 399.5211 322.8237 0.09148389 -0.1676345
Moved 1446.36 401.7005 328.802 0.09652893 -0.1522583
Moved 1446.376 403.1434 334.5735 0.09986887 -0.1374137
Moved 1446.392 404 337.17 0.1018518 -0.1307357
Moved 1446.407 404 339.0262 0.1018518 -0.1259615
Moved 1446.422 404 340.4691 0.1018518 -0.1222503
Moved 1446.438 404.6097 341 0.1032633 -0.1208849
Ended 1446.454 405.5 341 0.1053241 -0.1208849
Accept 1446.498 0 this
Began 1446.682 373 214 0.0300926 -0.4475308
Stationary 1446.7 373 214 0.0300926 -0.4475308
Stationary 1446.716 373 214 0.0300926 -0.4475308
Stationary 1446.73 373 214 0.0300926 -0.4475308
Stationary 1446.746 373 214 0.0300926 -0.4475308
Stationary 1446.764 373 214 0.0300926 -0.4475308
Stationary 1446.775 373 214 0.0300926 -0.4475308
Stationary 1446.791 373 214 0.0300926 -0.4475308
Stationary 1446.807 373 214 0.0300926 -0.4475308
Stationary 1446.822 373 214 0.0300926 -0.4475308
Moved 1446.838 386.8226 226.4403 0.06208926 -0.4155342
Moved 1446.854 386.6477 226.6477 0.06168455 -0.4150008
Moved 1446.87 389.5251 229.5251 0.06834517 -0.4076
Moved 1446.885 392.4027 232.4027 0.07500628 -0.4001988
Moved 1446.901 395.2737 236.4106 0.0816522 -0.3898904
Moved 1446.916 397.3097 238.3097 0.08636504 -0.3850059
Moved 1446.932 401.3016 243.9525 0.09560565 -0.3704926
Moved 1446.947 405.2649 248.2649 0.1047799 -0.359401
Moved 1446.963 413.1654 256.6929 0.1230681 -0.337724
Moved 1446.978 423.7305 268.6968 0.1475243 -0.3068498
Moved 1446.994 435.2727 280.2727 0.1742425 -0.2770764
Moved 1447.008 446.6022 292.6022 0.2004681 -0.2453646
Moved 1447.024 454.7915 301.7617 0.2194248 -0.2218063
Moved 1447.04 468.9542 317.3497 0.2522088 -0.1817139
Moved 1447.055 479.7049 328.7049 0.2770947 -0.152508
Moved 1447.083 497.3479 347.3479 0.3179349 -0.1045579
Moved 1447.096 503.572 354.715 0.3323425 -0.08560973
Moved 1447.114 510.3837 361.3837 0.3481104 -0.06845772
Moved 1447.133 513.5389 365.3083 0.3554141 -0.05836345
Moved 1447.146 516.2596 369.3895 0.3617122 -0.04786644
Moved 1447.161 517 371.5648 0.3634259 -0.04227179
Moved 1447.177 517 373.0073 0.3634259 -0.03856149
Moved 1447.193 517 375.9 0.3634259 -0.03112141
Moved 1447.209 517 375.8848 0.3634259 -0.0311605
Moved 1447.224 517 377.3233 0.3634259 -0.02746072
Stationary 1447.241 517 377 0.3634259 -0.02829226
Moved 1447.255 508.9059 378 0.3446895 -0.02572024
Moved 1447.271 501.3313 378 0.3271557 -0.02572024
Moved 1447.286 491.7899 378 0.3050693 -0.02572024
Moved 1447.301 479.0652 368.2802 0.2756139 -0.05071985
Moved 1447.315 461.0528 360.3641 0.2339184 -0.07107989
Moved 1447.33 440.7628 349.3401 0.186951 -0.09943384
Moved 1447.347 419.5 333.5 0.1377314 -0.140175
Moved 1447.362 399.0388 316.6869 0.09036759 -0.1834185
Moved 1447.377 378.9585 299.1321 0.04388531 -0.2285698
Moved 1447.392 363.255 282.255 0.007534723 -0.2719779
Moved 1447.408 349.3281 266.3937 -0.02470339 -0.3127733
Moved 1447.423 337.721 253.3112 -0.05157172 -0.346422
Moved 1447.438 327.8957 244.045 -0.07431552 -0.3702546
Moved 1447.455 320.591 234.0273 -0.09122462 -0.3960203
Moved 1447.469 313.1664 225.9045 -0.108411 -0.4169122
Moved 1447.485 305.7717 218.7717 -0.1255285 -0.4352579
Moved 1447.501 298.7863 211.7863 -0.1416983 -0.4532246
Moved 1447.516 293.9329 206.933 -0.1529331 -0.4657074
Moved 1447.531 289.6019 203.7346 -0.1629586 -0.4739337
Moved 1447.547 285.315 200.4384 -0.1728819 -0.4824117
Moved 1447.561 282.0031 198.0031 -0.1805483 -0.4886754
Moved 1447.577 279.8302 196.9152 -0.1855782 -0.4914733
Moved 1447.591 276.8945 195.4473 -0.1923738 -0.4952488
Moved 1447.608 273.0047 194.0016 -0.2013781 -0.4989672
Moved 1447.623 271.5669 194 -0.2047063 -0.4989713
Moved 1447.643 268.2423 194 -0.212402 -0.4989713
Moved 1447.653 266.6786 194 -0.2160216 -0.4989713
Moved 1447.67 265.5 194 -0.21875 -0.4989713
Stationary 1447.684 265.5 194 -0.21875 -0.4989713
Moved 1447.701 265 194 -0.2199074 -0.4989713
Ended 1447.715 265 194 -0.2199074 -0.4989713
Candidates 1447.885 12 is his of good if god its id goods odd odds gods
Began 1448.07 353 196 -0.01620372 -0.4938272
Stationary 1448.087 353 196 -0.01620372 -0.4938272
Stationary 1448.102 353 196 -0.01620372 -0.4938272
Stationary 1448.117 353 196 -0.01620372 -0.4938272
Stationary 1448.133 353 196 -0.01620372 -0.4938272
Moved 1448.148 353 202.594 -0.01620372 -0.4768673
Moved 1448.164 353 210.3928 -0.01620372 -0.4568085
Moved 1448.179 366.5 220.5 0.0150463 -0.4308128
Moved 1448.194 370.4589 231.1884 0.02421041 -0.4033222
Moved 1448.21 380.8003 245.0289 0.04814873 -0.367724
Moved 1448.225 390.3317 258.9976 0.07021229 -0.3317964
Moved 1448.24 398.9735 271.9602 0.09021639 -0.2984563
Moved 1448.26 407.6559 286.4265 0.1103145 -0.2612488
Moved 1448.272 414.3834 294.2601 0.1258874 -0.2411007
Moved 1448.287 421.5734 305.5175 0.1425311 -0.2121464
Moved 1448.302 425.2604 309.5755 0.1510658 -0.2017092
Moved 1448.318 431.5693 317.4257 0.1656696 -0.1815184
Moved 1448.333 437.1939 324.4924 0.1786896 -0.1633427
Moved 1448.349 438.7371 328.2112 0.1822618 -0.1537777
Moved 1448.364 440.1751 331.3503 0.1855906 -0.1457041
Moved 1448.38 441 332.6213 0.1875 -0.1424351
Moved 1448.395 441 334.0642 0.1875 -0.1387237
Stationary 1448.41 441 334 0.1875 -0.1388889
Ended 1448.427 441 334 0.1875 -0.1388889
Accept 1448.468 0 is
Began 1448.622 374 214 0.03240744 -0.4475308
Stationary 1448.642 374 214 0.03240744 -0.4475308
Stationary 1448.656 374 214 0.03240744 -0.4475308
Stationary 1448.672 374 214 0.03240744 -0.4475308
Stationary 1448.687 374 214 0.03240744 -0.4475308
Stationary 1448.706 374 214 0.03240744 -0.4475308
Stationary 1448.721 374 214 0.03240744 -0.4475308
Stationary 1448.737 374 214 0.03240744 -0.4475308
Stationary 1448.75 374 214 0.03240744 -0.4475308
Stationary 1448.763 374 214 0.03240744 -0.4475308
Stationary 1448.779 374 214 0.03240744 -0.4475308
Stationary 1448.795 374 214 0.03240744 -0.4475308
Stationary 1448.81 374 214 0.03240744 -0.4475308
Stationary 1448.826 374 214 0.03240744 -0.4475308
Moved 1448.841 363.322 214 0.007689794 -0.4475308
Moved 1448.857 352.4324 214 -0.01751761 -0.4475308
Moved 1448.873 338.2312 214 -0.05039066 -0.4475308
Moved 1448.888 318.3596 214 -0.09638975 -0.4475308
Moved 1448.904 302.2256 214 -0.1337371 -0.4475308
Moved 1448.919 285.9581 214 -0.1713932 -0.4475308
Moved 1448.936 270.5156 214 -0.2071399 -0.4475308
Moved 1448.951 256.1726 214 -0.2403411 -0.4475308
Moved 1448.965 246.3827 214 -0.263003 -0.4475308
Moved 1448.981 235.5518 214 -0.2880746 -0.4475308
Moved 1448.996 227 203.5 -0.3078704 -0.4745371
Moved 1449.011 220.2221 206.0555 -0.32356 -0.4679642
Moved 1449.027 214.4518 206 -0.336917 -0.4681071
Moved 1449.049 207.4676 206 -0.3530844 -0.4681071
Stationary 1449.061 207.4676 206 -0.3530844 -0.4681071
Moved 1449.073 204.1638 206 -0.360732 -0.4681071
Moved 1449.089 202.3698 206 -0.3648846 -0.4681071
Moved 1449.104 199.4903 206 -0.3715502 -0.4681071
Moved 1449.12 198.3036 206 -0.3742973 -0.4681071
Moved 1449.135 196.8648 206 -0.3776278 -0.4681071
Stationary 1449.15 196.8648 206 -0.3776278 -0.4681071
Moved 1449.166 195.6261 206 -0.3804953 -0.4681071
Ended 1449.181 196 206 -0.3796296 -0.4681071
Candidates 1449.303 12 a as s has gas had ass faa aa da fda ga
Began 1449.563 370 209 0.02314816 -0.4603909
Stationary 1449.581 370 209 0.02314816 -0.4603909
Stationary 1449.598 370 209 0.02314816 -0.4603909
Stationary 1449.612 370 209 0.02314816 -0.4603909
Stationary 1449.628 370 209 0.02314816 -0.4603909
Moved 1449.643 376.2358 220.5808 0.03758292 -0.430605
Moved 1449.66 381.0096 230.0192 0.04863331 -0.4063295
Moved 1449.676 386 238.5 0.06018519 -0.3845166
Moved 1449.69 392.4636 250.9272 0.07514726 -0.3525534
Moved 1449.705 398.312 265.2802 0.08868525 -0.3156375
Moved 1449.721 402.3116 278.1642 0.09794344 -0.2824994
Moved 1449.737 406.6485 288.5131 0.1079826 -0.255882
Moved 1449.752 408.6556 295.2781 0.1126287 -0.2384823
Moved 1449.767 411.1906 302.4766 0.1184968 -0.2199677
Moved 1449.782 412.5 308 0.1215278 -0.2057614
Moved 1449.804 416.0583 317.1748 0.1297645 -0.1821636
Stationary 1449.815 416.0583 317.1748 0.1297645 -0.1821636
Moved 1449.828 416.4998 320.9997 0.1307867 -0.172326
Moved 1449.844 417 323.8826 0.1319444 -0.1649112
Moved 1449.86 417 326.7606 0.1319444 -0.1575089
Moved 1449.875 417 327.8218 0.1319444 -0.1547792
Stationary 1449.89 417 328 0.1319444 -0.1543211
Moved 1449.906 418.3089 328 0.1349743 -0.1543211
Ended 1449.92 418.3089 328 0.1349743 -0.1543211
Accept 1449.964 0 a
Began 1450.154 375 225 0.03472219 -0.4192387
Stationary 1450.167 375 225 0.03472219 -0.4192387
Stationary 1450.181 375 225 0.03472219 -0.4192387
Stationary 1450.198 375 225 0.03472219 -0.4192387
Stationary 1450.213 375 225 0.03472219 -0.4192387
Stationary 1450.228 375 225 0.03472219 -0.4192387
Stationary 1450.244 375 225 0.03472219 -0.4192387
Stationary 1450.26 375 225 0.03472219 -0.4192387
Stationary 1450.274 375 225 0.03472219 -0.4192387
Stationary 1450.289 375 225 0.03472219 -0.4192387
Stationary 1450.305 375 225 0.03472219 -0.4192387
Stationary 1450.32 375 225 0.03472219 -0.4192387
Stationary 1450.336 375 225 0.03472219 -0.4192387
Stationary 1450.352 375 225 0.03472219 -0.4192387
Stationary 1450.371 375 225 0.03472219 -0.4192387
Moved 1450.382 375 209.5692 0.03472219 -0.458927
Moved 1450.399 385.8411 200.4113 0.05981724 -0.4824814
Moved 1450.415 388.5598 188.8406 0.06611059 -0.5122414
Moved 1450.43 392.8841 176.3477 0.0761206 -0.5443733
Moved 1450.445 397.2124 161.9586 0.08613984 -0.5813822
Moved 1450.461 401.5556 147.1849 0.09619354 -0.6193804
Moved 1450.476 405.8755 133.0815 0.1061934 -0.6556544
Moved 1450.491 408 125.5 0.1111111 -0.6751543
Moved 1450.507 408.81 117.95 0.1129862 -0.6945732
Moved 1450.523 412.7111 97.20752 0.1220164 -0.7479231
Moved 1450.538 413.6785 92.60767 0.1242557 -0.7597539
Moved 1450.552 415.1212 88.75745 0.1275955 -0.7696568
Moved 1450.569 416 83.88367 0.1296297 -0.7821922
Moved 1450.584 416.9984 81.00317 0.1319408 -0.7896008
Moved 1450.6 417 79.56274 0.1319444 -0.7933056
Stationary 1450.614 417 80 0.1319444 -0.7921811
Stationary 1450.63 417 80 0.1319444 -0.7921811
Moved 1450.646 417 89.15405 0.1319444 -0.7686368
Moved 1450.661 405.6489 103.7023 0.1056687 -0.7312185
Moved 1450.675 399.7491 118.1272 0.09201188 -0.6941172
Moved 1450.692 394.24 132.024 0.07925928 -0.6583744
Moved 1450.708 388.2311 144.5378 0.06534974 -0.6261887
Moved 1450.723 380.2316 158.0315 0.04683246 -0.5914828
Moved 1450.744 363.7201 187.1332 0.008611281 -0.5166329
Stationary 1450.754 363.7201 187.1332 0.008611281 -0.5166329
Moved 1450.768 356.755 198.1919 -0.007511477 -0.4881895
Moved 1450.785 347.3923 209.6945 -0.02918442 -0.4586049
Moved 1450.8 337.5 221 -0.05208333 -0.4295268
Moved 1450.814 330.1467 231.7799 -0.06910478 -0.4018007
Moved 1450.83 324.7073 237.2927 -0.08169612 -0.3876216
Moved 1450.847 316 250.5 -0.1018519 -0.3536523
Moved 1450.861 310.1771 255.7786 -0.1153308 -0.3400757
Moved 1450.878 304.4061 264.3908 -0.1286896 -0.3179249
Moved 1450.892 299.4919 270.3441 -0.140065 -0.3026129
Moved 1450.908 292.6079 278.6705 -0.1560003 -0.2811972
Moved 1450.924 288.857 283.1431 -0.164683 -0.2696938
Moved 1450.939 286.3148 287.3704 -0.1705676 -0.258821
Moved 1450.954 282.3189 291.6811 -0.1798173 -0.2477338
Moved 1450.97 278.3471 296.9897 -0.1890114 -0.2340801
Moved 1450.984 274.7917 302.4167 -0.1972415 -0.2201217
Moved 1451.002 270.9003 306.6496 -0.2062493 -0.2092346
Moved 1451.015 269.0101 310.9696 -0.2106247 -0.1981234
Moved 1451.031 266.1426 315.2861 -0.2172625 -0.1870213
Moved 1451.047 266.3431 317.9707 -0.2167984 -0.1801166
Moved 1451.061 266 320.9684 -0.2175926 -0.1724065
Moved 1451.083 272.0689 329.734 -0.2035441 -0.1498612
Stationary 1451.095 272.0689 329.734 -0.2035441 -0.1498612
Moved 1451.108 278.1655 336.4568 -0.1894317 -0.13257
Moved 1451.124 286.2139 341.7242 -0.1708012 -0.1190223
Moved 1451.139 298.5873 348.8818 -0.142159 -0.1006126
Moved 1451.154 309 352.5 -0.1180555 -0.09130666
Moved 1451.17 322.0585 357.1176 -0.08782755 -0.07943024
Moved 1451.185 334.1764 361.4412 -0.05977695 -0.06830984
Moved 1451.199 344.5047 364.1682 -0.03586869 -0.06129582
Moved 1451.216 353.1447 366.0241 -0.01586869 -0.05652243
Moved 1451.23 362.794 367 0.006467501 -0.05401234
Moved 1451.248 370.5221 367.9044 0.02435674 -0.05168624
Moved 1451.263 377.7351 368 0.04105339 -0.05144041
Moved 1451.277 381.4712 369.3678 0.04970193 -0.04792241
Moved 1451.293 386.7732 369 0.06197502 -0.04886839
Moved 1451.308 392.4677 370.3669 0.07515678 -0.04535259
Moved 1451.324 399.0094 370 0.09029965 -0.04629637
Moved 1451.339 406.203 370 0.1069515 -0.04629637
Moved 1451.356 415.0818 370 0.1275042 -0.04629637
Moved 1451.369 423.747 370 0.1475626 -0.04629637
Moved 1451.39 428.8347 370 0.1593396 -0.04629637
Moved 1451.4 434.9896 370 0.1735871 -0.04629637
Moved 1451.416 439.3031 370 0.1835721 -0.04629637
Moved 1451.431 441.546 370 0.1887638 -0.04629637
Moved 1451.446 443.9798 370 0.1943978 -0.04629637
Ended 1451.464 446 370 0.199074 -0.04629637
Candidates 1451.567 12 very betty bet net neo newt veto metro nato best mary meet
Began 1451.843 370 221 0.02314816 -0.4295268
Stationary 1451.865 370 221 0.02314816 -0.4295268
Stationary 1451.876 370 221 0.02314816 -0.4295268
Stationary 1451.892 370 221 0.02314816 -0.4295268
Stationary 1451.908 370 221 0.02314816 -0.4295268
Stationary 1451.924 370 221 0.02314816 -0.4295268
Stationary 1451.939 370 221 0.02314816 -0.4295268
Stationary 1451.957 370 221 0.02314816 -0.4295268
Moved 1451.971 370 235.1699 0.02314816 -0.3930815
Moved 1451.986 380.8671 243.3566 0.0483035 -0.3720253
Moved 1452.001 385.1833 254.4888 0.05829473 -0.3433931
Moved 1452.017 389.5 264.5 0.06828706 -0.3176441
Moved 1452.036 392.8329 277.4429 0.07600208 -0.2843547
Moved 1452.048 397.1732 287.7374 0.08604895 -0.2578772
Moved 1452.062 399 294 0.09027779 -0.2417696
Moved 1452.078 401.8203 301.5507 0.09680609 -0.2223491
Moved 1452.093 403.3451 307.3803 0.1003358 -0.2073552
Moved 1452.109 405.7859 313.3579 0.105986 -0.1919807
Moved 1452.125 406 317.6917 0.1064815 -0.1808341
Moved 1452.14 407 320.6699 0.1087963 -0.1731743
Moved 1452.156 407 323.2191 0.1087963 -0.1666177
Moved 1452.171 408.5 324.5 0.1122685 -0.163323
Ended 1452.186 408 326 0.1111111 -0.1594652
Accept 1452.229 0 very
Began 1452.442 398 259 0.08796295 -0.3317901
Stationary 1452.454 398 259 0.08796295 -0.3317901
Stationary 1452.465 398 259 0.08796295 -0.3317901
Stationary 1452.479 398 259 0.08796295 -0.3317901
Stationary 1452.494 398 259 0.08796295 -0.3317901
Stationary 1452.509 398 259 0.08796295 -0.3317901
Stationary 1452.525 398 259 0.08796295 -0.3317901
Stationary 1452.545 398 259 0.08796295 -0.3317901
Stationary 1452.556 398 259 0.08796295 -0.3317901
Stationary 1452.571 398 259 0.08796295 -0.3317901
Stationary 1452.585 398 259 0.08796295 -0.3317901
Stationary 1452.601 398 259 0.08796295 -0.3317901
Stationary 1452.617 398 259 0.08796295 -0.3317901
Stationary 1452.632 398 259 0.08796295 -0.3317901
Stationary 1452.648 398 259 0.08796295 -0.3317901
Stationary 1452.663 398 259 0.08796295 -0.3317901
Stationary 1452.678 398 259 0.08796295 -0.3317901
Stationary 1452.694 398 259 0.08796295 -0.3317901
Stationary 1452.71 398 259 0.08796295 -0.3317901
Stationary 1452.725 398 259 0.08796295 -0.3317901
Stationary 1452.741 398 259 0.08796295 -0.3317901
Stationary 1452.759 398 259 0.08796295 -0.3317901
Stationary 1452.772 398 259 0.08796295 -0.3317901
Stationary 1452.788 398 259 0.08796295 -0.3317901
Stationary 1452.802 398 259 0.08796295 -0.3317901
Moved 1452.823 385.7385 259 0.05957981 -0.3317901
Moved 1452.834 387.1981 259 0.0629586 -0.3317901
Moved 1452.848 385.7664 259 0.05964448 -0.3317901
Moved 1452.865 382.6317 259 0.05238811 -0.3317901
Moved 1452.88 379.7587 259 0.04573772 -0.3317901
Moved 1452.896 378.8402 259 0.04361152 -0.3317901
Moved 1452.911 374.698 259 0.03402312 -0.3317901
Moved 1452.926 370.7115 259 0.02479523 -0.3317901
Moved 1452.942 368 259 0.01851857 -0.3317901
Moved 1452.958 365.0658 259 0.01172632 -0.3317901
Moved 1452.972 362.1884 259 0.0050656 -0.3317901
Moved 1452.988 360.1501 259 0.0003474951 -0.3317901
Moved 1453.003 359.01 259 -0.002291699 -0.3317901
Moved 1453.02 358.5 259 -0.003472219 -0.3317901
Moved 1453.034 357.1302 259 -0.006643136 -0.3317901
Stationary 1453.051 357 259 -0.006944438 -0.3317901
Stationary 1453.065 357 259 -0.006944438 -0.3317901
Stationary 1453.084 357 259 -0.006944438 -0.3317901
Stationary 1453.095 357 259 -0.006944438 -0.3317901
Stationary 1453.111 357 259 -0.006944438 -0.3317901
Stationary 1453.126 357 259 -0.006944438 -0.3317901
Moved 1453.142 370.1207 263.993 0.02342751 -0.318948
Moved 1453.158 379.4474 271.2557 0.0450172 -0.3002683
Moved 1453.173 389.5 277 0.06828706 -0.2854939
Moved 1453.188 399.5558 281.7779 0.09156425 -0.2732051
Moved 1453.204 413.7915 287.5166 0.1245175 -0.258445
Moved 1453.221 423.5 292 0.1469907 -0.2469136
Moved 1453.235 438.0101 298.505 0.1805788 -0.2301826
Moved 1453.25 452.3653 304.3461 0.2138085 -0.2151592
Moved 1453.266 467.7489 309.0995 0.2494187 -0.2029333
Moved 1453.281 483.4024 316.092 0.2856537 -0.1849486
Moved 1453.298 496.9177 322.2876 0.3169392 -0.1690135
Moved 1453.312 508.7377 328.3688 0.3443002 -0.1533723
Moved 1453.328 520 337 0.3703704 -0.1311728
Moved 1453.344 529.5491 341.5995 0.3924747 -0.1193429
Moved 1453.365 548.6282 353.5769 0.4366393 -0.08853684
Stationary 1453.377 548.6282 353.5769 0.4366393 -0.08853684
Moved 1453.388 556.8025 357.9012 0.4555613 -0.07741457
Moved 1453.406 562.6553 363.6553 0.4691096 -0.06261496
Moved 1453.42 568.5667 367.5667 0.4827932 -0.05255498
Moved 1453.435 572.8297 370.5531 0.4926612 -0.04487379
Moved 1453.451 574.5571 372.5571 0.4966598 -0.03971955
Moved 1453.467 577.6322 375.6322 0.5037783 -0.03181018
Moved 1453.48 580.5096 378.5096 0.510439 -0.02440943
Moved 1453.496 580.6984 379.6984 0.5108759 -0.02135186
Moved 1453.519 581 382.5768 0.511574 -0.01394868
Stationary 1453.529 581 382.5768 0.511574 -0.01394868
