the union will go on strike
Stationary 2008.745 306 388 -0.125 -3.924585E-08
Stationary 2008.759 306 388 -0.125 -3.924585E-08
Stationary 2008.775 306 388 -0.125 -3.924585E-08
Stationary 2008.791 306 388 -0.125 -3.924585E-08
Stationary 2008.805 306 388 -0.125 -3.924585E-08
Moved 2008.821 306 401.5 -0.125 0.03472222
Moved 2008.839 316.4086 411.0215 -0.100906 0.05921163
Moved 2008.852 320.9522 424.8407 -0.0903884 0.09475484
Moved 2008.868 325.1253 438.751 -0.08072849 0.1305324
Moved 2008.884 328.5161 447.5483 -0.07287934 0.1531592
Moved 2008.9 331.2859 457.0005 -0.06646787 0.1774704
Moved 2008.914 332.5 465 -0.06365741 0.1980452
Moved 2008.93 335.8306 477.3223 -0.05594775 0.2297384
Moved 2008.946 337.9198 482.7994 -0.05111162 0.2438257
Moved 2008.96 340.6585 492.3049 -0.04477188 0.2682738
Moved 2008.977 341.7183 498.5915 -0.04231875 0.2844431
Moved 2008.993 343.1049 503.3148 -0.03910899 0.2965914
Moved 2009.006 343 507.428 -0.03935183 0.3071706
Moved 2009.023 344.869 510.7379 -0.03502557 0.3156838
Moved 2009.039 345 513.512 -0.03472224 0.3228188
Moved 2009.052 345 516 -0.03472224 0.329218
Moved 2009.068 346 517.712 -0.03240739 0.3336214
Stationary 2009.084 346 518 -0.03240739 0.3343621
Moved 2009.099 347.4841 519.4841 -0.02897198 0.3381793
Moved 2009.114 347 520 -0.0300926 0.3395061
Moved 2009.129 347 521.256 -0.0300926 0.3427367
Stationary 2009.144 347 521.256 -0.0300926 0.3427367
Moved 2009.165 348.0084 522.0084 -0.02775843 0.3446716
Stationary 2009.175 348.0084 522.0084 -0.02775843 0.3446716
Stationary 2009.191 348.0084 522.0084 -0.02775843 0.3446716
Moved 2009.206 348 523.215 -0.0277778 0.3477752
Stationary 2009.222 348 523.215 -0.0277778 0.3477752
Stationary 2009.236 348 523.215 -0.0277778 0.3477752
Stationary 2009.252 348 523.215 -0.0277778 0.3477752
Moved 2009.268 348 524.1431 -0.0277778 0.3501621
Stationary 2009.286 348 524.1431 -0.0277778 0.3501621
Stationary 2009.302 348 524.1431 -0.0277778 0.3501621
Stationary 2009.315 348 524.1431 -0.0277778 0.3501621
Moved 2009.33 348 525.0941 -0.0277778 0.3526082
Stationary 2009.345 348 525.0941 -0.0277778 0.3526082
Stationary 2009.36 348 525.0941 -0.0277778 0.3526082
Stationary 2009.376 348 525.0941 -0.0277778 0.3526082
Stationary 2009.392 348 525.0941 -0.0277778 0.3526082
Stationary 2009.408 348 525.0941 -0.0277778 0.3526082
Stationary 2009.422 348 525.0941 -0.0277778 0.3526082
Stationary 2009.438 348 525 -0.0277778 0.3523662
Moved 2009.454 349.1696 525 -0.02507026 0.3523662
Moved 2009.47 351.4288 513.4281 -0.0198408 0.3226031
Moved 2009.485 353.0904 506.548 -0.01599446 0.3049072
Moved 2009.499 355.9274 496.7542 -0.00942737 0.2797174
Moved 2009.516 358 489.5 -0.004629641 0.2610596
Moved 2009.532 363.457 473.4932 0.008002321 0.2198899
Moved 2009.546 367.7412 460.7764 0.01791944 0.1871821
Moved 2009.561 369.8652 450.4044 0.02283613 0.1605051
Moved 2009.577 372.9847 437.0766 0.03005713 0.1262258
Moved 2009.593 377.1501 420.3994 0.03969938 0.08333162
Moved 2009.609 378.7615 408.1467 0.04342933 0.05181752
Moved 2009.624 380.1363 395.7732 0.04661182 0.01999278
Moved 2009.64 382.3229 381.901 0.05167345 -0.01568673
Moved 2009.655 383.6027 368.9735 0.0546358 -0.04893652
Moved 2009.67 384.9814 355.1862 0.05782723 -0.08439766
Moved 2009.685 386.3649 345.4459 0.06102979 -0.10945
Moved 2009.701 386.7389 332.3498 0.06189565 -0.1431333
Moved 2009.716 388.1241 318.7584 0.06510218 -0.1780905
Moved 2009.732 388 309.5 0.06481478 -0.2019033
Moved 2009.747 389.5 305.5 0.06828706 -0.2121914
Moved 2009.761 389 301.2122 0.06712963 -0.2232198
Moved 2009.778 389 297.0615 0.06712963 -0.2338952
Moved 2009.794 389.6945 294.6111 0.06873716 -0.2401978
Moved 2009.808 390 292.9229 0.06944448 -0.24454
Stationary 2009.824 390 293 0.06944448 -0.2443416
Moved 2009.845 392.2169 320.2542 0.07457624 -0.1742435
Stationary 2009.856 392.2169 320.2542 0.07457624 -0.1742435
Moved 2009.869 394.5018 334.5127 0.07986525 -0.1375702
Moved 2009.886 400.0834 373.973 0.09278576 -0.03607777
Moved 2009.901 404.2585 401.6368 0.1024502 0.0350741
Moved 2009.916 409.8278 429.1391 0.1153421 0.1058104
Moved 2009.931 413.4919 451.4595 0.1238239 0.1632189
Moved 2009.947 415.2243 468.6916 0.1278341 0.2075401
Moved 2009.963 418.302 488.1611 0.1349583 0.2576159
Moved 2009.979 419.7791 500.5697 0.1383775 0.2895311
Moved 2009.994 422.1956 516.1736 0.1439712 0.3296645
Moved 2010.01 423.485 531.3344 0.146956 0.3686584
Moved 2010.025 424.86 541.0203 0.150139 0.3935707
Moved 2010.041 427.4918 550.7214 0.156231 0.4185219
Moved 2010.055 429.2665 556.5331 0.1603392 0.4334697
Moved 2010.071 431.0178 561.0534 0.164393 0.445096
Moved 2010.086 433.8181 565.2272 0.1708753 0.4558313
Moved 2010.101 434.3229 567.9688 0.1720438 0.4628825
Moved 2010.117 437.6402 569.8201 0.1797226 0.4676441
Moved 2010.131 440.4215 571.2108 0.1861609 0.471221
Moved 2010.146 442.2006 572 0.1902792 0.4732509
Moved 2010.162 445.9549 572 0.1989696 0.4732509
Moved 2010.178 448.7444 572 0.2054269 0.4732509
Moved 2010.193 454.0413 572 0.2176883 0.4732509
Moved 2010.209 457.6094 572 0.2259477 0.4732509
Moved 2010.224 461.657 572 0.2353171 0.4732509
Moved 2010.24 466.7844 563.4052 0.247186 0.4511451
Moved 2010.256 470.9385 560.0615 0.2568021 0.4425448
Moved 2010.271 476.4972 555.8771 0.2696694 0.4317827
Moved 2010.288 480.5042 551.7437 0.2789448 0.4211514
Moved 2010.302 484.4447 547.5554 0.2880664 0.4103789
Moved 2010.317 485.5 543.5 0.2905093 0.3999484
Moved 2010.334 486 536.9791 0.2916667 0.3831767
Moved 2010.348 486 529.1984 0.2916667 0.3631645
Moved 2010.363 486 519.5674 0.2916667 0.3383936
Moved 2010.378 486 509.8553 0.2916667 0.3134139
Moved 2010.398 475.8996 500.1442 0.2682862 0.2884366
Moved 2010.41 468 487.5 0.25 0.2559156
Moved 2010.424 457.7573 471.0818 0.2262899 0.2136876
Moved 2010.439 449.0256 459.0352 0.2060779 0.1827037
Moved 2010.456 433.949 439.8441 0.1711782 0.1333439
Moved 2010.472 422.5678 422.3381 0.1448328 0.08831821
Moved 2010.486 412.0619 405.3918 0.1205136 0.04473187
Moved 2010.502 399.4394 387.3953 0.09129485 -0.001555313
Moved 2010.518 387.7077 365.4153 0.06413817 -0.05808818
Moved 2010.534 379.2986 348.5972 0.04467269 -0.1013447
Moved 2010.549 369 329.5 0.02083332 -0.150463
Moved 2010.563 360.9271 309.6802 0.002146164 -0.2014399
Moved 2010.579 354.567 292.8093 -0.01257633 -0.2448321
Moved 2010.594 347.0547 276.1368 -0.02996594 -0.2877141
Moved 2010.611 343.2791 264.1164 -0.03870577 -0.3186307
Moved 2010.627 339.2415 252.9774 -0.04805197 -0.3472804
Moved 2010.641 337.3675 245.8374 -0.05239005 -0.3656446
Moved 2010.657 335.9849 240.9546 -0.05559057 -0.3782033
Moved 2010.674 334.9666 237.8997 -0.05794774 -0.3860605
Moved 2010.692 335 235.158 -0.05787035 -0.3931122
Ended 2010.706 335 234.5 -0.05787035 -0.3948045
Candidates 2010.792 12 union thin non lion min noon bob mob moon intron nov bon
Began 2011.346 402 327 0.09722222 -0.1568931
Stationary 2011.365 402 327 0.09722222 -0.1568931
Stationary 2011.381 402 327 0.09722222 -0.1568931
Stationary 2011.397 402 327 0.09722222 -0.1568931
Moved 2011.412 396.8382 346.4522 0.08527368 -0.1068616
Moved 2011.427 388.8561 366.4603 0.06679665 -0.05540039
Moved 2011.443 381.9384 388.5972 0.05078326 0.001535926
Moved 2011.458 378 406 0.04166663 0.04629618
Moved 2011.48 368.5081 453.7054 0.01969476 0.1689954
Stationary 2011.491 368.5081 453.7054 0.01969476 0.1689954
Moved 2011.504 366.7472 464.6375 0.0156186 0.1971129
Moved 2011.519 366 475.087 0.01388888 0.2239892
Moved 2011.534 364.6117 483.3299 0.01067519 0.24519
Moved 2011.55 365 491.8638 0.01157403 0.2671393
Ended 2011.566 365 495.5 0.01157403 0.2764916
Accept 2011.593 0 union
Began 2012.486 405 433 0.1041667 0.1157406
Stationary 2012.508 405 433 0.1041667 0.1157406
Stationary 2012.523 405 433 0.1041667 0.1157406
Stationary 2012.537 405 433 0.1041667 0.1157406
Moved 2012.553 392.4717 433 0.07516593 0.1157406
Moved 2012.569 383.094 446.9951 0.05345841 0.1517364
Moved 2012.584 374.5 451.5 0.03356477 0.163323
Moved 2012.6 365.0869 460.174 0.0117752 0.1856325
Moved 2012.617 351.8357 469.815 -0.01889879 0.2104294
Moved 2012.632 342.5 478 -0.04050925 0.2314814
Moved 2012.647 332.7054 486.4122 -0.06318191 0.2531177
Moved 2012.661 323.1909 494.5507 -0.08520634 0.27405
Moved 2012.677 317.2098 500.1584 -0.0990513 0.2884734
Moved 2012.693 310.0157 506.9843 -0.1157043 0.3060294
Moved 2012.708 303.728 512.2266 -0.1302592 0.3195129
Moved 2012.721 296.783 519.217 -0.1463358 0.3374923
Moved 2012.738 289.8032 523.3575 -0.1624927 0.3481416
Moved 2012.755 285.3574 527.6426 -0.1727839 0.3591631
Moved 2012.767 278.6539 532.7596 -0.1883011 0.3723239
Moved 2012.786 274.1235 536.8765 -0.1987882 0.3829126
Moved 2012.799 270.0284 539.6477 -0.2082676 0.3900403
Moved 2012.814 268 540.5 -0.212963 0.3922324
Moved 2012.829 267.2532 542.7468 -0.2146917 0.3980113
Moved 2012.846 265.8659 544.1342 -0.217903 0.4015795
Stationary 2012.861 265.8659 544.1342 -0.217903 0.4015795
Moved 2012.875 264.6404 545.3596 -0.2207398 0.4047314
Moved 2012.893 265 546.1467 -0.2199074 0.4067559
Moved 2012.907 265 547.6763 -0.2199074 0.4106899
Moved 2012.922 265 551.1882 -0.2199074 0.4197227
Moved 2012.941 273.7611 553.1903 -0.1996271 0.4248721
Moved 2012.953 283.5 560.5 -0.1770833 0.4436727
Moved 2012.984 314.8582 567.8904 -0.1044948 0.462681
Moved 2013 338.2402 569.9879 -0.0503699 0.4680758
Moved 2013.012 365.0916 573.1213 0.01178602 0.4761349
Moved 2013.024 391.2017 573 0.07222622 0.4758229
Stationary 2013.034 391.2017 573 0.07222622 0.4758229
Moved 2013.045 410 573 0.1157407 0.4758229
Moved 2013.061 426.29 573 0.153449 0.4758229
Moved 2013.075 442.97 573 0.1920601 0.4758229
Moved 2013.09 455.6672 573 0.2214519 0.4758229
Moved 2013.106 467.1506 573 0.2480338 0.4758229
Moved 2013.121 476.7625 573 0.2702834 0.4758229
Moved 2013.137 482.9401 573 0.2845835 0.4758229
Moved 2013.153 488.6886 573 0.2978903 0.4758229
Moved 2013.168 491.6168 573 0.3046685 0.4758229
Moved 2013.184 493.6489 573 0.3093724 0.4758229
Moved 2013.2 496.065 573 0.3149652 0.4758229
Moved 2013.219 497.416 573 0.3180927 0.4758229
Moved 2013.231 499.799 573 0.3236088 0.4758229
Moved 2013.245 501.1831 573 0.3268128 0.4758229
Moved 2013.262 502.5 573 0.3298611 0.4758229
Moved 2013.284 505.005 573 0.3356598 0.4758229
Stationary 2013.295 505.005 573 0.3356598 0.4758229
Moved 2013.305 506.3849 573 0.3388538 0.4758229
Moved 2013.325 507 573 0.3402778 0.4758229
Moved 2013.337 508.1585 573 0.3429594 0.4758229
Stationary 2013.353 508 573 0.3425926 0.4758229
Moved 2013.369 509.5 573 0.3460647 0.4758229
Moved 2013.385 509 573 0.3449074 0.4758229
Moved 2013.399 510.2436 573 0.3477861 0.4758229
Moved 2013.414 510.7096 565.2904 0.3488649 0.4559937
Moved 2013.43 512.093 562.8141 0.352067 0.4496247
Moved 2013.449 512 558.5589 0.3518519 0.4386802
Moved 2013.461 513.8712 552.6441 0.3561832 0.4234673
Moved 2013.477 517.7733 543.1956 0.365216 0.3991656
Moved 2013.492 521.9114 527.9915 0.374795 0.3600602
Moved 2013.507 525.3387 516.2043 0.3827285 0.3297436
Moved 2013.523 530.382 499.7585 0.3944026 0.2874447
Moved 2013.542 537.3747 481.8257 0.4105896 0.2413213
Moved 2013.558 544.3625 466.53 0.426765 0.2019804
Moved 2013.569 550.001 456.2482 0.4398172 0.1755356
Moved 2013.589 556.8779 440.9922 0.4557358 0.1362969
Moved 2013.6 562.0422 429.9155 0.4676903 0.1078074
Moved 2013.616 564.7882 421.6353 0.4740467 0.08651054
Moved 2013.631 567.9807 417.3655 0.4814369 0.07552845
Ended 2013.647 570 410 0.4861112 0.05658428
Candidates 2013.72 12 will wool still well grill feel roll fell with swim el week
Began 2014.168 486 427 0.2916667 0.1003086
Stationary 2014.187 486 427 0.2916667 0.1003086
Stationary 2014.202 486 427 0.2916667 0.1003086
Stationary 2014.216 486 427 0.2916667 0.1003086
Stationary 2014.233 486 427 0.2916667 0.1003086
Stationary 2014.247 486 427 0.2916667 0.1003086
Moved 2014.263 481.1691 452.2815 0.2804841 0.165333
Moved 2014.279 477.9288 468.8546 0.2729833 0.2079593
Moved 2014.294 476.8828 483.6412 0.270562 0.2459906
Moved 2014.308 475.5 501.5 0.2673611 0.2919238
Moved 2014.325 475.0746 515.3285 0.2663765 0.3274909
Moved 2014.341 473.698 527.7178 0.2631899 0.3593564
Moved 2014.355 472.3708 535.1457 0.2601178 0.3784611
Moved 2014.37 470.9283 541.2867 0.2567785 0.3942558
Moved 2014.386 470 546.3695 0.2546296 0.4073289
Moved 2014.402 469.3705 549.8887 0.2531723 0.4163803
Moved 2014.417 468.1017 554.5931 0.2502355 0.4284802
Ended 2014.442 467 558 0.2476852 0.4372427
Accept 2014.46 0 will
Began 2014.909 398 500 0.08796295 0.2880658
Stationary 2014.926 398 500 0.08796295 0.2880658
Stationary 2014.941 398 500 0.08796295 0.2880658
Stationary 2014.956 398 500 0.08796295 0.2880658
Stationary 2014.973 398 500 0.08796295 0.2880658
Stationary 2014.988 398 500 0.08796295 0.2880658
Stationary 2015.002 398 500 0.08796295 0.2880658
Stationary 2015.018 398 500 0.08796295 0.2880658
Stationary 2015.034 398 500 0.08796295 0.2880658
Stationary 2015.05 398 500 0.08796295 0.2880658
Stationary 2015.065 398 500 0.08796295 0.2880658
Stationary 2015.08 398 500 0.08796295 0.2880658
Moved 2015.096 398 508.2248 0.08796295 0.3092201
Moved 2015.114 398 514.389 0.08796295 0.3250746
Moved 2015.127 411.5 523 0.119213 0.3472221
Moved 2015.143 417.8416 531.1499 0.1338926 0.3681838
Moved 2015.158 429.7993 540.8395 0.1615726 0.3931055
Moved 2015.173 440.8199 550.4675 0.1870832 0.4178689
Moved 2015.189 451.2074 559.4635 0.2111283 0.4410068
Moved 2015.211 477.6218 580.0812 0.2722727 0.494036
Stationary 2015.222 477.6218 580.0812 0.2722727 0.494036
Moved 2015.234 490.1097 588.4065 0.30118 0.5154487
Moved 2015.25 502.5658 596.7105 0.3300133 0.5368068
Moved 2015.266 508.8093 602.5508 0.344466 0.5518282
Moved 2015.281 517.605 608.884 0.3648263 0.5681173
Moved 2015.297 523.407 613.3053 0.378257 0.5794888
Moved 2015.312 528.4572 618.4572 0.3899473 0.5927396
Moved 2015.328 531.7397 620.8699 0.3975456 0.598945
Moved 2015.343 533.2567 623.5134 0.4010572 0.6057442
Moved 2015.357 535.294 625.647 0.4057731 0.611232
Moved 2015.373 536.8012 626.8012 0.4092621 0.6142006
Moved 2015.39 537 628.1277 0.4097222 0.6176124
Moved 2015.404 538.5 629.5 0.4131944 0.6211419
Moved 2015.419 538 629.9062 0.4120371 0.6221866
Ended 2015.438 539.3006 630 0.4150477 0.6224279
Candidates 2015.554 12 i go o ii iii up p gop gi hi ip iop
Began 2016.233 481 558 0.2800926 0.4372427
Stationary 2016.254 481 558 0.2800926 0.4372427
Moved 2016.267 461.4096 558 0.2347443 0.4372427
Moved 2016.292 421.5608 558 0.1425018 0.4372427
Moved 2016.305 398.9897 558 0.09025384 0.4372427
Stationary 2016.317 398.9897 558 0.09025384 0.4372427
Moved 2016.327 373.6826 558 0.03167262 0.4372427
Moved 2016.344 357.3492 558 -0.006136149 0.4372427
Moved 2016.361 338.7676 558 -0.04914905 0.4372427
Moved 2016.375 326.3467 546.7527 -0.07790108 0.4083145
Moved 2016.39 318.2812 547.2136 -0.09657124 0.4094998
Moved 2016.406 312.3231 545.8307 -0.1103632 0.4059432
Ended 2016.42 309 545 -0.1180555 0.4038065
Accept 2016.464 1 go
Began 2016.899 363 487 0.006944438 0.2546296
Stationary 2016.914 363 487 0.006944438 0.2546296
Stationary 2016.929 363 487 0.006944438 0.2546296
Stationary 2016.945 363 487 0.006944438 0.2546296
Stationary 2016.961 363 487 0.006944438 0.2546296
Stationary 2016.975 363 487 0.006944438 0.2546296
Moved 2016.99 375.2675 499.2675 0.03534158 0.2861818
Moved 2017.007 383.1833 505.986 0.05366495 0.3034619
Moved 2017.03 406.5431 527.5431 0.1077387 0.3589071
Moved 2017.044 419.9774 538.9819 0.1388366 0.3883279
Stationary 2017.055 419.9774 538.9819 0.1388366 0.3883279
Moved 2017.068 429.6163 547.2426 0.1611489 0.4095744
Moved 2017.084 441.3441 555.8172 0.1882965 0.4316285
Moved 2017.099 451.0415 561.5952 0.2107443 0.4464895
Moved 2017.115 462.743 568.6736 0.2378311 0.4646953
Moved 2017.13 472.2847 575.1898 0.2599182 0.481455
Moved 2017.145 481.87 581.9072 0.2821065 0.4987323
Moved 2017.161 491.66 586.14 0.3047685 0.5096191
Moved 2017.177 503.1136 591.821 0.3312815 0.524231
Moved 2017.192 514.213 597.6064 0.3569744 0.5391111
Moved 2017.208 524.3065 601.6149 0.380339 0.549421
Moved 2017.222 534.4086 606.662 0.4037235 0.5624023
Moved 2017.241 544.1443 609.6127 0.42626 0.5699913
Moved 2017.254 549.4988 612.7495 0.4386547 0.5780592
Moved 2017.268 555.915 615.1863 0.453507 0.5843267
Moved 2017.285 560.3393 617.1131 0.4637484 0.5892826
Moved 2017.306 563.8802 619 0.471945 0.5941358
Stationary 2017.318 563.8802 619 0.471945 0.5941358
Moved 2017.331 565.2775 620.2775 0.4751795 0.5974215
Stationary 2017.345 565.2775 620.2775 0.4751795 0.5974215
Moved 2017.361 565 620.8076 0.474537 0.5987848
Stationary 2017.377 565 621 0.474537 0.5992797
Stationary 2017.392 565 621 0.474537 0.5992797
Stationary 2017.407 565 621 0.474537 0.5992797
Moved 2017.423 547.1522 607.9204 0.4332227 0.5656388
Moved 2017.439 536.2725 599.2725 0.4080381 0.5433961
Moved 2017.454 523.4196 582.1874 0.378286 0.499453
Moved 2017.47 515.2546 572.7971 0.3593857 0.4753011
Moved 2017.485 505.5896 558.0739 0.337013 0.4374328
Moved 2017.5 490.1705 530.9154 0.3013206 0.3675807
Moved 2017.516 480.084 509.8943 0.2779723 0.3135142
Moved 2017.531 466.4324 480.9072 0.2463712 0.2389587
Moved 2017.547 456.7475 457.3868 0.2239525 0.1784638
Moved 2017.562 449.9788 434.1279 0.2082843 0.1186416
Moved 2017.577 438.1642 407.1047 0.1809358 0.0491375
Moved 2017.597 433.5056 392.6432 0.1701518 0.01194232
Moved 2017.609 426.8757 371.4022 0.1548049 -0.04268983
Moved 2017.625 424.1822 358.9405 0.1485698 -0.07474153
Moved 2017.64 421.0263 348.0921 0.1412646 -0.1026438
Moved 2017.654 419.6296 341.1482 0.1380315 -0.1205037
Moved 2017.67 417.4868 332.7038 0.1330712 -0.1422228
Moved 2017.685 417 326.439 0.1319444 -0.158336
Moved 2017.701 415.5 324 0.1284723 -0.164609
Moved 2017.716 415 321.8099 0.1273148 -0.1702421
Moved 2017.732 415 320.0214 0.1273148 -0.174842
Moved 2017.748 415 318.6342 0.1273148 -0.1784099
Moved 2017.762 414.2495 317.2495 0.1255775 -0.1819714
Moved 2017.776 414 315.8653 0.125 -0.1855317
Ended 2017.792 414 315.8653 0.125 -0.1855317
Candidates 2017.883 12 on in upon pb ion omb pin jon pm job upn hpv
Began 2018.303 435 383 0.1736111 -0.01286016
Stationary 2018.317 435 383 0.1736111 -0.01286016
Stationary 2018.337 435 383 0.1736111 -0.01286016
Stationary 2018.348 435 383 0.1736111 -0.01286016
Stationary 2018.363 435 383 0.1736111 -0.01286016
Moved 2018.378 435 399.02 0.1736111 0.02834359
Moved 2018.395 435 418.4119 0.1736111 0.07821993
Moved 2018.41 435 445.0737 0.1736111 0.1467945
Moved 2018.425 435 465.3778 0.1736111 0.1990169
Moved 2018.442 435 485.5826 0.1736111 0.2509839
Moved 2018.455 435 502.0687 0.1736111 0.2933864
Moved 2018.472 435 512.5054 0.1736111 0.3202299
Moved 2018.488 435 523.582 0.1736111 0.348719
Moved 2018.502 435 531.9225 0.1736111 0.3701709
Moved 2018.518 435 539.822 0.1736111 0.3904885
Moved 2018.534 435 546.7145 0.1736111 0.4082164
Moved 2018.548 435 551.7144 0.1736111 0.421076
Moved 2018.564 435 555.4822 0.1736111 0.4307668
Moved 2018.579 435 558.4229 0.1736111 0.4383303
Moved 2018.602 435 562 0.1736111 0.4475308
Moved 2018.616 435 563.3807 0.1736111 0.451082
Ended 2018.627 435 563.3807 0.1736111 0.451082
Accept 2018.653 0 on
Began 2019.008 484 517 0.287037 0.33179
Stationary 2019.037 484 517 0.287037 0.33179
Stationary 2019.051 484 517 0.287037 0.33179
Stationary 2019.06 484 517 0.287037 0.33179
Stationary 2019.073 484 517 0.287037 0.33179
Moved 2019.089 468.6266 517 0.2514505 0.33179
Moved 2019.106 458.9575 517 0.2290683 0.33179
Moved 2019.121 450.5 517 0.2094908 0.33179
Moved 2019.136 439.2787 517 0.1835154 0.33179
Moved 2019.152 425.1645 517 0.1508437 0.33179
Moved 2019.165 409.892 517 0.1154907 0.33179
Moved 2019.181 397.5204 517 0.08685271 0.33179
Moved 2019.202 375.1328 517 0.03502965 0.33179
Moved 2019.214 369.0876 517 0.02103627 0.33179
Moved 2019.227 362.4104 517 0.005579591 0.33179
Moved 2019.242 355.2583 517 -0.01097625 0.33179
Moved 2019.263 340.4525 508.4525 -0.04524896 0.3098056
Moved 2019.275 333.9926 509 -0.06020223 0.3112139
Moved 2019.288 330.5485 509 -0.0681747 0.3112139
Moved 2019.304 323.4647 506.6161 -0.08457239 0.3050826
Moved 2019.32 321.7975 507 -0.08843184 0.3060699
