we run the risk of failure
Moved 86.05991 344 355 -0.03703703 -0.08487654
Moved 86.07544 348.0027 371.5801 -0.02777144 -0.04223239
Ended 86.09018 354.5 392 -0.0127315 0.01028803
Accept 86.15042 0 risk
Began 86.24063 331 223 -0.06712963 -0.4243828
Stationary 86.26093 331 223 -0.06712963 -0.4243828
Stationary 86.27567 331 223 -0.06712963 -0.4243828
Stationary 86.28995 331 223 -0.06712963 -0.4243828
Moved 86.30576 343.6374 250.6373 -0.03787646 -0.3532991
Moved 86.32513 357.9858 273.6727 -0.004662424 -0.2940517
Moved 86.33798 387.7792 309.4376 0.06430377 -0.2020637
Moved 86.35223 420.0605 344.6744 0.1390289 -0.1114341
Moved 86.3674 428.6847 351.3776 0.1589923 -0.09419343
Moved 86.38312 444.9434 360.629 0.1966283 -0.07039874
Moved 86.39883 456.3478 366.6739 0.2230272 -0.05485119
Moved 86.41391 462.621 368.5403 0.2375486 -0.05005063
Moved 86.42947 466.7751 369.925 0.2471647 -0.04648915
Moved 86.4436 469.5861 371.2931 0.2536716 -0.04297045
Moved 86.46164 470.5 371 0.2557871 -0.04372435
Stationary 86.47458 470.5 371 0.2557871 -0.04372435
Moved 86.48996 470 371 0.2546296 -0.04372435
Moved 86.50525 455.7474 365.2685 0.2216375 -0.05846597
Moved 86.52066 435.4665 350.9166 0.174691 -0.09537928
Moved 86.5369 407.9696 333.0803 0.1110408 -0.1412545
Moved 86.55359 363.9236 302.7366 0.009082356 -0.2192989
Moved 86.56741 335.0171 284.3792 -0.05783086 -0.2665144
Moved 86.58337 314.3015 271.9809 -0.1057836 -0.2984031
Moved 86.59775 299.6993 262.4895 -0.139585 -0.3228151
Moved 86.61847 277.9517 247.3512 -0.1899266 -0.3617511
Moved 86.63083 263.7682 237.4377 -0.2227589 -0.3872487
Moved 86.6445 253.6755 229.2932 -0.2461216 -0.4081965
Moved 86.65979 246.9875 222.9875 -0.2616031 -0.4244147
Moved 86.67599 242.8667 217.4889 -0.2711419 -0.4385574
Moved 86.69028 241.24 212.9601 -0.2749073 -0.4502056
Ended 86.70544 241 212 -0.275463 -0.4526749
Candidates 86.85925 12 is if of his good god id food odd off goods odds
Began 87.4563 274 248 -0.199074 -0.3600824
Stationary 87.46957 274 248 -0.199074 -0.3600824
Stationary 87.47958 274 248 -0.199074 -0.3600824
Stationary 87.49033 274 248 -0.199074 -0.3600824
Moved 87.50583 302.5803 248 -0.1329161 -0.3600824
Moved 87.5224 324.62 256.5837 -0.08189822 -0.3380049
Moved 87.53824 357.5163 258.6144 -0.005749315 -0.332782
Moved 87.55304 382.0067 260.0004 0.05094131 -0.3292171
Moved 87.56741 398.5008 261.3751 0.08912225 -0.3256815
Moved 87.58334 413.698 263.6264 0.1243008 -0.319891
Ended 87.60693 416 263 0.1296297 -0.3215021
Accept 87.65906 2 of
Began 87.77991 378 248 0.04166663 -0.3600824
Stationary 87.80087 378 248 0.04166663 -0.3600824
Stationary 87.81384 378 248 0.04166663 -0.3600824
Moved 87.82962 367.5002 248 0.01736144 -0.3600824
Moved 87.84579 346.3447 248 -0.03160944 -0.3600824
Moved 87.8616 306.3117 248 -0.1242785 -0.3600824
Moved 87.8757 269.9948 256.3475 -0.2083452 -0.3386123
Moved 87.89148 251 259.5 -0.2523148 -0.3305041
Moved 87.90872 236.3353 265.3327 -0.2862608 -0.3155023
Moved 87.92239 221.554 270.1486 -0.3204768 -0.3031158
Moved 87.93781 210.5451 274.2956 -0.3459604 -0.2924498
Moved 87.9549 204.9572 278.4257 -0.3588955 -0.2818269
Moved 87.96811 200.4373 283.7502 -0.369358 -0.2681323
Moved 87.98517 199.4344 288.2623 -0.3716796 -0.2565272
Moved 88.00052 199 294.7339 -0.3726852 -0.2398819
Moved 88.01816 199 301.0643 -0.3726852 -0.2236
Moved 88.02975 226.8482 319.1014 -0.3082217 -0.1772085
Moved 88.04532 251.0244 330.9645 -0.2522583 -0.1466961
Moved 88.06204 291.6984 344.5156 -0.1581056 -0.1118426
Moved 88.07596 332 350.5 -0.06481484 -0.09645069
Moved 88.09119 366.0288 351 0.01395563 -0.09516476
Moved 88.10748 387.6589 352.3106 0.06402532 -0.09179378
Moved 88.12271 399.5 352 0.09143522 -0.09259266
Moved 88.13742 411.9129 352 0.1201688 -0.09259266
Moved 88.15381 422.7641 352 0.1452872 -0.09259266
Moved 88.1687 430.4745 352 0.1631354 -0.09259266
Moved 88.18396 436.5333 352 0.1771603 -0.09259266
Moved 88.19998 440.8087 352 0.1870572 -0.09259266
Moved 88.21375 447.3098 347.3663 0.2021059 -0.1045107
Moved 88.22989 453.1877 341.8592 0.2157123 -0.118675
Moved 88.24582 456.267 338.733 0.2228402 -0.1267155
Moved 88.26175 461.9959 334.5031 0.2361016 -0.137595
Moved 88.28268 472.3104 320.4276 0.2599777 -0.1737975
Stationary 88.29279 472.3104 320.4276 0.2599777 -0.1737975
Moved 88.30591 479.2367 311.1159 0.2760109 -0.1977472
Moved 88.32294 486.1953 301.7266 0.2921187 -0.2218966
Moved 88.33743 491.6837 292.0536 0.3048233 -0.2467757
Moved 88.35379 493 290.5 0.3078704 -0.2507717
Moved 88.37042 493.8475 285.4575 0.3098322 -0.2637412
Moved 88.38382 494 280.0646 0.3101851 -0.2776117
Moved 88.40128 494 272.8889 0.3101851 -0.2960677
Moved 88.41504 494 266.9546 0.3101851 -0.3113309
Moved 88.43091 482.7906 262.7964 0.2842374 -0.3220257
Moved 88.44659 479.8706 260.2177 0.2774782 -0.3286583
Moved 88.46292 471.9815 258.8303 0.2592164 -0.3322268
Moved 88.47681 462.0892 259 0.2363176 -0.3317901
Moved 88.49228 447.4731 266.8323 0.2024839 -0.3116452
Moved 88.50931 432.6671 282.3329 0.1682108 -0.2717776
Moved 88.52945 417.5923 304.4207 0.1333154 -0.2149674
Stationary 88.54044 417.5923 304.4207 0.1333154 -0.2149674
Moved 88.55365 412.2326 317.9184 0.1209089 -0.1802511
Moved 88.56821 409.8455 327.6182 0.115383 -0.1553032
Moved 88.58356 407.5421 334.6448 0.1100511 -0.1372304
Moved 88.60101 404.9443 340.1115 0.1040377 -0.1231701
Moved 88.61603 400.7587 345.6552 0.09434879 -0.1089117
Moved 88.63052 396.6137 348.5908 0.08475403 -0.1013611
Moved 88.64618 392.4197 350.1934 0.07504573 -0.09723922
Moved 88.66153 386.1098 351.5781 0.06043931 -0.09367789
Moved 88.67648 378.2209 352 0.04217793 -0.09259266
Moved 88.69244 368.6831 352 0.02009968 -0.09259266
Moved 88.70944 359.5374 352 -0.001070748 -0.09259266
Moved 88.72464 345.3928 352 -0.03381297 -0.09259266
Moved 88.73709 332.758 352 -0.06306018 -0.09259266
Moved 88.76068 302.0999 352 -0.134028 -0.09259266
Stationary 88.77237 302.0999 352 -0.134028 -0.09259266
Moved 88.78427 289.4463 352 -0.1633189 -0.09259266
Moved 88.79938 278.3596 352 -0.1889824 -0.09259266
Moved 88.81476 270.4417 346.4417 -0.2073109 -0.1068888
Moved 88.83163 263.4735 345 -0.2234409 -0.1105968
Moved 88.8457 259.5482 345 -0.2325272 -0.1105968
Moved 88.8616 255.2792 345 -0.2424094 -0.1105968
Moved 88.8765 253.7448 345 -0.2459611 -0.1105968
Moved 88.89108 252.5 345 -0.2488426 -0.1105968
Ended 88.90918 251.9916 345 -0.2500195 -0.1105968
Candidates 89.10632 12 style settle strike settled daughter father stroke failed strikes seattle fatigue arthur
Began 89.82767 323 265 -0.08564815 -0.3163581
Stationary 89.84894 323 265 -0.08564815 -0.3163581
Stationary 89.86182 323 265 -0.08564815 -0.3163581
Ended 89.88318 323 265 -0.08564815 -0.3163581
NextCandidatePanel 89.93753
Began 90.89041 365 290 0.01157403 -0.2520577
Stationary 90.91251 365 290 0.01157403 -0.2520577
Stationary 90.92496 365 290 0.01157403 -0.2520577
Stationary 90.9393 365 290 0.01157403 -0.2520577
Stationary 90.95477 365 290 0.01157403 -0.2520577
Ended 90.9693 365 290 0.01157403 -0.2520577
NextCandidatePanel 91.03409
Began 92.18387 335 268 -0.05787035 -0.308642
Stationary 92.20389 335 268 -0.05787035 -0.308642
Stationary 92.21924 335 268 -0.05787035 -0.308642
Ended 92.23334 335 268 -0.05787035 -0.308642
NextCandidatePanel 92.29117
Began 92.32242 348 270 -0.0277778 -0.303498
Stationary 92.34103 348 270 -0.0277778 -0.303498
Ended 92.35825 348 270 -0.0277778 -0.303498
Cancel 92.41684
Began 92.59836 366 247 0.01388888 -0.3626543
Stationary 92.61792 366 247 0.01388888 -0.3626543
Stationary 92.63223 366 247 0.01388888 -0.3626543
Stationary 92.64746 366 247 0.01388888 -0.3626543
Stationary 92.66357 366 247 0.01388888 -0.3626543
Stationary 92.67865 366 247 0.01388888 -0.3626543
Moved 92.69565 346.6143 247 -0.03098542 -0.3626543
Moved 92.71234 327.5 236.5 -0.07523149 -0.3896605
Moved 92.73029 297.3522 240 -0.1450181 -0.3806585
Moved 92.74313 269.5522 240 -0.20937 -0.3806585
Moved 92.75708 249.115 240 -0.2566782 -0.3806585
Moved 92.77179 235.6213 247.8379 -0.2879136 -0.3604992
Moved 92.78769 226.7047 249.2159 -0.308554 -0.3569549
Moved 92.80365 218.6163 250.5959 -0.327277 -0.3534056
Moved 92.81827 215.0491 251.9755 -0.3355344 -0.3498573
Moved 92.8338 211.9412 253.0197 -0.3427286 -0.3471717
Moved 92.84937 210.5879 254.4121 -0.3458613 -0.3435903
Moved 92.86441 209 255.803 -0.349537 -0.3400129
Moved 92.87961 209 258.3792 -0.349537 -0.3333871
Moved 92.89572 209 261.7255 -0.349537 -0.32478
Moved 92.91211 226.118 269.657 -0.3099121 -0.3043802
Moved 92.92685 256.1643 283.2565 -0.2403603 -0.269402
Moved 92.94846 329.3191 310.1219 -0.07102063 -0.2003039
Stationary 92.96027 329.3191 310.1219 -0.07102063 -0.2003039
Moved 92.97205 361.2886 318.5721 0.002982914 -0.1785696
Moved 92.987 378.2533 322.4431 0.04225294 -0.1686136
Moved 93.00314 394.6745 327.6385 0.080265 -0.1552509
Moved 93.01917 408.651 331.7953 0.112618 -0.1445596
Moved 93.0329 419.2101 336.605 0.1370604 -0.1321888
Moved 93.04913 428.2059 341.103 0.1578841 -0.1206199
Moved 93.06497 434.4896 344.2448 0.1724297 -0.1125391
Moved 93.08044 442.9835 346.9945 0.1920914 -0.1054668
Moved 93.09601 451.3078 350.7693 0.2113607 -0.09575808
Moved 93.11102 458.3357 353.5343 0.2276289 -0.08864634
Moved 93.12701 465.3013 356.3205 0.2437529 -0.08148029
Moved 93.14569 473.2715 360.1357 0.2622024 -0.0716674
Moved 93.15787 481.5408 362.8469 0.2813443 -0.06469428
Moved 93.17236 488 365 0.2962963 -0.05915646
Moved 93.18756 495.0493 366.8416 0.3126141 -0.05441995
Moved 93.20523 499.6699 368.2233 0.32331 -0.050866
Moved 93.21979 503.2077 369 0.3314994 -0.04886839
Moved 93.23529 504.985 369 0.3356134 -0.04886839
Moved 93.25037 506.356 369 0.338787 -0.04886839
Moved 93.2641 506 361.4723 0.337963 -0.06822978
Moved 93.27982 506 353.315 0.337963 -0.08921046
Moved 93.29593 506 345.7939 0.337963 -0.1085547
Moved 93.30988 501.1867 332.1785 0.3268211 -0.143574
Moved 93.32614 496.0083 318.0373 0.314834 -0.1799452
Moved 93.34573 491.8658 304.2192 0.3052448 -0.2154857
Moved 93.35657 488.4918 292.7213 0.2974347 -0.2450584
Moved 93.37177 485.7253 279.6266 0.2910308 -0.2787381
Moved 93.38788 483 269 0.2847222 -0.30607
Moved 93.40524 481.3104 263.8624 0.2808111 -0.3192839
Moved 93.41946 480.0233 257.1166 0.2778317 -0.3366343
Moved 93.43442 478.6336 252.9008 0.2746148 -0.3474775
Moved 93.45016 477.2486 250.4972 0.2714089 -0.3536595
Moved 93.46539 477 247.7064 0.2708333 -0.3608375
Moved 93.48135 476.4766 246.4767 0.2696218 -0.3640004
Moved 93.49539 476 245.0907 0.2685185 -0.367565
Moved 93.51151 474.701 245 0.2655116 -0.3677984
Moved 93.52747 473.7516 245 0.2633137 -0.3677984
Moved 93.54605 468.1403 258.4343 0.2503247 -0.3332451
Moved 93.55939 463.6768 273.1849 0.2399927 -0.2953063
Moved 93.5723 458.0439 292.8463 0.2269535 -0.2447369
Moved 93.58789 455.2686 309.2545 0.220529 -0.2025349
Moved 93.60294 451.256 323.4802 0.2112407 -0.165946
Moved 93.61874 448.1014 331.7972 0.2039384 -0.1445544
Moved 93.63434 445.4432 337.8918 0.1977853 -0.128879
Moved 93.65103 442.8078 343.3845 0.1916847 -0.1147519
Moved 93.66479 437.1195 350.3506 0.1785174 -0.09683499
Moved 93.68137 433.3823 354.4902 0.1698665 -0.08618774
Moved 93.6955 429.2316 358.7684 0.1602582 -0.07518415
Moved 93.7121 424.0467 362.3022 0.1482561 -0.06609512
Moved 93.733 415.7656 366.4115 0.1290871 -0.05552597
Stationary 93.74417 415.7656 366.4115 0.1290871 -0.05552597
Moved 93.75735 412.1323 367.4669 0.1206765 -0.05281142
Moved 93.77344 405.6923 368 0.1057692 -0.05144041
Moved 93.78937 399.9916 368 0.09257306 -0.05144041
Moved 93.8046 394.8121 368 0.0805835 -0.05144041
Moved 93.81909 385.9143 368 0.05998691 -0.05144041
Moved 93.83426 380.4524 368 0.04734357 -0.05144041
Moved 93.85162 372.1784 368 0.02819081 -0.05144041
Moved 93.86502 365.6637 368 0.01311044 -0.05144041
Moved 93.88037 356.274 359.274 -0.008625041 -0.07388377
Moved 93.89618 346.2374 358.7458 -0.03185793 -0.07524231
Moved 93.91852 325.3294 357 -0.08025592 -0.07973259
Stationary 93.92831 325.3294 357 -0.08025592 -0.07973259
Moved 93.94214 317.2159 356 -0.09903719 -0.0823046
Moved 93.9581 307.9754 356 -0.1204274 -0.0823046
Moved 93.97339 301.5 356 -0.1354167 -0.0823046
Moved 93.9888 296.0603 356 -0.1480085 -0.0823046
