reading week is just about here
reading week is just about here
Basic
0.6 0.6
432 388.8
Began 479.1516 314 433 -0.1064815 0.1157406
Stationary 479.1732 314 433 -0.1064815 0.1157406
Stationary 479.1864 314 433 -0.1064815 0.1157406
Stationary 479.2014 314 433 -0.1064815 0.1157406
Stationary 479.2162 314 433 -0.1064815 0.1157406
Stationary 479.2314 314 433 -0.1064815 0.1157406
Stationary 479.2466 314 433 -0.1064815 0.1157406
Stationary 479.2627 314 433 -0.1064815 0.1157406
Moved 479.2785 303.937 433 -0.1297754 0.1157406
Moved 479.2939 302.5109 433 -0.1330766 0.1157406
Moved 479.3089 301.0762 433 -0.1363977 0.1157406
Moved 479.324 299.6338 433 -0.1397367 0.1157406
Moved 479.3407 298.1989 433 -0.143058 0.1157406
Moved 479.3566 296.7602 433 -0.1463885 0.1157406
Moved 479.3717 295.5 433 -0.1493056 0.1157406
Moved 479.3856 294.2338 433 -0.1522365 0.1157406
Moved 479.4027 293.5 433 -0.1539352 0.1157406
Moved 479.4197 292.3557 433 -0.1565841 0.1157406
Moved 479.4331 290.9169 440.582 -0.1599146 0.1352416
Moved 479.4485 289.5 441.5 -0.1631944 0.1376028
Moved 479.4635 288.0255 442.949 -0.1666077 0.1413297
Moved 479.4792 287.5 444 -0.1678241 0.1440329
Moved 479.4946 286.7609 444.2391 -0.1695349 0.1446478
Moved 479.5099 285.0195 446.9611 -0.173566 0.1516487
Moved 479.5287 282.1615 449.8384 -0.1801817 0.1590494
Moved 479.5416 281.142 450.858 -0.1825417 0.1616718
Moved 479.5573 279.6957 452.3043 -0.1858896 0.1653915
Moved 479.5715 277.2601 454.7399 -0.1915275 0.171656
Moved 479.5873 274.6323 457.3677 -0.1976104 0.1784149
Moved 479.6031 272.5729 459.4271 -0.2023776 0.1837116
Moved 479.6184 268.8253 460.7249 -0.2110526 0.1870496
Moved 479.6333 265.6808 463.3192 -0.2183315 0.1937221
Moved 479.6489 262.799 465.201 -0.2250023 0.1985621
Moved 479.6645 259.9193 467.0403 -0.2316683 0.203293
Moved 479.6797 257.0416 468.4792 -0.2383296 0.2069937
Moved 479.6948 254.1643 469.9178 -0.24499 0.210694
Moved 479.7101 252.0119 471.9882 -0.2499725 0.2160188
Moved 479.7262 249.1468 473.4266 -0.2566047 0.2197186
Moved 479.7411 247.1306 475.8694 -0.2612717 0.2260014
Moved 479.7567 245.6918 478.6165 -0.2646024 0.2330669
Moved 479.7717 243.2502 479.7498 -0.2702541 0.2359818
Moved 479.7879 241.8115 481.1885 -0.2735845 0.2396822
Moved 479.8029 240.371 482.629 -0.276919 0.2433873
Moved 479.8188 239.1932 483 -0.2796454 0.2443414
Moved 479.8335 236.6412 484.1794 -0.2855528 0.2473749
Moved 479.8492 232.1268 484 -0.2960028 0.2469135
Moved 479.8649 226.7475 484 -0.3084548 0.2469135
Moved 479.8808 220.9924 479.9848 -0.3217768 0.2365864
Moved 479.9048 207.089 465.4712 -0.3539607 0.1992571
Moved 479.9175 201.5 458 -0.3668981 0.180041
Stationary 479.9286 201.5 458 -0.3668981 0.180041
Moved 479.9414 193.544 446.8159 -0.3853149 0.1512754
Moved 479.9576 187.5611 436.4819 -0.3991642 0.124696
Moved 479.9723 179.0344 422.8619 -0.4189019 0.0896654
Moved 479.9875 171.8438 409.9188 -0.4355468 0.05637549
Moved 480.0034 167.99 400.3099 -0.4444677 0.03166132
Moved 480.0183 163.645 392.4083 -0.4545255 0.01133809
Moved 480.0327 161 384 -0.4606481 -0.01028807
Moved 480.0495 159.3032 377.5162 -0.4645758 -0.02696465
Moved 480.0656 156.7512 370.3779 -0.4704834 -0.04532433
Moved 480.0809 156 366.3062 -0.4722222 -0.05579677
Moved 480.0959 154.9967 361.99 -0.4745448 -0.06689825
Moved 480.1115 155 359.1159 -0.474537 -0.07429044
Moved 480.1258 155 357.1164 -0.474537 -0.07943314
Moved 480.141 155 354.3551 -0.474537 -0.0865353
Stationary 480.1581 155 354 -0.474537 -0.08744855
Stationary 480.1729 155 354 -0.474537 -0.08744855
Stationary 480.1874 155 354 -0.474537 -0.08744855
Stationary 480.2028 155 354 -0.474537 -0.08744855
Moved 480.2196 165.0172 354 -0.4513491 -0.08744855
Moved 480.2336 172.5258 359.5258 -0.433968 -0.07323614
Moved 480.2492 187.4973 367.6806 -0.3993117 -0.0522619
Moved 480.2641 195.2254 370.4595 -0.3814227 -0.04511452
Moved 480.2798 216.5571 377.9671 -0.3320438 -0.02580485
Moved 480.2956 229.8292 380.0922 -0.3013212 -0.02033916
Moved 480.3126 242.7699 382.5386 -0.2713659 -0.01404695
Moved 480.3274 255.7871 383.9787 -0.2412336 -0.01034293
Moved 480.343 265.9702 384 -0.2176615 -0.01028807
Moved 480.3582 277.1758 384 -0.1917228 -0.01028807
Moved 480.373 284.9167 384.9881 -0.1738038 -0.0077467
Moved 480.3892 293.2529 385 -0.1545072 -0.007716127
