players must know all the rules
players must know all the rules
Basic
0.6 0.6
432 388.8
Moved 289.5597 379 495.1801 0.04398147 0.2756688
Moved 289.5746 379 497.5051 0.04398147 0.2816488
Moved 289.5906 379 498.8925 0.04398147 0.2852171
Stationary 289.606 379 499 0.04398147 0.2854938
Ended 289.6215 379 499 0.04398147 0.2854938
Accept 289.6621 0 layers
Began 290.1731 503 301 0.3310186 -0.2237656
Stationary 290.1897 503 301 0.3310186 -0.2237656
Stationary 290.2047 503 301 0.3310186 -0.2237656
Stationary 290.2211 503 301 0.3310186 -0.2237656
Stationary 290.2376 503 301 0.3310186 -0.2237656
Stationary 290.2538 503 301 0.3310186 -0.2237656
Stationary 290.267 503 301 0.3310186 -0.2237656
Stationary 290.282 503 301 0.3310186 -0.2237656
Stationary 290.2972 503 301 0.3310186 -0.2237656
Moved 290.3126 494.0909 324.3865 0.3103955 -0.163615
Moved 290.3327 491.6951 336.872 0.3048497 -0.131502
Moved 290.345 488.9269 349.3288 0.2984419 -0.09946297
Moved 290.3655 484.1837 377.3469 0.2874623 -0.02740004
Stationary 290.3759 484.1837 377.3469 0.2874623 -0.02740004
Moved 290.3904 481.6074 389.7665 0.2814986 0.004543493
Moved 290.4061 480.5 398.5 0.2789353 0.02700609
Moved 290.4224 479.3393 409.9465 0.2762483 0.05644676
Moved 290.4363 477.9523 423.4768 0.2730379 0.09124681
Moved 290.4528 476.5585 438.8566 0.2698113 0.1308039
Moved 290.469 475.1806 448.5549 0.2666218 0.1557482
Moved 290.4834 472.5876 458.4432 0.2606195 0.1811811
Moved 290.4988 471.4107 468.1252 0.2578951 0.2060832
Moved 290.5145 470.0197 477.8618 0.2546754 0.2311258
Moved 290.5294 468.9932 485.0475 0.2522991 0.2496078
Moved 290.5445 467.601 493.3942 0.2490764 0.2710755
Moved 290.5603 466.2164 501.9182 0.2458712 0.2929994
Moved 290.5759 464.8306 510.0162 0.2426635 0.3138277
Moved 290.591 463.4456 516.7717 0.2394575 0.3312029
Moved 290.6066 462.0609 523.6957 0.236252 0.3490114
Moved 290.622 462 530.6438 0.2361111 0.3668821
Moved 290.6373 460.5 535 0.2326389 0.3780863
Moved 290.6523 459.2122 538.3635 0.2296578 0.3867372
Moved 290.6745 455.5 547.5 0.2210648 0.4102365
Stationary 290.6859 455.5 547.5 0.2210648 0.4102365
Moved 290.6971 453.0498 549.9005 0.215393 0.4164105
Moved 290.7137 450.313 552.687 0.2090578 0.4235776
Moved 290.7308 447.5353 553.7324 0.2026281 0.4262663
Moved 290.7448 444.7618 555.1191 0.1962079 0.429833
Moved 290.7599 442.7455 555 0.1915406 0.4295266
Moved 290.7764 440 556.5 0.1851852 0.4333847
Moved 290.7904 436.1328 556 0.1762333 0.4320986
Moved 290.8057 432.0304 556 0.166737 0.4320986
Moved 290.8219 428.8526 556 0.1593811 0.4320986
Moved 290.8376 424.6922 556 0.1497505 0.4320986
Moved 290.8518 420.522 556 0.1400972 0.4320986
Moved 290.8675 415.262 556 0.1279213 0.4320986
Moved 290.884 409.1118 548.1788 0.1136846 0.4119825
Moved 290.8984 402.1442 546.6288 0.09755611 0.4079959
Moved 290.9146 393.4243 543.4748 0.0773711 0.3998837
Moved 290.9306 385.0855 540.6952 0.05806834 0.3927344
Moved 290.9508 362.659 533.2197 0.006155173 0.3735073
Stationary 290.9619 362.659 533.2197 0.006155173 0.3735073
Moved 290.9768 352.7604 530.3601 -0.01675834 0.3661524
Moved 290.9911 343.4411 527.147 -0.0383307 0.3578884
Moved 291.0061 330.6477 523.4708 -0.06794512 0.3484329
Moved 291.0213 317.4115 518.3646 -0.09858455 0.3352997
Moved 291.0361 310 516 -0.1157407 0.329218
Moved 291.053 300.4999 513.0833 -0.1377317 0.3217162
Moved 291.0688 293.4734 509.084 -0.1539968 0.3114299
Moved 291.084 287.2381 508.3095 -0.1684304 0.309438
Moved 291.099 282.8208 507.2052 -0.1786555 0.3065977
Moved 291.1143 277.5556 504.7778 -0.1908435 0.3003542
Moved 291.1308 273.5095 502.0063 -0.2002095 0.2932261
Moved 291.1447 268.3671 498.3671 -0.2121132 0.2838659
Moved 291.16 265.4733 495.4733 -0.2188117 0.2764231
Moved 291.1771 261.7014 493.7014 -0.227543 0.2718657
Moved 291.1915 258.9351 490.9351 -0.2339465 0.2647508
Moved 291.2069 257.5815 488.1631 -0.2370798 0.257621
Moved 291.2282 253.1203 479.4811 -0.2474068 0.2352908
Stationary 291.239 253.1203 479.4811 -0.2474068 0.2352908
Moved 291.2526 250.4955 473.9911 -0.2534826 0.2211704
Moved 291.2668 249.3572 466.1432 -0.2561176 0.2009855
Moved 291.2835 247.9702 458.851 -0.2593282 0.1822297
Moved 291.2981 246.5843 451.9214 -0.2625363 0.164407
