the facts get in the way
Moved 252.4997 308.7592 421.5549 -0.118613 0.08630379
Moved 252.515 310.1484 427.5935 -0.1153973 0.1018351
Moved 252.5305 310 432.6061 -0.1157407 0.1147275
Moved 252.5466 310 435.3597 -0.1157407 0.1218099
Moved 252.5619 310 436.9387 -0.1157407 0.125871
Moved 252.5767 300.734 437 -0.1371897 0.1260288
Moved 252.5924 293.0238 437 -0.1550375 0.1260288
Moved 252.6078 282.1633 437 -0.1801775 0.1260288
Moved 252.6233 259.3551 413.3551 -0.2329743 0.06521367
Moved 252.6389 236.544 393.2614 -0.2857778 0.01353221
Moved 252.6539 207.988 363.7493 -0.3518796 -0.0623732
Moved 252.669 193.3943 346.9435 -0.3856615 -0.1055979
Moved 252.6841 179.8196 327.0727 -0.4170843 -0.1567062
Moved 252.7001 170.6436 312.406 -0.438325 -0.1944291
Moved 252.7144 165.2162 302.8783 -0.4508885 -0.2189344
Moved 252.7301 161.3406 296.6811 -0.4598598 -0.2348737
Moved 252.7459 159.7814 292.3443 -0.4634689 -0.2460281
Moved 252.7605 159 291.3882 -0.4652778 -0.2484871
Ended 252.7766 159 290.5 -0.4652778 -0.2507717
Candidates 252.8998 12 access acts facts acres actress faces sacred acted faced extra saves saved
Began 253.7308 229 307 -0.3032407 -0.2083334
Stationary 253.747 229 307 -0.3032407 -0.2083334
Stationary 253.7633 229 307 -0.3032407 -0.2083334
Moved 253.7769 252.569 307 -0.248683 -0.2083334
Moved 253.7931 276.7892 307 -0.1926176 -0.2083334
Moved 253.81 321.1302 307 -0.08997633 -0.2083334
Moved 253.8249 360.681 307 0.001576344 -0.2083334
Moved 253.8399 384.6682 307 0.05710224 -0.2083334
Moved 253.8545 397.3067 307 0.08635809 -0.2083334
Ended 253.8711 408 300 0.1111111 -0.2263375
Accept 253.9146 2 facts
Began 254.0538 363 284 0.006944438 -0.2674897
Stationary 254.0712 363 284 0.006944438 -0.2674897
Stationary 254.0858 363 284 0.006944438 -0.2674897
Stationary 254.1023 363 284 0.006944438 -0.2674897
Moved 254.117 346.5631 292.2184 -0.03110384 -0.2463518
Moved 254.1317 334.8502 303.0317 -0.05821715 -0.21854
Moved 254.1486 320.6491 315.4158 -0.09109 -0.1866877
Moved 254.1646 305.6164 332.9988 -0.125888 -0.1414639
Moved 254.1788 296.1215 343.1664 -0.147867 -0.1153129
Moved 254.1936 278.9469 361.8097 -0.1876229 -0.06736198
Moved 254.2114 269.0622 375.3397 -0.2105042 -0.03256245
Moved 254.2256 261 386 -0.2291666 -0.005144111
Moved 254.241 253.5802 395.1877 -0.2463421 0.018487
Moved 254.2556 247.9072 404.9125 -0.2594742 0.04349916
Moved 254.2708 246.3545 409.582 -0.2630683 0.0555093
Moved 254.2871 246 412.5179 -0.2638889 0.06306044
Moved 254.3022 246 416.2004 -0.2638889 0.07253176
Moved 254.3182 246 418.8761 -0.2638889 0.07941379
Moved 254.3328 252.6594 421.6649 -0.2484737 0.08658648
Moved 254.3486 262.5651 423.2236 -0.2255437 0.09059553
Moved 254.3642 278.385 424 -0.1889236 0.09259254
Moved 254.3804 293.775 424 -0.1532987 0.09259254
Moved 254.3943 310.4239 414.4194 -0.1147595 0.06795094
Moved 254.4101 316.72 412.98 -0.1001851 0.0642488
Moved 254.425 328.9148 409.3617 -0.07195642 0.05494255
Moved 254.4407 337.2392 405.3804 -0.05268703 0.04470252
Moved 254.4578 340.7735 403.8177 -0.04450585 0.04068327
Moved 254.4715 343.8859 403 -0.03730108 0.03858017
Moved 254.4866 346.6457 401.6772 -0.03091281 0.03517783
Moved 254.5016 348.4241 400.288 -0.02679606 0.03160477
Moved 254.5222 352.3073 399.1732 -0.01780728 0.02873758
Ended 254.5345 355 398.5 -0.01157408 0.02700609
Candidates 254.6843 12 get were et feet wet wt ferry we fewer er hey grey
Began 255.068 301 190 -0.1365741 -0.5092593
Stationary 255.0871 301 190 -0.1365741 -0.5092593
Stationary 255.1024 301 190 -0.1365741 -0.5092593
Moved 255.1179 301 223.1777 -0.1365741 -0.4239256
Moved 255.1331 301 252.1682 -0.1365741 -0.3493617
Moved 255.149 301 290.709 -0.1365741 -0.2502341
Moved 255.1652 301 322.4086 -0.1365741 -0.1687022
Moved 255.1801 301 341 -0.1365741 -0.1208849
Ended 255.1956 308 357 -0.1203704 -0.07973259
Accept 255.2546 0 get
Began 255.3157 259 201 -0.2337963 -0.4809672
Stationary 255.334 259 201 -0.2337963 -0.4809672
Stationary 255.3491 259 201 -0.2337963 -0.4809672
Stationary 255.364 259 201 -0.2337963 -0.4809672
Stationary 255.3789 259 201 -0.2337963 -0.4809672
Stationary 255.395 259 201 -0.2337963 -0.4809672
Moved 255.4107 271.8626 212.7908 -0.2040217 -0.4506411
Moved 255.4265 292 233 -0.1574074 -0.3986626
Moved 255.4413 341.2297 282.9561 -0.04344985 -0.2701746
Moved 255.4571 384.7035 330.0154 0.057184 -0.1491372
Moved 255.472 393.8083 341.7604 0.07826011 -0.1189289
Moved 255.4878 400.2466 346.3722 0.09316345 -0.1070675
Moved 255.5035 406.032 352.0319 0.1065554 -0.09251048
Moved 255.5227 410.2707 355.2708 0.1163674 -0.08418016
Moved 255.5343 413.0395 357.0198 0.1227766 -0.07968172
Moved 255.5497 414.0368 357 0.1250852 -0.07973259
Stationary 255.566 414 357 0.125 -0.07973259
Stationary 255.5819 414 357 0.125 -0.07973259
Moved 255.5955 414 343.1035 0.125 -0.1154745
Moved 255.6101 388.3596 296.1279 0.06564716 -0.2362965
Moved 255.6271 360.5077 235.1362 0.001175105 -0.3931682
Moved 255.6425 332.4338 171.9761 -0.06381054 -0.555617
Moved 255.6596 319 141 -0.09490739 -0.6352881
Moved 255.6736 314.0053 129.8431 -0.1064692 -0.6639836
Moved 255.6891 309.3492 120.6985 -0.1172471 -0.6875039
Moved 255.7043 305.248 111.496 -0.1267408 -0.7111729
Moved 255.718 301.1382 101.3685 -0.1362542 -0.7372209
Moved 255.7335 295.6206 78.13745 -0.1490265 -0.7969717
Moved 255.7485 294.2665 78.53308 -0.1521608 -0.7959539
Moved 255.7646 292.8783 73.51318 -0.1553743 -0.8088653
Moved 255.7805 293 70.61694 -0.1550926 -0.8163143
Moved 255.7952 292 67.43713 -0.1574074 -0.8244931
Ended 255.8119 292 67 -0.1574074 -0.8256173
Candidates 255.8865 12 in on job gov upon ion him john inn pb pin join
Began 256.2236 309 151 -0.1180555 -0.6095679
Stationary 256.2433 309 151 -0.1180555 -0.6095679
Stationary 256.2575 309 151 -0.1180555 -0.6095679
Moved 256.2727 309 190.2838 -0.1180555 -0.5085293
Moved 256.2932 309 234.1797 -0.1180555 -0.3956284
Moved 256.3051 309 282.1581 -0.1180555 -0.2722272
Moved 256.3186 309 322.4904 -0.1180555 -0.1684917
Moved 256.3347 309 347.4332 -0.1180555 -0.1043386
Moved 256.3502 309 357.174 -0.1180555 -0.07928503
Ended 256.365 309 357.174 -0.1180555 -0.07928503
Accept 256.4116 0 in
Began 256.4883 286 179 -0.1712963 -0.5375513
Stationary 256.5049 286 179 -0.1712963 -0.5375513
Stationary 256.52 286 179 -0.1712963 -0.5375513
Stationary 256.5351 286 179 -0.1712963 -0.5375513
Stationary 256.5529 286 179 -0.1712963 -0.5375513
Moved 256.566 286 193.437 -0.1712963 -0.5004193
Moved 256.5819 275.175 221.0624 -0.196354 -0.4293663
Moved 256.5958 273.2708 259.3364 -0.2007622 -0.330925
Moved 256.6125 272.1625 287.2621 -0.2033275 -0.2590994
Moved 256.6288 272 317.2637 -0.2037037 -0.1819349
Moved 256.6429 272 332 -0.2037037 -0.144033
Moved 256.6603 280.8375 339.5937 -0.1832466 -0.1245018
Moved 256.6748 283.6055 346.5137 -0.1768392 -0.1067036
Moved 256.6901 284.6927 349.3854 -0.1743225 -0.09931752
Moved 256.7043 287.1391 352.1391 -0.1686595 -0.0922349
Moved 256.7269 299.7769 353 -0.1394054 -0.09002065
Stationary 256.7383 299.7769 353 -0.1394054 -0.09002065
Moved 256.7503 315.8779 323.104 -0.1021345 -0.1669136
Moved 256.7665 325.6976 301.1198 -0.07940372 -0.2234575
Moved 256.7808 327 273.1116 -0.07638887 -0.2954948
Moved 256.7964 327 250.8561 -0.07638887 -0.3527364
Moved 256.812 327 234.373 -0.07638887 -0.3951311
Moved 256.8274 317.69 221.8401 -0.09793972 -0.427366
Moved 256.8429 313.4948 213.8658 -0.107651 -0.4478759
Moved 256.8594 305.6964 204.4791 -0.1257028 -0.4720187
Moved 256.8734 298.4344 200.8114 -0.142513 -0.4814522
Moved 256.8889 289.1815 200 -0.1639317 -0.4835392
Moved 256.9053 276.8148 200 -0.1925582 -0.4835392
Moved 256.9207 262.6635 207.3365 -0.2253159 -0.4646694
Moved 256.9353 246.6752 223.3248 -0.2623261 -0.4235473
Moved 256.951 237.5381 233.9564 -0.2834767 -0.3962027
Moved 256.9666 226.1678 246.906 -0.3097967 -0.3628961
Moved 256.9811 215.5831 261.167 -0.3342984 -0.3262167
Moved 256.9974 205.8998 277.6003 -0.3567134 -0.2839498
Moved 257.013 198.5957 291.1277 -0.373621 -0.2491571
Moved 257.0288 191.7068 304.5864 -0.3895676 -0.2145411
Moved 257.0535 181.3688 332.5248 -0.4134982 -0.1426831
Moved 257.0674 179.1461 340.4887 -0.4186433 -0.1221999
Stationary 257.0777 179.1461 340.4887 -0.4186433 -0.1221999
Moved 257.0887 177.7074 346.1703 -0.4219736 -0.1075866
Ended 257.1052 178 349.5 -0.4212963 -0.09902263
Candidates 257.2263 12 the there tiger trigger huge threw further tide ride either tougher roger
Began 257.5197 273 186 -0.2013889 -0.5195474
Stationary 257.5358 273 186 -0.2013889 -0.5195474
Stationary 257.5526 273 186 -0.2013889 -0.5195474
Stationary 257.5673 273 186 -0.2013889 -0.5195474
Moved 257.5819 273 205.5 -0.2013889 -0.469393
Moved 257.5984 273 238.1735 -0.2013889 -0.3853565
Moved 257.6136 273 282.0039 -0.2013889 -0.2726238
Moved 257.6284 273 323.4719 -0.2013889 -0.1659673
Moved 257.6444 273 344.3231 -0.2013889 -0.1123379
Moved 257.6599 273 364.5413 -0.2013889 -0.06033611
Moved 257.6753 273 375.5 -0.2013889 -0.03215028
Ended 257.6896 273 376 -0.2013889 -0.03086435
Accept 257.7319 0 the
Began 257.825 296 245 -0.1481481 -0.3677984
Stationary 257.845 296 245 -0.1481481 -0.3677984
Stationary 257.8635 296 245 -0.1481481 -0.3677984
Stationary 257.8771 296 245 -0.1481481 -0.3677984
Stationary 257.8897 296 245 -0.1481481 -0.3677984
Moved 257.9052 276.6682 262.7982 -0.1928978 -0.322021
Moved 257.9221 261.7721 281.5628 -0.2273794 -0.2737583
Moved 257.9371 249.5903 299.3695 -0.255578 -0.2279591
Moved 257.9526 234.6589 322.0116 -0.2901414 -0.1697233
Moved 257.9677 217.0258 352.2562 -0.3309589 -0.09193381
Moved 257.983 205.7677 371.9066 -0.3570193 -0.04139252
Moved 257.9991 197.06 384.91 -0.377176 -0.007947481
Moved 258.0143 189.8529 394.1766 -0.3938591 0.01588617
Moved 258.0294 182.9408 399.6474 -0.4098593 0.0299573
Moved 258.0443 177.8454 402.5773 -0.4216541 0.03749298
Moved 258.0604 174.3346 403.8885 -0.429781 0.04086534
Moved 258.0756 170.3146 405.2285 -0.4390866 0.04431183
Moved 258.0909 165.5482 406 -0.45012 0.04629618
Moved 258.1062 158.0354 406 -0.4675105 0.04629618
Moved 258.1275 143.4821 379.4583 -0.5011988 -0.02196936
Stationary 258.1379 143.4821 379.4583 -0.5011988 -0.02196936
Moved 258.152 134.0972 359.0653 -0.5229233 -0.0744205
Moved 258.1678 126 331 -0.5416667 -0.146605
Moved 258.1844 123.3449 312.7245 -0.5478128 -0.1936098
Moved 258.1992 121.0607 293.7283 -0.5531002 -0.2424683
Moved 258.2138 119.6785 279.7852 -0.5562997 -0.2783304
Moved 258.2292 120 269.0932 -0.5555555 -0.3058302
Moved 258.2451 120 261.5992 -0.5555555 -0.3251049
Moved 258.2607 130.2664 254.6669 -0.5317907 -0.3429351
Moved 258.2758 134.2007 251.4796 -0.5226837 -0.3511328
Moved 258.2908 143.5011 249.1108 -0.5011548 -0.3572253
Moved 258.3067 163.6576 249 -0.4544964 -0.3575103
Moved 258.3232 185.0935 254.5131 -0.4048763 -0.3433307
Moved 258.3379 208.1072 261.2768 -0.3516037 -0.3259343
Moved 258.3529 235.8734 269.662 -0.2873302 -0.3043674
Moved 258.3688 263.7654 283.4678 -0.2227652 -0.2688585
Moved 258.3925 298.5 303.5 -0.1423611 -0.2173355
Stationary 258.4044 298.5 303.5 -0.1423611 -0.2173355
Moved 258.4142 307.4539 310.0197 -0.1216343 -0.2005666
Moved 258.4296 316.5587 316.3725 -0.1005585 -0.1842272
Moved 258.4458 320.4439 320.4439 -0.09156501 -0.1737554
Moved 258.4612 324.7419 324.6129 -0.0816159 -0.1630326
Ended 258.4764 327.5105 326.2552 -0.07520726 -0.1588085
Candidates 258.5816 12 way easy ready east wash great eat war west essay rest fresh
Began 258.9672 271 167 -0.2060186 -0.5684157
Stationary 258.985 271 167 -0.2060186 -0.5684157
Moved 259.0003 271 182.6941 -0.2060186 -0.5280502
Moved 259.0158 271 215.5 -0.2060186 -0.4436729
Moved 259.031 271 249.9569 -0.2060186 -0.3550492
Moved 259.0461 271 289.6207 -0.2060186 -0.2530332
Moved 259.0612 271 334.8183 -0.2060186 -0.1367843
Moved 259.0769 271 374.7344 -0.2060186 -0.03411933
Moved 259.0912 271 402.1596 -0.2060186 0.0364187
Ended 259.1136 271 402.1596 -0.2060186 0.0364187
Accept 259.1507 0 way
PhraseEnd 259.4693
