want to join us for lunch
Stationary 174.8939 315 330.2053 -0.1041667 -0.148649
Moved 174.9054 315 335.6614 -0.1041667 -0.1346157
Moved 174.9222 315 340.2161 -0.1041667 -0.1229009
Moved 174.9368 325.7105 344.5702 -0.07937387 -0.1117023
Moved 174.9535 331.4442 346 -0.06610131 -0.1080248
Moved 174.9682 340.5873 346 -0.04493668 -0.1080248
Moved 174.9829 350.0692 346 -0.02298787 -0.1080248
Moved 174.998 372.5232 333.3307 0.02898882 -0.1406102
Moved 175.0143 391.7812 328.0729 0.07356752 -0.1541335
Moved 175.0298 410.1787 322.3297 0.1161545 -0.1689053
Moved 175.0452 421.8484 318.4502 0.1431677 -0.1788833
Moved 175.0608 429.6598 316.1361 0.1612495 -0.1848352
Moved 175.0762 436.5707 314.6859 0.1772469 -0.1885653
Moved 175.0908 441 313.5 0.1875 -0.1916154
Moved 175.1066 444.4353 314 0.1954522 -0.1903292
Ended 175.1223 448.2972 314 0.2043917 -0.1903292
Candidates 175.2107 12 to too top you yo http tip trip tp ttp rio trio
Began 175.5817 332 191 -0.06481484 -0.5066873
Stationary 175.5987 332 191 -0.06481484 -0.5066873
Stationary 175.6133 332 191 -0.06481484 -0.5066873
Stationary 175.6295 332 191 -0.06481484 -0.5066873
Moved 175.6461 332 223.442 -0.06481484 -0.4232459
Moved 175.6611 322.8038 270.0259 -0.08610228 -0.3034315
Moved 175.6758 319.4246 323.2202 -0.0939245 -0.1666149
Moved 175.6906 317 362.3752 -0.09953702 -0.06590729
Moved 175.7067 317 381.4706 -0.09953702 -0.01679385
Moved 175.7222 317 397.652 -0.09953702 0.024825
Moved 175.7371 317 409.5 -0.09953702 0.05529835
Ended 175.7519 317 412 -0.09953702 0.06172835
Accept 175.7805 0 to
Began 175.8875 315 229 -0.1041667 -0.4089506
Stationary 175.9091 315 229 -0.1041667 -0.4089506
Stationary 175.923 315 229 -0.1041667 -0.4089506
Stationary 175.938 315 229 -0.1041667 -0.4089506
Stationary 175.9526 315 229 -0.1041667 -0.4089506
Stationary 175.968 315 229 -0.1041667 -0.4089506
Stationary 175.9897 315 229 -0.1041667 -0.4089506
Stationary 175.9996 315 229 -0.1041667 -0.4089506
Moved 176.0137 334.9127 229 -0.05807241 -0.4089506
Moved 176.0305 348.5084 229 -0.02660096 -0.4089506
Moved 176.0459 364.9515 229 0.01146177 -0.4089506
Moved 176.0618 376.1859 236.1859 0.03746748 -0.3904683
Moved 176.0767 387.8076 243.4038 0.06436944 -0.3719038
Moved 176.092 398.8541 250.4088 0.08993992 -0.3538868
Moved 176.1082 408.9698 265.5283 0.1133561 -0.3149992
Moved 176.1233 417.6082 277.4612 0.1333523 -0.2843076
Moved 176.1375 425.9699 292.6115 0.1527081 -0.245341
Moved 176.1538 429.0922 304.6714 0.1599357 -0.2143225
Moved 176.1683 432.1581 318.7906 0.1670327 -0.1780078
Moved 176.1914 432 337.3829 0.1666667 -0.130188
Stationary 176.2035 432 337.3829 0.1666667 -0.130188
Moved 176.216 432 342.9079 0.1666667 -0.1159776
Moved 176.2299 432 346.5 0.1666667 -0.1067387
Moved 176.2458 432 347.6782 0.1666667 -0.1037086
Moved 176.2618 432 349.0627 0.1666667 -0.1001473
Moved 176.2759 420.3895 349 0.1397905 -0.1003086
Moved 176.2918 412.8327 339.8327 0.1222978 -0.1238872
Moved 176.3083 389.0524 305.0786 0.06725083 -0.2132754
Moved 176.3217 371.9437 274.493 0.02764742 -0.291942
Moved 176.338 363.0432 258.0778 0.007044375 -0.3341622
Moved 176.3535 357.6882 246.3141 -0.005351305 -0.3644186
Moved 176.369 355.0897 233.9037 -0.01136646 -0.3963383
Moved 176.3842 355 217.9397 -0.01157408 -0.437398
Moved 176.4016 355 201.2406 -0.01157408 -0.4803482
Moved 176.4146 359.8152 187.981 -0.0004276633 -0.5144523
Moved 176.4307 367.8907 176.1748 0.01826564 -0.5448179
Moved 176.4468 373.445 163.7487 0.03112276 -0.5767781
Moved 176.4672 377.8151 157.5547 0.04123867 -0.5927092
Stationary 176.4775 377.8151 157.5547 0.04123867 -0.5927092
Moved 176.4913 379.2011 154.5978 0.04444698 -0.6003143
Moved 176.5067 380 151.8204 0.04629632 -0.6074578
Moved 176.5235 380.9647 149.0707 0.04852931 -0.6145301
Moved 176.5383 382.3476 144.9573 0.05173047 -0.6251099
Moved 176.5537 384.463 136.8794 0.05662739 -0.6458863
Moved 176.5693 386.1171 128.2975 0.0604562 -0.6679592
Moved 176.5843 388.2378 122.2866 0.06536523 -0.6834192
Ended 176.6 388.2378 122.2866 0.06536523 -0.6834192
Candidates 176.6748 12 john in join hiv job high on him jim iv gunn gun
Began 177.4301 251 254 -0.2523148 -0.3446502
Stationary 177.4489 251 254 -0.2523148 -0.3446502
Stationary 177.4622 251 254 -0.2523148 -0.3446502
Moved 177.4771 263.6685 254 -0.2229897 -0.3446502
Moved 177.4922 282.7953 254 -0.1787146 -0.3446502
Moved 177.5105 308.704 262.2816 -0.1187407 -0.3233498
Moved 177.5249 346.1631 264.8269 -0.0320299 -0.3168033
Moved 177.5392 397.9095 269.3923 0.08775353 -0.305061
Moved 177.5544 425.9698 273.6469 0.1527078 -0.294118
Ended 177.5704 443.2163 276.5361 0.1926304 -0.2866871
Accept 177.6127 2 join
Began 177.753 336 162 -0.05555556 -0.5812757
Stationary 177.7719 336 162 -0.05555556 -0.5812757
Stationary 177.7856 336 162 -0.05555556 -0.5812757
Stationary 177.8042 336 162 -0.05555556 -0.5812757
Moved 177.8166 336 189.9569 -0.05555556 -0.5093701
Moved 177.8317 336 220.9274 -0.05555556 -0.4297136
Moved 177.8475 336 245.0419 -0.05555556 -0.3676907
Moved 177.8626 336 267.1304 -0.05555556 -0.3108788
Moved 177.8785 345.9103 279.2138 -0.03261496 -0.2797999
Moved 177.8938 351 296 -0.02083332 -0.2366256
Moved 177.9091 354.6854 305.1611 -0.01230225 -0.213063
Moved 177.9249 358.8328 313.6656 -0.002701779 -0.1911892
Moved 177.94 362.3289 319.9933 0.005390842 -0.1749144
Moved 177.9553 365.0951 324.1426 0.01179417 -0.1642422
Moved 177.9712 366.4336 326.8672 0.01489262 -0.1572347
Moved 177.9864 367.5 326 0.01736114 -0.1594652
Moved 178.0009 367 327 0.01620372 -0.1568931
Stationary 178.0166 367 327 0.01620372 -0.1568931
Stationary 178.0313 367 327 0.01620372 -0.1568931
Moved 178.0469 360.0321 308.0871 7.420778E-05 -0.2055374
Moved 178.064 342.0909 276.3147 -0.04145623 -0.2872565
Moved 178.079 305.6669 218.9725 -0.1257711 -0.4347415
Moved 178.0942 284.0163 186.0244 -0.1758882 -0.5194846
Moved 178.1093 273.3035 172.8408 -0.2006864 -0.5533929
Moved 178.1248 260.2821 157.1025 -0.2308285 -0.5938721
Moved 178.1406 250.2231 147.1913 -0.2541131 -0.619364
Moved 178.1555 244.6136 140.2671 -0.267098 -0.637173
Moved 178.1707 238.1001 136.8251 -0.2821757 -0.6460261
Moved 178.1903 231.4828 132.6897 -0.2974935 -0.6566622
Moved 178.2026 226.0729 130.0365 -0.3100164 -0.6634864
Moved 178.2173 223.5 129.5 -0.3159722 -0.6648663
Moved 178.2323 220.2008 128.1003 -0.3236093 -0.6684662
Moved 178.2487 218.7218 128 -0.327033 -0.6687243
Ended 178.2623 218 128 -0.3287037 -0.6687243
Candidates 178.4138 12 us guys is usa gus ya its his ts tris tired tied
Began 178.813 328 184 -0.07407407 -0.5246913
Stationary 178.8331 328 184 -0.07407407 -0.5246913
Stationary 178.8491 328 184 -0.07407407 -0.5246913
Moved 178.8633 328 194.4343 -0.07407407 -0.4978542
Moved 178.8806 328 211.4899 -0.07407407 -0.453987
Moved 178.8944 328 255.6257 -0.07407407 -0.3404689
Moved 178.9094 339.1289 316.6443 -0.04831279 -0.1835279
Ended 178.9251 349 379.5 -0.02546296 -0.02186214
Accept 178.9547 0 us
Began 179.0766 305 204 -0.1273148 -0.473251
Stationary 179.0938 305 204 -0.1273148 -0.473251
Stationary 179.1125 305 204 -0.1273148 -0.473251
Stationary 179.1295 305 204 -0.1273148 -0.473251
Stationary 179.1406 305 204 -0.1273148 -0.473251
Stationary 179.1606 305 204 -0.1273148 -0.473251
Stationary 179.1711 305 204 -0.1273148 -0.473251
Stationary 179.1867 305 204 -0.1273148 -0.473251
Moved 179.2026 317.0792 204 -0.09935363 -0.473251
Moved 179.2184 328.3705 218.2131 -0.0732163 -0.4366947
Moved 179.2333 330.6156 222.2312 -0.06801943 -0.42636
Moved 179.2495 332.1965 224.1965 -0.06435986 -0.4213052
Moved 179.2654 332 225.5698 -0.06481484 -0.4177731
Moved 179.2798 332 226.9491 -0.06481484 -0.4142257
Stationary 179.295 332 227 -0.06481484 -0.4140947
Moved 179.3115 314 227 -0.1064815 -0.4140947
Moved 179.3273 302.5443 221.181 -0.1329994 -0.4290612
Moved 179.3412 287.898 213.449 -0.1669028 -0.4489481
Moved 179.3573 274.1544 208.0618 -0.1987167 -0.4628042
Moved 179.3725 263.9688 203.4152 -0.2222944 -0.4747553
Moved 179.3871 256.8168 201.7633 -0.2388499 -0.4790039
Moved 179.4053 252.7707 201 -0.2482159 -0.4809672
Moved 179.4183 251.0086 201 -0.2522949 -0.4809672
Moved 179.4332 249.9598 201 -0.2547226 -0.4809672
Stationary 179.4489 250 201 -0.2546296 -0.4809672
Stationary 179.4638 250 201 -0.2546296 -0.4809672
Stationary 179.4855 250 201 -0.2546296 -0.4809672
Moved 179.4959 255.8775 209.7633 -0.2410243 -0.4584278
Moved 179.5112 267.7138 214.8569 -0.2136254 -0.4453268
Moved 179.5264 282.6469 222.9891 -0.1790582 -0.4244107
Moved 179.541 295.5 230 -0.1493056 -0.4063786
Moved 179.5586 318.6975 240.962 -0.09560764 -0.3781841
Moved 179.5724 344.959 254.5574 -0.03481726 -0.3432167
Moved 179.588 364.5 265 0.01041671 -0.3163581
Moved 179.6042 385.7384 282.0088 0.05957971 -0.2726112
Moved 179.6192 400.0562 293.445 0.09272277 -0.243197
Moved 179.6339 412.4541 303.0906 0.1214216 -0.2183884
Moved 179.6501 422.3866 311.3314 0.1444135 -0.1971929
Moved 179.6649 429.7836 318.7836 0.1615361 -0.1780256
Moved 179.6812 438 327 0.1805556 -0.1568931
Moved 179.696 442.7763 333.7017 0.1916118 -0.1396561
Moved 179.7112 445.63 337.9451 0.1982176 -0.1287422
Moved 179.7264 447 340.6982 0.2013889 -0.1216611
Moved 179.7417 447 343.1607 0.2013889 -0.1153274
Moved 179.7568 447 344.4626 0.2013889 -0.1119788
Moved 179.7785 436.9439 346 0.178111 -0.1080248
Stationary 179.7895 436.9439 346 0.178111 -0.1080248
Moved 179.8037 424.3284 346 0.1489084 -0.1080248
Moved 179.8196 403.7885 340.5538 0.1013622 -0.1220325
Moved 179.8343 379.0005 332.737 0.04398276 -0.1421374
Moved 179.8502 351.2957 327.2592 -0.0201488 -0.1562265
Moved 179.8657 331.6309 323.5262 -0.06566917 -0.1658277
Moved 179.8806 312.1837 319.3965 -0.110686 -0.1764494
Moved 179.8957 299.8114 315.3266 -0.1393255 -0.1869172
Moved 179.9116 283.381 312.1948 -0.1773588 -0.1949722
Moved 179.9278 269.2091 310.0209 -0.2101641 -0.2005634
Moved 179.9422 254.1082 307.2924 -0.2451199 -0.2075813
Moved 179.9574 243.8679 307 -0.2688243 -0.2083334
Moved 179.9729 236.4572 307 -0.2859786 -0.2083334
Moved 179.9881 229.5634 307 -0.3019366 -0.2083334
Moved 180.0045 224.5 307 -0.3136574 -0.2083334
Moved 180.0183 221.1242 307 -0.3214717 -0.2083334
Moved 180.0344 218.3669 307 -0.3278543 -0.2083334
Ended 180.05 218 307 -0.3287037 -0.2083334
Candidates 180.2787 12 for it door foot fire fort fit dow or out die show
Began 180.6653 300 233 -0.1388889 -0.3986626
Stationary 180.6816 300 233 -0.1388889 -0.3986626
Stationary 180.6972 300 233 -0.1388889 -0.3986626
Stationary 180.7127 300 233 -0.1388889 -0.3986626
Stationary 180.7269 300 233 -0.1388889 -0.3986626
Moved 180.742 300 275.2555 -0.1388889 -0.2899807
Moved 180.7581 300 321.7109 -0.1388889 -0.1704966
Moved 180.7742 300 368.3656 -0.1388889 -0.05050008
Ended 180.7903 307 408 -0.1226852 0.05144025
Accept 180.8174 0 for
Began 180.9385 260 314 -0.2314815 -0.1903292
Stationary 180.9601 260 314 -0.2314815 -0.1903292
Stationary 180.9743 260 314 -0.2314815 -0.1903292
Moved 180.9888 260 303.2166 -0.2314815 -0.2180645
Moved 181.0067 277.4908 299.6273 -0.1909935 -0.2272961
Moved 181.0212 295.4204 293.6449 -0.1494898 -0.2426829
Moved 181.041 317.5704 289.3306 -0.09821673 -0.2537795
Moved 181.0524 342.5 288.5 -0.04050925 -0.2559158
Moved 181.0656 381.9848 295.2462 0.05089074 -0.2385643
Moved 181.0817 432.259 306.7242 0.1672663 -0.2090426
Moved 181.0979 452.3053 311.8264 0.2136697 -0.1959199
Moved 181.1133 460.7906 314.8488 0.2333117 -0.188146
Moved 181.1281 470.5684 317.4481 0.2559453 -0.1814606
Moved 181.1434 474.8075 318.6025 0.265758 -0.1784916
Moved 181.1589 477.9563 319.9781 0.2730469 -0.1749534
Moved 181.1747 479.0259 320 0.2755229 -0.1748972
Stationary 181.1893 479 320 0.275463 -0.1748972
Moved 181.2051 479 322.5797 0.275463 -0.1682621
Moved 181.2199 479 328.8657 0.275463 -0.1520943
Moved 181.2361 459.3533 340.985 0.2299845 -0.1209233
Moved 181.2512 439.0077 354.3702 0.1828882 -0.08649645
Moved 181.2669 411.79 370.1742 0.1198843 -0.04584842
Moved 181.2825 396.5 379.5 0.08449078 -0.02186214
Moved 181.2987 380.4063 391.2499 0.04723688 0.008358818
Moved 181.3203 366.9148 400.0852 0.01600643 0.03108331
Stationary 181.3313 366.9148 400.0852 0.01600643 0.03108331
Moved 181.3434 365.0716 401.9284 0.01173983 0.03582405
Moved 181.3593 363.7025 402 0.008570552 0.03600815
Stationary 181.3752 364 402 0.009259283 0.03600815
Moved 181.3899 362.947 377.7798 0.006821652 -0.0262864
Moved 181.4058 360.8117 352.7406 0.001878937 -0.09068783
Moved 181.4215 350.5 293.5 -0.02199074 -0.2430556
Moved 181.4359 344.4794 253.8767 -0.03592724 -0.3449673
Moved 181.4514 341.5026 232.2692 -0.04281814 -0.4005422
Moved 181.4676 339.3626 213.3513 -0.04777173 -0.4491993
Moved 181.4822 337.9766 196.7191 -0.05098009 -0.4919776
Moved 181.4981 338 180.3496 -0.05092591 -0.5340802
Moved 181.5129 336.5 168.5 -0.05439813 -0.5645577
Moved 181.5281 334.1841 160.2885 -0.05975907 -0.5856778
Moved 181.5501 329.2879 149.8586 -0.07109274 -0.6125036
Stationary 181.5615 329.2879 149.8586 -0.07109274 -0.6125036
Moved 181.5746 323.888 146.944 -0.08359268 -0.6200001
Moved 181.5901 314.0561 144.1589 -0.1063516 -0.6271632
Moved 181.6064 300.815 145 -0.1370022 -0.625
Moved 181.6209 284.8469 145 -0.1739655 -0.625
Moved 181.6369 272.5096 145 -0.2025242 -0.625
Moved 181.6518 256.4443 153.6555 -0.2397123 -0.602738
Moved 181.6676 243.6777 156.0717 -0.2692645 -0.5965236
Moved 181.682 231.1751 157.4249 -0.2982057 -0.5930429
Moved 181.6989 224.9091 158.8181 -0.3127103 -0.5894597
Moved 181.7133 219.195 161.4025 -0.3259375 -0.5828127
Moved 181.7283 215.2656 164.1563 -0.3350334 -0.5757297
Moved 181.7446 211.8174 167.9102 -0.3430154 -0.5660747
Moved 181.7612 209.9776 174.1118 -0.347274 -0.5501239
Moved 181.7749 210 183.8241 -0.3472222 -0.5251439
Moved 181.7957 215.4734 199.3829 -0.3345523 -0.4851263
Moved 181.8073 227.063 218.7717 -0.3077245 -0.4352579
Moved 181.8217 242.8974 237.8804 -0.2710707 -0.3861102
Moved 181.8365 260.3918 258.1444 -0.2305745 -0.3339908
Moved 181.8528 275.8209 273.8209 -0.1948591 -0.2936706
Moved 181.8679 283.8349 281.8348 -0.1763081 -0.2730586
Moved 181.883 293.0412 291.7147 -0.1549972 -0.2476474
Moved 181.8976 300.2358 298.1887 -0.1383431 -0.2309962
Moved 181.9127 305.7343 303.7343 -0.125615 -0.2167327
Moved 181.9292 310.4506 307.4506 -0.1146976 -0.2071744
Moved 181.9442 314.6087 311.6087 -0.1050723 -0.1964797
Moved 181.9592 317 314 -0.09953702 -0.1903292
Stationary 181.9737 317 314 -0.09953702 -0.1903292
Ended 181.9897 317.3128 314.3128 -0.09881293 -0.1895247
Candidates 182.0949 12 lunch lynch lindh long king inch punch lock kong lung hong link
Began 182.5258 328 189 -0.07407407 -0.5118313
Stationary 182.5456 328 189 -0.07407407 -0.5118313
Moved 182.5602 328 204.4811 -0.07407407 -0.4720137
Moved 182.5765 328 235.6973 -0.07407407 -0.3917252
Moved 182.5913 328 293.042 -0.07407407 -0.2442336
Moved 182.6067 328 344.059 -0.07407407 -0.113017
Moved 182.6225 343.7518 386.3795 -0.03761162 -0.004168106
Moved 182.638 347.5 411.5 -0.02893518 0.06044234
Ended 182.6534 355.5 445 -0.01041666 0.1466049
Accept 182.696 0 lunch
PhraseEnd 183.0641
