are you sure you want this
are you sure you want this
FixStart
0.6 0.6
432 388.8
Began 1270.756 412 276 0.1203704 -0.288066
Stationary 1270.773 412 276 0.1203704 -0.288066
Stationary 1270.787 412 276 0.1203704 -0.288066
Stationary 1270.802 412 276 0.1203704 -0.288066
Stationary 1270.818 412 276 0.1203704 -0.288066
Stationary 1270.833 412 276 0.1203704 -0.288066
Stationary 1270.848 412 276 0.1203704 -0.288066
Stationary 1270.864 412 276 0.1203704 -0.288066
Stationary 1270.88 412 276 0.1203704 -0.288066
Stationary 1270.895 412 276 0.1203704 -0.288066
Moved 1270.909 402.7934 276 0.09905875 -0.288066
Moved 1270.927 397.0657 276 0.08580018 -0.288066
Moved 1270.942 389.3668 276 0.0679788 -0.288066
Moved 1270.957 379.334 276 0.04475454 -0.288066
Moved 1270.972 360.8125 276 0.001880825 -0.288066
Moved 1270.989 346.5931 268.3954 -0.0310344 -0.3076248
Moved 1271.004 314.4945 259.7812 -0.1053369 -0.3297809
Moved 1271.019 295.12 254.53 -0.1501851 -0.343287
Moved 1271.034 277.8482 250.212 -0.1901661 -0.354393
Moved 1271.051 263.9298 246.1719 -0.2223847 -0.3647843
Moved 1271.066 251.8334 242.7084 -0.2503857 -0.3736926
Moved 1271.081 243.0579 242.4116 -0.2706993 -0.3744557
Moved 1271.096 237.2036 241.2407 -0.2842508 -0.3774673
Moved 1271.111 231.5408 239.8853 -0.2973592 -0.3809536
Moved 1271.126 226.327 239.4424 -0.3094283 -0.3820927
Moved 1271.142 221.9984 239 -0.3194483 -0.3832304
Moved 1271.157 219.1134 239 -0.3261264 -0.3832304
Moved 1271.172 217.1115 239 -0.3307604 -0.3832304
Moved 1271.189 215.6681 239 -0.3341015 -0.3832304
Moved 1271.206 214.5 239 -0.3368055 -0.3832304
Stationary 1271.22 214.5 239 -0.3368055 -0.3832304
Moved 1271.233 215 239 -0.3356481 -0.3832304
Moved 1271.251 222.1373 255.3444 -0.3191265 -0.3411925
Moved 1271.265 232.6139 268.075 -0.2948753 -0.308449
Moved 1271.281 256.705 288.6978 -0.2391089 -0.2554069
Moved 1271.297 280.903 311.903 -0.183095 -0.1957229
Moved 1271.312 300 326.5 -0.1388889 -0.158179
Moved 1271.327 316.838 339.2146 -0.09991194 -0.1254769
Moved 1271.343 334.8934 352.67 -0.05811721 -0.0908693
Moved 1271.359 347.5 361 -0.02893518 -0.06944452
Moved 1271.374 365.5642 372.7385 0.01288007 -0.03925276
Moved 1271.389 378.5244 381.3495 0.04288048 -0.01710507
Moved 1271.404 388.8602 388.1859 0.06680597 0.0004778967
Moved 1271.42 397.6775 395.3979 0.0872165 0.01902761
Moved 1271.442 406.3575 402.5717 0.1073091 0.03747861
Stationary 1271.452 406.3575 402.5717 0.1073091 0.03747861
Moved 1271.465 409.4493 406.674 0.114466 0.04802978
Moved 1271.481 411.3325 408.6663 0.1188252 0.05315392
Moved 1271.496 412 410.1049 0.1203704 0.0568541
Moved 1271.512 413 411 0.1226852 0.05915629
Moved 1271.527 413 411.9881 0.1226852 0.06169774
Stationary 1271.542 413 412 0.1226852 0.06172835
Moved 1271.559 408.1066 413 0.111358 0.06430033
Moved 1271.573 399.0735 413 0.09044786 0.06430033
Moved 1271.589 389.0037 413 0.06713808 0.06430033
Moved 1271.604 378.0718 413 0.04183292 0.06430033
Moved 1271.62 363.8818 403.8173 0.008985698 0.04068222
Moved 1271.634 349.1895 399.7299 -0.02502436 0.03016931
Moved 1271.651 340.7866 397.2247 -0.0444755 0.02372612
Moved 1271.666 329.7018 393.1382 -0.07013474 0.01321549
Moved 1271.681 320.3556 389.5422 -0.0917694 0.003966579
Moved 1271.698 311.9742 385.4871 -0.1111708 -0.006463203
Moved 1271.711 303.9594 382.7838 -0.1297237 -0.01341635
Moved 1271.728 297.7841 380.946 -0.1440182 -0.01814289
Moved 1271.742 293.0095 378.5048 -0.1550706 -0.02442199
Moved 1271.759 289.8432 377.2811 -0.1623999 -0.02756927
Moved 1271.777 285.77 375.9233 -0.1718287 -0.03106137
Moved 1271.792 283.9639 374.4819 -0.1760095 -0.03476877
Moved 1271.804 282.0405 374 -0.1804619 -0.03600823
Moved 1271.82 280.5976 372.5976 -0.1838018 -0.03961531
Moved 1271.835 279.1547 373 -0.1871418 -0.03858032
Moved 1271.851 277.7156 371.7156 -0.1904732 -0.04188388
