players must know all the rules
Moved 4980.495 241.4939 507.6988 -0.2743198 0.3078672
Moved 4980.506 265.497 510.4997 -0.2187568 0.3150711
Moved 4980.525 278.5207 510 -0.1886095 0.3137859
Moved 4980.539 289.6168 510 -0.162924 0.3137859
Moved 4980.553 296.5 510 -0.1469907 0.3137859
Moved 4980.568 299.9249 510 -0.1390627 0.3137859
Moved 4980.583 304.207 500.1837 -0.1291505 0.2885381
Moved 4980.599 304.5 501.5 -0.1284722 0.2919238
Moved 4980.613 305 500.0549 -0.1273148 0.2882068
Moved 4980.628 305 498.6068 -0.1273148 0.2844823
Moved 4980.644 305 496.3614 -0.1273148 0.2787072
Moved 4980.659 305 492.2299 -0.1273148 0.2680808
Moved 4980.674 298.7655 486.5364 -0.1417465 0.2534371
Moved 4980.692 291.4888 479.361 -0.1585907 0.234982
Moved 4980.706 284.5 471 -0.1747685 0.2134772
Moved 4980.722 278.1736 464.1735 -0.1894131 0.1959194
Moved 4980.738 270.647 456.647 -0.2068356 0.1765612
Moved 4980.751 263.9499 448.9499 -0.2223383 0.156764
Moved 4980.77 258.1841 442.2301 -0.235685 0.1394807
Moved 4980.784 253.8305 437.8305 -0.2457628 0.1281648
Moved 4980.8 250.3484 434.3484 -0.253823 0.1192089
Moved 4980.815 248.7274 432.7274 -0.2575754 0.1150396
Moved 4980.83 247.7122 431.7122 -0.2599255 0.1124283
Moved 4980.845 247.1724 431 -0.2611751 0.1105966
Ended 4980.861 247 431 -0.2615741 0.1105966
Candidates 4981.045 12 letters players pkquest played less letter led posted posters pledged lets keyes
Began 4981.827 358 447 -0.004629641 0.1517489
Stationary 4981.848 358 447 -0.004629641 0.1517489
Moved 4981.862 351.0803 447 -0.0206474 0.1517489
Moved 4981.878 327.387 436.1935 -0.075493 0.1239543
Moved 4981.894 281.2163 422.466 -0.1823696 0.08864709
Moved 4981.91 250.2066 416.7169 -0.2541514 0.07386011
Moved 4981.924 227.5215 414.4734 -0.3066631 0.06809011
Ended 4981.94 219 414 -0.3263889 0.06687239
Accept 4981.984 1 players
Began 4982.539 509 314 0.3449074 -0.1903292
Stationary 4982.557 509 314 0.3449074 -0.1903292
Stationary 4982.57 509 314 0.3449074 -0.1903292
Stationary 4982.586 509 314 0.3449074 -0.1903292
Stationary 4982.602 509 314 0.3449074 -0.1903292
Stationary 4982.616 509 314 0.3449074 -0.1903292
Stationary 4982.632 509 314 0.3449074 -0.1903292
Stationary 4982.647 509 314 0.3449074 -0.1903292
Moved 4982.663 509 333.2632 0.3449074 -0.1407841
Moved 4982.678 500.6751 350.9491 0.3256369 -0.09529561
Moved 4982.694 496.6781 371.6094 0.3163846 -0.04215695
Moved 4982.709 495.4547 383.9074 0.3135526 -0.01052629
Moved 4982.726 495 395.8713 0.3125 0.02024501
Moved 4982.743 492.0332 407.8673 0.3056324 0.05109904
Moved 4982.762 491.0861 423.3111 0.3034401 0.0908206
Moved 4982.773 489.976 433.2164 0.3008702 0.1162974
Moved 4982.789 488.5322 447.6781 0.2975282 0.153493
Moved 4982.802 486.0901 457.369 0.2918753 0.1784181
Moved 4982.817 483.2856 471.572 0.2853833 0.2149484
Moved 4982.833 481.2018 482.5878 0.2805597 0.2432813
Moved 4982.849 478.502 490.2451 0.2743101 0.2629759
Moved 4982.863 474.9327 500.1346 0.2660479 0.2884121
Moved 4982.879 470.7081 506.9379 0.2562687 0.3059101
Moved 4982.895 467.6059 512.7881 0.2490878 0.3209571
Moved 4982.91 460.7892 518.9265 0.2333084 0.3367449
Moved 4982.927 453.6292 523.2225 0.2167342 0.3477943
Moved 4982.942 445 527.5 0.1967593 0.3587962
Moved 4982.956 433.2548 529.9434 0.1695713 0.3650806
Moved 4982.97 421.1066 531.4133 0.1414506 0.3688614
Moved 4982.988 410.586 532 0.1170972 0.3703703
Moved 4983.002 395.4558 532 0.08207361 0.3703703
Moved 4983.018 382.7599 532 0.05268494 0.3703703
Moved 4983.034 358.7982 517.3991 -0.002782047 0.3328165
Moved 4983.049 338.6257 506.0718 -0.04947747 0.3036827
Moved 4983.063 322.5248 496.9226 -0.0867482 0.2801507
Moved 4983.08 307.8223 488.2934 -0.1207817 0.2579561
Moved 4983.096 295.5 478.5 -0.1493056 0.2327674
Moved 4983.11 284.1892 471.4805 -0.175488 0.2147131
Moved 4983.126 272.3447 461.4266 -0.2029058 0.1888544
Moved 4983.143 261 454.5 -0.2291666 0.171039
Moved 4983.156 252.1931 446.1609 -0.249553 0.1495909
Moved 4983.171 244.9721 440.3776 -0.2662683 0.134716
Moved 4983.187 238.7999 435.4799 -0.2805559 0.122119
Moved 4983.202 234.1349 431.1349 -0.2913544 0.1109435
Moved 4983.22 231.0296 429.353 -0.2985427 0.1063606
Moved 4983.234 229.1488 427.1487 -0.3028963 0.1006911
Moved 4983.251 227.709 425.709 -0.3062291 0.0969882
Moved 4983.264 226.5 426 -0.3090278 0.09773654
Stationary 4983.28 226.5 426 -0.3090278 0.09773654
Moved 4983.295 227 426 -0.3078704 0.09773654
Moved 4983.311 227 433.1882 -0.3078704 0.1162248
Moved 4983.326 238.1587 440.8111 -0.2820401 0.1358309
Moved 4983.342 249.5497 457.1414 -0.2556719 0.1778326
Moved 4983.356 259.186 471.2924 -0.2333656 0.2142292
Moved 4983.38 277.6708 497.5062 -0.1905769 0.2816516
Moved 4983.402 284.7974 506.1569 -0.17408 0.3039015
Moved 4983.418 290.1586 514.9483 -0.1616699 0.3265131
Moved 4983.434 294.582 520.4775 -0.1514306 0.3407342
Moved 4983.449 300.2821 530.2436 -0.1382359 0.3658528
Moved 4983.464 308.7996 543.5595 -0.1185195 0.4001015
Moved 4983.487 317.9569 557.6093 -0.09732196 0.4362377
Stationary 4983.498 317.9569 557.6093 -0.09732196 0.4362377
Moved 4983.51 321.1874 563.3748 -0.08984396 0.4510668
Ended 4983.525 324 566 -0.08333336 0.4578188
Candidates 4983.648 12 most mouse murder list lower border military literary must horse just lowest
Began 4984.262 392 430 0.07407407 0.1080246
Stationary 4984.281 392 430 0.07407407 0.1080246
Stationary 4984.296 392 430 0.07407407 0.1080246
Moved 4984.311 392 448.5848 0.07407407 0.155825
Moved 4984.327 406.3931 481.4032 0.1073915 0.2402345
Moved 4984.343 407.7503 501.0032 0.110533 0.290646
Moved 4984.357 411.5693 525.4158 0.1193734 0.3534355
Moved 4984.372 412.5 540 0.1215278 0.3909464
Ended 4984.39 414 548 0.125 0.4115225
Accept 4984.448 0 most
Backspace 4985.403
Backspace 4985.572
Began 4987.622 587 515 0.5254629 0.326646
Stationary 4987.641 587 515 0.5254629 0.326646
Stationary 4987.653 587 515 0.5254629 0.326646
Stationary 4987.669 587 515 0.5254629 0.326646
Stationary 4987.684 587 515 0.5254629 0.326646
Stationary 4987.699 587 515 0.5254629 0.326646
Stationary 4987.715 587 515 0.5254629 0.326646
Stationary 4987.731 587 515 0.5254629 0.326646
Moved 4987.747 587 501.6476 0.5254629 0.2923033
Moved 4987.763 587 494.5607 0.5254629 0.2740757
Moved 4987.777 579.284 486.704 0.5076018 0.2538682
Moved 4987.793 577.8353 476.8467 0.5042483 0.2285151
Moved 4987.808 577 467.9974 0.5023147 0.2057544
Moved 4987.823 575.9655 455.655 0.4999202 0.1740098
Moved 4987.839 574.5223 448.6116 0.4965795 0.155894
Moved 4987.856 575 444.1103 0.4976852 0.1443165
Moved 4987.871 573.9823 434.876 0.4953294 0.1205657
Moved 4987.886 574 429.1243 0.4953703 0.1057722
Moved 4987.901 573 425.2144 0.4930556 0.09571585
Moved 4987.917 573 422.2996 0.4930556 0.08821899
Moved 4987.932 573 420.2277 0.4930556 0.08288999
Moved 4987.947 571.7775 418.7775 0.4902257 0.07916027
Moved 4987.962 572 416.5893 0.4907407 0.07353202
Moved 4987.979 569.5532 413.8299 0.4850769 0.06643479
Moved 4987.994 566.6609 411.8304 0.4783818 0.06129221
Moved 4988.009 562.2657 407.2657 0.4682076 0.04955162
Moved 4988.024 555.8831 402.9298 0.453433 0.03839964
Moved 4988.04 547.2775 398.6387 0.4335128 0.02736291
Moved 4988.055 531.8978 394.2993 0.3979115 0.01620171
Moved 4988.071 518.7612 391.9602 0.3675026 0.01018571
Moved 4988.088 492.855 389.095 0.3075346 0.002816204
Moved 4988.102 465.9447 389.1024 0.2452424 0.002835238
Moved 4988.118 438.5301 389 0.1817825 0.002572016
Moved 4988.132 412.1585 389 0.1207373 0.002572016
Moved 4988.148 389.6494 389 0.06863277 0.002572016
Moved 4988.163 366.6737 389 0.01544833 0.002572016
Moved 4988.179 347.8971 389 -0.02801592 0.002572016
Moved 4988.195 317.6107 389 -0.0981235 0.002572016
Moved 4988.209 293.3771 396.6415 -0.1542196 0.02222615
Moved 4988.226 274.0361 399.1483 -0.1989905 0.02867361
Moved 4988.239 257.7856 402.5536 -0.2366074 0.03743203
Moved 4988.256 243.378 405.916 -0.2699583 0.04608025
Moved 4988.279 228 407.5 -0.3055556 0.05015428
Stationary 4988.29 228 407.5 -0.3055556 0.05015428
Moved 4988.302 224.0778 407.9805 -0.3146347 0.05139021
Moved 4988.318 221.1615 409.4193 -0.3213854 0.05509062
Moved 4988.333 220.142 409.858 -0.3237455 0.05621914
Moved 4988.347 218.7106 411.2894 -0.3270588 0.05990075
Moved 4988.364 219 413.4868 -0.3263889 0.06555227
Moved 4988.378 219 418.678 -0.3263889 0.07890442
Moved 4988.395 237 425.5 -0.2847222 0.09645053
Moved 4988.41 248.1091 432.0546 -0.2590067 0.113309
Moved 4988.425 265.921 443.2807 -0.2177754 0.1421828
Moved 4988.441 284.4955 452.2477 -0.174779 0.1652462
Moved 4988.457 303.6365 460.2448 -0.1304711 0.1858148
Moved 4988.472 324.3951 467.9677 -0.08241882 0.2056782
Moved 4988.488 341.2536 474.6607 -0.04339451 0.2228927
Moved 4988.501 355.7085 477.7417 -0.009934057 0.230817
Moved 4988.518 366.4621 481.7849 0.01495848 0.2412161
Moved 4988.533 379.8888 486.6296 0.04603883 0.2536768
Moved 4988.549 391.5411 492.2706 0.07301181 0.2681856
Moved 4988.563 399.5499 495.275 0.09155065 0.2759129
Moved 4988.579 406.9856 499.5914 0.108763 0.2870148
Moved 4988.595 412.9161 502.6387 0.122491 0.2948527
Moved 4988.61 416.1548 505.1548 0.129988 0.301324
Moved 4988.625 417.1494 506.1495 0.1322904 0.3038823
Moved 4988.641 419.6377 506.6377 0.1380501 0.305138
Moved 4988.655 420 508.0744 0.1388889 0.3088333
Moved 4988.671 421.5 508 0.1423611 0.3086419
Moved 4988.688 421 508.9605 0.1412037 0.3111123
Moved 4988.701 422.3993 509 0.1444429 0.3112139
Stationary 4988.717 422.3993 509 0.1444429 0.3112139
Stationary 4988.733 422 509 0.1435185 0.3112139
Stationary 4988.751 422 509 0.1435185 0.3112139
Stationary 4988.763 422 509 0.1435185 0.3112139
Moved 4988.778 422 510.1718 0.1435185 0.3142278
Stationary 4988.796 422 510.1718 0.1435185 0.3142278
Stationary 4988.81 422 510.1718 0.1435185 0.3142278
Stationary 4988.825 422 510.1718 0.1435185 0.3142278
Stationary 4988.84 422 510 0.1435185 0.3137859
Stationary 4988.856 422 510 0.1435185 0.3137859
Stationary 4988.87 422 510 0.1435185 0.3137859
Stationary 4988.887 422 510 0.1435185 0.3137859
Stationary 4988.909 422 510 0.1435185 0.3137859
Stationary 4988.919 422 510 0.1435185 0.3137859
Moved 4988.933 413.6377 510 0.1241613 0.3137859
Moved 4988.949 412.3992 510 0.1212945 0.3137859
Moved 4988.964 410.2504 510 0.1163205 0.3137859
Moved 4988.979 406.047 510 0.1065903 0.3137859
Moved 4988.996 401.725 510 0.09658555 0.3137859
Moved 4989.011 397.3883 510 0.08654694 0.3137859
Moved 4989.025 389.783 510 0.06894211 0.3137859
Moved 4989.042 380.4181 510 0.047264 0.3137859
Moved 4989.057 369 498 0.02083332 0.2829217
Moved 4989.074 356.2082 500.4006 -0.008777331 0.2890961
Moved 4989.088 341.6365 498.9596 -0.04250814 0.2853898
Moved 4989.103 322.716 497.5166 -0.08630554 0.2816784
Moved 4989.119 305.9963 496.0767 -0.1250085 0.2779749
Moved 4989.135 292.7039 494.6338 -0.1557781 0.2742638
Moved 4989.149 278.3526 493.1932 -0.1889987 0.2705587
Moved 4989.164 265.7265 491.7474 -0.2182257 0.2668398
Moved 4989.18 259.0702 492 -0.2336338 0.2674896
Moved 4989.195 250.4126 492 -0.2536745 0.2674896
Moved 4989.21 242.7437 492 -0.2714267 0.2674896
Moved 4989.226 238.2517 491 -0.2818249 0.2649176
Moved 4989.242 234.7482 491 -0.2899347 0.2649176
Moved 4989.258 231.8733 491 -0.2965896 0.2649176
Moved 4989.273 228.9932 491 -0.3032564 0.2649176
Moved 4989.288 227.9388 491 -0.3056972 0.2649176
Moved 4989.304 226.5 491 -0.3090278 0.2649176
Moved 4989.318 225.0309 491 -0.3124285 0.2649176
Moved 4989.334 224.5 491 -0.3136574 0.2649176
Moved 4989.35 223.6276 491 -0.3156768 0.2649176
Moved 4989.364 222.8553 491 -0.3174646 0.2649176
Stationary 4989.38 223 491 -0.3171296 0.2649176
Stationary 4989.396 223 491 -0.3171296 0.2649176
Moved 4989.41 220.6929 488.3859 -0.3224701 0.258194
Moved 4989.426 220.2531 482.0123 -0.3234882 0.2418012
Moved 4989.442 220 475.1049 -0.3240741 0.2240351
Moved 4989.457 220 467.5037 -0.3240741 0.2044846
Moved 4989.477 220 461.7479 -0.3240741 0.1896806
Moved 4989.489 220 459 -0.3240741 0.1826131
Moved 4989.503 220 457.2982 -0.3240741 0.178236
Moved 4989.519 220 455.9597 -0.3240741 0.1747933
Stationary 4989.533 220 456 -0.3240741 0.174897
Moved 4989.549 234.5373 456 -0.2904229 0.174897
Moved 4989.565 244.5366 468.2614 -0.2672764 0.2064334
Moved 4989.581 254.5436 472.9597 -0.2441121 0.2185177
Moved 4989.596 264.6681 480.1915 -0.2206757 0.2371179
Moved 4989.61 270.5 485 -0.2071759 0.2494856
Moved 4989.625 277.0076 490.2557 -0.192112 0.2630033
Moved 4989.642 281.5843 493.3895 -0.1815178 0.2710634
Moved 4989.657 282.6348 495.6348 -0.179086 0.2768385
Moved 4989.672 284.0776 496 -0.1757463 0.2777777
Stationary 4989.69 284.0776 496 -0.1757463 0.2777777
Stationary 4989.704 284 496 -0.1759259 0.2777777
Stationary 4989.719 284 496 -0.1759259 0.2777777
Stationary 4989.733 284 496 -0.1759259 0.2777777
Stationary 4989.75 284 496 -0.1759259 0.2777777
Moved 4989.765 267.2283 463.433 -0.2147494 0.1940148
Moved 4989.782 257.6238 441.0852 -0.236982 0.136536
Moved 4989.798 244.4755 413.6705 -0.2674178 0.06602495
Moved 4989.812 237.3769 397.7539 -0.2838497 0.02508717
Moved 4989.827 231.3766 382.2855 -0.2977395 -0.01469773
Moved 4989.843 227.2428 372.1069 -0.3073084 -0.0408773
Moved 4989.858 223.614 359.8419 -0.3157084 -0.07242312
Moved 4989.874 220.7938 352.4846 -0.3222365 -0.09134638
Moved 4989.888 218.46 346.8398 -0.327639 -0.1058647
Ended 4989.904 217.5 343 -0.3298611 -0.1157408
Candidates 4990.055 12 layers laura players lawyers ladies laughed issues lasted issued played less laughs
Began 4991.009 373 429 0.0300926 0.1054526
Stationary 4991.03 373 429 0.0300926 0.1054526
Moved 4991.043 389.1043 429 0.06737114 0.1054526
Moved 4991.059 424.1901 440.2761 0.1485882 0.1344548
Moved 4991.082 498.4941 451.0206 0.3205883 0.1620899
Stationary 4991.094 498.4941 451.0206 0.3205883 0.1620899
Moved 4991.104 538.7427 452.4551 0.4137561 0.1657794
Ended 4991.12 538.7427 452.4551 0.4137561 0.1657794
Accept 4991.148 2 players
Began 4991.673 489 297 0.2986111 -0.2340535
Stationary 4991.693 489 297 0.2986111 -0.2340535
Stationary 4991.708 489 297 0.2986111 -0.2340535
Stationary 4991.721 489 297 0.2986111 -0.2340535
Stationary 4991.736 489 297 0.2986111 -0.2340535
Stationary 4991.751 489 297 0.2986111 -0.2340535
Moved 4991.768 481.8982 312.2182 0.2821718 -0.194912
Moved 4991.785 477.5852 328.1874 0.2721881 -0.1538389
Moved 4991.799 475.8835 343.3741 0.2682487 -0.1147786
Moved 4991.814 473.0161 364.8795 0.2616113 -0.0594665
Moved 4991.83 471.5557 377.9986 0.2582309 -0.02572385
Moved 4991.846 470.1302 391.0889 0.2549309 0.007944774
Moved 4991.86 468.7058 401.0595 0.2516337 0.03358915
Moved 4991.875 468.2624 411.6387 0.2506073 0.06079901
Moved 4991.893 466.8257 421.0455 0.2472818 0.08499341
Moved 4991.907 467 428.2596 0.2476852 0.1035484
Moved 4991.922 464.6144 438.8495 0.2421629 0.1307858
Moved 4991.937 462.8712 446.6437 0.2381279 0.1508326
Moved 4991.951 461.4326 452.7023 0.2347976 0.1664154
Moved 4991.968 460.0023 457.9906 0.231487 0.1800169
Moved 4991.983 458.5665 463.734 0.2281632 0.1947891
Moved 4991.998 456.287 467.5694 0.2228867 0.2046537
Moved 4992.015 455.0275 472.8623 0.2199711 0.2182672
Moved 4992.03 450.7657 482.8799 0.2101059 0.2440325
Moved 4992.044 448.3018 492.9436 0.2044024 0.2699166
Moved 4992.06 444.1439 502.9976 0.1947775 0.2957757
Moved 4992.083 439.8338 513.4987 0.1848004 0.3227847
Stationary 4992.094 439.8338 513.4987 0.1848004 0.3227847
Moved 4992.105 435.8058 517.7913 0.1754765 0.3338252
Moved 4992.122 433.363 520.637 0.1698217 0.3411445
Moved 4992.138 430.6165 524.5752 0.1634641 0.3512736
Moved 4992.152 426.7285 526.6357 0.1544643 0.3565733
Moved 4992.168 423.855 528.0724 0.1478126 0.3602685
Moved 4992.183 419.5 529.5 0.1377314 0.3639403
Moved 4992.2 416.1045 530.9478 0.1298716 0.3676639
Moved 4992.214 410.3757 531 0.1166105 0.3677982
Moved 4992.23 407.5 531 0.1099537 0.3677982
Moved 4992.246 403.0809 531 0.09972424 0.3677982
Moved 4992.261 398.7407 531 0.08967758 0.3677982
Moved 4992.276 394.4315 531 0.07970262 0.3677982
Moved 4992.292 390.0932 531 0.06966014 0.3677982
Moved 4992.307 385.0228 525.0455 0.0579231 0.3524833
Moved 4992.322 380.4488 519.4487 0.04733513 0.3380882
Moved 4992.337 375 515.5 0.03472219 0.327932
Moved 4992.353 367.6153 510.3461 0.01762808 0.3146762
Moved 4992.369 356.6703 500.8365 -0.007707675 0.2902172
Moved 4992.386 346.0651 491.0651 -0.03225674 0.2650852
Moved 4992.399 333.4999 479.5555 -0.06134282 0.2354821
Moved 4992.415 322 466.5 -0.08796295 0.2019032
Moved 4992.431 313.3511 458.3511 -0.1079835 0.1809442
Moved 4992.447 307.494 451.1175 -0.1215416 0.1623392
Moved 4992.462 301.0313 446.3594 -0.1365017 0.1501012
Moved 4992.477 294.5484 440.4387 -0.1515083 0.1348732
Moved 4992.493 289.9897 434.653 -0.1620609 0.119992
Moved 4992.507 282.6966 428.9287 -0.1789431 0.1052693
Moved 4992.523 275.9499 423.1599 -0.1945604 0.09043179
Moved 4992.547 266.6428 413.6428 -0.2161046 0.06595356
Stationary 4992.558 266.6428 413.6428 -0.2161046 0.06595356
Moved 4992.569 263.5313 410.5313 -0.2233072 0.05795086
Moved 4992.585 257.385 406.0388 -0.2375347 0.0463959
Moved 4992.602 252.7229 401.7229 -0.2483266 0.03529549
Moved 4992.615 248.5 399 -0.2581019 0.02829214
Moved 4992.632 243.1144 394.1144 -0.2705684 0.0157264
Moved 4992.647 238.7505 391.167 -0.2806701 0.008145516
Moved 4992.661 234.4742 388.3162 -0.2905689 0.0008130956
Moved 4992.677 231.1369 387.0457 -0.2982942 -0.002454593
Moved 4992.693 228.2448 384.2448 -0.3049889 -0.009658444
Moved 4992.708 224.3859 383.1929 -0.3139216 -0.01236386
Moved 4992.723 221.5056 381.7528 -0.3205888 -0.01606796
Stationary 4992.739 221.5056 381.7528 -0.3205888 -0.01606796
Moved 4992.754 220.6261 382 -0.3226249 -0.01543218
Stationary 4992.769 221 382 -0.3217593 -0.01543218
Moved 4992.785 221 391.3615 -0.3217593 0.008645823
Moved 4992.8 237.0877 405.4912 -0.2845192 0.0449876
Moved 4992.815 252.0945 423.2769 -0.2497814 0.0907326
Moved 4992.833 268.3294 442.3893 -0.2122004 0.1398901
Moved 4992.848 284.1551 458.1551 -0.1755669 0.18044
Moved 4992.863 301.9167 475.8265 -0.134452 0.2258911
Moved 4992.877 315.1416 489.1417 -0.1038388 0.2601379
Moved 4992.892 325.5 499.5 -0.07986113 0.2867798
Moved 4992.908 333.46 507.3699 -0.06143526 0.3070213
Moved 4992.923 341.9805 514.6504 -0.04171183 0.3257468
Moved 4992.94 350.6566 521.1044 -0.02162834 0.3423465
Moved 4992.954 358.0613 528.0613 -0.004487634 0.36024
Moved 4992.975 365.2928 533.9757 0.01225193 0.3754518
Moved 4992.987 373.6087 541.6086 0.03150155 0.3950839
Ended 4993.001 373.6087 541.6086 0.03150155 0.3950839
Candidates 4993.153 12 must just most midst list murray murder noisy busy boat lost host
Began 4993.661 391 355 0.07175922 -0.08487654
Stationary 4993.679 391 355 0.07175922 -0.08487654
Stationary 4993.694 391 355 0.07175922 -0.08487654
Moved 4993.708 397.7411 381.5562 0.08736373 -0.0165736
Moved 4993.725 403.6091 403.0341 0.1009469 0.03866776
Moved 4993.74 407.3681 423.1563 0.1096483 0.09042237
Moved 4993.754 413.1301 445.238 0.1229864 0.1472169
Moved 4993.771 416.5 465 0.130787 0.1980452
Moved 4993.786 423.3507 495.9158 0.1466451 0.2775612
Ended 4993.801 426 508.5 0.1527777 0.3099279
Accept 4993.86 0 must
Began 4994.37 460 347 0.2314815 -0.1054527
Stationary 4994.389 460 347 0.2314815 -0.1054527
Stationary 4994.402 460 347 0.2314815 -0.1054527
Stationary 4994.417 460 347 0.2314815 -0.1054527
Stationary 4994.433 460 347 0.2314815 -0.1054527
Stationary 4994.45 460 347 0.2314815 -0.1054527
Stationary 4994.465 460 347 0.2314815 -0.1054527
Moved 4994.479 460 357.535 0.2314815 -0.07835647
Moved 4994.496 460 362.9161 0.2314815 -0.06451619
Moved 4994.511 460 375.7335 0.2314815 -0.03154982
Moved 4994.534 463.9154 392.7968 0.240545 0.01233725
Moved 4994.547 467.9882 397.9647 0.2499727 0.02562931
Stationary 4994.558 467.9882 397.9647 0.2499727 0.02562931
