the postal service is very slow
Moved 551.5893 563.0063 453.0316 0.4699221 0.1672623
Moved 551.6012 564.3735 458.4942 0.4730869 0.1813121
Moved 551.6165 565 463.4735 0.474537 0.194119
Moved 551.6324 565 465.6812 0.474537 0.1997973
Moved 551.6477 565 468.3099 0.474537 0.2065584
Moved 551.6629 565 471 0.474537 0.2134772
Moved 551.6801 565 472.7344 0.474537 0.2179381
Moved 551.6948 556.348 474.236 0.4545093 0.2218004
Moved 551.7102 549.4205 474 0.4384734 0.2211934
Moved 551.7244 534.4993 465.3456 0.4039336 0.1989342
Moved 551.7401 504.844 433.1935 0.335287 0.1162383
Moved 551.756 479.0464 401.7091 0.2755702 0.03525997
Moved 551.7714 459.3062 367.324 0.2298754 -0.053179
Moved 551.7859 449.4322 350.0266 0.2070189 -0.09766841
Moved 551.8016 438.509 329.4545 0.1817339 -0.1505801
Moved 551.8174 431.7584 313.896 0.1661074 -0.1905968
Moved 551.8328 426.3045 300.2613 0.1534827 -0.2256654
Moved 551.8477 422.4002 286.1342 0.144445 -0.2620005
Moved 551.8652 419.6107 274.7484 0.1379878 -0.2912849
Moved 551.8782 417.0656 262.3279 0.1320962 -0.3232306
Moved 551.8937 414.317 252.6095 0.1257338 -0.3482267
Moved 551.915 411.9338 241.8015 0.1202172 -0.3760249
Stationary 551.9261 411.9338 241.8015 0.1202172 -0.3760249
Moved 551.9395 410.5707 237.7123 0.1170619 -0.3865425
Moved 551.9558 410.2115 233.6344 0.1162303 -0.3970308
Moved 551.9715 408.846 230.692 0.1130694 -0.4045987
Moved 551.9867 409 228.7041 0.113426 -0.4097117
Moved 552.0013 407.4355 226.4355 0.1098045 -0.4155464
Moved 552.0178 406.5 225.5 0.1076389 -0.4179527
Moved 552.0322 405.8543 224.8542 0.1061442 -0.4196136
Moved 552.0485 403.04 225 0.09962976 -0.4192387
Moved 552.0654 384.6834 258.6145 0.05713761 -0.3327817
Moved 552.0789 369.7983 288.4034 0.02268125 -0.2561641
Moved 552.0939 362 310 0.004629592 -0.2006174
Moved 552.1113 352.7203 346.1187 -0.01685108 -0.1077195
Moved 552.1244 345.3907 379.9249 -0.03381794 -0.02076946
Moved 552.14 343.0307 399.2698 -0.0392808 0.02898604
Moved 552.1567 339.4647 427.0572 -0.0475355 0.1004556
Moved 552.1721 336.595 448.0375 -0.05417824 0.1544174
Moved 552.187 334.4329 493.4168 -0.05918319 0.2711337
Moved 552.2021 341.5267 559.8051 -0.04276231 0.4418854
Ended 552.2236 352 617 -0.01851852 0.5889916
Candidates 552.3231 12 service device archive survive decide advice adviser advise architect venice abuse archdiocese
Began 553.0016 432 252 0.1666667 -0.3497943
Stationary 553.0199 432 252 0.1666667 -0.3497943
Stationary 553.0338 432 252 0.1666667 -0.3497943
Stationary 553.0492 432 252 0.1666667 -0.3497943
Stationary 553.0651 432 252 0.1666667 -0.3497943
Stationary 553.0804 432 252 0.1666667 -0.3497943
Moved 553.0944 432 266.2904 0.1666667 -0.3130391
Moved 553.11 432 281.6905 0.1666667 -0.2734299
Moved 553.1272 432 297.0058 0.1666667 -0.2340387
Moved 553.142 432 335.3342 0.1666667 -0.1354572
Moved 553.1588 432 345.6259 0.1666667 -0.1089869
Moved 553.172 432 364.5475 0.1666667 -0.06032033
Moved 553.1884 432 371.7845 0.1666667 -0.04170665
Moved 553.2045 432 375.6443 0.1666667 -0.0317791
Moved 553.2198 432 378.3739 0.1666667 -0.02475848
Moved 553.2387 432 382.5 0.1666667 -0.01414617
Moved 553.2502 432 383.5275 0.1666667 -0.01150351
Moved 553.2655 432 384.89 0.1666667 -0.007999208
Moved 553.2802 432 385.5 0.1666667 -0.006430119
Moved 553.2944 432 386.6167 0.1666667 -0.003557911
Moved 553.3114 432 387.5 0.1666667 -0.001286047
Moved 553.3268 432 388.1764 0.1666667 0.0004536036
Ended 553.3419 432 388 0.1666667 -3.924585E-08
Accept 553.3683 0 service
Began 553.4785 374 316 0.03240744 -0.1851853
Stationary 553.4957 374 316 0.03240744 -0.1851853
Stationary 553.5126 374 316 0.03240744 -0.1851853
Stationary 553.5274 374 316 0.03240744 -0.1851853
Stationary 553.5432 374 316 0.03240744 -0.1851853
Stationary 553.5586 374 316 0.03240744 -0.1851853
Stationary 553.5731 374 316 0.03240744 -0.1851853
Moved 553.5876 381.2601 321.0821 0.04921327 -0.1721141
Moved 553.604 390.4667 327.0417 0.07052481 -0.1567857
Moved 553.619 408.5887 336.8474 0.112474 -0.1315655
Moved 553.6392 438.8587 361.9198 0.1825434 -0.06707878
Moved 553.6513 462.048 383.2448 0.2362224 -0.01223042
Moved 553.6655 475.5122 396.5122 0.2673894 0.02189354
Moved 553.6808 489 411.5 0.2986111 0.06044234
Moved 553.6957 494.0402 416.8482 0.3102782 0.07419802
Moved 553.7139 499.6396 428.439 0.3232398 0.1040096
Moved 553.7274 501.3264 430.4897 0.3271446 0.1092841
Moved 553.7435 503.5773 436.7319 0.3323549 0.1253393
Moved 553.7593 504 439.8871 0.3333333 0.1334545
Moved 553.7731 504 443.9152 0.3333333 0.1438148
Moved 553.7889 504 445.9988 0.3333333 0.1491737
Moved 553.8062 504 448.0275 0.3333333 0.1543915
Moved 553.8198 491.4346 450.7923 0.3042467 0.1615028
Moved 553.8345 484.5 450 0.2881944 0.1594649
Moved 553.8502 445.4883 440.5116 0.1978895 0.1350606
Moved 553.8658 389.5073 417.2821 0.06830394 0.07531397
Moved 553.887 340.5 397.5 -0.0451389 0.02443408
Moved 553.8981 332.2532 392.5696 -0.06422862 0.01175319
Moved 553.9123 311.0242 382.0121 -0.1133698 -0.01540102
Moved 553.9283 295.2936 373.342 -0.1497834 -0.03770075
Moved 553.9438 282.2149 366.1194 -0.1800581 -0.05627738
Moved 553.9586 273.6432 360.777 -0.1999 -0.07001798
Moved 553.9731 264.0991 353.9279 -0.2219928 -0.08763403
Moved 553.9892 258.8522 348.8522 -0.2341384 -0.1006889
Moved 554.0062 253.4052 344.5539 -0.2467473 -0.1117442
Moved 554.0199 248.4578 340.9719 -0.2581996 -0.1209571
Moved 554.0356 245.2464 339.1232 -0.2656334 -0.1257121
Moved 554.0503 243.7522 337.7522 -0.2690921 -0.1292382
Moved 554.0671 242.5 336.5 -0.2719907 -0.1324588
Moved 554.0807 242 336.3373 -0.2731481 -0.1328772
Ended 554.095 242 336 -0.2731481 -0.1337449
Candidates 554.2944 12 is his its hours good hits house goes puts ita gotta us
Began 554.6486 362 229 0.004629592 -0.4089506
Stationary 554.6666 362 229 0.004629592 -0.4089506
Stationary 554.6815 362 229 0.004629592 -0.4089506
Stationary 554.6967 362 229 0.004629592 -0.4089506
Stationary 554.712 362 229 0.004629592 -0.4089506
Stationary 554.7282 362 229 0.004629592 -0.4089506
Moved 554.7436 362 241.4618 0.004629592 -0.3768987
Moved 554.7599 362 250.605 0.004629592 -0.3533823
Moved 554.7754 362 257.2344 0.004629592 -0.3363312
Moved 554.7895 362 274.678 0.004629592 -0.2914662
Moved 554.8068 362 288.6851 0.004629592 -0.2554397
Moved 554.822 362 303.6919 0.004629592 -0.2168419
Moved 554.836 362 315.2296 0.004629592 -0.1871667
Moved 554.8516 362 324.3369 0.004629592 -0.1637425
Moved 554.8672 362 331.1183 0.004629592 -0.1463008
Moved 554.8826 362 336.5 0.004629592 -0.1324588
Moved 554.9034 362 340.5175 0.004629592 -0.1221258
Moved 554.9146 362 344.6069 0.004629592 -0.1116078
Moved 554.9282 362 349.2632 0.004629592 -0.09963173
Moved 554.9443 362 353.7878 0.004629592 -0.08799431
Moved 554.9603 362 359.1572 0.004629592 -0.07418416
Moved 554.9752 355 362.3091 -0.01157408 -0.06607754
Moved 554.9896 355 366.0681 -0.01157408 -0.05640948
Moved 555.0055 353.9702 368.0596 -0.01395782 -0.05128719
Moved 555.0221 354 370.8149 -0.01388888 -0.04420041
Moved 555.0375 354 373.5397 -0.01388888 -0.03719228
Moved 555.0525 354 375.1426 -0.01388888 -0.03306942
Moved 555.0679 354 376.5 -0.01388888 -0.02957819
Ended 555.0832 354 376 -0.01388888 -0.03086435
Accept 555.14 0 is
Began 555.319 376 349 0.03703703 -0.1003086
Stationary 555.3364 376 349 0.03703703 -0.1003086
Stationary 555.3464 376 349 0.03703703 -0.1003086
Stationary 555.3635 376 349 0.03703703 -0.1003086
Stationary 555.3773 376 349 0.03703703 -0.1003086
Stationary 555.3908 376 349 0.03703703 -0.1003086
Stationary 555.4086 376 349 0.03703703 -0.1003086
Stationary 555.438 376 349 0.03703703 -0.1003086
Stationary 555.4528 376 349 0.03703703 -0.1003086
Stationary 555.468 376 349 0.03703703 -0.1003086
Stationary 555.4841 376 349 0.03703703 -0.1003086
Stationary 555.4977 376 349 0.03703703 -0.1003086
Stationary 555.5161 376 349 0.03703703 -0.1003086
Stationary 555.5298 376 349 0.03703703 -0.1003086
Stationary 555.5434 376 349 0.03703703 -0.1003086
Stationary 555.5605 376 349 0.03703703 -0.1003086
Stationary 555.5829 376 349 0.03703703 -0.1003086
Stationary 555.5925 376 349 0.03703703 -0.1003086
Stationary 555.6061 376 349 0.03703703 -0.1003086
Moved 555.6216 366.97 338.8412 0.01613418 -0.1264374
Moved 555.6369 367.3787 333.8934 0.01708031 -0.139163
Moved 555.6532 366.0536 326.3213 0.01401285 -0.1586387
Moved 555.6694 364.6816 310.1794 0.01083702 -0.200156
Moved 555.6835 365 305.0202 0.01157403 -0.2134254
Moved 555.699 362.2676 283.4792 0.005249183 -0.2688293
Moved 555.7156 362 266.8236 0.004629592 -0.3116677
Moved 555.7303 362 253.373 0.004629592 -0.3462628
Moved 555.7458 362 245.1886 0.004629592 -0.3673133
Moved 555.7612 362 240.434 0.004629592 -0.3795423
Moved 555.7769 362 235.8748 0.004629592 -0.3912687
Moved 555.7973 362 232.916 0.004629592 -0.3988786
Moved 555.8087 362 230.0804 0.004629592 -0.4061717
Moved 555.8233 362 228.6752 0.004629592 -0.4097861
Moved 555.8375 360.5 227.5 0.001157423 -0.4128087
Moved 555.853 359.9742 228 -5.9853E-05 -0.4115227
Moved 555.8691 358.5795 228 -0.003288289 -0.4115227
Moved 555.8841 353.6616 234.2357 -0.01467218 -0.3954843
Moved 555.8989 347.2346 242.9185 -0.0295495 -0.3731521
Moved 555.9159 340.9412 251.4117 -0.04411761 -0.3513073
Moved 555.9312 330.8497 265.5219 -0.06747747 -0.3150159
Moved 555.946 323.1871 278.6632 -0.08521502 -0.2812161
Moved 555.9614 313.7076 294.9299 -0.1071584 -0.2393779
Moved 555.9769 305.8833 307.5473 -0.1252701 -0.2069257
Moved 555.9913 296.657 325.686 -0.1466273 -0.1602728
Moved 556.0146 283.5 348.5 -0.1770833 -0.1015947
Stationary 556.0262 283.5 348.5 -0.1770833 -0.1015947
Moved 556.0381 277.6703 359.6594 -0.190578 -0.07289274
Moved 556.0528 271.011 376.5713 -0.205993 -0.02939491
Moved 556.0689 267.8717 384.3848 -0.2132599 -0.00929852
Moved 556.0848 264.2244 393.4765 -0.2217028 0.01408557
Moved 556.1002 262.6998 399.2009 -0.2252319 0.02880873
Moved 556.1137 262.3374 404.9879 -0.2260709 0.04369312
