experience is hard to come by
Moved 274.2663 298.4264 328.934 -0.1425315 -0.1519187
Moved 274.282 299.6577 324.0269 -0.1396813 -0.1645399
Moved 274.2975 301.0996 319.7013 -0.1363436 -0.1756654
Moved 274.3129 301 317 -0.1365741 -0.1826131
Moved 274.3301 302.6481 315.3519 -0.132759 -0.186852
Moved 274.3434 303 313.9152 -0.1319445 -0.1905473
Moved 274.3579 303 312.5 -0.1319445 -0.1941873
Moved 274.3738 304 312 -0.1296296 -0.1954732
Moved 274.3902 305.4126 310.5874 -0.1263597 -0.1991065
Moved 274.4048 306.8481 311 -0.1230367 -0.1980453
Moved 274.4202 309.5818 311 -0.1167088 -0.1980453
Moved 274.4362 312.8168 311 -0.1092205 -0.1980453
Moved 274.4582 339.3102 342.5669 -0.04789302 -0.1168547
Stationary 274.4684 339.3102 342.5669 -0.04789302 -0.1168547
Moved 274.4819 354.6248 359.3179 -0.01244272 -0.07377083
Moved 274.4976 368.1976 373.1976 0.01897603 -0.03807193
Moved 274.5134 384.1461 388.1461 0.05589366 0.0003755828
Moved 274.529 398.1392 401.1252 0.0882851 0.03375834
Moved 274.5445 407.868 410.868 0.1108054 0.05881682
Moved 274.5581 427.9402 426.7834 0.1572689 0.09975158
Moved 274.5747 442.175 439.1556 0.19022 0.1315729
Moved 274.5895 454.1967 451.6534 0.218048 0.1637174
Moved 274.6047 464.2968 462.2969 0.2414279 0.1910927
Moved 274.6197 475.7083 471.0313 0.2678434 0.2135577
Moved 274.6346 484.5287 480.5287 0.2882609 0.2379852
Moved 274.6516 491.3186 487.3186 0.3039782 0.255449
Moved 274.6672 502.3126 497.0235 0.3294272 0.2804102
Moved 274.6812 507.8769 501.8769 0.3423077 0.2928932
Moved 274.6974 512.4916 506.4916 0.3529899 0.3047624
Moved 274.7119 517.8185 511.2124 0.3653207 0.3169042
Moved 274.7285 521.0981 514.0981 0.3729124 0.3243264
Moved 274.744 523.9753 516.9753 0.3795724 0.3317265
Moved 274.7584 526.4305 518.4305 0.3852559 0.3354694
Moved 274.7745 529.1439 520.0719 0.3915367 0.339691
Moved 274.7903 532 521.5 0.3981481 0.3433641
Moved 274.8045 533.9495 522.9495 0.402661 0.3470923
Moved 274.8195 538.2121 524.4041 0.412528 0.3508334
Moved 274.8368 540.6867 525.8433 0.4182562 0.3545352
Moved 274.8506 543.5578 527.2789 0.4249023 0.3582276
Moved 274.8668 547.5 530 0.4340278 0.3652262
Moved 274.8843 549.4973 529.8324 0.438651 0.3647951
Moved 274.8972 551.2748 531.2748 0.4427657 0.3685051
Moved 274.9129 551.7148 532.7148 0.4437842 0.3722087
Moved 274.9304 552 534.1543 0.4444444 0.3759111
Moved 274.9449 552 536.2021 0.4444444 0.3811783
Moved 274.9597 552 538.0405 0.4444444 0.3859067
Moved 274.976 538.6881 540.9582 0.4136299 0.3934108
Moved 274.99 529.1628 543.5598 0.3915806 0.4001023
Moved 275.0056 510.9595 544 0.3494433 0.4012345
Moved 275.0211 497.9839 544 0.3194072 0.4012345
Moved 275.0388 473.7068 544 0.2632103 0.4012345
Moved 275.0519 453.3404 544 0.2160656 0.4012345
Moved 275.0684 432.454 538.6119 0.1677177 0.3873761
Moved 275.0833 408.397 537 0.1120301 0.3832304
Moved 275.0991 395.7384 535.7491 0.08272777 0.380013
Moved 275.1141 374.7711 532.2309 0.0341923 0.3709642
Moved 275.1301 353.8207 529.5761 -0.01430392 0.364136
Moved 275.1484 340.0854 529 -0.04609873 0.3626543
Moved 275.1598 325.0295 529 -0.08095027 0.3626543
Moved 275.1747 308.5589 529 -0.1190766 0.3626543
Moved 275.1906 294.0985 529 -0.1525497 0.3626543
Moved 275.2063 285.5411 529 -0.1723586 0.3626543
Moved 275.2207 275.347 532.653 -0.195956 0.3720498
Moved 275.2361 267.1833 536 -0.2148536 0.3806583
Moved 275.2517 259.9892 536 -0.2315064 0.3806583
Moved 275.2677 254.6134 536 -0.2439504 0.3806583
Moved 275.2829 247.5546 537.2891 -0.2602903 0.3839738
Moved 275.2975 243.0692 537 -0.2706732 0.3832304
Moved 275.3136 239.3008 537.8997 -0.2793962 0.3855444
Moved 275.331 233.737 538 -0.2922755 0.3858024
Moved 275.3447 230.7356 538 -0.2992232 0.3858024
Moved 275.3597 228.8023 539.1977 -0.3036984 0.3888828
Moved 275.3757 226.3652 539 -0.3093397 0.3883744
Moved 275.3909 224.9254 539 -0.3126727 0.3883744
Stationary 275.4044 225 539 -0.3125 0.3883744
Stationary 275.4205 225 539 -0.3125 0.3883744
Stationary 275.4384 225 539 -0.3125 0.3883744
Stationary 275.4515 225 539 -0.3125 0.3883744
Stationary 275.4661 225 539 -0.3125 0.3883744
Stationary 275.484 225 539 -0.3125 0.3883744
Moved 275.4986 235.2231 539 -0.2888353 0.3883744
Moved 275.5146 244.7022 539 -0.266893 0.3883744
Moved 275.5301 258 539 -0.2361111 0.3883744
Moved 275.5449 271.1144 539 -0.2057537 0.3883744
Moved 275.5607 284.7954 539 -0.1740846 0.3883744
Moved 275.5766 302.6578 534.533 -0.1327365 0.3768851
Moved 275.5911 317.857 529.8286 -0.09755323 0.3647854
Moved 275.6068 330.5 528.5 -0.06828706 0.3613682
Moved 275.622 344.5951 526.0405 -0.03565952 0.3550422
Moved 275.6374 360.3673 523.2059 0.0008502603 0.3477518
Moved 275.6531 369.8762 522.6124 0.02286156 0.3462252
Moved 275.6683 386.4995 520.1001 0.06134142 0.3397636
Moved 275.6905 412.4745 517.1695 0.1214687 0.332226
Stationary 275.7012 412.4745 517.1695 0.1214687 0.332226
Moved 275.7144 425.472 515.7253 0.1515556 0.3285115
Moved 275.7294 435.0668 515.2762 0.1737658 0.3273564
Moved 275.7448 445.0649 515 0.1969094 0.326646
Moved 275.7606 452.2981 513.8146 0.213653 0.3235971
Moved 275.776 462.1179 513 0.236384 0.321502
Moved 275.7911 470.7773 513 0.2564289 0.321502
Moved 275.806 477.284 513 0.2714907 0.321502
Moved 275.8221 483.0152 513 0.2847575 0.321502
Moved 275.838 488.7812 513 0.2981045 0.321502
Moved 275.8536 490.8918 513 0.3029903 0.321502
Moved 275.8687 493.0342 513 0.3079495 0.321502
Stationary 275.8844 493 513 0.3078704 0.321502
Stationary 275.8991 493 513 0.3078704 0.321502
Moved 275.9138 493 523.8044 0.3078704 0.3492911
Moved 275.9312 473.7833 525.3577 0.2633872 0.3532863
Moved 275.9451 459.9912 528.4464 0.2314611 0.3612304
Moved 275.9602 438.9936 530 0.1828556 0.3652262
Moved 275.9775 420.1025 530.8276 0.1391262 0.3673549
Moved 275.9926 397.5682 531 0.08696347 0.3677982
Moved 276.0071 377.1863 531 0.03978302 0.3677982
Moved 276.0217 355.5961 531 -0.01019428 0.3677982
Moved 276.0378 336.5084 531 -0.05437871 0.3677982
Moved 276.0522 319.2784 524.1624 -0.09426287 0.3502119
Moved 276.0674 301.9331 521.1555 -0.1344141 0.3424781
Moved 276.0838 289 520.5 -0.1643519 0.3407921
Moved 276.0992 276.6949 518.0695 -0.1928358 0.3345409
Moved 276.1155 263.5905 516.6212 -0.2231701 0.3308157
Moved 276.1302 255.947 516.1894 -0.2408635 0.3297051
Moved 276.1516 243.9235 516 -0.2686955 0.329218
Stationary 276.162 243.9235 516 -0.2686955 0.329218
Moved 276.1772 238.4502 516 -0.2813652 0.329218
Moved 276.1927 236 516 -0.287037 0.329218
Moved 276.2073 236 515.3194 -0.287037 0.3274675
Stationary 276.2231 236 515 -0.287037 0.326646
Moved 276.2385 236 513.4261 -0.287037 0.322598
Moved 276.2535 236 508.9619 -0.287037 0.311116
Moved 276.2684 256.2555 497.4254 -0.2401492 0.2814439
Moved 276.2858 268.9721 485.8223 -0.2107126 0.2516004
Moved 276.299 285.9832 470.3488 -0.1713352 0.2118022
Moved 276.3156 300.2751 459.641 -0.138252 0.1842618
Moved 276.3304 318.7324 445.9859 -0.09552687 0.1491407
Moved 276.3461 333.01 434.592 -0.0624769 0.1198355
Moved 276.3616 347.3954 423.0836 -0.02917722 0.09023556
Moved 276.3774 361.7758 411.5794 0.004110535 0.06064654
Moved 276.3909 371.9936 404.2548 0.02776285 0.04180767
Moved 276.4077 381.3279 396.7267 0.04937013 0.02244529
Moved 276.4232 386.744 392.4048 0.06190727 0.01132934
Moved 276.4397 395.4609 385.2313 0.08208543 -0.007121356
Moved 276.4536 402.64 378.36 0.09870359 -0.02479412
Moved 276.4685 408.2991 372.1261 0.1118035 -0.04082801
Moved 276.4861 414.0589 364.9265 0.1251363 -0.05934562
Moved 276.5002 421.2882 357.7119 0.1418708 -0.07790161
Moved 276.516 427.6032 350.496 0.1564889 -0.09646089
Moved 276.5318 433.0125 345.99 0.1690104 -0.1080505
Moved 276.5467 437.3261 340.2319 0.1789956 -0.1228606
Moved 276.5656 441.7623 337.2377 0.1892646 -0.1305616
Moved 276.5772 444.6467 334.3533 0.1959415 -0.1379803
Moved 276.5922 446.7612 332.2388 0.2008361 -0.1434189
Moved 276.6077 448.1999 330.8 0.2041665 -0.1471192
Moved 276.6223 449.6471 328.7058 0.2075165 -0.1525056
Moved 276.6386 450.7946 327.2054 0.2101725 -0.1563647
Moved 276.6541 451 325.8328 0.2106482 -0.1598952
Moved 276.6696 451 323.3926 0.2106482 -0.1661713
Moved 276.6864 451 320.9078 0.2106482 -0.1725622
Moved 276.7004 451 318.5124 0.2106482 -0.1787233
Moved 276.7167 451 316.1361 0.2106482 -0.1848352
Moved 276.7343 451 313.2583 0.2106482 -0.192237
Moved 276.7469 451 312.5 0.2106482 -0.1941873
Moved 276.762 437.3924 308.1962 0.1791491 -0.2052567
Moved 276.778 430.1117 303.867 0.1622957 -0.2163915
Moved 276.792 417.4317 300.3579 0.1329438 -0.225417
Moved 276.808 403.4738 298.7474 0.1006337 -0.2295593
Moved 276.8238 390.6442 298 0.07093568 -0.2314816
Moved 276.8397 377.6883 298 0.04094502 -0.2314816
Moved 276.8541 362.5 298 0.005787015 -0.2314816
Moved 276.8685 347.8452 298 -0.02813603 -0.2314816
Moved 276.8865 330.5965 298 -0.06806374 -0.2314816
Moved 276.9011 314.4364 307.1127 -0.1054712 -0.2080434
Moved 276.9206 299.0255 308 -0.1411446 -0.2057614
Moved 276.9354 288.8582 309.4489 -0.16468 -0.2020349
Moved 276.9478 278.5672 310 -0.1885018 -0.2006174
Moved 276.9617 268.6962 310 -0.2113514 -0.2006174
Moved 276.9775 264.1997 311.36 -0.22176 -0.1971192
Moved 276.9918 255.4533 312 -0.2420063 -0.1954732
Moved 277.0081 248.2401 313.352 -0.2587034 -0.1919961
Moved 277.0229 243.8186 314 -0.2689384 -0.1903292
Moved 277.0398 240.5247 315.2376 -0.2765631 -0.1871461
Moved 277.0541 235.2896 316.3552 -0.2886815 -0.1842716
Moved 277.0692 230.6576 318.1141 -0.2994036 -0.1797477
Moved 277.0869 226.3204 320.3398 -0.3094436 -0.174023
Moved 277.1017 220.9927 324.3382 -0.3217761 -0.1637393
Moved 277.1157 216.6547 328.3453 -0.3318179 -0.1534328
Moved 277.132 214.4423 331.1154 -0.336939 -0.1463083
Moved 277.1478 212.9995 334.0011 -0.340279 -0.1388861
Moved 277.1633 213 339.7244 -0.3402778 -0.1241658
Moved 277.1781 213 347.3901 -0.3402778 -0.1044493
Moved 277.1934 213 354.7543 -0.3402778 -0.08550863
Moved 277.2086 222.82 364.8199 -0.3175464 -0.05961956
Moved 277.225 225.5129 375.8633 -0.3113128 -0.03121568
Moved 277.2432 231.0929 387.1859 -0.298396 -0.002094041
Moved 277.2576 235.056 395.7973 -0.2892222 0.02005471
Moved 277.2705 238.2582 404.7747 -0.2818096 0.04314473
Moved 277.2852 241.1398 414.5591 -0.2751394 0.06831047
Moved 277.3006 243.5353 427.2118 -0.2695942 0.1008533
Moved 277.3164 245.1219 436.7316 -0.2659215 0.1253383
Moved 277.3343 245 446.9922 -0.2662037 0.1517288
Moved 277.3474 246.0148 455.0742 -0.2638546 0.1725159
Moved 277.3631 246 466.2948 -0.2638889 0.2013754
Moved 277.3786 246.9007 475.3052 -0.2618038 0.2245505
Moved 277.3929 247 485.4034 -0.2615741 0.250523
Moved 277.4084 247 490.5 -0.2615741 0.2636316
Moved 277.425 247 495.6234 -0.2615741 0.276809
Moved 277.4403 247 499.9193 -0.2615741 0.2878582
Moved 277.4558 248 502.4939 -0.2592593 0.2944801
Moved 277.4704 248 504.189 -0.2592593 0.29884
Moved 277.4863 248 505.6319 -0.2592593 0.3025511
Stationary 277.5013 248 506 -0.2592593 0.3034978
Moved 277.5167 248 507.5 -0.2592593 0.3073559
Moved 277.5323 248 508.6577 -0.2592593 0.3103333
Moved 277.5483 248 509.5 -0.2592593 0.3124999
Moved 277.5677 248 510.2699 -0.2592593 0.3144801
Stationary 277.5795 248 510.2699 -0.2592593 0.3144801
Moved 277.593 249.3734 511.3734 -0.25608 0.3173184
Stationary 277.6093 249.3734 511.3734 -0.25608 0.3173184
Moved 277.6257 249 512.0758 -0.2569445 0.3191249
Stationary 277.6395 249 512.0758 -0.2569445 0.3191249
Moved 277.6547 251.7417 513.8708 -0.2505978 0.3237418
Ended 277.6709 253 514.5 -0.2476852 0.32536
Candidates 277.8382 12 experience experienced experiences existence science audience expenses source boyfriend dehydrogenase evidence spends
Began 278.3451 359 367 -0.002314796 -0.05401234
Stationary 278.3643 359 367 -0.002314796 -0.05401234
Stationary 278.3796 359 367 -0.002314796 -0.05401234
Stationary 278.3943 359 367 -0.002314796 -0.05401234
Moved 278.4089 359 384.3579 -0.002314796 -0.009367554
Moved 278.4253 359 397.9588 -0.002314796 0.02561412
Moved 278.4408 359 414.9636 -0.002314796 0.06935068
Moved 278.456 359 428.4423 -0.002314796 0.1040182
Moved 278.4716 359 444.9316 -0.002314796 0.1464289
Moved 278.4876 359 457.3015 -0.002314796 0.1782444
Moved 278.5074 359 470.2794 -0.002314796 0.211624
Moved 278.5193 359 480.278 -0.002314796 0.2373405
Moved 278.5335 359 488.5548 -0.002314796 0.2586285
Moved 278.549 359 491.6973 -0.002314796 0.266711
Ended 278.5641 359 494 -0.002314796 0.2726337
Accept 278.6082 0 experience
Began 279.3378 346 441 -0.03240739 0.1363167
Stationary 279.3493 346 441 -0.03240739 0.1363167
Stationary 279.3647 346 441 -0.03240739 0.1363167
Stationary 279.3805 346 441 -0.03240739 0.1363167
Stationary 279.3958 346 441 -0.03240739 0.1363167
Stationary 279.4109 346 441 -0.03240739 0.1363167
Stationary 279.4273 346 441 -0.03240739 0.1363167
Moved 279.4421 367.5795 458.9346 0.01754502 0.182445
Moved 279.4585 376.4571 465.5928 0.03809511 0.19957
Moved 279.4734 389.2732 478.2731 0.06776194 0.2321839
Moved 279.4888 397.763 485.9692 0.08741438 0.2519782
Moved 279.5111 412.3406 503.0087 0.1211589 0.2958042
Stationary 279.522 412.3406 503.0087 0.1211589 0.2958042
Moved 279.5351 419.5104 509.4083 0.1377557 0.3122642
Moved 279.5499 424.6225 514.6225 0.1495891 0.3256751
Moved 279.5654 429.0008 518.2506 0.159724 0.3350067
Moved 279.5822 432.2277 522.3416 0.1671938 0.3455286
Moved 279.5961 435.102 525.1019 0.1738471 0.3526283
Moved 279.6111 436.9881 526.9882 0.1782132 0.3574797
Moved 279.6272 438 529.4281 0.1805556 0.3637553
Moved 279.6428 438.9281 530 0.182704 0.3652262
Moved 279.6582 440.3656 532.7313 0.1860316 0.3722511
Stationary 279.673 440.3656 532.7313 0.1860316 0.3722511
Moved 279.6885 441.9127 533.9127 0.1896127 0.3752897
Moved 279.7049 442 535.3577 0.1898148 0.3790064
Moved 279.7196 443.5 536.5 0.193287 0.3819444
Moved 279.7357 443 537.1198 0.1921296 0.3835385
Stationary 279.7493 443 537.1198 0.1921296 0.3835385
Moved 279.7685 444 538 0.1944444 0.3858024
Stationary 279.7804 444 538 0.1944444 0.3858024
Stationary 279.7951 444 538 0.1944444 0.3858024
Moved 279.8113 444 539 0.1944444 0.3883744
Moved 279.8271 444 540.5 0.1944444 0.3922324
Moved 279.8424 444 541.9637 0.1944444 0.3959971
Moved 279.8581 434.1351 542 0.1716091 0.3960905
Moved 279.8741 435.1542 543.8458 0.1739681 0.4008377
Stationary 279.8892 435 544 0.1736111 0.4012345
Moved 279.9045 435 545.299 0.1736111 0.4045755
Moved 279.9202 433.1604 546 0.1693529 0.4063785
Moved 279.9355 431.7227 547.2773 0.1660248 0.4096638
Moved 279.9505 430.2804 547 0.1626862 0.4089505
Moved 279.9661 428.8457 547 0.1593649 0.4089505
Moved 279.9839 425.1929 547 0.1509094 0.4089505
Moved 279.9969 418.8105 547 0.1361354 0.4089505
Moved 280.0161 409.1673 534.9823 0.1138133 0.3780408
Moved 280.03 389.4508 523.3005 0.06817321 0.3479952
Moved 280.0443 370.9034 509.9276 0.02523929 0.3135996
Moved 280.0587 349.2568 494.055 -0.0248686 0.2727751
Moved 280.0744 332.4506 482.0042 -0.06377185 0.2417803
Moved 280.0898 317.5891 470.2712 -0.09817351 0.2116029
Moved 280.1049 305.8044 460.3533 -0.1254529 0.1860937
Moved 280.1208 296.538 453.4035 -0.1469027 0.1682189
Moved 280.1359 286.4688 444.8304 -0.1702112 0.1461686
Moved 280.1519 278.9979 439.7983 -0.1875049 0.1332259
Moved 280.1674 273.0446 435.2835 -0.2012855 0.1216139
Moved 280.1827 268.9571 433.319 -0.2107475 0.1165612
Moved 280.1974 264.6425 430.7617 -0.2207351 0.1099836
Moved 280.2114 261.8781 428.8781 -0.2271341 0.105139
Moved 280.2292 259.4975 427.2487 -0.2326447 0.1009483
Moved 280.2429 257.8936 425.8936 -0.2363575 0.0974628
Moved 280.2622 254.9038 424.4519 -0.2432782 0.09375481
Moved 280.2758 253.0132 423.0132 -0.2476546 0.09005452
Moved 280.2913 251.576 421.5759 -0.2509816 0.08635776
Moved 280.3061 250.1329 421 -0.254322 0.08487643
Moved 280.3192 247.3839 419.692 -0.2606854 0.08151219
Stationary 280.3351 247.3839 419.692 -0.2606854 0.08151219
Moved 280.3509 246.1828 419 -0.2634657 0.07973251
Moved 280.367 244.7382 417.7382 -0.2668097 0.07648715
Moved 280.3845 244 417.2976 -0.2685185 0.07535381
Moved 280.3971 242.8627 417 -0.2711512 0.0745884
Moved 280.4128 242 416.4221 -0.2731481 0.07310208
Moved 280.4289 240.9789 416 -0.2755117 0.07201634
Stationary 280.4436 240.9789 416 -0.2755117 0.07201634
Moved 280.4607 240 416 -0.2777777 0.07201634
Stationary 280.4741 240 416 -0.2777777 0.07201634
Moved 280.49 238.539 416 -0.2811597 0.07201634
Stationary 280.5088 238.539 416 -0.2811597 0.07201634
Moved 280.5196 239 414.6266 -0.2800926 0.06848394
Moved 280.5375 237.625 415 -0.2832755 0.06944436
Stationary 280.5523 238 415 -0.2824074 0.06944436
Stationary 280.5667 238 415 -0.2824074 0.06944436
Moved 280.5824 236.5 415 -0.2858796 0.06944436
Stationary 280.5988 236.5 415 -0.2858796 0.06944436
Stationary 280.6134 236.5 415 -0.2858796 0.06944436
Stationary 280.6293 236.5 415 -0.2858796 0.06944436
Moved 280.6431 236.4167 415 -0.2860726 0.06944436
Moved 280.6586 235.5 415 -0.2881945 0.06944436
Stationary 280.6738 235.5 415 -0.2881945 0.06944436
Stationary 280.6893 235.5 415 -0.2881945 0.06944436
Stationary 280.705 235.5 415 -0.2881945 0.06944436
Ended 280.7253 236 415 -0.287037 0.06944436
Candidates 280.8605 12 is his good goods if id odds gods us god hugs odd
Began 281.2907 355 388 -0.01157408 -3.924585E-08
Stationary 281.3111 355 388 -0.01157408 -3.924585E-08
Stationary 281.3227 355 388 -0.01157408 -3.924585E-08
Stationary 281.3366 355 388 -0.01157408 -3.924585E-08
Moved 281.3524 355 401.2233 -0.01157408 0.03401054
Moved 281.3681 355 412.2609 -0.01157408 0.06239926
Moved 281.3861 355 429.9656 -0.01157408 0.1079362
Moved 281.3992 355 446.9545 -0.01157408 0.1516319
Moved 281.4142 364.6302 457.0377 0.01071791 0.1775661
Moved 281.4309 367.4295 477.1477 0.01719803 0.2292893
Moved 281.4446 370.3086 486.9258 0.02386252 0.2544387
Moved 281.4596 373.201 497.0026 0.03055801 0.2803565
Moved 281.4825 376.0748 502.1122 0.03721008 0.2934984
Moved 281.4927 377.4763 506.4289 0.04045437 0.304601
Moved 281.5059 378.9176 509.8353 0.04379084 0.3133623
Moved 281.5224 379.9962 511.9924 0.04628758 0.3189105
Moved 281.5374 381.4417 514.8835 0.04963368 0.3263464
Ended 281.552 382 515 0.05092591 0.326646
Accept 281.5805 0 is
Began 282.9055 339 464 -0.04861111 0.1954732
Stationary 282.9266 339 464 -0.04861111 0.1954732
Stationary 282.9385 339 464 -0.04861111 0.1954732
Stationary 282.9529 339 464 -0.04861111 0.1954732
Stationary 282.969 339 464 -0.04861111 0.1954732
Stationary 282.9854 339 464 -0.04861111 0.1954732
Stationary 283.0048 339 464 -0.04861111 0.1954732
Stationary 283.0165 339 464 -0.04861111 0.1954732
Stationary 283.0329 339 464 -0.04861111 0.1954732
Stationary 283.0486 339 464 -0.04861111 0.1954732
Stationary 283.0625 339 464 -0.04861111 0.1954732
Moved 283.0767 345.5169 464 -0.03352563 0.1954732
Moved 283.0925 349.1657 464 -0.0250793 0.1954732
Moved 283.1086 351.6074 464 -0.01942734 0.1954732
Moved 283.1244 353.046 464 -0.01609723 0.1954732
Moved 283.1392 354.101 464 -0.01365523 0.1954732
Moved 283.1559 355.5 464 -0.01041666 0.1954732
Moved 283.1704 356.0084 464 -0.009239763 0.1954732
Moved 283.1854 357.4583 464 -0.005883475 0.1954732
Stationary 283.2052 357.4583 464 -0.005883475 0.1954732
Moved 283.2159 358.1107 464 -0.004373342 0.1954732
Stationary 283.2319 358 464 -0.004629641 0.1954732
Stationary 283.2483 358 464 -0.004629641 0.1954732
Stationary 283.2616 358 464 -0.004629641 0.1954732
Stationary 283.2788 358 464 -0.004629641 0.1954732
Moved 283.2936 359.0785 464 -0.002133052 0.1954732
Stationary 283.3096 359.0785 464 -0.002133052 0.1954732
Stationary 283.3241 359.0785 464 -0.002133052 0.1954732
Stationary 283.3392 359.0785 464 -0.002133052 0.1954732
Stationary 283.3549 359.0785 464 -0.002133052 0.1954732
Stationary 283.3716 359.0785 464 -0.002133052 0.1954732
Moved 283.3853 359 471.4501 -0.002314796 0.214635
Stationary 283.4047 359 471.4501 -0.002314796 0.214635
Stationary 283.4164 359 471 -0.002314796 0.2134772
Stationary 283.4333 359 471 -0.002314796 0.2134772
Moved 283.4473 344.7673 471 -0.03526082 0.2134772
Moved 283.4623 339 471 -0.04861111 0.2134772
Moved 283.48 325.6336 471 -0.07955184 0.2134772
Moved 283.4938 311.3672 460.8937 -0.1125759 0.1874838
Moved 283.5087 297.6677 462 -0.1442878 0.1903292
Moved 283.526 284.721 462 -0.1742569 0.1903292
Moved 283.5415 273.7587 462 -0.1996326 0.1903292
Moved 283.5555 262.877 462 -0.2248217 0.1903292
Moved 283.5713 249.8666 462 -0.2549384 0.1903292
Moved 283.5871 241.8237 473.3006 -0.2735563 0.2193944
Moved 283.6082 224.2664 482.3668 -0.3141982 0.242713
Stationary 283.6194 224.2664 482.3668 -0.3141982 0.242713
Moved 283.633 219.4113 486.6915 -0.3254367 0.253836
Moved 283.6476 214.9948 489.6702 -0.3356602 0.2614973
Moved 283.663 210.647 493.353 -0.3457244 0.2709695
Moved 283.6791 207.5443 495.2278 -0.3529066 0.2757917
Moved 283.6976 204.3329 497.4447 -0.3603404 0.2814935
Moved 283.7121 202.2489 498.751 -0.3651645 0.2848534
Moved 283.7259 199.5147 500.2426 -0.3714937 0.2886898
Moved 283.741 198.3181 501.6819 -0.3742637 0.2923916
Moved 283.7568 196.8669 502 -0.3776229 0.2932098
Moved 283.7721 197 502.5607 -0.3773148 0.2946518
Stationary 283.7911 197 503 -0.3773148 0.2957818
Moved 283.8026 197 504.0956 -0.3773148 0.2985997
Moved 283.8171 197 505.5 -0.3773148 0.3022119
Moved 283.8333 197 508.0048 -0.3773148 0.3086541
Moved 283.8479 210.0907 513.8181 -0.3470123 0.323606
Moved 283.8631 214.4508 519.4508 -0.3369195 0.3380935
Moved 283.8795 220.2974 527.9462 -0.3233856 0.3599437
Moved 283.8942 226.8272 533.5927 -0.3082704 0.3744666
Moved 283.9101 231.6238 538.6238 -0.2971671 0.3874067
Moved 283.9265 239.8299 546.8299 -0.2781715 0.4085131
Moved 283.9428 249.1941 554.4521 -0.2564952 0.4281174
Moved 283.9562 258.132 560.7546 -0.2358056 0.4443277
Moved 283.9762 263.5265 565.8949 -0.2233182 0.4575485
Moved 283.9883 268.2011 570.201 -0.2124975 0.468624
Moved 284.0022 271.0325 573.0325 -0.2059432 0.4759066
Moved 284.0182 272.6993 575.3986 -0.2020849 0.4819923
Moved 284.0333 275.0464 577.0232 -0.1966517 0.4861707
Moved 284.049 277.9379 579.9379 -0.1899587 0.4936672
Moved 284.0643 280.8016 581.9008 -0.1833295 0.498716
