reading week is just about here
reading week is just about here
Basic
0.6 0.6
432 388.8
Began 1334.523 293 486 -0.1550926 0.2520575
Stationary 1334.542 293 486 -0.1550926 0.2520575
Stationary 1334.559 293 486 -0.1550926 0.2520575
Stationary 1334.573 293 486 -0.1550926 0.2520575
Stationary 1334.588 293 486 -0.1550926 0.2520575
Moved 1334.605 276.4736 486 -0.1933481 0.2520575
Moved 1334.619 268.1078 486 -0.2127135 0.2520575
Moved 1334.636 259.5 486 -0.2326389 0.2520575
Moved 1334.651 245.3948 480.5239 -0.2652898 0.2379729
Moved 1334.667 231.4501 479 -0.2975692 0.2340534
Moved 1334.682 221 479 -0.3217593 0.2340534
Moved 1334.697 214.4244 479 -0.3369806 0.2340534
Moved 1334.713 210.0509 479 -0.3471044 0.2340534
Moved 1334.729 205.5979 479 -0.3574122 0.2340534
Moved 1334.745 203.9146 479 -0.3613088 0.2340534
Moved 1334.76 201.7659 476.7659 -0.3662826 0.2283072
Moved 1334.774 200.5 463.5 -0.369213 0.1941872
Moved 1334.79 201 441.3881 -0.3680556 0.1373149
Moved 1334.806 212.6995 420.5009 -0.3409734 0.08359269
Moved 1334.819 213.3452 408.274 -0.3394787 0.05214506
Moved 1334.835 216.1225 395.4489 -0.3330498 0.01915865
Moved 1334.851 218.8652 381.6742 -0.326701 -0.01627016
Moved 1334.869 219.5 371 -0.3252315 -0.04372435
Moved 1334.882 221.6841 365.9478 -0.3201758 -0.05671865
Moved 1334.897 223.2218 361.3347 -0.3166163 -0.06858355
Moved 1334.914 226.7915 358.8057 -0.3083529 -0.07508839
Moved 1334.929 237.7589 358 -0.2829654 -0.07716057
Moved 1334.945 263.8282 358 -0.2226198 -0.07716057
Moved 1334.963 299.6866 382.3433 -0.1396142 -0.01454915
Moved 1334.976 333.6788 399.3394 -0.06092876 0.02916501
Moved 1334.99 353.7569 410.5163 -0.01445169 0.0579122
Moved 1335.008 388.5 430 0.06597221 0.1080246
Moved 1335.022 405.9504 443.2303 0.1063667 0.1420531
Moved 1335.036 422.7537 455.8153 0.1452633 0.174422
Moved 1335.053 438.3797 467.983 0.1814344 0.2057176
Moved 1335.067 451.7443 478.5789 0.212371 0.2329703
Moved 1335.083 462.6974 488.2352 0.2377255 0.2578067
Moved 1335.1 469.178 491.9068 0.2527268 0.2672499
Moved 1335.114 473.6744 494.7829 0.2631351 0.2746473
Moved 1335.13 477.8551 496.285 0.2728127 0.2785108
Moved 1335.145 480.3362 497 0.278556 0.2803498
Moved 1335.161 482.0554 497 0.2825356 0.2803498
Moved 1335.175 484.9016 497 0.289124 0.2803498
Moved 1335.19 485.8147 474.3358 0.2912377 0.2220569
Moved 1335.207 486 451.7828 0.2916667 0.1640503
Moved 1335.221 468.7409 415.5507 0.2517151 0.07086086
Moved 1335.238 441.1524 354.3049 0.1878529 -0.08666442
Moved 1335.252 423.4567 313.6664 0.1468904 -0.1911874
Moved 1335.269 415.3999 290.6331 0.1282405 -0.2504292
Moved 1335.284 408.1508 275.0688 0.1114602 -0.2904608
Moved 1335.299 403.4232 258.8849 0.1005166 -0.3320862
Moved 1335.32 399.2693 234.8853 0.09090117 -0.3938137
Stationary 1335.332 399.2693 234.8853 0.09090117 -0.3938137
Moved 1335.344 397.9693 227.8466 0.08789192 -0.4119173
Moved 1335.359 396.5858 222.3434 0.08468946 -0.4260716
Moved 1335.375 396.1995 219.399 0.08379509 -0.4336446
Moved 1335.391 394.8127 215.438 0.08058488 -0.4438323
Moved 1335.407 394.4316 215.4315 0.07970273 -0.443849
Moved 1335.422 393.0593 215 0.0765262 -0.4449589
Moved 1335.438 391.6725 215 0.0733161 -0.4449589
Moved 1335.452 390.7339 215 0.07114321 -0.4449589
Moved 1335.468 386.7881 229.3732 0.06200939 -0.4079909
Moved 1335.483 383.7707 242.0317 0.05502482 -0.3754327
Moved 1335.499 379.5271 270.8192 0.04520168 -0.3013911
Moved 1335.514 376.2646 289.0154 0.03764957 -0.2545901
Moved 1335.53 370.9733 309.8502 0.02540112 -0.2010027
Moved 1335.544 369.7456 321.2722 0.02255917 -0.1716251
Moved 1335.561 368.233 330.3692 0.01905779 -0.1482274
Moved 1335.575 366.9373 342.6267 0.01605858 -0.1167009
Moved 1335.591 365.545 352.1853 0.01283556 -0.09211607
Moved 1335.607 365 365.5121 0.01157403 -0.05783913
Moved 1335.622 365 381.6038 0.01157403 -0.01645131
Ended 1335.636 365 381.6038 0.01157403 -0.01645131
Candidates 1335.759 12 reading trading washing taking wedding respond feeding aging testing using eating adding
Began 1336.298 323 280 -0.08564815 -0.2777778
Stationary 1336.316 323 280 -0.08564815 -0.2777778
Stationary 1336.332 323 280 -0.08564815 -0.2777778
Stationary 1336.347 323 280 -0.08564815 -0.2777778
Moved 1336.363 323 300.3036 -0.08564815 -0.2255567
Moved 1336.379 323 330 -0.08564815 -0.149177
