are you sure you want this
are you sure you want this
FixStart
0.6 0.6
432 388.8
Began 1683.052 409 492 0.113426 0.2674896
Stationary 1683.072 409 492 0.113426 0.2674896
Stationary 1683.086 409 492 0.113426 0.2674896
Stationary 1683.1 409 492 0.113426 0.2674896
Moved 1683.116 394.0422 492 0.07880142 0.2674896
Moved 1683.135 384.7286 492 0.05724221 0.2674896
Moved 1683.148 375.1298 485.1298 0.0350227 0.2498193
Moved 1683.163 361.2762 483.6276 0.002954304 0.2459557
Moved 1683.179 355.9102 482.7015 -0.009467105 0.2435737
Moved 1683.195 340.4542 480.2078 -0.04524484 0.2371598
Moved 1683.21 328.4178 477.6484 -0.07310703 0.2305771
Moved 1683.226 317.0544 475.8727 -0.09941106 0.2260099
Moved 1683.241 305.511 474.0568 -0.1261318 0.2213394
Moved 1683.256 295.8154 472.6879 -0.1485756 0.2178186
Moved 1683.272 284.7668 470.6149 -0.1741508 0.2124867
Moved 1683.288 277.108 469.1847 -0.1918796 0.2088082
Moved 1683.302 266.903 467.8629 -0.2155023 0.2054085
Moved 1683.318 257.5 466.5 -0.2372685 0.2019032
Moved 1683.334 244.9094 462.2274 -0.2664134 0.1909139
Moved 1683.349 233.8758 460.7345 -0.2919542 0.1870742
Moved 1683.363 225.5019 458.3574 -0.3113382 0.1809604
Moved 1683.38 217.902 455.9608 -0.3289304 0.1747963
Moved 1683.405 208.6951 453.6738 -0.3502429 0.168914
Moved 1683.417 205.1853 452.1853 -0.3583674 0.1650855
Stationary 1683.428 205.1853 452.1853 -0.3583674 0.1650855
Moved 1683.441 202.6175 452 -0.3643113 0.164609
Moved 1683.456 201.4312 451 -0.3670574 0.162037
Moved 1683.472 200.5 451 -0.369213 0.162037
Moved 1683.486 199.839 451 -0.370743 0.162037
Stationary 1683.502 199.839 451 -0.370743 0.162037
Stationary 1683.517 200 451 -0.3703704 0.162037
Stationary 1683.533 200 451 -0.3703704 0.162037
Moved 1683.548 200 455.2792 -0.3703704 0.173043
Moved 1683.564 208.289 461.763 -0.351183 0.1897196
Moved 1683.579 215.5771 465.9462 -0.3343124 0.2004789
Moved 1683.595 224.4451 475.4451 -0.3137844 0.2249103
Moved 1683.61 233.4407 483.3777 -0.2929613 0.2453131
Moved 1683.627 246.0596 496.0596 -0.2637509 0.2779311
Moved 1683.642 258.6948 504.5211 -0.2345028 0.299694
Moved 1683.657 278.7166 520.9305 -0.188156 0.3418995
Moved 1683.672 298.9503 538.4236 -0.1413188 0.3868918
Moved 1683.69 310.1977 547.2347 -0.1152832 0.4095541
Moved 1683.702 322.2882 557.2522 -0.08729582 0.4353193
Moved 1683.718 331.9645 564.1176 -0.06489689 0.4529771
Moved 1683.734 341.8092 571.0076 -0.04210839 0.4706985
Moved 1683.75 348.2384 576.3653 -0.02722601 0.4844785
Moved 1683.764 355.0904 583.0904 -0.01136482 0.5017756
Moved 1683.78 362.0495 589.4396 0.004744232 0.5181058
Moved 1683.795 365.9955 593.9932 0.01387835 0.5298176
Moved 1683.811 368.7625 596.7626 0.02028366 0.5369408
Moved 1683.827 370.5297 599.7648 0.02437423 0.5446625
Moved 1683.842 371 602.2969 0.025463 0.5511752
Moved 1683.856 372.5 603.5 0.02893518 0.5542694
Moved 1683.873 372 604.6033 0.02777775 0.5571071
Moved 1683.889 372 605.9894 0.02777775 0.5606724
Moved 1683.903 372 607.3693 0.02777775 0.5642214
Moved 1683.918 372 608.7567 0.02777775 0.5677896
Moved 1683.935 372 610.1433 0.02777775 0.5713562
Stationary 1683.95 372 610.1433 0.02777775 0.5713562
Moved 1683.964 372 611.3567 0.02777775 0.574477
Stationary 1683.98 372 611.3567 0.02777775 0.574477
Moved 1683.996 357.4481 613.3229 -0.005907267 0.5795341
Moved 1684.011 352.0129 614 -0.01848857 0.5812756
Moved 1684.026 342.2853 614 -0.0410063 0.5812756
Moved 1684.043 333.695 614 -0.06089126 0.5812756
Moved 1684.057 325.7531 614 -0.07927531 0.5812756
Moved 1684.073 318.8503 614 -0.09525389 0.5812756
Moved 1684.089 314 614 -0.1064815 0.5812756
Moved 1684.104 308.8639 609.0158 -0.1183706 0.5684562
Moved 1684.12 304.702 605.9006 -0.1280046 0.5604439
Moved 1684.135 303.5132 606 -0.1307564 0.5606995
Moved 1684.15 303.1186 606 -0.1316698 0.5606995
