healthy food is good for you
healthy food is good for you
FixStart
0.6 0.6
432 388.8
Began 1800.742 352 400 -0.01851852 0.03086416
Stationary 1800.76 352 400 -0.01851852 0.03086416
Stationary 1800.774 352 400 -0.01851852 0.03086416
Stationary 1800.79 352 400 -0.01851852 0.03086416
Stationary 1800.805 352 400 -0.01851852 0.03086416
Moved 1800.821 373.6324 400 0.03155649 0.03086416
Moved 1800.836 390.1104 406.1733 0.06970008 0.04674205
Moved 1800.851 423.8739 417.6246 0.1478562 0.07619496
Moved 1800.866 447.8118 425.6039 0.2032679 0.09671788
Moved 1800.882 464.6824 430.5608 0.2423203 0.109467
Moved 1800.899 474.1802 432.3634 0.2643061 0.1141033
Moved 1800.912 477.5936 433 0.2722074 0.1157406
Moved 1800.928 479 433 0.275463 0.1157406
Moved 1800.946 478 434.6752 0.2731481 0.1200493
Moved 1800.96 478 436.1084 0.2731481 0.1237355
Moved 1800.975 464.2614 440.5795 0.2413457 0.1352353
Moved 1800.99 442.0228 451.8057 0.1898676 0.1641093
Moved 1801.006 422.9694 462.5889 0.1457624 0.1918439
Moved 1801.022 403.8229 474.6033 0.1014419 0.2227452
Moved 1801.037 385.5331 486.6309 0.05910446 0.2536803
Moved 1801.052 372.4677 498.1398 0.02886047 0.2832814
Moved 1801.066 358.5038 511.4962 -0.003463377 0.317634
Moved 1801.085 348.2321 520.7937 -0.02724062 0.3415475
Moved 1801.1 336.7066 529.47 -0.05391984 0.3638631
Moved 1801.114 326.7525 535.5485 -0.07696182 0.3794971
Moved 1801.128 318.2569 538.581 -0.09662748 0.3872967
Moved 1801.144 310.3754 539.7249 -0.1148718 0.3902389
Moved 1801.16 303.176 540 -0.131537 0.3909464
Moved 1801.174 290.9835 540 -0.1597605 0.3909464
Moved 1801.19 279.9267 532.1408 -0.1853548 0.3707324
Moved 1801.207 263.1621 519.7276 -0.2241618 0.3388055
Moved 1801.222 249.1405 508.3124 -0.2566192 0.3094455
Moved 1801.237 235.8167 498.8778 -0.2874613 0.2851794
Moved 1801.252 222.8043 488.7367 -0.3175826 0.2590964
Moved 1801.269 215.5202 484.3121 -0.334444 0.2477163
Moved 1801.283 208.3189 478.6552 -0.3511136 0.2331665
Moved 1801.298 205.5 477 -0.3576389 0.2289094
Moved 1801.313 203.1543 476 -0.3630687 0.2263374
Moved 1801.329 200.4202 474.7101 -0.3693976 0.2230199
Moved 1801.346 199.2744 474 -0.3720499 0.2211934
Moved 1801.361 197.8203 471.6406 -0.375416 0.2151248
Moved 1801.376 194.7904 465.976 -0.3824296 0.2005555
Moved 1801.391 190.8703 453.5678 -0.3915038 0.1686414
Moved 1801.407 188.0304 443.6064 -0.3980778 0.1430206
Moved 1801.422 184.2087 422.6404 -0.4069244 0.08909559
Moved 1801.437 179.8825 401.4123 -0.4169388 0.03449656
Moved 1801.453 175.5712 380.2847 -0.4269186 -0.01984412
Moved 1801.469 172.1779 359.4231 -0.4347734 -0.07350034
Moved 1801.484 170.6404 343.044 -0.4383324 -0.1156275
Moved 1801.5 170 332.8544 -0.4398148 -0.1418354
Moved 1801.514 170 326.0751 -0.4398148 -0.159272
Moved 1801.529 170 323.2932 -0.4398148 -0.1664269
Moved 1801.547 170 320.4976 -0.4398148 -0.1736175
Moved 1801.561 170 318.8094 -0.4398148 -0.1779593
Moved 1801.576 182.4233 319 -0.4110571 -0.1774692
Moved 1801.591 206.5296 327.6118 -0.3552556 -0.1553195
Moved 1801.607 240.3089 341.1426 -0.2770628 -0.1205181
Moved 1801.622 277.5737 357.3966 -0.1908016 -0.07871243
Moved 1801.637 300.2803 364.3841 -0.1382399 -0.06074057
Moved 1801.651 321.5 370 -0.08912037 -0.04629637
Moved 1801.667 340.3654 371.9154 -0.04545058 -0.04136992
Moved 1801.684 357.7881 372 -0.005120188 -0.04115226
Moved 1801.701 378.0007 372 0.04166831 -0.04115226
Moved 1801.713 398.9911 372 0.09025722 -0.04115226
Moved 1801.729 415.485 372 0.1284375 -0.04115226
