travel at the speed of light
Moved 1239.253 339.3113 493.343 -0.04789055 0.2709439
Moved 1239.27 367 486.5 0.01620372 0.2533436
Moved 1239.286 394.4674 476.0854 0.07978558 0.226557
Moved 1239.3 419.5138 465.7296 0.1377635 0.1999217
Moved 1239.316 435.2883 456.3558 0.1742785 0.1758122
Moved 1239.332 451.2121 447.7934 0.2111391 0.1537895
Moved 1239.346 463.3904 441.8048 0.2393296 0.1383868
Moved 1239.361 476.7244 434.5975 0.2701954 0.1198496
Moved 1239.378 488 427.5 0.2962963 0.1015946
Moved 1239.393 494.2234 424.5866 0.3107024 0.09410128
Moved 1239.408 502.239 418.8088 0.329257 0.07924064
Moved 1239.423 507.9226 414.558 0.3424135 0.06830761
Moved 1239.438 512.7592 409.2408 0.3536093 0.05463164
Moved 1239.454 515.7289 406.2711 0.3604835 0.04699358
Ended 1239.469 518 404 0.3657407 0.04115226
Candidates 1239.528 12 travel isabel panel level label peaceful excel rebel handful channel taxi israel
Began 1240.051 400 340 0.09259263 -0.1234569
Stationary 1240.071 400 340 0.09259263 -0.1234569
Moved 1240.086 400 349.2406 0.09259263 -0.0996898
Moved 1240.101 400 357.8925 0.09259263 -0.07743718
Moved 1240.116 400 383.9514 0.09259263 -0.01041334
Moved 1240.132 400 409.3461 0.09259263 0.05490252
Moved 1240.147 400 441.3015 0.09259263 0.1370922
Moved 1240.162 400 461.7048 0.09259263 0.1895699
Moved 1240.181 400 477.793 0.09259263 0.2309491
Moved 1240.192 408.577 484.1539 0.1124466 0.2473094
Ended 1240.208 410 487 0.1157407 0.2546296
Accept 1240.253 0 travel
Began 1240.562 297 441 -0.1458333 0.1363167
Stationary 1240.58 297 441 -0.1458333 0.1363167
Stationary 1240.594 297 441 -0.1458333 0.1363167
Stationary 1240.608 297 441 -0.1458333 0.1363167
Stationary 1240.624 297 441 -0.1458333 0.1363167
Moved 1240.64 283.0905 441 -0.1780312 0.1363167
Moved 1240.657 276.7491 441 -0.1927103 0.1363167
Moved 1240.671 269.5797 441 -0.2093063 0.1363167
Moved 1240.687 264.4311 432.0897 -0.2212244 0.1133994
Moved 1240.703 257.617 431.4042 -0.2369976 0.1116363
Moved 1240.726 251.071 430 -0.2521506 0.1080246
Moved 1240.738 249.0925 429 -0.2567302 0.1054526
Stationary 1240.749 249.0925 429 -0.2567302 0.1054526
Moved 1240.763 247.6567 429 -0.260054 0.1054526
Stationary 1240.778 247.6567 429 -0.260054 0.1054526
Stationary 1240.793 247.6567 429 -0.260054 0.1054526
Moved 1240.808 246.7746 429 -0.2620958 0.1054526
Stationary 1240.824 246.7746 429 -0.2620958 0.1054526
Stationary 1240.84 247 429 -0.2615741 0.1054526
Moved 1240.855 259.6369 442.9745 -0.232322 0.1413952
Moved 1240.872 270.8882 451.6661 -0.2062774 0.1637503
Moved 1240.888 285.8097 465.2753 -0.1717368 0.1987534
Moved 1240.902 300.7847 479.0657 -0.1370724 0.2342225
Moved 1240.918 317.7393 493.6161 -0.09782562 0.2716463
Moved 1240.933 333.103 506.5901 -0.06226152 0.3050158
Moved 1240.948 344.5156 516.5761 -0.0358436 0.3306998
Moved 1240.964 354.6502 523.893 -0.01238386 0.349519
Moved 1240.979 362.0645 530.2516 0.004779001 0.3658735
Moved 1240.993 370.5607 538.5607 0.02444615 0.3872445
Moved 1241.009 375 541.5 0.03472219 0.3948044
Moved 1241.026 380.4973 546.6649 0.04744738 0.4080885
Moved 1241.041 384.8188 549.5458 0.05745083 0.4154984
Moved 1241.055 386.416 551.708 0.06114811 0.4210595
Moved 1241.07 388.144 553.1439 0.06514808 0.4247528
Moved 1241.088 389 555.3675 0.06712963 0.4304719
Moved 1241.102 390.096 555 0.0696668 0.4295266
Moved 1241.119 390 556.5 0.06944448 0.4333847
Ended 1241.135 391.5 556 0.07291664 0.4320986
Candidates 1241.238 12 dry dru st ay dt ferry at say street ratio dr set
Began 1242.132 379 418 0.04398147 0.07716041
Stationary 1242.153 379 418 0.04398147 0.07716041
Stationary 1242.166 379 418 0.04398147 0.07716041
Ended 1242.18 379 418 0.04398147 0.07716041
NextCandidatePanel 1242.239
Began 1242.979 316 426 -0.1018519 0.09773654
Stationary 1242.999 316 426 -0.1018519 0.09773654
Stationary 1243.013 316 426 -0.1018519 0.09773654
Stationary 1243.029 316 426 -0.1018519 0.09773654
Moved 1243.043 332.7643 426 -0.06304562 0.09773654
Moved 1243.059 347.7831 426 -0.02827997 0.09773654
Moved 1243.081 379 426 0.04398147 0.09773654
Stationary 1243.091 379 426 0.04398147 0.09773654
Moved 1243.103 392.3777 426 0.07494847 0.09773654
Moved 1243.12 403.5256 426 0.1007537 0.09773654
Moved 1243.135 412.2899 426 0.1210413 0.09773654
Moved 1243.151 422.8365 416.0589 0.1454549 0.07216787
Ended 1243.165 422.8365 416.0589 0.1454549 0.07216787
Accept 1243.225 6 at
Began 1243.503 345 544 -0.03472224 0.4012345
Stationary 1243.52 345 544 -0.03472224 0.4012345
Stationary 1243.536 345 544 -0.03472224 0.4012345
Stationary 1243.551 345 544 -0.03472224 0.4012345
Stationary 1243.567 345 544 -0.03472224 0.4012345
Stationary 1243.583 345 544 -0.03472224 0.4012345
Stationary 1243.599 345 544 -0.03472224 0.4012345
Stationary 1243.614 345 544 -0.03472224 0.4012345
Stationary 1243.628 345 544 -0.03472224 0.4012345
Moved 1243.644 353.9544 529.3474 -0.01399442 0.3635476
Moved 1243.659 366.0175 509.7216 0.01392941 0.3130698
Moved 1243.675 384.2633 476.4734 0.05616507 0.227555
Moved 1243.69 399.3251 448.6149 0.0910303 0.1559024
Moved 1243.705 409.333 424.334 0.1141967 0.09345156
Moved 1243.721 418.3789 406.2422 0.1351362 0.04691936
Moved 1243.736 422.4206 395.9484 0.1444922 0.0204434
Moved 1243.751 426.1724 380.3104 0.1531769 -0.01977771
Moved 1243.766 429.0406 369.858 0.1598161 -0.04666152
Moved 1243.784 429 365.5848 0.1597223 -0.05765231
Moved 1243.798 430 361.2876 0.162037 -0.06870473
Moved 1243.813 430 358.3076 0.162037 -0.07636937
Moved 1243.83 430 356.4197 0.162037 -0.08122518
Moved 1243.844 430 355.0522 0.162037 -0.0847424
Moved 1243.859 430 353.6292 0.162037 -0.08840246
Moved 1243.877 413.4482 354 0.1237227 -0.08744855
Moved 1243.892 395.5771 367.8963 0.08235444 -0.05170712
Moved 1243.905 374.529 383.6996 0.03363202 -0.01106066
Moved 1243.928 337.6591 413.188 -0.05171492 0.0647838
Stationary 1243.938 337.6591 413.188 -0.05171492 0.0647838
Moved 1243.951 325.3519 423.8833 -0.08020397 0.09229232
Moved 1243.967 310.6152 438.3848 -0.1143167 0.1295905
Moved 1243.983 299.4079 450.0181 -0.1402595 0.1595115
Moved 1243.999 290.955 459.054 -0.1598263 0.1827519
Moved 1244.014 283.298 469.053 -0.177551 0.2084697
Moved 1244.028 276.421 478.4738 -0.19347 0.2327001
Moved 1244.044 271.9983 485.6694 -0.2037076 0.2512074
Moved 1244.06 270 490 -0.2083333 0.2623456
Moved 1244.074 270 496.3146 -0.2083333 0.2785869
Ended 1244.091 270 499.5 -0.2083333 0.2867798
Candidates 1244.305 12 the tune time tube there rubber tiger hunger times tribe june threw
Began 1244.573 391 362 0.07175922 -0.06687243
Stationary 1244.583 391 362 0.07175922 -0.06687243
Stationary 1244.598 391 362 0.07175922 -0.06687243
Stationary 1244.614 391 362 0.07175922 -0.06687243
Moved 1244.629 391 378.1708 0.07175922 -0.025281
Moved 1244.644 391 393.7014 0.07175922 0.01466402
Moved 1244.663 391 419.2661 0.07175922 0.08041672
Moved 1244.676 383.4371 440.444 0.05425245 0.1348867
Moved 1244.691 382.2471 458.2938 0.05149781 0.1807968
Moved 1244.706 382 475.4044 0.05092591 0.2248054
Ended 1244.721 382 484.5 0.05092591 0.2481995
Accept 1244.75 0 the
Began 1245.168 270 418 -0.2083333 0.07716041
Stationary 1245.187 270 418 -0.2083333 0.07716041
Stationary 1245.199 270 418 -0.2083333 0.07716041
Stationary 1245.213 270 418 -0.2083333 0.07716041
Stationary 1245.229 270 418 -0.2083333 0.07716041
Stationary 1245.247 270 418 -0.2083333 0.07716041
Stationary 1245.268 270 418 -0.2083333 0.07716041
Stationary 1245.279 270 418 -0.2083333 0.07716041
Stationary 1245.291 270 418 -0.2083333 0.07716041
Stationary 1245.307 270 418 -0.2083333 0.07716041
Stationary 1245.322 270 418 -0.2083333 0.07716041
Stationary 1245.338 270 418 -0.2083333 0.07716041
Moved 1245.353 303.9406 434.9703 -0.1297671 0.1208084
Moved 1245.369 333.9393 447.974 -0.06032561 0.1542541
Moved 1245.383 397.8345 470.6903 0.08757988 0.2126808
Moved 1245.4 445.9603 488.8138 0.198982 0.2592946
Moved 1245.415 501.4658 508.8339 0.3274672 0.3107866
Moved 1245.432 518.1155 513.8906 0.3660081 0.3237925
Moved 1245.446 535.6348 518.6587 0.406562 0.3360562
Moved 1245.461 551.6573 521.3315 0.4436511 0.3429307
Moved 1245.476 564.9474 524.2105 0.4744154 0.3503356
Moved 1245.492 571.1805 525.5452 0.4888438 0.3537683
Moved 1245.508 575.2105 526.7368 0.4981724 0.3568334
Moved 1245.523 578.2043 527 0.5051027 0.3575102
Moved 1245.538 580.5281 528 0.5104818 0.3600822
Moved 1245.554 581.9752 528 0.5138314 0.3600822
Moved 1245.568 583 529 0.5162038 0.3626543
Stationary 1245.584 583 529 0.5162038 0.3626543
Stationary 1245.599 583 529 0.5162038 0.3626543
Stationary 1245.615 583 529 0.5162038 0.3626543
Moved 1245.63 583 530 0.5162038 0.3652262
Stationary 1245.646 583 530 0.5162038 0.3652262
Moved 1245.66 583 531.3427 0.5162038 0.3686796
Stationary 1245.676 583 531.3427 0.5162038 0.3686796
Moved 1245.691 583 532.1894 0.5162038 0.3708574
Moved 1245.711 583 533.0019 0.5162038 0.3729472
Stationary 1245.722 583 533 0.5162038 0.3729423
Moved 1245.738 577.412 535.1176 0.5032684 0.3783888
Moved 1245.753 565.9432 537.0081 0.4767203 0.3832513
Moved 1245.768 553.1738 539.8503 0.4471616 0.3905613
Moved 1245.786 526.2704 540 0.3848853 0.3909464
Moved 1245.8 500.2577 542.6381 0.3246706 0.3977315
Moved 1245.815 460.9306 542 0.2336356 0.3960905
Moved 1245.832 415.5854 543.2004 0.1286698 0.399178
Moved 1245.847 389.394 543 0.06804178 0.3986624
Moved 1245.862 349.2561 543 -0.02487019 0.3986624
Moved 1245.878 320.8773 534.8495 -0.09056171 0.3776993
Moved 1245.892 296.917 533.3945 -0.1460256 0.3739569
Moved 1245.907 278.4229 530.9038 -0.1888359 0.3675509
Moved 1245.923 261.227 529.5189 -0.2286412 0.3639889
Moved 1245.941 248.5186 528.0741 -0.2580589 0.3602728
Moved 1245.955 240.6732 528 -0.2762193 0.3600822
Moved 1245.971 233.5 526.5 -0.2928241 0.3562242
Moved 1245.984 228.007 527 -0.3055394 0.3575102
Moved 1246 223.6662 527 -0.3155875 0.3575102
Moved 1246.016 223.1224 526 -0.3168463 0.3549381
Stationary 1246.032 223 526 -0.3171296 0.3549381
Stationary 1246.045 223 526 -0.3171296 0.3549381
Stationary 1246.061 223 526 -0.3171296 0.3549381
Stationary 1246.078 223 526 -0.3171296 0.3549381
Stationary 1246.096 223 526 -0.3171296 0.3549381
Moved 1246.106 231.7917 526 -0.2967785 0.3549381
Moved 1246.13 244.4307 518.5693 -0.2675216 0.3358264
Stationary 1246.14 244.4307 518.5693 -0.2675216 0.3358264
Moved 1246.153 252.0976 508.3862 -0.2497741 0.3096351
Moved 1246.169 260.6029 493.0939 -0.2300859 0.2703033
Moved 1246.186 269.1742 470.5065 -0.210245 0.212208
Moved 1246.201 274.9218 453.2347 -0.1969403 0.1677845
Moved 1246.217 279.83 432.9348 -0.1855786 0.115573
Moved 1246.232 284.0848 418.384 -0.1757296 0.07814799
Moved 1246.247 286.6136 407.3525 -0.169876 0.04977497
Moved 1246.261 289.47 397.3549 -0.1632638 0.02406097
Moved 1246.28 292 391.5 -0.1574074 0.009002057
Moved 1246.292 293.5964 384.2107 -0.1537119 -0.009746199
Moved 1246.308 295.2405 379.2784 -0.1499062 -0.02243199
Moved 1246.324 296.6834 374.9498 -0.1465662 -0.03356525
Moved 1246.34 298.123 370.631 -0.1432337 -0.04467348
Moved 1246.354 299 369.4338 -0.1412037 -0.04775263
Moved 1246.369 299 367.991 -0.1412037 -0.05146364
Moved 1246.385 300.4478 365.1043 -0.1378522 -0.05888817
Ended 1246.401 301.3969 366 -0.1356552 -0.05658444
Candidates 1246.552 12 supported speed does spotted sports supporters stopped supports suppress spread dowd reported
Began 1247.367 411 406 0.1180555 0.04629618
Stationary 1247.388 411 406 0.1180555 0.04629618
Stationary 1247.401 411 406 0.1180555 0.04629618
Moved 1247.424 359.3333 406 -0.001543264 0.04629618
Stationary 1247.435 359.3333 406 -0.001543264 0.04629618
Moved 1247.448 335.4337 412.4718 -0.05686641 0.06294183
Moved 1247.463 308.0502 414.3658 -0.1202541 0.06781311
Moved 1247.479 292.5 417 -0.15625 0.0745884
Moved 1247.493 276.718 416 -0.1927825 0.07201634
Moved 1247.51 260.6285 416 -0.2300266 0.07201634
Ended 1247.523 260.6285 416 -0.2300266 0.07201634
Accept 1247.568 1 speed
Began 1247.832 496 524 0.3148148 0.3497942
Stationary 1247.851 496 524 0.3148148 0.3497942
Stationary 1247.866 496 524 0.3148148 0.3497942
Stationary 1247.88 496 524 0.3148148 0.3497942
Stationary 1247.895 496 524 0.3148148 0.3497942
Stationary 1247.911 496 524 0.3148148 0.3497942
Stationary 1247.927 496 524 0.3148148 0.3497942
Stationary 1247.941 496 524 0.3148148 0.3497942
Moved 1247.958 485.5197 524 0.2905549 0.3497942
Moved 1247.973 478.4084 515.6125 0.2740934 0.3282215
Moved 1247.994 450.2011 494.6508 0.2087988 0.2743076
Stationary 1248.005 450.2011 494.6508 0.2087988 0.2743076
Moved 1248.018 430.4027 477.9166 0.1629691 0.2312668
Moved 1248.033 400.9495 456.1647 0.09479056 0.1753206
Moved 1248.055 357.4559 425.251 -0.005889038 0.09581004
Stationary 1248.066 357.4559 425.251 -0.005889038 0.09581004
Moved 1248.08 332.3759 406.0295 -0.0639447 0.046372
Moved 1248.095 318.101 396.4007 -0.09698838 0.02160661
Moved 1248.111 306.1763 388.815 -0.124592 0.00209616
Moved 1248.127 299.0439 385.0219 -0.1411021 -0.00765977
Moved 1248.141 291.7993 382.1198 -0.1578719 -0.01512418
Moved 1248.158 287.4115 379.1371 -0.1680289 -0.02279541
Moved 1248.173 284.0313 378.0104 -0.1758534 -0.02569332
Moved 1248.188 281.1501 376.575 -0.182523 -0.02938533
Moved 1248.202 278.2618 375.1309 -0.1892088 -0.03309948
Moved 1248.218 276.6955 375 -0.1928345 -0.03343629
Moved 1248.234 275.2452 374 -0.1961916 -0.03600823
Moved 1248.248 273.8024 374 -0.1995316 -0.03600823
Moved 1248.263 273.3667 373.3667 -0.20054 -0.03763717
Moved 1248.281 272.5 372.5 -0.2025463 -0.03986633
Moved 1248.298 273 373 -0.2013889 -0.03858032
Stationary 1248.31 273 373 -0.2013889 -0.03858032
Ended 1248.327 273 373 -0.2013889 -0.03858032
Candidates 1248.493 12 of if is off odd odds id igf pd pigs ps igg
Began 1248.891 412 339 0.1203704 -0.1260288
Stationary 1248.911 412 339 0.1203704 -0.1260288
Stationary 1248.927 412 339 0.1203704 -0.1260288
Moved 1248.942 412 364.5 0.1203704 -0.06044246
Moved 1248.957 412 387.321 0.1203704 -0.001746362
Moved 1248.973 412 414.1091 0.1203704 0.06715292
Moved 1248.988 412 445.9316 0.1203704 0.149001
Moved 1249.004 412 460.5784 0.1203704 0.1866728
Moved 1249.02 415.206 475.2059 0.1277916 0.224295
Ended 1249.036 421 484 0.1412037 0.2469135
Accept 1249.093 0 of
Began 1249.402 601 375 0.5578703 -0.03343629
Stationary 1249.419 601 375 0.5578703 -0.03343629
Stationary 1249.435 601 375 0.5578703 -0.03343629
Stationary 1249.449 601 375 0.5578703 -0.03343629
Stationary 1249.464 601 375 0.5578703 -0.03343629
Stationary 1249.482 601 375 0.5578703 -0.03343629
Stationary 1249.495 601 375 0.5578703 -0.03343629
Stationary 1249.51 601 375 0.5578703 -0.03343629
Moved 1249.526 585.2294 390.6558 0.5213645 0.00683078
Moved 1249.542 576.6093 405.7162 0.5014105 0.04556644
Moved 1249.558 563.5424 433.4105 0.4711629 0.1167966
Moved 1249.58 557.287 454.139 0.4566828 0.1701105
Moved 1249.592 548.7122 482.6261 0.4368337 0.2433799
Moved 1249.604 546.338 499.972 0.431338 0.2879938
Moved 1249.62 543.5448 515.5035 0.4248722 0.3279411
Moved 1249.635 540.3446 528.84 0.4174644 0.3622426
Moved 1249.651 539.2447 541.7976 0.4149183 0.3955699
Moved 1249.666 537.8038 549.9809 0.411583 0.4166174
Moved 1249.682 537 555.8629 0.4097222 0.4317459
Moved 1249.697 535.9315 560.2055 0.4072489 0.4429153
Moved 1249.711 535.4933 563.5067 0.4062345 0.451406
Moved 1249.729 535 565.8909 0.4050927 0.4575382
Moved 1249.743 533.9562 567.0438 0.4026765 0.4605034
Moved 1249.758 534 568.5 0.4027778 0.4642488
Moved 1249.774 532.0701 568.9299 0.3983103 0.4653547
Moved 1249.79 530.6251 570.3749 0.3949654 0.4690712
Moved 1249.805 528.3798 570 0.389768 0.4681069
Moved 1249.82 520.4944 570 0.3715149 0.4681069
Moved 1249.836 504.667 561.667 0.3348773 0.4466743
Moved 1249.85 485.9235 549.6241 0.2914895 0.4156999
Moved 1249.872 392.1312 490.4146 0.07437786 0.2634118
Stationary 1249.885 392.1312 490.4146 0.07437786 0.2634118
Moved 1249.897 367.3435 471.6541 0.01699894 0.2151597
Moved 1249.911 341.2755 450.9114 -0.04334365 0.161809
Moved 1249.929 322.1935 435.1613 -0.08751496 0.1212994
Moved 1249.945 306.3674 420.7885 -0.1241496 0.08433247
Moved 1249.959 298.0437 412.0437 -0.1434174 0.06184068
Moved 1249.974 290.9879 405.9904 -0.1597501 0.04627145
Moved 1249.99 285.2413 398.8017 -0.1730524 0.0277821
Moved 1250.005 284.2501 398.2501 -0.1753469 0.02636344
Moved 1250.021 282.6734 396.6734 -0.1789968 0.02230805
Moved 1250.036 283 395.5 -0.1782407 0.01929004
Moved 1250.051 283 394.8981 -0.1782407 0.01774187
Stationary 1250.066 283 394.8981 -0.1782407 0.01774187
Moved 1250.081 291.9691 393.5051 -0.1574789 0.01415924
Moved 1250.099 305.6623 391.8153 -0.1257817 0.009812956
Moved 1250.112 321.62 389.365 -0.08884251 0.003510777
Moved 1250.128 338.8812 386.8531 -0.04888619 -0.002949797
Moved 1250.145 351.5 384 -0.01967594 -0.01028807
Moved 1250.165 375.7467 379.6076 0.03645082 -0.02158538
Stationary 1250.176 375.7467 379.6076 0.03645082 -0.02158538
Moved 1250.188 383.7195 377.3201 0.0549063 -0.02746888
Moved 1250.206 393.3832 373.3084 0.07727593 -0.03778709
Moved 1250.221 399.2976 371.6756 0.09096672 -0.04198663
Moved 1250.237 404.3239 371 0.1026016 -0.04372435
Moved 1250.25 407.4474 369.7763 0.109832 -0.04687172
Moved 1250.266 408.66 369.34 0.1126389 -0.04799384
Moved 1250.281 410.1052 369 0.1159843 -0.04886839
Stationary 1250.298 410.1052 369 0.1159843 -0.04886839
Stationary 1250.311 410.1052 369 0.1159843 -0.04886839
Moved 1250.328 410 378.7784 0.1157407 -0.02371823
Moved 1250.344 405.7413 393.3234 0.1058826 0.01369194
Moved 1250.359 397.1654 410.5698 0.08603106 0.05804995
Moved 1250.374 389.9591 430.7144 0.0693498 0.1098621
Moved 1250.39 382.7197 446.4167 0.05259186 0.1502486
Moved 1250.406 378.2021 457.4947 0.04213453 0.1787414
Moved 1250.42 371.1185 477.2683 0.02573719 0.2295994
Moved 1250.444 365.731 499.8827 0.01326631 0.287764
Stationary 1250.455 365.731 499.8827 0.01326631 0.287764
Moved 1250.467 364.2947 506.5266 0.00994136 0.3048522
Moved 1250.483 362.8534 512.5866 0.00660499 0.3204387
Moved 1250.498 361.4245 517.151 0.003297428 0.3321784
Moved 1250.512 361 519.5594 0.002314846 0.338373
Moved 1250.529 361 521.1638 0.002314846 0.3424995
Ended 1250.543 361 521.1638 0.002314846 0.3424995
Candidates 1250.679 12 ought light lift lost post uptake list judy judge life loyalty prudie
Began 1251.819 430 410 0.162037 0.05658428
Stationary 1251.838 430 410 0.162037 0.05658428
Moved 1251.853 414.1623 410 0.1253757 0.05658428
Moved 1251.869 396.0717 410 0.08349915 0.05658428
Moved 1251.885 371.2187 418.7917 0.02596915 0.07919668
Moved 1251.9 346 419.5 -0.03240739 0.08101848
Ended 1251.914 314 420 -0.1064815 0.08230445
Accept 1251.958 1 light
PhraseEnd 1252.761
