healthy food is good for you
healthy food is good for you
FixStart
0.6 0.6
432 388.8
Began 301.1043 384 371 0.0555556 -0.04372435
Stationary 301.1264 384 371 0.0555556 -0.04372435
Stationary 301.1381 384 371 0.0555556 -0.04372435
Stationary 301.1537 384 371 0.0555556 -0.04372435
Stationary 301.1693 384 371 0.0555556 -0.04372435
Stationary 301.1848 384 371 0.0555556 -0.04372435
Stationary 301.1996 384 371 0.0555556 -0.04372435
Stationary 301.2174 384 371 0.0555556 -0.04372435
Stationary 301.2314 384 371 0.0555556 -0.04372435
Moved 301.2462 397.577 371 0.08698374 -0.04372435
Moved 301.2616 400.5972 371 0.09397507 -0.04372435
Moved 301.2776 405.201 371 0.104632 -0.04372435
Moved 301.2931 408.3259 371 0.1118654 -0.04372435
Moved 301.3081 412.2154 371 0.120869 -0.04372435
Moved 301.3236 414.539 371 0.1262478 -0.04372435
Moved 301.3387 417.2674 371 0.1325633 -0.04372435
Moved 301.3552 421.7101 371 0.1428476 -0.04372435
Moved 301.3708 426.0214 371 0.1528274 -0.04372435
Moved 301.3868 431.772 371 0.1661388 -0.04372435
Moved 301.4014 436.5158 371 0.1771199 -0.04372435
Moved 301.4162 440.9444 371 0.1873713 -0.04372435
Moved 301.4317 443 371 0.1921296 -0.04372435
Moved 301.4472 447.6454 371 0.2028829 -0.04372435
Moved 301.4623 450.6353 371 0.2098039 -0.04372435
Moved 301.4781 452.7514 371 0.2147024 -0.04372435
Moved 301.4935 454.1832 371 0.2180167 -0.04372435
Moved 301.5088 455.6214 375.3501 0.2213459 -0.03253575
Moved 301.5235 457.0584 378 0.2246723 -0.02572024
Moved 301.5384 458.4943 378 0.227996 -0.02572024
Stationary 301.5547 458.4943 378 0.227996 -0.02572024
Moved 301.5698 459 378 0.2291666 -0.02572024
Stationary 301.5871 459 378 0.2291666 -0.02572024
Moved 301.6007 460 378.9748 0.2314815 -0.02321298
Moved 301.6169 460 379.5 0.2314815 -0.02186214
Moved 301.6328 461 379 0.2337964 -0.02314815
Stationary 301.6471 461 379 0.2337964 -0.02314815
Stationary 301.6624 461 379 0.2337964 -0.02314815
Stationary 301.677 461 379 0.2337964 -0.02314815
Moved 301.6931 461 380.1711 0.2337964 -0.0201361
Moved 301.709 461 381.6748 0.2337964 -0.01626858
Moved 301.725 461 384.2226 0.2337964 -0.009715586
Moved 301.7403 456.5205 389.2397 0.223427 0.00318853
Moved 301.7565 448.9868 396.0165 0.205988 0.0206184
Moved 301.7723 442.4828 402.5172 0.1909324 0.03733847
Moved 301.7866 434 409.5 0.1712963 0.05529835
Moved 301.8017 421.0955 419.9181 0.1414248 0.08209381
Moved 301.818 408.2114 429.9467 0.1116004 0.1078875
Moved 301.833 400.0135 438.1132 0.09262383 0.1288919
Moved 301.8488 391.1834 444.2111 0.07218391 0.1445756
Moved 301.8637 382.467 451.022 0.05200704 0.1620934
Moved 301.8784 374.8226 456.4124 0.03431161 0.1759578
Moved 301.894 363.7626 463.3984 0.008709827 0.1939257
Moved 301.9095 354.7427 470.5477 -0.01216958 0.212314
Moved 301.9248 348.3505 476.6495 -0.02696653 0.228008
Moved 301.9401 343.2222 481.7778 -0.03883744 0.2411978
Moved 301.9559 337.8605 487.1395 -0.05124877 0.2549883
Moved 301.9716 333.5923 491.4078 -0.06112903 0.2659664
Moved 301.9873 330.9094 495.7875 -0.06733939 0.2772311
Moved 302.0009 327.9076 500.1386 -0.074288 0.2884223
Moved 302.0176 323.5832 504.4168 -0.0842981 0.2994259
Moved 302.0329 322.1529 507.8471 -0.08760909 0.3082486
Moved 302.0482 319.2909 509.3546 -0.09423404 0.3121259
Moved 302.0648 318.1955 511.8045 -0.09676978 0.3184271
Moved 302.0791 316.7686 513.2314 -0.1000728 0.3220972
Moved 302.0945 315.5 514.5 -0.1030092 0.32536
Moved 302.111 314.2189 514.7811 -0.1059748 0.3260829
Moved 302.125 312.7801 515 -0.1093053 0.326646
Moved 302.141 310.3357 516 -0.1149636 0.329218
