the union will go on strike
Moved 228.0008 363.0247 377.9877 0.007001559 -0.02575195
Moved 228.0159 352.6766 384.9453 -0.01695236 -0.007856784
Moved 228.0337 341.2361 392.5092 -0.04343485 0.01159774
Moved 228.0484 332.5673 398.2885 -0.06350164 0.02646203
Moved 228.0626 327.2245 401.4653 -0.07586926 0.03463301
Moved 228.0778 319.1398 406.5735 -0.09458388 0.04777127
Moved 228.0929 312.6676 411.2493 -0.1095658 0.05979753
Moved 228.1087 305.3907 416.0437 -0.1264104 0.07212878
Moved 228.1247 299.1464 419.8902 -0.1408648 0.08202207
Moved 228.1397 293.3749 422.8126 -0.1542247 0.08953843
Moved 228.1534 288.6133 425.6934 -0.165247 0.09694786
Moved 228.1696 284.1355 428.8984 -0.1756122 0.1051913
Moved 228.1866 279.8105 430.793 -0.185624 0.1100643
Moved 228.201 275.4943 433.6705 -0.195615 0.1174651
Moved 228.2162 272.4448 435.2776 -0.2026742 0.1215988
Moved 228.2325 269.5614 437.4386 -0.2093486 0.1271568
Moved 228.247 267.8362 438 -0.2133422 0.1286007
Moved 228.2613 264.7875 440.6063 -0.2203993 0.1353041
Moved 228.2791 263.2334 441 -0.2239967 0.1363167
Moved 228.2933 261.8862 442.1138 -0.2271154 0.1391816
Moved 228.3093 259.4398 443.5602 -0.2327782 0.1429017
Moved 228.3249 258.008 445.984 -0.2360926 0.1491357
Moved 228.3395 256.5529 447.4471 -0.239461 0.1528989
Moved 228.3551 255.1195 448.8805 -0.2427789 0.1565856
Moved 228.3719 253.6879 450.3121 -0.2460928 0.1602676
Moved 228.3876 252.4254 451.5745 -0.2490152 0.1635146
Moved 228.4016 251.1248 452.8752 -0.2520258 0.16686
Moved 228.417 249.6861 454.3138 -0.2553562 0.1705602
Moved 228.4326 249 455.7576 -0.2569445 0.1742737
Moved 228.4482 247.8029 456 -0.2597154 0.174897
Moved 228.4636 247.3613 457.6387 -0.2607377 0.1791117
Moved 228.4787 247 458 -0.2615741 0.180041
Moved 228.4928 245.5 459.5 -0.2650463 0.1838991
Moved 228.5159 245 461.0519 -0.2662037 0.1878907
Stationary 228.5288 245 461.0519 -0.2662037 0.1878907
Stationary 228.5408 245 461 -0.2662037 0.1877571
Moved 228.5554 244 462 -0.2685185 0.1903292
Stationary 228.5755 244 462 -0.2685185 0.1903292
Moved 228.5866 243.2113 463 -0.2703442 0.1929011
Moved 228.6017 242.5 463 -0.2719907 0.1929011
Moved 228.6163 243 464.1597 -0.2708333 0.1958838
Stationary 228.6331 243 464 -0.2708333 0.1954732
Stationary 228.6467 243 464 -0.2708333 0.1954732
Ended 228.6617 243 464 -0.2708333 0.1954732
Candidates 228.8488 12 the under tube tubes ijs tune inner june hunger over times hundreds
Began 229.3059 375 384 0.03472219 -0.01028807
Stationary 229.3273 375 384 0.03472219 -0.01028807
Stationary 229.3404 375 384 0.03472219 -0.01028807
Stationary 229.3556 375 384 0.03472219 -0.01028807
Stationary 229.3718 375 384 0.03472219 -0.01028807
Moved 229.3873 375 408.0214 0.03472219 0.05149519
Moved 229.4021 375 425.5363 0.03472219 0.09654394
Moved 229.4179 375 438.9445 0.03472219 0.1310301
Moved 229.4347 375 454.5358 0.03472219 0.171131
Moved 229.4494 375 469.8619 0.03472219 0.2105502
Moved 229.4651 375 481.6425 0.03472219 0.24085
Moved 229.4811 375 490.2405 0.03472219 0.2629641
Moved 229.4954 375 497.4239 0.03472219 0.28144
Moved 229.5104 375 501.5 0.03472219 0.2919238
Moved 229.5279 375 503.419 0.03472219 0.2968595
Moved 229.5416 375 506.0906 0.03472219 0.3037308
Ended 229.5582 375 506 0.03472219 0.3034978
Accept 229.5985 0 the
Began 230.2652 417 479 0.1319444 0.2340534
Stationary 230.2816 417 479 0.1319444 0.2340534
Stationary 230.2962 417 479 0.1319444 0.2340534
Stationary 230.3105 417 479 0.1319444 0.2340534
Stationary 230.3287 417 479 0.1319444 0.2340534
Stationary 230.3428 417 479 0.1319444 0.2340534
Stationary 230.3578 417 479 0.1319444 0.2340534
Stationary 230.3736 417 479 0.1319444 0.2340534
Stationary 230.3886 417 479 0.1319444 0.2340534
Stationary 230.4033 417 479 0.1319444 0.2340534
Stationary 230.4185 417 479 0.1319444 0.2340534
Stationary 230.4358 417 479 0.1319444 0.2340534
Moved 230.4575 417 472.6193 0.1319444 0.217642
Moved 230.4746 417 470 0.1319444 0.2109053
Stationary 230.4858 417 470 0.1319444 0.2109053
Moved 230.4969 427.5697 470 0.1564112 0.2109053
Moved 230.5117 431.0272 470 0.1644147 0.2109053
Moved 230.5282 435.3597 470 0.1744437 0.2109053
Moved 230.5428 440.6786 470 0.186756 0.2109053
Moved 230.5592 445.998 470 0.1990696 0.2109053
Moved 230.5742 450.3398 470 0.2091198 0.2109053
Moved 230.5884 454.6321 476.1415 0.2190557 0.2267014
Moved 230.6044 458.0451 479.0301 0.2269563 0.2341308
Moved 230.6217 463.8381 482.9191 0.2403661 0.2441334
Moved 230.6364 467.7946 485.7946 0.2495244 0.2515292
Moved 230.6511 472.0071 488.6714 0.2592756 0.2589284
Moved 230.6664 476.3319 491.5546 0.2692867 0.266344
Moved 230.6819 479.4391 494.439 0.2764793 0.2737628
Moved 230.6962 483.3191 496.3191 0.2854607 0.2785984
Moved 230.7115 485.6489 498.6489 0.2908539 0.2845907
Moved 230.7377 489.6453 501.6453 0.3001048 0.2922974
Stationary 230.7494 489.6453 501.6453 0.3001048 0.2922974
Moved 230.7602 490 503.085 0.300926 0.2960005
Moved 230.7745 491.5 504.5 0.3043981 0.2996398
Stationary 230.7897 491.5 504.5 0.3043981 0.2996398
Moved 230.8044 491 505.4069 0.3032407 0.3019724
Stationary 230.8206 491 505 0.3032407 0.3009258
Stationary 230.8373 491 505 0.3032407 0.3009258
Stationary 230.8495 491 505 0.3032407 0.3009258
Stationary 230.8663 491 505 0.3032407 0.3009258
Moved 230.883 483.421 505 0.2856967 0.3009258
Moved 230.8963 480.6355 505 0.2792487 0.3009258
Moved 230.9125 478.8807 497.1652 0.2751869 0.2807744
Moved 230.9303 476 493.5 0.2685185 0.2713476
Moved 230.9436 470.9754 488.3005 0.2568875 0.2579744
Moved 230.9587 466.6415 483.6415 0.2468553 0.2459914
Moved 230.9762 462.8841 477.3261 0.2381575 0.2297482
Moved 230.9905 460.0009 473.0013 0.2314836 0.2186247
Moved 231.0056 457.1151 467.2302 0.2248035 0.2037814
Moved 231.0283 453.6776 461.3552 0.2168464 0.1886707
Stationary 231.0397 453.6776 461.3552 0.2168464 0.1886707
Moved 231.0527 452.7048 459.4095 0.2145944 0.1836665
Moved 231.0674 452 455.3142 0.2129629 0.1731332
Moved 231.0831 450.7148 451.1444 0.209988 0.1624084
Moved 231.0983 449.2719 448.5438 0.2066479 0.1557195
Moved 231.1134 447.8357 444.507 0.2033233 0.1453369
Moved 231.1299 447.3918 441.7837 0.202296 0.1383325
Moved 231.1448 447 438.9101 0.2013889 0.1309415
Moved 231.1603 445.8748 436.7496 0.1987843 0.1253848
Moved 231.1756 446 432.3466 0.199074 0.1140601
Moved 231.1913 444.9549 430.9099 0.1966549 0.1103648
Moved 231.2064 445 425.3714 0.1967593 0.09611977
Moved 231.2214 445 421.7045 0.1967593 0.08668852
Moved 231.2367 445 417.7313 0.1967593 0.07646921
Moved 231.2514 445 413.5 0.1967593 0.06558634
Moved 231.2676 445 410.7294 0.1967593 0.05846043
Moved 231.2833 445 407.8439 0.1967593 0.05103868
Moved 231.2985 445 404.9637 0.1967593 0.04363083
Moved 231.3142 445 403.5208 0.1967593 0.0399197
Moved 231.3305 445 399.2003 0.1967593 0.0288074
Stationary 231.345 445 398.8808 0.1967593 0.02798555
Moved 231.3593 445 394.4365 0.1967593 0.01655484
Moved 231.3774 445 392.5017 0.1967593 0.01157847
Moved 231.3913 445 391.9377 0.1967593 0.0101279
Moved 231.4068 452 388.5225 0.2129629 0.001343896
Moved 231.4216 453 385.6437 0.2152778 -0.006060502
Moved 231.4372 454.1178 382.7644 0.2178653 -0.01346612
Moved 231.4531 454.5594 379.8812 0.2188874 -0.0208817
Moved 231.4691 455 376.998 0.2199073 -0.0282972
Moved 231.4842 456.0891 374.8218 0.2224286 -0.03389468
Moved 231.5044 456.5565 370.887 0.2235104 -0.04401493
Moved 231.5163 457.2758 369.4483 0.2251756 -0.04771527
Moved 231.5308 458 362.6771 0.2268519 -0.06513093
Moved 231.5459 459.1624 361.6752 0.2295426 -0.06770789
Moved 231.5608 460.321 355.037 0.2322246 -0.08478141
Moved 231.5758 460 353.9092 0.2314815 -0.08768207
Moved 231.5913 461.4797 349.561 0.2349067 -0.09886587
Moved 231.6074 461 345.4169 0.2337964 -0.1095244
Moved 231.6225 461 341.9561 0.2337964 -0.1184258
Moved 231.6376 462.1747 335.4758 0.2365155 -0.135093
Moved 231.6532 462 329.546 0.2361111 -0.1503448
Moved 231.6686 462 323.7789 0.2361111 -0.1651777
Moved 231.6838 462 318.5143 0.2361111 -0.1787185
Moved 231.6994 462 316.35 0.2361111 -0.184285
Moved 231.7149 462 311.8556 0.2361111 -0.1958447
Moved 231.7314 462 309.4876 0.2361111 -0.2019351
Stationary 231.746 462 308.7662 0.2361111 -0.2037908
Moved 231.7613 462 305.6047 0.2361111 -0.211922
Moved 231.7779 462 303.7729 0.2361111 -0.2166336
Moved 231.792 462 301.7219 0.2361111 -0.2219087
Stationary 231.8081 462 302 0.2361111 -0.2211935
Moved 231.8236 462 300.9258 0.2361111 -0.2239562
Moved 231.8377 462 299.7325 0.2361111 -0.2270254
Stationary 231.8533 462 299.7325 0.2361111 -0.2270254
Moved 231.8691 462 298.9512 0.2361111 -0.229035
Stationary 231.8848 462 299 0.2361111 -0.2289095
Moved 231.899 462 297.9675 0.2361111 -0.2315651
Stationary 231.9185 462 297.9675 0.2361111 -0.2315651
Stationary 231.9292 462 297.9675 0.2361111 -0.2315651
Stationary 231.9449 462 297.9675 0.2361111 -0.2315651
Moved 231.961 462 296.5716 0.2361111 -0.2351554
Stationary 231.9753 462 296.5716 0.2361111 -0.2351554
Stationary 231.9905 462 296.5716 0.2361111 -0.2351554
Moved 232.0063 463.0077 297 0.2384438 -0.2340535
Moved 232.0229 465.1874 306.4996 0.2434895 -0.2096205
Moved 232.0395 466.2287 311.1434 0.2458998 -0.1976764
Moved 232.0542 468.0506 322.3034 0.2501171 -0.1689728
Moved 232.0685 472.3758 341.691 0.2601291 -0.1191076
Moved 232.0846 473.6161 352.3128 0.2630002 -0.09178813
Moved 232.1004 475.0585 361.3508 0.2663391 -0.06854234
Moved 232.1155 476.5 368.5 0.2696759 -0.0501544
Moved 232.1319 477.2189 374.5323 0.27134 -0.0346391
Moved 232.1468 479.0197 385.1376 0.2755085 -0.007362091
Moved 232.1622 480.4737 395.3159 0.2788743 0.01881666
Moved 232.1774 481.1973 397.9864 0.2805493 0.02568504
Moved 232.1931 483.3455 406.3821 0.285522 0.04727909
Moved 232.2075 484.068 410.3397 0.2871944 0.05745813
Moved 232.2242 485.233 420.1651 0.2898913 0.08272909
Moved 232.2387 487.3391 425.3477 0.2947663 0.09605879
Moved 232.2542 488.782 428.9548 0.2981063 0.1053365
Moved 232.2697 491.4976 440.7415 0.3043926 0.135652
Moved 232.2847 493.6905 444.7618 0.3094687 0.1459921
Moved 232.3056 495.1389 450.5554 0.3128215 0.1608935
Moved 232.3168 497.5716 456.7148 0.3184528 0.1767357
Moved 232.3313 498 461.0285 0.3194444 0.1878305
Moved 232.3466 499.4483 463.8966 0.322797 0.1952072
Moved 232.3622 499 465.342 0.3217593 0.1989249
Moved 232.3789 500.2069 467.4138 0.324553 0.2042534
Moved 232.3923 500 472.8739 0.324074 0.218297
Moved 232.4076 500 474.3125 0.324074 0.2219971
Moved 232.4234 500 477.6344 0.324074 0.2305411
Moved 232.4383 500 479.0673 0.324074 0.2342265
Moved 232.455 500 482.201 0.324074 0.2422864
Moved 232.4689 500 485 0.324074 0.2494856
Moved 232.4853 500 485.7103 0.324074 0.2513125
Moved 232.5011 500 487.1524 0.324074 0.2550215
Moved 232.5163 500 490.5878 0.324074 0.2638575
Moved 232.5333 500 492.0325 0.324074 0.2675734
Moved 232.5473 500 493.4668 0.324074 0.2712623
Moved 232.5625 500 494.1944 0.324074 0.2731337
Moved 232.584 490.2895 497.3553 0.301596 0.2812635
Moved 232.5955 488.0666 498.4667 0.2964504 0.2841221
Moved 232.6084 486.6237 499.1882 0.2931104 0.2859777
Moved 232.6249 482.3182 501.3409 0.2831439 0.2915147
Moved 232.6393 480.8634 501 0.2797765 0.2906378
Moved 232.6604 477.7711 502 0.2726184 0.2932098
Moved 232.6731 474.6629 503 0.2654234 0.2957818
Moved 232.6854 471.7809 504.1096 0.258752 0.2986356
Moved 232.7015 469.7122 504 0.2539636 0.2983539
Moved 232.7162 466.7295 504.6353 0.2470591 0.2999877
Moved 232.7328 462.7747 505 0.2379045 0.3009258
Moved 232.7463 460.9695 506 0.2337256 0.3034978
Moved 232.7624 459.5266 506 0.2303856 0.3034978
Moved 232.7796 455.6071 506 0.2213126 0.3034978
Moved 232.7934 453.7667 507.1166 0.2170525 0.3063698
Moved 232.8087 452.5 507 0.2141203 0.3060699
Moved 232.8244 451.5 507 0.2118056 0.3060699
Moved 232.8394 452 508.0668 0.2129629 0.3088138
Moved 232.855 452 509.2895 0.2129629 0.3119584
Moved 232.8699 452 511.0104 0.2129629 0.3163848
Moved 232.8858 461.3525 514.3381 0.2346123 0.3249437
Moved 232.9013 466.4313 516.2156 0.2463688 0.3297726
Moved 232.9166 469.309 517.6545 0.2530301 0.3334734
Moved 232.9321 475.6192 519.1548 0.267637 0.3373322
Moved 232.9471 481.3925 520.5981 0.2810011 0.3410445
Moved 232.9623 485.076 522.038 0.2895278 0.3447478
Moved 232.9784 489.4301 522 0.2996067 0.3446501
Moved 232.9988 490.3923 523.1962 0.301834 0.3477267
Moved 233.01 493.361 523 0.308706 0.3472221
Moved 233.0239 494.0886 523 0.3103902 0.3472221
Moved 233.0408 495.1117 523 0.3127586 0.3472221
Moved 233.0559 497.3126 523 0.3178532 0.3472221
Stationary 233.0697 497.3126 523 0.3178532 0.3472221
Moved 233.0861 498.069 523 0.3196043 0.3472221
Stationary 233.1018 498.069 523 0.3196043 0.3472221
Moved 233.1164 499 523 0.3217593 0.3472221
Stationary 233.1338 499 523 0.3217593 0.3472221
Ended 233.1484 499 523 0.3217593 0.3472221
Candidates 233.2232 12 imo only jump ohio pump jimmy yummy highly jilli tiny trump july
Began 234.2384 437 418 0.1782407 0.07716041
Stationary 234.2576 437 418 0.1782407 0.07716041
Stationary 234.2722 437 418 0.1782407 0.07716041
Stationary 234.2866 437 418 0.1782407 0.07716041
Stationary 234.3019 437 418 0.1782407 0.07716041
Ended 234.318 437 418 0.1782407 0.07716041
NextCandidatePanel 234.378
Began 234.3944 417 409 0.1319444 0.05401234
Stationary 234.4156 417 409 0.1319444 0.05401234
Stationary 234.4279 417 409 0.1319444 0.05401234
Stationary 234.4402 417 409 0.1319444 0.05401234
Stationary 234.4556 417 409 0.1319444 0.05401234
Ended 234.4714 417 409 0.1319444 0.05401234
Cancel 234.5321
Backspace 236.134
Began 237.9671 341 546 -0.04398147 0.4063785
Stationary 237.9898 341 546 -0.04398147 0.4063785
Stationary 238.002 341 546 -0.04398147 0.4063785
Stationary 238.0165 341 546 -0.04398147 0.4063785
Stationary 238.0314 341 546 -0.04398147 0.4063785
Stationary 238.0475 341 546 -0.04398147 0.4063785
Stationary 238.0623 341 546 -0.04398147 0.4063785
Stationary 238.0785 341 546 -0.04398147 0.4063785
Stationary 238.0936 341 546 -0.04398147 0.4063785
Stationary 238.1095 341 546 -0.04398147 0.4063785
Stationary 238.1246 341 546 -0.04398147 0.4063785
Stationary 238.1479 341 546 -0.04398147 0.4063785
Stationary 238.1577 341 546 -0.04398147 0.4063785
Stationary 238.17 341 546 -0.04398147 0.4063785
Stationary 238.1865 341 546 -0.04398147 0.4063785
Moved 238.2012 341 535.2526 -0.04398147 0.378736
Moved 238.2172 341 531.0695 -0.04398147 0.3679771
Moved 238.2342 346.2635 527.7442 -0.03179749 0.3594243
Moved 238.248 349.1885 523.4344 -0.0250266 0.3483395
Moved 238.2645 350.6284 519.1149 -0.02169361 0.3372296
Moved 238.2797 352.0691 514.7927 -0.01835853 0.3261127
Moved 238.2948 355 509 -0.01157408 0.3112139
Moved 238.3099 355.6176 505.5295 -0.01014436 0.3022877
Moved 238.3255 358.1149 500.8277 -0.004363656 0.2901946
Moved 238.3408 359.5 493.5 -0.001157423 0.2713476
Moved 238.356 362.8816 488.2368 0.006670455 0.2578106
Moved 238.3717 367.15 481.0833 0.01655102 0.2394117
Moved 238.3862 370.4715 474.8809 0.02423952 0.2234589
Moved 238.4017 374.7879 467.6868 0.03423134 0.2049556
Moved 238.4245 383.3416 456.8778 0.05403151 0.1771548
Stationary 238.4364 383.3416 456.8778 0.05403151 0.1771548
Moved 238.4484 387.6184 449.9693 0.06393155 0.1593859
Moved 238.4642 391.3248 445.0128 0.07251113 0.1466376
Moved 238.4797 395.3092 440.6908 0.08173426 0.1355215
Moved 238.4956 399.63 435.2833 0.09173621 0.1216133
Moved 238.5097 403.9501 428.0831 0.1017364 0.1030943
Moved 238.5266 406.1378 424.7932 0.1068006 0.09463266
Moved 238.542 412 416 0.1203704 0.07201634
Moved 238.5571 414.9244 411.1259 0.1271399 0.05948012
Moved 238.5742 417.8272 405.3456 0.1338592 0.04461323
Moved 238.6026 421.7218 398.6956 0.1428745 0.02750919
Moved 238.6199 425.7363 383.8458 0.1521674 -0.01068468
Moved 238.6344 426.8695 376.7827 0.1547906 -0.02885104
Moved 238.646 428.2519 367.2367 0.1579905 -0.05340356
Moved 238.6577 429.7042 360.4789 0.1613523 -0.07078477
Moved 238.6808 430 354.415 0.162037 -0.08638107
Moved 238.6942 430 351.8547 0.162037 -0.09296644
Moved 238.7128 430 349.9881 0.162037 -0.09776731
Moved 238.7247 430 348.5418 0.162037 -0.1014873
Moved 238.7405 430 347.3126 0.162037 -0.1046486
Moved 238.7563 421.717 347 0.1428635 -0.1054527
Moved 238.772 407.3075 347 0.1095081 -0.1054527
Moved 238.7859 392.1258 356.968 0.07436524 -0.07981484
Moved 238.8021 372.0275 370.1966 0.02784153 -0.04579065
Moved 238.8172 351.9077 385.7154 -0.01873215 -0.005876047
Moved 238.8332 336.7606 400.2394 -0.05379493 0.03147981
Moved 238.8479 325.5 416 -0.07986113 0.07201634
Moved 238.8633 318.3462 430.0833 -0.09642094 0.1082389
Moved 238.8808 312.1573 445.1068 -0.110747 0.1468794
Moved 238.8937 307.0294 459.5686 -0.1226171 0.1840755
Moved 238.9097 302.7036 472.8893 -0.1326307 0.2183367
Moved 238.9251 298.9182 483.7862 -0.141393 0.2463636
Moved 238.9412 296.0453 495.7963 -0.1480434 0.2772538
Moved 238.9563 293.1856 503.0359 -0.1546629 0.2958741
Moved 238.982 291.1208 512.5167 -0.1594425 0.3202589
Moved 238.9938 289.6064 515.7871 -0.162948 0.3286705
Stationary 239.0046 289.6064 515.7871 -0.162948 0.3286705
Moved 239.0178 289.1891 519.6217 -0.163914 0.3385331
Moved 239.034 289 521.2632 -0.1643519 0.3427551
Ended 239.0499 289 524 -0.1643519 0.3497942
Candidates 239.185 12 the tune there rubber tube time hunger threw tiger tribe june turner
Began 239.6474 376 380 0.03703703 -0.02057613
Stationary 239.6662 376 380 0.03703703 -0.02057613
Stationary 239.6803 376 380 0.03703703 -0.02057613
Stationary 239.6951 376 380 0.03703703 -0.02057613
Stationary 239.7123 376 380 0.03703703 -0.02057613
Moved 239.7268 376 394.9557 0.03703703 0.01789026
Moved 239.7427 382.7608 400.0048 0.05268703 0.03087648
Moved 239.7583 389.7088 410.4177 0.06877045 0.05765856
Moved 239.7747 394.9873 420.9745 0.0809891 0.08481096
Moved 239.7945 401.1139 439.0463 0.09517103 0.1312919
Moved 239.8051 406.5701 455.7103 0.1078011 0.1741518
Moved 239.8188 410.1666 467.9996 0.1161263 0.2057603
Moved 239.8353 412.0213 480.149 0.1204196 0.2370086
Moved 239.8505 412 490.2727 0.1203704 0.263047
Moved 239.8656 412 497.5542 0.1203704 0.2817751
Moved 239.8815 412 503.2158 0.1203704 0.2963369
Moved 239.896 412 508.4467 0.1203704 0.3097907
Moved 239.9122 412 511.8311 0.1203704 0.3184956
Moved 239.9283 412 514.8507 0.1203704 0.326262
Moved 239.943 412 515.8556 0.1203704 0.3288466
Moved 239.9581 412 517.294 0.1203704 0.3325462
Ended 239.9736 412 517 0.1203704 0.33179
Accept 240.0329 0 the
Began 240.5106 460 481 0.2314815 0.2391974
Stationary 240.5357 460 481 0.2314815 0.2391974
Stationary 240.5457 460 481 0.2314815 0.2391974
Stationary 240.5583 460 481 0.2314815 0.2391974
Stationary 240.5751 460 481 0.2314815 0.2391974
Stationary 240.5933 460 481 0.2314815 0.2391974
Stationary 240.6057 460 481 0.2314815 0.2391974
Stationary 240.6213 460 481 0.2314815 0.2391974
Moved 240.6366 453.5982 470.9401 0.2166626 0.2133233
Moved 240.6516 450.2847 464.5694 0.2089923 0.1969377
Moved 240.6676 447.6173 454.4404 0.2028179 0.1708858
Moved 240.6824 445.7659 445.5953 0.1985321 0.1481359
Moved 240.6986 443.3271 435.2899 0.1928869 0.1216302
Moved 240.7137 441.8853 427.4263 0.1895492 0.1014051
Moved 240.7301 440.5 417.5 0.1863426 0.0758744
Moved 240.7438 440 406.6782 0.1851852 0.04804046
Moved 240.7638 438.891 396.2366 0.182618 0.02118472
Moved 240.7751 436.9049 380.8821 0.1780207 -0.01830725
Moved 240.7903 435.0109 364.12 0.1736364 -0.06141984
Moved 240.8064 433.568 349.6803 0.1702963 -0.09855898
Moved 240.8218 432.1277 336.2769 0.1669622 -0.1330329
Moved 240.8371 429.3704 323.1666 0.1605796 -0.1667527
Moved 240.8533 428.7022 314.3198 0.1590329 -0.1895069
Moved 240.8686 428.1562 299.4055 0.1577689 -0.2278668
Moved 240.8847 428 289.0221 0.1574074 -0.2545729
Moved 240.8994 427 278.9075 0.1550926 -0.2805878
Moved 240.9147 425.8315 268.8201 0.1523876 -0.3065327
Moved 240.9291 426 258.7286 0.1527777 -0.3324884
Moved 240.9451 426 248.6154 0.1527777 -0.3584996
Moved 240.9603 426 243.2524 0.1527777 -0.3722931
Moved 240.9759 426 236.5066 0.1527777 -0.3896436
Moved 240.9979 426 224 0.1527777 -0.4218107
Stationary 241.0083 426 224 0.1527777 -0.4218107
Moved 241.0214 426 220.1615 0.1527777 -0.4316833
Moved 241.0369 426 213.0547 0.1527777 -0.4499623
Moved 241.052 426 210.356 0.1527777 -0.4569034
Moved 241.068 426 208.1022 0.1527777 -0.4627002
Moved 241.0837 426 203.8875 0.1527777 -0.4735405
Moved 241.0991 426 201.3751 0.1527777 -0.4800023
Moved 241.1144 426 197.2356 0.1527777 -0.4906491
Moved 241.1298 426 195.6125 0.1527777 -0.4948237
Moved 241.1453 426 193.8684 0.1527777 -0.4993097
Moved 241.1608 426 192.4252 0.1527777 -0.5030218
Moved 241.1778 426 191.2579 0.1527777 -0.5060238
Moved 241.1909 426 189.9139 0.1527777 -0.5094807
Stationary 241.2111 426 190 0.1527777 -0.5092593
Stationary 241.2229 426 190 0.1527777 -0.5092593
Stationary 241.2374 426 190 0.1527777 -0.5092593
Moved 241.2527 424.1488 197.6608 0.1484926 -0.4895557
Moved 241.2686 422.7118 208.0173 0.1451662 -0.4629184
Moved 241.2842 421.5 221 0.1423611 -0.4295268
Moved 241.2986 421 235.1469 0.1412037 -0.3931409
Moved 241.3142 419.7138 251.1487 0.1382263 -0.3519838
Moved 241.3297 420 267.1594 0.1388889 -0.310804
Moved 241.3445 420 282.7966 0.1388889 -0.2705849
Moved 241.3601 420 301.0504 0.1388889 -0.2236361
Moved 241.3776 420 316.3889 0.1388889 -0.1841851
Moved 241.393 420 333.8345 0.1388889 -0.1393145
Moved 241.4074 420 342.1547 0.1388889 -0.117915
Moved 241.4273 420 356.0614 0.1388889 -0.08214667
Moved 241.4397 420 369.4905 0.1388889 -0.04760664
Moved 241.4533 420 383.9453 0.1388889 -0.01042904
Moved 241.4687 420 395.7007 0.1388889 0.0198062
Moved 241.4848 427 405.3435 0.1550926 0.04460778
Moved 241.5008 427 416.6499 0.1550926 0.07368794
Moved 241.5147 428.2685 425.1479 0.1580289 0.09554493
Moved 241.5302 428 439.7378 0.1574074 0.1330703
Moved 241.5453 429.2285 447.1423 0.1602511 0.1521148
Moved 241.5613 429 453.6801 0.1597223 0.1689302
Moved 241.5771 429 458.3358 0.1597223 0.1809047
Moved 241.5918 429 463.6558 0.1597223 0.1945878
