he is just like everyone else
he is just like everyone else
FixStart
0.6 0.6
432 388.8
Began 2532.244 378 363 0.04166663 -0.06430049
Stationary 2532.264 378 363 0.04166663 -0.06430049
Stationary 2532.28 378 363 0.04166663 -0.06430049
Stationary 2532.294 378 363 0.04166663 -0.06430049
Stationary 2532.309 378 363 0.04166663 -0.06430049
Stationary 2532.326 378 363 0.04166663 -0.06430049
Moved 2532.34 390.2191 363 0.06995151 -0.06430049
Moved 2532.356 393 363 0.07638891 -0.06430049
Moved 2532.372 400.333 352.4002 0.09336342 -0.09156333
Moved 2532.387 407.5455 348.0727 0.110059 -0.1026937
Moved 2532.402 411.2451 345.5033 0.1186229 -0.1093022
Moved 2532.418 413.192 343.808 0.1231295 -0.1136624
Moved 2532.433 415.6273 343.3727 0.1287669 -0.1147823
Moved 2532.449 417.066 341.934 0.1320972 -0.1184825
Moved 2532.465 417 340.5 0.1319444 -0.1221709
Moved 2532.48 417 340 0.1319444 -0.1234569
Stationary 2532.494 417 340 0.1319444 -0.1234569
Stationary 2532.509 417 340 0.1319444 -0.1234569
Moved 2532.525 400.3764 349.3727 0.09346385 -0.09935018
Moved 2532.542 387.6102 356.8832 0.06391256 -0.08003306
Moved 2532.557 376.479 362.2605 0.03814578 -0.06620242
Moved 2532.573 366.2161 368.0193 0.01438916 -0.05139064
Moved 2532.588 360.4945 372.0037 0.001144608 -0.04114284
Moved 2532.603 347.5567 380.1105 -0.02880394 -0.02029207
Moved 2532.62 338.6976 385.8683 -0.04931116 -0.005482842
Moved 2532.634 330.6927 391.6458 -0.06784087 0.009377051
Moved 2532.649 323.4987 397.401 -0.0844937 0.02417945
Moved 2532.664 315.2487 403.6795 -0.1035909 0.04032786
Moved 2532.68 307.1538 408.9077 -0.1223291 0.0537749
Moved 2532.695 301.5931 413.3256 -0.1352012 0.06513772
Moved 2532.71 291.6961 420.2026 -0.1581108 0.08282544
Moved 2532.728 283.0483 426.9597 -0.1781288 0.100205
Moved 2532.741 277.2934 432.7066 -0.1914505 0.1149861
Moved 2532.757 271.5092 437.6181 -0.2048398 0.1276185
Moved 2532.772 267.0444 443.2742 -0.215175 0.1421659
Moved 2532.787 264.4847 450.5458 -0.2211002 0.1608687
Ended 2532.803 263 455 -0.2245371 0.172325
Candidates 2533.002 12 he her hee hs has ha fe e d be fee de
Began 2533.293 414 303 0.125 -0.2186215
Stationary 2533.312 414 303 0.125 -0.2186215
Stationary 2533.327 414 303 0.125 -0.2186215
Moved 2533.343 414 310.5929 0.125 -0.1990924
Moved 2533.357 414 324.8329 0.125 -0.1624668
Moved 2533.373 424.4638 339.3191 0.1492218 -0.1252082
Moved 2533.389 428.4943 367.6246 0.1585515 -0.05240585
Moved 2533.405 431 391 0.1643519 0.007715971
Ended 2533.42 437 425 0.1782407 0.09516452
Accept 2533.463 0 he
Began 2533.757 409 294 0.113426 -0.2417696
Stationary 2533.774 409 294 0.113426 -0.2417696
Stationary 2533.791 409 294 0.113426 -0.2417696
Stationary 2533.804 409 294 0.113426 -0.2417696
Moved 2533.82 424.3182 301.197 0.1488847 -0.2232588
Moved 2533.836 436.3224 313.1755 0.1766722 -0.19245
Moved 2533.852 447.3578 324.9531 0.2022172 -0.1621577
Moved 2533.866 462.3163 342.3738 0.2368432 -0.1173515
Moved 2533.883 469.7722 351.9928 0.2541022 -0.09261119
Moved 2533.897 489.0902 375.4275 0.29882 -0.03233678
Moved 2533.912 498.1391 389.2087 0.3197664 0.003108704
Moved 2533.93 505.3101 402.1581 0.3363659 0.03641485
Moved 2533.943 511.5863 411.1727 0.3508943 0.05960044
Moved 2533.959 516.0131 418.6885 0.3611414 0.07893118
Moved 2533.974 519.5554 428.8883 0.3693411 0.1051654
Moved 2533.99 520.8994 434.4966 0.3724523 0.1195901
Moved 2534.005 522.3174 440.2699 0.3757349 0.1344389
Moved 2534.021 522 444.999 0.375 0.1466023
