do you prefer a window seat
Moved 995.1171 401.4071 377 0.09584983 -0.02829226
Moved 995.1323 391.4002 377 0.07268578 -0.02829226
Moved 995.1476 384.655 377 0.05707185 -0.02829226
Moved 995.1634 381.2895 377 0.04928132 -0.02829226
Moved 995.1785 377.3039 377 0.04005532 -0.02829226
Moved 995.1947 375 377 0.03472219 -0.02829226
Moved 995.2119 374.5 377 0.03356477 -0.02829226
Moved 995.2263 375 377 0.03472219 -0.02829226
Stationary 995.2416 375 377 0.03472219 -0.02829226
Stationary 995.2546 375 377 0.03472219 -0.02829226
Moved 995.2708 384.8503 388.0815 0.05752384 0.0002096906
Moved 995.2869 393.9762 394.7321 0.07864863 0.01731507
Moved 995.3062 410.0416 404.0224 0.1158371 0.04120984
Moved 995.3178 424.6113 411.3056 0.1495631 0.05994239
Moved 995.3323 455.5417 423.9034 0.2211614 0.09234416
Moved 995.3483 476.7774 431.673 0.270318 0.1123277
Moved 995.365 499.0673 441.3419 0.321915 0.1371963
Moved 995.3804 521.3188 452.077 0.3734233 0.1648071
Moved 995.3955 541.5831 460.8213 0.4203312 0.1872975
Moved 995.4104 555.6509 467.8254 0.4528956 0.2053123
Moved 995.4258 570 473.5 0.4861112 0.2199073
Moved 995.4418 581.4137 479.5893 0.5125317 0.2355691
Moved 995.4568 592.1054 486.7896 0.537281 0.2540883
Moved 995.4711 601.2501 493.7084 0.5584493 0.2718837
Moved 995.4882 609.559 500.6326 0.577683 0.2896927
Moved 995.5043 616.5503 507.5503 0.5938664 0.3074852
Moved 995.5176 621.0957 510.3972 0.6043882 0.3148074
Moved 995.5331 625.2473 514.2473 0.6139982 0.3247099
Moved 995.5527 627.2252 516.2252 0.6185769 0.3297973
Moved 995.5645 628.5278 518.5278 0.6215922 0.3357196
Moved 995.5791 629.9076 519.9076 0.6247861 0.3392684
Moved 995.5958 630 521.2874 0.6250001 0.3428174
Moved 995.6109 631 521.6626 0.6273149 0.3437823
Moved 995.6262 631 523.0443 0.6273149 0.3473361
Moved 995.6415 632.4239 523 0.6306109 0.3472221
Moved 995.6559 632 524.5 0.6296296 0.3510802
Stationary 995.6711 632 524.5 0.6296296 0.3510802
Ended 995.6876 633.3073 524 0.6326559 0.3497942
Candidates 995.747 12 so do sp gao di gap dip ap gdp ago hsp soy
Began 996.424 511 388 0.349537 -3.924585E-08
Stationary 996.4413 511 388 0.349537 -3.924585E-08
Stationary 996.4571 511 388 0.349537 -3.924585E-08
Moved 996.4728 503.954 388 0.3332268 -3.924585E-08
Moved 996.4886 493.8266 388 0.3097838 -3.924585E-08
Moved 996.5042 478.5 388 0.2743055 -3.924585E-08
Moved 996.5206 456.8622 388 0.2242182 -3.924585E-08
Moved 996.535 440.0385 388 0.1852743 -3.924585E-08
Moved 996.5533 424.2156 377.4483 0.1486472 -0.02713921
Moved 996.5654 409.7156 379 0.1150824 -0.02314815
Moved 996.5811 397.2447 377.805 0.08621455 -0.0262218
Moved 996.5972 386.3498 378 0.06099482 -0.02572024
Ended 996.6122 378 377 0.04166663 -0.02829226
Accept 996.64 1 do
Began 996.8867 423 337 0.1458333 -0.1311728
Stationary 996.9072 423 337 0.1458333 -0.1311728
Stationary 996.9203 423 337 0.1458333 -0.1311728
Stationary 996.937 423 337 0.1458333 -0.1311728
Stationary 996.9513 423 337 0.1458333 -0.1311728
Moved 996.9657 423 350.7374 0.1458333 -0.09584003
Moved 996.9819 433.9938 358.9876 0.171282 -0.07462034
Moved 996.9988 438.416 374.6638 0.1815184 -0.03430096
Moved 997.0128 441.4411 384.4705 0.1885211 -0.009078115
Moved 997.0352 448.8966 418.2246 0.2057792 0.07773811
Stationary 997.0463 448.8966 418.2246 0.2057792 0.07773811
Moved 997.0587 450.3393 435.072 0.2091188 0.1210699
Moved 997.0757 451.7136 448.8492 0.2122999 0.1565053
Moved 997.0899 453.0786 461.7074 0.2154598 0.1895765
Moved 997.1161 454.5 484.5 0.21875 0.2481995
Moved 997.1383 455.8882 493.217 0.2219633 0.2706199
Moved 997.1537 457.2787 497.8361 0.2251822 0.2825002
Moved 997.1774 461.0608 507.0608 0.2339369 0.3062262
Moved 997.1975 463.8274 509.8274 0.2403412 0.3133419
Moved 997.2089 468.1846 511.7961 0.2504274 0.3184057
Moved 997.2205 474.699 514.2796 0.265507 0.3247931
Stationary 997.2309 474.699 514.2796 0.265507 0.3247931
Moved 997.2425 482.1413 515.163 0.2827345 0.3270653
Moved 997.2581 503.2585 515 0.331617 0.326646
Moved 997.2737 523.7672 515 0.3790908 0.326646
Moved 997.2888 540.5156 502.6133 0.4178602 0.2947872
Moved 997.3073 564.0241 498.994 0.472278 0.2854782
Moved 997.3192 581.8531 494.5367 0.5135489 0.2740142
Moved 997.3348 595 490.5 0.5439815 0.2636316
Moved 997.353 600.3815 489.6474 0.5564386 0.2614388
Moved 997.3654 606.7324 488.0535 0.5711398 0.2573392
Moved 997.3804 612.2874 485.3563 0.5839986 0.250402
Moved 997.3968 614.3958 484.3021 0.5888792 0.2476904
Moved 997.4109 616.0872 482.9128 0.5927943 0.2441173
Moved 997.4271 617.4533 481.5467 0.5959567 0.2406036
Moved 997.4429 617 480.1594 0.5949074 0.2370355
Moved 997.4598 617 476.3384 0.5949074 0.2272078
Moved 997.4733 617 472.0071 0.5949074 0.2160677
Moved 997.4988 579.9369 457.5911 0.5091131 0.1789895
Moved 997.5119 566.1923 453.5577 0.477297 0.1686153
Stationary 997.5231 566.1923 453.5577 0.477297 0.1686153
Moved 997.5363 551.581 452.2875 0.4434746 0.1653484
Moved 997.5521 535.0172 450.7514 0.4051325 0.1613976
Moved 997.5662 518.365 450 0.3665856 0.1594649
Moved 997.5822 506.2206 450 0.3384736 0.1594649
Moved 997.5984 491.0528 450 0.3033629 0.1594649
Moved 997.6133 478.8369 460.238 0.2750854 0.1857971
Moved 997.6285 467.0632 461.5444 0.2478314 0.1891573
Moved 997.6456 459.7949 464.4821 0.2310066 0.196713
Ended 997.6613 456.5 465.5 0.2233796 0.1993312
Candidates 997.7657 12 you toy your tour root utility out output roy got put foot
Began 998.0256 450 305 0.2083333 -0.2134774
Stationary 998.0468 450 305 0.2083333 -0.2134774
Stationary 998.0626 450 305 0.2083333 -0.2134774
Stationary 998.0745 450 305 0.2083333 -0.2134774
Moved 998.0909 450 316.7365 0.2083333 -0.1832911
Moved 998.1083 450 335.3499 0.2083333 -0.1354169
Moved 998.1224 450 355.9518 0.2083333 -0.08242862
Moved 998.1373 450 383 0.2083333 -0.01286016
Moved 998.1536 450 411.7936 0.2083333 0.06119743
Moved 998.1683 459.5549 438.4986 0.2304512 0.1298832
Moved 998.183 461.1435 450.1458 0.2341284 0.1598399
Moved 998.1986 463.8911 462.5099 0.2404886 0.1916408
Moved 998.2137 466.6631 472.321 0.2469054 0.2168751
Ended 998.2348 469 478 0.2523148 0.2314814
Accept 998.256 0 you
Began 998.5394 440 345 0.1851852 -0.1105968
Stationary 998.5543 440 345 0.1851852 -0.1105968
Stationary 998.5684 440 345 0.1851852 -0.1105968
Stationary 998.5832 440 345 0.1851852 -0.1105968
Stationary 998.5989 440 345 0.1851852 -0.1105968
Moved 998.6149 467.8912 367.3431 0.2497481 -0.05313002
Moved 998.6301 492.2013 388.7345 0.3060215 0.001889138
Moved 998.6461 521.4006 407.2404 0.3736124 0.04948651
Moved 998.6613 544.9768 419.6206 0.428187 0.08132859
Moved 998.6766 573.7057 436.4296 0.494689 0.1245616
Moved 998.692 598.6486 453.0991 0.5524271 0.1674358
Moved 998.7073 607.1937 458.7958 0.5722076 0.1820878
Moved 998.7225 618.4006 467.0505 0.5981496 0.203319
Moved 998.7377 627.5 473.5 0.619213 0.2199073
Moved 998.7537 632.7109 477.7832 0.6312752 0.2309238
Moved 998.7694 636.9622 481.9622 0.6411161 0.2416722
Moved 998.785 638.6375 483.6375 0.6449941 0.2459811
Moved 998.7995 639.7941 485.7941 0.6476714 0.2515278
Moved 998.8153 641.1768 487.1768 0.6508723 0.2550843
Moved 998.8308 641.5639 488.5639 0.6517683 0.258652
Moved 998.8473 642 489.9479 0.6527777 0.2622116
Moved 998.8609 642 491.3344 0.6527777 0.2657775
Moved 998.8762 642 492.7209 0.6527777 0.2693437
Moved 998.8981 642 494.746 0.6527777 0.2745523
Moved 998.9142 625.7713 496.6041 0.6152114 0.2793315
Stationary 998.9251 625.7713 496.6041 0.6152114 0.2793315
Moved 998.9388 617.0493 497 0.5950215 0.2803498
Moved 998.9534 603.2328 497 0.5630388 0.2803498
Moved 998.9692 589.868 497 0.5321018 0.2803498
Moved 998.9843 573.0889 497 0.4932612 0.2803498
Moved 999.0004 557 497 0.4560185 0.2803498
Moved 999.0157 541.2621 487.3156 0.4195882 0.2554412
Moved 999.0311 522.8394 484.1199 0.376943 0.2472221
Moved 999.0475 506.1909 481.3652 0.3384049 0.2401367
Moved 999.0612 491.6382 479.2932 0.3047181 0.2348074
Moved 999.0771 475.8264 477.9022 0.2681167 0.2312299
Moved 999.0927 459.3107 476.5259 0.2298858 0.2276899
Moved 999.1077 445.6844 475.1531 0.1983434 0.2241592
Moved 999.1234 435.5458 475 0.1748746 0.2237653
Moved 999.1389 423.2177 475 0.1463372 0.2237653
Moved 999.1542 412.813 475 0.1222523 0.2237653
Moved 999.1697 403.373 475 0.1004005 0.2237653
Moved 999.1849 396.6702 473.5341 0.08488467 0.2199949
Moved 999.2025 388.37 474 0.06567121 0.2211934
Moved 999.2166 381.0984 474 0.04883905 0.2211934
Moved 999.2371 374.5 474 0.03356477 0.2211934
Moved 999.2482 369.0355 474 0.02091557 0.2211934
Moved 999.2629 362.1212 474 0.00491033 0.2211934
Moved 999.2776 356.5173 474 -0.008061876 0.2211934
Moved 999.2927 353.51 473 -0.0150231 0.2186213
Moved 999.3091 350.7352 473 -0.0214463 0.2186213
Moved 999.3232 348 473 -0.0277778 0.2186213
Moved 999.3383 348 472 -0.0277778 0.2160493
Moved 999.3544 346.9975 472 -0.03009841 0.2160493
Stationary 999.3692 346.9975 472 -0.03009841 0.2160493
Stationary 999.384 347 472 -0.0300926 0.2160493
Stationary 999.4015 347 472 -0.0300926 0.2160493
Stationary 999.4156 347 472 -0.0300926 0.2160493
Moved 999.4311 355.9237 466.4305 -0.009435913 0.2017246
Moved 999.4468 362.1259 459.5927 0.004920959 0.1841374
Moved 999.4624 371.5 452 0.02662033 0.164609
Moved 999.4783 384.7684 438.2316 0.05733431 0.1291964
Moved 999.4937 397.9604 423.9329 0.08787145 0.09241987
Moved 999.5082 411.9085 407.1098 0.1201586 0.0491506
Moved 999.5236 422.6937 394.5676 0.1451243 0.01689185
Moved 999.54 432.6961 380.5769 0.1682781 -0.0190924
Moved 999.5557 443.3736 365.7521 0.1929944 -0.0572221
Moved 999.5745 452.0685 352.8973 0.2131214 -0.09028485
Moved 999.5858 457.1225 344.8041 0.2248206 -0.1111006
Moved 999.6022 464.163 334.9719 0.241118 -0.1363893
Moved 999.6167 469.1976 328.003 0.2527723 -0.1543133
Moved 999.6327 473.5535 319.893 0.2628553 -0.1751724
Moved 999.6503 476.1439 314.2842 0.2688515 -0.1895981
Moved 999.6636 477.9567 310.13 0.2730479 -0.2002829
Moved 999.6784 479.3438 305.9685 0.2762589 -0.2109864
Moved 999.6953 479 305.5 0.275463 -0.2121914
Moved 999.7104 479 303 0.275463 -0.2186215
Stationary 999.7241 479 302.9036 0.275463 -0.2188695
Stationary 999.7394 479 302.9036 0.275463 -0.2188695
Stationary 999.755 479 302.9036 0.275463 -0.2188695
Moved 999.7701 453.9628 328.0496 0.2175066 -0.1541936
Moved 999.786 440.9484 343.2475 0.1873805 -0.1151042
Moved 999.8037 428.015 361.4227 0.1574422 -0.06835725
Moved 999.8169 416.8359 376.5873 0.1315646 -0.02935362
Moved 999.8317 403 397.5 0.09953707 0.02443408
Moved 999.8483 390.9021 414.6469 0.07153262 0.06853601
Moved 999.8636 382.2385 430.2294 0.05147795 0.1086147
Moved 999.885 367.7138 456.5007 0.01785606 0.176185
Stationary 999.897 367.7138 456.5007 0.01785606 0.176185
Moved 999.9094 362.2419 470.3951 0.005189677 0.2119215
Moved 999.9254 358.0649 481.8053 -0.004479438 0.2412687
Moved 999.9407 354.1898 494.3674 -0.01344964 0.2735787
Moved 999.9552 352.6826 501.5872 -0.01693855 0.2921481
Moved 999.971 351.3066 507.7736 -0.02012357 0.3080597
Moved 999.9868 351 513.3098 -0.02083332 0.3222986
Moved 1000.002 351 515.9294 -0.02083332 0.3290366
Moved 1000.018 351 519.694 -0.02083332 0.3387191
Moved 1000.033 351 522.468 -0.02083332 0.3458539
Moved 1000.048 351 524.4488 -0.02083332 0.3509484
Moved 1000.063 363.0288 526.3525 0.007011096 0.3558449
Moved 1000.079 368.2436 528.0609 0.01908243 0.3602389
Moved 1000.094 375.3014 529.4603 0.03541986 0.363838
Moved 1000.11 382.2482 530.8496 0.0515004 0.3674114
Moved 1000.125 387.9443 531 0.06468594 0.3677982
Moved 1000.14 391.8672 531 0.07376672 0.3677982
Ended 1000.155 393 531 0.07638891 0.3677982
Candidates 1000.291 12 other forget prefer former order potent however pitcher lorne journey perjury pellet
Began 1001.262 377 433 0.03935188 0.1157406
Stationary 1001.28 377 433 0.03935188 0.1157406
Stationary 1001.295 377 433 0.03935188 0.1157406
Moved 1001.31 385.9012 433 0.05995641 0.1157406
Moved 1001.327 402.5712 433 0.09854455 0.1157406
Moved 1001.342 420.5 433 0.1400463 0.1157406
Moved 1001.357 439.5817 433 0.184217 0.1157406
Moved 1001.374 456.2397 433 0.2227769 0.1157406
Moved 1001.389 465.5525 433 0.2443345 0.1157406
Moved 1001.406 474.246 433 0.2644585 0.1157406
Moved 1001.419 480.3326 433 0.2785476 0.1157406
Moved 1001.435 485.8473 422.7672 0.2913132 0.0894216
Ended 1001.45 487 426 0.2939814 0.09773654
Accept 1001.493 2 prefer
Began 1001.787 491 390 0.3032407 0.005143954
Stationary 1001.804 491 390 0.3032407 0.005143954
Stationary 1001.824 491 390 0.3032407 0.005143954
Stationary 1001.835 491 390 0.3032407 0.005143954
Moved 1001.851 478.5334 390 0.274383 0.005143954
Moved 1001.865 461.3096 390 0.2345129 0.005143954
Moved 1001.881 431.9998 390 0.1666662 0.005143954
Moved 1001.896 400.0525 390 0.09271403 0.005143954
Moved 1001.913 380.5692 390 0.04761388 0.005143954
Moved 1001.927 349.6291 390 -0.02400681 0.005143954
Moved 1001.944 335.2424 397 -0.05730932 0.02314815
Moved 1001.959 321.2784 398.1722 -0.08963346 0.02616297
Moved 1001.975 313.72 398.5467 -0.1071296 0.02712619
Moved 1001.99 306.3421 399 -0.124208 0.02829214
Moved 1002.005 303.3975 400.3013 -0.1310243 0.03163907
Moved 1002.02 298 400 -0.1435185 0.03086416
Moved 1002.037 297.2166 400 -0.145332 0.03086416
Moved 1002.052 295.826 400 -0.1485509 0.03086416
Moved 1002.066 295 401 -0.150463 0.03343609
Ended 1002.083 295 401 -0.150463 0.03343609
Candidates 1002.217 12 a as gas ass has faa aa da fda s had ga
Began 1002.513 444 329 0.1944444 -0.151749
Stationary 1002.529 444 329 0.1944444 -0.151749
Stationary 1002.543 444 329 0.1944444 -0.151749
Stationary 1002.559 444 329 0.1944444 -0.151749
Stationary 1002.574 444 329 0.1944444 -0.151749
Moved 1002.59 444 341.8973 0.1944444 -0.1185769
Moved 1002.606 448.6323 362.2352 0.2051674 -0.06626756
Moved 1002.621 456.2509 387.9033 0.2228031 -0.000248701
Moved 1002.637 460.3148 407.4953 0.2322102 0.05014219
Moved 1002.653 466.4932 431.9728 0.246512 0.1130988
Moved 1002.667 469.7503 443.2509 0.2540516 0.142106
Ended 1002.683 472.5092 449.0185 0.260438 0.1569404
Accept 1002.711 0 a
Began 1002.896 481 341 0.2800926 -0.1208849
Stationary 1002.914 481 341 0.2800926 -0.1208849
Stationary 1002.935 481 341 0.2800926 -0.1208849
Stationary 1002.945 481 341 0.2800926 -0.1208849
Stationary 1002.96 481 341 0.2800926 -0.1208849
Moved 1002.975 466.9951 341 0.2476738 -0.1208849
Moved 1002.992 452.908 359.7151 0.2150648 -0.0727491
Moved 1003.006 434.8795 374.7943 0.1733321 -0.03396533
Moved 1003.023 417.3918 393.7616 0.1328515 0.01481884
Moved 1003.038 391.416 418.584 0.07272223 0.07866243
Moved 1003.053 376.3491 437.5112 0.03784508 0.1273436
Moved 1003.068 362.5529 452.7918 0.005909503 0.1666456
Moved 1003.083 350.4728 464.5272 -0.02205377 0.1968291
Moved 1003.099 340.249 475.8583 -0.04571999 0.225973
Moved 1003.114 332.0049 485.4943 -0.06480351 0.2507569
Moved 1003.129 327.5 492.5 -0.07523149 0.2687756
Moved 1003.145 325.0817 494.8774 -0.08082937 0.2748904
Moved 1003.16 323.6571 499.0287 -0.08412708 0.2855677
Moved 1003.179 324 499.732 -0.08333336 0.2873764
Moved 1003.19 324 501.1186 -0.08333336 0.2909428
Moved 1003.206 324 504.012 -0.08333336 0.2983848
Moved 1003.222 335.1038 506.7083 -0.0576301 0.3053195
Moved 1003.237 359.3118 509.4791 -0.001593133 0.3124461
Moved 1003.253 382.9098 509 0.05303204 0.3112139
Moved 1003.269 441.771 504.3745 0.1892847 0.299317
Moved 1003.284 490.6036 498.8585 0.3023232 0.2851299
Moved 1003.302 514.7506 496.1388 0.3582191 0.2781347
Moved 1003.315 529.8788 494.3535 0.393238 0.2735429
Moved 1003.33 546.5048 491.5825 0.4317241 0.2664159
Moved 1003.347 557.1154 489.4121 0.4562857 0.2608335
Moved 1003.36 565.2416 488.2512 0.4750962 0.2578478
Moved 1003.376 572.2759 486.9448 0.4913793 0.2544876
Moved 1003.391 577.7241 485.569 0.5039911 0.2509489
Moved 1003.407 581.4164 484.1945 0.512538 0.2474138
Moved 1003.426 584.3855 482.8073 0.5194108 0.2438457
Moved 1003.437 585.5801 481.4199 0.5221762 0.2402774
Moved 1003.453 587.935 479.065 0.5276273 0.2342206
Moved 1003.469 588 476.2902 0.5277778 0.2270837
Moved 1003.484 589.3185 470.4077 0.5308298 0.2119537
Moved 1003.499 589 447.9928 0.5300926 0.1543023
Moved 1003.514 571.1344 417.6061 0.488737 0.07614728
Moved 1003.53 553.5035 379.1237 0.4479248 -0.02283002
Moved 1003.547 537.4727 339.2034 0.4108165 -0.1255057
Moved 1003.562 522.1764 302.9623 0.3754084 -0.2187183
Moved 1003.577 511.4997 274.8327 0.3506937 -0.2910683
Moved 1003.593 505.7339 258.3851 0.337347 -0.3333716
Moved 1003.607 501.6237 237.9929 0.3278325 -0.3858207
Moved 1003.624 499 225 0.3217593 -0.4192387
Moved 1003.638 497.0934 212.6541 0.3173459 -0.4509927
Moved 1003.658 495.7126 202.9882 0.3141494 -0.4758535
Moved 1003.669 494.3301 195.6506 0.3109494 -0.4947258
Moved 1003.683 492.9503 190.851 0.3077554 -0.5070707
Moved 1003.7 493 186.7234 0.3078704 -0.5176867
Moved 1003.715 493 185.245 0.3078704 -0.5214893
Moved 1003.73 491.1252 183.1251 0.3035305 -0.5269416
Moved 1003.747 489.7488 181.7488 0.3003444 -0.5304817
Moved 1003.762 487.1021 182 0.2942176 -0.5298353
Moved 1003.775 480.9431 182 0.279961 -0.5298353
Moved 1003.791 471.2615 194.5209 0.2575499 -0.4976315
Moved 1003.807 455.7961 210.9709 0.2217501 -0.4553216
Moved 1003.823 443.4699 226.1292 0.1932174 -0.4163346
Moved 1003.838 428.8428 244.7456 0.1593583 -0.3684527
Moved 1003.855 414.5753 263.9291 0.1263316 -0.3191124
Moved 1003.869 402.152 280.8101 0.097574 -0.2756944
Moved 1003.89 382.5337 304.6994 0.05216141 -0.2142505
Stationary 1003.904 382.5337 304.6994 0.05216141 -0.2142505
Moved 1003.915 373.1789 320.4077 0.03050665 -0.1738488
Moved 1003.932 366.5318 330.9492 0.01511991 -0.1467358
Moved 1003.947 364.8232 339.119 0.01116474 -0.1257229
Moved 1003.961 363.0269 346.8656 0.007006725 -0.1057984
Moved 1003.976 363 352.4116 0.006944438 -0.09153397
Moved 1003.993 363 359.6426 0.006944438 -0.07293591
Moved 1004.009 377.4265 368.7681 0.04033903 -0.04946477
Moved 1004.023 389.5 377 0.06828706 -0.02829226
Moved 1004.038 428.3708 394.3151 0.1582658 0.01624241
Moved 1004.056 467.2415 407.4297 0.2482441 0.04997344
Moved 1004.07 524.634 422.5708 0.3810972 0.08891658
Moved 1004.087 552.3248 430.539 0.4451963 0.109411
Moved 1004.107 585.613 443.8065 0.5222524 0.1435352
Stationary 1004.117 585.613 443.8065 0.5222524 0.1435352
Moved 1004.131 595.8643 448.4321 0.5459822 0.1554323
Moved 1004.147 604.4495 452.7248 0.5658554 0.1664732
Moved 1004.161 609 453.5 0.576389 0.168467
Moved 1004.177 611.3141 455.6571 0.5817457 0.1740151
Moved 1004.192 613.0416 456 0.5857444 0.174897
Moved 1004.208 614.4291 457.4291 0.5889564 0.1785728
Moved 1004.223 615.5 458.5 0.5914352 0.181327
Moved 1004.239 615 459.0991 0.5902778 0.182868
Stationary 1004.255 615 459 0.5902778 0.1826131
Moved 1004.27 615 460.9732 0.5902778 0.1876882
Moved 1004.285 615 463.0633 0.5902778 0.1930639
Moved 1004.3 593.7391 465.8348 0.5410627 0.2001922
Moved 1004.319 575.3941 469.601 0.4985974 0.2098791
Moved 1004.331 550.7566 473.5121 0.4415662 0.2199384
Moved 1004.346 519.5 474.5 0.3692129 0.2224794
Moved 1004.362 486.4841 475.9355 0.2927874 0.2261714
Moved 1004.377 461.0748 477.3292 0.2339695 0.229756
Moved 1004.393 443 477 0.1921296 0.2289094
Moved 1004.408 418.6619 478 0.1357914 0.2314814
Moved 1004.423 398.1239 479.134 0.08824985 0.2343981
Moved 1004.44 382 480.5 0.05092591 0.2379114
Moved 1004.456 368.0971 481 0.01874328 0.2391974
Moved 1004.471 358.054 481 -0.004504571 0.2391974
