a good response to the question
Moved 2562.938 365 354.7866 0.01157403 -0.08542544
Moved 2562.953 366.4152 371.9823 0.01485 -0.04119779
Moved 2562.969 367.8585 382.0093 0.01819094 -0.01540808
Moved 2562.983 369.308 392.1561 0.02154628 0.01068963
Ended 2562.999 370 397 0.02314816 0.02314815
Accept 2563.043 0 a
Began 2563.827 369 281 0.02083332 -0.2752058
Stationary 2563.847 369 281 0.02083332 -0.2752058
Stationary 2563.861 369 281 0.02083332 -0.2752058
Stationary 2563.876 369 281 0.02083332 -0.2752058
Stationary 2563.892 369 281 0.02083332 -0.2752058
Stationary 2563.906 369 281 0.02083332 -0.2752058
Stationary 2563.921 369 281 0.02083332 -0.2752058
Moved 2563.937 369 295.2453 0.02083332 -0.2385667
Moved 2563.954 405.1658 325.1658 0.1045504 -0.1616107
Moved 2563.969 430.2867 351.5977 0.1627006 -0.09362742
Moved 2563.986 448.1079 370.8485 0.2039536 -0.04411399
Moved 2564 466.1996 391.5662 0.2458323 0.009172188
Moved 2564.015 478.9843 406.6073 0.2754266 0.04785816
Moved 2564.031 489.4024 419.5173 0.2995425 0.08106298
Moved 2564.046 500.9695 430.9695 0.3263181 0.1105181
Moved 2564.062 506.9311 437.5173 0.3401183 0.1273593
Moved 2564.078 514.1016 445.1016 0.3567166 0.146866
Moved 2564.093 519.8535 449.3901 0.3700311 0.1578962
Moved 2564.11 523.71 451.8067 0.3789584 0.1641118
Moved 2564.125 529.3693 456.027 0.3920586 0.1749665
Moved 2564.139 533.3618 458.5745 0.4013005 0.1815187
Moved 2564.154 537.6644 461.4429 0.4112601 0.1888964
Moved 2564.17 539.5466 462.2733 0.4156172 0.1910321
Moved 2564.185 542.6147 464 0.4227192 0.1954732
Moved 2564.2 544.2315 465.2315 0.4264618 0.1986406
Moved 2564.216 545.6807 466.6807 0.4298164 0.2023679
Moved 2564.231 547.1198 467 0.4331475 0.2031892
Moved 2564.247 548.5462 467.5462 0.4364495 0.2045941
Moved 2564.261 549.9862 468 0.4397828 0.2057612
Moved 2564.277 550.5 468 0.4409722 0.2057612
Moved 2564.293 551.5291 469 0.4433542 0.2083333
Stationary 2564.309 552 469 0.4444444 0.2083333
Stationary 2564.323 552 469 0.4444444 0.2083333
Stationary 2564.339 552 469 0.4444444 0.2083333
Stationary 2564.354 552 469 0.4444444 0.2083333
Moved 2564.369 539.1099 451.6373 0.4146061 0.1636762
Moved 2564.385 525.929 437.0774 0.3840948 0.1262278
Moved 2564.401 501.5957 407.617 0.3277679 0.05045518
Moved 2564.419 484.9191 386.8921 0.2891645 -0.002849641
Moved 2564.432 472.0522 367.5256 0.2593802 -0.05266048
Moved 2564.448 463.1254 354.4649 0.2387163 -0.08625281
Moved 2564.463 455.026 343.0364 0.2199676 -0.1156472
Moved 2564.484 447.8731 333.0223 0.2034099 -0.1414035
Moved 2564.495 440.7149 323.4009 0.1868401 -0.1661498
Moved 2564.509 432.1161 311.1658 0.1669354 -0.1976187
Moved 2564.526 424.8278 302.3934 0.1500643 -0.2201817
Moved 2564.539 417.6814 294.8177 0.1335219 -0.2396665
Moved 2564.555 413.0924 290.0924 0.122899 -0.25182
Moved 2564.571 407.0009 285.7507 0.1087983 -0.262987
Moved 2564.586 401.2729 282.6365 0.09553909 -0.2709967
Moved 2564.612 390.1523 276.5762 0.06979705 -0.286584
Moved 2564.624 383.226 274.8452 0.05376388 -0.291036
Stationary 2564.635 383.226 274.8452 0.05376388 -0.291036
Moved 2564.647 376.0833 273.4166 0.03722975 -0.2947103
Moved 2564.663 369.9301 270.9651 0.02298643 -0.3010158
Moved 2564.68 361.2624 269.5438 0.002922217 -0.3046715
Moved 2564.694 354.5088 268.1017 -0.01271114 -0.3083804
Moved 2564.71 344.6162 266.6595 -0.03561055 -0.3120899
Moved 2564.727 336.6755 265.5251 -0.05399187 -0.3150076
Moved 2564.741 326.6327 265 -0.07723907 -0.3163581
Moved 2564.756 317.8653 263.6442 -0.09753397 -0.3198452
Moved 2564.771 307.4523 262.2075 -0.1216382 -0.3235405
Moved 2564.787 299.8438 262 -0.1392505 -0.3240741
Moved 2564.802 293.6452 260.329 -0.1535991 -0.3283718
Moved 2564.819 288.6644 260 -0.1651286 -0.3292181
Moved 2564.833 284.3588 258.8397 -0.1750954 -0.3322024
Moved 2564.848 280.6922 259 -0.1835828 -0.3317901
Moved 2564.865 277.8229 257.9114 -0.1902247 -0.33459
Moved 2564.88 275.4652 258 -0.1956823 -0.3343622
Moved 2564.894 274.0224 258 -0.1990222 -0.3343622
Ended 2564.91 274 258 -0.199074 -0.3343622
Candidates 2565.078 12 of off good god odd goods odds pigs gods if ups pd
Began 2565.787 377 264 0.03935188 -0.31893
Stationary 2565.803 377 264 0.03935188 -0.31893
Stationary 2565.82 377 264 0.03935188 -0.31893
Stationary 2565.834 377 264 0.03935188 -0.31893
Moved 2565.849 384.0609 264 0.05569636 -0.31893
Moved 2565.865 401.7625 264 0.09667248 -0.31893
Moved 2565.881 426.4019 264 0.1537082 -0.31893
Moved 2565.899 456.3043 272.1107 0.2229266 -0.2980693
Moved 2565.911 473.4704 274.1838 0.2626631 -0.2927373
Moved 2565.927 491.5502 274.6292 0.3045145 -0.2915916
Moved 2565.942 506.4995 275 0.3391192 -0.2906379
Moved 2565.959 516.4568 275 0.3621685 -0.2906379
Ended 2565.974 525 277 0.3819444 -0.2854939
Accept 2566.033 2 good
Began 2567.079 408 267 0.1111111 -0.311214
Stationary 2567.099 408 267 0.1111111 -0.311214
Stationary 2567.114 408 267 0.1111111 -0.311214
Stationary 2567.128 408 267 0.1111111 -0.311214
Stationary 2567.145 408 267 0.1111111 -0.311214
Stationary 2567.16 408 267 0.1111111 -0.311214
Moved 2567.176 400.369 267 0.09344666 -0.311214
Moved 2567.192 394.3841 279.0529 0.07959286 -0.2802137
Moved 2567.206 391.3645 283.0591 0.07260312 -0.2699099
Moved 2567.221 385.0304 291.712 0.05794078 -0.2476545
Moved 2567.237 380.4944 301.1797 0.04744073 -0.2233032
Moved 2567.251 374.5516 311.121 0.03368418 -0.197734
Moved 2567.269 368.7966 323.4067 0.02036254 -0.166135
Moved 2567.283 364.5314 334.9164 0.01048933 -0.1365319
Moved 2567.297 360.1808 345.5178 0.0004185239 -0.1092649
Moved 2567.315 356.8514 352.2971 -0.007288357 -0.09182839
Moved 2567.338 350.1038 368.6885 -0.0229078 -0.04966947
Stationary 2567.348 350.1038 368.6885 -0.0229078 -0.04966947
Moved 2567.359 347.2259 375.9354 -0.02956976 -0.03103052
Moved 2567.377 343.5171 381.3106 -0.03815497 -0.0172053
Moved 2567.392 340.4724 388.319 -0.04520277 0.0008203168
Moved 2567.406 337.5894 392.8211 -0.05187625 0.01239996
Moved 2567.422 334.424 396.576 -0.05920366 0.02205758
Moved 2567.438 331.4995 400.7508 -0.0659734 0.03279525
Moved 2567.452 328.6163 404.3837 -0.07264743 0.04213922
Moved 2567.468 324.5985 408.4015 -0.08194795 0.05247292
Moved 2567.483 320.8694 411.1306 -0.09058004 0.05949224
Moved 2567.5 317.9839 414.0162 -0.09725957 0.06691398
Moved 2567.515 315.1146 416.8854 -0.1039015 0.07429378
Moved 2567.532 311.5 417.5 -0.1122685 0.0758744
Moved 2567.544 307.1372 420.9086 -0.1223676 0.08464134
Moved 2567.563 302.8218 422.3927 -0.1323568 0.08845851
Moved 2567.578 296.6721 424.832 -0.1465925 0.09473231
Moved 2567.591 292.1786 426.2738 -0.1569939 0.09844077
Moved 2567.608 286.1445 427 -0.1709618 0.1003086
Moved 2567.624 280.3864 428.1534 -0.1842908 0.1032751
Moved 2567.637 276.5 428 -0.193287 0.1028806
Moved 2567.654 272.867 428.711 -0.2016966 0.1047093
Moved 2567.67 268.5484 429 -0.2116935 0.1054526
Moved 2567.684 265.8271 429 -0.2179927 0.1054526
Moved 2567.698 262.9438 429 -0.2246671 0.1054526
Moved 2567.714 260.5332 429 -0.2302473 0.1054526
Moved 2567.73 259.0919 429 -0.2335836 0.1054526
Moved 2567.746 258.5 429 -0.2349537 0.1054526
Moved 2567.761 257.8147 429 -0.23654 0.1054526
Stationary 2567.776 257.8147 429 -0.23654 0.1054526
Moved 2567.792 257 429 -0.2384259 0.1054526
Moved 2567.809 256.2448 429 -0.2401742 0.1054526
Moved 2567.823 256 416.9991 -0.2407407 0.07458608
Moved 2567.839 256 409.5392 -0.2407407 0.05539925
Moved 2567.854 256 397.3704 -0.2407407 0.02410068
Moved 2567.87 256 389.884 -0.2407407 0.004845686
Moved 2567.885 256 376.4559 -0.2407407 -0.02969161
Moved 2567.901 256 364.2094 -0.2407407 -0.06118994
Moved 2567.917 259.6776 354.3224 -0.2322277 -0.08661944
Moved 2567.932 263 346.1862 -0.2245371 -0.1075458
Moved 2567.947 263 338.9536 -0.2245371 -0.1261481
Moved 2567.963 264 331.7692 -0.2222222 -0.1446266
Moved 2567.978 264 326.1835 -0.2222222 -0.1589932
Moved 2568 264 308.8638 -0.2222222 -0.2035397
Stationary 2568.012 264 308.8638 -0.2222222 -0.2035397
Moved 2568.023 264 299.098 -0.2222222 -0.2286576
Moved 2568.038 264 292.4267 -0.2222222 -0.2458162
Moved 2568.053 264 286.3865 -0.2222222 -0.2613516
Moved 2568.068 264 282.2151 -0.2222222 -0.2720806
Moved 2568.084 264 279.4882 -0.2222222 -0.2790944
Moved 2568.101 264 277.8951 -0.2222222 -0.2831917
Moved 2568.117 265.0906 277.4547 -0.2196976 -0.2843243
Moved 2568.131 267.9706 277 -0.2130309 -0.2854939
Moved 2568.146 275.1609 277 -0.1963868 -0.2854939
Moved 2568.162 294.8175 286.4995 -0.1508854 -0.2610609
Moved 2568.178 320.7668 299.8834 -0.09081761 -0.2266374
Moved 2568.192 348 312 -0.0277778 -0.1954732
Moved 2568.208 382.7069 330.6457 0.05256226 -0.1475163
Moved 2568.223 418.5293 348.7646 0.1354845 -0.100914
Moved 2568.239 441.6819 360.968 0.1890785 -0.06952693
Moved 2568.254 464.9026 368.907 0.2428301 -0.0491074
Moved 2568.269 479.8467 376.1121 0.2774229 -0.0305759
Moved 2568.285 494.5327 381.1598 0.3114183 -0.01759321
Moved 2568.301 508.9662 386.9865 0.3448291 -0.002606867
Moved 2568.318 518.6422 390.7408 0.3672272 0.007049262
Moved 2568.332 530.1563 395.0586 0.3938802 0.01815474
Moved 2568.346 541.736 401.335 0.4206852 0.03429789
Moved 2568.363 551.447 405.8157 0.4431644 0.04582209
Moved 2568.377 560.0374 408.6791 0.4630494 0.053187
Moved 2568.394 566.1231 410.7808 0.4771369 0.05859241
Moved 2568.408 573.0949 412.219 0.4932752 0.06229165
Moved 2568.424 578.3381 413.2676 0.5054123 0.0649887
Moved 2568.44 583.3833 414.7944 0.5170909 0.06891564
Moved 2568.455 587.6888 416.2296 0.5270575 0.072607
Moved 2568.47 590.3495 417 0.5332166 0.0745884
Moved 2568.486 592.1199 418.1199 0.5373147 0.07746888
Moved 2568.501 593.5612 418 0.5406508 0.07716041
Moved 2568.517 594.5 418 0.542824 0.07716041
Moved 2568.531 594 419.0462 0.5416667 0.07985127
Stationary 2568.546 594 419.0462 0.5416667 0.07985127
Stationary 2568.566 594 419.0462 0.5416667 0.07985127
Stationary 2568.578 594 419 0.5416667 0.07973251
Moved 2568.593 579.2718 404.2718 0.5075735 0.04185123
Moved 2568.609 562.2253 387.2253 0.4681141 -0.001992669
Moved 2568.625 534.8266 348.6049 0.4046912 -0.101325
Moved 2568.639 515.3333 316.9803 0.3595677 -0.1826639
Moved 2568.655 498.0821 279.4347 0.3196345 -0.2792317
Moved 2568.671 492.2291 259.9946 0.3060859 -0.3292321
Moved 2568.686 488.7387 237.9097 0.2980062 -0.3860349
Moved 2568.701 486.4315 223.3148 0.2926655 -0.4235731
Moved 2568.717 483.9838 206.9027 0.2869995 -0.4657853
Moved 2568.732 482.5532 196.8722 0.2836879 -0.4915839
Moved 2568.747 481.3315 188.3206 0.28086 -0.5135788
Moved 2568.762 480.0032 179.0227 0.2777852 -0.537493
Moved 2568.779 477.1374 168.9808 0.2711514 -0.5633209
Moved 2568.793 476.1259 158.8809 0.2688099 -0.5892982
Moved 2568.81 474.687 151.4351 0.2654792 -0.608449
Moved 2568.825 473.2484 144.9934 0.262149 -0.6250171
Moved 2568.841 471.8163 135.714 0.258834 -0.6488838
Moved 2568.855 470.5 134 0.2557871 -0.6532921
Moved 2568.87 470 130.8646 0.2546296 -0.6613563
Moved 2568.885 468.856 128.856 0.2519815 -0.6665228
Moved 2568.902 468.4107 126.8214 0.2509508 -0.6717557
Moved 2568.919 468 126 0.25 -0.6738684
Moved 2568.933 466.5374 123.0748 0.2466143 -0.681392
Moved 2568.948 465.0999 122.0999 0.2432869 -0.6838996
Moved 2568.964 463.6614 120.6614 0.2399569 -0.6875994
Moved 2568.98 462.6379 119.6378 0.2375877 -0.6902318
Moved 2568.994 460.1946 119.0973 0.2319319 -0.6916223
Moved 2569.01 457.3094 119 0.2252532 -0.6918724
Moved 2569.026 454.4168 118 0.2185574 -0.6944445
Moved 2569.041 451.5601 118 0.2119447 -0.6944445
Moved 2569.056 448.329 118 0.2044654 -0.6944445
Moved 2569.078 442.536 118 0.1910555 -0.6944445
Stationary 2569.088 442.536 118 0.1910555 -0.6944445
Moved 2569.102 438.0611 118 0.1806969 -0.6944445
Moved 2569.117 433.7449 126.6803 0.1707058 -0.6721185
Moved 2569.132 427.8752 129.0624 0.1571186 -0.6659918
Moved 2569.149 423.0782 132.9218 0.1460145 -0.6560654
Moved 2569.168 415.9566 137.2261 0.1295292 -0.6449947
Moved 2569.179 412.4759 140.6827 0.1214719 -0.636104
Moved 2569.194 409.1831 142.8779 0.1138497 -0.6304581
Moved 2569.211 404.9328 147.0671 0.1040112 -0.6196833
Moved 2569.226 400.6151 148.795 0.09401628 -0.6152391
Moved 2569.241 397.5267 151.4734 0.08686731 -0.6083503
Moved 2569.256 394.6333 153.3667 0.08016974 -0.6034808
Moved 2569.272 391.7686 156.2314 0.07353832 -0.5961125
Moved 2569.287 389 157.5 0.06712963 -0.5928498
Moved 2569.303 385.7559 161.2441 0.05962015 -0.5832198
Moved 2569.318 381.6757 164.2162 0.05017509 -0.5755757
Moved 2569.333 377.3518 169.7469 0.04016618 -0.5613505
Moved 2569.349 373.0354 175.9528 0.03017466 -0.5453891
Moved 2569.365 368.6822 183.1963 0.02009769 -0.5267586
Moved 2569.38 363.3774 190.371 0.007818143 -0.5083051
Moved 2569.395 359.0836 196.2218 -0.002121181 -0.4932567
Moved 2569.411 355.5 201 -0.01041666 -0.4809672
Moved 2569.427 352.5071 204.4928 -0.0173446 -0.4719836
Moved 2569.441 345.667 211.333 -0.03317818 -0.4543904
Moved 2569.456 340.1642 218.2537 -0.04591608 -0.4365904
Moved 2569.472 334.3961 223.4529 -0.05926822 -0.423218
Moved 2569.488 330.2236 229.3685 -0.06892686 -0.4080028
Moved 2569.503 325.9072 234.0928 -0.07891854 -0.3958519
Moved 2569.519 323.0607 238.4089 -0.08550759 -0.3847507
Moved 2569.541 316.8734 247.1899 -0.09983008 -0.3621658
Stationary 2569.552 316.8734 247.1899 -0.09983008 -0.3621658
Moved 2569.565 314.032 251.452 -0.1064074 -0.3512037
Moved 2569.581 311.1376 255.7936 -0.1131075 -0.3400372
Moved 2569.596 308.2602 260.1097 -0.1197681 -0.3289359
Moved 2569.612 305.3826 265.2348 -0.1264291 -0.3157542
Moved 2569.627 303.7526 269.7422 -0.1302023 -0.304161
Moved 2569.642 300.2061 274.0586 -0.1384119 -0.2930592
Moved 2569.658 296.4111 278.5889 -0.1471965 -0.2814073
Moved 2569.674 292.3006 283.9326 -0.1567116 -0.2676632
Moved 2569.689 288.6505 288.3495 -0.1651609 -0.2563028
Moved 2569.704 285.7667 292.35 -0.1718364 -0.2460133
Moved 2569.721 282.8866 295.1134 -0.1785032 -0.2389059
Moved 2569.736 281.0089 297.9822 -0.1828497 -0.2315274
Moved 2569.751 279.9545 300.0909 -0.1852904 -0.2261036
Moved 2569.767 278.5033 302.9934 -0.1886498 -0.2186384
Moved 2569.781 279 305.8963 -0.1875 -0.2111721
Moved 2569.798 279 311.5641 -0.1875 -0.1965944
Moved 2569.813 285.6705 323.3382 -0.1720589 -0.1663112
Moved 2569.828 294.7266 339.1655 -0.1510958 -0.1256033
Moved 2569.843 305.4321 357.7201 -0.1263147 -0.07788042
Moved 2569.856 317.5768 378.5417 -0.09820183 -0.02432678
Moved 2569.871 329.2562 398.9483 -0.0711662 0.02815914
Moved 2569.887 338.2657 414.8205 -0.05031079 0.06898264
Moved 2569.902 344.6024 429.506 -0.03564253 0.1067541
Moved 2569.917 349.1979 438.9948 -0.02500479 0.1311595
Moved 2569.933 352.067 444.1005 -0.01836345 0.1442912
Moved 2569.948 353.4725 448.4174 -0.01511003 0.1553946
Moved 2569.971 354 452.0024 -0.01388888 0.1646153
Stationary 2569.981 354 452.0024 -0.01388888 0.1646153
Moved 2569.995 355.4411 453.4411 -0.01055295 0.1683155
Ended 2570.011 356 454 -0.009259283 0.169753
Candidates 2570.147 12 response resolve estimate wonder since designer winner define resume wine reduce headline
Began 2570.609 384 231 0.0555556 -0.4038066
Stationary 2570.628 384 231 0.0555556 -0.4038066
Stationary 2570.642 384 231 0.0555556 -0.4038066
Moved 2570.661 384 240.0559 0.0555556 -0.3805146
Moved 2570.675 384 248.8555 0.0555556 -0.357882
Moved 2570.689 384 275.8379 0.0555556 -0.2884828
Moved 2570.705 384 301.0863 0.0555556 -0.2235435
Moved 2570.72 397.5 323.5 0.08680551 -0.1658951
Moved 2570.736 397.7649 349.5109 0.08741875 -0.09899461
Moved 2570.752 399.3607 371.4102 0.09111266 -0.04266927
Moved 2570.769 402.6229 383.3029 0.09866406 -0.01208105
Moved 2570.782 404.2507 393.7549 0.1024322 0.01480181
Moved 2570.797 408.0786 406.0073 0.1112931 0.04631505
Ended 2570.814 410.5 416.5 0.1168981 0.07330243
Accept 2570.856 0 response
Began 2571.488 401 301 0.09490739 -0.2237656
Stationary 2571.507 401 301 0.09490739 -0.2237656
Stationary 2571.522 401 301 0.09490739 -0.2237656
Stationary 2571.537 401 301 0.09490739 -0.2237656
Stationary 2571.551 401 301 0.09490739 -0.2237656
Stationary 2571.572 401 301 0.09490739 -0.2237656
Stationary 2571.584 401 301 0.09490739 -0.2237656
Moved 2571.599 401 322 0.09490739 -0.1697531
Moved 2571.614 394.0592 329.8083 0.07884085 -0.1496699
Moved 2571.631 390.3912 344.0441 0.07034997 -0.1130553
Moved 2571.645 386.5289 357.6201 0.06140937 -0.07813755
Moved 2571.662 383.6514 368.2201 0.05474865 -0.05087432
Moved 2571.677 381.3806 383.3359 0.04949212 -0.01199604
Moved 2571.691 378.8673 395.5973 0.04367421 0.01954032
Moved 2571.708 376 404 0.03703703 0.04115226
Moved 2571.723 374.8701 409.9548 0.03442138 0.05646815
Moved 2571.738 372.9966 418.0167 0.03008485 0.07720347
Moved 2571.753 370.1075 425.2312 0.02339701 0.09575922
Moved 2571.769 369.1138 429.5449 0.02109667 0.106854
Moved 2571.784 367.6784 432.6431 0.0177742 0.1148228
Moved 2571.8 367.2309 436.5381 0.01673828 0.1248409
Moved 2571.815 365.7916 440.6253 0.01340638 0.1353531
Moved 2571.83 366 442.4814 0.01388888 0.1401271
Moved 2571.845 366 443.7612 0.01388888 0.1434186
Moved 2571.862 366 445.2 0.01388888 0.1471192
Moved 2571.879 366 446.5 0.01388888 0.1504629
Moved 2571.892 366 447.0401 0.01388888 0.151852
Stationary 2571.908 366 447 0.01388888 0.1517489
Moved 2571.922 377.8312 449.9662 0.04127602 0.1593781
Moved 2571.942 385.2679 450 0.05849064 0.1594649
Moved 2571.953 398.4145 451.4905 0.08892238 0.1632985
Moved 2571.97 415.2131 452 0.1278082 0.164609
Moved 2571.984 432.4383 452 0.1676812 0.164609
Moved 2572 456.7433 452 0.2239428 0.164609
Moved 2572.016 474.1872 452 0.2643223 0.164609
Moved 2572.03 487.2863 445 0.2946442 0.1466049
Moved 2572.046 497.8613 445 0.3191233 0.1466049
Moved 2572.062 507.8174 445 0.3421699 0.1466049
Moved 2572.076 519.2031 445 0.3685258 0.1466049
Moved 2572.092 526.717 445 0.3859189 0.1466049
Moved 2572.108 534.3267 453.1634 0.4035341 0.1676012
Moved 2572.123 539.0615 455.0205 0.4144941 0.1723778
Moved 2572.138 542.9297 456.4648 0.4234485 0.1760926
Moved 2572.154 545.3584 457.6792 0.4290704 0.179216
Moved 2572.169 547.0119 458 0.4328979 0.180041
Moved 2572.185 549.9012 459.4506 0.439586 0.183772
Moved 2572.2 550.9011 460.9011 0.4419006 0.1875026
Moved 2572.215 552.3282 461 0.4452042 0.1877571
Stationary 2572.231 552.3282 461 0.4452042 0.1877571
Moved 2572.245 554.2119 462 0.4495647 0.1903292
Stationary 2572.264 554.2119 462 0.4495647 0.1903292
Moved 2572.277 554.7213 462 0.4507436 0.1903292
Moved 2572.297 555 463.1735 0.4513889 0.1933473
Stationary 2572.308 555 463.1735 0.4513889 0.1933473
Moved 2572.322 556.3713 463 0.4545631 0.1929011
Stationary 2572.338 556.3713 463 0.4545631 0.1929011
Ended 2572.354 558 463 0.4583333 0.1929011
Candidates 2572.429 12 to too top trip tip rio tripp trio tp ttp rip grip
Began 2572.86 423 264 0.1458333 -0.31893
Stationary 2572.879 423 264 0.1458333 -0.31893
Stationary 2572.893 423 264 0.1458333 -0.31893
Moved 2572.909 423 286.4077 0.1458333 -0.2612971
Moved 2572.924 432.493 302.2957 0.1678077 -0.2204331
Moved 2572.941 436.8157 324.0787 0.1778142 -0.1644068
Moved 2572.956 440.1177 343.4708 0.1854576 -0.1145298
Moved 2572.972 442.6891 359.6687 0.1914101 -0.07286864
Moved 2572.986 446.7276 380.638 0.2007584 -0.01893518
Moved 2573.002 449.3362 395.681 0.2067968 0.0197557
Moved 2573.018 453.3273 412.3091 0.2160353 0.06252324
Moved 2573.033 455.1077 423.8768 0.2201566 0.09227576
Ended 2573.048 460.0018 437.0046 0.2314858 0.1260405
Accept 2573.091 0 to
Began 2573.754 411 291 0.1180555 -0.2494857
Stationary 2573.781 411 291 0.1180555 -0.2494857
Stationary 2573.792 411 291 0.1180555 -0.2494857
Stationary 2573.803 411 291 0.1180555 -0.2494857
Moved 2573.818 411 304.5849 0.1180555 -0.2145451
Moved 2573.834 411 314.3633 0.1180555 -0.1893948
Moved 2573.849 411 328.4949 0.1180555 -0.1530482
Moved 2573.866 411 338.2548 0.1180555 -0.1279456
Moved 2573.88 411 352.2054 0.1180555 -0.09206434
Moved 2573.896 411 368.3971 0.1180555 -0.05041907
Moved 2573.912 411 381.8563 0.1180555 -0.01580179
Moved 2573.926 403.3508 393.5445 0.1003491 0.01426049
Moved 2573.942 401.9202 403.5587 0.09703745 0.04001708
Moved 2573.957 401.4795 411.6432 0.09601741 0.06081079
Moved 2573.972 401 417.1029 0.09490739 0.07485303
Moved 2573.987 399.9681 421.0958 0.09251873 0.08512281
Moved 2574.003 399.5252 425.8992 0.09149353 0.09747721
Moved 2574.018 399 429.83 0.09027779 0.1075874
Moved 2574.034 397.6424 435.4305 0.08713514 0.121992
Moved 2574.049 398 436.5908 0.08796295 0.1249761
Moved 2574.065 396.7659 439.4682 0.08510629 0.1323769
Moved 2574.081 397 442 0.0856481 0.1388888
Moved 2574.102 396 443.1144 0.08333336 0.141755
Stationary 2574.112 396 443.1144 0.08333336 0.141755
Moved 2574.125 394.5 444.5 0.07986108 0.1453189
Stationary 2574.141 394.5 444.5 0.07986108 0.1453189
Moved 2574.157 395 444 0.08101851 0.1440329
Stationary 2574.173 395 444 0.08101851 0.1440329
Moved 2574.187 395 436.0008 0.08101851 0.1234587
Moved 2574.204 395 423.1776 0.08101851 0.09047732
Moved 2574.219 411.8317 400.4039 0.1199809 0.03190292
Moved 2574.234 420.3354 377.7724 0.1396652 -0.02630555
Moved 2574.25 426.3656 364.7447 0.153624 -0.05981312
Moved 2574.265 432.0755 354.1179 0.1668414 -0.08714534
Moved 2574.28 435.4361 345.6918 0.1746205 -0.1088175
Moved 2574.297 439.4802 338.1997 0.1839819 -0.1280872
Moved 2574.314 441.4558 332.8604 0.1885552 -0.14182
Moved 2574.328 447.2128 318.8367 0.2018815 -0.1778891
Moved 2574.343 451.5315 307.5828 0.2118784 -0.2068345
Moved 2574.358 454.2309 298.9229 0.218127 -0.229108
Moved 2574.373 456.0545 292.782 0.2223483 -0.2449021
Moved 2574.39 456 287.0093 0.2222222 -0.2597496
Moved 2574.41 457 279.9395 0.2245371 -0.2779335
Stationary 2574.421 457 279.9395 0.2245371 -0.2779335
Moved 2574.434 457 277.0419 0.2245371 -0.2853862
Moved 2574.45 457 276.0925 0.2245371 -0.2878281
Moved 2574.466 457 274.6393 0.2245371 -0.2915654
