learn to walk before you run
learn to walk before you run
Basic
0.6 0.6
432 388.8
Began 520.4551 575 386 0.4976852 -0.005144111
Stationary 520.4725 575 386 0.4976852 -0.005144111
Stationary 520.4867 575 386 0.4976852 -0.005144111
Stationary 520.5029 575 386 0.4976852 -0.005144111
Stationary 520.5184 575 386 0.4976852 -0.005144111
Stationary 520.5331 575 386 0.4976852 -0.005144111
Moved 520.5485 564.7271 386 0.4739053 -0.005144111
Moved 520.5641 560.52 386 0.4641666 -0.005144111
Moved 520.579 556.7286 386 0.4553902 -0.005144111
Moved 520.5956 551.9814 386 0.4444013 -0.005144111
Moved 520.6113 546.2203 386 0.4310656 -0.005144111
Moved 520.6265 540.4678 386 0.4177496 -0.005144111
Moved 520.6418 532.0877 386 0.3983512 -0.005144111
Moved 520.6568 523.6918 391.3082 0.3789162 0.008508736
Moved 520.6721 511.1641 394.204 0.3499169 0.0159567
Moved 520.6876 501.8726 396.4728 0.3284087 0.02179205
Moved 520.7029 477.0377 403.7382 0.2709206 0.04047888
Moved 520.718 452.7856 413.3235 0.2147816 0.06513254
Moved 520.7336 431.5052 425.0639 0.1655212 0.09532885
Moved 520.7493 409.9705 438.6863 0.1156725 0.130366
Moved 520.7654 394.91 449.563 0.08081009 0.1583411
Moved 520.7797 381.5068 459.6058 0.04978428 0.1841713
Moved 520.7956 370.7858 468.1713 0.02496719 0.2062018
Moved 520.8115 353.2869 481.2848 -0.01553953 0.2399299
Moved 520.8276 341.8369 493.1631 -0.04204417 0.2704811
Moved 520.8424 331.5837 504.7615 -0.06577845 0.3003123
Moved 520.8574 324.0657 514.5079 -0.08318117 0.3253804
Moved 520.8729 318.0977 522.1279 -0.09699603 0.344979
Moved 520.889 314.0156 528.3074 -0.1064454 0.3608728
Moved 520.9049 311.3099 533.3802 -0.1127086 0.3739202
Moved 520.9197 307.2891 537.7109 -0.1220161 0.385059
Moved 520.9342 303.6485 546.3787 -0.1304432 0.4073526
Moved 520.9521 299.6566 552.4579 -0.1396838 0.4229883
Moved 520.9667 297 556.5 -0.1458333 0.4333847
