experience is hard to come by
Moved 2880.888 319.7332 293.0671 -0.09321015 -0.244169
Stationary 2880.898 319.7332 293.0671 -0.09321015 -0.244169
Moved 2880.911 321.1743 288.477 -0.08987427 -0.2559749
Moved 2880.926 321 284.774 -0.09027779 -0.2654991
Moved 2880.941 321 281.8904 -0.09027779 -0.2729156
Moved 2880.958 321 279.0217 -0.09027779 -0.280294
Moved 2880.973 321 277.3148 -0.09027779 -0.2846843
Moved 2880.988 321 275.9852 -0.09027779 -0.288104
Moved 2881.003 321 273.0931 -0.09027779 -0.2955426
Moved 2881.019 321 272.1104 -0.09027779 -0.2980701
Moved 2881.034 321 270.6681 -0.09027779 -0.3017796
Moved 2881.05 321 269.2325 -0.09027779 -0.3054721
Moved 2881.065 321 267.7943 -0.09027779 -0.3091711
Moved 2881.081 321 266.5 -0.09027779 -0.3125
Moved 2881.096 321 265.2132 -0.09027779 -0.3158097
Moved 2881.114 321 263.7779 -0.09027779 -0.3195014
Moved 2881.126 321 262.3386 -0.09027779 -0.3232034
Moved 2881.142 321 261.5 -0.09027779 -0.3253601
Moved 2881.157 321 260.4611 -0.09027779 -0.3280323
Moved 2881.172 321 259.0223 -0.09027779 -0.3317329
Moved 2881.187 321 257.5836 -0.09027779 -0.3354333
Stationary 2881.203 321 257.5836 -0.09027779 -0.3354333
Moved 2881.218 314 256.0396 -0.1064815 -0.3394045
Moved 2881.234 314 255.5 -0.1064815 -0.3407922
Moved 2881.249 312.6271 254.6271 -0.1096595 -0.3430374
Moved 2881.266 311.863 253.863 -0.1114282 -0.3450025
Stationary 2881.28 311.863 253.863 -0.1114282 -0.3450025
Moved 2881.295 310.6271 252.6271 -0.1142891 -0.3481815
Moved 2881.312 311 251.9058 -0.113426 -0.3500367
Moved 2881.329 309.5 252 -0.1168982 -0.3497943
Moved 2881.342 310 252 -0.1157407 -0.3497943
Stationary 2881.358 310 252 -0.1157407 -0.3497943
Moved 2881.373 310 258.8049 -0.1157407 -0.3322921
Moved 2881.388 322.6601 281.5068 -0.08643498 -0.2739021
Moved 2881.404 340.6509 309.4763 -0.04478956 -0.2019643
Moved 2881.42 356.7034 333.5552 -0.007630934 -0.1400331
Moved 2881.434 387.7725 373.165 0.06428807 -0.038156
Moved 2881.45 406.0441 398.5927 0.1065835 0.02724455
Moved 2881.465 424.5588 422.6538 0.1494417 0.08913008
Moved 2881.48 443.8266 443.5483 0.194043 0.1428712
Moved 2881.496 461.9543 461.9543 0.2360054 0.1902117
Moved 2881.512 478.695 478.8789 0.2747571 0.233742
Moved 2881.526 490.8478 491.0869 0.3028884 0.2651412
Moved 2881.542 504.2408 501.9926 0.3338907 0.2931907
Moved 2881.558 513.8903 509.223 0.3562275 0.3117875
Moved 2881.573 523.9241 514.9566 0.3794539 0.3265344
Moved 2881.588 531.1599 520.7278 0.3962034 0.3413781
Moved 2881.604 537.4976 523.6232 0.4108741 0.3488249
Moved 2881.62 543.226 527.9195 0.4241344 0.3598751
Moved 2881.636 548 531.5 0.4351853 0.3690843
Moved 2881.65 551.634 532.756 0.4435973 0.3723148
Moved 2881.667 555.9278 535.6185 0.4535366 0.3796771
Moved 2881.681 558.7505 536.7505 0.4600706 0.3825886
Moved 2881.697 561.3715 538.1857 0.4661376 0.3862801
Moved 2881.712 562.6287 539 0.4690478 0.3883744
Moved 2881.727 564.0723 540.0723 0.4723897 0.3911324
Moved 2881.743 565.4934 540 0.4756791 0.3909464
Moved 2881.758 566 541 0.4768519 0.3935184
Moved 2881.774 567.0518 541 0.4792865 0.3935184
Moved 2881.788 568.4738 541 0.4825783 0.3935184
Moved 2881.803 568.9238 541 0.4836199 0.3935184
Moved 2881.828 569.5 541 0.4849537 0.3935184
Stationary 2881.839 569.5 541 0.4849537 0.3935184
Stationary 2881.851 569.5 541 0.4849537 0.3935184
Moved 2881.865 569 541 0.4837963 0.3935184
Moved 2881.88 560.8311 541 0.4648867 0.3935184
Moved 2881.896 545.2075 541 0.4287211 0.3935184
Moved 2881.915 528.712 531.178 0.390537 0.368256
Moved 2881.927 511.4111 526.8528 0.3504887 0.3571316
Moved 2881.943 489.7478 519.5826 0.3003422 0.3384326
Moved 2881.957 464.4553 519.1532 0.2417947 0.3373281
Moved 2881.974 444.4897 514.8866 0.1955782 0.3263543
Moved 2881.989 409.6688 507.6393 0.1149741 0.3077143
Moved 2882.004 392.0541 504.2635 0.07419934 0.2990316
Moved 2882.021 370.7352 498.5961 0.02485007 0.2844549
Moved 2882.035 349.2065 493.0688 -0.02498497 0.2702388
Moved 2882.05 333.2041 488.1613 -0.06202752 0.2576163
Moved 2882.066 314.5867 483.5748 -0.1051235 0.24582
Moved 2882.082 303.4624 481.2925 -0.1308741 0.2399498
Moved 2882.097 288.2625 477.2534 -0.1660591 0.2295612
Moved 2882.117 277.1832 475.3119 -0.1917056 0.2245675
Moved 2882.129 267.1724 473.8818 -0.2148786 0.2208892
Moved 2882.145 259.1539 473.4506 -0.23344 0.2197801
Moved 2882.16 251.0165 473 -0.2522766 0.2186213
Moved 2882.176 243.8833 473 -0.2687886 0.2186213
Moved 2882.191 238.6649 472 -0.2808684 0.2160493
Moved 2882.205 233.9927 472 -0.2916836 0.2160493
Moved 2882.222 229.6766 472 -0.3016745 0.2160493
Moved 2882.237 228.1201 472 -0.3052776 0.2160493
Moved 2882.251 225.3703 472 -0.3116427 0.2160493
Moved 2882.267 224.2448 472 -0.3142482 0.2160493
Moved 2882.283 222.8068 472 -0.3175769 0.2160493
Moved 2882.299 221.5 472 -0.3206019 0.2160493
Moved 2882.315 221.2625 472 -0.3211515 0.2160493
Moved 2882.33 220.5 472 -0.3229167 0.2160493
Moved 2882.345 221 479.6138 -0.3217593 0.2356322
Moved 2882.36 221 481.0536 -0.3217593 0.2393355
Moved 2882.376 221 482.4967 -0.3217593 0.243047
Moved 2882.39 221 483.9343 -0.3217593 0.2467444
Moved 2882.406 221 484.5 -0.3217593 0.2481995
Moved 2882.423 221 487.5627 -0.3217593 0.2560768
Moved 2882.437 230.6397 491.7598 -0.299445 0.2668719
Moved 2882.452 240.2304 497.2745 -0.2772445 0.2810557
Moved 2882.469 248.5444 502.2722 -0.2579991 0.2939099
Moved 2882.483 259.5148 506.5681 -0.2326046 0.3049589
Moved 2882.505 271.0875 510.9078 -0.2058159 0.3161208
Moved 2882.516 281.5154 515.2209 -0.1816774 0.3272141
Moved 2882.53 287.8201 516.1367 -0.1670831 0.3295695
Moved 2882.545 294.4826 518.6207 -0.1516606 0.3359585
Moved 2882.562 299.178 520.0593 -0.1407916 0.3396586
Moved 2882.577 303.4946 521.4982 -0.1307996 0.3433595
Moved 2882.591 307.8105 522.9368 -0.1208089 0.3470596
Moved 2882.607 309.3757 523 -0.117186 0.3472221
Moved 2882.622 312.6298 524 -0.1096533 0.3497942
Moved 2882.638 313.9279 524 -0.1066483 0.3497942
Moved 2882.653 315.3338 525.3338 -0.103394 0.3532247
Moved 2882.67 316.7751 525 -0.1000576 0.3523662
Moved 2882.684 318.2132 525 -0.0967287 0.3523662
Moved 2882.699 319.5 525 -0.09375001 0.3523662
Stationary 2882.715 319.5 525 -0.09375001 0.3523662
Moved 2882.728 320.1763 525 -0.09218444 0.3523662
Stationary 2882.745 320.1763 525 -0.09218444 0.3523662
Moved 2882.76 322.105 526.105 -0.08771986 0.3552081
Stationary 2882.778 322.105 526.105 -0.08771986 0.3552081
Stationary 2882.791 322.105 526.105 -0.08771986 0.3552081
Moved 2882.806 323.2487 526 -0.08507241 0.3549381
Stationary 2882.822 323 526 -0.08564815 0.3549381
Moved 2882.837 324.2876 526 -0.08266752 0.3549381
Stationary 2882.852 324.2876 526 -0.08266752 0.3549381
Stationary 2882.87 324 526 -0.08333336 0.3549381
Stationary 2882.884 324 526 -0.08333336 0.3549381
Moved 2882.899 325 526 -0.08101851 0.3549381
Stationary 2882.916 325 526 -0.08101851 0.3549381
Moved 2882.928 326 526.5876 -0.07870371 0.3564496
Moved 2882.946 327.0281 527 -0.07632385 0.3575102
Moved 2882.962 328.4838 527 -0.07295424 0.3575102
Moved 2882.977 332.6978 528.5396 -0.06319965 0.36147
Moved 2882.992 339.8702 529 -0.04659672 0.3626543
Moved 2883.007 347.1242 530.4248 -0.02980515 0.3663189
Moved 2883.022 356.0024 531.8575 -0.00925367 0.3700038
Moved 2883.037 366.0452 532 0.01399348 0.3703703
Moved 2883.06 391.5049 535.1672 0.07292806 0.3785165
Stationary 2883.072 391.5049 535.1672 0.07292806 0.3785165
Moved 2883.083 398.4517 535 0.08900851 0.3780863
Moved 2883.099 410.3988 536 0.116664 0.3806583
Moved 2883.115 418.72 536 0.135926 0.3806583
Moved 2883.131 426.9181 536 0.154903 0.3806583
Moved 2883.146 434.0974 537.0195 0.1715216 0.3832804
Moved 2883.161 439.8329 537 0.1847984 0.3832304
Moved 2883.177 442.691 537 0.1914144 0.3832304
Moved 2883.193 444.9699 537 0.1966896 0.3832304
Moved 2883.209 446.4143 537 0.2000331 0.3832304
Moved 2883.224 447.8494 537 0.2033551 0.3832304
Moved 2883.24 449.291 537 0.2066921 0.3832304
Moved 2883.254 450.5 537 0.2094908 0.3832304
Moved 2883.269 451.0823 537 0.2108386 0.3832304
Moved 2883.284 452.6035 537 0.21436 0.3832304
Stationary 2883.301 453 537 0.2152778 0.3832304
Moved 2883.317 454.1695 537 0.217985 0.3832304
Moved 2883.331 454.6093 537 0.2190029 0.3832304
Stationary 2883.346 455 537 0.2199073 0.3832304
Moved 2883.361 456.4839 537 0.2233424 0.3832304
Stationary 2883.376 456.4839 537 0.2233424 0.3832304
Moved 2883.392 457 537 0.2245371 0.3832304
Moved 2883.409 457.5954 537 0.2259153 0.3832304
Moved 2883.424 458.5 537 0.2280092 0.3832304
Stationary 2883.439 458.5 537 0.2280092 0.3832304
Moved 2883.453 459.2483 537 0.2297413 0.3832304
Stationary 2883.47 459.2483 537 0.2297413 0.3832304
Moved 2883.484 460 537 0.2314815 0.3832304
Stationary 2883.5 460 537 0.2314815 0.3832304
Stationary 2883.518 460 537 0.2314815 0.3832304
Moved 2883.531 461 537 0.2337964 0.3832304
Stationary 2883.551 461 537 0.2337964 0.3832304
Stationary 2883.562 461 537 0.2337964 0.3832304
Stationary 2883.576 461 537 0.2337964 0.3832304
Stationary 2883.592 461 537 0.2337964 0.3832304
Stationary 2883.609 461 537 0.2337964 0.3832304
Stationary 2883.623 461 537 0.2337964 0.3832304
Stationary 2883.638 461 537 0.2337964 0.3832304
Stationary 2883.654 461 537 0.2337964 0.3832304
Stationary 2883.669 461 537 0.2337964 0.3832304
Stationary 2883.684 461 537 0.2337964 0.3832304
Stationary 2883.7 461 537 0.2337964 0.3832304
Moved 2883.717 457.4333 526.4523 0.2255399 0.3561016
Moved 2883.732 451.1387 519.2312 0.2109692 0.3375287
Moved 2883.748 447.9125 512.825 0.2035011 0.3210517
Moved 2883.763 436.1746 484.9146 0.17633 0.2492659
Moved 2883.778 430.312 468.092 0.1627593 0.205998
Moved 2883.794 423.2505 446.7515 0.1464131 0.1511097
Moved 2883.81 417.8337 429.7095 0.1338742 0.1072774
Moved 2883.825 412.0363 405.9041 0.1204543 0.04604944
Moved 2883.838 406.0041 384.3551 0.1064909 -0.009374814
Moved 2883.857 401.5827 364.4767 0.09625633 -0.06050235
Moved 2883.871 398.5276 343.4572 0.08918434 -0.114565
Moved 2883.886 398 331.2235 0.08796295 -0.1460301
Moved 2883.901 398 321.3017 0.08796295 -0.1715492
Moved 2883.916 396.5 313 0.08449078 -0.1929013
Moved 2883.932 397 309.0353 0.0856481 -0.2030985
Moved 2883.948 397 306.1215 0.0856481 -0.2105928
Moved 2883.967 396 302.693 0.08333336 -0.2194111
Moved 2883.979 395.0287 301.0287 0.08108496 -0.2236916
Stationary 2883.999 395 301 0.08101851 -0.2237656
Moved 2884.01 394.0873 300 0.07890583 -0.2263375
Stationary 2884.023 394 300 0.07870366 -0.2263375
Stationary 2884.039 394 300 0.07870366 -0.2263375
Moved 2884.056 392.626 300 0.07552326 -0.2263375
Moved 2884.071 391.659 300 0.0732848 -0.2263375
Moved 2884.087 390.2533 300 0.07003079 -0.2263375
Moved 2884.101 388.8206 308.2557 0.06671439 -0.2051036
Moved 2884.117 386.778 310.8331 0.06198606 -0.1984747
Moved 2884.133 384.9477 315.1568 0.05774935 -0.187354
Moved 2884.147 382.0152 320.9695 0.05096118 -0.1724035
Moved 2884.165 381.0701 323.7897 0.04877329 -0.1651499
Moved 2884.179 379.63 328.1099 0.0454399 -0.1540383
Moved 2884.194 378.6337 332.4653 0.04313359 -0.1428362
Moved 2884.211 377.0769 336.7692 0.0395299 -0.1317665
Moved 2884.225 375.6371 341.0886 0.03619711 -0.1206569
Moved 2884.24 374.1884 346.435 0.03284345 -0.1069059
Moved 2884.256 371.498 352.0039 0.02661586 -0.09258262
Moved 2884.271 368.9394 359.1212 0.02069305 -0.07427678
Moved 2884.287 365.7529 367.7412 0.01331697 -0.05210602
Moved 2884.303 361.3781 378.5548 0.003190041 -0.02429326
Moved 2884.318 354.0625 392.5208 -0.01374424 0.0116276
Moved 2884.333 346.4523 407.0041 -0.03136034 0.04887879
Moved 2884.348 337.313 422.9006 -0.05251612 0.08976489
Moved 2884.364 327.2226 440.6503 -0.07587368 0.1354172
Moved 2884.38 315.7007 455.1242 -0.1025448 0.1726445
Moved 2884.394 307.1252 470.3122 -0.1223954 0.2117082
Moved 2884.418 287.8785 496.9019 -0.1669479 0.2800973
Stationary 2884.428 287.8785 496.9019 -0.1669479 0.2800973
Moved 2884.441 281.8807 504.1193 -0.1808317 0.2986608
Moved 2884.457 275.9923 512.5116 -0.1944624 0.3202458
Moved 2884.472 269.2173 517.7827 -0.2101451 0.3338031
Moved 2884.487 264.5674 522.4326 -0.2209088 0.3457629
Moved 2884.502 261.8577 526.1423 -0.2271812 0.3553041
Moved 2884.519 259.4875 527.7562 -0.2326678 0.3594552
Moved 2884.534 257.8915 530.217 -0.2363623 0.3657843
Moved 2884.549 256.4509 531.5491 -0.239697 0.3692105
Moved 2884.564 255.0109 532.9891 -0.2430303 0.3729142
Moved 2884.58 254.5 533.5 -0.244213 0.3742283
Moved 2884.595 254.1334 534 -0.2450616 0.3755144
Stationary 2884.61 254 534 -0.2453704 0.3755144
Stationary 2884.625 254 534 -0.2453704 0.3755144
Moved 2884.64 268.8453 512.9795 -0.2110063 0.3214492
Moved 2884.656 288.2656 488.7296 -0.1660518 0.259078
Moved 2884.672 314.0853 449.6793 -0.1062841 0.15864
Moved 2884.688 337.2086 413.549 -0.05275776 0.06571228
Moved 2884.703 353.824 388.7639 -0.01429622 0.001964765
Moved 2884.719 368.1339 365.7768 0.01882851 -0.05715852
Moved 2884.734 383.9434 342.8097 0.05542447 -0.1162303
Moved 2884.748 393.6085 327.4656 0.07779748 -0.1556956
Moved 2884.766 405.0034 310.9957 0.1041744 -0.1980564
Moved 2884.787 424.3975 282.8436 0.1490682 -0.2704642
Stationary 2884.799 424.3975 282.8436 0.1490682 -0.2704642
Moved 2884.811 431.5979 274.0825 0.1657358 -0.2929977
Moved 2884.827 436.974 267.2825 0.1781804 -0.3104874
Moved 2884.842 440.3746 260.0635 0.1860522 -0.3290547
Moved 2884.858 442.4211 258.5789 0.1907896 -0.3328732
Moved 2884.873 444.7168 256.2832 0.1961038 -0.3387778
Moved 2884.888 446.1442 253.7115 0.1994078 -0.3453922
Moved 2884.904 448 252.4041 0.2037037 -0.3487551
Moved 2884.919 449.0259 250.9741 0.2060785 -0.3524329
Moved 2884.934 450 251 0.2083333 -0.3523664
Stationary 2884.949 450 251 0.2083333 -0.3523664
Stationary 2884.965 450 251 0.2083333 -0.3523664
Stationary 2884.98 450 251 0.2083333 -0.3523664
Stationary 2884.996 450 251 0.2083333 -0.3523664
Stationary 2885.013 450 251 0.2083333 -0.3523664
Moved 2885.025 450 258.1181 0.2083333 -0.3340584
Moved 2885.042 440.0017 268.7485 0.1851892 -0.3067169
Moved 2885.058 432.574 285.4815 0.1679955 -0.2636793
Moved 2885.073 427.6454 293.8706 0.1565865 -0.2421023
Moved 2885.087 423.3214 302.3572 0.1465773 -0.2202747
Moved 2885.103 419.6713 306.993 0.1381281 -0.2083513
Moved 2885.12 416.8125 311.2813 0.1315104 -0.197322
Moved 2885.141 406.1538 326.7539 0.1068375 -0.157526
Stationary 2885.152 406.1538 326.7539 0.1068375 -0.157526
Moved 2885.166 397.5529 335.4471 0.0869279 -0.1351668
Moved 2885.182 388 343.5 0.06481478 -0.1144548
Moved 2885.197 378.555 348.6829 0.04295141 -0.1011243
Moved 2885.212 369.8427 353.0786 0.02278407 -0.08981846
Moved 2885.228 358.6143 357.5964 -0.003207674 -0.07819854
Moved 2885.252 331.2523 359 -0.06654561 -0.07458848
Moved 2885.269 313.5531 351.2209 -0.1075161 -0.09459648
Moved 2885.281 301.5 347.5 -0.1354167 -0.1041667
Stationary 2885.291 301.5 347.5 -0.1354167 -0.1041667
Moved 2885.307 290.3699 342.3542 -0.1611808 -0.1174017
Moved 2885.321 280.2983 335.4988 -0.1844947 -0.1350341
Moved 2885.337 272 330 -0.2037037 -0.149177
Moved 2885.35 268.0753 327.0502 -0.2127888 -0.156764
Moved 2885.369 263.7347 324.1564 -0.2228364 -0.1642068
Moved 2885.381 260.2839 320.4259 -0.2308242 -0.1738017
Moved 2885.396 257.4063 317.4063 -0.2374855 -0.1815682
Moved 2885.411 255.435 316.7175 -0.2420486 -0.1833398
Moved 2885.428 253.358 313.358 -0.2468564 -0.1919804
Moved 2885.443 251.7402 311.7402 -0.2506014 -0.1961415
Moved 2885.465 249.866 307.866 -0.2549399 -0.2061061
Stationary 2885.474 249.866 307.866 -0.2549399 -0.2061061
Moved 2885.488 249 306.4252 -0.2569445 -0.2098117
Moved 2885.505 247.9852 303.9705 -0.2592935 -0.2161254
Moved 2885.52 248 302.8837 -0.2592593 -0.2189207
Moved 2885.535 247 299.8333 -0.2615741 -0.2267664
Moved 2885.551 247 296.9534 -0.2615741 -0.2341733
Moved 2885.567 247 294.0926 -0.2615741 -0.2415315
Moved 2885.581 247 291.204 -0.2615741 -0.2489609
Moved 2885.597 247 288.3267 -0.2615741 -0.2563615
Moved 2885.613 247 285.4536 -0.2615741 -0.2637512
Moved 2885.628 247 284.0915 -0.2615741 -0.2672545
Moved 2885.643 247 281.3666 -0.2615741 -0.274263
Moved 2885.659 252.2683 279.2474 -0.2493789 -0.2797136
Moved 2885.674 255.1948 277.8052 -0.2426047 -0.2834227
Moved 2885.69 256 276 -0.2407407 -0.288066
Moved 2885.704 257.066 274.934 -0.2382731 -0.2908078
Stationary 2885.72 257 275 -0.2384259 -0.2906379
Moved 2885.736 258 274 -0.2361111 -0.2932099
Stationary 2885.75 258 274 -0.2361111 -0.2932099
Moved 2885.766 259.2285 274 -0.2332673 -0.2932099
Stationary 2885.786 259.2285 274 -0.2332673 -0.2932099
Moved 2885.797 259 289.9841 -0.2337963 -0.2520985
Moved 2885.813 247.8779 312.7079 -0.2595419 -0.1936525
Moved 2885.828 242.1617 340.1918 -0.272774 -0.1229636
Moved 2885.844 237 364.5 -0.2847222 -0.06044246
Moved 2885.859 234.2331 392.3378 -0.2911271 0.01115693
Moved 2885.874 232.7978 423.449 -0.2944496 0.0911753
Moved 2885.89 232 443.6196 -0.2962963 0.1430545
Moved 2885.905 232 461.9971 -0.2962963 0.1903216
Moved 2885.921 232 479.7359 -0.2962963 0.2359462
Moved 2885.936 232 492.6473 -0.2962963 0.2691545
Moved 2885.951 232 505.7027 -0.2962963 0.3027332
Moved 2885.968 232 508.7942 -0.2962963 0.3106846
Moved 2885.982 232 515.6933 -0.2962963 0.3284291
Moved 2885.998 232 520.0753 -0.2962963 0.3396998
Moved 2886.015 232 522.7937 -0.2962963 0.3466915
Moved 2886.028 232 525.4556 -0.2962963 0.353538
Moved 2886.044 232 527.6624 -0.2962963 0.359214
Moved 2886.061 232 529.0971 -0.2962963 0.362904
Moved 2886.074 240.2406 529 -0.2772207 0.3626543
Moved 2886.094 239 530.5 -0.2800926 0.3665122
Moved 2886.106 239 530 -0.2800926 0.3652262
Ended 2886.121 240 531 -0.2777777 0.3677982
Candidates 2886.273 12 experience evidence experiment dehydrogenase excitement environment existence expensive science dependence recruitment fortune
Began 2886.752 448 245 0.2037037 -0.3677984
Stationary 2886.77 448 245 0.2037037 -0.3677984
Moved 2886.784 448 261.5284 0.2037037 -0.325287
Moved 2886.799 433.7705 283.3442 0.170765 -0.2691764
Moved 2886.816 429.5728 324.9905 0.1610481 -0.1620616
Moved 2886.83 425.1643 359.6859 0.1508433 -0.07282453
Moved 2886.846 422.5511 393.3871 0.1447941 0.01385579
Moved 2886.862 422 426.6061 0.1435185 0.09929559
Moved 2886.876 422 441.0702 0.1435185 0.1364973
Moved 2886.892 422 458.9769 0.1435185 0.1825536
Moved 2886.909 422 474.5099 0.1435185 0.2225048
Moved 2886.923 422 484.0205 0.1435185 0.2469662
Moved 2886.939 422 492.1176 0.1435185 0.2677921
Moved 2886.954 422 496.3986 0.1435185 0.2788029
Ended 2886.973 429 498 0.1597223 0.2829217
Accept 2886.995 0 experience
Began 2887.615 555 525 0.4513889 0.3523662
Stationary 2887.633 555 525 0.4513889 0.3523662
Stationary 2887.647 555 525 0.4513889 0.3523662
Stationary 2887.663 555 525 0.4513889 0.3523662
Stationary 2887.678 555 525 0.4513889 0.3523662
Stationary 2887.692 555 525 0.4513889 0.3523662
Stationary 2887.709 555 525 0.4513889 0.3523662
Stationary 2887.724 555 525 0.4513889 0.3523662
Moved 2887.74 543.4615 535.2565 0.4246793 0.378746
Moved 2887.756 542.3693 536.446 0.4221511 0.3818056
Moved 2887.771 539.4919 539.5081 0.4154905 0.3896813
Moved 2887.785 537.308 541.3839 0.4104353 0.3945058
Moved 2887.802 534.7369 543.1315 0.4044835 0.3990008
Moved 2887.82 533.4313 544.5687 0.4014614 0.4026971
Moved 2887.832 530.9877 545 0.3958049 0.4038065
Moved 2887.848 529.93 546.07 0.3933565 0.4065586
Moved 2887.87 527.028 548 0.3866389 0.4115225
Stationary 2887.881 527.028 548 0.3866389 0.4115225
Moved 2887.893 525.5893 548 0.3833085 0.4115225
Moved 2887.908 524.1577 549 0.3799946 0.4140946
Moved 2887.924 522.713 549 0.3766504 0.4140946
Moved 2887.939 522 549 0.375 0.4140946
Moved 2887.956 521.1066 549.8934 0.372932 0.4163924
Moved 2887.971 518.4008 550 0.3666686 0.4166666
Moved 2887.986 514.5189 550 0.3576827 0.4166666
Moved 2888.003 509.0863 550 0.3451072 0.4166666
Moved 2888.018 504.3237 550 0.3340828 0.4166666
Moved 2888.033 498.514 550 0.3206342 0.4166666
Moved 2888.048 492.7643 550 0.3073249 0.4166666
Moved 2888.064 488.0262 550 0.2963569 0.4166666
Moved 2888.08 480.4326 541.2435 0.2787793 0.3941447
Moved 2888.094 469.769 536.8845 0.2540949 0.3829334
Moved 2888.11 457.2531 528.1968 0.2251228 0.3605885
Moved 2888.126 444.3033 519.5355 0.1951464 0.3383114
Moved 2888.147 411.3011 493.1547 0.1187526 0.2704596
Stationary 2888.158 411.3011 493.1547 0.1187526 0.2704596
Moved 2888.171 400 484 0.09259263 0.2469135
Moved 2888.187 384.4482 469.2442 0.05659312 0.2089613
Moved 2888.203 369.6589 457.1271 0.0223585 0.1777959
Moved 2888.218 353.2267 443.9261 -0.01567895 0.1438429
Moved 2888.233 338.9442 434.2961 -0.04874016 0.1190744
Moved 2888.249 324.4834 423.1384 -0.08221442 0.09037633
Moved 2888.265 309.1198 413.0762 -0.1177782 0.06449644
Moved 2888.28 293.2941 403.0053 -0.1544118 0.03859382
Moved 2888.295 284.5817 397.749 -0.1745794 0.02507461
Moved 2888.313 273.1363 391.0779 -0.2010734 0.007916321
Moved 2888.326 263.0644 385.3225 -0.2243879 -0.006886627
Moved 2888.341 254.8247 379.5498 -0.2434612 -0.02173412
Moved 2888.357 244.8822 373.7898 -0.2664765 -0.03654896
Moved 2888.372 238.0351 369.5176 -0.2823262 -0.04753709
Moved 2888.387 229.8999 363.0833 -0.3011576 -0.06408628
Moved 2888.409 219.1717 356.8788 -0.3259914 -0.08004436
Stationary 2888.42 219.1717 356.8788 -0.3259914 -0.08004436
Moved 2888.433 213.4169 352.5627 -0.3393126 -0.09114543
Moved 2888.449 210.839 350.839 -0.3452801 -0.0955788
Moved 2888.465 206.9386 347.959 -0.3543088 -0.102986
Moved 2888.481 204.0759 345.0759 -0.3609355 -0.1104016
Moved 2888.494 202.1017 343.1017 -0.3655052 -0.1154791
Moved 2888.51 200.9756 341.9756 -0.3681121 -0.1183755
Moved 2888.526 199.5294 340.5294 -0.3714596 -0.1220953
