come and see our new car
come and see our new car
FixStart
0.6 0.6
432 388.8
Began 998.2252 421 533 0.1412037 0.3729423
Stationary 998.2438 421 533 0.1412037 0.3729423
Stationary 998.2563 421 533 0.1412037 0.3729423
Stationary 998.2715 421 533 0.1412037 0.3729423
Stationary 998.2868 421 533 0.1412037 0.3729423
Moved 998.3026 421 522.7242 0.1412037 0.3465127
Moved 998.3184 408.2628 515.9238 0.1117194 0.329022
Moved 998.3336 406.587 508.9783 0.1078402 0.3111582
Moved 998.3489 401.4961 500.7937 0.09605566 0.2901071
Moved 998.3641 395.9622 491.1839 0.08324593 0.2653906
Moved 998.3798 388.8456 477.0603 0.0667722 0.2290645
Moved 998.3957 381.9426 463.8967 0.05079309 0.1952075
Moved 998.4105 376.4048 452.8096 0.03797412 0.1666914
Moved 998.4265 370.9187 443.6078 0.02527485 0.1430241
Moved 998.442 365.3969 431.6431 0.01249284 0.1122506
Moved 998.4575 361.5 422.5 0.003472269 0.08873452
Moved 998.4735 357.2726 415.5453 -0.006313324 0.07084682
Moved 998.4881 354.0813 408.2033 -0.01370062 0.0519632
Moved 998.5035 351.314 402.6279 -0.02010658 0.03762328
Moved 998.5189 349.543 398.086 -0.02420604 0.02594131
Moved 998.534 347.847 394.6939 -0.02813205 0.01721676
Moved 998.5492 346.5 390.5 -0.03125002 0.006429962
Moved 998.5646 346 388.1739 -0.03240739 0.0004472065
Moved 998.5808 344.9996 386.9996 -0.03472308 -0.002573037
Moved 998.5956 343.616 385.616 -0.03792599 -0.006131851
Moved 998.6113 344 383.2303 -0.03703703 -0.01226778
Moved 998.6274 344 381.8461 -0.03703703 -0.01582801
Moved 998.6448 344 380.5 -0.03703703 -0.0192902
Stationary 998.6584 344 380.5 -0.03703703 -0.0192902
Moved 998.6733 344 379.6409 -0.03703703 -0.02149974
Stationary 998.6885 344 379.6409 -0.03703703 -0.02149974
Moved 998.704 354.9719 390.9719 -0.0116392 0.00764364
Moved 998.7205 371.241 406.1282 0.0260208 0.04662584
Moved 998.7366 389.5 430.5 0.06828706 0.1093106
Moved 998.7507 404.5708 448.3326 0.1031732 0.1551765
Moved 998.7664 419.7855 467.5452 0.1383924 0.2045916
Moved 998.7821 434.7739 489.3401 0.1730877 0.2606483
Moved 998.7975 447.2516 507.3634 0.2019712 0.3070045
Moved 998.8128 455.3262 517.4077 0.2206625 0.3328387
Moved 998.8281 469.4273 540.0837 0.2533039 0.3911617
Moved 998.8438 477.7254 551.815 0.2725126 0.4213348
Moved 998.8592 486.2628 564.8942 0.292275 0.4549748
Moved 998.8747 493.5865 577.3798 0.3092281 0.487088
Moved 998.8896 500.9066 586.8879 0.3261726 0.5115429
Moved 998.905 507.806 599.2507 0.3421435 0.5433402
Moved 998.9208 512 603.5 0.3518519 0.5542694
Moved 998.9354 517.2766 610.9149 0.3640662 0.5733408
Moved 998.9517 521.6196 616.8262 0.3741195 0.5885446
Moved 998.9653 525.1813 622.7719 0.3823641 0.6038369
Moved 998.9827 527.9462 626.9192 0.3887643 0.6145039
Moved 998.9975 529.3604 629.7208 0.392038 0.6217099
Moved 999.0126 530.7457 631.4913 0.3952446 0.6262636
Moved 999.0283 532.1262 633.1262 0.3984402 0.6304684
Moved 999.0436 532 634.1341 0.3981481 0.6330609
Moved 999.058 533.5 635.5 0.4016204 0.636574
Moved 999.0749 533.9456 636 0.4026517 0.6378599
Moved 999.0922 534 637.3402 0.4027778 0.641307
Stationary 999.1046 534 637.3402 0.4027778 0.641307
Moved 999.1208 534 638.3591 0.4027778 0.6439277
Moved 999.1358 534 639.2475 0.4027778 0.6462126
Stationary 999.1501 534 639.2475 0.4027778 0.6462126
Stationary 999.166 534 639.2475 0.4027778 0.6462126
Stationary 999.183 534 639 0.4027778 0.6455761
Stationary 999.1973 534 639 0.4027778 0.6455761
Stationary 999.2214 534 639 0.4027778 0.6455761
Stationary 999.2324 534 639 0.4027778 0.6455761
Stationary 999.2435 534 639 0.4027778 0.6455761
Moved 999.2592 534 626.0005 0.4027778 0.6121411
Moved 999.2746 534 620.1356 0.4027778 0.5970564
Moved 999.2899 534 604.5159 0.4027778 0.5568823
Moved 999.3055 526.0762 588.4164 0.3844357 0.5154741
Moved 999.3212 524 572 0.3796296 0.4732509
Moved 999.3365 521.1913 559.9563 0.373128 0.4422743
Moved 999.3508 518.4167 544.7917 0.3667053 0.4032707
Moved 999.3661 517.3218 529.2186 0.364171 0.3632164
Moved 999.3843 516.2173 518.9564 0.3616142 0.3368219
Moved 999.398 514.9236 506.2361 0.3586194 0.304105
Moved 999.4127 513.5392 493.853 0.3554149 0.2722555
Moved 999.4284 513 478.8357 0.3541666 0.2336308
Moved 999.4446 511.7592 469.5551 0.3512943 0.2097609
Moved 999.4601 512 460.2922 0.3518519 0.1859366
Moved 999.475 512 451.0535 0.3518519 0.1621747
Moved 999.4906 512 442.7449 0.3518519 0.1408048
Moved 999.5062 512 438.2829 0.3518519 0.1293284
Moved 999.5215 511 427.8218 0.349537 0.1024224
Moved 999.5367 511 420.8848 0.349537 0.08458012
Moved 999.5505 510.389 415.5561 0.3481228 0.07087472
Moved 999.5672 510 411.0232 0.3472221 0.05921591
Moved 999.5845 510 408.2634 0.3472221 0.05211782
Moved 999.5974 509.2515 404.5031 0.3454897 0.04244608
Moved 999.6133 509 402.317 0.3449074 0.03682344
Moved 999.6298 509 400.8329 0.3449074 0.03300635
Moved 999.6452 508 398.4558 0.3425926 0.02689248
Moved 999.6603 508 397.5 0.3425926 0.02443408
Moved 999.6752 508 396.8513 0.3425926 0.02276558
Moved 999.6977 506.5 396 0.3391203 0.02057605
Stationary 999.708 506.5 396 0.3391203 0.02057605
Moved 999.7201 507 394.7767 0.3402778 0.01742979
Moved 999.7357 505.5784 395 0.3369871 0.01800408
Moved 999.7512 496.4745 401.5255 0.3159131 0.03478776
Moved 999.7664 481.6854 415.0133 0.281679 0.06947859
Moved 999.783 465.4095 434.6606 0.2440035 0.1200117
Moved 999.7974 450.1483 454.0839 0.2086767 0.1699689
Moved 999.8128 437.8177 472.0412 0.1801335 0.2161553
Moved 999.8284 428.0078 491.1524 0.1574254 0.2653096
Moved 999.8437 420.5904 503.0722 0.1402555 0.2959675
Moved 999.859 413.6064 515.5084 0.124089 0.3279535
Moved 999.8743 404.3619 530.2884 0.1026897 0.365968
Moved 999.89 395.769 543.3464 0.0827987 0.3995535
Moved 999.9047 386.0435 558.646 0.06028583 0.4389043
Moved 999.9199 379.9324 569.3217 0.04613985 0.4663622
Moved 999.936 373.1058 580.4307 0.03033747 0.4949349
Moved 999.9509 368 589.5 0.01851857 0.5182613
Moved 999.9662 362.0193 599.3652 0.004674395 0.5436346
Moved 999.9839 355.0938 610.8499 -0.01135692 0.5731736
Moved 999.9989 349.5406 620.5539 -0.02421146 0.5981323
Moved 1000.014 344.2168 628.2966 -0.03653526 0.6180466
Moved 1000.03 338.4392 636.8412 -0.04990925 0.6400235
Moved 1000.045 336 642 -0.05555556 0.653292
Moved 1000.058 331.1274 648.8301 -0.0668347 0.6708592
Moved 1000.084 324.7825 661.0291 -0.08152191 0.7022353
Stationary 1000.094 324.7825 661.0291 -0.08152191 0.7022353
Moved 1000.105 322.4192 665.3713 -0.08699268 0.7134033
Moved 1000.12 320.8255 669.5235 -0.09068171 0.7240829
Moved 1000.139 318 673.5 -0.09722222 0.7343105
Moved 1000.151 317.0587 676.8826 -0.09940112 0.7430105
Moved 1000.167 315.6744 678.3256 -0.1026056 0.7467223
Moved 1000.185 314.5 681 -0.1053241 0.7536006
Moved 1000.198 314.2507 681.7493 -0.1059012 0.7555281
Moved 1000.214 314 683.149 -0.1064815 0.7591279
Ended 1000.229 314 683.149 -0.1064815 0.7591279
Candidates 1000.374 12 come zone cover vibe counter count convert bone clone concert concrete number
Began 1000.785 397 402 0.0856481 0.03600815
Stationary 1000.802 397 402 0.0856481 0.03600815
Stationary 1000.816 397 402 0.0856481 0.03600815
Stationary 1000.832 397 402 0.0856481 0.03600815
Moved 1000.847 397 410.8848 0.0856481 0.05885999
Moved 1000.862 397 427.8082 0.0856481 0.1023873
Moved 1000.879 397 439.9495 0.0856481 0.1336148
Moved 1000.893 397 454.2831 0.0856481 0.1704811
Moved 1000.909 397 467.2739 0.0856481 0.2038938
Moved 1000.924 397 479.7492 0.0856481 0.2359804
Moved 1000.94 397 487.4547 0.0856481 0.2557991
Ended 1000.956 397 494.3918 0.0856481 0.2736414
Accept 1001.001 0 come
Began 1001.32 439 525 0.1828703 0.3523662
Stationary 1001.341 439 525 0.1828703 0.3523662
Stationary 1001.355 439 525 0.1828703 0.3523662
Stationary 1001.37 439 525 0.1828703 0.3523662
Stationary 1001.386 439 525 0.1828703 0.3523662
Moved 1001.401 419.978 525 0.138838 0.3523662
Moved 1001.417 408.015 525 0.111146 0.3523662
Moved 1001.433 399.5 514.5 0.09143522 0.32536
Moved 1001.448 389.3491 516.3356 0.06793767 0.3300811
Moved 1001.463 376.5185 516 0.03823737 0.329218
Moved 1001.481 365.9709 515 0.01382152 0.326646
Moved 1001.495 356.2594 515 -0.008658866 0.326646
Moved 1001.509 346.5246 515 -0.03119314 0.326646
Moved 1001.525 337.9195 514 -0.05111237 0.324074
Moved 1001.54 330.2368 513.0474 -0.06889631 0.3216238
Moved 1001.556 325.0758 513 -0.08084313 0.321502
Moved 1001.578 311.3117 511 -0.1127043 0.3163579
Stationary 1001.588 311.3117 511 -0.1127043 0.3163579
Moved 1001.601 304.3594 511 -0.1287976 0.3163579
Moved 1001.618 297.5 511 -0.1446759 0.3163579
Moved 1001.634 291.6317 511 -0.1582599 0.3163579
Moved 1001.649 287.2315 511 -0.1684455 0.3163579
Moved 1001.663 282 511 -0.1805555 0.3163579
