learn to walk before you run
learn to walk before you run
Basic
0.6 0.6
432 388.8
Began 1548.129 531 363 0.3958333 -0.06430049
Stationary 1548.151 531 363 0.3958333 -0.06430049
Stationary 1548.162 531 363 0.3958333 -0.06430049
Stationary 1548.174 531 363 0.3958333 -0.06430049
Stationary 1548.196 531 363 0.3958333 -0.06430049
Stationary 1548.207 531 363 0.3958333 -0.06430049
Stationary 1548.222 531 363 0.3958333 -0.06430049
Stationary 1548.237 531 363 0.3958333 -0.06430049
Stationary 1548.256 531 363 0.3958333 -0.06430049
Stationary 1548.276 531 363 0.3958333 -0.06430049
Stationary 1548.295 531 363 0.3958333 -0.06430049
Stationary 1548.307 531 363 0.3958333 -0.06430049
Stationary 1548.317 531 363 0.3958333 -0.06430049
Stationary 1548.329 531 363 0.3958333 -0.06430049
Stationary 1548.346 531 363 0.3958333 -0.06430049
Stationary 1548.36 531 363 0.3958333 -0.06430049
Stationary 1548.375 531 363 0.3958333 -0.06430049
Stationary 1548.391 531 363 0.3958333 -0.06430049
Stationary 1548.407 531 363 0.3958333 -0.06430049
Stationary 1548.421 531 363 0.3958333 -0.06430049
Stationary 1548.438 531 363 0.3958333 -0.06430049
Stationary 1548.454 531 363 0.3958333 -0.06430049
Stationary 1548.471 531 363 0.3958333 -0.06430049
Stationary 1548.487 531 363 0.3958333 -0.06430049
Stationary 1548.502 531 363 0.3958333 -0.06430049
Stationary 1548.514 531 363 0.3958333 -0.06430049
Stationary 1548.53 531 363 0.3958333 -0.06430049
Moved 1548.546 513.8194 372.1542 0.3560634 -0.0407558
Moved 1548.561 501.0381 375.9886 0.3264771 -0.03089363
Moved 1548.577 488.2527 381.0989 0.2968812 -0.01774972
Moved 1548.595 470.7386 386.7928 0.2563392 -0.003104897
Moved 1548.608 455.7443 392.3657 0.2216302 0.01122867
Moved 1548.622 442.7685 397.4926 0.1915938 0.02441508
Moved 1548.64 428.8947 403.4737 0.1594784 0.03979855
Moved 1548.654 412.0012 409.9226 0.1203732 0.05638522
Moved 1548.668 398.329 415.6684 0.08872459 0.07116353
Moved 1548.685 384.5193 421.764 0.05675773 0.08684146
