players must know all the rules
Moved 403.1863 291.5 523.5 -0.1585648 0.3485081
Moved 403.2033 338.2398 546.2305 -0.05037089 0.4069713
Moved 403.2173 377.9599 563.9822 0.04157374 0.4526289
Moved 403.2333 398.6213 570.8738 0.0894012 0.4703543
Moved 403.249 416.6955 578.1232 0.1312397 0.4889998
Moved 403.2641 426.5644 581.3041 0.1540842 0.4971812
Moved 403.2796 433.3552 584.1776 0.1698038 0.504572
Moved 403.2951 437.5 585.5 0.1793981 0.5079731
Moved 403.3099 438.6174 586 0.1819847 0.5092591
Moved 403.3245 439 587.0548 0.1828703 0.5119722
Stationary 403.3413 439 587.0548 0.1828703 0.5119722
Moved 403.3562 439 588 0.1828703 0.5144032
Moved 403.3716 439 589.3852 0.1828703 0.517966
Moved 403.387 439 589.8153 0.1828703 0.5190722
Moved 403.403 430.2217 591.254 0.1625502 0.5227727
Moved 403.4179 425.4994 591 0.151619 0.5221192
Moved 403.4324 414.2094 591 0.1254848 0.5221192
Moved 403.4484 404.066 592.2763 0.1020046 0.5254019
Moved 403.4647 388.5057 592 0.06598542 0.5246913
Moved 403.4798 358.497 592 -0.003479123 0.5246913
Moved 403.4941 314.0641 579.411 -0.1063332 0.4923122
Moved 403.51 280.2891 571.8129 -0.1845161 0.4727697
Moved 403.5256 264.498 566.4993 -0.2210694 0.4591031
Moved 403.5424 244.7974 559.8439 -0.2666728 0.4419852
Moved 403.5566 233.9373 556.9821 -0.2918119 0.4346245
Moved 403.572 228.1422 555.5356 -0.3052264 0.4309042
Moved 403.5879 225.2219 556 -0.3119863 0.4320986
Moved 403.6028 222.3284 556 -0.3186843 0.4320986
Stationary 403.618 222 556 -0.3194444 0.4320986
Stationary 403.6335 222 556 -0.3194444 0.4320986
Stationary 403.6495 222 556 -0.3194444 0.4320986
Moved 403.6641 229.099 565.4198 -0.3030116 0.4563265
Moved 403.681 238.9711 569.4856 -0.2801594 0.4667838
Moved 403.7023 264.3491 576.0349 -0.2214141 0.4836288
Stationary 403.713 264.3491 576.0349 -0.2214141 0.4836288
Moved 403.726 280.2531 578.9551 -0.1845994 0.4911395
Moved 403.7422 292.5095 579.6827 -0.1562279 0.493011
Moved 403.7563 306.176 581.0176 -0.1245927 0.4964443
Moved 403.7718 319.1075 581 -0.0946587 0.496399
Moved 403.7871 326.4897 581 -0.07757018 0.496399
Moved 403.8033 332.3466 581 -0.06401261 0.496399
Moved 403.8197 336.5509 581 -0.05428042 0.496399
Moved 403.8345 340.6424 581 -0.04480918 0.496399
Moved 403.85 343 570.5 -0.03935183 0.4693929
Moved 403.8659 344.7412 571.5175 -0.03532122 0.47201
Moved 403.8812 345 569.8167 -0.03472224 0.4676355
Moved 403.8946 346 565.4921 -0.03240739 0.4565125
Moved 403.9112 346 560.7934 -0.03240739 0.4444273
Moved 403.9263 346 553.5189 -0.03240739 0.4257172
Moved 403.9418 337.5616 544.4368 -0.05194078 0.4023578
Moved 403.9566 330.0976 532.9562 -0.06921848 0.3728297
Moved 403.9728 325.0176 526.2247 -0.08097767 0.355516
Moved 403.9882 315.2048 512.2389 -0.1036927 0.3195443
Moved 404.0038 301.1469 495.3763 -0.1362339 0.2761737
Moved 404.0187 282.4429 473.0944 -0.1795302 0.2188641
Moved 404.0343 264.6774 452.1236 -0.2206542 0.1649269
Moved 404.0502 237.6034 422.8912 -0.2833254 0.08974055
Ended 404.0654 224.9427 411.0938 -0.3126326 0.05939742
Candidates 404.1858 12 players lawyers played layers instead plates laura lasted posters plated parties insurers
Began 404.6005 370 377 0.02314816 -0.02829226
Stationary 404.6208 370 377 0.02314816 -0.02829226
Moved 404.6343 370 391.556 0.02314816 0.00914605
Moved 404.651 370 434.7156 0.02314816 0.1201533
Moved 404.6663 370 499.0088 0.02314816 0.2855163
Ended 404.6878 363 605 0.006944438 0.5581275
Accept 404.7247 0 players
Began 405.1107 411 423 0.1180555 0.09002049
Stationary 405.1304 411 423 0.1180555 0.09002049
Stationary 405.1548 411 423 0.1180555 0.09002049
Stationary 405.1638 411 423 0.1180555 0.09002049
Stationary 405.1743 411 423 0.1180555 0.09002049
Stationary 405.1899 411 423 0.1180555 0.09002049
Stationary 405.2053 411 423 0.1180555 0.09002049
Moved 405.2196 411 407.6833 0.1180555 0.05062578
Moved 405.235 423.9708 400.6234 0.1480806 0.03246743
Moved 405.2513 438.4495 384.5505 0.1815961 -0.008872075
Moved 405.2665 451.519 367.6413 0.2118496 -0.052363
Moved 405.2816 459.9067 355.9904 0.2312656 -0.08232941
Moved 405.2974 468.7815 345.0883 0.2518089 -0.1103697
Moved 405.3117 475.855 334.0029 0.2681829 -0.1388814
Moved 405.3287 483.3661 323.4875 0.2855696 -0.1659273
Moved 405.3457 485.2515 318.3712 0.2899341 -0.1790864
Moved 405.359 489.222 312.945 0.2991249 -0.1930427
Moved 405.3745 491.0522 306.791 0.3033617 -0.2088709
Moved 405.3933 493.9934 302.5099 0.31017 -0.2198821
Moved 405.4075 493.9383 300.1234 0.3100423 -0.2260201
Moved 405.4209 495.3784 297.2432 0.313376 -0.2334281
Moved 405.4362 495 296.179 0.3125 -0.2361652
Moved 405.4519 495 295.0288 0.3125 -0.2391235
Moved 405.468 495 294.5 0.3125 -0.2404836
Moved 405.483 495 293.6276 0.3125 -0.2427273
Stationary 405.4987 495 294 0.3125 -0.2417696
Moved 405.5135 489.2106 329.6048 0.2990987 -0.1501934
Moved 405.5295 481.1692 371.6528 0.2804841 -0.0420455
Moved 405.5529 473.432 431.032 0.262574 0.110679
Stationary 405.5635 473.432 431.032 0.262574 0.110679
Moved 405.5753 467.2981 474.7731 0.2483751 0.2231817
Moved 405.5929 463.2259 501.2792 0.2389489 0.2913558
Moved 405.6064 456.8742 523.4025 0.2242459 0.3482574
Moved 405.6224 449.652 546.5137 0.2075277 0.4076997
Moved 405.6381 444.3312 558.3375 0.1952112 0.4381108
Moved 405.6532 437.2717 575.1478 0.1788698 0.4813472
Moved 405.6679 433 584.5 0.1689814 0.5054011
Moved 405.6839 427.5162 598.7095 0.1562876 0.5419483
Moved 405.6992 423.0612 609.1904 0.1459752 0.5689054
Moved 405.7146 420.244 616.0237 0.1394538 0.5864807
Moved 405.73 417.6346 621.7308 0.1334134 0.6011595
Moved 405.7442 416.3723 626.511 0.1304914 0.6134542
Moved 405.7607 414.9682 630.0637 0.1272411 0.6225916
Moved 405.776 413.5252 632.9496 0.123901 0.6300143
Moved 405.7934 413.4138 635.1725 0.123643 0.6357316
Moved 405.8071 413 636 0.1226852 0.6378599
Moved 405.8227 411.5309 637.4691 0.1192845 0.6416385
Moved 405.8388 409.1922 638 0.1138708 0.643004
Moved 405.8543 404.9613 638 0.1040771 0.643004
Moved 405.8691 399.8617 638 0.09227256 0.643004
Moved 405.8845 392.8862 638 0.07612547 0.643004
Moved 405.9003 385.4058 626.9503 0.05880972 0.614584
Moved 405.9157 370.523 614.2708 0.02435893 0.581972
Moved 405.9366 329.4601 563.0618 -0.07069433 0.4502616
Stationary 405.9482 329.4601 563.0618 -0.07069433 0.4502616
Moved 405.961 314.4299 535.9168 -0.1054864 0.3804444
Moved 405.9775 304.5 514.5 -0.1284722 0.32536
Moved 405.9931 298.2267 496.7368 -0.1429938 0.2796727
Moved 406.0079 293.7718 482.2584 -0.153306 0.2424341
Moved 406.0237 291 468 -0.1597222 0.2057612
Moved 406.0394 288.1007 456.403 -0.1664335 0.1759336
Moved 406.0547 285.2239 447.6719 -0.1730927 0.153477
Moved 406.0701 282.3409 438.8522 -0.1797666 0.1307925
Moved 406.0849 280.7317 432.9269 -0.1834914 0.1155526
Moved 406.1002 277.59 427.1799 -0.190764 0.1007714
Moved 406.1162 276.1428 423.4284 -0.1941139 0.0911224
Moved 406.131 276 420.5034 -0.1944444 0.08359909
Moved 406.147 274.5 419.5 -0.1979167 0.08101848
Moved 406.1617 275 418.9341 -0.1967592 0.07956304
Stationary 406.1762 275 418.9341 -0.1967592 0.07956304
Stationary 406.1928 275 419 -0.1967592 0.07973251
Stationary 406.208 275 419 -0.1967592 0.07973251
Stationary 406.2242 275 419 -0.1967592 0.07973251
Moved 406.24 287.8168 433.7802 -0.1670907 0.1177472
Moved 406.2549 297.7878 446.5843 -0.1440098 0.1506797
Moved 406.2701 313.0787 463.7585 -0.1086141 0.1948519
Moved 406.2923 371.6985 531.9799 0.02707988 0.3703186
Stationary 406.3037 371.6985 531.9799 0.02707988 0.3703186
Moved 406.3159 399.8779 564.1808 0.09230991 0.4531399
Moved 406.3316 421 589.5 0.1412037 0.5182613
Moved 406.3473 439.6307 615.883 0.1843304 0.5861187
Moved 406.3623 456.5685 643.7091 0.2235381 0.657688
Moved 406.3776 463.7707 656.7219 0.24021 0.6911572
Moved 406.3929 467.0639 665.1599 0.2478331 0.7128595
Ended 406.4082 467.0639 665.1599 0.2478331 0.7128595
Candidates 406.513 12 murray burst bureau must murder mystery busy messy just meat first least
Began 407.1481 405 442 0.1041667 0.1388888
Stationary 407.1641 405 442 0.1041667 0.1388888
Stationary 407.1786 405 442 0.1041667 0.1388888
Moved 407.1946 405 380.5494 0.1041667 -0.01916304
Moved 407.2106 405 318.5863 0.1041667 -0.1785332
Moved 407.2262 405 250.5763 0.1041667 -0.3534561
Ended 407.2411 397 160 0.0856481 -0.5864198
Accept 407.2995 3 must
Began 407.699 365 451 0.01157403 0.162037
Stationary 407.7173 365 451 0.01157403 0.162037
Stationary 407.7339 365 451 0.01157403 0.162037
Stationary 407.7493 365 451 0.01157403 0.162037
Stationary 407.7711 365 451 0.01157403 0.162037
Stationary 407.7809 365 451 0.01157403 0.162037
Moved 407.7961 365 463.2916 0.01157403 0.193651
Moved 407.8112 377 469 0.03935188 0.2083333
Moved 407.8256 384.2005 476.7604 0.05601972 0.2282931
Moved 407.8425 400.9657 492.9658 0.09482811 0.2699736
Moved 407.8572 420.2761 509.2537 0.1395279 0.3118663
Moved 407.8733 437.3143 521.22 0.1789683 0.342644
Moved 407.8895 454.6971 531.3233 0.2192062 0.3686298
Moved 407.9034 465.2582 536.5364 0.2436531 0.3820379
Moved 407.9185 471.3964 538.3491 0.2578619 0.3867002
Moved 407.9345 476.7148 539.343 0.2701733 0.3892565
Moved 407.9515 480.813 540 0.2796597 0.3909464
Moved 407.9645 483.6904 540 0.2863204 0.3909464
Moved 407.9807 485.7802 540 0.2911578 0.3909464
Moved 407.9976 488.4411 540 0.2973173 0.3909464
Moved 408.0127 490.3063 540 0.3016349 0.3909464
Moved 408.0277 494.2859 530.1422 0.310847 0.3655918
Moved 408.0429 496.2377 528.7623 0.3153651 0.3620428
Moved 408.0597 501.4293 522.5707 0.3273826 0.3461181
Moved 408.0741 508.2906 515.7095 0.3432651 0.3284707
Moved 408.0952 517.6857 503.3929 0.3650131 0.2967923
Stationary 408.1058 517.6857 503.3929 0.3650131 0.2967923
Moved 408.1187 523.4378 497.5622 0.3783283 0.2817957
Moved 408.1344 529.2042 490.7958 0.3916764 0.2643924
Moved 408.1505 532.8016 487.1984 0.4000037 0.2551399
Moved 408.1655 538.4192 481.5808 0.4130073 0.2406913
Moved 408.1808 541.5975 475.8049 0.4203646 0.2258355
Moved 408.1958 545.688 470.0827 0.4298333 0.211118
Moved 408.2116 547.3438 465.3123 0.4336662 0.1988485
Moved 408.2269 549.1116 460.6653 0.4377583 0.1868963
Moved 408.2436 549 456.3442 0.4375 0.1757824
Moved 408.2578 549 452.0742 0.4375 0.1647999
Moved 408.2738 549 444.4786 0.4375 0.1452637
Moved 408.2891 549 437.5 0.4375 0.1273147
Moved 408.3049 537.1919 424.4798 0.4101664 0.09382655
Moved 408.3197 534.2183 417.0457 0.4032831 0.07470597
Moved 408.3357 530.5115 410.8524 0.3947024 0.05877679
Moved 408.3512 526.1732 403.622 0.3846602 0.04017999
Moved 408.3658 524 399 0.3796296 0.02829214
Moved 408.3802 517.7524 392.903 0.3651676 0.0126104
Moved 408.4038 503.6427 374.9165 0.3325063 -0.03365105
Stationary 408.4156 503.6427 374.9165 0.3325063 -0.03365105
Moved 408.4265 497.3502 366.0253 0.3179402 -0.05651937
Moved 408.4425 489.9427 355.7197 0.3007932 -0.08302547
Moved 408.4583 482.7418 343.5352 0.2841244 -0.1143644
Moved 408.4733 474.1577 330.7366 0.264254 -0.1472824
Moved 408.4884 466.4898 316.1497 0.2465042 -0.1848002
Moved 408.5058 459.8955 304.8171 0.2312395 -0.2139478
Moved 408.5201 455.5927 297.6546 0.2212795 -0.2323698
Moved 408.5353 453.1871 295.1871 0.215711 -0.2387163
Moved 408.5516 450.3173 292.3173 0.2090678 -0.2460976
Moved 408.566 449.2161 292 0.2065187 -0.2469136
Moved 408.5812 447.7773 292 0.203188 -0.2469136
Moved 408.5977 446.7825 292 0.2008854 -0.2469136
Moved 408.6132 444.2559 292 0.1950368 -0.2469136
Moved 408.6277 440.4616 304.9742 0.1862537 -0.2135436
Moved 408.6434 437.1483 319.8754 0.1785842 -0.1752176
Moved 408.6577 433.8854 340.8024 0.171031 -0.121393
Moved 408.6806 431 396.11 0.1643519 0.02085898
Stationary 408.6905 431 396.11 0.1643519 0.02085898
Moved 408.7039 431 416.6144 0.1643519 0.07359657
Moved 408.7197 431 448.6019 0.1643519 0.155869
Moved 408.735 441.7708 467.7774 0.1892842 0.2051888
Moved 408.7519 447.4964 485.4892 0.202538 0.2507437
Moved 408.7663 453.0452 500.7084 0.2153824 0.2898878
Moved 408.7815 457.7027 510.4054 0.2261637 0.3148286
Moved 408.7966 466.0947 524.8245 0.2455896 0.3519147
Moved 408.8124 470.4791 534.611 0.2557387 0.3770857
Moved 408.8278 478.2578 545.6771 0.273745 0.4055479
Moved 408.8435 483.611 554.2637 0.2861365 0.4276329
Moved 408.8595 489.3655 561.4569 0.2994572 0.4461339
Moved 408.8743 495.1217 567.1217 0.3127818 0.4607039
Moved 408.8898 499.8993 571.8993 0.3238409 0.4729919
Moved 408.9059 504.2029 576.2029 0.3338031 0.4840609
Moved 408.9208 507.5 579.5 0.3414352 0.4925411
Moved 408.9359 509.9383 580.9691 0.3470793 0.4963197
Moved 408.9511 511.4119 582.4119 0.3504906 0.5000306
Moved 408.9709 512 583.8495 0.3518519 0.5037282
Stationary 408.9834 512 584 0.3518519 0.5041152
Stationary 408.9988 512 584 0.3518519 0.5041152
Stationary 409.0127 512 584 0.3518519 0.5041152
Moved 409.0277 492.5 584 0.306713 0.5041152
Moved 409.0449 476.42 584 0.2694909 0.5041152
Moved 409.0597 453.7344 575.9427 0.2169778 0.4833918
Moved 409.0753 409.7856 572.2192 0.1152445 0.4738146
Moved 409.0915 369.1106 568.9365 0.02108931 0.4653715
Moved 409.106 341.9784 569 -0.04171675 0.4655349
Moved 409.1215 328.9594 569 -0.07185335 0.4655349
Moved 409.1365 313.1735 569 -0.1083947 0.4655349
Moved 409.152 304.8908 569 -0.1275675 0.4655349
Moved 409.1679 289.7067 579.7645 -0.1627161 0.4932213
Moved 409.1828 282.1837 582.7265 -0.1801303 0.5008397
Moved 409.2003 273.1538 584.8077 -0.2010329 0.5061924
Moved 409.214 264.5462 587.4846 -0.2209578 0.5130776
Moved 409.2332 254.1497 591.0787 -0.2450239 0.5223217
Moved 409.2461 242.8909 595.4159 -0.2710859 0.5334769
Moved 409.2603 236.8606 597.3798 -0.2850448 0.5385283
Moved 409.2752 224.3656 603.5215 -0.3139685 0.5543247
Ended 409.2911 201.5918 612.9365 -0.3666857 0.5785403
Candidates 409.3503 12 know honor invite humor ignore junior knife more tumor impose tomorrow tumour
Began 409.7669 344 414 -0.03703703 0.06687239
Stationary 409.7829 344 414 -0.03703703 0.06687239
Stationary 409.7996 344 414 -0.03703703 0.06687239
Stationary 409.8138 344 414 -0.03703703 0.06687239
Moved 409.8295 344 440.0487 -0.03703703 0.1338701
Moved 409.8479 344 490.8625 -0.03703703 0.264564
Moved 409.8609 344 560.2953 -0.03703703 0.4431463
Moved 409.8759 344 630.5776 -0.03703703 0.6239134
Moved 409.8924 322.298 682.1106 -0.08727323 0.7564571
Ended 409.9071 322.298 682.1106 -0.08727323 0.7564571
Accept 409.9503 0 know
Began 410.2443 297 503 -0.1458333 0.2957818
Stationary 410.2627 297 503 -0.1458333 0.2957818
Stationary 410.2765 297 503 -0.1458333 0.2957818
Stationary 410.2928 297 503 -0.1458333 0.2957818
Stationary 410.3075 297 503 -0.1458333 0.2957818
Moved 410.3232 276.7961 503 -0.1926016 0.2957818
Moved 410.3398 266.7825 496.913 -0.2157812 0.2801258
Moved 410.356 252.927 494.6927 -0.2478541 0.2744153
Moved 410.3705 243.9311 493.659 -0.2686781 0.2717566
Moved 410.3855 223.3048 492.1088 -0.316424 0.2677694
Moved 410.4011 198.194 490.6774 -0.374551 0.2640879
Moved 410.4163 181.2837 490 -0.4136952 0.2623456
Moved 410.431 164.6789 488.8066 -0.4521321 0.2592761
Moved 410.4475 152.2019 487.3558 -0.481014 0.2555446
Moved 410.4628 140.3446 485.9181 -0.5084617 0.2518468
Moved 410.4844 123.9079 486 -0.5465095 0.2520575
Stationary 410.4952 123.9079 486 -0.5465095 0.2520575
Moved 410.509 118.8576 486 -0.5582 0.2520575
Moved 410.5229 114.5 486 -0.568287 0.2520575
Moved 410.5402 111.1809 486 -0.5759701 0.2520575
Moved 410.5549 109.6215 486 -0.5795799 0.2520575
Moved 410.5698 107.1913 486 -0.5852053 0.2520575
Moved 410.5862 107 492.372 -0.5856481 0.2684465
Moved 410.6011 105.6804 494.3196 -0.5887027 0.2734556
Moved 410.6157 106 495.5 -0.5879629 0.2764916
Moved 410.6317 106 496.0984 -0.5879629 0.2780308
Moved 410.6478 120.9439 503.7876 -0.5533706 0.2978075
Moved 410.6617 143.2594 513.5186 -0.5017143 0.3228357
Moved 410.6776 181.3938 519.5328 -0.4134402 0.3383046
Moved 410.6945 229.0882 521 -0.3030365 0.3420781
Moved 410.7128 294.5613 509.4476 -0.1514784 0.312365
Moved 410.7252 354.923 496.5165 -0.01175225 0.2791061
Moved 410.7399 389.6872 485.3939 0.06872038 0.2504986
Moved 410.756 414.4716 478.0966 0.1260915 0.2317299
Moved 410.7701 436.8926 469.9711 0.1779922 0.2108309
Moved 410.7852 459.8009 461.5746 0.2310206 0.1892351
Moved 410.8013 483 452.5 0.2847222 0.165895
Moved 410.8161 497.0192 446.9172 0.3171741 0.1515359
Moved 410.8329 509.6876 442.3672 0.346499 0.1398332
Moved 410.8503 522.5699 437.6943 0.3763193 0.1278144
Moved 410.8627 531.5428 434.819 0.3970899 0.1204192
Moved 410.879 538.5 432 0.4131944 0.1131687
Moved 410.8958 543.8951 431.0262 0.4256831 0.1106641
Moved 410.9094 546.8173 429.5913 0.4324475 0.1069734
Moved 410.9239 550.2687 428.5771 0.4404369 0.1043649
Ended 410.946 551 428 0.4421297 0.1028806
Candidates 411.0141 12 all al fall ask gal hall gsk calm dl call walk talk
Began 411.3989 388 439 0.06481478 0.1311728
Stationary 411.4183 388 439 0.06481478 0.1311728
Stationary 411.4329 388 439 0.06481478 0.1311728
Moved 411.4496 388 448.2559 0.06481478 0.1549789
Moved 411.4643 388 458.5 0.06481478 0.181327
Moved 411.4793 376.1039 528.6143 0.03727764 0.3616621
Moved 411.4966 370.4311 580.1204 0.02414594 0.4941366
Moved 411.511 363 623 0.006944438 0.6044238
Moved 411.5251 353.5191 677.4693 -0.01500209 0.7445198
Ended 411.5415 353 680 -0.01620372 0.7510287
Accept 411.5847 0 all
Began 411.8651 356 465 -0.009259283 0.1980452
Stationary 411.8796 356 465 -0.009259283 0.1980452
Stationary 411.8962 356 465 -0.009259283 0.1980452
Stationary 411.9098 356 465 -0.009259283 0.1980452
Stationary 411.9247 356 465 -0.009259283 0.1980452
Stationary 411.9418 356 465 -0.009259283 0.1980452
Moved 411.9568 351.5799 465 -0.01949097 0.1980452
Moved 411.9716 344.2163 473.351 -0.03653626 0.2195241
Moved 411.9871 340.0179 478.9777 -0.04625499 0.233996
Moved 412.0029 329.9146 496.2893 -0.06964216 0.2785217
Moved 412.0182 322.5956 507.9279 -0.08658414 0.3084564
Moved 412.0334 315.4066 523.5056 -0.1032255 0.3485224
Moved 412.0523 309.9618 535.836 -0.1158293 0.3802365
Moved 412.0655 305.4132 547.5648 -0.1263584 0.4104032
Moved 412.0804 303.3538 556.2312 -0.1311255 0.4326933
Moved 412.1021 303 569.1596 -0.1319445 0.4659455
Stationary 412.1125 303 569.1596 -0.1319445 0.4659455
Moved 412.1266 303 576.1602 -0.1319445 0.4839509
Moved 412.1427 303 583.3538 -0.1319445 0.5024531
Moved 412.1575 303 589 -0.1319445 0.5169753
Moved 412.1726 303 593.8532 -0.1319445 0.5294578
Moved 412.1891 314.0871 598.1577 -0.1062799 0.5405288
Moved 412.205 314.2204 601.2204 -0.1059712 0.5484063
Moved 412.2189 317.7416 604.7416 -0.09782041 0.5574629
Moved 412.2353 322.0584 609.0584 -0.08782769 0.5685658
Moved 412.2518 325.3832 610.5888 -0.0801314 0.572502
Moved 412.265 329.689 613.4594 -0.07016435 0.5798851
Moved 412.28 334.0072 614.6691 -0.06016846 0.5829964
Moved 412.2953 339.4312 616.1078 -0.04761288 0.5866969
Moved 412.3151 345 617.5 -0.03472224 0.5902777
Moved 412.3258 350.0499 619 -0.02303258 0.5941358
Moved 412.3426 357.7321 619 -0.005249878 0.5941358
Moved 412.3586 364.8183 620 0.01115342 0.5967077
Moved 412.373 370.998 620.9995 0.02545834 0.5992785
