travel at the speed of light
Moved 814.4114 317.9439 459 -0.09735198 0.1826131
Moved 814.4265 315.0798 459 -0.1039818 0.1826131
Moved 814.443 310.287 459 -0.1150764 0.1826131
Moved 814.4576 305.9395 459 -0.1251401 0.1826131
Moved 814.4724 301.6349 459 -0.1351043 0.1826131
Moved 814.4885 298.2198 459 -0.1430098 0.1826131
Moved 814.5045 293.932 468.492 -0.1529353 0.2070267
Moved 814.5193 289.8228 466.7943 -0.1624472 0.2026602
Moved 814.5349 285.2928 468.2357 -0.1729334 0.2063674
Moved 814.5503 280.9771 469 -0.1829233 0.2083333
Moved 814.5659 276.6528 470.1157 -0.1929334 0.2112029
Moved 814.5804 272.3372 471.5543 -0.2029233 0.2149028
Moved 814.5981 268.7849 472 -0.211146 0.2160493
Moved 814.6117 264.7527 473.0825 -0.2204799 0.2188334
Moved 814.6273 260.4225 473.5258 -0.2305035 0.2199737
Moved 814.6428 257.0628 474 -0.2382806 0.2211934
Moved 814.6574 254.1799 474 -0.244954 0.2211934
Moved 814.6722 251.2963 475 -0.2516289 0.2237653
Moved 814.6895 249.7034 475 -0.2553163 0.2237653
Moved 814.7054 248.4329 476 -0.2582571 0.2263374
Moved 814.7201 247.1214 476 -0.2612931 0.2263374
Moved 814.7351 245.6762 476 -0.2646384 0.2263374
Moved 814.7505 245 476 -0.2662037 0.2263374
Moved 814.7658 243.7908 477.2092 -0.2690027 0.2294473
Moved 814.7808 243.35 477 -0.2700232 0.2289094
Stationary 814.7973 243 477 -0.2708333 0.2289094
Moved 814.8118 241.5 477 -0.2743055 0.2289094
Moved 814.8279 242 477 -0.2731481 0.2289094
Moved 814.8439 240.9155 477 -0.2756586 0.2289094
Stationary 814.8591 240.9155 477 -0.2756586 0.2289094
Moved 814.8726 239.0357 477 -0.28001 0.2289094
Moved 814.8975 235.3074 477 -0.2886404 0.2289094
Moved 814.9101 232.4227 477 -0.2953178 0.2289094
Stationary 814.9202 232.4227 477 -0.2953178 0.2289094
Moved 814.9348 227.9542 468.1698 -0.3056616 0.2061979
Moved 814.9503 217.1963 456.3957 -0.3305641 0.1759148
Moved 814.9656 207.3096 442.5851 -0.35345 0.1403938
Moved 814.9822 198.2526 427.8617 -0.3744152 0.1025249
Moved 814.9975 190.4088 412.8176 -0.3925721 0.06383123
Moved 815.011 184.338 402.676 -0.406625 0.03774674
Moved 815.0281 178.994 392.9896 -0.4189953 0.0128332
Moved 815.0433 176.8372 385.4303 -0.4239879 -0.006609394
Moved 815.0568 172.8872 376.6616 -0.4331315 -0.02916257
Moved 815.0736 170 367.9999 -0.4398149 -0.05144048
Moved 815.0911 167.1171 363.6756 -0.4464883 -0.06256276
Moved 815.105 166.1168 359.3503 -0.4488038 -0.07368755
Moved 815.1194 166 357.6757 -0.4490741 -0.0779947
Moved 815.1343 165 356.2343 -0.4513889 -0.08170194
Moved 815.1509 165 355.1124 -0.4513889 -0.08458753
Moved 815.166 165 353.7114 -0.4513889 -0.08819101
Moved 815.182 164 353 -0.4537037 -0.09002065
Stationary 815.1988 164 353 -0.4537037 -0.09002065
Stationary 815.2134 164 353 -0.4537037 -0.09002065
Stationary 815.2269 164 353 -0.4537037 -0.09002065
Stationary 815.2437 164 353 -0.4537037 -0.09002065
Moved 815.2581 173.1891 358.1078 -0.4324327 -0.07688318
Moved 815.2737 178.3354 363.2515 -0.4205199 -0.06365356
Moved 815.2898 182.5 366 -0.4108796 -0.05658444
Moved 815.3046 188.8917 368.9459 -0.396084 -0.04900771
Moved 815.3191 193.2428 370.4142 -0.3860122 -0.04523093
Moved 815.3346 210.3037 371.8586 -0.3465192 -0.04151591
Moved 815.3508 227.5559 372 -0.3065835 -0.04115226
Moved 815.3655 248 372 -0.2592593 -0.04115226
Moved 815.3805 273.5443 355.0677 -0.2001289 -0.08470252
Moved 815.3964 298.4196 343.4496 -0.1425472 -0.1145844
Moved 815.413 315.7606 332.5676 -0.102406 -0.1425732
Moved 815.4282 333.6822 317.7305 -0.06092091 -0.1807345
Moved 815.4438 342.6039 308.0807 -0.04026885 -0.2055536
Moved 815.459 352.6117 296.3009 -0.01710256 -0.2358516
Moved 815.4744 361 283.5 0.002314846 -0.2687758
Moved 815.4895 365.4074 272.9814 0.01251717 -0.2958298
Moved 815.5052 370.1357 260.6383 0.02346218 -0.3275764
Moved 815.52 374.4432 250.6324 0.03343344 -0.3533117
Moved 815.5363 376.8505 246.299 0.03900588 -0.3644575
Moved 815.5511 378.3653 241.9042 0.04251222 -0.3757609
Moved 815.5666 379 239.3849 0.04398147 -0.3822406
Moved 815.5874 381.274 235.7261 0.04924536 -0.391651
Stationary 815.597 381.274 235.7261 0.04924536 -0.391651
Moved 815.6115 381 233.1947 0.04861106 -0.3981618
Moved 815.6276 382.2488 231.7512 0.05150179 -0.4018745
Stationary 815.6428 382 232 0.05092591 -0.4012346
Stationary 815.6574 382 232 0.05092591 -0.4012346
Stationary 815.6725 382 232 0.05092591 -0.4012346
Moved 815.6893 373.8213 245.0894 0.03199369 -0.3675686
Moved 815.7047 367.5618 254.6573 0.01750419 -0.3429595
Moved 815.72 356.185 274.9951 -0.008831074 -0.2906506
Moved 815.7363 345.1409 294.7358 -0.034396 -0.2398771
Moved 815.7521 337.888 309.2241 -0.05118524 -0.2026131
Moved 815.7662 328.6471 334.3176 -0.07257616 -0.1380723
Moved 815.7821 322.7708 349.0729 -0.08617868 -0.100121
Moved 815.7991 316.0018 373.9929 -0.1018477 -0.03602652
Moved 815.8132 312.2637 388.9453 -0.1105008 0.002431084
Moved 815.8282 306.7291 415.0368 -0.1233123 0.06953906
Moved 815.8437 304.4633 430.22 -0.1285571 0.1085905
Moved 815.8586 302.789 443.899 -0.1324329 0.1437732
Moved 815.875 301.294 457.3538 -0.1358934 0.1783791
Moved 815.8899 301 466.9138 -0.1365741 0.2029676
Moved 815.9049 299.414 477.1021 -0.1402453 0.2291719
Moved 815.9206 299 484.6253 -0.1412037 0.2485218
Moved 815.937 297.8544 492.8736 -0.1438556 0.2697366
Moved 815.9523 298 498 -0.1435185 0.2829217
Moved 815.9669 295.9815 503.0554 -0.1481909 0.2959243
Moved 815.9824 296 507.4308 -0.1481481 0.307178
Moved 815.9976 295.0869 509.8262 -0.1502618 0.313339
Moved 816.0134 295 511.3583 -0.150463 0.3172794
Moved 816.0284 295 512.5 -0.150463 0.3202159
Moved 816.0455 294.1318 513.8682 -0.1524727 0.3237351
Moved 816.0591 294 515.3176 -0.1527778 0.3274628
Moved 816.0742 294 516.5 -0.1527778 0.3305041
Moved 816.0915 294 517.1023 -0.1527778 0.3320531
Stationary 816.1044 294 517.1023 -0.1527778 0.3320531
Moved 816.1213 292.6255 518.3745 -0.1559595 0.3353253
Moved 816.1421 293 519.2607 -0.1550926 0.3376047
Stationary 816.1538 293 519.2607 -0.1550926 0.3376047
Moved 816.1664 293 520.0232 -0.1550926 0.3395658
Stationary 816.1834 293 520.0232 -0.1550926 0.3395658
Stationary 816.1973 293 520.0232 -0.1550926 0.3395658
Moved 816.2122 292.2951 521 -0.1567242 0.3420781
Stationary 816.2288 291.6271 521 -0.1582706 0.3420781
Moved 816.243 292 522.1516 -0.1574074 0.3450401
Stationary 816.2581 292 522.1516 -0.1574074 0.3450401
Stationary 816.2746 292 522.1516 -0.1574074 0.3450401
Stationary 816.29 292 522.1516 -0.1574074 0.3450401
Moved 816.3051 292 523.1343 -0.1574074 0.3475677
Stationary 816.3206 292 523.1343 -0.1574074 0.3475677
Stationary 816.3369 292 523.1343 -0.1574074 0.3475677
Moved 816.3513 292 524.0068 -0.1574074 0.3498117
Stationary 816.3661 292 524.0068 -0.1574074 0.3498117
Stationary 816.3817 292 524.0068 -0.1574074 0.3498117
Moved 816.3983 290.7729 524 -0.160248 0.3497942
Stationary 816.4153 290.7729 524 -0.160248 0.3497942
Moved 816.4278 291 525.2499 -0.1597222 0.3530088
Stationary 816.4437 291 525.2499 -0.1597222 0.3530088
Stationary 816.4595 291 525.2499 -0.1597222 0.3530088
Stationary 816.4741 291 525.2499 -0.1597222 0.3530088
Stationary 816.4901 291 525.2499 -0.1597222 0.3530088
Stationary 816.5045 291 525.2499 -0.1597222 0.3530088
Stationary 816.5202 291 525 -0.1597222 0.3523662
Moved 816.5362 312.6365 509.962 -0.1096377 0.3136883
Moved 816.552 338.1228 496.3564 -0.05064164 0.2786944
Moved 816.5673 373.8523 478.9772 0.03206551 0.2339949
Moved 816.5833 401.3019 464.3239 0.09560625 0.1963063
Moved 816.5981 429.407 446.4354 0.1606644 0.1502968
Moved 816.6194 448.5264 432.1789 0.2049223 0.1136287
Moved 816.63 464.9723 420.0193 0.2429914 0.08235417
Moved 816.6445 485.3738 403.992 0.2902172 0.04113166
Moved 816.66 495.0229 395.76 0.312553 0.01995879
Moved 816.6752 503.9973 388.3356 0.333327 0.0008632126
Moved 816.6931 511 382.5 0.349537 -0.01414617
Moved 816.7059 517.3875 378.3676 0.3643228 -0.02477489
Moved 816.7213 523.2836 375.3582 0.3779712 -0.03251496
Moved 816.7391 526.5229 373.2386 0.3854697 -0.0379666
Moved 816.7533 529.4128 371.7936 0.3921592 -0.0416831
Ended 816.7682 532 371 0.3981481 -0.04372435
Candidates 816.8419 12 travel isabel rebel handful random tandem cancel excel label channel panel trademark
Began 817.3179 345 280 -0.03472224 -0.2777778
Stationary 817.3398 345 280 -0.03472224 -0.2777778
Stationary 817.3524 345 280 -0.03472224 -0.2777778
Stationary 817.3673 345 280 -0.03472224 -0.2777778
Moved 817.3841 353.278 312.4756 -0.01556029 -0.1942499
Moved 817.4011 358.1391 327.7971 -0.004307578 -0.1548428
Moved 817.4159 363.4542 341.7264 0.007995765 -0.1190165
Moved 817.4302 365.9301 348.7902 0.01372695 -0.1008483
Moved 817.4461 370.2114 360.2304 0.02363751 -0.07142393
Moved 817.4617 374.3145 368.629 0.03313541 -0.04982269
Moved 817.4758 377.5473 377.6418 0.04061878 -0.0266415
Moved 817.491 381.45 384.8999 0.04965265 -0.007973542
Moved 817.5071 383.154 389.462 0.05359729 0.003760342
Moved 817.5225 385 393.2115 0.05787035 0.01340395
Moved 817.5383 386.5663 396.3495 0.0614961 0.02147494
Ended 817.5596 389 400 0.06712963 0.03086416
Accept 817.5953 0 travel
Began 817.9036 136 368 -0.5185185 -0.05144041
Stationary 817.9219 136 368 -0.5185185 -0.05144041
Stationary 817.9373 136 368 -0.5185185 -0.05144041
Stationary 817.9533 136 368 -0.5185185 -0.05144041
Stationary 817.9682 136 368 -0.5185185 -0.05144041
Moved 817.9844 164.7186 387.2243 -0.4520403 -0.001995141
Moved 817.9991 179.9116 399.5293 -0.4168713 0.0296535
Moved 818.0142 190.4224 408.5977 -0.3925408 0.05297759
Moved 818.0303 204.0837 423.2921 -0.3609174 0.09077166
Moved 818.0479 214.5104 435.1548 -0.3367814 0.1212828
Moved 818.0618 224.6985 446.7983 -0.313198 0.1512301
Moved 818.0777 234.2486 456.79 -0.2910912 0.1769288
Moved 818.0931 241.866 464.866 -0.2734585 0.1977004
Moved 818.1087 251.9103 476.3261 -0.2502075 0.2271761
Moved 818.1229 258.9073 483.2561 -0.2340108 0.2450002
Moved 818.1411 267.6233 492.5695 -0.213835 0.2689543
Moved 818.1553 275.0255 500.0255 -0.1967002 0.2881314
Moved 818.1698 283.2201 507.532 -0.1777312 0.3074383
Moved 818.1851 290.4451 514.4451 -0.1610068 0.3252187
Moved 818.1998 296.9362 519.2021 -0.1459811 0.337454
Moved 818.2148 302.6972 523.5229 -0.1326454 0.348567
Moved 818.2307 308 527.5 -0.1203704 0.3587962
Moved 818.2486 313.5169 531.1101 -0.1075998 0.3680815
Moved 818.2622 319.585 535.4388 -0.09355317 0.3792148
Moved 818.2842 331.1393 542.0696 -0.06680723 0.3962695
Stationary 818.2952 331.1393 542.0696 -0.06680723 0.3962695
Moved 818.308 336.9274 546.4456 -0.05340874 0.4075244
Moved 818.3229 342.6926 549.8463 -0.04006336 0.4162713
Moved 818.3391 347.0988 552.7325 -0.02986391 0.4236947
Moved 818.3548 350.1747 556.1747 -0.02274374 0.4325481
Moved 818.3695 354.9095 558.9095 -0.01178354 0.439582
Moved 818.3875 357.7953 560.3976 -0.005103498 0.4434095
Moved 818.4003 360.6743 562.6743 0.001560946 0.4492652
Moved 818.4144 364.8415 563 0.01120706 0.4501028
Ended 818.4308 364.8415 563 0.01120706 0.4501028
Candidates 818.5671 12 are art at set asset att ar artery say ate sat sweet
Began 819.2579 326 344 -0.07870371 -0.1131688
Stationary 819.2778 326 344 -0.07870371 -0.1131688
Stationary 819.2944 326 344 -0.07870371 -0.1131688
Stationary 819.309 326 344 -0.07870371 -0.1131688
Moved 819.3243 349.406 344 -0.02452314 -0.1131688
Moved 819.3398 368.1582 344 0.01888464 -0.1131688
Moved 819.3553 396.001 355.5001 0.08333574 -0.08359029
Moved 819.3707 413.5101 357.8013 0.123866 -0.07767155
Moved 819.3859 430.7206 361.9302 0.1637052 -0.0670521
Moved 819.4023 443.4366 362.7437 0.1931402 -0.06495982
Moved 819.4164 451.9072 364.1815 0.212748 -0.06126176
Moved 819.4386 463.834 365.9585 0.2403566 -0.05669119
Stationary 819.4495 463.834 365.9585 0.2403566 -0.05669119
Moved 819.4613 468.1881 367.3961 0.2504354 -0.05299376
Ended 819.4769 468.1881 367.3961 0.2504354 -0.05299376
Accept 819.5212 2 at
Began 819.86 277 509 -0.1921296 0.3112139
Stationary 819.8792 277 509 -0.1921296 0.3112139
Stationary 819.896 277 509 -0.1921296 0.3112139
Moved 819.9091 286.8633 498.3147 -0.1692978 0.2837312
Moved 819.9257 299.0747 487.1846 -0.1410307 0.2551045
Moved 819.9396 313.0291 470.5651 -0.108729 0.2123587
Moved 819.9563 324.0176 457.837 -0.08329262 0.1796219
Moved 819.9707 335 444 -0.05787035 0.1440329
Moved 819.9877 345.0607 427.9968 -0.03458172 0.1028724
Moved 820.0035 353.7501 412.6498 -0.01446729 0.06339952
Moved 820.0178 361.8039 396.8314 0.004175703 0.02271456
Moved 820.0325 366.7493 382.8356 0.01562347 -0.01328292
Moved 820.0472 371.0776 369.7672 0.02564261 -0.04689527
Moved 820.0634 373.5926 360.426 0.0314643 -0.07092095
Moved 820.0792 376.4743 350.34 0.03813495 -0.09686223
Moved 820.0937 377.2421 345.7897 0.03991216 -0.1085656
Moved 820.1092 379.5416 338.1459 0.04523526 -0.1282257
Moved 820.1309 381 330.6819 0.04861106 -0.147423
Stationary 820.141 381 330.6819 0.04861106 -0.147423
Moved 820.1547 381 328.8986 0.04861106 -0.1520099
Moved 820.171 381 327 0.04861106 -0.1568931
Moved 820.1872 381 326.0043 0.04861106 -0.1594541
Stationary 820.2013 381 326 0.04861106 -0.1594652
Stationary 820.2156 381 326 0.04861106 -0.1594652
Moved 820.2324 366.914 333.1004 0.01600454 -0.1412027
Moved 820.249 353.8226 346.1774 -0.01429945 -0.1075685
Moved 820.2642 341.7749 356.322 -0.04218772 -0.08147652
Moved 820.279 327.6333 370.3667 -0.07492293 -0.04535322
Moved 820.2936 316.4928 385.2939 -0.1007112 -0.006960017
Moved 820.3094 305.7617 397.1621 -0.1255516 0.02356498
Moved 820.325 293.0082 411.3242 -0.1550736 0.05999027
Moved 820.341 286.1212 421.9819 -0.1710159 0.08740201
Moved 820.3559 278.9315 434.9233 -0.1876585 0.1206874
Moved 820.3708 272.3541 447.2918 -0.202884 0.1524994
Moved 820.3878 267.6819 457.7422 -0.2136993 0.1793781
Moved 820.403 263.5 464.5 -0.2233796 0.1967592
Moved 820.4176 261.5636 470.8728 -0.2278621 0.2131501
Moved 820.4328 259.9473 476.2109 -0.2316035 0.2268797
Moved 820.4536 257.0722 484.7833 -0.2382587 0.2489283
Stationary 820.4645 257.0722 484.7833 -0.2382587 0.2489283
Moved 820.4784 255.6235 489.1294 -0.2416122 0.2601064
Moved 820.4948 255.1842 492.4473 -0.2426291 0.26864
Moved 820.5092 253.7464 495.5071 -0.2459573 0.27651
Moved 820.525 254 499.5 -0.2453704 0.2867798
Moved 820.5417 253 500.8091 -0.2476852 0.2901469
Moved 820.555 253 503.4929 -0.2476852 0.2970494
Moved 820.5704 252 506.3772 -0.25 0.304468
Moved 820.5864 252 508.1268 -0.25 0.3089679
Ended 820.603 251 510 -0.2523148 0.3137859
Candidates 820.7853 12 the egfr tender ever ended tenet where eve tended what tennessee tense
Began 821.2013 298 313 -0.1435185 -0.1929013
Stationary 821.2186 298 313 -0.1435185 -0.1929013
Stationary 821.2344 298 313 -0.1435185 -0.1929013
Stationary 821.2484 298 313 -0.1435185 -0.1929013
Stationary 821.2632 298 313 -0.1435185 -0.1929013
Moved 821.2789 308.6857 337.0429 -0.118783 -0.1310625
Moved 821.2991 315.8788 353.3092 -0.1021323 -0.08922537
Moved 821.3116 326.8464 375.6927 -0.07674451 -0.03165453
Moved 821.3329 336.2554 397.697 -0.05496433 0.0249407
Stationary 821.3436 336.2554 397.697 -0.05496433 0.0249407
Moved 821.3566 340.7702 406.5403 -0.04451349 0.04768599
Moved 821.3733 343.7036 413.1107 -0.03772328 0.06458494
Moved 821.3881 346.2768 418.5536 -0.03176669 0.07858425
Moved 821.4042 348.5824 421.7472 -0.02642964 0.08679829
Moved 821.4188 350.0371 424.0371 -0.02306233 0.09268791
Moved 821.4348 351.0705 426.1409 -0.0206702 0.09809906
Ended 821.4526 352 428 -0.01851852 0.1028806
Accept 821.4788 0 the
Began 821.7527 208 352 -0.3518518 -0.09259266
Stationary 821.772 208 352 -0.3518518 -0.09259266
Stationary 821.7878 208 352 -0.3518518 -0.09259266
Stationary 821.8024 208 352 -0.3518518 -0.09259266
Stationary 821.8181 208 352 -0.3518518 -0.09259266
Stationary 821.833 208 352 -0.3518518 -0.09259266
Moved 821.8488 233.4539 368.9693 -0.2929308 -0.04894735
Moved 821.8647 264.2773 389.7685 -0.2215804 0.004548556
Moved 821.8804 328.1129 425.8071 -0.0738126 0.09724043
Moved 821.9021 382.5869 452.2568 0.0522844 0.1652694
Stationary 821.9129 382.5869 452.2568 0.0522844 0.1652694
Moved 821.9257 401.4013 459.462 0.09583643 0.1838015
Moved 821.9431 421.1024 465.6548 0.1414407 0.1997293
Moved 821.9569 439.8598 470.1215 0.1848606 0.2112179
Moved 821.972 455.9569 474.4483 0.2221226 0.2223464
Moved 821.9903 469.3997 477.8666 0.25324 0.2311383
Moved 822.0039 485.1442 482.1302 0.2896856 0.2421044
Moved 822.0192 494.7206 485.8173 0.3118533 0.2515875
Moved 822.0349 504.7419 488.4977 0.3350506 0.2584817
Moved 822.0504 513.1749 492.3917 0.3545715 0.268497
Moved 822.0656 519.5454 494.1364 0.3693181 0.2729844
Moved 822.0814 526.5 498.5 0.3854167 0.2842077
Moved 822.0965 530.01 499.34 0.3935416 0.2863683
Moved 822.1121 534.3801 501.1267 0.4036575 0.2909637
Moved 822.1263 538.1296 503.5648 0.412337 0.2972344
Moved 822.142 541.0047 505.0024 0.4189924 0.300932
Moved 822.1577 543.8905 506.4453 0.4256724 0.304643
Moved 822.174 544.8881 507.8881 0.4279818 0.3083541
Moved 822.1963 547.3605 509 0.433705 0.3112139
Stationary 822.2056 547.3605 509 0.433705 0.3112139
Moved 822.2184 547 510.5 0.4328704 0.3150719
Stationary 822.2337 547 510.5 0.4328704 0.3150719
Stationary 822.2531 547 510.5 0.4328704 0.3150719
Moved 822.2651 547 510 0.4328704 0.3137859
Moved 822.2811 538.6844 510 0.4136213 0.3137859
Moved 822.2991 523.6009 510 0.3787058 0.3137859
Moved 822.3115 503.6985 510 0.3326353 0.3137859
Moved 822.3277 456.1316 505.1491 0.2225269 0.3013094
Moved 822.343 409.6249 500.7266 0.1148726 0.2899344
Moved 822.3588 376.4861 496.8932 0.03816237 0.2800751
Moved 822.3748 352.9779 493.9971 -0.01625483 0.2726262
Moved 822.3912 324.003 488.2006 -0.0833264 0.2577175
Moved 822.4032 304.6454 486.1097 -0.1281357 0.2523397
Moved 822.4196 289.3219 484.046 -0.1636068 0.2470317
Moved 822.435 272.0451 481.1742 -0.2035993 0.2396455
Moved 822.4504 259.9826 480.1404 -0.2315217 0.2369865
Moved 822.4699 252.46 480 -0.2489352 0.2366254
Moved 822.4818 245.997 480 -0.2638958 0.2366254
Moved 822.498 241.4128 480 -0.2745075 0.2366254
Moved 822.5109 238.7163 480 -0.2807494 0.2366254
Moved 822.527 236.3563 480 -0.2862123 0.2366254
Moved 822.5433 233.5829 480 -0.2926322 0.2366254
Moved 822.5576 231.3471 480 -0.2978076 0.2366254
Moved 822.5732 229.9028 480 -0.3011509 0.2366254
Moved 822.5894 228.4616 480 -0.304487 0.2366254
Moved 822.6057 227.5 480 -0.306713 0.2366254
Moved 822.6201 226.8071 480 -0.308317 0.2366254
Stationary 822.6359 226.8071 480 -0.308317 0.2366254
Moved 822.6498 225.6819 480 -0.3109216 0.2366254
Stationary 822.665 225.6819 480 -0.3109216 0.2366254
Stationary 822.6812 225.6819 480 -0.3109216 0.2366254
Moved 822.6964 224.8123 480 -0.3129344 0.2366254
Stationary 822.7111 224.8123 480 -0.3129344 0.2366254
Stationary 822.7264 224.8123 480 -0.3129344 0.2366254
Stationary 822.7469 225 480 -0.3125 0.2366254
Stationary 822.7583 225 480 -0.3125 0.2366254
Stationary 822.7732 225 480 -0.3125 0.2366254
Moved 822.7896 225 477.4126 -0.3125 0.2299706
Moved 822.8046 225 472.901 -0.3125 0.2183667
Moved 822.8208 228.2823 465.7177 -0.304902 0.199891
Moved 822.8358 232.9082 455.6429 -0.294194 0.1739786
Moved 822.8508 234.3491 442.8583 -0.2908586 0.1410965
Moved 822.8674 235.3419 436.6068 -0.2885605 0.1250175
Moved 822.8821 236.8922 418.9698 -0.2849717 0.07965476
Moved 822.8983 237 408.5861 -0.2847222 0.0529478
Moved 822.9122 238 401.0718 -0.2824074 0.03362098
Moved 822.928 239.2172 393.9139 -0.2795898 0.01521075
Moved 822.9435 239 389.0013 -0.2800926 0.002575235
Moved 822.959 239 383.6071 -0.2800926 -0.0112988
Moved 822.9739 239 379.4786 -0.2800926 -0.02191708
Moved 822.9938 240 375.7724 -0.2777777 -0.03144966
Moved 823.0065 240 371.835 -0.2777777 -0.04157659
Moved 823.0196 240.4934 368.0132 -0.2766357 -0.05140634
Moved 823.0354 241 364.2042 -0.275463 -0.0612032
Moved 823.0505 241 361.2375 -0.275463 -0.0688337
Moved 823.0654 242 359.3682 -0.2731481 -0.07364147
Moved 823.0815 242 358.0483 -0.2731481 -0.07703624
Ended 823.098 242 356.6183 -0.2731481 -0.0807142
Candidates 823.2499 12 does spread speed spots sports adopted spotted doors shows sorts sites afford
Began 824.0984 279 366 -0.1875 -0.05658444
Stationary 824.1145 279 366 -0.1875 -0.05658444
Stationary 824.1284 279 366 -0.1875 -0.05658444
Stationary 824.1436 279 366 -0.1875 -0.05658444
Stationary 824.1593 279 366 -0.1875 -0.05658444
Stationary 824.1752 279 366 -0.1875 -0.05658444
Moved 824.1911 301.1227 366 -0.13629 -0.05658444
