a very traditional way to dress
Began 3562.992 340 520 -0.04629632 0.3395061
Stationary 3563.01 340 520 -0.04629632 0.3395061
Stationary 3563.025 340 520 -0.04629632 0.3395061
Stationary 3563.039 340 520 -0.04629632 0.3395061
Stationary 3563.055 340 520 -0.04629632 0.3395061
Stationary 3563.072 340 520 -0.04629632 0.3395061
Stationary 3563.087 340 520 -0.04629632 0.3395061
Stationary 3563.102 340 520 -0.04629632 0.3395061
Moved 3563.116 330.0104 520 -0.06942033 0.3395061
Moved 3563.134 327.1353 520 -0.07607575 0.3395061
Moved 3563.148 325.6253 520 -0.07957111 0.3395061
Moved 3563.164 320.5626 512 -0.09129022 0.31893
Moved 3563.179 317.4977 510.7488 -0.09838501 0.3157119
Moved 3563.194 312.9328 509.3109 -0.1089518 0.3120136
Moved 3563.21 309.7427 507.8713 -0.1163364 0.3083109
Moved 3563.225 307.5922 508 -0.1213144 0.3086419
Moved 3563.24 303.8873 506.2958 -0.1298905 0.3042586
Moved 3563.255 300.7141 506 -0.1372359 0.3034978
Moved 3563.272 298.4183 506 -0.1425503 0.3034978
Moved 3563.288 295.9591 506 -0.1482429 0.3034978
Moved 3563.303 294.5366 506 -0.1515356 0.3034978
Moved 3563.318 293.1021 505 -0.1548563 0.3009258
Moved 3563.333 291.9975 505 -0.1574133 0.3009258
Stationary 3563.348 291.9975 505 -0.1574133 0.3009258
Moved 3563.364 290.1241 504.1241 -0.1617497 0.2986731
Moved 3563.379 289.5 503.5 -0.1631944 0.2970678
Moved 3563.395 288.6255 504 -0.1652187 0.2983539
Stationary 3563.41 288.6255 504 -0.1652187 0.2983539
Moved 3563.426 287.7881 504 -0.1671573 0.2983539
Stationary 3563.441 287.7881 504 -0.1671573 0.2983539
Moved 3563.455 288 502.9567 -0.1666667 0.2956704
Moved 3563.471 286.5 503 -0.1701389 0.2957818
Stationary 3563.487 286.5 503 -0.1701389 0.2957818
Moved 3563.51 287 503 -0.1689815 0.2957818
Stationary 3563.521 287 503 -0.1689815 0.2957818
Moved 3563.532 285.8868 503 -0.1715583 0.2957818
Stationary 3563.548 286 503 -0.1712963 0.2957818
Moved 3563.563 286 502 -0.1712963 0.2932098
Stationary 3563.579 286 502 -0.1712963 0.2932098
Stationary 3563.595 286 502 -0.1712963 0.2932098
Moved 3563.609 284.9471 502 -0.1737335 0.2932098
Stationary 3563.627 284.9471 502 -0.1737335 0.2932098
Stationary 3563.642 285 502 -0.1736111 0.2932098
Stationary 3563.657 285 502 -0.1736111 0.2932098
Stationary 3563.672 285 502 -0.1736111 0.2932098
Stationary 3563.689 285 502 -0.1736111 0.2932098
Stationary 3563.703 285 502 -0.1736111 0.2932098
Stationary 3563.719 285 502 -0.1736111 0.2932098
Stationary 3563.734 285 502 -0.1736111 0.2932098
Stationary 3563.75 285 502 -0.1736111 0.2932098
Stationary 3563.764 285 502 -0.1736111 0.2932098
Stationary 3563.782 285 502 -0.1736111 0.2932098
Stationary 3563.797 285 502 -0.1736111 0.2932098
Stationary 3563.813 285 502 -0.1736111 0.2932098
Stationary 3563.826 285 502 -0.1736111 0.2932098
Stationary 3563.84 285 502 -0.1736111 0.2932098
Stationary 3563.856 285 502 -0.1736111 0.2932098
Stationary 3563.873 285 502 -0.1736111 0.2932098
Stationary 3563.888 285 502 -0.1736111 0.2932098
Stationary 3563.902 285 502 -0.1736111 0.2932098
Stationary 3563.917 285 502 -0.1736111 0.2932098
Stationary 3563.936 285 502 -0.1736111 0.2932098
Stationary 3563.948 285 502 -0.1736111 0.2932098
Stationary 3563.964 285 502 -0.1736111 0.2932098
Stationary 3563.983 285 502 -0.1736111 0.2932098
Stationary 3563.997 285 502 -0.1736111 0.2932098
Stationary 3564.011 285 502 -0.1736111 0.2932098
Stationary 3564.026 285 502 -0.1736111 0.2932098
Stationary 3564.041 285 502 -0.1736111 0.2932098
Stationary 3564.057 285 502 -0.1736111 0.2932098
Stationary 3564.073 285 502 -0.1736111 0.2932098
Stationary 3564.087 285 502 -0.1736111 0.2932098
Moved 3564.104 285 500.6344 -0.1736111 0.2896974
Moved 3564.12 279.8383 494.8383 -0.1855595 0.2747899
Moved 3564.134 269.816 484.816 -0.2087592 0.2490124
Moved 3564.15 258.6743 472.7706 -0.2345503 0.2180313
Moved 3564.165 249.9457 462.6033 -0.2547553 0.191881
Moved 3564.182 240.3167 453.3167 -0.2770446 0.1679956
Moved 3564.196 230.1218 444.3901 -0.300644 0.1450363
Moved 3564.211 223 437 -0.3171296 0.1260288
Moved 3564.229 216.2414 431.0345 -0.3327744 0.1106855
Moved 3564.243 208.8682 423.8682 -0.3498421 0.09225358
Moved 3564.258 201.3275 417.9956 -0.3672976 0.07714915
Moved 3564.274 195.6084 412.6084 -0.3805362 0.06329316
Moved 3564.289 189.2962 407.3777 -0.3951477 0.0498398
Moved 3564.304 183.0943 402.0943 -0.4095039 0.03625073
Moved 3564.32 178.7711 399.1808 -0.4195112 0.02875713
Moved 3564.336 172.903 395.7418 -0.4330948 0.01991197
Moved 3564.351 168.0415 393.0276 -0.4443485 0.01293112
Moved 3564.366 163.7291 390.1528 -0.4543307 0.005536923
Moved 3564.381 159.4174 388.1392 -0.4643115 0.0003578437
Moved 3564.397 155.1052 386.7017 -0.4742936 -0.003339234
Moved 3564.412 153.5247 385.2623 -0.4779521 -0.007041373
Moved 3564.428 151.8243 383.8243 -0.4818881 -0.01073986
Moved 3564.443 150.7928 384 -0.484276 -0.01028807
Moved 3564.458 149.2867 383 -0.4877623 -0.01286016
Moved 3564.481 148 383 -0.4907407 -0.01286016
Stationary 3564.492 148 383 -0.4907407 -0.01286016
Moved 3564.503 146.9739 383 -0.493116 -0.01286016
Stationary 3564.52 146.9739 383 -0.493116 -0.01286016
Stationary 3564.535 147 383 -0.4930556 -0.01286016
Stationary 3564.551 147 383 -0.4930556 -0.01286016
Stationary 3564.565 147 383 -0.4930556 -0.01286016
Stationary 3564.581 147 383 -0.4930556 -0.01286016
Moved 3564.597 162.7292 383 -0.4566453 -0.01286016
Moved 3564.612 173.0251 383 -0.4328122 -0.01286016
Moved 3564.628 185.3892 391.0805 -0.4041916 0.007923071
Moved 3564.642 199.3609 392.5956 -0.3718497 0.01181995
Moved 3564.659 210.3844 395.4615 -0.3463324 0.01919103
Moved 3564.676 221.5998 398.4 -0.3203708 0.0267488
Moved 3564.69 233.4725 400.6389 -0.2928877 0.03250742
Moved 3564.705 242.4474 403.1491 -0.2721126 0.03896372
Moved 3564.722 252.5 406 -0.2488426 0.04629618
Moved 3564.737 259.7132 408.9044 -0.2321454 0.05376627
Moved 3564.751 265.5792 410.3948 -0.2185667 0.05759969
Moved 3564.766 271.5 413 -0.2048611 0.06430033
Moved 3564.783 276.7172 415.8586 -0.1927844 0.07165264
Moved 3564.797 285.208 418.736 -0.1731297 0.07905355
Moved 3564.813 297.7748 424.9885 -0.1440398 0.09513502
Moved 3564.829 311.0759 433.384 -0.1132502 0.1167283
Moved 3564.844 323.7233 442.0486 -0.08397376 0.1390137
Moved 3564.86 334.916 449.5725 -0.05806471 0.1583655
Moved 3564.876 343 453.5 -0.03935183 0.168467
Moved 3564.891 355.2255 460.4586 -0.01105209 0.1863646
Moved 3564.906 364.7918 465.3959 0.01109223 0.1990635
Moved 3564.923 373.8658 469.7194 0.0320966 0.2101837
Moved 3564.937 382.0202 473.0067 0.0509727 0.2186386
Moved 3564.951 387.8014 475.9007 0.06435513 0.2260819
Moved 3564.967 392.634 478.756 0.07554163 0.2334258
Moved 3564.983 395.6637 480.3318 0.08255492 0.2374789
Moved 3564.998 397.6224 481.3112 0.08708894 0.2399979
Moved 3565.013 398.8576 482.8576 0.08994828 0.2439752
Moved 3565.028 400.2968 484.2969 0.09327977 0.2476771
Moved 3565.043 400 484.7355 0.09259263 0.2488053
Moved 3565.059 400 487.3487 0.09259263 0.2555265
Moved 3565.075 395.0815 493.4592 0.08120725 0.2712428
Moved 3565.089 386.7116 500.2885 0.06183236 0.2888077
Moved 3565.106 378.2472 505.4705 0.04223884 0.302136
Moved 3565.121 367.6125 510.6938 0.01762142 0.3155704
Moved 3565.137 357.9763 516.0135 -0.004684527 0.3292529
Moved 3565.152 350.7754 517.4449 -0.02135331 0.3329345
Moved 3565.167 344.455 518.8862 -0.03598377 0.3366414
Moved 3565.182 338.7142 520.3215 -0.04927272 0.3403329
Moved 3565.197 336.4763 520.7618 -0.05445302 0.3414656
Moved 3565.213 334.1846 521 -0.05975793 0.3420781
Moved 3565.229 331.3666 521 -0.06628106 0.3420781
Stationary 3565.245 331.3666 521 -0.06628106 0.3420781
Moved 3565.267 329.367 522.633 -0.07090971 0.3462782
Stationary 3565.279 329.367 522.633 -0.07090971 0.3462782
Moved 3565.289 329 523 -0.07175927 0.3472221
Stationary 3565.305 329 523 -0.07175927 0.3472221
Stationary 3565.32 329 523 -0.07175927 0.3472221
Stationary 3565.336 329 523 -0.07175927 0.3472221
Stationary 3565.352 329 523 -0.07175927 0.3472221
Stationary 3565.367 329 523 -0.07175927 0.3472221
Moved 3565.383 342.0583 523 -0.04153182 0.3472221
Moved 3565.399 352.5478 523 -0.01725058 0.3472221
Moved 3565.414 362.6437 523 0.006119708 0.3472221
Moved 3565.43 374.5 523 0.03356477 0.3472221
Moved 3565.445 384.2657 523 0.05617052 0.3472221
Moved 3565.46 395.9645 523 0.08325109 0.3472221
Moved 3565.476 409.2511 523 0.1140072 0.3472221
Moved 3565.491 419.9437 523 0.1387585 0.3472221
Moved 3565.507 429.0235 524.5748 0.1597767 0.3512725
Moved 3565.522 439.0628 525 0.1830159 0.3523662
Moved 3565.537 447.6621 526.4437 0.2029215 0.3560793
Moved 3565.554 455.3097 527 0.2206243 0.3575102
Moved 3565.568 463.9344 527.9891 0.2405888 0.3600541
Moved 3565.586 471.1189 529.4238 0.2572196 0.3637441
Moved 3565.598 477.4864 530.8716 0.2719593 0.367468
Moved 3565.614 483.2291 531 0.2852524 0.3677982
Moved 3565.632 488.2322 532.7441 0.2968337 0.372284
Moved 3565.66 494.5584 534 0.3114778 0.3755144
Moved 3565.678 498.376 535 0.3203149 0.3780863
Moved 3565.691 502.349 536.1163 0.3295117 0.3809575
Moved 3565.706 504.5617 536.5617 0.3346336 0.3821031
Moved 3565.722 506.9953 537 0.3402668 0.3832304
Moved 3565.738 508.4323 537 0.3435934 0.3832304
Moved 3565.753 509.5 537 0.3460647 0.3832304
Stationary 3565.768 509.5 537 0.3460647 0.3832304
Moved 3565.783 511.4153 537 0.3504983 0.3832304
Stationary 3565.799 511.4153 537 0.3504983 0.3832304
Moved 3565.814 512.3729 537 0.352715 0.3832304
Stationary 3565.831 512 537 0.3518519 0.3832304
Moved 3565.845 513.0813 537 0.3543549 0.3832304
Stationary 3565.861 513 537 0.3541666 0.3832304
Moved 3565.877 513 531.6625 0.3541666 0.3695023
Moved 3565.891 513 524.3655 0.3541666 0.3507343
Moved 3565.907 513 519.3073 0.3541666 0.3377243
Moved 3565.923 513 514.0095 0.3541666 0.3240984
Moved 3565.945 503.3968 496.058 0.331937 0.277927
Stationary 3565.956 503.3968 496.058 0.331937 0.277927
Moved 3565.969 500.344 483.0479 0.3248702 0.2444647
Moved 3565.984 496.5 471 0.3159723 0.2134772
Moved 3566 491.3138 457.046 0.3039672 0.1775874
Moved 3566.015 486.9986 445.3295 0.2939782 0.1474524
Moved 3566.03 485.2274 433.5918 0.2898782 0.1172628
Moved 3566.046 482.5774 421.0983 0.2837439 0.08512916
Moved 3566.061 480.7056 410.1751 0.279411 0.05703463
Moved 3566.078 477.8343 396.1712 0.2727644 0.02101639
Moved 3566.092 476.5 386.5 0.2696759 -0.003858064
Moved 3566.108 474.7454 372.9816 0.2656143 -0.03862773
Moved 3566.124 472.934 360.4056 0.2614212 -0.07097315
Moved 3566.138 471.5 350.5 0.2581018 -0.09645069
Moved 3566.154 470 342.2823 0.2546296 -0.1175866
Moved 3566.17 467.2355 329.5599 0.2482304 -0.1503091
Moved 3566.185 466.1836 324.7344 0.2457955 -0.1627201
Moved 3566.2 464.6882 317.4408 0.2423337 -0.1814795
Moved 3566.216 463.7266 313.9063 0.2401078 -0.1905702
Moved 3566.234 460.5974 309.7966 0.2328644 -0.2011406
Moved 3566.247 455.0026 305.252 0.2199135 -0.2128293
Moved 3566.262 445.6169 302.6542 0.1981871 -0.2195108
Moved 3566.278 435.2321 299.7806 0.1741485 -0.2269016
Moved 3566.294 422.0754 297.4528 0.1436932 -0.2328889
Moved 3566.308 409.1157 295.0257 0.1136937 -0.2391314
Moved 3566.325 398.2809 293.9281 0.08861323 -0.2419546
Moved 3566.339 378.6236 294 0.04311015 -0.2417696
Moved 3566.355 360.3891 302.7307 0.0009006262 -0.2193142
Moved 3566.37 340.1472 308.6722 -0.04595558 -0.2040323
Moved 3566.386 323.0863 316.1976 -0.08544832 -0.184677
Moved 3566.401 306.9759 323.3746 -0.1227409 -0.1662177
Moved 3566.416 290.4208 331.5746 -0.161063 -0.145127
Moved 3566.432 279.3515 336.3993 -0.1866863 -0.1327179
Moved 3566.447 265.6421 343.179 -0.2184211 -0.1152805
Moved 3566.462 252.6249 349.0156 -0.2485534 -0.1002685
Moved 3566.479 242.2516 354.4277 -0.2725658 -0.08634865
Moved 3566.493 231 358.5 -0.2986111 -0.07587456
Moved 3566.509 221.599 362.1337 -0.3203728 -0.06652863
Moved 3566.531 208.0815 367.4593 -0.3516633 -0.05283104
Stationary 3566.541 208.0815 367.4593 -0.3516633 -0.05283104
Moved 3566.554 201.5642 369.0872 -0.3667494 -0.04864422
Moved 3566.571 196 370.5 -0.3796296 -0.04501037
Moved 3566.586 194.0759 371.962 -0.3840836 -0.0412499
Moved 3566.601 191.1899 373.405 -0.390764 -0.03753858
Moved 3566.616 190 373.8505 -0.3935185 -0.03639284
Moved 3566.633 188.6986 374 -0.396531 -0.03600823
Moved 3566.648 187.5 375.5 -0.3993056 -0.03215028
Moved 3566.662 188 376.8423 -0.3981482 -0.02869798
Moved 3566.679 188 378.2242 -0.3981482 -0.02514341
Moved 3566.693 215.7492 382.013 -0.333914 -0.01539866
Moved 3566.709 242.0091 385.2232 -0.2731271 -0.007142039
Moved 3566.727 270 388 -0.2083333 -3.924585E-08
Moved 3566.74 305.4876 389 -0.126186 0.002572016
Moved 3566.756 340.1889 389 -0.04585902 0.002572016
Moved 3566.773 359.9171 389 -0.000191927 0.002572016
Moved 3566.787 385.9597 382.4551 0.06009191 -0.01426147
Moved 3566.803 403.4381 380.6301 0.1005512 -0.01895551
Moved 3566.818 426.715 381 0.1544328 -0.01800419
Moved 3566.833 441.448 381 0.188537 -0.01800419
Moved 3566.849 452.7492 379.3215 0.2146971 -0.02232124
Moved 3566.863 463.8903 376.7775 0.2404867 -0.02886462
Ended 3566.879 463.8903 376.7775 0.2404867 -0.02886462
Candidates 3567.004 12 traditional rational seasonal festival radical additional national personal recreational taliban cardinal neuronal
Began 3567.448 401 351 0.09490739 -0.09516476
Stationary 3567.464 401 351 0.09490739 -0.09516476
Stationary 3567.481 401 351 0.09490739 -0.09516476
Stationary 3567.495 401 351 0.09490739 -0.09516476
Stationary 3567.51 401 351 0.09490739 -0.09516476
Moved 3567.527 401 373.7401 0.09490739 -0.0366769
Moved 3567.542 407.8587 399.0892 0.1107841 0.02852145
Ended 3567.558 413.2726 432.1353 0.1233164 0.1135165
Accept 3567.601 0 traditional
Began 3568.311 270 526 -0.2083333 0.3549381
Stationary 3568.33 270 526 -0.2083333 0.3549381
Stationary 3568.344 270 526 -0.2083333 0.3549381
Stationary 3568.359 270 526 -0.2083333 0.3549381
Stationary 3568.374 270 526 -0.2083333 0.3549381
Stationary 3568.389 270 526 -0.2083333 0.3549381
Moved 3568.405 259.3341 512.4454 -0.2330229 0.3200757
Moved 3568.422 255.0353 505.3922 -0.2429738 0.3019347
Moved 3568.436 251.9187 501.5583 -0.2501881 0.2920738
Moved 3568.452 244.3587 491.4484 -0.2676881 0.266071
Moved 3568.467 237.2672 481.5741 -0.2841037 0.240674
Moved 3568.482 229.8667 471.3001 -0.3012344 0.2142492
Moved 3568.498 221.6455 461.4197 -0.3202651 0.1888365
Moved 3568.513 214.0314 453.0314 -0.3378903 0.1672617
Moved 3568.53 206.4727 444.3673 -0.3553872 0.1449775
Moved 3568.544 201.2164 438.0596 -0.3675548 0.1287541
Moved 3568.559 194.4091 431.4091 -0.3833122 0.1116489
Moved 3568.581 188.6768 425.6768 -0.3965816 0.0969052
Moved 3568.591 183.9144 419.9144 -0.4076055 0.08208435
Moved 3568.604 179.0987 415.0986 -0.4187531 0.06969809
Moved 3568.62 176.2011 410.8016 -0.4254604 0.0586461
Moved 3568.634 172.3038 406.4557 -0.4344818 0.04746845
Moved 3568.65 170.1166 404.1166 -0.4395448 0.04145218
Moved 3568.666 165.9533 399.9532 -0.4491823 0.03074383
Moved 3568.682 163.4856 395.7284 -0.4548945 0.01987748
Moved 3568.697 160.6039 392.6039 -0.461565 0.01184142
Moved 3568.712 157.7065 389.0598 -0.4682719 0.002725664
Moved 3568.728 155.9162 385.8323 -0.4724163 -0.005575345
Moved 3568.743 152.9487 381.9487 -0.4792854 -0.01556396
Moved 3568.76 150.544 378.816 -0.4848518 -0.02362137
Moved 3568.775 148.9263 375.8527 -0.4885964 -0.03124315
Moved 3568.795 146.4857 371.9714 -0.4942461 -0.04122597
Moved 3568.806 144.0965 369.0965 -0.4997767 -0.0486202
Moved 3568.823 144 367.6122 -0.5000001 -0.0524378
Moved 3568.837 143 365.1738 -0.5023148 -0.05870952
Moved 3568.852 141.7336 365 -0.5052463 -0.05915646
Stationary 3568.867 142 365 -0.5046296 -0.05915646
Moved 3568.883 142 364 -0.5046296 -0.06172839
Stationary 3568.899 142 364 -0.5046296 -0.06172839
Moved 3568.914 150.029 364 -0.486044 -0.06172839
Moved 3568.93 165.0201 371.7141 -0.4513425 -0.0418878
Moved 3568.945 180.5 380 -0.4155093 -0.02057613
Moved 3568.96 205.8885 397.9228 -0.3567396 0.02552154
Moved 3568.977 228.9064 412.3165 -0.3034575 0.06254231
Moved 3568.991 244.0519 423.2597 -0.2683984 0.09068845
Moved 3569.006 263.0155 437.0113 -0.2245011 0.1260578
Moved 3569.021 283.1834 452.8583 -0.1778163 0.1668167
Moved 3569.037 297.0131 462.342 -0.145803 0.1912089
Moved 3569.052 309.8067 472.183 -0.1161882 0.21652
Moved 3569.068 320.33 479.5686 -0.09182865 0.2355158
Moved 3569.083 328.0286 485.8229 -0.07400786 0.2516019
Moved 3569.099 333.157 489.9256 -0.06213645 0.2621543
Moved 3569.114 340.7396 497.4875 -0.04458433 0.2816035
Moved 3569.131 346.7332 503.7333 -0.0307101 0.2976678
Moved 3569.146 355.8014 509.5343 -0.009718935 0.3125881
Ended 3569.16 367.6271 517.418 0.01765529 0.3328652
Candidates 3569.297 12 way east eat easy ray essay rat ready ear war treaty rest
Began 3569.774 348 398 -0.0277778 0.02572008
Stationary 3569.793 348 398 -0.0277778 0.02572008
Stationary 3569.808 348 398 -0.0277778 0.02572008
Stationary 3569.832 348 398 -0.0277778 0.02572008
Stationary 3569.843 348 398 -0.0277778 0.02572008
Moved 3569.854 348 409.037 -0.0277778 0.05410759
Moved 3569.869 348 417.6035 -0.0277778 0.07614053
Moved 3569.885 356.2852 434.0688 -0.008599013 0.1184896
Moved 3569.9 360.8192 450.4124 0.001896322 0.1605257
Ended 3569.916 365.1809 477.479 0.01199285 0.2301414
Accept 3569.959 0 way
Began 3570.638 248 531 -0.2592593 0.3677982
Stationary 3570.657 248 531 -0.2592593 0.3677982
Stationary 3570.671 248 531 -0.2592593 0.3677982
Stationary 3570.686 248 531 -0.2592593 0.3677982
Stationary 3570.702 248 531 -0.2592593 0.3677982
Stationary 3570.717 248 531 -0.2592593 0.3677982
Moved 3570.733 264.2346 531 -0.2216792 0.3677982
Moved 3570.749 270.5 531 -0.2071759 0.3677982
Moved 3570.765 280.8669 531 -0.1831786 0.3677982
Moved 3570.78 289.8 531 -0.1624999 0.3677982
Moved 3570.794 300.1455 531 -0.1385521 0.3677982
Moved 3570.81 310.2266 531 -0.1152163 0.3677982
Moved 3570.826 317.0857 531 -0.09933869 0.3677982
Moved 3570.842 324.2924 531 -0.08265659 0.3677982
Moved 3570.857 331.493 531 -0.06598855 0.3677982
Moved 3570.872 335.9273 531 -0.05572373 0.3677982
Moved 3570.887 341.0682 531 -0.04382362 0.3677982
Moved 3570.903 346.8522 531 -0.03043463 0.3677982
Moved 3570.918 350.7061 531 -0.0215137 0.3677982
Moved 3570.942 359.5613 531 -0.001015415 0.3677982
Stationary 3570.953 359.5613 531 -0.001015415 0.3677982
Moved 3570.965 364.8556 531 0.01123975 0.3677982
Moved 3570.98 367.8139 531 0.01808782 0.3677982
Moved 3570.995 374.9532 531 0.03461401 0.3677982
Moved 3571.011 382.154 531 0.05128234 0.3677982
Moved 3571.027 389.3452 531 0.06792883 0.3677982
Moved 3571.042 397.6688 531 0.08719623 0.3677982
Moved 3571.058 403.741 531 0.1012522 0.3677982
Moved 3571.073 410.9572 531 0.1179564 0.3677982
Moved 3571.089 417.4013 531 0.1328734 0.3677982
Moved 3571.103 424.6648 531 0.1496871 0.3677982
Moved 3571.118 432.8384 531 0.1686074 0.3677982
Moved 3571.133 440.0656 531 0.1853371 0.3677982
Moved 3571.149 444.56 531 0.1957407 0.3677982
Moved 3571.165 450.1298 531 0.2086338 0.3677982
Moved 3571.18 454.201 531 0.2180578 0.3677982
Moved 3571.196 457.5591 531 0.2258314 0.3677982
Moved 3571.21 461.7137 531 0.2354485 0.3677982
Ended 3571.229 467 531 0.2476852 0.3677982
Candidates 3571.287 12 wo woo wi ri wto eu wp trio rep rio ep wit
Began 3571.98 426 502 0.1527777 0.2932098
Stationary 3571.998 426 502 0.1527777 0.2932098
Stationary 3572.012 426 502 0.1527777 0.2932098
Ended 3572.028 426 502 0.1527777 0.2932098
NextCandidatePanel 3572.088
Began 3572.656 404 475 0.1018518 0.2237653
Stationary 3572.677 404 475 0.1018518 0.2237653
Ended 3572.691 404 475 0.1018518 0.2237653
NextCandidatePanel 3572.734
Began 3573.303 394 456 0.07870366 0.174897
Stationary 3573.323 394 456 0.07870366 0.174897
Stationary 3573.339 394 456 0.07870366 0.174897
