a picture is worth many words
a picture is worth many words
FixStart
0.6 0.6
432 388.8
Began 2626.548 399 325 0.09027779 -0.1620371
Stationary 2626.562 399 325 0.09027779 -0.1620371
Stationary 2626.577 399 325 0.09027779 -0.1620371
Stationary 2626.591 399 325 0.09027779 -0.1620371
Stationary 2626.608 399 325 0.09027779 -0.1620371
Stationary 2626.623 399 325 0.09027779 -0.1620371
Moved 2626.639 387.4467 325 0.06353418 -0.1620371
Moved 2626.654 384.0959 325 0.05577743 -0.1620371
Moved 2626.672 378.6978 325 0.04328201 -0.1620371
Moved 2626.686 371.7984 325 0.02731105 -0.1620371
Moved 2626.7 360.9012 325 0.002086262 -0.1620371
Moved 2626.717 350.1609 325 -0.02277573 -0.1620371
Moved 2626.733 339.1031 325 -0.04837235 -0.1620371
Moved 2626.748 330.0367 325 -0.06935944 -0.1620371
Moved 2626.762 320.0198 325 -0.09254674 -0.1620371
Moved 2626.778 314.024 325 -0.1064259 -0.1620371
Moved 2626.793 305.0229 325 -0.1272619 -0.1620371
Moved 2626.811 294.9427 335.0573 -0.1505955 -0.1361696
Moved 2626.823 286.6289 333.8742 -0.1698405 -0.1392124
Moved 2626.841 280.7444 334 -0.1834619 -0.1388889
Moved 2626.854 274.0047 335 -0.1990633 -0.1363169
Moved 2626.87 269.4356 336.1881 -0.2096397 -0.133261
Moved 2626.885 264 336 -0.2222222 -0.1337449
Moved 2626.9 260.8047 336 -0.2296188 -0.1337449
Moved 2626.917 257.6714 337.1643 -0.2368717 -0.1307503
Moved 2626.932 254.7872 337.6064 -0.2435482 -0.1296133
Moved 2626.947 252.8827 338 -0.2479567 -0.1286009
Moved 2626.966 251.4423 338.5577 -0.2512909 -0.1271665
Moved 2626.979 250.0023 339 -0.2546242 -0.1260288
Moved 2626.993 248.5636 339 -0.2579545 -0.1260288
Stationary 2627.01 249 339 -0.2569445 -0.1260288
Moved 2627.024 247.0537 339.9464 -0.2614498 -0.1235948
Moved 2627.04 245.6148 340 -0.2647805 -0.1234569
Moved 2627.055 244.1733 340 -0.2681174 -0.1234569
Moved 2627.071 243.5 340 -0.2696759 -0.1234569
Moved 2627.086 242.2909 340 -0.2724747 -0.1234569
Moved 2627.101 240.8514 341.1486 -0.275807 -0.1205026
Stationary 2627.116 240.8514 341.1486 -0.275807 -0.1205026
Moved 2627.132 240.2889 341 -0.277109 -0.1208849
Ended 2627.152 239.5 341 -0.2789352 -0.1208849
Candidates 2627.331 12 a as s has had faa gas aa ass da fda ga
Began 2627.792 370 270 0.02314816 -0.303498
Stationary 2627.811 370 270 0.02314816 -0.303498
Stationary 2627.825 370 270 0.02314816 -0.303498
Stationary 2627.84 370 270 0.02314816 -0.303498
Stationary 2627.855 370 270 0.02314816 -0.303498
Stationary 2627.871 370 270 0.02314816 -0.303498
Moved 2627.887 370 292.4907 0.02314816 -0.2456515
Moved 2627.904 370 309 0.02314816 -0.2031893
Moved 2627.919 370 330.8209 0.02314816 -0.1470658
Moved 2627.934 370 356.835 0.02314816 -0.08015691
Moved 2627.948 370 379.0114 0.02314816 -0.02311879
Moved 2627.964 370 392.877 0.02314816 0.01254356
Moved 2627.98 370 402.975 0.02314816 0.03851584
Moved 2627.996 370 409.2454 0.02314816 0.05464341
Moved 2628.01 370 415.1528 0.02314816 0.06983741
Moved 2628.027 370 416.6586 0.02314816 0.07371039
Ended 2628.043 370 421 0.02314816 0.08487643
Accept 2628.083 0 a
Began 2628.654 392 248 0.07407407 -0.3600824
Stationary 2628.672 392 248 0.07407407 -0.3600824
Stationary 2628.687 392 248 0.07407407 -0.3600824
Stationary 2628.703 392 248 0.07407407 -0.3600824
Stationary 2628.72 392 248 0.07407407 -0.3600824
Stationary 2628.743 392 248 0.07407407 -0.3600824
Stationary 2628.753 392 248 0.07407407 -0.3600824
Moved 2628.767 409.8614 263.1135 0.1154199 -0.3212101
Moved 2628.782 419.9279 272.9279 0.1387221 -0.2959673
Moved 2628.797 435.5563 287.233 0.1748989 -0.2591743
Moved 2628.814 447.6976 296.1581 0.2030037 -0.236219
Moved 2628.827 462.05 306.4349 0.2362267 -0.2097868
