a good response to the question
Moved 4619.645 473.6439 476.1742 0.2630645 0.2267854
Moved 4619.66 478.1163 478.6698 0.2734174 0.2332042
Moved 4619.676 489.1984 488.4558 0.2990705 0.2583739
Moved 4619.691 495.7858 494.7858 0.3143189 0.2746549
Moved 4619.707 501.8989 501.5319 0.3284698 0.2920058
Moved 4619.722 508.3436 507.2748 0.3433879 0.3067768
Moved 4619.738 511 511.5 0.349537 0.317644
Moved 4619.753 513.8919 514.8919 0.3562313 0.3263679
Moved 4619.767 515.0455 516.0455 0.3589017 0.3293351
Moved 4619.784 515 517.4949 0.3587963 0.3330629
Moved 4619.799 516 517.9349 0.3611111 0.3341948
Moved 4619.814 516 519.3738 0.3611111 0.3378954
Stationary 4619.829 516 519.3738 0.3611111 0.3378954
Moved 4619.844 516 520 0.3611111 0.3395061
Stationary 4619.859 516 520 0.3611111 0.3395061
Moved 4619.877 508.5471 521 0.3438591 0.3420781
Moved 4619.891 494.875 521 0.3122107 0.3420781
Moved 4619.906 465.2205 503.1225 0.243566 0.2960969
Moved 4619.924 418.9181 477.2777 0.1363844 0.2296237
Moved 4619.939 390.5 458 0.0706019 0.180041
Moved 4619.953 379.2227 448.1781 0.04449685 0.154779
Moved 4619.969 364.7952 436.6361 0.01109987 0.1250929
Moved 4619.984 355.5 428 -0.01041666 0.1028806
Moved 4619.999 340.9949 415.9954 -0.04399319 0.07200456
Moved 4620.015 330.8966 407.34 -0.06736889 0.04974267
Moved 4620.03 320.7965 399.5689 -0.09074891 0.0297553
Moved 4620.045 310.7233 392.3738 -0.1140665 0.01124935
Moved 4620.061 302.376 387.688 -0.1333888 -0.0008025385
Moved 4620.077 294.9263 383.3558 -0.1506335 -0.01194503
Moved 4620.092 287 379.5 -0.1689815 -0.02186214
Moved 4620.108 281.2227 376.7336 -0.1823549 -0.02897741
Moved 4620.123 275.2229 373.6115 -0.1962434 -0.03700766
Moved 4620.138 270.7341 372.3671 -0.2066341 -0.04020824
Ended 4620.152 265.7372 372 -0.2182009 -0.04115226
Candidates 4620.272 12 good god his goods food gods hood foods joss kid kids figs
Began 4620.749 418 419 0.1342593 0.07973251
Stationary 4620.77 418 419 0.1342593 0.07973251
Stationary 4620.785 418 419 0.1342593 0.07973251
Stationary 4620.8 418 419 0.1342593 0.07973251
Moved 4620.815 432.4444 446.7575 0.1676953 0.1511252
Moved 4620.831 433.0657 456.2136 0.1691335 0.1754463
Moved 4620.848 442.5584 492.7922 0.1911075 0.2695273
Moved 4620.863 445.5721 507.8602 0.1980834 0.3082824
Moved 4620.88 450.1054 539.2289 0.2085774 0.3889633
Ended 4620.892 452.2635 550.7385 0.2135729 0.4185661
Accept 4620.921 0 good
Began 4621.613 321 503 -0.09027779 0.2957818
Stationary 4621.634 321 503 -0.09027779 0.2957818
Stationary 4621.647 321 503 -0.09027779 0.2957818
Stationary 4621.662 321 503 -0.09027779 0.2957818
Stationary 4621.686 321 503 -0.09027779 0.2957818
Stationary 4621.696 321 503 -0.09027779 0.2957818
Stationary 4621.708 321 503 -0.09027779 0.2957818
Stationary 4621.723 321 503 -0.09027779 0.2957818
Stationary 4621.739 321 503 -0.09027779 0.2957818
Stationary 4621.754 321 503 -0.09027779 0.2957818
Moved 4621.771 307.9393 492.9697 -0.120511 0.2699837
Moved 4621.787 305.0702 491.5351 -0.1271524 0.2662939
Moved 4621.802 293.989 488.1956 -0.1528032 0.2577046
Moved 4621.817 288.1655 487.8808 -0.1662835 0.2568949
Moved 4621.833 278.5 486.5 -0.1886574 0.2533436
Moved 4621.848 268.1381 484.6276 -0.2126434 0.2485277
Moved 4621.863 264.5462 483.9092 -0.2209579 0.24668
Stationary 4621.877 264.5462 483.9092 -0.2209579 0.24668
Moved 4621.894 254.2169 482.0542 -0.2448683 0.2419089
Moved 4621.909 251.2182 482 -0.2518098 0.2417695
Moved 4621.926 248.3218 481.1609 -0.2585144 0.2396113
Moved 4621.94 246.7221 481 -0.2622174 0.2391974
Stationary 4621.956 246.5776 481 -0.2625518 0.2391974
Moved 4621.971 245.1319 481 -0.2658984 0.2391974
Moved 4621.986 243.69 481 -0.2692362 0.2391974
Moved 4622.002 242.5 481 -0.2719907 0.2391974
Moved 4622.017 241.9005 481 -0.2733784 0.2391974
Stationary 4622.033 242 481 -0.2731481 0.2391974
Moved 4622.048 240.9533 481 -0.2755711 0.2391974
Stationary 4622.063 240.9533 481 -0.2755711 0.2391974
Stationary 4622.079 240.9533 481 -0.2755711 0.2391974
Stationary 4622.095 240.9533 481 -0.2755711 0.2391974
Moved 4622.109 240 481 -0.2777777 0.2391974
Stationary 4622.126 240 481 -0.2777777 0.2391974
Moved 4622.142 240 488.3032 -0.2777777 0.2579813
Moved 4622.156 240 489.5 -0.2777777 0.2610596
Moved 4622.172 240 489.5992 -0.2777777 0.2613148
Stationary 4622.186 240 490 -0.2777777 0.2623456
Stationary 4622.199 240 490 -0.2777777 0.2623456
Moved 4622.215 240 491.1011 -0.2777777 0.2651776
Stationary 4622.231 240 491.1011 -0.2777777 0.2651776
Stationary 4622.247 240 491.1011 -0.2777777 0.2651776
Stationary 4622.263 240 491.1011 -0.2777777 0.2651776
Stationary 4622.278 240 491 -0.2777777 0.2649176
Stationary 4622.293 240 491 -0.2777777 0.2649176
Stationary 4622.307 240 491 -0.2777777 0.2649176
Stationary 4622.324 240 491 -0.2777777 0.2649176
Stationary 4622.34 240 491 -0.2777777 0.2649176
Stationary 4622.359 240 491 -0.2777777 0.2649176
Moved 4622.371 240 482.4426 -0.2777777 0.2429077
Moved 4622.387 238.9382 475.7529 -0.2802356 0.2257017
Moved 4622.401 236.4718 470.4154 -0.2859449 0.2119737
Moved 4622.417 235.7483 468.245 -0.2876196 0.2063914
Moved 4622.433 231.6007 458.4028 -0.2972206 0.1810771
Moved 4622.447 229.7365 455.473 -0.3015359 0.1735414
Moved 4622.462 226.717 447.868 -0.3085254 0.1539815
Moved 4622.48 224.978 444.9559 -0.3125511 0.1464916
Moved 4622.495 222.1005 440.6507 -0.3192119 0.1354185
Moved 4622.51 219.6913 432.7653 -0.3247886 0.1151371
Moved 4622.526 217.9556 429.9112 -0.3288065 0.1077962
Moved 4622.541 215.8065 423.4194 -0.3337813 0.09109924
Moved 4622.557 214.3712 418.4848 -0.3371037 0.07840733
Moved 4622.572 214 414.8609 -0.3379629 0.06908664
Moved 4622.586 214 410.9838 -0.3379629 0.05911458
Moved 4622.602 214 409.5449 -0.3379629 0.05541377
Moved 4622.617 214 405.9012 -0.3379629 0.04604206
Moved 4622.64 214 402.6517 -0.3379629 0.03768446
Stationary 4622.652 214 402.6517 -0.3379629 0.03768446
Moved 4622.663 229.8227 400.6354 -0.3013363 0.03249855
Moved 4622.681 237.7654 401 -0.2829504 0.03343609
Moved 4622.696 271.2413 418.4928 -0.20546 0.07842794
Moved 4622.711 304.5 431.5 -0.1284722 0.1118827
Moved 4622.727 319.7257 439.3494 -0.09322748 0.1320715
Moved 4622.741 353.0441 454.8176 -0.0161017 0.1718559
Moved 4622.757 374.3174 462.2242 0.03314227 0.1909058
Moved 4622.772 397.3383 468.3346 0.08643121 0.2066218
Moved 4622.793 415.5 472.5 0.1284723 0.2173353
Moved 4622.804 428.867 475.9667 0.1594144 0.2262518
Moved 4622.818 454.2343 479.4026 0.2181348 0.2350891
Moved 4622.834 461.5102 480.39 0.2349773 0.2376285
Moved 4622.85 470.3959 480 0.2555462 0.2366254
Moved 4622.865 487.7867 481 0.2958027 0.2391974
Moved 4622.88 492.8148 481 0.3074417 0.2391974
Moved 4622.897 504.3907 481 0.3342378 0.2391974
Moved 4622.911 512.2915 481 0.3525266 0.2391974
Moved 4622.928 519.7251 481 0.3697341 0.2391974
Moved 4622.943 523.7349 481 0.3790159 0.2391974
Moved 4622.958 528.0519 483.368 0.3890091 0.245288
Moved 4622.976 532.3788 486.2526 0.3990251 0.2527071
Moved 4622.988 535.1334 488.1334 0.4054015 0.2575447
Moved 4623.004 537.0067 490.0067 0.4097376 0.2623627
Moved 4623.02 539.8744 491.4372 0.4163759 0.2660421
Moved 4623.034 539 492.1624 0.4143518 0.2679073
Moved 4623.049 540.0184 494.0184 0.4167094 0.2726811
Moved 4623.065 540 496.9503 0.4166667 0.2802219
Moved 4623.082 540 499.5411 0.4166667 0.2868856
Moved 4623.096 540 503.6972 0.4166667 0.297575
Moved 4623.111 540 507.2717 0.4166667 0.3067686
Moved 4623.128 540 510.4534 0.4166667 0.3149521
Moved 4623.143 540 512.662 0.4166667 0.3206325
Stationary 4623.158 540 513.3813 0.4166667 0.3224826
Moved 4623.174 529.6072 515.1964 0.3926093 0.3271512
Moved 4623.189 526.0801 516.64 0.3844448 0.330864
Moved 4623.204 522.8508 517 0.3769695 0.33179
Moved 4623.219 518.5 518.5 0.3668982 0.335648
Moved 4623.234 516.2794 518 0.3617578 0.3343621
Moved 4623.251 505.9749 518 0.3379048 0.3343621
Moved 4623.266 501.2095 510.0777 0.3268737 0.3139858
Moved 4623.283 493.9671 506.4097 0.310109 0.3045517
Moved 4623.298 483.545 497.9087 0.2859837 0.2826869
Moved 4623.313 481.7443 496.8295 0.2818155 0.2799112
Moved 4623.327 475.5137 491.5137 0.2673929 0.266239
Moved 4623.343 471.6306 487.9458 0.258404 0.2570621
Moved 4623.358 468.7659 484.7659 0.2517728 0.2488833
Moved 4623.375 464.5 479 0.2418981 0.2340534
Moved 4623.39 459.3028 469.2799 0.2298677 0.2090532
Moved 4623.405 454.6457 460.2914 0.2190873 0.1859347
Moved 4623.419 450.3074 451.6149 0.209045 0.1636184
Stationary 4623.434 450.3074 451.6149 0.209045 0.1636184
Moved 4623.45 444.6295 434.2034 0.1959017 0.1188359
Moved 4623.466 440.5936 422.9163 0.1865593 0.08980511
Moved 4623.481 438.8575 413.2875 0.1825405 0.06503972
Moved 4623.497 436.5031 403.7609 0.1770906 0.04053712
Moved 4623.511 434.8985 389.8837 0.1733762 0.00484494
Moved 4623.53 432 376 0.1666667 -0.03086435
Moved 4623.542 431.0296 364.2369 0.1644204 -0.06111921
Moved 4623.558 429.5764 354.0345 0.1610564 -0.08735978
Moved 4623.574 429 345.7051 0.1597223 -0.1087833
Moved 4623.589 429 335.8998 0.1597223 -0.1340025
Moved 4623.604 429 330.5 0.1597223 -0.147891
Moved 4623.628 428 315.3886 0.1574074 -0.1867578
Stationary 4623.638 428 315.3886 0.1574074 -0.1867578
Moved 4623.649 427.2422 310.9686 0.1556531 -0.198126
Moved 4623.666 427 307.6096 0.1550926 -0.2067656
Moved 4623.682 427 303.7236 0.1550926 -0.2167602
Moved 4623.697 427 300.8428 0.1550926 -0.2241698
Moved 4623.712 427 298 0.1550926 -0.2314816
Moved 4623.728 426 295.7571 0.1527777 -0.2372502
Moved 4623.743 426 292.8804 0.1527777 -0.2446493
Moved 4623.757 424.5028 288.5083 0.149312 -0.2558943
Moved 4623.774 424.0627 285.1879 0.1482932 -0.2644344
Moved 4623.789 422.6214 282.2427 0.1449569 -0.2720095
Moved 4623.805 422.1828 279.3657 0.1439417 -0.2794094
Moved 4623.82 420.7414 276.4828 0.1406051 -0.2868242
Moved 4623.835 421 274.5209 0.1412037 -0.2918703
Moved 4623.851 419.2348 271.2348 0.1371176 -0.300322
Moved 4623.866 417.8051 267.4153 0.1338082 -0.3101457
Moved 4623.882 415.3614 263.7228 0.1281515 -0.319643
Moved 4623.897 415 261.9261 0.1273148 -0.3242642
Moved 4623.913 412.4828 260.4828 0.1214879 -0.3279764
Moved 4623.928 411.0428 258.0855 0.1181545 -0.3341422
Moved 4623.942 409.9473 256.9473 0.1156187 -0.3370698
Moved 4623.958 408.5 255.5 0.1122685 -0.3407922
Moved 4623.973 406.0887 254.0443 0.1066869 -0.3445363
Moved 4623.989 404.6186 254 0.1032837 -0.3446502
Moved 4624.005 400.3362 253 0.09337087 -0.3472223
Moved 4624.022 398.7293 253 0.08965115 -0.3472223
Moved 4624.035 395.5783 253 0.08235724 -0.3472223
Moved 4624.05 393.2996 252.1498 0.07708242 -0.3494091
Moved 4624.066 390.5229 252 0.07065475 -0.3497943
Moved 4624.082 387.6516 252 0.06400834 -0.3497943
Moved 4624.097 383.6422 252 0.05472739 -0.3497943
Moved 4624.112 380.3322 252 0.04706542 -0.3497943
Moved 4624.128 376.0043 252 0.03704697 -0.3497943
Moved 4624.144 370.2561 252 0.02374093 -0.3497943
Moved 4624.159 365.4233 250.2847 0.01255403 -0.3542062
Moved 4624.176 356.5394 250 -0.008010715 -0.3549383
Moved 4624.19 349.5 250 -0.02430553 -0.3549383
Moved 4624.204 340.3354 250 -0.04551977 -0.3549383
Moved 4624.221 330.2363 250 -0.06889751 -0.3549383
Moved 4624.236 317.7649 255.7645 -0.09776647 -0.3401119
Moved 4624.251 303.1829 262.1268 -0.131521 -0.3237478
Moved 4624.267 295.5 267 -0.1493056 -0.311214
Moved 4624.285 285.4362 276.5638 -0.1726015 -0.2866157
Moved 4624.299 276.4411 285.5589 -0.1934234 -0.2634803
Moved 4624.313 271.1969 295.9055 -0.2055628 -0.2368685
Moved 4624.333 266.5809 305.9779 -0.2162479 -0.2109623
Moved 4624.343 264.4126 319.6991 -0.221267 -0.1756711
Moved 4624.358 264 331.2095 -0.2222222 -0.1460662
Moved 4624.375 264 344.184 -0.2222222 -0.1126956
Moved 4624.392 264 352.5544 -0.2222222 -0.09116663
Moved 4624.406 264 366.8244 -0.2222222 -0.05446398
Moved 4624.42 264 381.2336 -0.2222222 -0.01740326
Moved 4624.437 271 392.0985 -0.2060186 0.0105414
Moved 4624.452 272.2963 404.6664 -0.2030179 0.04286609
Moved 4624.467 273.7412 415.9299 -0.1996731 0.071836
Moved 4624.484 275.1833 429.8336 -0.1963348 0.1075966
Moved 4624.499 275 434.1334 -0.1967592 0.1186558
Moved 4624.514 276.7498 444.7489 -0.1927088 0.1459591
Moved 4624.529 277 450.7653 -0.1921296 0.1614333
Moved 4624.544 277 458.138 -0.1921296 0.180396
Moved 4624.559 277 463.1894 -0.1921296 0.1933883
Moved 4624.574 277 471.5239 -0.1921296 0.2148249
Moved 4624.589 277 478.7581 -0.1921296 0.2334311
Moved 4624.605 277 486.1944 -0.1921296 0.2525575
Moved 4624.622 277 493.4021 -0.1921296 0.2710958
Moved 4624.637 277 499.683 -0.1921296 0.2872505
Moved 4624.651 267.457 508.1797 -0.2142199 0.3091041
Moved 4624.667 268.1966 515.017 -0.2125078 0.3266897
Ended 4624.684 266.7537 524.7239 -0.2158478 0.351656
Candidates 4624.808 12 response resolve since soccer reduce define spice designer drove solve silver wonder
Began 4625.681 392 409 0.07407407 0.05401234
Stationary 4625.7 392 409 0.07407407 0.05401234
Stationary 4625.714 392 409 0.07407407 0.05401234
Stationary 4625.731 392 409 0.07407407 0.05401234
Moved 4625.745 395.3287 428.7064 0.08177946 0.1046975
Moved 4625.761 402.6442 449.5768 0.09871344 0.1583765
Moved 4625.777 408.4684 482.4432 0.1121953 0.2429093
Moved 4625.793 413 510 0.1226852 0.3137859
Moved 4625.808 418.6036 545.3243 0.1356565 0.4046405
Ended 4625.823 424.366 585.5619 0.1489953 0.5081324
Accept 4625.884 0 response
Began 4626.639 268 465 -0.212963 0.1980452
Stationary 4626.654 268 465 -0.212963 0.1980452
Stationary 4626.675 268 465 -0.212963 0.1980452
Stationary 4626.686 268 465 -0.212963 0.1980452
Stationary 4626.7 268 465 -0.212963 0.1980452
Stationary 4626.716 268 465 -0.212963 0.1980452
Moved 4626.732 273.3122 465 -0.2006661 0.1980452
Moved 4626.748 281.1279 465 -0.1825743 0.1980452
Moved 4626.763 286.3993 465 -0.1703721 0.1980452
Moved 4626.777 298.8832 465 -0.141474 0.1980452
Moved 4626.794 308.9638 465 -0.1181393 0.1980452
Moved 4626.809 320.4683 465 -0.09150858 0.1980452
Moved 4626.825 329.1088 465 -0.07150733 0.1980452
Moved 4626.84 336.5736 465 -0.0542278 0.1980452
Moved 4626.855 344.7666 465 -0.0352625 0.1980452
Moved 4626.871 348.7037 465 -0.02614886 0.1980452
Moved 4626.886 356.827 465 -0.007344932 0.1980452
Moved 4626.908 369.9594 465 0.02305418 0.1980452
Stationary 4626.918 369.9594 465 0.02305418 0.1980452
Moved 4626.932 377.165 465 0.03973375 0.1980452
Moved 4626.949 382.2152 465 0.0514241 0.1980452
Moved 4626.963 388.5667 468.5933 0.06612648 0.2072873
Moved 4626.981 394.5176 472 0.07990181 0.2160493
Moved 4626.994 401.1879 473.0376 0.09534239 0.2187181
Moved 4627.009 409.8321 474.472 0.1153522 0.2224074
Moved 4627.027 416.5882 475.9177 0.1309913 0.2261256
Moved 4627.039 425.1861 477.3643 0.1508937 0.2298464
Moved 4627.055 432.017 479.6068 0.166706 0.2356141
Moved 4627.071 439.2133 481.2427 0.1833642 0.2398216
Moved 4627.086 447 484 0.2013889 0.2469135
Moved 4627.101 455.5909 486.4716 0.2212752 0.2532704
Moved 4627.116 464.5325 489.5108 0.2419733 0.2610874
Moved 4627.132 472.5226 492.409 0.2604689 0.2685415
Moved 4627.147 479.6805 495.2722 0.2770382 0.2759059
Moved 4627.163 485.9027 499.1611 0.2914414 0.285908
Moved 4627.178 491.0613 502.0409 0.3033828 0.293315
Moved 4627.194 496.8872 504.9436 0.3168685 0.3007809
Moved 4627.21 499.7243 507.1495 0.3234359 0.3064545
Moved 4627.232 506.907 513.4535 0.3400624 0.3226683
Stationary 4627.244 506.907 513.4535 0.3400624 0.3226683
Moved 4627.256 508.8922 514.8923 0.344658 0.3263689
Moved 4627.271 511.6545 516.3273 0.351052 0.3300598
Ended 4627.286 512 517 0.3518519 0.33179
Candidates 4627.33 12 do so dip sp who to ap di rho whip stop rio
Began 4628.608 419 484 0.1365741 0.2469135
Stationary 4628.628 419 484 0.1365741 0.2469135
Stationary 4628.642 419 484 0.1365741 0.2469135
Stationary 4628.657 419 484 0.1365741 0.2469135
Ended 4628.672 419 484 0.1365741 0.2469135
NextCandidatePanel 4628.701
Began 4629.256 390 436 0.06944448 0.1234567
Stationary 4629.275 390 436 0.06944448 0.1234567
Stationary 4629.29 390 436 0.06944448 0.1234567
Stationary 4629.305 390 436 0.06944448 0.1234567
Moved 4629.321 367.1104 436 0.01645923 0.1234567
Moved 4629.337 345.5 436 -0.03356482 0.1234567
Moved 4629.353 329.3048 444.7298 -0.07105371 0.1459099
Moved 4629.368 286.2611 450.3024 -0.170692 0.1602428
Ended 4629.383 286.2611 450.3024 -0.170692 0.1602428
Accept 4629.424 5 to
Began 4630 309 537 -0.1180555 0.3832304
Stationary 4630.015 309 537 -0.1180555 0.3832304
Stationary 4630.029 309 537 -0.1180555 0.3832304
Stationary 4630.043 309 537 -0.1180555 0.3832304
Stationary 4630.059 309 537 -0.1180555 0.3832304
Stationary 4630.076 309 537 -0.1180555 0.3832304
Stationary 4630.092 309 537 -0.1180555 0.3832304
Stationary 4630.105 309 537 -0.1180555 0.3832304
Stationary 4630.122 309 537 -0.1180555 0.3832304
Moved 4630.136 309 521.1301 -0.1180555 0.3424126
Moved 4630.16 309 508.1635 -0.1180555 0.3090623
Stationary 4630.17 309 508.1635 -0.1180555 0.3090623
Moved 4630.184 309 501.4833 -0.1180555 0.2918808
Moved 4630.198 309 494.3071 -0.1180555 0.2734236
Moved 4630.214 309 487.1229 -0.1180555 0.2549456
Moved 4630.23 309 480.4169 -0.1180555 0.2376978
Moved 4630.245 318.4636 471.8883 -0.096149 0.2157621
Moved 4630.26 321.3745 467.834 -0.08941094 0.2053342
Moved 4630.282 326.9703 460.7871 -0.07645761 0.1872096
Moved 4630.293 331.7256 455.9557 -0.06544987 0.1747832
Moved 4630.307 336.3701 451.6299 -0.05469888 0.163657
Moved 4630.322 342.2534 445.7466 -0.04108021 0.1485253
Moved 4630.337 347.0101 440.9899 -0.0300693 0.1362908
Moved 4630.354 357.839 430.1609 -0.00500227 0.1084386
Moved 4630.37 364.7168 422.2832 0.01091848 0.08817692
Moved 4630.384 373.9633 413.0367 0.0323226 0.06439471
Moved 4630.398 381.1676 404.3989 0.04899919 0.04217811
Moved 4630.414 386.5219 398.5977 0.06139328 0.02725727
Moved 4630.43 393.5982 392.7214 0.07777364 0.01214361
Moved 4630.445 398 386.5 0.08796295 -0.003858064
Moved 4630.46 407.9542 375.2202 0.111005 -0.03287005
Moved 4630.476 412.8072 370.1928 0.1222389 -0.04580046
Moved 4630.491 416.4084 365.5916 0.1305749 -0.05763474
Moved 4630.508 419.3056 361.5416 0.1372814 -0.06805138
Moved 4630.523 421.5891 359.4109 0.1425674 -0.07353158
Moved 4630.538 423.0439 356.9122 0.1459349 -0.07995833
Stationary 4630.553 423.0439 356.9122 0.1459349 -0.07995833
Moved 4630.568 424.2532 355.7468 0.1487343 -0.08295593
Stationary 4630.584 424 356 0.1481481 -0.0823046
Stationary 4630.599 424 356 0.1481481 -0.0823046
Moved 4630.614 415.7112 356 0.128961 -0.0823046
Moved 4630.636 386.5411 386.6544 0.06143779 -0.003461053
Stationary 4630.646 386.5411 386.6544 0.06143779 -0.003461053
Moved 4630.659 370.3382 401.4198 0.02393107 0.03451583
Moved 4630.675 358.1212 408.9192 -0.004348953 0.05380442
Moved 4630.69 341.2806 423.1755 -0.04333193 0.09047202
Moved 4630.707 326.887 433.4791 -0.07665052 0.1169729
Moved 4630.723 311.8489 444.5507 -0.1114608 0.1454492
Moved 4630.737 298.1159 453.5894 -0.1432502 0.168697
Moved 4630.753 285.1098 462.7168 -0.173357 0.1921727
Ended 4630.77 281 465 -0.1828704 0.1980452
Candidates 4631.013 12 the termed weeks egfr where rent she went turned trent tent why
Began 4631.49 385 434 0.05787035 0.1183127
Stationary 4631.512 385 434 0.05787035 0.1183127
Stationary 4631.526 385 434 0.05787035 0.1183127
Stationary 4631.54 385 434 0.05787035 0.1183127
Stationary 4631.554 385 434 0.05787035 0.1183127
Stationary 4631.57 385 434 0.05787035 0.1183127
Moved 4631.584 385 450.0103 0.05787035 0.1594913
Moved 4631.601 391.0429 462.0644 0.07185856 0.1904948
Moved 4631.616 395.2514 479.634 0.08160045 0.2356841
Moved 4631.632 399.1314 496.2229 0.09058207 0.278351
Moved 4631.646 400.9958 510.9579 0.09489764 0.3162498
Moved 4631.662 403.8825 523.9712 0.1015798 0.34972
Ended 4631.679 407 538 0.1087963 0.3858024
Accept 4631.722 0 the
Began 4632.307 162 476 -0.4583334 0.2263374
Stationary 4632.326 162 476 -0.4583334 0.2263374
Stationary 4632.341 162 476 -0.4583334 0.2263374
Stationary 4632.362 162 476 -0.4583334 0.2263374
Stationary 4632.373 162 476 -0.4583334 0.2263374
Stationary 4632.386 162 476 -0.4583334 0.2263374
Stationary 4632.401 162 476 -0.4583334 0.2263374
Moved 4632.417 174.225 476 -0.4300348 0.2263374
Moved 4632.434 178.1274 476 -0.4210014 0.2263374
Moved 4632.448 182.6673 476 -0.4104924 0.2263374
Moved 4632.464 191.0172 480.6867 -0.3911639 0.2383917
Moved 4632.48 198.5531 484.1106 -0.3737198 0.247198
Moved 4632.496 205.221 485.5552 -0.3582848 0.2509136
Moved 4632.51 211.9977 487.9991 -0.3425978 0.2571992
Moved 4632.526 219.1984 488 -0.3259296 0.2572016
Moved 4632.541 223.9604 489.3921 -0.3149065 0.260782
Moved 4632.557 232.6089 489.9348 -0.2948868 0.2621779
Moved 4632.572 239.8493 490 -0.2781265 0.2623456
Moved 4632.587 245.2591 490 -0.265604 0.2623456
Moved 4632.603 251.0306 490 -0.252244 0.2623456
Moved 4632.618 258.794 490.6985 -0.2342732 0.2641421
Moved 4632.635 263.4512 491 -0.2234926 0.2649176
Moved 4632.649 269.0564 491 -0.2105175 0.2649176
Moved 4632.664 277.5923 492 -0.1907586 0.2674896
Moved 4632.68 284.8027 492 -0.1740678 0.2674896
Moved 4632.695 290.4362 492 -0.1610274 0.2674896
Moved 4632.71 295.1469 492 -0.1501229 0.2674896
Moved 4632.726 303.926 492 -0.1298009 0.2674896
Moved 4632.741 308.6334 492 -0.1189043 0.2674896
Moved 4632.756 313.1043 492 -0.1085549 0.2674896
Moved 4632.778 327.5847 492 -0.07503539 0.2674896
Stationary 4632.789 327.5847 492 -0.07503539 0.2674896
Moved 4632.802 334.783 492 -0.05837277 0.2674896
Moved 4632.818 341.1815 492 -0.04356121 0.2674896
Moved 4632.833 348.1884 492 -0.02734179 0.2674896
Moved 4632.848 353.0357 492 -0.01612097 0.2674896
Moved 4632.864 358.0853 492 -0.004432201 0.2674896
Moved 4632.879 364.9767 492 0.01152029 0.2674896
Moved 4632.895 372.8087 492 0.02964964 0.2674896
Moved 4632.91 380.3883 492 0.04719506 0.2674896
Moved 4632.928 387.5882 492 0.0638615 0.2674896
Moved 4632.941 394.7886 492 0.08052925 0.2674896
Moved 4632.957 400.5862 492 0.09394964 0.2674896
Moved 4632.972 406.5274 492 0.1077022 0.2674896
Moved 4632.987 411.8082 492 0.1199263 0.2674896
Moved 4633.003 417.5635 492 0.1332489 0.2674896
Moved 4633.018 423.1762 492 0.1462412 0.2674896
Moved 4633.034 427.8329 492 0.1570207 0.2674896
Moved 4633.049 431.4352 492 0.1653593 0.2674896
Moved 4633.065 434.3078 492 0.1720088 0.2674896
Moved 4633.079 435.5 492 0.1747686 0.2674896
Moved 4633.095 436.6823 492 0.1775053 0.2674896
Moved 4633.111 438.1266 492 0.1808487 0.2674896
Moved 4633.126 439.5 492 0.1840278 0.2674896
