come and see our new car
come and see our new car
Basic
0.6 0.6
432 388.8
Began 2130.68 306 165 -0.125 -0.5735598
Stationary 2130.693 306 165 -0.125 -0.5735598
Stationary 2130.709 306 165 -0.125 -0.5735598
Stationary 2130.724 306 165 -0.125 -0.5735598
Stationary 2130.737 306 165 -0.125 -0.5735598
Stationary 2130.753 306 165 -0.125 -0.5735598
Stationary 2130.77 306 165 -0.125 -0.5735598
Stationary 2130.784 306 165 -0.125 -0.5735598
Moved 2130.799 306 173.2859 -0.125 -0.5522482
Moved 2130.823 318 202 -0.09722222 -0.4783951
Stationary 2130.835 318 202 -0.09722222 -0.4783951
Moved 2130.846 320.959 218.8633 -0.09037271 -0.4350224
Moved 2130.862 329.5284 236.0569 -0.07053603 -0.3908002
Moved 2130.877 335.3217 249.6433 -0.05712578 -0.3558557
Moved 2130.893 341.2153 264.0383 -0.04348303 -0.3188315
Moved 2130.909 349 279 -0.02546296 -0.2803498
Moved 2130.924 357.0097 294.3907 -0.006922036 -0.2407648
Moved 2130.939 365.9042 310.4911 0.01366725 -0.1993542
Moved 2130.954 376.3197 328.1196 0.03777713 -0.1540135
Moved 2130.97 386.3557 345.324 0.06100843 -0.1097635
Moved 2130.986 396.1982 364.3963 0.08379201 -0.06070917
Moved 2131.001 405.5514 386.3391 0.105443 -0.004271872
Moved 2131.016 411 395.5 0.1180555 0.01929004
Moved 2131.031 417.0901 408.5622 0.132153 0.05288626
Moved 2131.046 427.4579 424.6868 0.1561525 0.09435892
Moved 2131.063 435.9909 438.484 0.1759048 0.1298456
Moved 2131.077 443.6474 450.4711 0.1936282 0.1606766
Moved 2131.093 450.8626 460.6077 0.2103302 0.1867481
Moved 2131.109 456.4415 471.0692 0.2232442 0.2136551
Moved 2131.124 460.7376 478.2293 0.2331889 0.2320712
Moved 2131.139 462.4715 483.1788 0.2372026 0.2448014
Moved 2131.156 466.5161 488.2741 0.2465651 0.2579066
Moved 2131.17 469.3943 493.7886 0.2532276 0.27209
Moved 2131.186 470.6364 496.2727 0.2561027 0.2784791
Moved 2131.201 472.0755 498.0754 0.259434 0.2831158
Moved 2131.216 473.5 501 0.2627315 0.2906378
Moved 2131.231 474 501.9538 0.2638889 0.293091
Moved 2131.247 475.0515 503.0515 0.2663229 0.2959144
Moved 2131.264 475 504.5 0.2662037 0.2996398
Stationary 2131.277 475 504.5 0.2662037 0.2996398
Moved 2131.292 476 506.3856 0.2685185 0.3044896
Moved 2131.31 477.8248 507.8248 0.2727426 0.3081913
Moved 2131.324 479.2676 509.2676 0.2760825 0.3119021
Moved 2131.339 480.7059 510.7059 0.2794119 0.3156016
Moved 2131.355 481 512.6923 0.2800926 0.3207107
Moved 2131.371 482.2275 513 0.282934 0.321502
Stationary 2131.386 482 513 0.2824074 0.321502
Moved 2131.401 483.0547 513 0.2848487 0.321502
Stationary 2131.418 483.0547 513 0.2848487 0.321502
Stationary 2131.431 483.0547 513 0.2848487 0.321502
Moved 2131.447 468.5426 466.0853 0.2512561 0.2008365
Moved 2131.463 453.7086 418.1257 0.216918 0.07748372
Moved 2131.479 437.8942 366.6474 0.1803107 -0.05491924
Moved 2131.495 425.0419 323.8065 0.1505601 -0.1651068
Moved 2131.51 422.3603 302.8013 0.1443524 -0.2191324
Moved 2131.525 419.357 285.1422 0.1374005 -0.2645521
Moved 2131.541 418.2425 271.6971 0.1348205 -0.2991329
Moved 2131.556 418 262.8242 0.1342593 -0.3219543
Moved 2131.571 416.5 256.5 0.130787 -0.3382202
Moved 2131.586 416.2569 256 0.1302243 -0.3395062
Moved 2131.603 414.8103 256 0.1268757 -0.3395062
Moved 2131.618 407.0569 262.7968 0.1089279 -0.3220247
Moved 2131.633 396.6101 279.6685 0.08474559 -0.2786306
Moved 2131.647 386.5957 296.8359 0.06156414 -0.2344755
Moved 2131.663 375.4403 323.9936 0.03574143 -0.1646255
Moved 2131.678 368.1207 342.8862 0.01879792 -0.1160336
Moved 2131.694 359.9754 366.1795 -5.702178E-05 -0.05612275
Moved 2131.71 349.6629 392.4533 -0.02392853 0.01145394
Moved 2131.724 341.1397 412.3407 -0.04365817 0.06260464
Moved 2131.74 331.4572 434.8428 -0.06607135 0.1204803
Moved 2131.756 324.0048 452.3884 -0.08332217 0.1656079
Moved 2131.771 315.4311 471.0645 -0.1031688 0.213643
Moved 2131.786 306.4446 490.1108 -0.1239709 0.2626307
Moved 2131.802 302.4438 500.3906 -0.133232 0.2890705
Moved 2131.818 295.8398 511.4243 -0.1485189 0.3174491
Moved 2131.833 288.6539 521.4846 -0.165153 0.3433244
Moved 2131.849 281.4641 531.0575 -0.1817962 0.3679462
Moved 2131.864 274.2481 540.7023 -0.1984998 0.3927528
Moved 2131.879 269.8427 547.9288 -0.2086974 0.4113393
Moved 2131.894 265.4992 552.5007 -0.2187518 0.4230985
Moved 2131.911 263.1216 555.8177 -0.2242557 0.4316297
Moved 2131.925 261.6547 558.6906 -0.2276511 0.4390189
Ended 2131.94 261 560 -0.2291666 0.4423867
Candidates 2132.087 12 come country vibe count counter cover bone cindy county zone number convert
Began 2132.555 343 325 -0.03935183 -0.1620371
Stationary 2132.572 343 325 -0.03935183 -0.1620371
Stationary 2132.587 343 325 -0.03935183 -0.1620371
Stationary 2132.602 343 325 -0.03935183 -0.1620371
Stationary 2132.623 343 325 -0.03935183 -0.1620371
Moved 2132.635 343 347.9639 -0.03935183 -0.1029734
Moved 2132.649 343 364.4637 -0.03935183 -0.06053579
Moved 2132.665 343 384.1464 -0.03935183 -0.009911737
Moved 2132.68 343 391.9783 -0.03935183 0.0102321
Moved 2132.696 343 406.7269 -0.03935183 0.04816589
Moved 2132.711 343 417.0845 -0.03935183 0.07480566
Moved 2132.727 336 425.4166 -0.05555556 0.09623594
Moved 2132.743 336 430.5283 -0.05555556 0.1093833
Moved 2132.761 335.3865 437.4538 -0.05697564 0.1271959
Moved 2132.773 335 442.1544 -0.05787035 0.139286
Moved 2132.789 335 446.5007 -0.05787035 0.1504646
Moved 2132.805 335 453.4042 -0.05787035 0.1682207
Moved 2132.82 335 458.124 -0.05787035 0.1803599
Moved 2132.835 335 463.855 -0.05787035 0.1951004
Moved 2132.85 335 470.5552 -0.05787035 0.2123333
Moved 2132.866 335 475.0622 -0.05787035 0.2239253
Ended 2132.881 335 478 -0.05787035 0.2314814
Accept 2132.908 0 come
Began 2133.556 139 353 -0.511574 -0.09002065
Stationary 2133.578 139 353 -0.511574 -0.09002065
Stationary 2133.59 139 353 -0.511574 -0.09002065
Stationary 2133.605 139 353 -0.511574 -0.09002065
Stationary 2133.622 139 353 -0.511574 -0.09002065
Stationary 2133.635 139 353 -0.511574 -0.09002065
Stationary 2133.651 139 353 -0.511574 -0.09002065
Moved 2133.667 151.2095 353 -0.4833112 -0.09002065
Moved 2133.682 157.1213 345.5817 -0.4696267 -0.1091005
Moved 2133.699 166.8479 338.944 -0.4471112 -0.1261729
Moved 2133.714 176.2219 332.1854 -0.4254122 -0.143556
Moved 2133.729 187.1151 327.5818 -0.4001966 -0.1553965
Moved 2133.745 201.7976 322.681 -0.3662091 -0.1680017
Moved 2133.762 215.1593 318.9646 -0.3352795 -0.1775602
Moved 2133.775 229.5274 316.0945 -0.30202 -0.1849421
Moved 2133.79 243.0182 311.3007 -0.2707911 -0.197272
Moved 2133.806 258.7906 305.0837 -0.2342809 -0.213262
Moved 2133.821 271.7636 297.9091 -0.204251 -0.2317153
Moved 2133.836 280.0734 292.6619 -0.1850152 -0.2452113
Moved 2133.853 288.7589 288.1205 -0.16491 -0.2568917
Moved 2133.868 297.2244 283.0146 -0.1453139 -0.2700241
Moved 2133.883 304.9309 277.2552 -0.1274747 -0.2848374
