a subject one can really enjoy
a subject one can really enjoy
FixStart
0.6 0.6
432 388.8
Began 852.3807 404 448 0.1018518 0.1543209
Stationary 852.4012 404 448 0.1018518 0.1543209
Stationary 852.4152 404 448 0.1018518 0.1543209
Stationary 852.4294 404 448 0.1018518 0.1543209
Moved 852.4437 397.092 448 0.08586118 0.1543209
Moved 852.4599 387.6476 448 0.063999 0.1543209
Moved 852.4774 377.5 448 0.04050931 0.1543209
Moved 852.4924 371.0198 448 0.0255087 0.1543209
Moved 852.5068 354.148 448 -0.0135462 0.1543209
Moved 852.5251 335.3481 448 -0.05706449 0.1543209
Moved 852.5384 315.3241 448 -0.1034165 0.1543209
Moved 852.5536 295.0526 448 -0.1503411 0.1543209
Moved 852.5691 278.6118 448 -0.1883987 0.1543209
Moved 852.5847 265.3858 448 -0.2190143 0.1543209
Moved 852.5988 254.5 448 -0.244213 0.1543209
Moved 852.6141 244.558 448 -0.2672269 0.1543209
Moved 852.6313 236.7379 448 -0.285329 0.1543209
Moved 852.6463 229.5735 448 -0.3019132 0.1543209
Moved 852.6611 223.55 448 -0.3158565 0.1543209
Moved 852.6777 218.7568 448 -0.3269519 0.1543209
Moved 852.6921 215.0235 441.0822 -0.3355938 0.1365281
Moved 852.7079 210.7155 441 -0.3455659 0.1363167
Moved 852.7221 208.3813 440 -0.3509691 0.1337448
Moved 852.7377 204.0613 439.0204 -0.3609692 0.1312254
Moved 852.7531 201.1608 439 -0.3676833 0.1311728
Moved 852.7692 198.2972 438 -0.3743121 0.1286007
Moved 852.7849 196.7127 438 -0.3779798 0.1286007
Moved 852.8 194.2627 437 -0.3836511 0.1260288
Moved 852.8159 192.8271 437 -0.3869743 0.1260288
Moved 852.832 191.8084 437 -0.3893324 0.1260288
Ended 852.8477 192 437 -0.3888888 0.1260288
Candidates 852.9664 12 a as gas ass faa aa da fda ad add fas ga
Began 853.3216 396 361 0.08333336 -0.06944452
Stationary 853.3395 396 361 0.08333336 -0.06944452
Stationary 853.3543 396 361 0.08333336 -0.06944452
Moved 853.3699 396 371.8013 0.08333336 -0.04166332
Moved 853.3854 405.0733 395.1222 0.1043363 0.01831832
Moved 853.4017 410.7433 420.8448 0.1174613 0.08447733
Moved 853.4166 413.6624 448.8619 0.1242186 0.1565378
Moved 853.4321 418.1723 477.4246 0.1346581 0.2300013
Ended 853.448 419.8165 495.3486 0.1384641 0.2761022
Accept 853.506 0 a
Began 854.1985 415 387 0.1273148 -0.002572055
Stationary 854.2168 415 387 0.1273148 -0.002572055
Stationary 854.2317 415 387 0.1273148 -0.002572055
Stationary 854.2473 415 387 0.1273148 -0.002572055
Moved 854.2626 401.9845 387 0.09718636 -0.002572055
Moved 854.2791 394.6779 387 0.08027285 -0.002572055
Moved 854.2947 384.67 387 0.05710661 -0.002572055
Moved 854.3093 375 387 0.03472219 -0.002572055
Moved 854.3254 363.1887 387 0.00738134 -0.002572055
Moved 854.3404 350.1281 387 -0.02285153 -0.002572055
Moved 854.356 335.1407 387 -0.05754456 -0.002572055
Moved 854.3711 322.1737 387 -0.08756081 -0.002572055
Moved 854.3854 311.2268 387 -0.1129009 -0.002572055
Moved 854.4014 300.4196 387 -0.1379177 -0.002572055
Moved 854.4175 290.5 387 -0.1608796 -0.002572055
Moved 854.4344 286.0142 387 -0.1712635 -0.002572055
Moved 854.4476 279.8457 387 -0.1855424 -0.002572055
Moved 854.4633 275.547 387 -0.195493 -0.002572055
Moved 854.4802 273.0783 387 -0.2012076 -0.002572055
Moved 854.4939 271.641 387 -0.2045347 -0.002572055
Moved 854.5093 270.5 387 -0.2071759 -0.002572055
Moved 854.5256 271 387 -0.2060186 -0.002572055
Stationary 854.5401 271 387 -0.2060186 -0.002572055
Moved 854.5546 282.2566 400.0202 -0.1799616 0.03091616
Moved 854.5707 296.193 408.462 -0.1477014 0.05262849
Moved 854.5864 321.1695 420.4087 -0.08988534 0.08335564
Moved 854.6022 354.8231 438.5809 -0.01198351 0.1300949
Moved 854.6181 386.5 453.5 0.06134262 0.168467
Moved 854.6328 408.9794 464.989 0.1133783 0.1980169
Moved 854.6479 419.6557 470.3279 0.1380919 0.2117486
Moved 854.6643 435.5 477.5 0.1747686 0.2301954
Moved 854.679 444.6374 481.8187 0.19592 0.2413033
Moved 854.6941 454.7701 488.9787 0.2193753 0.2597188
Moved 854.7098 462.3488 496.3488 0.2369184 0.2786747
Moved 854.7253 469.4299 503.4299 0.25331 0.2968874
Moved 854.7405 473.4514 509.1772 0.262619 0.3116696
Moved 854.7556 475.7878 512.6817 0.2680274 0.3206833
Moved 854.7709 477.3029 516.9088 0.2715345 0.3315554
Moved 854.7874 478 519.476 0.2731481 0.3381584
Moved 854.8026 479.1873 521.1873 0.2758966 0.3425599
Moved 854.8254 479 523.0712 0.275463 0.3474053
Stationary 854.8342 479 523.0712 0.275463 0.3474053
Stationary 854.8471 479 523 0.275463 0.3472221
Stationary 854.8641 479 523 0.275463 0.3472221
Moved 854.8788 468.4379 523 0.2510136 0.3472221
Moved 854.8944 458.5604 506.069 0.2281491 0.3036754
Moved 854.9098 443.0062 482.6254 0.192144 0.2433781
Moved 854.9258 429.6642 460.4403 0.1612597 0.1863175
Moved 854.941 420.3299 437.2298 0.1396525 0.1266198
Moved 854.9556 414.0086 416.5302 0.1250199 0.07338013
Moved 854.9711 409 397.5 0.113426 0.02443408
Moved 854.9865 406.2392 375.3052 0.1070351 -0.03265114
Moved 855.0018 404.7957 352.9354 0.1036937 -0.09018689
Moved 855.0165 404 327.8247 0.1018518 -0.1547719
Moved 855.0344 404 305.8198 0.1018518 -0.2113689
Moved 855.0491 404 289 0.1018518 -0.2546296
Moved 855.0646 404 279.2296 0.1018518 -0.2797594
Moved 855.0803 404 262.0978 0.1018518 -0.3238226
Moved 855.0954 412.5186 256.3699 0.1215708 -0.3385547
Moved 855.1115 413 246.2798 0.1226852 -0.3645067
Moved 855.1264 414.3935 240.4259 0.1259109 -0.3795631
Moved 855.1401 414.8377 235.4869 0.126939 -0.3922662
Moved 855.1564 415 229.8859 0.1273148 -0.4066722
Moved 855.1716 415 227.5656 0.1273148 -0.4126402
Moved 855.1889 415 224.6829 0.1273148 -0.4200544
Moved 855.2025 415 222.642 0.1273148 -0.4253036
Moved 855.2179 415 221.3167 0.1273148 -0.4287124
Moved 855.234 415 218.7549 0.1273148 -0.4353013
Moved 855.2496 415 218 0.1273148 -0.4372429
Moved 855.2645 415 217 0.1273148 -0.4398148
Moved 855.281 415 215.5627 0.1273148 -0.4435115
Moved 855.2977 415 214.5 0.1273148 -0.4462449
Moved 855.3098 407.9609 215 0.1110207 -0.4449589
Moved 855.3255 404.6512 215 0.1033593 -0.4449589
Moved 855.3409 400.3204 215 0.09333432 -0.4449589
Moved 855.3561 396.0312 215 0.08340557 -0.4449589
Moved 855.3713 387.397 228.1373 0.06341904 -0.4111695
Moved 855.3874 378.686 237.314 0.0432547 -0.387567
Moved 855.4016 373.0298 243.627 0.03016154 -0.37133
Moved 855.4178 369.5436 248.2751 0.02209167 -0.3593747
Moved 855.4328 363.0746 257.2957 0.007116994 -0.3361738
Moved 855.4495 358.4856 261.5144 -0.003505498 -0.3253231
Moved 855.4645 353.799 266.201 -0.01435419 -0.313269
Moved 855.4827 349.5 272 -0.02430553 -0.2983539
Moved 855.4951 347.1111 275.8334 -0.02983545 -0.2884945
Moved 855.5106 344.2205 278.7795 -0.03652672 -0.2809169
Moved 855.5259 342.7896 281.2104 -0.039839 -0.2746646
Moved 855.5416 341.0999 283.8001 -0.04375011 -0.2680038
Moved 855.5567 338.317 286.683 -0.05019208 -0.2605891
Moved 855.5713 337.2193 288.7807 -0.05273302 -0.2551937
Moved 855.588 335.7785 290.2215 -0.0560683 -0.251488
Moved 855.6088 334 293.1046 -0.06018519 -0.2440725
Stationary 855.6191 334 293.1046 -0.06018519 -0.2440725
Moved 855.6335 332.5 294.5 -0.06365741 -0.2404836
Moved 855.6478 332.3424 295.6576 -0.06402219 -0.2375063
Moved 855.6641 332 297.1096 -0.06481484 -0.2337718
Moved 855.6828 332 301.8101 -0.06481484 -0.2216819
Moved 855.6949 332 308.2015 -0.06481484 -0.205243
Moved 855.711 332 320.3625 -0.06481484 -0.1739649
Moved 855.7275 338.4834 332.3358 -0.04980693 -0.1431693
Moved 855.7432 341.7382 345.3217 -0.04227275 -0.1097692
Moved 855.7573 343.6702 351.3456 -0.03780047 -0.09427568
Moved 855.7719 350.5984 376.6949 -0.02176285 -0.02907678
Moved 855.7891 357.6786 399.3714 -0.005373706 0.02924742
Moved 855.8024 364.8817 429.4216 0.01130034 0.106537
Moved 855.8187 370.8542 448.7762 0.02512554 0.1563172
Moved 855.8362 374.9558 466.431 0.03461997 0.2017259
Moved 855.8491 378.2084 483.0422 0.04214913 0.2444501
Moved 855.8646 381.5603 493.8677 0.04990806 0.2722934
Moved 855.8813 386.047 505.8232 0.06029387 0.3030433
Moved 855.8964 390.3604 514.6006 0.07027875 0.3256189
Moved 855.9108 396 526 0.08333336 0.3549381
Moved 855.9272 399.9845 536.9638 0.09255668 0.3831373
Moved 855.9416 402.8754 545.6262 0.09924859 0.4054169
Moved 855.9575 405.7762 550.6644 0.1059636 0.4183753
Moved 855.9724 406.9961 553.9884 0.1087873 0.4269249
Moved 855.9881 408.4174 558.2522 0.1120773 0.4378913
Moved 856.0032 410.8613 561.7225 0.1177344 0.4468171
Moved 856.0184 412.3184 564.6368 0.1211074 0.4543126
Moved 856.0355 413 565.7576 0.1226852 0.4571954
Moved 856.0497 414.187 567.187 0.1254327 0.4608717
Moved 856.0648 414.6322 568.6322 0.1264635 0.4645889
Moved 856.0829 415 569.7833 0.1273148 0.4675494
Moved 856.0963 416.1429 571.1429 0.1299605 0.4710464
Moved 856.1118 416.5936 572.5936 0.1310038 0.4747777
Moved 856.1273 417.5 573.5 0.1331019 0.4771089
Moved 856.1421 417 574.235 0.1319444 0.4789994
Stationary 856.1574 417 574.235 0.1319444 0.4789994
Moved 856.1727 417 575.3734 0.1319444 0.4819274
Moved 856.1877 417 576.374 0.1319444 0.4845009
Stationary 856.2029 417 576.374 0.1319444 0.4845009
Moved 856.2183 417 577.322 0.1319444 0.4869392
Stationary 856.2407 417 577 0.1319444 0.4861111
Stationary 856.2515 417 577 0.1319444 0.4861111
Stationary 856.2642 417 577 0.1319444 0.4861111
Stationary 856.2802 417 577 0.1319444 0.4861111
Stationary 856.2959 417 577 0.1319444 0.4861111
Stationary 856.3118 417 577 0.1319444 0.4861111
Stationary 856.3269 417 577 0.1319444 0.4861111
Moved 856.3415 400.7289 566.6457 0.09427985 0.4594795
Moved 856.3574 394.4439 562.296 0.07973125 0.448292
Moved 856.3731 387.1545 556.5236 0.06285767 0.4334454
Moved 856.3893 375.3376 547.9554 0.0355037 0.4114079
Moved 856.408 365.3063 540.7902 0.01228313 0.3929789
Moved 856.4191 355.3259 534.2173 -0.01081963 0.3760732
Moved 856.437 341.5386 523.3676 -0.04273479 0.3481677
Moved 856.4514 329.8247 513.0966 -0.06985013 0.3217505
Moved 856.4657 319.9678 505.4055 -0.0926672 0.3019688
Moved 856.4811 312.2 499.36 -0.1106483 0.2864196
Moved 856.4966 303.4587 491.6392 -0.1308826 0.2665616
Moved 856.5121 293.7556 483.7906 -0.1533434 0.2463749
Moved 856.5284 288.4628 477.3554 -0.1655953 0.2298235
Moved 856.5434 280.0834 466.5001 -0.1849922 0.2019034
Moved 856.558 274.9214 460.9214 -0.1969412 0.187555
Moved 856.5751 270.5974 455.1299 -0.2069505 0.1726591
Moved 856.5886 267.1761 450.2641 -0.2148702 0.1601442
Moved 856.6038 264.3286 447.3286 -0.2214616 0.1525941
Moved 856.6187 264 445.2115 -0.2222222 0.1471488
Moved 856.6345 264 444.5 -0.2222222 0.1453189
Moved 856.6492 264 445 -0.2222222 0.1466049
Stationary 856.6652 264 445 -0.2222222 0.1466049
Stationary 856.6812 264 445 -0.2222222 0.1466049
Moved 856.6955 279.987 449.987 -0.1852153 0.1594315
Moved 856.7119 296.8212 458.3159 -0.1462472 0.1808534
Moved 856.7281 317 465.5 -0.09953702 0.1993312
Moved 856.7418 346.2854 469.1607 -0.03174667 0.2087466
Moved 856.7581 390.3569 476.2261 0.07027049 0.2269189
Moved 856.7798 433.2545 477.9172 0.1695707 0.2312684
Stationary 856.7903 433.2545 477.9172 0.1695707 0.2312684
Moved 856.8039 443.4961 478 0.1932779 0.2314814
Moved 856.8201 451.9599 478 0.21287 0.2314814
Moved 856.8357 459.2091 478 0.2296507 0.2314814
Moved 856.8508 464 478 0.2407408 0.2314814
Moved 856.8661 466.5325 479 0.2466029 0.2340534
