reading week is just about here
reading week is just about here
FixStart
0.6 0.6
432 388.8
Began 1462.289 391 358 0.07175922 -0.07716057
Stationary 1462.302 391 358 0.07175922 -0.07716057
Stationary 1462.319 391 358 0.07175922 -0.07716057
Stationary 1462.334 391 358 0.07175922 -0.07716057
Stationary 1462.352 391 358 0.07175922 -0.07716057
Stationary 1462.363 391 358 0.07175922 -0.07716057
Stationary 1462.379 391 358 0.07175922 -0.07716057
Stationary 1462.395 391 358 0.07175922 -0.07716057
Stationary 1462.411 391 358 0.07175922 -0.07716057
Moved 1462.425 381.8949 376.473 0.05068262 -0.02964773
Moved 1462.442 379.096 386.1641 0.0442037 -0.004722179
Moved 1462.457 376.3617 398.7341 0.03787428 0.02760809
Moved 1462.473 374.8 410.7998 0.03425926 0.05864139
Moved 1462.487 372.41 418.1299 0.02872686 0.07749467
Moved 1462.503 370.0591 427.7933 0.02328485 0.1023491
Moved 1462.518 368.6571 434.7145 0.02003958 0.1201503
Moved 1462.534 366.455 440.6351 0.01494199 0.1353782
Moved 1462.551 363.5247 448.6882 0.00815918 0.1560909
Moved 1462.564 361.8755 454.4979 0.004341503 0.1710335
Moved 1462.58 360.505 458.485 0.001168946 0.1812885
Moved 1462.597 358.1255 462.6234 -0.004339019 0.1919325
Moved 1462.612 356.742 465.516 -0.007541677 0.1993723
Moved 1462.627 354.7133 467.6434 -0.01223778 0.2048439
Moved 1462.643 353.22 469.56 -0.01569445 0.2097736
Moved 1462.658 350.8127 471.0936 -0.02126689 0.2137181
Moved 1462.675 346.5807 473.9462 -0.03106316 0.2210549
Moved 1462.689 343.4094 473.8635 -0.03840412 0.2208423
Moved 1462.703 339.2382 475.254 -0.04805982 0.2244186
Moved 1462.719 332.806 475 -0.06294906 0.2237653
Moved 1462.736 325.8882 475 -0.07896239 0.2237653
Moved 1462.752 318.9894 475 -0.09493198 0.2237653
Moved 1462.765 314.2766 475 -0.1058413 0.2237653
Moved 1462.781 304.8424 475 -0.1276797 0.2237653
Moved 1462.797 297.9784 475 -0.1435685 0.2237653
Moved 1462.813 291.6784 475 -0.1581518 0.2237653
Moved 1462.828 286.1519 475 -0.1709447 0.2237653
Moved 1462.842 283.2938 475 -0.1775606 0.2237653
Moved 1462.857 278.5495 468 -0.1885429 0.2057612
Moved 1462.874 275.4366 468 -0.1957486 0.2057612
Moved 1462.889 272.6231 466.8115 -0.2022614 0.2027045
Moved 1462.904 270.3019 465.434 -0.2076345 0.1991613
Moved 1462.921 268.0542 464.0542 -0.2128375 0.1956125
Moved 1462.935 264.0338 461.3558 -0.222144 0.1886723
Moved 1462.95 260.9002 458.6002 -0.2293977 0.1815847
Moved 1462.966 256.7697 454.7698 -0.2389589 0.1717329
Moved 1462.981 254.0945 452.0945 -0.2451517 0.164852
Moved 1462.997 249.453 447.453 -0.2558959 0.152914
Moved 1463.013 245.3175 444.3175 -0.2654687 0.1448495
Moved 1463.03 241.1579 441.4386 -0.2750975 0.1374449
Moved 1463.042 238.0445 438.6964 -0.2823044 0.1303918
Moved 1463.057 234.9216 436.9608 -0.2895332 0.125928
Moved 1463.073 232.1707 434.1707 -0.2959012 0.1187516
Moved 1463.089 229.4242 433.2121 -0.3022588 0.1162861
Moved 1463.103 228.144 432.1439 -0.3052223 0.1135389
Moved 1463.118 225.6067 429.6067 -0.3110956 0.107013
Moved 1463.135 224.4289 429 -0.313822 0.1054526
Moved 1463.149 223.0484 428.0485 -0.3170175 0.1030053
Moved 1463.164 221.6725 426.6725 -0.3202024 0.09946634
Stationary 1463.18 221.6725 426.6725 -0.3202024 0.09946634
Moved 1463.197 221 425.9177 -0.3217593 0.09752497
Moved 1463.219 219.5378 426 -0.3251439 0.09773654
Stationary 1463.229 219.5378 426 -0.3251439 0.09773654
Moved 1463.243 220 425 -0.3240741 0.09516452
Moved 1463.257 220 423.7189 -0.3240741 0.09186944
Moved 1463.272 219 420.0233 -0.3263889 0.08236429
Moved 1463.289 219 415.8667 -0.3263889 0.07167353
Moved 1463.303 219 410.3039 -0.3263889 0.0573659
Moved 1463.318 219 404.7473 -0.3263889 0.04307433
Moved 1463.335 219 401.3179 -0.3263889 0.03425386
Moved 1463.35 219 396.0607 -0.3263889 0.02073221
Moved 1463.365 219 390.546 -0.3263889 0.00654821
Moved 1463.381 218.0105 384.0524 -0.3286795 -0.01015345
Moved 1463.396 218 377.1533 -0.3287037 -0.02789791
Moved 1463.412 217 372.7505 -0.3310185 -0.03922184
Moved 1463.427 215.8714 368.6143 -0.3336309 -0.04986037
Moved 1463.443 216 366 -0.3333333 -0.05658444
Moved 1463.458 216 364.4066 -0.3333333 -0.06068264
