are you sure you want this
are you sure you want this
Basic
0.6 0.6
432 388.8
Began 778.0478 179 339 -0.4189815 -0.1260288
Stationary 778.0585 179 339 -0.4189815 -0.1260288
Stationary 778.0695 179 339 -0.4189815 -0.1260288
Stationary 778.0852 179 339 -0.4189815 -0.1260288
Moved 778.1 189.5463 349.5463 -0.3945686 -0.09890355
Moved 778.116 197.6829 356.0691 -0.3757341 -0.08212682
Moved 778.1317 209.4571 366.4063 -0.348479 -0.05553932
Moved 778.1476 219.3774 373.4124 -0.3255153 -0.03751959
Moved 778.163 228.8749 382.1785 -0.3035304 -0.01497316
Moved 778.1781 239.2701 391.2363 -0.2794675 0.00832385
Moved 778.1936 250.7569 401.2872 -0.2528776 0.0341749
Moved 778.2085 261.8042 407.8602 -0.2273051 0.05108067
Moved 778.2231 271.9607 415.1148 -0.2037947 0.06973969
Moved 778.2394 279.2861 420.4288 -0.1868378 0.08340745
Moved 778.2552 289.0518 426.1724 -0.164232 0.09818002
Moved 778.2707 294.5 431 -0.1516204 0.1105966
Moved 778.2864 302.76 435.2914 -0.1324999 0.1216343
Moved 778.301 310.2771 442.2771 -0.1150993 0.1396016
Moved 778.3171 317.5124 446.8099 -0.09835093 0.1512599
Moved 778.3325 324.7149 451.429 -0.08167848 0.1631402
Moved 778.3479 329.3383 455.7537 -0.07097626 0.1742635
Moved 778.363 335.093 461.0931 -0.05765497 0.1879965
Moved 778.3792 339.3615 465.3615 -0.04777436 0.1989748
Moved 778.3967 342.7913 467.7913 -0.03983503 0.2052243
Moved 778.4091 347.113 472.113 -0.02983098 0.2163398
Moved 778.4254 349.9443 474.9443 -0.02327715 0.223622
Moved 778.4398 353.8248 477.9124 -0.01429439 0.2312561
Moved 778.4562 355.351 480.702 -0.01076162 0.238431
Moved 778.4712 358.5851 484.5851 -0.003275275 0.2484183
Moved 778.4884 360.2313 486.2313 0.0005353491 0.2526524
Moved 778.5012 361.2525 488.5051 0.002899369 0.2585006
Moved 778.5172 361 489.7783 0.002314846 0.2617753
Moved 778.5327 361 491.217 0.002314846 0.2654756
Moved 778.549 361 492 0.002314846 0.2674896
Moved 778.562 361 493.1002 0.002314846 0.2703193
Moved 778.5797 361 494.5405 0.002314846 0.2740239
Moved 778.5933 354.1168 495.9833 -0.01361862 0.2777349
Moved 778.6085 349.849 497.0378 -0.02349774 0.2804469
Moved 778.6347 335.3528 498 -0.05705367 0.2829217
Stationary 778.6444 335.3528 498 -0.05705367 0.2829217
Moved 778.6561 329.5124 498 -0.07057324 0.2829217
Moved 778.6709 322.7594 498 -0.08620515 0.2829217
Moved 778.687 315.7584 498 -0.1024112 0.2829217
Moved 778.7017 310.5547 498 -0.1144567 0.2829217
Moved 778.7177 304.74 498 -0.1279166 0.2829217
Moved 778.736 297.7868 489.3015 -0.1440121 0.2605489
Moved 778.7471 290.9001 487.6334 -0.1599536 0.2562585
Moved 778.7634 283.369 484.7476 -0.1773866 0.2488364
Moved 778.7791 277.7416 481.8708 -0.1904129 0.2414372
Moved 778.7944 272.99 478.9933 -0.201412 0.2340363
Moved 778.8095 268.6606 476.1071 -0.2114339 0.2266127
Moved 778.8258 265.0328 473.0328 -0.2198315 0.2187058
Moved 778.8412 261.0672 470.0448 -0.2290112 0.2110204
Moved 778.8561 256.7627 465.7628 -0.2389752 0.200007
Moved 778.872 252.427 463.2847 -0.2490115 0.1936334
Moved 778.8884 249.4065 461.7032 -0.2560035 0.189566
Moved 778.9022 247.2624 460.2624 -0.2609667 0.1858599
Moved 778.9175 244.639 458.8195 -0.2670392 0.1821488
Ended 778.9332 243.5 459 -0.2696759 0.1826131
Candidates 779.1309 12 after says days at assays data st assayed assure age agree agreed
Began 780.7823 380 399 0.04629632 0.02829214
Stationary 780.7979 380 399 0.04629632 0.02829214
Stationary 780.8127 380 399 0.04629632 0.02829214
Stationary 780.8278 380 399 0.04629632 0.02829214
Stationary 780.8438 380 399 0.04629632 0.02829214
Stationary 780.8589 380 399 0.04629632 0.02829214
Ended 780.8749 380 399 0.04629632 0.02829214
NextCandidatePanel 780.9355
Began 781.7803 413 406 0.1226852 0.04629618
Stationary 781.8005 413 406 0.1226852 0.04629618
Stationary 781.816 413 406 0.1226852 0.04629618
Stationary 781.8315 413 406 0.1226852 0.04629618
Stationary 781.8449 413 406 0.1226852 0.04629618
Ended 781.8613 413 406 0.1226852 0.04629618
NextCandidatePanel 781.9212
Began 783.2932 405 408 0.1041667 0.05144025
Stationary 783.3257 405 408 0.1041667 0.05144025
Stationary 783.3416 405 408 0.1041667 0.05144025
Stationary 783.3558 405 408 0.1041667 0.05144025
Ended 783.371 405 408 0.1041667 0.05144025
NextCandidatePanel 783.3996
Began 783.4325 397 407 0.0856481 0.04886827
Stationary 783.4507 397 407 0.0856481 0.04886827
Stationary 783.4653 397 407 0.0856481 0.04886827
Stationary 783.4801 397 407 0.0856481 0.04886827
Ended 783.4945 397 407 0.0856481 0.04886827
Cancel 783.5558
Began 784.2471 146 329 -0.4953704 -0.151749
Stationary 784.2668 146 329 -0.4953704 -0.151749
Stationary 784.2816 146 329 -0.4953704 -0.151749
Stationary 784.2964 146 329 -0.4953704 -0.151749
Stationary 784.3117 146 329 -0.4953704 -0.151749
Stationary 784.3281 146 329 -0.4953704 -0.151749
Stationary 784.3416 146 329 -0.4953704 -0.151749
Moved 784.3655 157.9999 339.7999 -0.4675928 -0.1239715
Stationary 784.377 157.9999 339.7999 -0.4675928 -0.1239715
Moved 784.3891 161.5443 345.1804 -0.4593883 -0.1101329
Moved 784.4055 166.2338 352.3896 -0.4485329 -0.09159056
Moved 784.4215 170.5 359.5 -0.4386574 -0.07330247
Moved 784.4368 176.8033 368.7246 -0.4240665 -0.04957678
Moved 784.4515 182.6132 377.4197 -0.4106176 -0.0272126
Moved 784.4659 187.9044 386.174 -0.3983695 -0.004696708
Moved 784.4822 193.7474 396.5453 -0.384844 0.02197862
Moved 784.4974 199.5677 406.7435 -0.3713711 0.04820843
Moved 784.5129 205.3295 414.1619 -0.3580335 0.06728879
Moved 784.5326 209.8243 421.3739 -0.3476289 0.08583818
Moved 784.5445 215.1407 428.5679 -0.3353224 0.1043412
Moved 784.5588 221.7741 438.0837 -0.3199674 0.1288161
Moved 784.576 225.5 444.5 -0.3113426 0.1453189
Moved 784.5894 230.8657 451.0119 -0.2989221 0.1620675
Moved 784.6052 237.036 460.054 -0.2846389 0.185324
Moved 784.621 243.274 467.7288 -0.2701991 0.2050636
Moved 784.6377 250.4755 476.3707 -0.2535289 0.2272907
Moved 784.6525 257.6691 486.3367 -0.2368771 0.2529236
Moved 784.6678 263.0904 491.0904 -0.2243278 0.2651501
Moved 784.6828 268.8593 498.0742 -0.2109737 0.2831124
Moved 784.6987 274.3476 502.0781 -0.1982694 0.2934105
