effort is what it will take
effort is what it will take
FixStart
0.6 0.6
432 388.8
Began 854.8157 471 382 0.2569444 -0.01543218
Stationary 854.8279 471 382 0.2569444 -0.01543218
Stationary 854.8391 471 382 0.2569444 -0.01543218
Stationary 854.8528 471 382 0.2569444 -0.01543218
Stationary 854.8685 471 382 0.2569444 -0.01543218
Stationary 854.8839 471 382 0.2569444 -0.01543218
Stationary 854.9 471 382 0.2569444 -0.01543218
Stationary 854.9163 471 382 0.2569444 -0.01543218
Stationary 854.9318 471 382 0.2569444 -0.01543218
Stationary 854.9465 471 382 0.2569444 -0.01543218
Moved 854.9616 456.3197 395.907 0.2229623 0.02033701
Moved 854.9778 453.6409 400.0386 0.2167614 0.03096333
Moved 854.9934 449.6922 405.4103 0.2076208 0.0447796
Moved 855.0092 447 411 0.2013889 0.05915629
Moved 855.0237 443.047 416.9218 0.1922384 0.07438722
Moved 855.0402 438.755 422.66 0.1823033 0.08914597
Moved 855.0557 436.8835 427.2331 0.1779709 0.1009081
Moved 855.0704 433.0041 434.9918 0.168991 0.1208637
Moved 855.0858 430.1253 440.7494 0.1623271 0.1356723
Moved 855.101 427.2577 446.4847 0.155689 0.1504235
Moved 855.1164 425.6833 452.2665 0.1520448 0.1652945
Moved 855.1321 422.4943 457.0114 0.1446628 0.1774982
Moved 855.1481 419.6211 462.7578 0.1380119 0.1922781
Moved 855.163 418.7814 466.8745 0.1360681 0.2028664
Moved 855.1786 415.5385 473.9231 0.1285613 0.2209956
Moved 855.1929 413.8271 479.6915 0.1245998 0.2358319
Moved 855.2086 412.39 484.4401 0.121273 0.2480455
Moved 855.2237 409.9239 490.1522 0.1155647 0.2627369
Moved 855.2393 408.5142 496.9431 0.1123014 0.2802033
Moved 855.2568 406.1509 503.6228 0.1068307 0.2973837
Moved 855.2706 404.9968 507.0095 0.1041593 0.3060943
Moved 855.2878 402.1382 512.7235 0.09754221 0.3207908
Moved 855.3019 400.1296 518.4817 0.09289254 0.3356009
Moved 855.3177 397.3817 524.2366 0.08653174 0.3504026
Moved 855.332 397.2521 527.2437 0.08623173 0.3581371
Moved 855.3473 394.6267 531.5599 0.08015454 0.3692383
Moved 855.3624 393.3729 534.2543 0.07725199 0.3761683
Moved 855.3784 392.1963 537.411 0.07452856 0.3842875
Moved 855.3942 390.8252 540.3495 0.07135471 0.3918455
Moved 855.4095 388.7663 543.2337 0.06658862 0.3992636
Moved 855.4244 386.9445 546.1111 0.06237139 0.4066642
Moved 855.4411 387 548.9802 0.06250004 0.4140436
Moved 855.4557 385.0698 549.9302 0.05803188 0.4164872
Moved 855.4703 385 551.369 0.05787035 0.4201875
Moved 855.4854 384 551.5969 0.0555556 0.4207737
Moved 855.5012 383.1068 552 0.05348802 0.4218106
Moved 855.5184 383 553.3319 0.05324075 0.4252363
Stationary 855.5323 383 553.3319 0.05324075 0.4252363
Stationary 855.5543 383 553 0.05324075 0.4243826
Stationary 855.5646 383 553 0.05324075 0.4243826
Stationary 855.5781 383 553 0.05324075 0.4243826
Moved 855.5945 383 541.6857 0.05324075 0.3952821
Moved 855.6098 388.3146 533.6854 0.06554296 0.3747052
Moved 855.6249 394.312 524.376 0.07942587 0.3507613
Moved 855.6396 398.6432 515.7137 0.08945177 0.3284816
Moved 855.6562 403.9268 507.1098 0.1016825 0.3063523
Moved 855.6708 409.6649 495.6702 0.114965 0.2769293
Moved 855.6944 419.8872 476.2255 0.1386279 0.2269174
Stationary 855.7049 419.8872 476.2255 0.1386279 0.2269174
Moved 855.717 424.1898 468.9179 0.1485874 0.2081221
Moved 855.7328 430.3965 458.9052 0.1629549 0.1823693
Moved 855.7493 436.3583 448.623 0.1767553 0.1559232
Moved 855.764 440.2986 440.4028 0.1858764 0.1347809
Moved 855.7794 445.8087 429.3825 0.1986314 0.1064364
Moved 855.7943 448.9301 420.4965 0.2058565 0.08358154
Moved 855.8105 452.1913 410.3306 0.2134057 0.05743458
Moved 855.8253 454.233 406.5339 0.218132 0.04766951
Moved 855.8408 456.1976 398.006 0.2226797 0.02573551
Moved 855.8576 458.023 390.885 0.2269051 0.007420214
Moved 855.8727 459.4663 382.2024 0.230246 -0.01491162
Moved 855.8873 460.8985 372.7105 0.2335613 -0.03932489
Moved 855.9042 461 363.957 0.2337964 -0.06183914
Moved 855.9181 461 356.2792 0.2337964 -0.08158648
