the postal service is very slow
the postal service is very slow
Basic
0.6 0.6
432 388.8
Began 961.2938 371 424 0.025463 0.09259254
Stationary 961.3051 371 424 0.025463 0.09259254
Stationary 961.3154 371 424 0.025463 0.09259254
Stationary 961.3312 371 424 0.025463 0.09259254
Stationary 961.3467 371 424 0.025463 0.09259254
Moved 961.3628 362.6676 436.9973 0.006174942 0.1260218
Moved 961.379 358.6916 447.8224 -0.003028711 0.153864
Moved 961.3944 355.3831 459.8505 -0.01068716 0.1848007
Moved 961.4103 351.8326 469.7798 -0.01890605 0.2103391
Moved 961.4272 346.7351 487.9935 -0.03070583 0.2571848
Moved 961.4403 342.5238 500.4286 -0.04045417 0.2891681
Moved 961.4591 339.1946 510.5459 -0.04816061 0.31519
Moved 961.4719 336.2524 519.2427 -0.05497118 0.3375582
Moved 961.4872 334.1876 523.4373 -0.05975102 0.3483469
Moved 961.5034 332.7487 526.5025 -0.06308158 0.3562306
Moved 961.5166 331.5 529 -0.06597221 0.3626543
Moved 961.533 330.1733 530.8267 -0.06904333 0.3673526
Moved 961.5485 330 533.5309 -0.06944443 0.3743078
Moved 961.5643 329 534.7051 -0.07175927 0.3773278
Moved 961.5791 327.8539 535 -0.07441238 0.3780863
Moved 961.5961 326.5 536.5 -0.07754628 0.3819444
Moved 961.6119 327 537.0116 -0.07638887 0.3832602
Moved 961.6283 325.5421 537 -0.07976353 0.3832304
Moved 961.6399 326 538 -0.07870371 0.3858024
Stationary 961.6558 326 538 -0.07870371 0.3858024
Stationary 961.6705 326 538 -0.07870371 0.3858024
Moved 961.6854 333.1404 526.3968 -0.06217499 0.3559587
Moved 961.7015 344.6785 508.9822 -0.03546635 0.311168
Moved 961.7167 356.7039 486.1329 -0.007629842 0.2523994
Moved 961.7321 368.7514 463.7162 0.02025783 0.1947432
Moved 961.7489 374.2045 453.7917 0.0328808 0.1692173
Moved 961.7647 386.8656 422.1195 0.062189 0.08775589
Moved 961.7784 392.6307 407.4233 0.07553399 0.04995707
Moved 961.7933 397.2044 396.7847 0.08612126 0.02259427
Moved 961.8099 401.1039 387.7923 0.09514779 -0.0005342931
