the facts get in the way
Moved 1380.558 388.5679 334.8989 0.06612946 -0.136577
Moved 1380.574 370.4936 349.1837 0.02429068 -0.09983635
Moved 1380.59 350.0966 366.3667 -0.02292444 -0.05564128
Moved 1380.606 327.4427 386.6064 -0.07536401 -0.003584324
Moved 1380.622 312.6823 398.4542 -0.1095317 0.02688828
Moved 1380.636 297.1251 412.0156 -0.1455438 0.06176839
Moved 1380.651 283.0865 423.3308 -0.1780405 0.09087134
Moved 1380.668 271 433 -0.2060186 0.1157406
Moved 1380.683 257.7111 443.6692 -0.23678 0.143182
Moved 1380.699 247.2385 453.7615 -0.261022 0.1691395
Moved 1380.714 240.2211 458.7789 -0.277266 0.1820445
Moved 1380.729 235.6146 464.5139 -0.2879291 0.1967948
Moved 1380.745 231.2919 469.2775 -0.2979354 0.2090469
Moved 1380.76 227.9809 475.0381 -0.3055997 0.2238635
Moved 1380.776 223.651 479.349 -0.3156226 0.234951
Moved 1380.791 214.8849 490.3884 -0.3359146 0.2633446
Ended 1380.806 206.5 502.5 -0.3553241 0.2944958
Candidates 1380.957 12 the tube rubber turner tune tubes witness river tribe witnesses tribes fitness
Began 1381.406 404 289 0.1018518 -0.2546296
Stationary 1381.423 404 289 0.1018518 -0.2546296
Stationary 1381.438 404 289 0.1018518 -0.2546296
Moved 1381.453 404 304.8357 0.1018518 -0.2138999
Moved 1381.471 404 348.9312 0.1018518 -0.1004858
Moved 1381.484 404 391.6322 0.1018518 0.009342005
Moved 1381.499 396.788 441.6359 0.08515745 0.1379522
Moved 1381.517 386.1917 500.53 0.06062905 0.2894289
Ended 1381.531 380.8411 549.4618 0.04824331 0.4152823
Accept 1381.576 0 the
Began 1381.989 333 281 -0.06249999 -0.2752058
Stationary 1382.009 333 281 -0.06249999 -0.2752058
Stationary 1382.025 333 281 -0.06249999 -0.2752058
Stationary 1382.039 333 281 -0.06249999 -0.2752058
Stationary 1382.055 333 281 -0.06249999 -0.2752058
Stationary 1382.071 333 281 -0.06249999 -0.2752058
Stationary 1382.087 333 281 -0.06249999 -0.2752058
Moved 1382.11 320.9869 268.9869 -0.09030799 -0.3061036
Moved 1382.122 322.2274 268.4548 -0.08743653 -0.3074722
Stationary 1382.133 322.2274 268.4548 -0.08743653 -0.3074722
Moved 1382.146 322 266.7887 -0.08796295 -0.3117574
Moved 1382.163 320.3499 263.6998 -0.09178261 -0.3197021
Moved 1382.179 320 260.8224 -0.09259259 -0.327103
Moved 1382.195 320 259.5 -0.09259259 -0.3305041
Moved 1382.209 320 257.2762 -0.09259259 -0.3362237
Moved 1382.224 320 254.8501 -0.09259259 -0.3424638
Moved 1382.24 320 251.9847 -0.09259259 -0.3498335
Moved 1382.255 320 249.1073 -0.09259259 -0.3572344
Moved 1382.271 320 248 -0.09259259 -0.3600824
Moved 1382.286 320 247.1733 -0.09259259 -0.3622085
Moved 1382.302 320 246.5 -0.09259259 -0.3639403
Moved 1382.317 320 245.6479 -0.09259259 -0.3661319
Stationary 1382.331 320 246 -0.09259259 -0.3652264
Stationary 1382.347 320 246 -0.09259259 -0.3652264
Stationary 1382.363 320 246 -0.09259259 -0.3652264
Moved 1382.378 320 253.1447 -0.09259259 -0.3468502
Moved 1382.395 320 260.7435 -0.09259259 -0.3273058
Moved 1382.41 320 273.332 -0.09259259 -0.2949281
Moved 1382.425 320 286.2531 -0.09259259 -0.2616947
Moved 1382.441 320 293.7184 -0.09259259 -0.2424939
Moved 1382.456 318.9794 309.2477 -0.09495517 -0.2025523
Moved 1382.472 317.5388 322.1503 -0.0982897 -0.1693667
Moved 1382.487 317 335.1883 -0.09953702 -0.1358327
Moved 1382.503 317 345.4495 -0.09953702 -0.1094405
Moved 1382.52 317 360.0562 -0.09953702 -0.07187188
Moved 1382.533 317 375.5551 -0.09953702 -0.03200868
Moved 1382.548 317 382.8749 -0.09953702 -0.01318174
Moved 1382.565 317 398.8423 -0.09953702 0.02788646
Moved 1382.58 317 409.3785 -0.09953702 0.05498591
Moved 1382.594 317 415.2429 -0.09953702 0.07006919
Moved 1382.61 317 421.8483 -0.09953702 0.08705822
Moved 1382.626 317 426.2329 -0.09953702 0.09833559
Moved 1382.641 317 429.7056 -0.09953702 0.1072674
Moved 1382.656 315.0138 430.9931 -0.1041347 0.1105789
Moved 1382.672 313.5688 432.4312 -0.1074795 0.1142776
Moved 1382.688 307.516 433 -0.1214908 0.1157406
Moved 1382.702 300.3857 433 -0.137996 0.1157406
Moved 1382.72 293.224 433 -0.1545742 0.1157406
Moved 1382.734 286.0435 433 -0.1711957 0.1157406
Moved 1382.748 277.6081 427.3533 -0.190722 0.1012172
Moved 1382.766 268.6012 420.8006 -0.2115714 0.08436356
Moved 1382.78 250.7127 410.693 -0.2529798 0.05836667
Moved 1382.795 220.8531 393.7168 -0.3220992 0.01470369
Moved 1382.812 187.0473 374.4556 -0.4003535 -0.03483658
Moved 1382.826 175.5529 367.5378 -0.4269609 -0.05262924
Moved 1382.848 160.143 355.5144 -0.4626319 -0.08355349
Stationary 1382.859 160.143 355.5144 -0.4626319 -0.08355349
Moved 1382.871 159 355.5 -0.4652778 -0.08359061
Moved 1382.887 158 354 -0.4675925 -0.08744855
Moved 1382.902 156.6851 354 -0.4706364 -0.08744855
Moved 1382.921 163.7845 349.2308 -0.4542027 -0.09971493
Moved 1382.933 182.6982 340.8436 -0.4104208 -0.121287
Moved 1382.949 201.6142 330.8275 -0.366634 -0.1470488
Moved 1382.965 218.8834 321.4847 -0.3266588 -0.1710786
Moved 1382.981 235.9603 310.0264 -0.2871288 -0.2005493
Moved 1382.996 248.8957 301.8152 -0.2571858 -0.2216688
Moved 1383.011 264.6573 291.5618 -0.2207006 -0.2480407
Moved 1383.026 279.5471 283.9791 -0.1862335 -0.2675436
Moved 1383.042 293.3845 275.4308 -0.1542026 -0.2895299
Moved 1383.056 304.9964 268.1273 -0.1273232 -0.3083147
Moved 1383.073 312.119 265.3524 -0.1108357 -0.3154517
Moved 1383.092 318.0436 262.4782 -0.09712129 -0.3228442
Moved 1383.103 320.7967 261.7344 -0.09074832 -0.3247572
Moved 1383.119 324.5956 261 -0.08195455 -0.3266461
Moved 1383.134 327.4736 261 -0.07529263 -0.3266461
Moved 1383.149 330.3438 261 -0.06864871 -0.3266461
Moved 1383.165 335.4879 277.8298 -0.05674089 -0.2833597
Moved 1383.179 338.1216 303.8987 -0.05064432 -0.2163099
Moved 1383.195 339.971 341.1878 -0.04636347 -0.1204018
Moved 1383.212 341.0804 377.6551 -0.04379526 -0.02660728
Moved 1383.226 344 418.5 -0.03703703 0.07844638
Moved 1383.242 344.9852 441.7786 -0.03475641 0.1383193
Moved 1383.257 347.8482 461.9376 -0.02812907 0.1901685
Moved 1383.272 349.8628 479.3533 -0.02346585 0.2349622
Moved 1383.287 353.9158 496.6631 -0.01408388 0.2794832
Moved 1383.302 357.9726 509.4315 -0.004693121 0.3123236
Moved 1383.32 359.8789 518.1525 -0.0002802412 0.3347544
Moved 1383.333 363.8496 534.3986 0.008911192 0.3765396
Moved 1383.349 365.7212 541.6059 0.01324346 0.3950768
Moved 1383.366 367.1624 546.4871 0.01657953 0.4076312
Moved 1383.38 367 551.1957 0.01620372 0.4197421
Moved 1383.395 367 553.0395 0.01620372 0.4244842
Moved 1383.411 367 554.4782 0.01620372 0.4281847
Moved 1383.427 367 556 0.01620372 0.4320986
Moved 1383.447 367 556.9714 0.01620372 0.4345971
Stationary 1383.457 367 557 0.01620372 0.4346707
Stationary 1383.474 367 557 0.01620372 0.4346707
Moved 1383.488 359.3235 557 -0.001565864 0.4346707
Moved 1383.504 355.8195 557 -0.009677113 0.4346707
Moved 1383.52 351.4654 557 -0.01975596 0.4346707
Moved 1383.534 347.5 546.5 -0.02893518 0.4076646
Moved 1383.552 340.6808 543.4006 -0.04472047 0.3996929
Moved 1383.58 316.6194 519.6193 -0.1004182 0.338527
Moved 1383.597 305.7023 507.6598 -0.1256891 0.3077669
Moved 1383.614 294.737 493.7897 -0.1510718 0.2720927
Moved 1383.627 281.7711 476.1138 -0.1810855 0.22663
Moved 1383.643 270.239 460.2036 -0.2077802 0.1857086
Moved 1383.659 263.7427 450.7753 -0.2228178 0.1614591
Moved 1383.674 252.8061 434.2092 -0.248134 0.1188507
Moved 1383.689 244.1958 419.9929 -0.2680654 0.08228619
Moved 1383.705 236.2521 408.7529 -0.2864535 0.05337683
Moved 1383.72 230.252 398.691 -0.3003426 0.02749733
Moved 1383.736 223.499 389.2485 -0.3159745 0.003211017
Moved 1383.751 216.6897 377.4414 -0.3317369 -0.02715695
Moved 1383.766 213.549 371.0981 -0.3390069 -0.04347208
Moved 1383.782 209.0955 362.4606 -0.3493161 -0.06568775
Ended 1383.798 205.8467 355.6167 -0.3568363 -0.08329046
Candidates 1383.919 12 beaches facts changes changed caves vectors cracked affects manners banned affected chambers
Began 1384.704 384 356 0.0555556 -0.0823046
Stationary 1384.723 384 356 0.0555556 -0.0823046
Stationary 1384.737 384 356 0.0555556 -0.0823046
Moved 1384.754 372.338 356 0.02856026 -0.0823046
Moved 1384.769 358.3461 356 -0.003828456 -0.0823046
Moved 1384.784 319.8975 356 -0.09282997 -0.0823046
Moved 1384.8 257.1876 356 -0.2379917 -0.0823046
Moved 1384.824 165.3238 345.39 -0.4506393 -0.1095938
Ended 1384.835 140 344 -0.5092592 -0.1131688
Accept 1384.858 1 facts
Began 1385.167 422 409 0.1435185 0.05401234
Stationary 1385.185 422 409 0.1435185 0.05401234
Stationary 1385.201 422 409 0.1435185 0.05401234
Stationary 1385.215 422 409 0.1435185 0.05401234
Stationary 1385.232 422 409 0.1435185 0.05401234
Stationary 1385.246 422 409 0.1435185 0.05401234
Stationary 1385.261 422 409 0.1435185 0.05401234
Moved 1385.277 429.3723 409 0.1605841 0.05401234
Moved 1385.294 432.189 417.3228 0.1671041 0.07541868
Moved 1385.309 433.6296 416.6296 0.170439 0.07363582
Moved 1385.324 435.0668 418.0668 0.1737657 0.07733219
Moved 1385.338 436.5 418 0.1770833 0.07716041
Stationary 1385.354 436.5 418 0.1770833 0.07716041
Moved 1385.37 438.3875 419 0.1814526 0.07973251
Moved 1385.385 439.5 419 0.1840278 0.07973251
Moved 1385.401 440.9372 420 0.1873547 0.08230445
Moved 1385.42 442.3775 420 0.1906888 0.08230445
Moved 1385.431 443 420.8125 0.1921296 0.08439421
Moved 1385.447 444.2522 421 0.1950282 0.08487643
Moved 1385.464 445.5 421 0.1979166 0.08487643
Stationary 1385.478 445.5 421 0.1979166 0.08487643
Moved 1385.493 445 422.189 0.1967593 0.08793446
Stationary 1385.507 445 422.189 0.1967593 0.08793446
Stationary 1385.527 445 422 0.1967593 0.08744851
Stationary 1385.54 445 422 0.1967593 0.08744851
Moved 1385.553 427.238 422 0.1556435 0.08744851
Moved 1385.569 418.9785 422 0.1365242 0.08744851
Moved 1385.586 410.9231 422 0.1178775 0.08744851
Moved 1385.605 400.9952 422 0.09489636 0.08744851
Moved 1385.619 396.3698 412.7177 0.08418937 0.06357428
Moved 1385.632 387.8118 412.2706 0.06437907 0.06242426
Moved 1385.648 381.7806 409.3903 0.05041808 0.05501625
Moved 1385.662 377.7649 407.2549 0.04112234 0.04952395
Moved 1385.678 374.6362 404.6362 0.03388017 0.04278858
Moved 1385.694 373.409 403.409 0.03103932 0.03963215
Moved 1385.71 371.9691 401.9691 0.02770633 0.03592868
Moved 1385.726 370.9001 400.9001 0.02523184 0.03317939
Moved 1385.741 368.4278 398.8556 0.0195088 0.02792072
Moved 1385.755 366.9891 396.9891 0.01617839 0.02311997
Moved 1385.771 364.1005 394.1005 0.009491841 0.01569045
Moved 1385.788 361.2162 390.3242 0.002815127 0.00597785
Moved 1385.801 358.355 387.355 -0.003807793 -0.001658883
Moved 1385.816 354.4738 383.4738 -0.0127921 -0.0116415
Moved 1385.832 352.2424 381.2424 -0.01795749 -0.01738081
Moved 1385.848 349.4538 378.4538 -0.02441252 -0.02455307
Moved 1385.865 347.2882 378 -0.02942543 -0.02572024
Moved 1385.879 345.8462 376.8462 -0.03276343 -0.02868778
Moved 1385.895 342.817 377 -0.03977542 -0.02829226
Moved 1385.91 340.9662 377 -0.0440597 -0.02829226
Moved 1385.926 338.0551 377 -0.05079851 -0.02829226
Moved 1385.942 334.941 377 -0.05800699 -0.02829226
Moved 1385.956 328.8737 389.3032 -0.07205164 0.003351674
Moved 1385.971 321.6171 399.336 -0.08884926 0.02915633
Moved 1385.987 311.6832 412.9265 -0.1118445 0.06411117
Moved 1386.009 292.5258 449.1664 -0.1561904 0.1573211
Stationary 1386.021 292.5258 449.1664 -0.1561904 0.1573211
Moved 1386.032 282.4431 469.1139 -0.17953 0.2086262
Moved 1386.048 273.5 493 -0.2002315 0.2700616
Moved 1386.065 268.7619 504.4603 -0.2111992 0.2995376
Moved 1386.08 264.4442 516.4821 -0.2211939 0.330458
Moved 1386.094 262.3765 528.3644 -0.2259803 0.3610196
Moved 1386.11 262 538.3519 -0.2268519 0.3867074
Moved 1386.127 262 545.4622 -0.2268519 0.4049952
Moved 1386.142 262 551.7141 -0.2268519 0.4210752
Moved 1386.156 262 557.4529 -0.2268519 0.4358355
Moved 1386.173 266.6244 560.5414 -0.2161473 0.4437794
Moved 1386.187 271.9539 563.9078 -0.2038104 0.4524378
Moved 1386.203 274.7542 566.7542 -0.1973284 0.4597585
Moved 1386.22 276.6498 567.825 -0.1929402 0.4625126
Moved 1386.234 280.7743 569.2581 -0.1833928 0.4661988
Moved 1386.249 289.8888 570.6984 -0.1622944 0.4699033
Moved 1386.267 303.3953 571 -0.1310293 0.4706789
Moved 1386.28 313.8087 571 -0.1069244 0.4706789
Moved 1386.296 331.5068 571 -0.06595656 0.4706789
Moved 1386.312 346.1882 571 -0.03197183 0.4706789
Moved 1386.327 359.4735 561.3224 -0.001218667 0.4457881
Moved 1386.342 370.9733 557.01 0.02540112 0.4346964
Moved 1386.357 378.2602 555.548 0.04226893 0.430936
Moved 1386.371 384.6482 552.1172 0.05705605 0.4221121
Moved 1386.393 387.8991 551.0336 0.06458124 0.4193251
Moved 1386.404 389.3887 549.6113 0.06802936 0.4156669
Moved 1386.418 390 549.1807 0.06944448 0.4145594
Ended 1386.434 390 548.5 0.06944448 0.4128085
Candidates 1386.57 12 hey jerry they get her jet key net betty grey newt bet
Began 1387.843 378 417 0.04166663 0.0745884
Stationary 1387.855 378 417 0.04166663 0.0745884
Stationary 1387.867 378 417 0.04166663 0.0745884
Stationary 1387.882 378 417 0.04166663 0.0745884
Stationary 1387.898 378 417 0.04166663 0.0745884
Stationary 1387.913 378 417 0.04166663 0.0745884
Stationary 1387.927 378 417 0.04166663 0.0745884
Stationary 1387.943 378 417 0.04166663 0.0745884
Stationary 1387.959 378 417 0.04166663 0.0745884
Stationary 1387.974 378 417 0.04166663 0.0745884
Stationary 1387.989 378 417 0.04166663 0.0745884
Stationary 1388.005 378 417 0.04166663 0.0745884
Stationary 1388.022 378 417 0.04166663 0.0745884
Stationary 1388.037 378 417 0.04166663 0.0745884
Stationary 1388.052 378 417 0.04166663 0.0745884
Stationary 1388.068 378 417 0.04166663 0.0745884
Stationary 1388.084 378 417 0.04166663 0.0745884
Stationary 1388.107 378 417 0.04166663 0.0745884
Stationary 1388.118 378 417 0.04166663 0.0745884
Stationary 1388.129 378 417 0.04166663 0.0745884
Stationary 1388.146 378 417 0.04166663 0.0745884
Stationary 1388.16 378 417 0.04166663 0.0745884
Stationary 1388.176 378 417 0.04166663 0.0745884
Moved 1388.192 381.9914 383.3152 0.05090604 -0.01204942
Moved 1388.209 385 337.9659 0.05787035 -0.1286886
Moved 1388.224 386.4453 288.8602 0.06121596 -0.2549894
Moved 1388.239 386 250.665 0.06018519 -0.3532279
Moved 1388.254 387.3169 230.8806 0.06323348 -0.4041137
Moved 1388.27 389.7623 207.8519 0.06889432 -0.4633439
Ended 1388.285 394 194 0.07870366 -0.4989713
Accept 1388.328 3 get
Began 1388.959 478 584 0.2731481 0.5041152
Stationary 1388.979 478 584 0.2731481 0.5041152
Stationary 1388.993 478 584 0.2731481 0.5041152
Stationary 1389.009 478 584 0.2731481 0.5041152
Moved 1389.025 478 576.5081 0.2731481 0.4848457
Moved 1389.042 478 571.1894 0.2731481 0.471166
Moved 1389.055 473.0571 565.8816 0.2617062 0.4575143
Moved 1389.079 468.7993 557.3979 0.2518503 0.435694
Stationary 1389.09 468.7993 557.3979 0.2518503 0.435694
Moved 1389.101 468.3604 553.7209 0.2508343 0.4262367
Moved 1389.116 468 551.9236 0.25 0.4216141
Moved 1389.133 466.5 550.5 0.2465278 0.4179526
Moved 1389.148 467 549.0518 0.2476852 0.4142276
Moved 1389.163 467 547.6158 0.2476852 0.4105344
Moved 1389.179 465.5 546.5 0.244213 0.4076646
Moved 1389.194 466 545.0715 0.2453704 0.4039903
Stationary 1389.211 466 545 0.2453704 0.4038065
Moved 1389.225 465.1221 543.1221 0.2433382 0.3989764
Moved 1389.241 464.5 542.5 0.2418981 0.3973764
Moved 1389.256 465 541.6266 0.2430555 0.39513
Stationary 1389.271 465 542 0.2430555 0.3960905
Moved 1389.286 463.5 540.5 0.2395834 0.3922324
Moved 1389.302 463.2749 537.8247 0.2390623 0.3853515
Moved 1389.318 461.8347 528.8432 0.2357286 0.362251
Moved 1389.333 457.5782 506.1021 0.2258756 0.3037605
Moved 1389.349 451.8528 478.2641 0.2126223 0.2321606
Moved 1389.365 446.1245 445.216 0.1993623 0.1471604
Moved 1389.379 444.0826 428.8256 0.1946355 0.1050039
Moved 1389.399 441.2927 411.756 0.1881774 0.06110089
Moved 1389.41 440.5057 398.0906 0.1863557 0.02595309
Moved 1389.425 440 381.5767 0.1851852 -0.01652101
Moved 1389.441 440 364.5334 0.1851852 -0.06035636
Moved 1389.456 440 346.233 0.1851852 -0.1074255
Moved 1389.472 438.7392 328.8704 0.1822666 -0.1520825
Moved 1389.487 438 318.0426 0.1805556 -0.1799316
Moved 1389.502 438 307.0428 0.1805556 -0.2082233
Moved 1389.518 438 297.3779 0.1805556 -0.2330815
Moved 1389.533 438 284.2335 0.1805556 -0.2668892
Moved 1389.549 438 271.8517 0.1805556 -0.2987353
Ended 1389.567 438 264 0.1805556 -0.31893
Candidates 1389.653 12 in on inn pin um un yum ion tin upon tim pub
Began 1390.134 398 363 0.08796295 -0.06430049
Stationary 1390.15 398 363 0.08796295 -0.06430049
Stationary 1390.167 398 363 0.08796295 -0.06430049
Moved 1390.18 398 392.9926 0.08796295 0.01284085
Moved 1390.197 406.3135 430.2541 0.1072072 0.1086782
Ended 1390.214 412 501 0.1203704 0.2906378
Accept 1390.255 0 in
Began 1390.688 315 508 -0.1041667 0.3086419
Stationary 1390.705 315 508 -0.1041667 0.3086419
Stationary 1390.719 315 508 -0.1041667 0.3086419
Stationary 1390.735 315 508 -0.1041667 0.3086419
Stationary 1390.751 315 508 -0.1041667 0.3086419
Moved 1390.77 309.9272 513.0729 -0.1159094 0.3216895
Moved 1390.782 304.0009 518.9991 -0.1296276 0.3369317
Moved 1390.798 301.1315 523.3027 -0.1362696 0.3480008
Moved 1390.813 297.7741 526.226 -0.1440415 0.3555194
Moved 1390.829 295.0407 532.9186 -0.1503687 0.3727329
Moved 1390.845 290.7328 538.6896 -0.1603408 0.3875762
Moved 1390.859 288.2858 543.5712 -0.166005 0.4001317
Moved 1390.875 286.7004 547.8986 -0.1696749 0.4112618
Moved 1390.89 285 550.7374 -0.1736111 0.4185632
Moved 1390.906 283.8305 553.3391 -0.1763183 0.4252546
Moved 1390.921 282.8058 554.1942 -0.1786902 0.427454
Moved 1390.937 282.2996 555.7004 -0.1798621 0.4313282
Moved 1390.952 282 557.1456 -0.1805555 0.4350452
Moved 1390.973 281 558 -0.1828704 0.4372427
Stationary 1390.984 281 558 -0.1828704 0.4372427
Moved 1390.997 281 559.4459 -0.1828704 0.4409616
Stationary 1391.014 281 559.4459 -0.1828704 0.4409616
Moved 1391.029 281 560.0215 -0.1828704 0.4424421
Stationary 1391.044 281 560 -0.1828704 0.4423867
Stationary 1391.06 281 560 -0.1828704 0.4423867
Stationary 1391.075 281 560 -0.1828704 0.4423867
Moved 1391.09 289.7385 560 -0.1626423 0.4423867
Moved 1391.106 298.1483 546.4736 -0.1431751 0.4075966
Moved 1391.121 312.0308 531.2888 -0.1110398 0.3685412
Moved 1391.136 322.5002 516.1663 -0.08680498 0.3296458
Moved 1391.152 334.9761 498.1456 -0.05792563 0.2832961
Moved 1391.167 347.6035 479.0812 -0.02869571 0.2342623
Moved 1391.183 356.486 466.271 -0.008134295 0.2013142
Moved 1391.199 366.5 449 0.0150463 0.156893
Moved 1391.215 377.7663 433.3506 0.04112571 0.1166424
Moved 1391.229 386.4592 418.9013 0.06124824 0.07947855
Moved 1391.25 398.6801 401.4799 0.0895372 0.03467038
Stationary 1391.261 398.6801 401.4799 0.0895372 0.03467038
Moved 1391.275 404.4376 391.4843 0.1028647 0.008961516
Moved 1391.29 411.7347 380.2775 0.1197564 -0.01986248
Moved 1391.306 416.547 373.2707 0.1308958 -0.0378841
Moved 1391.322 420.869 368.5079 0.1409006 -0.05013407
Moved 1391.337 424.1572 363.7642 0.1485119 -0.0623349
Moved 1391.353 425.5 361 0.1516204 -0.06944452
Moved 1391.369 426 359.3712 0.1527777 -0.07363378
Moved 1391.383 427.0701 356.8599 0.1552548 -0.08009302
Moved 1391.398 427 355.5023 0.1550926 -0.08358464
Stationary 1391.415 427 355.5023 0.1550926 -0.08358464
Stationary 1391.431 427 356 0.1550926 -0.0823046
Moved 1391.446 409.6615 362.6708 0.1149571 -0.0651471
Moved 1391.461 390.3145 374.106 0.07017244 -0.03573555
Moved 1391.476 371.3131 388.385 0.0261878 0.0009902122
Moved 1391.492 331.2607 417.3624 -0.06652603 0.07552044
Moved 1391.508 309.6038 432.4258 -0.1166579 0.1142639
Moved 1391.528 297.2331 443.4135 -0.1452938 0.1425244
Moved 1391.54 285.0248 453.8533 -0.1735537 0.1693758
Moved 1391.554 275.0676 460.2471 -0.1966028 0.1858206
Moved 1391.569 265.0063 465.9964 -0.2198928 0.2006079
Moved 1391.585 256.1758 470.4121 -0.2403338 0.2119652
Moved 1391.6 248.1353 477.2918 -0.2589461 0.2296599
Moved 1391.615 243.9762 482.0356 -0.2685735 0.2418611
Moved 1391.631 241.1009 489.1468 -0.2752294 0.2601512
Ended 1391.646 239 496.5 -0.2800926 0.2790637
Candidates 1391.826 12 the termed weeks returned urge where turned trigger egfr turner other rubber
Began 1392.228 374 344 0.03240744 -0.1131688
Stationary 1392.248 374 344 0.03240744 -0.1131688
Moved 1392.264 374 354.1953 0.03240744 -0.08694621
Moved 1392.278 374 367.4622 0.03240744 -0.05282351
Moved 1392.293 364.1837 391.0816 0.009684463 0.007925936
Moved 1392.309 355.7266 431.9882 -0.009892137 0.1131381
Moved 1392.324 342.4987 501.1953 -0.04051238 0.2911401
Ended 1392.344 341 510 -0.04398147 0.3137859
Accept 1392.399 0 the
Began 1392.599 258 471 -0.2361111 0.2134772
Stationary 1392.618 258 471 -0.2361111 0.2134772
Stationary 1392.634 258 471 -0.2361111 0.2134772
Stationary 1392.647 258 471 -0.2361111 0.2134772
Moved 1392.664 243.5626 458.9688 -0.2695311 0.1825329
Moved 1392.678 235.9944 453.8287 -0.28705 0.1693123
Moved 1392.694 228.644 449.1864 -0.3040648 0.1573723
Moved 1392.71 218 442.5 -0.3287037 0.1401748
Moved 1392.725 209.7509 437.8754 -0.3477989 0.1282804
Moved 1392.741 201.9008 433.3405 -0.3659704 0.1166163
Moved 1392.757 195.3542 430.6771 -0.3811244 0.1097661
Moved 1392.771 188.4516 428.8903 -0.3971027 0.1051705
Moved 1392.786 182.269 426.4538 -0.4114145 0.09890367
Moved 1392.802 176.0661 425.0165 -0.4257728 0.09520715
Moved 1392.824 167.3917 422.4639 -0.4458526 0.08864159
Stationary 1392.834 167.3917 422.4639 -0.4458526 0.08864159
Moved 1392.848 165.0251 422 -0.4513307 0.08744851
Moved 1392.866 163.5824 422 -0.4546705 0.08744851
Moved 1392.879 162.1448 422 -0.4579982 0.08744851
Moved 1392.894 160.7061 422 -0.4613286 0.08744851
Stationary 1392.91 160.7061 422 -0.4613286 0.08744851
Moved 1392.925 160 421 -0.462963 0.08487643
Moved 1392.939 158.819 421 -0.4656968 0.08487643
Stationary 1392.956 158.819 421 -0.4656968 0.08487643
Moved 1392.971 157.956 421 -0.4676944 0.08487643
Stationary 1392.986 158 421 -0.4675925 0.08487643
Moved 1393.002 156.9909 421 -0.4699285 0.08487643
Moved 1393.018 157 419.5564 -0.4699074 0.08116349
Moved 1393.032 156 419.1163 -0.4722222 0.08003164
Moved 1393.048 154.9865 416.973 -0.4745682 0.07451905
Moved 1393.073 151.1178 407.4714 -0.4835235 0.05008069
