if you were not so stupid
Stationary 301.8162 483 425 0.2847222 0.09516452
Stationary 301.8315 483 425 0.2847222 0.09516452
Stationary 301.8454 483 425 0.2847222 0.09516452
Moved 301.8633 483 433.0233 0.2847222 0.1158005
Moved 301.8801 471.3365 435.9159 0.2577235 0.1232405
Moved 301.8943 462.816 438.728 0.2380001 0.130473
Moved 301.909 449.8151 442.0411 0.2079053 0.1389945
Moved 301.9237 436.4367 446.369 0.1769368 0.150126
Moved 301.9401 419.3308 450.6929 0.1373397 0.161247
Moved 301.9551 401.9604 456.3465 0.09713064 0.1757883
Moved 301.9731 389.2768 459.317 0.06777027 0.1834283
Moved 301.9852 378.4925 461.2153 0.04280676 0.188311
Moved 302.0007 371.432 463.448 0.02646297 0.1940534
Moved 302.0159 362.311 465.4756 0.005349517 0.1992684
Moved 302.032 355.1286 467.1743 -0.0112764 0.2036375
Moved 302.0473 349.5479 468.613 -0.02419477 0.207338
Moved 302.0644 344.8447 469 -0.0350818 0.2083333
Moved 302.0794 340.5286 470.4905 -0.04507278 0.2121668
Moved 302.0925 338.1364 471 -0.0506101 0.2134772
Moved 302.1082 335.8942 471 -0.05580048 0.2134772
Moved 302.1241 333 472.5 -0.06249999 0.2173353
Moved 302.14 332.0536 472.9464 -0.06469071 0.2184833
Stationary 302.1548 332 473 -0.06481484 0.2186213
Stationary 302.1709 332 473 -0.06481484 0.2186213
Ended 302.1867 332 473 -0.06481484 0.2186213
Candidates 302.3701 12 file fig for food duke thought dole good while fly though fight
Began 303.0921 395 420 0.08101851 0.08230445
Stationary 303.1134 395 420 0.08101851 0.08230445
Stationary 303.1272 395 420 0.08101851 0.08230445
Stationary 303.1419 395 420 0.08101851 0.08230445
Stationary 303.163 395 420 0.08101851 0.08230445
Stationary 303.1726 395 420 0.08101851 0.08230445
Stationary 303.1875 395 420 0.08101851 0.08230445
Ended 303.2028 395 420 0.08101851 0.08230445
NextCandidatePanel 303.2651
Began 303.7111 369 411 0.02083332 0.05915629
Stationary 303.7285 369 411 0.02083332 0.05915629
Stationary 303.7425 369 411 0.02083332 0.05915629
Stationary 303.7577 369 411 0.02083332 0.05915629
Stationary 303.7734 369 411 0.02083332 0.05915629
Ended 303.7899 369 411 0.02083332 0.05915629
NextCandidatePanel 303.8505
Began 304.5413 370 396 0.02314816 0.02057605
Stationary 304.5591 370 396 0.02314816 0.02057605
Stationary 304.5768 370 396 0.02314816 0.02057605
Stationary 304.5915 370 396 0.02314816 0.02057605
Stationary 304.6062 370 396 0.02314816 0.02057605
Stationary 304.6216 370 396 0.02314816 0.02057605
Ended 304.6363 370 396 0.02314816 0.02057605
Began 304.6823 365 408 0.01157403 0.05144025
Stationary 304.7031 365 408 0.01157403 0.05144025
NextCandidatePanel 304.7031
Stationary 304.7148 365 408 0.01157403 0.05144025
Stationary 304.7296 365 408 0.01157403 0.05144025
Stationary 304.7442 365 408 0.01157403 0.05144025
Stationary 304.76 365 408 0.01157403 0.05144025
Ended 304.7762 365 408 0.01157403 0.05144025
Cancel 304.8363
Began 305.4224 373 512 0.0300926 0.31893
Stationary 305.4425 373 512 0.0300926 0.31893
Stationary 305.4565 373 512 0.0300926 0.31893
Stationary 305.4688 373 512 0.0300926 0.31893
Stationary 305.4847 373 512 0.0300926 0.31893
Stationary 305.5009 373 512 0.0300926 0.31893
Stationary 305.515 373 512 0.0300926 0.31893
Stationary 305.5299 373 512 0.0300926 0.31893
Stationary 305.5455 373 512 0.0300926 0.31893
Stationary 305.5601 373 512 0.0300926 0.31893
Moved 305.5762 396.9152 502.7385 0.0854518 0.2951093
Moved 305.5922 410.6917 499.8617 0.1173419 0.28771
Moved 305.6086 427.1374 497.9885 0.1554106 0.2828922
Moved 305.6249 439.9647 495.119 0.1851034 0.2755116
Moved 305.64 456.562 496 0.2235231 0.2777777
Moved 305.654 475.9845 496 0.2684827 0.2777777
Moved 305.6689 490.3186 496 0.3016635 0.2777777
Moved 305.6847 505.7895 495 0.3374757 0.2752057
Moved 305.7019 520.0568 495 0.3705019 0.2752057
Moved 305.7186 529.2352 495 0.3917482 0.2752057
Moved 305.732 536.9258 495 0.4095505 0.2752057
Moved 305.7476 540.7756 495 0.4184621 0.2752057
Moved 305.763 544.4108 495 0.4268769 0.2752057
Moved 305.7779 546.1443 495 0.4308897 0.2752057
Moved 305.7929 547.584 495 0.4342223 0.2752057
Moved 305.809 549.0099 495 0.4375229 0.2752057
Moved 305.8304 550.4473 495 0.4408501 0.2752057
Stationary 305.8407 550.4473 495 0.4408501 0.2752057
Moved 305.8535 551.375 495 0.4429978 0.2752057
Stationary 305.8724 551.375 495 0.4429978 0.2752057
Stationary 305.8862 551.375 495 0.4429978 0.2752057
Stationary 305.9004 551 495 0.4421297 0.2752057
Stationary 305.9175 551 495 0.4421297 0.2752057
Moved 305.9312 538.1822 495 0.4124587 0.2752057
Moved 305.9475 524.066 495 0.3797825 0.2752057
Moved 305.9626 514.0247 495 0.3565387 0.2752057
Moved 305.9773 500.317 495 0.3248079 0.2752057
Moved 305.9931 490.0706 495 0.3010894 0.2752057
Moved 306.0092 480.022 502.978 0.2778288 0.2957252
Moved 306.0236 470.5028 502 0.2557935 0.2932098
Moved 306.0392 462.898 502 0.2381898 0.2932098
Moved 306.0554 457.1631 502 0.2249144 0.2932098
Moved 306.0717 453 502 0.2152778 0.2932098
Moved 306.0867 450.0925 502 0.2085475 0.2932098
Moved 306.1023 447.1843 502 0.2018155 0.2932098
Moved 306.1172 446.1534 502 0.1994291 0.2932098
Moved 306.1327 444.7146 502 0.1960987 0.2932098
Moved 306.1482 444 502 0.1944444 0.2932098
Moved 306.1629 442.8376 502 0.1917537 0.2932098
Stationary 306.1832 442.8376 502 0.1917537 0.2932098
Stationary 306.1941 442.8376 502 0.1917537 0.2932098
Moved 306.2091 442 502 0.1898148 0.2932098
Ended 306.2257 442 502 0.1898148 0.2932098
Candidates 306.3458 12 you up toy took i yup yo to top roy utility tip
Began 306.9075 389 369 0.06712963 -0.04886839
Stationary 306.9198 389 369 0.06712963 -0.04886839
Stationary 306.933 389 369 0.06712963 -0.04886839
Stationary 306.9498 389 369 0.06712963 -0.04886839
Stationary 306.9644 389 369 0.06712963 -0.04886839
Moved 306.9795 384.1502 379.3923 0.0559033 -0.02213914
Moved 306.9958 379.7369 391.9207 0.04568736 0.01008395
Moved 307.0118 376.4297 403.4219 0.03803164 0.03966539
Moved 307.0268 373.7677 411.2086 0.03186971 0.05969291
Moved 307.0423 371.9053 419.5684 0.02755851 0.08119442
Moved 307.0579 369.9335 426.6664 0.02299418 0.09945049
Moved 307.0739 368.028 433.8599 0.01858334 0.1179522
Moved 307.0887 366.5852 439.6591 0.01524359 0.1328678
Moved 307.1038 365.1448 445.4207 0.01190931 0.1476867
Moved 307.1188 365 448.588 0.01157403 0.1558332
Moved 307.1339 365 454 0.01157403 0.169753
Moved 307.15 364 455.726 0.009259283 0.1741921
Moved 307.1723 364 459.5 0.009259283 0.1838991
Stationary 307.1827 364 459.5 0.009259283 0.1838991
Moved 307.196 364 460.0931 0.009259283 0.1854245
Ended 307.2118 364 460 0.009259283 0.1851851
Accept 307.2531 0 you
Began 307.9945 263 410 -0.2245371 0.05658428
Stationary 308.0154 263 410 -0.2245371 0.05658428
Stationary 308.0303 263 410 -0.2245371 0.05658428
Stationary 308.0445 263 410 -0.2245371 0.05658428
Stationary 308.059 263 410 -0.2245371 0.05658428
Stationary 308.0737 263 410 -0.2245371 0.05658428
Stationary 308.0891 263 410 -0.2245371 0.05658428
Stationary 308.1038 263 410 -0.2245371 0.05658428
Moved 308.1217 281.3592 410 -0.1820389 0.05658428
Moved 308.1366 291.9433 418.9811 -0.1575387 0.0796838
Moved 308.1514 304.2666 421.8533 -0.1290126 0.08707125
Moved 308.1677 317.3568 424.746 -0.09871121 0.0945112
Moved 308.1834 330.2454 427.6101 -0.06887639 0.1018777
Moved 308.1971 340.7739 430.5068 -0.0445048 0.1093282
Moved 308.2207 356.7916 434.5166 -0.007426938 0.1196414
Stationary 308.2308 356.7916 434.5166 -0.007426938 0.1196414
Moved 308.2431 362.7747 436.1937 0.006422897 0.1239548
Moved 308.2596 366.2695 437 0.01451274 0.1260288
Moved 308.2746 368.0746 438.0746 0.01869122 0.1287925
Moved 308.2901 369.5 438 0.02199074 0.1286007
Moved 308.3055 369 438 0.02083332 0.1286007
Moved 308.3228 370.3897 438 0.02405027 0.1286007
Stationary 308.337 370 438 0.02314816 0.1286007
Stationary 308.3514 370 438 0.02314816 0.1286007
Stationary 308.3669 370 438 0.02314816 0.1286007
Moved 308.3831 370 438.8717 0.02314816 0.1308427
Moved 308.3973 358.1753 439 -0.004223933 0.1311728
Moved 308.4149 349.7384 439 -0.02375364 0.1311728
Moved 308.4293 339.6908 439 -0.04701207 0.1311728
Moved 308.4445 332.5522 439 -0.06353647 0.1311728
Moved 308.4613 323.4225 439.7155 -0.08467004 0.133013
Moved 308.477 313.9262 440 -0.1066523 0.1337448
Moved 308.4911 305.43 441 -0.1263194 0.1363167
Moved 308.5065 297.8459 441 -0.1438751 0.1363167
Moved 308.5278 290.6441 442 -0.160546 0.1388888
Moved 308.5391 283.458 442.9084 -0.1771805 0.1412252
Moved 308.5525 278.8615 443 -0.1878207 0.1414608
Moved 308.5694 274.5396 444 -0.1978251 0.1440329
Moved 308.5839 272.0668 444.9332 -0.2035491 0.1464332
Moved 308.6042 269.2853 447.7147 -0.2099877 0.1535872
Moved 308.6147 269 447.8001 -0.2106481 0.1538068
Moved 308.6299 269 449.2354 -0.2106481 0.1574982
Moved 308.6455 269 451.3514 -0.2106481 0.1629407
Moved 308.6625 269 453.6596 -0.2106481 0.1688775
Moved 308.6776 269 456.4277 -0.2106481 0.1759971
Moved 308.6914 273.5639 458.304 -0.2000835 0.1808228
Moved 308.7071 277.0907 460.0907 -0.1919196 0.1854184
Moved 308.7237 280.0617 461.5308 -0.1850424 0.1891225
Moved 308.7377 281.9709 462.9709 -0.1806228 0.1928265
Moved 308.7523 284.8116 464.4058 -0.1740472 0.1965168
Moved 308.7682 285.5 465.5 -0.1724537 0.1993312
Moved 308.7833 286.9282 465 -0.1691477 0.1980452
Stationary 308.8034 287 465 -0.1689815 0.1980452
Ended 308.8153 288.5 465 -0.1655093 0.1980452
Candidates 309.0294 12 she dude age suffer sheer side the he shed ft where dust
Began 309.9757 380 417 0.04629632 0.0745884
Stationary 309.9886 380 417 0.04629632 0.0745884
Stationary 310.0011 380 417 0.04629632 0.0745884
Stationary 310.0166 380 417 0.04629632 0.0745884
Stationary 310.0312 380 417 0.04629632 0.0745884
Stationary 310.0471 380 417 0.04629632 0.0745884
Stationary 310.0634 380 417 0.04629632 0.0745884
Stationary 310.0774 380 417 0.04629632 0.0745884
Ended 310.0939 380 417 0.04629632 0.0745884
NextCandidatePanel 310.1544
Began 310.1714 368 411 0.01851857 0.05915629
Stationary 310.1869 368 411 0.01851857 0.05915629
Stationary 310.2017 368 411 0.01851857 0.05915629
Stationary 310.2173 368 411 0.01851857 0.05915629
Ended 310.2399 368 411 0.01851857 0.05915629
Cancel 310.2919
Began 310.6944 217 528 -0.3310185 0.3600822
Stationary 310.7112 217 528 -0.3310185 0.3600822
Stationary 310.7266 217 528 -0.3310185 0.3600822
Stationary 310.7415 217 528 -0.3310185 0.3600822
Stationary 310.7563 217 528 -0.3310185 0.3600822
Stationary 310.7714 217 528 -0.3310185 0.3600822
Stationary 310.7863 217 528 -0.3310185 0.3600822
Stationary 310.8026 217 528 -0.3310185 0.3600822
Moved 310.8178 232.6338 528 -0.2948291 0.3600822
Moved 310.834 253.3386 528 -0.2469015 0.3600822
Moved 310.8493 270.2935 528 -0.2076538 0.3600822
Moved 310.8663 286.1796 528 -0.1708807 0.3600822
Moved 310.8812 302.8872 528 -0.1322056 0.3600822
Moved 310.8965 316.0528 523.7631 -0.1017297 0.3491847
Moved 310.9164 329.4189 519.9534 -0.07078955 0.3393863
Moved 310.9278 339.2325 518.863 -0.04807284 0.3365818
Moved 310.9428 349.107 518 -0.02521535 0.3343621
Moved 310.9578 357.1402 518 -0.00661999 0.3343621
Moved 310.9737 361.4045 518 0.003251135 0.3343621
Moved 310.9888 362.8979 518 0.006708006 0.3343621
Moved 311.0031 364.3448 518 0.01005739 0.3343621
Moved 311.0185 364.7841 518 0.01107424 0.3343621
Stationary 311.034 365 518 0.01157403 0.3343621
Moved 311.0492 365 516.6709 0.01157403 0.3309436
Stationary 311.067 365 516.6709 0.01157403 0.3309436
Moved 311.0801 365 515.9308 0.01157403 0.3290402
Moved 311.0965 353.7473 515.3494 -0.0144739 0.3275447
Moved 311.1118 344.3651 513.9093 -0.03619194 0.3238407
Moved 311.1263 334.244 513.4634 -0.05962039 0.3226939
Moved 311.1417 326.0106 512.2872 -0.07867926 0.3196687
Moved 311.1652 305.5731 509.5104 -0.1259882 0.3125267
Stationary 311.1761 305.5731 509.5104 -0.1259882 0.3125267
Moved 311.1885 299.3656 510 -0.1403575 0.3137859
Moved 311.2045 292.1643 510 -0.157027 0.3137859
Moved 311.2196 288.3798 510 -0.1657875 0.3137859
Moved 311.2349 284.2492 508.7498 -0.175349 0.3105703
Moved 311.2505 283.5 509 -0.1770833 0.3112139
Moved 311.2664 281.196 509 -0.1824168 0.3112139
Moved 311.2823 279.7497 509 -0.1857646 0.3112139
Moved 311.297 278.3101 509 -0.1890971 0.3112139
Moved 311.3122 276.8676 509 -0.192436 0.3112139
Moved 311.3287 275.5 509 -0.1956018 0.3112139
Moved 311.3431 274.9938 509 -0.1967735 0.3112139
Moved 311.3578 275 507.5474 -0.1967592 0.3074779
Stationary 311.3733 275 508 -0.1967592 0.3086419
Stationary 311.3896 275 508 -0.1967592 0.3086419
Ended 311.4077 275 508 -0.1967592 0.3086419
Candidates 311.6185 12 eye et were quite r rt write query writer er wet true
Began 312.8668 397 384 0.0856481 -0.01028807
Stationary 312.8853 397 384 0.0856481 -0.01028807
Stationary 312.899 397 384 0.0856481 -0.01028807
Stationary 312.9154 397 384 0.0856481 -0.01028807
Stationary 312.9314 397 384 0.0856481 -0.01028807
Stationary 312.9459 397 384 0.0856481 -0.01028807
Moved 312.9614 411.171 384 0.1184513 -0.01028807
Moved 312.9777 421.0612 384 0.1413454 -0.01028807
Moved 312.9928 431.0714 384 0.1645172 -0.01028807
Moved 313.0094 445.8251 384 0.1986691 -0.01028807
Moved 313.0234 458.8009 384 0.2287057 -0.01028807
Moved 313.0393 471.2139 384 0.2574395 -0.01028807
Moved 313.0613 491.4659 376.362 0.3043193 -0.0299332
Stationary 313.0732 491.4659 376.362 0.3043193 -0.0299332
Moved 313.0863 498.2705 376 0.3200706 -0.03086435
Moved 313.0992 502.5499 376 0.3299766 -0.03086435
Moved 313.1172 507.5121 374.3719 0.3414633 -0.03505165
Moved 313.1291 515.4081 370.796 0.3597409 -0.04424915
Ended 313.1451 515.4081 370.796 0.3597409 -0.04424915
Accept 313.1744 2 were
Began 314.1901 396 258 0.08333336 -0.3343622
Stationary 314.2112 396 258 0.08333336 -0.3343622
Stationary 314.2249 396 258 0.08333336 -0.3343622
Stationary 314.2401 396 258 0.08333336 -0.3343622
Stationary 314.2552 396 258 0.08333336 -0.3343622
Stationary 314.2709 396 258 0.08333336 -0.3343622
Moved 314.29 396 272.6016 0.08333336 -0.2968066
Moved 314.3025 396 284.6118 0.08333336 -0.2659162
Moved 314.3173 396 310.3721 0.08333336 -0.1996602
Moved 314.3326 407.7454 336.4272 0.1105218 -0.1326461
Moved 314.3489 409.6831 353.4155 0.1150072 -0.08895215
Moved 314.3643 415.3328 374.9979 0.1280851 -0.03344179
Moved 314.3795 422.6104 397.5259 0.1449314 0.02450064
Moved 314.3943 431.2257 417.8599 0.1648743 0.07680002
Moved 314.4103 437.5 430 0.1793981 0.1080246
Moved 314.4257 442.194 441.3879 0.1902638 0.1373146
Moved 314.4411 449.1881 452.901 0.206454 0.1669264
Moved 314.4566 453.043 459.4049 0.2153772 0.1836545
Moved 314.4715 457.3606 464.3605 0.2253717 0.1964005
Moved 314.4875 460.1035 468.1035 0.2317211 0.2060275
Moved 314.507 461.9863 470.9725 0.2360793 0.2134066
Moved 314.5182 463.4359 475.3076 0.2394348 0.2245563
Moved 314.5331 464 475.5077 0.2407408 0.2250712
Moved 314.5493 464.9532 476.9532 0.2429473 0.2287891
Moved 314.5681 465 478.3948 0.2430555 0.232497
Moved 314.5791 465 478.8253 0.2430555 0.233604
Moved 314.5952 466.2735 480.2735 0.2460034 0.2373289
Moved 314.6108 466 481.5 0.2453704 0.2404835
Moved 314.6258 467.0729 482.0729 0.2478539 0.2419569
Moved 314.6413 468.2133 484.4265 0.2504937 0.2480104
Moved 314.6564 472.1504 488.1505 0.2596074 0.2575885
Moved 314.6729 476.4574 493.6099 0.2695773 0.2716302
Moved 314.6878 479.7521 498.7521 0.277204 0.2848562
Moved 314.7035 483.0556 503.0834 0.2848509 0.2959963
Moved 314.7253 484 508.7816 0.287037 0.3106522
Stationary 314.735 484 508.7816 0.287037 0.3106522
Moved 314.7488 484 510.9964 0.287037 0.3163487
Moved 314.7651 484 512.435 0.287037 0.3200487
Moved 314.7802 477.0443 514.8694 0.2709359 0.3263102
Moved 314.7947 469.4846 517.6062 0.2534365 0.3333492
Moved 314.8113 455.826 520.7391 0.2218194 0.3414072
Moved 314.8271 443.3271 523.3718 0.1928868 0.3481784
Moved 314.8414 427.8124 524.6188 0.1569732 0.3513856
Moved 314.8572 415.4875 525.7739 0.1284434 0.3543565
Moved 314.8722 400.5846 526 0.09394577 0.3549381
Moved 314.8884 389.8655 527 0.06913315 0.3575102
Moved 314.9039 377.4807 528.0649 0.0404645 0.3602493
Moved 314.9205 369 528 0.02083332 0.3600822
Moved 314.9392 359.3597 528 -0.001482069 0.3600822
Moved 314.9503 350.6815 528 -0.02157072 0.3600822
Moved 314.9677 345.5 528 -0.03356482 0.3600822
Moved 314.981 340.1893 528.9369 -0.04585817 0.3624919
Moved 314.9963 337.2488 529 -0.05266488 0.3626543
Stationary 315.0117 337 529 -0.05324075 0.3626543
Stationary 315.0272 337 529 -0.05324075 0.3626543
Ended 315.0419 337 529 -0.05324075 0.3626543
Candidates 315.2018 12 bit but not boy vote boot bout court bite butt buy nutty
Began 316.1706 362 439 0.004629592 0.1311728
Stationary 316.1839 362 439 0.004629592 0.1311728
Stationary 316.1979 362 439 0.004629592 0.1311728
Stationary 316.2136 362 439 0.004629592 0.1311728
Stationary 316.2335 362 439 0.004629592 0.1311728
Stationary 316.2435 362 439 0.004629592 0.1311728
Stationary 316.2601 362 439 0.004629592 0.1311728
Moved 316.2752 379.7567 439 0.04573325 0.1311728
Moved 316.2917 390.5398 439 0.07069399 0.1311728
Moved 316.3076 405.6443 439 0.1056582 0.1311728
Moved 316.3227 419.2621 439 0.1371809 0.1311728
Moved 316.3383 429.9543 439 0.1619313 0.1311728
Moved 316.3531 440.4306 439 0.186182 0.1311728
Moved 316.371 448.0548 439 0.2038305 0.1311728
Moved 316.3836 453.7873 439 0.2171002 0.1311728
Moved 316.4005 458.6625 439 0.2283853 0.1311728
Moved 316.4149 462.9816 439 0.2383832 0.1311728
Moved 316.4359 472.3869 439 0.2601549 0.1311728
Ended 316.4472 473 439 0.2615741 0.1311728
Accept 316.487 2 not
Began 317.4144 251 397 -0.2523148 0.02314815
Stationary 317.4327 251 397 -0.2523148 0.02314815
Stationary 317.4481 251 397 -0.2523148 0.02314815
Stationary 317.4624 251 397 -0.2523148 0.02314815
Moved 317.4775 263.5594 397 -0.2232421 0.02314815
Moved 317.4935 272.5917 409.4948 -0.2023341 0.05528497
Moved 317.5085 285.2231 415.5436 -0.1730946 0.07084262
Moved 317.5249 302 425.5 -0.1342593 0.09645053
Moved 317.5398 316.8208 435.5472 -0.09995177 0.1222922
Moved 317.5593 337.2824 448.8244 -0.05258709 0.1564412
Moved 317.5721 361.5 463 0.003472269 0.1929011
Moved 317.5865 395.3822 482.6293 0.08190324 0.2433881
Moved 317.6016 438.346 505.5845 0.1813565 0.3024292
Moved 317.6186 475.8163 524.4081 0.2680933 0.3508439
Moved 317.6324 494.5066 535.0455 0.3113578 0.3782033
Moved 317.6474 501.4661 542.1578 0.3274679 0.3964964
Moved 317.6644 511.1058 547.5529 0.349782 0.4103726
Moved 317.6784 517.1517 553.1517 0.363777 0.4247727
Moved 317.6938 520.4631 554.4631 0.3714425 0.4281458
Moved 317.7097 523.3495 556.1747 0.3781239 0.4325481
Ended 317.7239 525 556 0.3819444 0.4320986
Candidates 317.7837 12 so do dip sp stop soup di ap drop strip atp ship
Began 318.3072 400 416 0.09259263 0.07201634
Stationary 318.3282 400 416 0.09259263 0.07201634
Stationary 318.3419 400 416 0.09259263 0.07201634
Stationary 318.358 400 416 0.09259263 0.07201634
Moved 318.3724 400 431.0448 0.09259263 0.1107119
