players must know all the rules
Moved 720.3337 242.4606 270.668 -0.2720819 -0.3017798
Moved 720.3497 255.9612 249.4622 -0.2408307 -0.3563217
Moved 720.3655 271.1331 230.467 -0.2057104 -0.4051774
Moved 720.3794 286.3644 211.0817 -0.1704528 -0.4550369
Moved 720.3953 296.4597 199.6003 -0.147084 -0.484567
Moved 720.4105 312.6553 184.6493 -0.1095943 -0.5230214
Moved 720.4264 321.1175 176.1963 -0.09000579 -0.5447626
Moved 720.4415 328.316 168.684 -0.07334257 -0.5640845
Moved 720.4565 335.1762 161.8239 -0.05746255 -0.5817289
Moved 720.4725 337.6423 158.3577 -0.05175392 -0.5906438
Moved 720.4881 340.413 154.3805 -0.04534031 -0.6008732
Moved 720.5024 341.5 153.5 -0.04282405 -0.6031379
Stationary 720.5167 341.5 153.5 -0.04282405 -0.6031379
Moved 720.5325 342 175.528 -0.04166668 -0.5464815
Moved 720.5488 342 207.0488 -0.04166668 -0.4654095
Moved 720.5643 342 262.0402 -0.04166668 -0.3239708
Moved 720.5795 342 309.5439 -0.04166668 -0.2017905
Moved 720.6021 330.188 343.4987 -0.06900927 -0.1144583
Stationary 720.6146 330.188 343.4987 -0.06900927 -0.1144583
Moved 720.626 324.8595 351.1967 -0.08134384 -0.09465872
Moved 720.6409 316.5518 360.8563 -0.1005745 -0.06981421
Moved 720.6569 300.8001 365.923 -0.1370367 -0.05678232
Moved 720.6722 283.9109 369.3482 -0.1761322 -0.04797272
Moved 720.6887 255.6741 369 -0.2414951 -0.04886839
Moved 720.7029 210.3706 351.1853 -0.3463644 -0.094688
Moved 720.718 154.7202 326.0241 -0.4751848 -0.1594031
Moved 720.7341 133.5 312.5 -0.5243056 -0.1941873
Moved 720.7493 118.8367 299.7083 -0.5582485 -0.2270878
Moved 720.7653 101.1961 286.647 -0.5990832 -0.2606816
Moved 720.7799 92.5 279 -0.619213 -0.2803498
Moved 720.7955 85.3577 274.2682 -0.6357461 -0.2925199
Moved 720.8109 81.14023 268.8536 -0.6455088 -0.3064464
Moved 720.8266 77.66574 266.6657 -0.6535515 -0.3120738
Moved 720.8417 75.95303 264.9531 -0.6575161 -0.3164787
Moved 720.857 74.94722 265 -0.6598444 -0.3163581
Moved 720.8715 73.54079 265 -0.6631 -0.3163581
Stationary 720.8871 73.54079 265 -0.6631 -0.3163581
Stationary 720.9044 74 265 -0.662037 -0.3163581
Moved 720.9197 78.29179 279.1311 -0.6521024 -0.2800127
Moved 720.9346 85.9887 293.9752 -0.6342854 -0.2418335
Moved 720.9501 95.64307 316.0413 -0.6119373 -0.185079
Moved 720.9649 102 332.5 -0.5972223 -0.142747
Moved 720.9803 108.9702 341.2836 -0.5810876 -0.1201553
Moved 720.9955 117.2687 351.4802 -0.561878 -0.09392962
Moved 721.0105 126.5179 363.5179 -0.5404679 -0.06296849
Moved 721.0266 135.6998 373.6569 -0.5192134 -0.03689063
Moved 721.0418 144.0636 382.0637 -0.4998527 -0.01526836
Moved 721.0636 164.7283 399.7283 -0.4520179 0.03016531
Stationary 721.0745 164.7283 399.7283 -0.4520179 0.03016531
Moved 721.088 171.728 405.624 -0.4358147 0.0453292
Moved 721.1045 181.5 414 -0.4131944 0.06687239
Moved 721.1193 186.699 416.699 -0.4011597 0.07381427
Moved 721.1343 192.0887 420.8165 -0.3886836 0.08440461
Moved 721.1501 194.298 421.649 -0.3835694 0.08654562
Moved 721.1655 197.0727 422 -0.3771466 0.08744851
Moved 721.1798 198.4043 423.4043 -0.3740641 0.09106039
Ended 721.1982 198.4043 423.4043 -0.3740641 0.09106039
Candidates 721.6093 12 most must midst blast modest noisy mouse bladder murray midwest boat murder
Began 721.8868 276 202 -0.1944444 -0.4783951
Stationary 721.9069 276 202 -0.1944444 -0.4783951
Stationary 721.9203 276 202 -0.1944444 -0.4783951
Stationary 721.9365 276 202 -0.1944444 -0.4783951
Stationary 721.9511 276 202 -0.1944444 -0.4783951
Stationary 721.9656 276 202 -0.1944444 -0.4783951
Stationary 721.9819 276 202 -0.1944444 -0.4783951
Stationary 721.9969 276 202 -0.1944444 -0.4783951
Moved 722.0125 276 214.8435 -0.1944444 -0.4453614
Moved 722.028 276 213.7649 -0.1944444 -0.4481356
Moved 722.0435 276 215.1547 -0.1944444 -0.4445611
Moved 722.0587 276 216.5404 -0.1944444 -0.4409969
Stationary 722.0741 276 217 -0.1944444 -0.4398148
Moved 722.0894 276 218.3101 -0.1944444 -0.4364454
Moved 722.105 276 219.3922 -0.1944444 -0.4336621
Moved 722.128 261.3292 221.0958 -0.2284046 -0.4292804
Stationary 722.139 261.3292 221.0958 -0.2284046 -0.4292804
Moved 722.1505 252.2585 222 -0.2494016 -0.4269547
Moved 722.1674 241.1832 222 -0.2750388 -0.4269547
Moved 722.1827 228.8745 222 -0.3035311 -0.4269547
Moved 722.1974 215.7588 222 -0.3338917 -0.4269547
Moved 722.2128 202.8715 222 -0.3637233 -0.4269547
Moved 722.2286 189.0225 209.4203 -0.3957812 -0.45931
Moved 722.2443 183.538 210.2965 -0.4084769 -0.4570563
Moved 722.26 169.2639 206.316 -0.4415187 -0.4672942
Moved 722.2742 159.4709 203.5631 -0.4641879 -0.4743747
Moved 722.2894 150.407 199.8024 -0.485169 -0.4840474
Moved 722.3059 144.1067 198.0267 -0.4997529 -0.4886144
Moved 722.3211 141.3015 198 -0.5062466 -0.4886832
Moved 722.336 139 198 -0.511574 -0.4886832
Ended 722.3521 139 198 -0.511574 -0.4886832
Accept 722.5722 1 must
Backspace 723.4796
Began 723.7117 242 248 -0.2731481 -0.3600824
Stationary 723.7237 242 248 -0.2731481 -0.3600824
Stationary 723.7378 242 248 -0.2731481 -0.3600824
Stationary 723.7555 242 248 -0.2731481 -0.3600824
Moved 723.7703 286.5273 289.5864 -0.1700757 -0.2531215
Moved 723.7931 370.7909 341.0447 0.02497881 -0.1207699
Stationary 723.8046 370.7909 341.0447 0.02497881 -0.1207699
Moved 723.8161 391.1137 351.794 0.07202257 -0.09312248
Moved 723.832 400.5 357 0.09374996 -0.07973259
Moved 723.8469 418.0854 360.7889 0.1344571 -0.06998729
Moved 723.863 430.7186 362.3021 0.1637004 -0.06609559
Moved 723.8779 438.4641 362 0.1816298 -0.06687243
Moved 723.8932 443.2227 362 0.1926452 -0.06687243
Moved 723.9097 445.4608 358.7745 0.1978259 -0.07516845
Moved 723.9243 446 351.6227 0.199074 -0.09356306
Moved 723.9395 446 346.1021 0.199074 -0.1077621
Moved 723.9548 437.4545 338.4545 0.1792929 -0.127432
Moved 723.9705 381.2775 294.9623 0.0492535 -0.2392946
Moved 723.986 322.4768 262.709 -0.08685931 -0.3222505
Moved 724.001 271.9518 242.4939 -0.2038154 -0.3742441
Moved 724.0167 244.8049 232.9513 -0.2666552 -0.3987879
Moved 724.0319 219.6562 224.8854 -0.3248699 -0.4195336
Moved 724.0472 204.1883 226 -0.3606753 -0.4166668
Moved 724.064 192.0004 226 -0.388888 -0.4166668
Moved 724.0786 175.3763 234.7581 -0.4273696 -0.3941408
Moved 724.0944 165.5293 240.4119 -0.4501636 -0.3795991
Moved 724.1138 153.8135 247.9637 -0.4772837 -0.3601756
Moved 724.1243 143.0347 254.6034 -0.5022346 -0.3430983
Moved 724.1406 134.0052 260.9948 -0.5231361 -0.3266596
Moved 724.1555 125.7204 268.3997 -0.5423139 -0.3076141
Moved 724.1707 121.2095 272.7905 -0.5527557 -0.2963209
Moved 724.1864 118.2268 275.7732 -0.55966 -0.2886493
Moved 724.2018 113.831 280.169 -0.5698356 -0.2773432
Moved 724.2175 110.7854 284.3219 -0.5768856 -0.2666619
Moved 724.2325 109.0127 288.4809 -0.580989 -0.2559648
Moved 724.2481 108 292.6315 -0.5833333 -0.2452893
Moved 724.2641 108 298.057 -0.5833333 -0.2313349
Moved 724.2775 108 305.8881 -0.5833333 -0.2111932
Moved 724.2938 108 311.8384 -0.5833333 -0.1958888
Moved 724.3109 116.5504 318.344 -0.5635408 -0.1791564
Moved 724.3248 121.7785 325.2231 -0.5514387 -0.1614633
Moved 724.3401 126.4702 330.2936 -0.5405782 -0.1484217
Moved 724.3572 129.3988 334.5983 -0.5337989 -0.1373501
Moved 724.3724 132.7263 337.1509 -0.5260965 -0.1307848
Moved 724.3863 135.9029 339.9029 -0.5187433 -0.1237066
Moved 724.4028 137.3275 341.3275 -0.5154456 -0.1200427
Moved 724.4175 140.9652 343.6434 -0.5070251 -0.1140859
Moved 724.4366 145.9533 347.372 -0.4954785 -0.1044959
Moved 724.4481 154.0001 352.6667 -0.4768517 -0.09087786
Moved 724.4645 163.8111 358.1777 -0.454141 -0.07670351
Moved 724.4791 174.4747 363.7373 -0.4294567 -0.06240413
Moved 724.4943 182.8664 367.9332 -0.4100315 -0.0516123
Moved 724.5095 192.1237 372.3746 -0.3886026 -0.04018893
Moved 724.5255 198.058 374.6232 -0.3748659 -0.03440543
Moved 724.5408 205.8269 377.2756 -0.3568821 -0.0275834
Moved 724.5581 212.6333 380.0533 -0.3411266 -0.02043901
Moved 724.5709 218.6117 381.9029 -0.3272878 -0.01568194
Moved 724.5869 225.4098 383.282 -0.3115514 -0.0121349
Moved 724.6023 231.3403 384.6681 -0.2978233 -0.008569803
Moved 724.6175 238.2773 385 -0.2817656 -0.007716127
Moved 724.6324 245.1942 385 -0.2657541 -0.007716127
Moved 724.6484 249.7463 385 -0.2552169 -0.007716127
Moved 724.6643 257.4415 385 -0.237404 -0.007716127
Moved 724.6791 261.7329 385 -0.2274701 -0.007716127
Moved 724.6935 265.2647 372.2059 -0.2192947 -0.04062283
Moved 724.7095 268.0338 363.8986 -0.2128848 -0.06198922
Moved 724.73 268 354.1695 -0.212963 -0.08701269
Moved 724.741 268 342.0873 -0.212963 -0.1180883
Moved 724.7557 260.8784 328.4273 -0.2294482 -0.1532219
Moved 724.7711 250.1431 309.7504 -0.2542984 -0.2012594
Moved 724.7878 231.6608 291.2723 -0.2970816 -0.2487851
Moved 724.8026 213.032 276.0251 -0.3402037 -0.2880012
Moved 724.8183 196.5592 266.4095 -0.3783351 -0.3127327
Moved 724.8336 183.2333 261.7444 -0.4091821 -0.3247314
Moved 724.8489 173.0783 258.7367 -0.432689 -0.3324674
Moved 724.8646 163.5 256 -0.4548612 -0.3395062
Moved 724.8805 157.1459 257 -0.4695696 -0.3369342
Moved 724.8956 149.2947 257 -0.4877439 -0.3369342
Moved 724.9109 143.7596 257 -0.5005564 -0.3369342
Moved 724.9261 139.6107 274.5573 -0.5101605 -0.2917765
Moved 724.9412 137.9259 289.8892 -0.5140604 -0.2523425
Moved 724.9567 138 315.102 -0.513889 -0.1874949
Moved 724.9713 151.8529 334.7057 -0.481822 -0.1370738
Moved 724.9877 159.602 345.4883 -0.4638843 -0.1093409
Moved 725.0027 170.4231 359.0289 -0.4388354 -0.0745143
Moved 725.0224 184.1926 367.779 -0.4069616 -0.05200877
Moved 725.0342 201.8614 374.2651 -0.3660615 -0.03532661
Moved 725.049 224.2597 378.3612 -0.3142137 -0.02479113
Moved 725.0654 249.5399 378 -0.2556946 -0.02572024
Moved 725.0803 270.3593 378 -0.2075018 -0.02572024
Moved 725.0957 285 378 -0.1736111 -0.02572024
Moved 725.111 293.5805 364.7356 -0.1537489 -0.05983643
Moved 725.1273 302.2657 355.6812 -0.1336443 -0.08312444
Ended 725.142 306.3083 347.3834 -0.1242863 -0.1044667
Candidates 725.2619 12 plateau industry pathway parody pkquest latest largest parish holocaust oldest insist kathy
Began 725.724 295 304 -0.150463 -0.2160494
Stationary 725.7431 295 304 -0.150463 -0.2160494
Stationary 725.7576 295 304 -0.150463 -0.2160494
Ended 725.7722 295 304 -0.150463 -0.2160494
NextCandidatePanel 725.802
Began 725.8492 309 318 -0.1180555 -0.1800412
Stationary 725.8671 309 318 -0.1180555 -0.1800412
Ended 725.8808 309 318 -0.1180555 -0.1800412
Cancel 725.9272
Backspace 726.1876
Began 726.6511 239 258 -0.2800926 -0.3343622
Stationary 726.6689 239 258 -0.2800926 -0.3343622
Stationary 726.6821 239 258 -0.2800926 -0.3343622
Stationary 726.6972 239 258 -0.2800926 -0.3343622
Stationary 726.7133 239 258 -0.2800926 -0.3343622
Moved 726.7294 293.6241 304.7543 -0.153648 -0.2141092
Moved 726.7443 353.5512 350.2671 -0.01492773 -0.09704966
Moved 726.7618 383.7466 373.0152 0.05496889 -0.03854116
Moved 726.7749 396.4547 383.5456 0.08438586 -0.01145681
Moved 726.7901 426.2425 405.2673 0.1533392 0.04441163
Moved 726.8058 439.407 411.9041 0.1838126 0.06148169
Moved 726.8217 452.7277 419.4043 0.2146475 0.08077229
Moved 726.8376 460.8102 423.4051 0.2333568 0.09106235
Moved 726.853 463.7203 423.8602 0.2400933 0.09223286
Moved 726.8744 465.5 424 0.244213 0.09259254
Stationary 726.8846 465.5 424 0.244213 0.09259254
Stationary 726.8979 465.5 424 0.244213 0.09259254
Moved 726.9153 435.9344 377.5347 0.175774 -0.02691692
Moved 726.9299 407.9051 344.0861 0.1108914 -0.1129474
Moved 726.9443 363.5276 297.6855 0.008165738 -0.2322903
Moved 726.9609 314.972 248.972 -0.1042314 -0.3575822
Moved 726.9762 296.826 232.0608 -0.1462362 -0.4010784
Moved 726.9907 282.0149 219.0135 -0.1805211 -0.434636
Moved 727.0065 272.7524 212.835 -0.201962 -0.4505274
Moved 727.0223 258.8718 207.3488 -0.2340931 -0.4646381
Moved 727.0382 246.084 204.4167 -0.2636945 -0.4721792
Moved 727.0523 231.1217 202.8292 -0.2983294 -0.4762623
Moved 727.0682 215 203 -0.3356481 -0.4758231
Moved 727.0839 200.6285 203 -0.3689154 -0.4758231
Moved 727.1071 170 203 -0.4398148 -0.4758231
Stationary 727.1169 170 203 -0.4398148 -0.4758231
Moved 727.1288 156.6133 215.9111 -0.4708026 -0.4426155
Moved 727.1454 141.2815 223.9374 -0.5062928 -0.4219718
Moved 727.1617 130.1168 232.7981 -0.532137 -0.3991819
Moved 727.1761 118.5808 241.5645 -0.5588408 -0.3766347
Moved 727.1914 110.1343 248.5548 -0.5783929 -0.3586554
Moved 727.2072 105.9165 255.167 -0.5881563 -0.3416487
Moved 727.2223 101.7658 264.5464 -0.5977642 -0.3175247
Moved 727.2375 100.8931 275.0686 -0.5997844 -0.2904615
Moved 727.2534 101 293.8459 -0.5995371 -0.242166
Moved 727.2693 108.2697 308.9958 -0.582709 -0.2032001
Moved 727.2838 118.0424 325.5012 -0.5600871 -0.160748
Moved 727.2998 135.6965 343.3586 -0.5192211 -0.1148185
Moved 727.3144 154.6297 358.4948 -0.4753944 -0.07588799
Moved 727.3372 188 379.5 -0.3981482 -0.02186214
Stationary 727.348 188 379.5 -0.3981482 -0.02186214
Moved 727.3622 210.2756 389.0385 -0.3465843 0.002670916
Moved 727.3777 227.6795 394.8932 -0.3062975 0.01772936
Moved 727.3932 241.8985 398.6123 -0.273383 0.02729494
Moved 727.407 251.9905 399.9987 -0.2500219 0.0308607
Moved 727.4224 261.6754 401.3822 -0.2276032 0.03441921
Moved 727.4379 264.5412 401 -0.2209694 0.03343609
Moved 727.455 266.158 401 -0.2172269 0.03343609
Moved 727.4683 267.1718 401 -0.21488 0.03343609
Stationary 727.484 267.1718 401 -0.21488 0.03343609
Stationary 727.5001 267 401 -0.2152778 0.03343609
Stationary 727.5154 267 401 -0.2152778 0.03343609
Moved 727.5297 255.209 394.9344 -0.2425716 0.01783551
Moved 727.5458 242.7129 388.4852 -0.2714978 0.001247822
Moved 727.567 223.2492 384.9614 -0.3165528 -0.007815302
Moved 727.5789 204.9329 382.6592 -0.3589517 -0.01373676
Moved 727.5925 181.1212 380.118 -0.4140712 -0.0202726
Moved 727.6088 164.016 378.668 -0.4536667 -0.02400206
Moved 727.6246 152.0886 378 -0.4812764 -0.02572024
Moved 727.6391 144.6118 378 -0.4985839 -0.02572024
Moved 727.655 137.7317 376.5463 -0.51451 -0.02945912
Moved 727.6706 134.3496 377 -0.5223388 -0.02829226
Moved 727.6852 132.7797 377 -0.5259729 -0.02829226
Moved 727.701 131.759 377 -0.5283356 -0.02829226
Stationary 727.7167 132 377 -0.5277778 -0.02829226
Stationary 727.731 132 377 -0.5277778 -0.02829226
Stationary 727.7471 132 377 -0.5277778 -0.02829226
Moved 727.7624 142.616 383.533 -0.5032035 -0.01148938
Moved 727.7814 155.7581 387.3907 -0.4727821 -0.001567283
Moved 727.7925 164.5 388.5 -0.4525463 0.00128589
Moved 727.809 178.0219 390.7174 -0.4212455 0.006989137
Moved 727.8233 189.0613 391 -0.3956913 0.007715971
Moved 727.8394 198.6797 391 -0.3734266 0.007715971
Moved 727.8555 202.2642 391 -0.3651293 0.007715971
Moved 727.8698 204.1325 391 -0.3608043 0.007715971
Moved 727.887 205 387.3381 -0.3587963 -0.001702328
Moved 727.9012 205.8979 382.2043 -0.3567179 -0.01490675
Moved 727.9167 206 378.1681 -0.3564815 -0.02528783
Moved 727.9319 206 374.0989 -0.3564815 -0.03575384
Moved 727.9476 191.211 356.8531 -0.3907154 -0.08011029
Moved 727.9631 177.3234 341.2557 -0.4228625 -0.1202272
Moved 727.9776 159.1921 323.1921 -0.4648332 -0.1666871
Moved 727.9993 135.7459 302.955 -0.5191066 -0.2187373
Stationary 728.0102 135.7459 302.955 -0.5191066 -0.2187373
Moved 728.0227 129.6208 296.2156 -0.5332851 -0.2360711
Moved 728.0391 124.2682 292.7609 -0.5456755 -0.2449564
Moved 728.0554 120.9158 289.9158 -0.5534356 -0.2522741
Moved 728.0708 118.148 287.148 -0.5598426 -0.2593929
Moved 728.0856 117 287 -0.5625001 -0.2597736
Ended 728.1013 117 287 -0.5625001 -0.2597736
Candidates 728.2675 12 players played plates plays plated pictures player parties posted posters updated parts
Began 728.7149 280 224 -0.1851852 -0.4218107
Stationary 728.7333 280 224 -0.1851852 -0.4218107
Stationary 728.748 280 224 -0.1851852 -0.4218107
Stationary 728.7643 280 224 -0.1851852 -0.4218107
Moved 728.7836 280 247.421 -0.1851852 -0.3615715
Moved 728.7953 280 282.5012 -0.1851852 -0.2713448
Moved 728.8109 280 331.049 -0.1851852 -0.146479
Moved 728.8245 280 361.007 -0.1851852 -0.06942646
Moved 728.8398 280 378.1709 -0.1851852 -0.02528069
Moved 728.8575 280 393.4631 -0.1851852 0.01405123
Moved 728.8721 280 409.351 -0.1851852 0.05491507
Ended 728.8862 280 415 -0.1851852 0.06944436
Accept 728.9029 0 players
Began 729.0087 255 309 -0.2430556 -0.2031893
Stationary 729.0283 255 309 -0.2430556 -0.2031893
Stationary 729.0425 255 309 -0.2430556 -0.2031893
Moved 729.0574 261.3767 294.4246 -0.2282946 -0.2406774
Moved 729.079 287.1263 248.8315 -0.1686891 -0.3579435
Stationary 729.0902 287.1263 248.8315 -0.1686891 -0.3579435
Moved 729.1027 298.5397 233.2579 -0.1422692 -0.3979991
Moved 729.1191 309.5419 219.5726 -0.1168011 -0.4331979
Moved 729.1344 315.8788 212.71 -0.1021324 -0.4508489
Moved 729.15 325.4067 202.6921 -0.08007705 -0.4766148
Moved 729.1646 333.7223 194.2777 -0.06082803 -0.498257
Moved 729.1788 338.0095 187.3207 -0.05090396 -0.5161506
Moved 729.1951 341.1011 183.8989 -0.04374743 -0.5249513
Moved 729.2113 342.4342 181.1315 -0.0406615 -0.5320693
Moved 729.2256 342 180.1862 -0.04166668 -0.5345007
Stationary 729.2419 342 180 -0.04166668 -0.5349795
Moved 729.2578 342 190.1211 -0.04166668 -0.5089478
Moved 729.2764 327.1662 224.9742 -0.07600422 -0.4193049
Moved 729.2885 320.9178 270.7396 -0.09046803 -0.3015956
Moved 729.3063 318.2222 314.4443 -0.09670779 -0.1891864
Moved 729.319 319 330.4377 -0.09490739 -0.1480511
Moved 729.3335 319 344.5851 -0.09490739 -0.111664
Moved 729.3496 319 359.5 -0.09490739 -0.07330247
Moved 729.3654 317.4185 362.326 -0.09856825 -0.06603406
Moved 729.3806 314.1183 367.8423 -0.1062076 -0.05184597
Moved 729.3961 311.3342 371.9987 -0.1126523 -0.04115564
Moved 729.4116 304.3805 375.4478 -0.1287489 -0.03228451
Moved 729.427 291.857 379.3429 -0.1577384 -0.02226629
Moved 729.4424 278.1093 380.4891 -0.1895618 -0.01931822
Moved 729.4653 214.4583 368.5146 -0.3369022 -0.05011672
Moved 729.4813 160.0472 346.8189 -0.4628537 -0.1059184
Moved 729.5021 144.2518 340.1824 -0.4994172 -0.1229876
Moved 729.5184 122.4827 330.286 -0.5498084 -0.1484413
Moved 729.5345 109.2622 325.1049 -0.5804116 -0.1617674
Moved 729.55 95.1773 319.4709 -0.6130155 -0.1762579
Moved 729.5644 86.41255 315.2063 -0.6333042 -0.1872267
Moved 729.5797 77.5 311.5 -0.6539352 -0.1967593
Moved 729.5952 69.69997 308.68 -0.6719908 -0.2040124
Moved 729.611 63.80849 306.9521 -0.6856285 -0.2084565
Moved 729.627 62.56438 307 -0.6885084 -0.2083334
Moved 729.6421 62 307 -0.6898147 -0.2083334
Stationary 729.662 62 307 -0.6898147 -0.2083334
Stationary 729.6739 62 307 -0.6898147 -0.2083334
Moved 729.688 69.06246 318.0981 -0.6734666 -0.1797887
Moved 729.7036 80.82345 333.048 -0.646242 -0.1413375
Moved 729.7197 100.6976 348.7408 -0.6002371 -0.1009754
Moved 729.7338 119.9033 364.3526 -0.5557793 -0.0608215
Moved 729.7521 141.8303 378.3939 -0.5050225 -0.02470699
Moved 729.7656 157.3725 387.3007 -0.4690451 -0.001798834
