come and see our new car
come and see our new car
FixStart
0.6 0.6
432 388.8
Began 3354.136 351 399 -0.02083332 0.02829214
Stationary 3354.158 351 399 -0.02083332 0.02829214
Stationary 3354.172 351 399 -0.02083332 0.02829214
Stationary 3354.185 351 399 -0.02083332 0.02829214
Stationary 3354.201 351 399 -0.02083332 0.02829214
Moved 3354.217 338.1436 399 -0.05059356 0.02829214
Moved 3354.232 333.1167 393.9543 -0.06222978 0.01531444
Moved 3354.248 328.5723 389.4293 -0.07274931 0.003675963
Moved 3354.263 320.4842 382.7368 -0.09147172 -0.01353707
Moved 3354.279 313.5502 374.8602 -0.1075227 -0.03379579
Moved 3354.294 307.4852 367.3566 -0.121562 -0.05309525
Moved 3354.309 299.1689 357.0364 -0.1408128 -0.07963911
Moved 3354.325 292.9636 346.9362 -0.1551769 -0.1056167
Moved 3354.341 288.6566 338.3133 -0.1651466 -0.1277951
Moved 3354.355 282.2676 325.1691 -0.1799361 -0.1616021
Moved 3354.371 276.8601 308.5453 -0.1924535 -0.2043587
Moved 3354.386 274.053 298.6854 -0.1989515 -0.2297186
Moved 3354.401 273 285.6965 -0.2013889 -0.2631263
Moved 3354.417 271.6605 271.6052 -0.2044895 -0.2993695
Moved 3354.433 272 262.5363 -0.2037037 -0.3226949
Moved 3354.449 272 252.4855 -0.2037037 -0.3485456
Moved 3354.463 272 246.5 -0.2037037 -0.3639403
Moved 3354.48 272 242.6796 -0.2037037 -0.3737666
Moved 3354.495 272 238.3472 -0.2037037 -0.3849096
Moved 3354.51 272 235.3528 -0.2037037 -0.3926111
Moved 3354.525 279.602 233.9139 -0.1861064 -0.3963119
Moved 3354.541 280.5 234 -0.1840278 -0.3960905
Moved 3354.556 287.7978 234 -0.1671348 -0.3960905
Moved 3354.571 300.7186 245.3054 -0.1372255 -0.3670129
Moved 3354.586 313.2291 254.1719 -0.1082659 -0.3442082
Moved 3354.604 376.3845 336.3541 0.03792704 -0.132834
Moved 3354.618 418.314 401.0045 0.1349861 0.03344759
Moved 3354.633 438.377 431.9645 0.1814281 0.1130774
Moved 3354.649 454.6064 458.2651 0.2189964 0.1807229
Moved 3354.665 467.6338 477.6141 0.2491524 0.2304887
Moved 3354.68 479.7998 492.8998 0.2773144 0.2698039
Moved 3354.695 487.1842 501.3534 0.2944079 0.2915467
Moved 3354.71 496.3358 512.3358 0.3155922 0.3197937
Moved 3354.725 503.5139 520.6167 0.3322082 0.3410922
Moved 3354.742 507.0714 524.0714 0.3404431 0.3499779
Moved 3354.756 508.9775 525.9775 0.3448553 0.3548802
Moved 3354.771 510.4044 528.8089 0.3481584 0.3621627
Stationary 3354.786 510.4044 528.8089 0.3481584 0.3621627
Stationary 3354.803 510 529.375 0.3472221 0.3636187
Stationary 3354.817 510 529.375 0.3472221 0.3636187
Stationary 3354.832 510 529 0.3472221 0.3626543
Stationary 3354.849 510 529 0.3472221 0.3626543
Moved 3354.864 502.4204 499.908 0.3296769 0.287829
Moved 3354.88 494.4981 474.8669 0.3113382 0.2234231
Moved 3354.896 487.1237 433.6186 0.2942678 0.1173317
Moved 3354.909 481.1005 401.1629 0.2803253 0.03385516
Moved 3354.925 474.2263 356.8934 0.2644127 -0.08000668
Moved 3354.941 468.6619 322.3096 0.2515322 -0.1689568
Moved 3354.956 463.8947 301.5787 0.240497 -0.2222769
Moved 3354.972 455.2591 265.5797 0.2205072 -0.3148672
Moved 3354.988 452.3054 255.0179 0.2136698 -0.3420321
Moved 3355.003 447.9898 236.6223 0.20368 -0.3893459
Moved 3355.018 444.5 229 0.1956019 -0.4089506
Moved 3355.032 443.1141 224.3423 0.1923937 -0.4209304
Moved 3355.05 440.3495 220.0243 0.1859942 -0.4320363
Moved 3355.064 429.0859 219 0.1599211 -0.4346708
Moved 3355.08 410.1211 233.4677 0.1160211 -0.3974599
Moved 3355.096 385.6647 255.9845 0.05940894 -0.3395461
Moved 3355.11 362.5699 282.7161 0.005948842 -0.2707919
Moved 3355.127 344.5 306.5 -0.03587961 -0.2096194
Moved 3355.142 314.8472 362.07 -0.1045204 -0.06669245
Moved 3355.156 271.7952 440.2087 -0.2041777 0.1342817
Moved 3355.172 233.2907 508.5943 -0.2933086 0.3101704
Moved 3355.187 224.5933 527.559 -0.3134414 0.358948
Moved 3355.203 217.2309 539.8306 -0.330484 0.3905106
Moved 3355.219 210.83 548.9625 -0.3453008 0.413998
Moved 3355.234 207.5374 553.6939 -0.3529227 0.4261674
Moved 3355.249 204.2183 555.5212 -0.3606059 0.4308671
Moved 3355.265 201.4332 559.5668 -0.3670526 0.4412725
Moved 3355.281 201 562.4454 -0.3680556 0.4486765
Ended 3355.296 200 570 -0.3703704 0.4681069
Candidates 3355.417 12 come cover clone zone bone concrete vibe number climate none volume blonde
Began 3355.803 391 301 0.07175922 -0.2237656
Stationary 3355.821 391 301 0.07175922 -0.2237656
Moved 3355.835 402.2884 369.9438 0.0978898 -0.04644103
Moved 3355.851 407.9241 413.089 0.1109354 0.06452921
Moved 3355.866 410.8067 454.9075 0.1176081 0.172087
Moved 3355.882 414.9931 515.2344 0.1272988 0.327249
Ended 3355.897 423 597 0.1458333 0.5375513
Accept 3355.956 0 come
Began 3356.141 387 387 0.06250004 -0.002572055
Stationary 3356.162 387 387 0.06250004 -0.002572055
Stationary 3356.175 387 387 0.06250004 -0.002572055
Stationary 3356.189 387 387 0.06250004 -0.002572055
Stationary 3356.204 387 387 0.06250004 -0.002572055
Moved 3356.221 369.0223 387 0.02088497 -0.002572055
Moved 3356.236 352.3348 393.4989 -0.01774356 0.01414326
Moved 3356.251 337.3918 400.4647 -0.05233392 0.03205939
Moved 3356.267 310.0075 410.0974 -0.1157234 0.05683467
Moved 3356.282 291.1393 415.4768 -0.1593999 0.07067068
Moved 3356.298 274.0722 418.3213 -0.198907 0.07798681
Moved 3356.313 258.9778 421.2045 -0.2338478 0.08540232
Moved 3356.329 245.5837 423.0463 -0.2648526 0.09013953
Moved 3356.344 235.6062 424.4848 -0.2879485 0.09383943
Moved 3356.36 225.817 424 -0.3106088 0.09259254
Moved 3356.375 215.7931 424 -0.3338123 0.09259254
Moved 3356.392 207.2354 424 -0.3536218 0.09259254
Moved 3356.406 198.4962 424 -0.3738514 0.09259254
Moved 3356.421 191.302 424 -0.3905044 0.09259254
Moved 3356.437 187.6717 424 -0.398908 0.09259254
Moved 3356.453 185.7823 424 -0.4032816 0.09259254
Moved 3356.468 183 424 -0.4097222 0.09259254
Moved 3356.483 182.5 424 -0.4108796 0.09259254
Moved 3356.499 181.9108 424 -0.4122435 0.09259254
Stationary 3356.514 182 424 -0.412037 0.09259254
Moved 3356.529 201.9929 424 -0.3657572 0.09259254
Moved 3356.544 224.7816 409.1365 -0.3130056 0.05436343
Moved 3356.56 268.9336 390.8856 -0.2108019 0.007421822
Moved 3356.576 305.9964 373.8478 -0.1250083 -0.03639959
Moved 3356.592 329.8449 360.209 -0.06980339 -0.07147902
Moved 3356.606 368.8414 338.3284 0.02046625 -0.1277563
Moved 3356.622 401.8512 318.221 0.09687771 -0.1794727
Moved 3356.637 414.8517 309.289 0.1269715 -0.202446
Moved 3356.653 429.2276 298.2179 0.1602491 -0.2309211
Moved 3356.667 442.3983 287.9513 0.1907368 -0.257327
Moved 3356.683 457.0872 275.0117 0.2247388 -0.2906079
Moved 3356.698 463.9942 266.8638 0.2407273 -0.3115643
Moved 3356.714 471.1329 258.614 0.2572521 -0.332783
Moved 3356.729 476.1985 250.6691 0.2689781 -0.3532175
Moved 3356.744 479.5034 246.9933 0.2766282 -0.3626716
Moved 3356.76 481.8867 243.17 0.282145 -0.372505
Moved 3356.776 482 240.2354 0.2824074 -0.3800531
Moved 3356.792 483 238.3333 0.2847222 -0.3849454
Stationary 3356.807 483 238 0.2847222 -0.3858025
Stationary 3356.822 483 238 0.2847222 -0.3858025
Moved 3356.837 475.406 238 0.2671437 -0.3858025
Moved 3356.854 468.8696 238 0.252013 -0.3858025
Moved 3356.867 458.9128 249.6338 0.2289647 -0.3558802
Moved 3356.883 448.8429 256.8265 0.2056549 -0.3373804
Moved 3356.9 430.0236 272.3788 0.1620916 -0.2973797
Moved 3356.914 417.4584 284.5416 0.1330056 -0.2660967
Moved 3356.938 389.773 307.4847 0.06891896 -0.2070868
Stationary 3356.949 389.773 307.4847 0.06891896 -0.2070868
Moved 3356.96 375.8529 317.103 0.03669659 -0.1823484
Moved 3356.977 361.0182 328.9855 0.002356966 -0.1517863
Moved 3356.993 345.7841 342.2762 -0.03290713 -0.1176024
Moved 3357.007 335.2878 349.9373 -0.05720407 -0.09789808
Moved 3357.023 320 360 -0.09259259 -0.07201654
Moved 3357.038 303.4106 370.9421 -0.130994 -0.04387333
Moved 3357.054 284.8576 386.5051 -0.1739407 -0.003845073
Moved 3357.069 260.5645 406.6452 -0.2301749 0.04795573
Moved 3357.084 234.5987 431.4013 -0.2902808 0.1116287
Ended 3357.101 221 449 -0.3217593 0.156893
Candidates 3357.27 12 and fans gamma adams hamas hands dana sand sense anna aand same
Began 3357.775 394 316 0.07870366 -0.1851853
Stationary 3357.794 394 316 0.07870366 -0.1851853
Moved 3357.808 404.2399 352.5712 0.1024072 -0.09112354
Moved 3357.825 412.39 391.0515 0.121273 0.007848268
Moved 3357.84 416.9706 419.147 0.1318764 0.08011041
Moved 3357.854 422.0481 450.2883 0.1436298 0.1602065
Moved 3357.869 429.0447 501.94 0.1598258 0.2930555
Ended 3357.886 443 581 0.1921296 0.496399
Accept 3357.93 0 and
Began 3358.131 386 333 0.06018519 -0.141461
Stationary 3358.15 386 333 0.06018519 -0.141461
Stationary 3358.165 386 333 0.06018519 -0.141461
Stationary 3358.181 386 333 0.06018519 -0.141461
