we run the risk of failure
Stationary 2299.323 392 306 0.07407407 -0.2109054
Stationary 2299.339 392 306 0.07407407 -0.2109054
Stationary 2299.354 392 306 0.07407407 -0.2109054
Moved 2299.369 392 296.8351 0.07407407 -0.2344776
Moved 2299.384 392 292.8677 0.07407407 -0.2446817
Moved 2299.4 392 290.4811 0.07407407 -0.2508203
Moved 2299.417 392 287.7599 0.07407407 -0.2578192
Moved 2299.431 392 285 0.07407407 -0.2649178
Moved 2299.447 392 280.0073 0.07407407 -0.277759
Moved 2299.462 392 277.1274 0.07407407 -0.2851661
Moved 2299.477 392 276.1221 0.07407407 -0.287752
Moved 2299.492 392 273.3743 0.07407407 -0.2948194
Moved 2299.508 392 272.5 0.07407407 -0.297068
Moved 2299.523 392 271.1591 0.07407407 -0.3005167
Moved 2299.539 392 269.7239 0.07407407 -0.304208
Moved 2299.553 402.5 268.5 0.09837966 -0.307356
Moved 2299.577 399 267.9213 0.09027779 -0.3088443
Stationary 2299.588 399 267.9213 0.09027779 -0.3088443
Moved 2299.6 399 265.9654 0.09027779 -0.3138751
Moved 2299.616 400.4567 266 0.09364982 -0.3137861
Stationary 2299.63 400.4567 266 0.09364982 -0.3137861
Moved 2299.646 400 264.674 0.09259263 -0.3171967
Stationary 2299.662 400 264.674 0.09259263 -0.3171967
Stationary 2299.678 400 264.674 0.09259263 -0.3171967
Stationary 2299.693 400 264.674 0.09259263 -0.3171967
Stationary 2299.708 400 265 0.09259263 -0.3163581
Stationary 2299.724 400 265 0.09259263 -0.3163581
Moved 2299.738 400 276.4898 0.09259263 -0.2868062
Moved 2299.754 400 287.5272 0.09259263 -0.2584177
Moved 2299.77 400 297.5743 0.09259263 -0.2325765
Moved 2299.786 400 305.6696 0.09259263 -0.2117551
Moved 2299.802 400 313.4825 0.09259263 -0.1916601
Moved 2299.816 400 320.5 0.09259263 -0.1736112
Moved 2299.83 400 328.931 0.09259263 -0.1519264
Moved 2299.848 405.2098 335.2518 0.1046523 -0.1356694
Moved 2299.863 415.4133 343.9257 0.1282715 -0.1133599
Moved 2299.877 425.4351 354.5057 0.15147 -0.08614802
Moved 2299.894 435.6582 363.2784 0.1751346 -0.06358433
Moved 2299.908 444.8638 371.8638 0.1964441 -0.04150257
Moved 2299.923 453.5326 379.2772 0.2165106 -0.02243536
Moved 2299.938 460.7823 386.7823 0.2332924 -0.003132015
Moved 2299.954 464.5576 391.4102 0.2420315 0.008770899
Moved 2299.97 467.4922 394.4922 0.2488246 0.01669817
Moved 2299.986 469.6833 396.6833 0.2538965 0.02233344
Moved 2300.001 470 398.1229 0.2546296 0.02603629
Moved 2300.017 470 399.5588 0.2546296 0.02972932
Moved 2300.032 470 400.9976 0.2546296 0.03343005
Moved 2300.048 470 402.4363 0.2546296 0.03713031
Moved 2300.069 451.4076 404 0.2115916 0.04115226
Stationary 2300.08 451.4076 404 0.2115916 0.04115226
Moved 2300.093 434.2289 404 0.1718261 0.04115226
Moved 2300.109 416.9782 404 0.1318941 0.04115226
Moved 2300.125 397.2159 404 0.08614798 0.04115226
Moved 2300.139 372.1352 404 0.02809068 0.04115226
Moved 2300.155 346.2237 395.9203 -0.03188958 0.02037115
Moved 2300.171 322 397 -0.08796295 0.02314815
Moved 2300.186 308.7039 397 -0.1187408 0.02314815
Moved 2300.201 293.2575 397 -0.1544964 0.02314815
Moved 2300.216 285.6293 397 -0.1721545 0.02314815
Moved 2300.232 281.1503 404.5992 -0.1825224 0.04269333
Moved 2300.248 278.2062 407.7938 -0.1893375 0.05090996
Moved 2300.263 279 410.6418 -0.1875 0.0582352
Moved 2300.278 279 414.7899 -0.1875 0.06890387
Moved 2300.294 287.9319 419.1039 -0.1668244 0.07999973
Moved 2300.309 301.8485 426.2177 -0.1346099 0.09829634
Moved 2300.325 316.4968 433.2484 -0.1007019 0.1163796
Moved 2300.34 340.4012 438.7558 -0.04536763 0.1305447
Moved 2300.356 367.6283 441.1383 0.01765817 0.1366725
Moved 2300.371 391.5284 442 0.07298242 0.1388888
Moved 2300.387 410.1077 442 0.11599 0.1388888
Moved 2300.402 419.5875 442 0.137934 0.1388888
Moved 2300.417 434 442 0.1712963 0.1388888
Moved 2300.432 447.6706 435.2562 0.2029412 0.1215437
Moved 2300.448 459.2168 433.5979 0.2296686 0.1172785
Moved 2300.463 468.8431 430.3306 0.2519516 0.1088749
Moved 2300.479 477.6872 426.1564 0.2724241 0.09813881
Moved 2300.494 484.529 421.8826 0.2882615 0.0871466
Moved 2300.515 496.4037 412.8771 0.3157493 0.06398416
Stationary 2300.526 496.4037 412.8771 0.3157493 0.06398416
Moved 2300.539 500.8393 405.4509 0.3260168 0.04488384
Moved 2300.556 505.4456 398.2574 0.3366795 0.02638208
Moved 2300.573 508.1804 393.2295 0.3430101 0.01345026
Moved 2300.586 511.0636 387.8728 0.3496842 -0.0003271927
Moved 2300.602 512.4622 383.6133 0.3529218 -0.01128263
Moved 2300.619 513 380.659 0.3541666 -0.01888126
Moved 2300.633 513 378.0386 0.3541666 -0.02562087
Moved 2300.649 513 375.1616 0.3541666 -0.03302052
Moved 2300.665 502.6707 367.6961 0.3302563 -0.05222195
Moved 2300.68 489.3036 360.502 0.299314 -0.07072534
Moved 2300.694 469.412 351.3123 0.2532686 -0.09436132
Moved 2300.709 433.1368 341.7842 0.1692981 -0.1188679
Moved 2300.724 394.5 337 0.07986108 -0.1311728
Moved 2300.74 339.5794 329.7222 -0.04726996 -0.1498915
Moved 2300.756 287.7929 321.9401 -0.167146 -0.1699072
Moved 2300.774 274.1925 317.0641 -0.1986286 -0.1824483
Moved 2300.788 261.3623 311.7166 -0.2283281 -0.1962024
Moved 2300.802 248.4171 307.4645 -0.2582937 -0.2071387
Moved 2300.818 240.199 304.0796 -0.2773172 -0.2158447
Moved 2300.834 235.814 302.6047 -0.2874676 -0.2196382
Moved 2300.849 233.5053 303 -0.2928118 -0.2186215
Moved 2300.864 233 303 -0.2939815 -0.2186215
Stationary 2300.88 233 303 -0.2939815 -0.2186215
Stationary 2300.894 233 303 -0.2939815 -0.2186215
Stationary 2300.91 233 303 -0.2939815 -0.2186215
Moved 2300.931 263.0996 314.3997 -0.2243065 -0.1893012
Stationary 2300.942 263.0996 314.3997 -0.2243065 -0.1893012
Moved 2300.956 279.4716 315.309 -0.1864083 -0.1869626
Moved 2300.975 330.8792 316.651 -0.06740917 -0.1835109
Moved 2300.988 366.0409 317 0.01398345 -0.1826131
Moved 2301.004 391 317 0.07175922 -0.1826131
Moved 2301.018 411.5272 317 0.1192759 -0.1826131
Moved 2301.033 430.2641 317 0.1626485 -0.1826131
Moved 2301.049 447.13 310.2467 0.2016898 -0.1999828
Moved 2301.064 457.6939 308.034 0.2261434 -0.2056739
Moved 2301.08 470.5933 305.2015 0.2560029 -0.2129592
Moved 2301.095 482.6849 302.3288 0.2839929 -0.2203478
Moved 2301.111 492.8921 300.7297 0.3076205 -0.2244608
Moved 2301.126 502.2589 297.2902 0.3293031 -0.2333073
Moved 2301.142 510.8913 294.7029 0.3492854 -0.2399618
Moved 2301.156 517.3492 293.4127 0.3642343 -0.2432801
Ended 2301.172 519 293 0.3680556 -0.2443416
Candidates 2301.261 12 jewish irish usual burial risk proposal wish portugal rush serial peripheral lethal
Began 2302.263 388 283 0.06481478 -0.2700618
Stationary 2302.283 388 283 0.06481478 -0.2700618
Stationary 2302.297 388 283 0.06481478 -0.2700618
Stationary 2302.312 388 283 0.06481478 -0.2700618
Stationary 2302.327 388 283 0.06481478 -0.2700618
Ended 2302.343 388 283 0.06481478 -0.2700618
NextCandidatePanel 2302.402
Began 2302.97 412 280 0.1203704 -0.2777778
Stationary 2302.983 412 280 0.1203704 -0.2777778
Stationary 2302.992 412 280 0.1203704 -0.2777778
Stationary 2303.005 412 280 0.1203704 -0.2777778
Stationary 2303.022 412 280 0.1203704 -0.2777778
Moved 2303.037 412 297.845 0.1203704 -0.2318803
Moved 2303.053 412 314.4467 0.1203704 -0.1891805
Moved 2303.069 412 345.9099 0.1203704 -0.1082566
Moved 2303.084 412 395.5 0.1203704 0.01929004
Ended 2303.099 412 450.5 0.1203704 0.1607509
Accept 2303.158 4 risk
Began 2303.744 390 297 0.06944448 -0.2340535
Stationary 2303.761 390 297 0.06944448 -0.2340535
Stationary 2303.776 390 297 0.06944448 -0.2340535
Stationary 2303.792 390 297 0.06944448 -0.2340535
Stationary 2303.807 390 297 0.06944448 -0.2340535
Stationary 2303.827 390 297 0.06944448 -0.2340535
Stationary 2303.838 390 297 0.06944448 -0.2340535
Moved 2303.854 400.2021 316.9268 0.09306044 -0.1828015
Moved 2303.87 404.4748 325.3597 0.1029509 -0.161112
Moved 2303.885 428.7715 349.9429 0.1591933 -0.09788348
Moved 2303.9 452.3176 372.0636 0.213698 -0.04098876
Moved 2303.917 468.7591 387.7591 0.2517572 -0.0006196528
Moved 2303.935 484.4614 398.9299 0.288105 0.02811188
Moved 2303.946 494.6443 407.4832 0.3116765 0.05011111
Moved 2303.962 503.1023 414.0818 0.3312552 0.06708275
Moved 2303.977 510.4695 419.3353 0.348309 0.08059493
Moved 2303.993 518.61 426.61 0.3671528 0.09930544
Moved 2304.01 523.8822 431.8822 0.3793569 0.1128657
Moved 2304.024 528.1863 437.5817 0.38932 0.1275248
Moved 2304.039 530.6753 440.6753 0.3950818 0.1354816
Moved 2304.055 532.2805 443.561 0.3987975 0.1429038
Moved 2304.069 533.7172 445.7172 0.4021232 0.1484496
Moved 2304.085 534 447.7465 0.4027778 0.1536688
Moved 2304.101 535.2711 448 0.4057202 0.1543209
Moved 2304.116 535 450 0.4050927 0.1594649
Moved 2304.131 535 451.1516 0.4050927 0.1624267
Moved 2304.147 535 452.5902 0.4050927 0.166127
Moved 2304.162 535 454.0261 0.4050927 0.1698201
Moved 2304.178 524.7164 454 0.3812879 0.169753
Moved 2304.195 523.6575 454 0.3788367 0.169753
Moved 2304.209 519.0209 454 0.3681039 0.169753
Moved 2304.224 511.3881 454 0.3504354 0.169753
Moved 2304.24 500.9504 446.0692 0.3262742 0.1493549
Moved 2304.256 485.4847 437.0826 0.2904739 0.1262412
Moved 2304.271 468.9766 428.7363 0.2522606 0.1047745
Moved 2304.292 427.5 402 0.15625 0.03600815
Stationary 2304.303 427.5 402 0.15625 0.03600815
Moved 2304.316 400.5321 384.688 0.09382427 -0.008518509
Moved 2304.332 369.824 365.4149 0.02274066 -0.05808944
Moved 2304.347 345.6602 347.2451 -0.03319408 -0.1048223
Moved 2304.363 323.7105 329.9684 -0.08400346 -0.1492581
Moved 2304.379 308.5 316 -0.119213 -0.1851853
Moved 2304.394 294.2707 304.2369 -0.1521511 -0.2154402
Moved 2304.409 282.8232 292.8232 -0.17865 -0.2447964
Moved 2304.425 276.2878 287.6753 -0.1937782 -0.2580369
Moved 2304.441 268.2548 279.2548 -0.2123732 -0.2796946
Moved 2304.457 262.4323 273.4323 -0.2258511 -0.29467
Moved 2304.473 255.4009 264.7512 -0.2421275 -0.316998
Ended 2304.487 254 263 -0.2453704 -0.3215021
Candidates 2304.606 12 is his its good us goods god odds id oa of gods
Began 2305.425 410 292 0.1157407 -0.2469136
Stationary 2305.442 410 292 0.1157407 -0.2469136
Stationary 2305.456 410 292 0.1157407 -0.2469136
Stationary 2305.471 410 292 0.1157407 -0.2469136
Stationary 2305.487 410 292 0.1157407 -0.2469136
Stationary 2305.503 410 292 0.1157407 -0.2469136
Ended 2305.522 410 292 0.1157407 -0.2469136
NextCandidatePanel 2305.562
Began 2306.132 419 308 0.1365741 -0.2057614
Stationary 2306.167 419 308 0.1365741 -0.2057614
Stationary 2306.181 419 308 0.1365741 -0.2057614
Ended 2306.197 419 308 0.1365741 -0.2057614
NextCandidatePanel 2306.255
Began 2307.214 347 277 -0.0300926 -0.2854939
Stationary 2307.23 347 277 -0.0300926 -0.2854939
Stationary 2307.245 347 277 -0.0300926 -0.2854939
Stationary 2307.26 347 277 -0.0300926 -0.2854939
Stationary 2307.278 347 277 -0.0300926 -0.2854939
Moved 2307.291 359.26 286.195 -0.001712938 -0.2618442
Moved 2307.308 377.1294 291.5242 0.03965129 -0.2481373
Moved 2307.323 402.1639 293.9536 0.09760161 -0.2418891
Moved 2307.338 426.1831 295.0079 0.1532015 -0.2391772
Moved 2307.354 477.2224 295 0.271348 -0.2391976
Moved 2307.369 498.6915 295 0.321045 -0.2391976
Moved 2307.384 513.2725 295 0.3547973 -0.2391976
Ended 2307.4 519 295 0.3680556 -0.2391976
Accept 2307.458 10 of
Began 2307.92 414 276 0.125 -0.288066
Stationary 2307.941 414 276 0.125 -0.288066
Stationary 2307.953 414 276 0.125 -0.288066
Stationary 2307.97 414 276 0.125 -0.288066
Stationary 2307.983 414 276 0.125 -0.288066
Stationary 2307.999 414 276 0.125 -0.288066
Stationary 2308.015 414 276 0.125 -0.288066
Stationary 2308.031 414 276 0.125 -0.288066
Stationary 2308.047 414 276 0.125 -0.288066
Stationary 2308.062 414 276 0.125 -0.288066
Moved 2308.077 402.9393 276 0.0993965 -0.288066
Moved 2308.093 401.4995 276 0.09606372 -0.288066
Moved 2308.109 400.0594 276 0.09273002 -0.288066
Moved 2308.125 398.6205 285.6563 0.08939932 -0.2632297
Moved 2308.139 397.5 284.5 0.08680551 -0.2662037
Moved 2308.154 396.0935 284.9065 0.08354982 -0.2651582
Moved 2308.172 395.5 285.5 0.08217593 -0.2636318
Moved 2308.185 394.2189 285.7811 0.0792104 -0.2629088
Moved 2308.2 392.7731 286 0.0758637 -0.2623458
Moved 2308.223 389.8969 286 0.06920587 -0.2623458
Stationary 2308.234 389.8969 286 0.06920587 -0.2623458
Moved 2308.247 388.5 286 0.06597221 -0.2623458
Moved 2308.262 387.3214 286 0.063244 -0.2623458
Moved 2308.278 385.8827 286 0.05991369 -0.2623458
Moved 2308.294 382.8847 286 0.05297393 -0.2623458
Moved 2308.309 380.0047 286 0.04630715 -0.2623458
