the facts get in the way
Began 1232.126 390 326 0.06944448 -0.1594652
Stationary 1232.146 390 326 0.06944448 -0.1594652
Stationary 1232.164 390 326 0.06944448 -0.1594652
Stationary 1232.178 390 326 0.06944448 -0.1594652
Moved 1232.191 384.2915 326 0.05623033 -0.1594652
Moved 1232.207 370.4157 326 0.02411048 -0.1594652
Moved 1232.223 355.5115 326 -0.01039003 -0.1594652
Moved 1232.239 340 326 -0.04629632 -0.1594652
Moved 1232.254 317.1176 336.7647 -0.09926483 -0.131778
Moved 1232.269 295.2601 339.7653 -0.1498609 -0.1240605
Moved 1232.284 278.2775 343.4744 -0.1891725 -0.1145206
Moved 1232.3 259.683 347.7655 -0.2322154 -0.1034839
Moved 1232.315 243.5708 351.4764 -0.269512 -0.09393942
Moved 1232.33 231.6912 354.0441 -0.297011 -0.08733521
Moved 1232.346 221.6631 356.9534 -0.3202243 -0.07985252
Moved 1232.362 212.5512 357.5449 -0.3413166 -0.07833119
Moved 1232.376 202.1208 359.9597 -0.3654611 -0.07212014
Moved 1232.392 192.0498 360 -0.3887736 -0.07201654
Moved 1232.417 182.0944 360 -0.4118185 -0.07201654
Moved 1232.43 180.2586 360 -0.416068 -0.07201654
Stationary 1232.44 180.2586 360 -0.416068 -0.07201654
Moved 1232.453 178.8212 360 -0.4193954 -0.07201654
Moved 1232.468 177.7773 360 -0.4218119 -0.07201654
Stationary 1232.483 177.7773 360 -0.4218119 -0.07201654
Stationary 1232.5 178 360 -0.4212963 -0.07201654
Moved 1232.516 182.3887 351.8495 -0.4111373 -0.09297955
Moved 1232.531 191.3511 337.4734 -0.390391 -0.1299554
Moved 1232.547 207.4595 315.5552 -0.353103 -0.1863293
Moved 1232.563 223.3452 297.7639 -0.3163304 -0.2320887
Moved 1232.577 231.1675 288.8085 -0.2982233 -0.2551222
Moved 1232.592 246.9872 273.0128 -0.2616037 -0.295749
Moved 1232.608 256.146 262.854 -0.2404028 -0.3218776
Moved 1232.623 266.3944 253.9476 -0.2166797 -0.3447849
Moved 1232.638 274.9691 248.6185 -0.1968308 -0.3584914
Moved 1232.653 280.8978 248 -0.183107 -0.3600824
Moved 1232.669 284.9953 247 -0.173622 -0.3626543
Moved 1232.685 287.7026 247 -0.1673551 -0.3626543
Moved 1232.701 291.7559 247 -0.1579724 -0.3626543
Moved 1232.716 297.4545 252.5271 -0.1447813 -0.3484386
Moved 1232.73 305.7132 266.1887 -0.1256638 -0.3133006
Moved 1232.747 329.8146 305.4909 -0.06987353 -0.2122148
Moved 1232.762 354.1009 355.2145 -0.01365527 -0.08432506
Moved 1232.777 363.3155 387.0161 0.007674793 -0.002530651
Moved 1232.794 365.656 405.84 0.01309256 0.0458848
Moved 1232.808 366 429.7246 0.01388888 0.1073163
Moved 1232.825 366 442.881 0.01388888 0.1411547
Moved 1232.839 359.0469 453.2148 -0.002206316 0.1677335
Moved 1232.854 356.6896 459.2416 -0.007663021 0.1832346
Moved 1232.869 352.7864 465.6893 -0.01669814 0.1998181
Moved 1232.889 348.4705 471.706 -0.02668863 0.2152931
Moved 1232.901 341.5 481.5 -0.04282405 0.2404835
Moved 1232.918 335.1812 489.5071 -0.05745083 0.2610779
Moved 1232.931 327.3012 498.8386 -0.07569164 0.2850786
Moved 1232.947 320.6679 505.9152 -0.09104659 0.3032796
Moved 1232.963 315.9346 512.0872 -0.1020033 0.3191543
Moved 1232.979 312.0814 515.9186 -0.1109227 0.3290086
Moved 1232.993 309.2013 518.7988 -0.1175897 0.3364165
Moved 1233.01 307.659 521.6821 -0.1211598 0.3438324
Moved 1233.024 305.097 523.4515 -0.1270902 0.3483833
Moved 1233.038 303.1049 524.8951 -0.1317016 0.3520965
Moved 1233.053 301.6665 526.3335 -0.1350312 0.3557959
Stationary 1233.069 301.6665 526.3335 -0.1350312 0.3557959
Moved 1233.084 299.796 527.204 -0.1393611 0.358035
Stationary 1233.101 299.796 527.204 -0.1393611 0.358035
Moved 1233.116 299 527 -0.1412037 0.3575102
Moved 1233.13 294.4702 514.5431 -0.1516893 0.3254708
Moved 1233.153 280.8294 458.2609 -0.1832652 0.1807121
Stationary 1233.165 280.8294 458.2609 -0.1832652 0.1807121
Moved 1233.178 276.5414 430.7623 -0.1931912 0.1099852
Moved 1233.193 274.0594 413.7122 -0.1989367 0.06613202
Moved 1233.208 271.259 392.4425 -0.205419 0.01142616
Moved 1233.224 268.3695 377.8473 -0.2121077 -0.02611301
Moved 1233.239 266.0577 367.2598 -0.2174589 -0.05334438
Moved 1233.255 264.5957 357.1699 -0.2208433 -0.07929555
Moved 1233.269 262.1636 351.6544 -0.2264731 -0.09348143
Moved 1233.286 262 348.4257 -0.2268519 -0.1017858
Ended 1233.301 260.5 346 -0.2303241 -0.1080248
Candidates 1233.453 12 facts backed massachusetts banned faced manners nazis caves acts reached faces named
Began 1233.851 429 220 0.1597223 -0.4320988
Stationary 1233.871 429 220 0.1597223 -0.4320988
Stationary 1233.885 429 220 0.1597223 -0.4320988
Stationary 1233.901 429 220 0.1597223 -0.4320988
Stationary 1233.916 429 220 0.1597223 -0.4320988
Moved 1233.932 429 237.6184 0.1597223 -0.386784
Moved 1233.947 425.0814 251.0382 0.1506513 -0.352268
Moved 1233.964 420.4949 262.5254 0.1400346 -0.3227227
Moved 1233.98 417.7768 281.6738 0.1337427 -0.2734727
Moved 1233.995 416.4481 290.8635 0.1306668 -0.2498366
Moved 1234.01 416 300.9238 0.1296297 -0.2239613
Moved 1234.025 416 308.0992 0.1296297 -0.2055063
Moved 1234.04 416 314.3142 0.1296297 -0.1895211
Moved 1234.056 416 318.9214 0.1296297 -0.1776713
Moved 1234.072 416 322.5 0.1296297 -0.1684671
Moved 1234.087 416 324.66 0.1296297 -0.1629117
Moved 1234.101 416 328.7704 0.1296297 -0.1523395
Stationary 1234.117 416 328.7704 0.1296297 -0.1523395
Moved 1234.132 416 330.157 0.1296297 -0.1487733
Moved 1234.148 416 331.5 0.1296297 -0.145319
Moved 1234.163 414.9812 331 0.1272713 -0.146605
Moved 1234.178 415 332.4805 0.1273148 -0.142797
Ended 1234.195 415 332 0.1273148 -0.144033
Accept 1234.251 0 facts
Began 1234.655 399 310 0.09027779 -0.2006174
Stationary 1234.673 399 310 0.09027779 -0.2006174
Stationary 1234.687 399 310 0.09027779 -0.2006174
Stationary 1234.702 399 310 0.09027779 -0.2006174
Stationary 1234.718 399 310 0.09027779 -0.2006174
Moved 1234.733 382.8285 310 0.05284379 -0.2006174
Moved 1234.749 369.4122 322.5878 0.02178759 -0.1682413
Moved 1234.764 355.5 329 -0.01041666 -0.151749
Moved 1234.78 332.4843 343.6771 -0.06369377 -0.1139992
Moved 1234.795 310.3422 358.4385 -0.1149485 -0.07603265
Moved 1234.81 293.546 373.0987 -0.1538287 -0.03832648
Moved 1234.826 281.3643 384.6356 -0.182027 -0.008653279
Moved 1234.842 274.882 392.5416 -0.1970323 0.01168098
Moved 1234.857 268.4864 400.5135 -0.211837 0.03218498
Moved 1234.872 265.3094 406.3813 -0.2191913 0.04727697
Moved 1234.888 261.8917 410.4778 -0.2271026 0.05781315
Moved 1234.903 259.1718 414.7424 -0.2333986 0.0687817
Moved 1234.919 256.2788 420.4423 -0.2400953 0.08344211
Moved 1234.934 254.4054 427.9865 -0.2444319 0.1028459
Moved 1234.949 252.7605 440.1554 -0.2482395 0.1341445
Moved 1234.965 252 458.1066 -0.25 0.1803153
Moved 1234.98 252 471.0188 -0.25 0.2135256
Moved 1234.995 252 475.8211 -0.25 0.2258772
Moved 1235.01 252 480.8528 -0.25 0.238819
Moved 1235.026 252 486.23 -0.25 0.2526492
Moved 1235.042 255.5036 490.001 -0.2418899 0.2623483
Moved 1235.059 262.7734 494.7734 -0.2250616 0.2746228
Moved 1235.073 271.3173 499.1586 -0.205284 0.2859018
Moved 1235.087 294.2453 503.449 -0.1522099 0.2969368
Moved 1235.11 325.0399 504 -0.08092607 0.2983539
Stationary 1235.122 325.0399 504 -0.08092607 0.2983539
Moved 1235.134 339.3314 504 -0.047844 0.2983539
Moved 1235.149 354.2049 504 -0.01341452 0.2983539
Ended 1235.166 371 497 0.025463 0.2803498
Candidates 1235.336 12 very bet betty better net mary beer may cry marry harry best
Began 1235.901 433 342 0.1689814 -0.1183128
Stationary 1235.923 433 342 0.1689814 -0.1183128
Stationary 1235.935 433 342 0.1689814 -0.1183128
Stationary 1235.949 433 342 0.1689814 -0.1183128
Stationary 1235.965 433 342 0.1689814 -0.1183128
Stationary 1235.98 433 342 0.1689814 -0.1183128
Stationary 1235.995 433 342 0.1689814 -0.1183128
Stationary 1236.012 433 342 0.1689814 -0.1183128
Stationary 1236.026 433 342 0.1689814 -0.1183128
Stationary 1236.042 433 342 0.1689814 -0.1183128
Stationary 1236.058 433 342 0.1689814 -0.1183128
Stationary 1236.072 433 342 0.1689814 -0.1183128
Stationary 1236.088 433 342 0.1689814 -0.1183128
Stationary 1236.105 433 342 0.1689814 -0.1183128
Stationary 1236.119 433 342 0.1689814 -0.1183128
Ended 1236.135 433 342 0.1689814 -0.1183128
NextCandidatePanel 1236.195
Began 1236.81 438 351 0.1805556 -0.09516476
Stationary 1236.829 438 351 0.1805556 -0.09516476
Stationary 1236.844 438 351 0.1805556 -0.09516476
Stationary 1236.86 438 351 0.1805556 -0.09516476
Ended 1236.881 438 351 0.1805556 -0.09516476
NextCandidatePanel 1236.934
Began 1237.519 355 409 -0.01157408 0.05401234
Stationary 1237.538 355 409 -0.01157408 0.05401234
Stationary 1237.552 355 409 -0.01157408 0.05401234
Stationary 1237.567 355 409 -0.01157408 0.05401234
Stationary 1237.582 355 409 -0.01157408 0.05401234
Ended 1237.598 355 409 -0.01157408 0.05401234
NextCandidatePanel 1237.642
Began 1237.674 351 413 -0.02083332 0.06430033
Stationary 1237.69 351 413 -0.02083332 0.06430033
Stationary 1237.704 351 413 -0.02083332 0.06430033
Stationary 1237.72 351 413 -0.02083332 0.06430033
Stationary 1237.736 351 413 -0.02083332 0.06430033
Ended 1237.752 351 413 -0.02083332 0.06430033
Cancel 1237.795
Began 1238.088 328 398 -0.07407407 0.02572008
Stationary 1238.109 328 398 -0.07407407 0.02572008
Stationary 1238.126 328 398 -0.07407407 0.02572008
Stationary 1238.14 328 398 -0.07407407 0.02572008
Stationary 1238.155 328 398 -0.07407407 0.02572008
Stationary 1238.167 328 398 -0.07407407 0.02572008
Moved 1238.183 315.1564 408.703 -0.1038046 0.05324838
Moved 1238.2 307.7407 413.9556 -0.1209706 0.0667581
Moved 1238.222 293.8799 424.696 -0.1530557 0.09438275
Stationary 1238.233 293.8799 424.696 -0.1530557 0.09438275
Moved 1238.245 288.5448 429.4552 -0.1654056 0.1066233
Moved 1238.262 282.7791 433.9157 -0.1787522 0.1180959
Moved 1238.276 279.5124 439.2314 -0.1863139 0.1317681
Moved 1238.291 276.6362 443.5458 -0.1929718 0.1428645
Moved 1238.306 272.5 450.5 -0.2025463 0.1607509
Moved 1238.322 269.076 455.655 -0.2104722 0.1740097
Moved 1238.337 265.635 461.73 -0.2184376 0.1896348
Moved 1238.352 263.389 466.444 -0.2236366 0.2017591
Moved 1238.368 260.8951 471.1573 -0.2294095 0.2138819
Moved 1238.385 259.5 474 -0.2326389 0.2211934
Moved 1238.4 259.0218 477.9345 -0.2337458 0.2313129
Moved 1238.415 257.5804 482.2587 -0.2370823 0.2424348
Moved 1238.43 256.6402 485.0794 -0.2392588 0.2496898
Moved 1238.446 255.0688 490.7935 -0.2428962 0.2643864
Moved 1238.464 253.6197 495.1409 -0.2462507 0.275568
Moved 1238.476 253.1867 500.4399 -0.247253 0.2891973
Moved 1238.492 253 502.2446 -0.2476852 0.2938388
Moved 1238.507 252 505.3824 -0.25 0.3019093
Moved 1238.523 252 507.1225 -0.25 0.306385
Moved 1238.538 252 508.1807 -0.25 0.3091066
Moved 1238.554 252 509 -0.25 0.3112139
Moved 1238.576 252 510 -0.25 0.3137859
Stationary 1238.587 252 510 -0.25 0.3137859
Moved 1238.6 252 511 -0.25 0.3163579
Moved 1238.615 263.4719 512.434 -0.2234447 0.3200462
Moved 1238.629 274.8707 513 -0.1970586 0.321502
Moved 1238.647 287.6541 513 -0.1674673 0.321502
Moved 1238.665 304.7803 513 -0.1278234 0.321502
Moved 1238.677 314.5728 513 -0.1051555 0.321502
Moved 1238.692 323.6722 513 -0.08409212 0.321502
Moved 1238.709 330.6153 513 -0.06802012 0.321502
Moved 1238.724 335.4761 513 -0.05676836 0.321502
Moved 1238.738 338.2077 513 -0.05044515 0.321502
Moved 1238.754 339.8005 513 -0.046758 0.321502
Moved 1238.769 341.181 513 -0.04356255 0.321502
Moved 1238.784 346.3444 513 -0.03161023 0.321502
Ended 1238.801 352.5 513 -0.0173611 0.321502
Candidates 1238.952 12 get feet ferry set dry fewer deer hey free dr grey street
Began 1239.335 450 283 0.2083333 -0.2700618
Stationary 1239.355 450 283 0.2083333 -0.2700618
Stationary 1239.371 450 283 0.2083333 -0.2700618
Stationary 1239.385 450 283 0.2083333 -0.2700618
Moved 1239.401 450 294.5742 0.2083333 -0.2402928
Moved 1239.422 450 308.1699 0.2083333 -0.2053245
Stationary 1239.434 450 308.1699 0.2083333 -0.2053245
Moved 1239.447 450 313.5271 0.2083333 -0.1915455
Moved 1239.462 440.9966 323.0034 0.187492 -0.1671723
Moved 1239.478 439.2638 335.1536 0.183481 -0.1359219
Moved 1239.494 436.6458 346.4169 0.1774208 -0.1069526
Moved 1239.51 435.3785 355.1076 0.1744872 -0.08459978
Moved 1239.524 435 361.2162 0.1736111 -0.0688884
Moved 1239.539 434 365.9982 0.1712963 -0.05658915
Moved 1239.554 434 368.3757 0.1712963 -0.05047401
Moved 1239.57 434 371.0209 0.1712963 -0.04367051
Moved 1239.586 433 372 0.1689814 -0.04115226
Moved 1239.601 433 372.9134 0.1689814 -0.03880308
Moved 1239.616 433 374.3461 0.1689814 -0.03511813
Moved 1239.631 432 374 0.1666667 -0.03600823
Ended 1239.647 432 374 0.1666667 -0.03600823
Accept 1239.706 0 get
Began 1239.797 532 479 0.3981481 0.2340534
Stationary 1239.819 532 479 0.3981481 0.2340534
Stationary 1239.832 532 479 0.3981481 0.2340534
Stationary 1239.852 532 479 0.3981481 0.2340534
Stationary 1239.864 532 479 0.3981481 0.2340534
Stationary 1239.879 532 479 0.3981481 0.2340534
Moved 1239.893 459.0018 400.2022 0.2291709 0.03138424
Moved 1239.91 445.529 382.7273 0.1979837 -0.01356156
Moved 1239.925 439.6119 371.2238 0.1842868 -0.04314862
Moved 1239.94 436.5751 362.3002 0.1772572 -0.0661003
Moved 1239.957 434.8685 355.4739 0.1733067 -0.08365764
Moved 1239.971 432.4317 346.5903 0.167666 -0.1065066
Moved 1239.986 430.9909 338.9547 0.1643309 -0.1261455
Moved 1240.001 429.5522 325.9693 0.1610004 -0.159544
Moved 1240.018 428.5 315 0.1585648 -0.1877573
Moved 1240.032 426.0165 301.1655 0.1528161 -0.2233398
Moved 1240.048 424.5779 291.0449 0.1494858 -0.2493701
Moved 1240.064 422.2928 281.0248 0.1441963 -0.2751421
Moved 1240.079 422 273.5259 0.1435185 -0.2944292
Ended 1240.094 421 271 0.1412037 -0.300926
Candidates 1240.215 12 on in pb inn ion pin omb un um job john pkc
Began 1240.799 435 283 0.1736111 -0.2700618
Stationary 1240.824 435 283 0.1736111 -0.2700618
Stationary 1240.834 435 283 0.1736111 -0.2700618
Stationary 1240.848 435 283 0.1736111 -0.2700618
Moved 1240.864 416.1885 283 0.1300659 -0.2700618
Moved 1240.88 402.1286 290.61 0.09751995 -0.2504888
Moved 1240.895 383.6753 295.1082 0.05480389 -0.2389192
Moved 1240.911 369.0724 299.2319 0.021001 -0.2283131
Moved 1240.926 358.2838 302.2047 -0.003972749 -0.2206671
Moved 1240.941 349.8114 304.5472 -0.02358481 -0.214642
Moved 1240.958 344.057 305.9857 -0.03690506 -0.2109421
Moved 1240.974 339.7061 307.4313 -0.04697665 -0.207224
Moved 1240.989 339.1314 307 -0.04830693 -0.2083334
Moved 1241.005 337.6937 308.3063 -0.0516349 -0.2049737
Stationary 1241.019 337.6937 308.3063 -0.0516349 -0.2049737
Ended 1241.035 338 308 -0.05092591 -0.2057614
Accept 1241.092 1 in
Began 1241.292 343 460 -0.03935183 0.1851851
Stationary 1241.312 343 460 -0.03935183 0.1851851
Stationary 1241.33 343 460 -0.03935183 0.1851851
Stationary 1241.341 343 460 -0.03935183 0.1851851
Stationary 1241.358 343 460 -0.03935183 0.1851851
Stationary 1241.372 343 460 -0.03935183 0.1851851
Moved 1241.387 358.1439 438.0701 -0.004296551 0.1287812
Moved 1241.403 368.465 420.7743 0.01959493 0.08429598
Moved 1241.419 373.8252 413.2623 0.03200273 0.06497485
Moved 1241.433 387.9733 395.1734 0.0647529 0.01845007
Moved 1241.449 396.7654 382.3519 0.0851052 -0.01452709
Moved 1241.464 401.9399 374.5901 0.09708305 -0.03449044
Moved 1241.48 405.3277 368.3445 0.1049253 -0.05055423
Moved 1241.496 407.6054 364.7891 0.1101978 -0.05969883
Moved 1241.512 408 362.9543 0.1111111 -0.06441807
Moved 1241.526 408 361.8807 0.1111111 -0.06717933
Stationary 1241.542 408 362 0.1111111 -0.06687243
Stationary 1241.558 408 362 0.1111111 -0.06687243
Moved 1241.572 392.1976 366.3221 0.07453153 -0.05575588
Moved 1241.588 363.8417 394.1583 0.008892913 0.01583908
Moved 1241.609 326.8177 425.7696 -0.07681081 0.09714393
Moved 1241.619 308.2403 445.9634 -0.1198141 0.1490826
Moved 1241.633 295.8655 455.3705 -0.1484595 0.1732781
Moved 1241.649 279.1074 467.9194 -0.1872514 0.205554
Moved 1241.665 269.4056 473.0629 -0.2097092 0.2187832
Moved 1241.681 260.7779 480.0184 -0.2296807 0.2366727
Ended 1241.695 253 488 -0.2476852 0.2572016
Candidates 1241.881 12 the there he threw she hee sheer me that huge hr where
Began 1242.232 422 251 0.1435185 -0.3523664
Stationary 1242.252 422 251 0.1435185 -0.3523664
Stationary 1242.267 422 251 0.1435185 -0.3523664
Stationary 1242.281 422 251 0.1435185 -0.3523664
Stationary 1242.296 422 251 0.1435185 -0.3523664
Stationary 1242.312 422 251 0.1435185 -0.3523664
Moved 1242.328 422 265.9401 0.1435185 -0.3139402
Moved 1242.344 422 276.196 0.1435185 -0.2875617
Moved 1242.358 422 296.8361 0.1435185 -0.2344751
Moved 1242.378 413.2408 313.1104 0.1232426 -0.1926175
Moved 1242.39 410.608 330.3521 0.1171481 -0.1482714
Moved 1242.405 410 338.2025 0.1157407 -0.1280803
Moved 1242.42 408.9135 344.3459 0.1132257 -0.112279
Moved 1242.435 408.481 349.038 0.1122245 -0.1002109
Moved 1242.451 408 351.4366 0.1111111 -0.09404162
Moved 1242.465 408 354.1447 0.1111111 -0.08707643
Moved 1242.481 406.5 355.5 0.1076389 -0.08359061
Moved 1242.497 407 356.9491 0.1087963 -0.07986351
Moved 1242.513 407 358.3959 0.1087963 -0.0761423
Moved 1242.528 406 359 0.1064815 -0.07458848
Stationary 1242.544 406 359 0.1064815 -0.07458848
Moved 1242.559 406 362 0.1064815 -0.06687243
Ended 1242.574 406 362 0.1064815 -0.06687243
Accept 1242.616 0 the
Began 1242.817 225 461 -0.3125 0.1877571
Stationary 1242.844 225 461 -0.3125 0.1877571
Stationary 1242.854 225 461 -0.3125 0.1877571
Stationary 1242.865 225 461 -0.3125 0.1877571
Stationary 1242.882 225 461 -0.3125 0.1877571
Moved 1242.897 207.1681 448.3068 -0.3537775 0.1551099
Moved 1242.913 190.4747 431.4747 -0.3924198 0.1118175
Moved 1242.929 177.3294 416.7952 -0.4228487 0.07406176
Moved 1242.944 162.4414 398.0163 -0.4573116 0.025762
Moved 1242.959 151.9579 380.6481 -0.481579 -0.01890936
Moved 1242.975 143.9405 366.8929 -0.5001376 -0.05428777
Moved 1242.99 135.255 350.9675 -0.5202432 -0.09524827
Moved 1243.005 131.5906 341.575 -0.5287254 -0.1194061
Moved 1243.021 127.3085 332.6169 -0.5386378 -0.1424462
Moved 1243.036 125 323.5 -0.5439815 -0.1658951
Moved 1243.052 124.2459 316.2297 -0.545727 -0.1845943
Moved 1243.068 122.8086 310.2343 -0.5490543 -0.2000148
Moved 1243.086 123 305.7426 -0.548611 -0.2115674
Moved 1243.099 123 303.9309 -0.548611 -0.2162271
Moved 1243.115 123 302.5 -0.548611 -0.2199075
Stationary 1243.127 123 302.5 -0.548611 -0.2199075
Moved 1243.143 123 303 -0.548611 -0.2186215
Moved 1243.161 134.6822 307.6822 -0.521569 -0.2065788
Moved 1243.175 151.4669 321.59 -0.4827153 -0.1708078
Moved 1243.19 181.1607 340.0519 -0.4139799 -0.1233234
Moved 1243.205 221.7173 365.5292 -0.3200988 -0.05779517
Moved 1243.221 252.6944 384.5251 -0.2483927 -0.008937655
Moved 1243.236 266.402 394.9793 -0.2166621 0.01795086
Moved 1243.254 280.6525 406.322 -0.1836747 0.0471245
Moved 1243.267 287.3831 412.1855 -0.1680947 0.06220535
Moved 1243.282 298.1516 420.1516 -0.1431677 0.08269428
Moved 1243.298 307.9334 428.8 -0.1205245 0.1049383
Moved 1243.32 330.1055 455.1187 -0.06920015 0.1726304
Stationary 1243.331 330.1055 455.1187 -0.06920015 0.1726304
Moved 1243.344 340.1835 469.5479 -0.04587144 0.2097425
Moved 1243.36 350.3432 484.0148 -0.02235378 0.2469515
Moved 1243.375 355.8559 492.7695 -0.009592772 0.2694687
Moved 1243.39 367.345 505.7631 0.01700232 0.3028886
Moved 1243.406 395.6065 532.6065 0.0824225 0.3719302
Ended 1243.422 399 536 0.09027779 0.3806583
Candidates 1243.543 12 easy way daddy day assay ready say east essay away ray eat
Began 1244.148 423 349 0.1458333 -0.1003086
Stationary 1244.162 423 349 0.1458333 -0.1003086
Stationary 1244.175 423 349 0.1458333 -0.1003086
Stationary 1244.191 423 349 0.1458333 -0.1003086
Stationary 1244.207 423 349 0.1458333 -0.1003086
Moved 1244.223 403.1905 349 0.09997795 -0.1003086
Moved 1244.244 389.6778 349 0.06869862 -0.1003086
Moved 1244.255 369.2662 349 0.02144953 -0.1003086
Moved 1244.269 356.4954 349 -0.008112441 -0.1003086
Moved 1244.284 336.0771 359.1538 -0.05537714 -0.07419287
Moved 1244.3 323.9235 361.0109 -0.08351053 -0.06941634
Moved 1244.316 313.8621 362.4482 -0.1068007 -0.06571962
Moved 1244.33 308.4053 363.8987 -0.1194323 -0.06198898
Moved 1244.346 305.3409 364 -0.1265257 -0.06172839
Moved 1244.361 304.2201 365 -0.1291203 -0.05915646
Stationary 1244.376 304 365 -0.1296296 -0.05915646
Ended 1244.392 304 365 -0.1296296 -0.05915646
Accept 1244.451 1 way
PhraseEnd 1244.975
