travel at the speed of light
travel at the speed of light
Basic
0.6 0.6
432 388.8
Moved 671.5387 340.3788 259.9901 -0.04541953 -0.3292437
Moved 671.5549 332.4325 281.1801 -0.06381372 -0.2747427
Moved 671.5703 326.4671 300.1314 -0.07762238 -0.2259995
Moved 671.5854 319.8594 320.3936 -0.09291797 -0.1738848
Moved 671.6008 315.7542 334.1526 -0.1024208 -0.1384964
Moved 671.6165 314 343.5 -0.1064815 -0.1144548
Moved 671.6319 312.2222 359.5558 -0.1105968 -0.0731589
Moved 671.6474 310.7245 378.8569 -0.1140636 -0.02351627
Moved 671.6614 307.6868 396.8489 -0.1210954 0.02275961
Moved 671.6776 304.9272 417.5464 -0.1274835 0.07599372
Moved 671.6962 300.7395 431.2017 -0.1371771 0.1111153
Moved 671.7094 298.3868 443.6461 -0.1426231 0.1431227
Moved 671.7242 296.8065 450.9678 -0.1462814 0.1619541
Moved 671.7408 295.8085 458.3403 -0.1485914 0.1809164
Moved 671.7542 293.3719 467.3967 -0.1542317 0.2042094
Moved 671.7703 290.9862 481.0759 -0.1597542 0.2393925
Moved 671.7863 289.6094 490.7339 -0.1629411 0.2642331
Moved 671.8016 286.223 499.8849 -0.17078 0.2877696
Moved 671.8172 284.7861 505.8556 -0.1741063 0.3031265
Moved 671.8319 283.3971 510.8087 -0.1773215 0.315866
Moved 671.8484 282.2705 514.1886 -0.1799294 0.3245591
Moved 671.8699 279.5884 521.2349 -0.186138 0.3426822
Stationary 671.8796 279.5884 521.2349 -0.186138 0.3426822
Moved 671.8948 278.2136 527.9322 -0.1893205 0.3599078
Moved 671.9089 276.8374 534.8132 -0.192506 0.3776058
Moved 671.925 276.4552 539.0895 -0.1933906 0.3886047
Moved 671.9414 276 542.7857 -0.1944444 0.3981113
Moved 671.9561 274.6925 545.615 -0.197471 0.4053883
Moved 671.9709 275 547.5732 -0.1967592 0.4104247
Moved 671.9871 274 549.7523 -0.199074 0.4160294
Moved 672.0023 274 551.1365 -0.199074 0.4195898
Moved 672.0177 272.5 551 -0.2025463 0.4192385
Moved 672.0325 273 552.5 -0.2013889 0.4230966
Moved 672.0477 271.8595 553.1405 -0.2040289 0.424744
Stationary 672.063 272 553 -0.2037037 0.4243826
Stationary 672.0776 272 553 -0.2037037 0.4243826
Stationary 672.0932 272 553 -0.2037037 0.4243826
Stationary 672.1085 272 553 -0.2037037 0.4243826
Stationary 672.1246 272 553 -0.2037037 0.4243826
Moved 672.141 272 543.5319 -0.2037037 0.4000305
Moved 672.1563 281.934 536.066 -0.1807083 0.3808281
Moved 672.1718 290.7674 527.2327 -0.1602608 0.3581086
Moved 672.1866 301.7837 518.9122 -0.1347599 0.3367084
Moved 672.2023 311.0925 511.5947 -0.1132118 0.3178876
Moved 672.2186 327.4592 502.0272 -0.07532592 0.2932798
Moved 672.233 339.8307 494.9829 -0.04668817 0.2751617
Moved 672.249 351.5 488.5 -0.01967594 0.2584876
Moved 672.2628 361.6916 479.2643 0.003915826 0.2347333
Moved 672.2788 372.725 472.2969 0.02945602 0.2168129
Moved 672.295 383.0932 465.362 0.05345642 0.1989763
Moved 672.3132 390.9014 460.6278 0.07153104 0.1867999
Moved 672.3251 398.9895 456.5052 0.09025346 0.1761965
Moved 672.3409 407 454 0.1087963 0.169753
Moved 672.3572 412.7094 449.1744 0.1220125 0.1573415
Moved 672.372 418.3079 445.0191 0.1349719 0.146654
Moved 672.3876 424.8555 441.5723 0.1501285 0.1377887
Moved 672.4028 431.5588 437.6647 0.1656455 0.1277384
Moved 672.4191 436.9652 435.0174 0.1781603 0.1209294
Moved 672.4344 440.0858 432.9571 0.1853839 0.1156303
Moved 672.4489 445.6255 430.1873 0.1982073 0.1085063
Moved 672.4639 451.1513 428.7122 0.2109984 0.1047123
Moved 672.4787 458.6503 424.6749 0.2283572 0.09432831
Moved 672.4958 464.19 421.905 0.2411806 0.08720409
Moved 672.5099 468.2857 420.5714 0.2506615 0.08377412
Moved 672.5238 472.4337 417.3775 0.2602632 0.07555938
Moved 672.5417 474.8275 415.1725 0.2658043 0.06988815
Moved 672.5559 478.7852 413.7383 0.2749658 0.06619924
Moved 672.5726 481.2674 410.7325 0.2807117 0.05846843
Moved 672.5912 484.6758 407.3242 0.2886014 0.04970217
Moved 672.6049 487.0918 404.9083 0.2941939 0.04348829
Moved 672.62 489.8713 402.1287 0.3006282 0.03633915
Moved 672.6337 490.1302 400.7396 0.3012273 0.03276644
Moved 672.6497 494.5 396.5 0.3113426 0.02186214
Moved 672.6662 498.8416 392.439 0.3213925 0.01141705
Moved 672.6808 502.326 388.674 0.3294584 0.001733293
Moved 672.7029 505.1041 386.9479 0.3358892 -0.002705962
Moved 672.7159 507.8902 385.5549 0.3423385 -0.006288913
Moved 672.728 510.4057 383.7296 0.3481614 -0.01098374
Moved 672.7425 517.8463 381.7885 0.365385 -0.01597628
Moved 672.756 521.5 380.5 0.3738426 -0.0192902
Stationary 672.7724 521.5 380.5 0.3738426 -0.0192902
Moved 672.7881 525.9738 377.6754 0.3841986 -0.02655516
Moved 672.8024 527.4108 375.5892 0.387525 -0.03192078
Ended 672.8194 529 374 0.3912036 -0.03600823
Candidates 672.8766 12 travel isabel level panel rebel peaceful label excel kenneth channel handful carvell
Began 673.3548 414 369 0.125 -0.04886839
Stationary 673.3735 414 369 0.125 -0.04886839
Moved 673.3895 414 417.7495 0.125 0.07651619
Moved 673.4037 406.0405 480.5795 0.1065752 0.2381158
Ended 673.4205 407 534 0.1087963 0.3755144
Accept 673.463 0 travel
Began 673.9385 184 357 -0.4074074 -0.07973259
Stationary 673.9504 184 357 -0.4074074 -0.07973259
Stationary 673.9606 184 357 -0.4074074 -0.07973259
Stationary 673.9745 184 357 -0.4074074 -0.07973259
Stationary 673.9897 184 357 -0.4074074 -0.07973259
Stationary 674.0056 184 357 -0.4074074 -0.07973259
Stationary 674.0214 184 357 -0.4074074 -0.07973259
Stationary 674.0419 184 357 -0.4074074 -0.07973259
Stationary 674.0523 184 357 -0.4074074 -0.07973259
Stationary 674.0676 184 357 -0.4074074 -0.07973259
Stationary 674.0831 184 357 -0.4074074 -0.07973259
Stationary 674.097 184 357 -0.4074074 -0.07973259
Stationary 674.1124 184 357 -0.4074074 -0.07973259
Stationary 674.1292 184 357 -0.4074074 -0.07973259
Moved 674.1433 175 357 -0.4282407 -0.07973259
Moved 674.159 173.5295 357 -0.4316448 -0.07973259
Moved 674.1753 172.5 357 -0.4340278 -0.07973259
Stationary 674.1929 172.5 357 -0.4340278 -0.07973259
Moved 674.2057 170.7576 357 -0.438061 -0.07973259
Stationary 674.221 170.7576 357 -0.438061 -0.07973259
Moved 674.2368 169.6429 357 -0.4406415 -0.07973259
Moved 674.253 168.8129 357 -0.4425628 -0.07973259
Stationary 674.2698 168.8129 357 -0.4425628 -0.07973259
Stationary 674.2849 168.8129 357 -0.4425628 -0.07973259
Moved 674.2972 167.9556 357 -0.4445471 -0.07973259
Stationary 674.3132 167.9556 357 -0.4445471 -0.07973259
Moved 674.3297 168 370.3583 -0.4444444 -0.04537465
Moved 674.346 181.3375 383.0038 -0.4135705 -0.01285051
Moved 674.3596 188.3005 394.0172 -0.3974525 0.01547633
Moved 674.3793 194.4075 402.6113 -0.383316 0.03758038
Moved 674.3926 199.9252 409.4065 -0.3705435 0.05505782
Moved 674.4058 205.8471 416.4882 -0.3568355 0.07327212
Moved 674.4222 215.1949 427.9937 -0.3351969 0.1028643
Moved 674.4382 224.9296 439.2052 -0.312663 0.1317006
Moved 674.4533 238.2419 450.5867 -0.2818475 0.1609739
Moved 674.4668 249.3335 459.2501 -0.2561725 0.1832564
Moved 674.4834 258.949 466.1064 -0.2339143 0.200891
Moved 674.4985 269.0084 473.5774 -0.2106287 0.2201064
Moved 674.5152 278.4995 481.4281 -0.1886586 0.2402986
Moved 674.5302 285.8774 486.6267 -0.1715801 0.2536694
Moved 674.5464 297 498 -0.1458333 0.2829217
Moved 674.5604 304.5274 505.5274 -0.1284087 0.3022824
Moved 674.5767 311.5229 512.5229 -0.1122155 0.3202748
Moved 674.5903 317.7302 518.4128 -0.09784678 0.3354237
Moved 674.6068 324.2886 525.2886 -0.08266533 0.3531084
Moved 674.6216 329.7349 530.7349 -0.07005806 0.3671165
Moved 674.637 332.5 535 -0.06365741 0.3780863
Moved 674.6516 337.457 540.3212 -0.05218292 0.3917726
Moved 674.6675 341.7208 544.7208 -0.04231298 0.4030883
Moved 674.6821 344.2304 547.2304 -0.03650362 0.4095431
Moved 674.7042 346.9793 549.9793 -0.03014058 0.4166134
Moved 674.7156 349.7313 552.7313 -0.02377023 0.4236914
Moved 674.7294 350.7369 553.7369 -0.02144232 0.4262779
Moved 674.7458 353.2304 555.1152 -0.01567036 0.4298229
Moved 674.7599 354.0966 556.0966 -0.01366536 0.4323471
Moved 674.7756 355.5 557.5 -0.01041666 0.4359567
Moved 674.7903 356.5 558.5 -0.008101861 0.4385287
Moved 674.8054 357.1338 559.1338 -0.006634841 0.4401588
Stationary 674.8206 357.1338 559.1338 -0.006634841 0.4401588
Ended 674.8372 357 559 -0.006944438 0.4398148
Candidates 674.9915 12 at are art sat say att ar assay asset date day set
Began 675.374 390 391 0.06944448 0.007715971
Stationary 675.3931 390 391 0.06944448 0.007715971
Moved 675.4069 390 442.8912 0.06944448 0.1411809
Moved 675.423 390 515.2311 0.06944448 0.3272404
Ended 675.4391 412 580 0.1203704 0.4938271
Accept 675.5001 0 at
Began 676.0218 360 523 0 0.3472221
Stationary 676.0426 360 523 0 0.3472221
Stationary 676.0613 360 523 0 0.3472221
Stationary 676.0728 360 523 0 0.3472221
Stationary 676.0865 360 523 0 0.3472221
Stationary 676.1031 360 523 0 0.3472221
Stationary 676.1172 360 523 0 0.3472221
Stationary 676.1313 360 523 0 0.3472221
Stationary 676.1469 360 523 0 0.3472221
Stationary 676.1622 360 523 0 0.3472221
Stationary 676.1777 360 523 0 0.3472221
Stationary 676.1946 360 523 0 0.3472221
Stationary 676.2101 360 523 0 0.3472221
Stationary 676.2255 360 523 0 0.3472221
Stationary 676.2407 360 523 0 0.3472221
Stationary 676.2549 360 523 0 0.3472221
Stationary 676.2709 360 523 0 0.3472221
Stationary 676.2878 360 523 0 0.3472221
Stationary 676.3027 360 523 0 0.3472221
Stationary 676.3175 360 523 0 0.3472221
Stationary 676.3325 360 523 0 0.3472221
Stationary 676.355 360 523 0 0.3472221
Stationary 676.3657 360 523 0 0.3472221
Stationary 676.3788 360 523 0 0.3472221
Stationary 676.3948 360 523 0 0.3472221
Stationary 676.4101 360 523 0 0.3472221
Stationary 676.4257 360 523 0 0.3472221
Stationary 676.4416 360 523 0 0.3472221
Stationary 676.4579 360 523 0 0.3472221
Moved 676.4717 360 508.6893 0 0.3104147
Moved 676.488 360 500.3758 0 0.2890323
Moved 676.5035 374.4921 484.1905 0.03354649 0.2474034
Moved 676.5195 382.2014 471.698 0.05139202 0.2152725
Moved 676.5335 390.5125 458.1458 0.0706308 0.1804161
Moved 676.5491 396.3448 447.7793 0.08413155 0.1537533
Moved 676.5658 403.2745 436.1608 0.1001725 0.1238704
Moved 676.5809 408.9554 426.328 0.1133227 0.09858021
Moved 676.5969 412.5 419 0.1215278 0.07973251
Moved 676.611 414.2945 412.7639 0.1256817 0.063693
Moved 676.6314 417.9698 405.0603 0.1341894 0.04387934
Moved 676.643 419.295 399.8201 0.1372569 0.03040133
Moved 676.6573 421.6991 393.2036 0.1428221 0.01338354
Moved 676.6728 423.0827 387.6693 0.1460247 -0.0008506147
Moved 676.6885 424.4703 382.1188 0.1492368 -0.01512677
Moved 676.7039 425.8572 378.4282 0.1524473 -0.02461885
Moved 676.7187 426.9402 374.2393 0.1549541 -0.03539278
Moved 676.7341 428.2975 371.4051 0.158096 -0.04268238
Moved 676.7502 428.6708 366.9877 0.1589601 -0.05404405
Moved 676.7657 429 364.9532 0.1597223 -0.05927686
Moved 676.7809 429 363.581 0.1597223 -0.06280608
Moved 676.7957 429 362.2124 0.1597223 -0.0663262
Moved 676.8112 429 361.5 0.1597223 -0.06815843
Stationary 676.8271 429 361.5 0.1597223 -0.06815843
Moved 676.8446 429 360.8151 0.1597223 -0.06992018
Stationary 676.8588 429 360.8151 0.1597223 -0.06992018
Moved 676.8729 414.3611 371.1346 0.1258357 -0.04337797
Moved 676.8887 397.1988 388.8012 0.08610835 0.002060643
Moved 676.9098 363.5 420 0.008101861 0.08230445
Stationary 676.9212 363.5 420 0.008101861 0.08230445
Moved 676.9338 349.1848 434.7165 -0.02503529 0.1201555
Moved 676.95 341.0269 443.9692 -0.04391908 0.1439536
Moved 676.9659 324.457 459.1644 -0.08227537 0.183036
Moved 676.9813 309.3792 474.6208 -0.1171778 0.22279
Moved 676.9968 294.5979 491.6825 -0.1513937 0.266673
Moved 677.0128 275 511 -0.1967592 0.3163579
Moved 677.0275 263.1034 520.9969 -0.2242977 0.3420701
Moved 677.0437 251.7669 530.9539 -0.2505395 0.3676797
Moved 677.0574 242 541 -0.2731481 0.3935184
Moved 677.0739 235.3905 546.8412 -0.2884478 0.4085421
Moved 677.0913 230.5561 550.296 -0.2996387 0.4174277
Moved 677.106 225.9473 554.0527 -0.3103072 0.4270903
Moved 677.1197 222.278 555.9073 -0.3188008 0.4318602
Moved 677.1338 218.1274 558.5817 -0.3284088 0.4387389
Ended 677.1534 218.1274 558.5817 -0.3284088 0.4387389
Candidates 677.2717 12 the there threw he where tiger higher she hee tyler jew other
Began 677.5787 410 412 0.1157407 0.06172835
Moved 677.5994 410 428.5 0.1157407 0.1041665
Moved 677.6138 410 511.6121 0.1157407 0.3179323
Ended 677.6295 432.1514 612.2975 0.1670171 0.5768967
Accept 677.6566 0 the
Began 678.1506 251 458 -0.2523148 0.180041
Stationary 678.169 251 458 -0.2523148 0.180041
Stationary 678.1833 251 458 -0.2523148 0.180041
Stationary 678.1981 251 458 -0.2523148 0.180041
Stationary 678.2139 251 458 -0.2523148 0.180041
Moved 678.2291 240.5546 458 -0.2764941 0.180041
Moved 678.2476 237.4434 458 -0.2836958 0.180041
Moved 678.2606 235.145 451.5075 -0.2890162 0.1633422
Moved 678.2764 234.0242 450.0242 -0.2916107 0.1595272
Moved 678.3011 229.274 448.274 -0.3026064 0.1550257
Moved 678.3149 227.8926 446.8926 -0.3058041 0.1514727
Stationary 678.326 227.8926 446.8926 -0.3058041 0.1514727
Moved 678.3375 226.5132 447 -0.3089972 0.1517489
Moved 678.3521 225.1207 445.1207 -0.3122205 0.1469154
Moved 678.3679 224.5 444.5 -0.3136574 0.1453189
Moved 678.3834 223.6801 445 -0.3155554 0.1466049
Moved 678.4017 222.5 443.5 -0.318287 0.1427468
Moved 678.4141 221.9546 442.9547 -0.3195494 0.1413441
Moved 678.4296 220.5175 443 -0.3228763 0.1414608
Moved 678.4453 220.1366 442 -0.3237579 0.1388888
Stationary 678.4611 220 442 -0.3240741 0.1388888
Moved 678.4761 219.3667 441 -0.3255401 0.1363167
Moved 678.491 219 439.9831 -0.3263889 0.1337013
Stationary 678.507 219 439.9831 -0.3263889 0.1337013
Moved 678.5214 217.8101 438.8101 -0.3291433 0.1306844
