a very traditional way to dress
Moved 1252.055 254.1747 426.9402 -0.2449659 0.1001548
Moved 1252.07 269.9017 436.5739 -0.2085608 0.1249327
Moved 1252.085 282.124 443.2911 -0.1802686 0.1422095
Moved 1252.101 292.8496 449.3426 -0.1554408 0.157774
Moved 1252.116 299.5763 452.7881 -0.1398696 0.1666361
Moved 1252.132 310.3559 455.589 -0.1149169 0.1738399
Moved 1252.147 314.7162 457.6791 -0.1048237 0.1792156
Moved 1252.162 320.2773 459.0693 -0.09195074 0.1827914
Moved 1252.177 328.6205 461.8735 -0.07263764 0.1900039
Moved 1252.193 335.1307 463.8261 -0.05756786 0.1950259
Moved 1252.209 345.5651 466.3913 -0.03341411 0.2016236
Moved 1252.224 359 470.5 -0.002314796 0.2121912
Moved 1252.24 379.1641 477.3881 0.04436136 0.2299075
Moved 1252.255 403.0074 486.0027 0.09955416 0.2520646
Moved 1252.27 422.3763 494.3041 0.1443895 0.2734157
Moved 1252.286 434.9519 500.8622 0.1734998 0.2902834
Moved 1252.302 446.2536 505.4701 0.1996612 0.3021349
Moved 1252.316 454.7147 508.6288 0.219247 0.3102591
Moved 1252.332 460.6759 511.838 0.2330461 0.3185132
Moved 1252.348 463.0307 514.0308 0.238497 0.3241531
Moved 1252.363 464.4033 515.4033 0.2416742 0.3276832
Moved 1252.378 465 515.7938 0.2430555 0.3286878
Moved 1252.393 465 517.1627 0.2430555 0.3322084
Moved 1252.411 465 517.5484 0.2430555 0.3332005
Moved 1252.425 453.8162 518 0.2171671 0.3343621
Moved 1252.44 441.192 518 0.1879445 0.3343621
Moved 1252.457 409.5 507.5 0.1145834 0.3073559
Moved 1252.471 370.4478 496.4136 0.02418458 0.2788416
Moved 1252.487 335.9899 489.4765 -0.055579 0.2609992
Moved 1252.503 323.3593 485.9688 -0.08481656 0.2519771
Moved 1252.517 312.6871 483.1963 -0.1095206 0.2448464
Moved 1252.532 308.1542 481.7181 -0.1200135 0.2410443
Moved 1252.548 307 482 -0.1226852 0.2417695
Stationary 1252.57 307 482 -0.1226852 0.2417695
Stationary 1252.579 307 482 -0.1226852 0.2417695
Stationary 1252.593 307 482 -0.1226852 0.2417695
Moved 1252.61 326.3472 482 -0.07790009 0.2417695
Moved 1252.626 340.0374 491.6299 -0.04620984 0.2665376
Moved 1252.639 359.2763 495.9558 -0.001675288 0.2776641
Moved 1252.657 377.6861 500.9276 0.04093995 0.2904514
Moved 1252.671 395.6232 506.4225 0.08246104 0.3045847
Moved 1252.687 409 508 0.113426 0.3086419
Moved 1252.701 423.7639 510.8137 0.1476017 0.3158787
Moved 1252.717 436.7796 511 0.1777305 0.3163579
Moved 1252.732 448.6378 511 0.20518 0.3163579
Moved 1252.748 458.7163 511 0.2285099 0.3163579
Moved 1252.764 470.1771 499.8229 0.2550395 0.2876103
Moved 1252.779 477.7268 497.6366 0.2725157 0.281987
Moved 1252.795 483.6794 493.4905 0.2862948 0.2713232
Moved 1252.811 487.6113 490.5415 0.2953965 0.2637383
Moved 1252.825 490.5879 477.9451 0.3022868 0.2313403
Moved 1252.841 491 460.3507 0.3032407 0.1860872
Moved 1252.857 469.1741 424.533 0.2527179 0.09396333
Moved 1252.872 448.8208 390.2312 0.2056037 0.005738686
Moved 1252.887 422.6227 352.6218 0.1449601 -0.09099348
Moved 1252.903 405.5118 329.0164 0.1053515 -0.151707
Moved 1252.918 388.1628 307.4437 0.06519179 -0.2071921
Moved 1252.934 371.4879 289.4879 0.02659222 -0.2533749
Moved 1252.948 356.3575 271.6952 -0.008431773 -0.2991379
Moved 1252.963 340.8015 260.2412 -0.04444093 -0.3285978
Moved 1252.979 328.1372 251.4248 -0.07375648 -0.3512737
Moved 1252.995 315.7896 244.6609 -0.1023388 -0.3686706
Moved 1253.011 302.5444 243.1544 -0.132999 -0.3725453
Moved 1253.026 287.5674 243 -0.167668 -0.3729424
Moved 1253.041 274.2885 243 -0.1984064 -0.3729424
Moved 1253.059 255.4732 256.9161 -0.2419601 -0.3371501
Moved 1253.072 240.6946 267.2221 -0.2761699 -0.3106428
Moved 1253.087 226.9622 281.0378 -0.3079579 -0.2751086
Moved 1253.109 207.9998 314.1671 -0.3518523 -0.1898995
Stationary 1253.121 207.9998 314.1671 -0.3518523 -0.1898995
Moved 1253.133 207 334.6743 -0.3541667 -0.1371546
Moved 1253.149 207 351.2369 -0.3541667 -0.09455543
Moved 1253.164 219.298 368.298 -0.325699 -0.05067401
Moved 1253.18 237.1388 384.8204 -0.284401 -0.008177894
Moved 1253.195 271.3617 401.0622 -0.2051812 0.03359614
Moved 1253.211 320.1259 410.4936 -0.09230106 0.05785381
Moved 1253.226 376.95 418.7732 0.03923595 0.07914908
Moved 1253.242 393.3563 417 0.07721364 0.0745884
Moved 1253.258 406.0127 417 0.1065109 0.0745884
Moved 1253.272 417.5746 405.8935 0.1332745 0.04602224
Moved 1253.288 432.5051 397.5593 0.167836 0.02458659
Moved 1253.303 442.4817 392.7936 0.1909299 0.01232912
Moved 1253.319 450.7153 388.6423 0.2099891 0.001652054
Moved 1253.334 457.9643 385.3452 0.2267691 -0.00682819
Moved 1253.349 465.0739 382.5704 0.2432266 -0.01396509
Moved 1253.365 470.4108 381.3973 0.2555806 -0.01698239
Moved 1253.381 474.2023 380.2659 0.2643571 -0.01989223
Moved 1253.395 478.084 378.972 0.2733425 -0.02322005
Moved 1253.411 480.8462 379 0.2797365 -0.02314815
Moved 1253.427 484.5879 379 0.2883979 -0.02314815
Moved 1253.442 487.3778 379 0.294856 -0.02314815
Ended 1253.459 487.3778 379 0.294856 -0.02314815
Candidates 1253.533 12 traditional festival radical statistical seasonal rational additional approval historical critical hysterical theoretical
Began 1253.964 351 271 -0.02083332 -0.300926
Stationary 1253.982 351 271 -0.02083332 -0.300926
Stationary 1253.997 351 271 -0.02083332 -0.300926
Moved 1254.013 351 288.0615 -0.02083332 -0.2570435
Moved 1254.034 334.3084 344.0469 -0.05947133 -0.1130481
Stationary 1254.046 334.3084 344.0469 -0.05947133 -0.1130481
Moved 1254.059 331.433 376.8038 -0.06612728 -0.02879688
Moved 1254.074 331 400.9926 -0.06712963 0.03341694
Moved 1254.09 331 425.7911 -0.06712963 0.09719922
Moved 1254.105 331 447.0865 -0.06712963 0.1519715
Moved 1254.121 331 461.7401 -0.06712963 0.1896607
Moved 1254.136 331 473.2628 -0.06712963 0.2192971
Ended 1254.151 331 478 -0.06712963 0.2314814
Accept 1254.213 0 traditional
Began 1254.442 210 466 -0.3472222 0.2006171
Stationary 1254.462 210 466 -0.3472222 0.2006171
Stationary 1254.476 210 466 -0.3472222 0.2006171
Stationary 1254.49 210 466 -0.3472222 0.2006171
Stationary 1254.505 210 466 -0.3472222 0.2006171
Moved 1254.521 200.5297 457.5819 -0.3691443 0.1789657
Moved 1254.536 195.3179 452.3179 -0.3812086 0.1654266
Moved 1254.551 187.1251 438.0626 -0.4001734 0.1287618
Moved 1254.568 180.6042 423.4098 -0.415268 0.09107456
Moved 1254.582 167.5015 389.504 -0.4455983 0.003868189
Moved 1254.599 162.7457 370.7284 -0.4566072 -0.04442293
Moved 1254.615 160.994 357.9464 -0.4606619 -0.07729856
Moved 1254.629 159.618 349.7083 -0.4638471 -0.098487
Moved 1254.644 160 347.4678 -0.462963 -0.1042496
Moved 1254.661 160 344.7094 -0.462963 -0.1113442
Stationary 1254.675 160 345 -0.462963 -0.1105968
Moved 1254.697 210.6629 365.2963 -0.3456878 -0.05839445
Stationary 1254.708 210.6629 365.2963 -0.3456878 -0.05839445
Moved 1254.721 235.3742 382.8814 -0.2884856 -0.01316518
Moved 1254.737 263.4022 402.2681 -0.223606 0.03669786
Moved 1254.752 284.858 418.6864 -0.1739398 0.07892589
Moved 1254.768 306.939 436.6379 -0.1228264 0.1250975
Moved 1254.783 323.7805 453.9512 -0.08384148 0.1696276
Moved 1254.799 337.0081 467.9254 -0.05322208 0.2055694
Moved 1254.814 354.5686 489.3921 -0.01257276 0.260782
Moved 1254.83 365.5999 501.257 0.01296272 0.2912988
Moved 1254.845 375.3322 510.2847 0.03549109 0.3145182
Moved 1254.861 380.7224 515.7224 0.04796863 0.3285041
Moved 1254.876 384.624 519.4359 0.05699992 0.3380552
Moved 1254.891 387.39 522.39 0.06340285 0.3456532
Moved 1254.907 388.5 523.5 0.06597221 0.3485081
Moved 1254.923 389.6283 524.6282 0.06858399 0.35141
Moved 1254.937 392.0393 526.0197 0.07416517 0.3549888
Ended 1254.952 392.0393 526.0197 0.07416517 0.3549888
Candidates 1255.043 12 way easy say daddy day assay ready east essay ray away sat
Began 1255.432 307 311 -0.1226852 -0.1980453
Stationary 1255.446 307 311 -0.1226852 -0.1980453
Stationary 1255.461 307 311 -0.1226852 -0.1980453
Stationary 1255.476 307 311 -0.1226852 -0.1980453
Stationary 1255.492 307 311 -0.1226852 -0.1980453
Moved 1255.514 307 340.992 -0.1226852 -0.1209054
Stationary 1255.525 307 340.992 -0.1226852 -0.1209054
Moved 1255.537 307 387.1315 -0.1226852 -0.002233756
Moved 1255.556 322.2408 428.8427 -0.08740564 0.1050479
Moved 1255.572 336.7567 476.9593 -0.05380392 0.2288047
Moved 1255.585 357.1459 526.9501 -0.006606778 0.3573818
Ended 1255.6 367 548 0.01620372 0.4115225
Accept 1255.675 0 way
Began 1255.969 333 457 -0.06249999 0.1774691
Stationary 1255.985 333 457 -0.06249999 0.1774691
Stationary 1256.001 333 457 -0.06249999 0.1774691
Stationary 1256.02 333 457 -0.06249999 0.1774691
Stationary 1256.034 333 457 -0.06249999 0.1774691
Stationary 1256.046 333 457 -0.06249999 0.1774691
Stationary 1256.062 333 457 -0.06249999 0.1774691
Stationary 1256.077 333 457 -0.06249999 0.1774691
Stationary 1256.093 333 457 -0.06249999 0.1774691
Moved 1256.109 345.5971 457 -0.03333995 0.1774691
Moved 1256.124 348.3705 457 -0.02692009 0.1774691
Moved 1256.139 351.1325 457 -0.0205267 0.1774691
Moved 1256.158 352.4498 457 -0.01747732 0.1774691
Moved 1256.172 356.5014 462.8367 -0.008098583 0.1924811
Moved 1256.19 360.6507 464 0.001506209 0.1954732
Moved 1256.202 366 465.5 0.01388888 0.1993312
Moved 1256.217 369.5624 465.6406 0.02213518 0.1996929
Moved 1256.236 376.154 467.0308 0.03739347 0.2032685
Moved 1256.261 392.4816 468.7831 0.07518898 0.2077753
Moved 1256.277 402.0879 470.1554 0.09742558 0.211305
Moved 1256.292 416 471.5 0.1296297 0.2147633
Moved 1256.308 433.2219 472 0.1694952 0.2160493
Moved 1256.324 446.9909 472.9993 0.2013677 0.2186194
Moved 1256.34 467.6564 474.3771 0.2492045 0.2221631
Moved 1256.357 479.5829 475.7583 0.2768122 0.2257157
Moved 1256.37 489.9266 476 0.300756 0.2263374
Moved 1256.385 496.5 477.5 0.3159723 0.2301954
Moved 1256.401 502.5851 478.8963 0.330058 0.2337867
Moved 1256.417 508.0645 480.2661 0.342742 0.2373099
Moved 1256.432 511.5 480 0.3506944 0.2366254
Moved 1256.447 513.4024 481 0.3550981 0.2391974
Moved 1256.463 515.0899 482.0899 0.3590044 0.2420007
Moved 1256.481 516.4645 482 0.3621864 0.2417695
Moved 1256.512 518 482 0.3657407 0.2417695
Ended 1256.523 518 482 0.3657407 0.2417695
Candidates 1256.631 12 go do full to fill gop gfp too rho gi dull dip
Began 1257.215 374 378 0.03240744 -0.02572024
Stationary 1257.234 374 378 0.03240744 -0.02572024
Stationary 1257.25 374 378 0.03240744 -0.02572024
Ended 1257.265 374 378 0.03240744 -0.02572024
NextCandidatePanel 1257.325
Began 1257.804 337 355 -0.05324075 -0.08487654
Stationary 1257.815 337 355 -0.05324075 -0.08487654
Ended 1257.83 337 355 -0.05324075 -0.08487654
NextCandidatePanel 1257.863
Began 1258.109 350 359 -0.02314816 -0.07458848
Ended 1258.128 350 359 -0.02314816 -0.07458848
NextCandidatePanel 1258.171
Began 1258.511 354 428 -0.01388888 0.1028806
Stationary 1258.528 354 428 -0.01388888 0.1028806
Moved 1258.544 354 418.7202 -0.01388888 0.07901282
Moved 1258.559 354 402.1845 -0.01388888 0.03648275
Moved 1258.576 354 377.3035 -0.01388888 -0.0275115
Moved 1258.597 342.6154 328.7695 -0.04024208 -0.1523418
Stationary 1258.609 342.6154 328.7695 -0.04024208 -0.1523418
Moved 1258.621 333.0572 283.2859 -0.06236762 -0.2693264
Moved 1258.637 328.4402 253.0811 -0.07305518 -0.3470138
Moved 1258.652 324.3461 214.6788 -0.08253227 -0.4457849
Moved 1258.667 324 198.6801 -0.08333336 -0.486934
Ended 1258.683 324 188 -0.08333336 -0.5144033
Accept 1258.741 3 to
Began 1259.006 240 310 -0.2777777 -0.2006174
Stationary 1259.023 240 310 -0.2777777 -0.2006174
Stationary 1259.037 240 310 -0.2777777 -0.2006174
Stationary 1259.052 240 310 -0.2777777 -0.2006174
Stationary 1259.068 240 310 -0.2777777 -0.2006174
Moved 1259.083 246.0687 334.8713 -0.2637299 -0.1366479
Moved 1259.099 258.1934 374.3112 -0.2356635 -0.03520785
Moved 1259.114 274.7865 422.1256 -0.1972535 0.08777159
Moved 1259.13 285.0237 449.8123 -0.1735562 0.158982
Moved 1259.145 296.4775 478.1672 -0.1470428 0.2319115
Moved 1259.161 304.6205 499.9881 -0.1281932 0.2880352
Moved 1259.182 312.398 519.1942 -0.1101897 0.3374334
Stationary 1259.192 312.398 519.1942 -0.1101897 0.3374334
Moved 1259.205 313.5836 526.918 -0.1074454 0.3572991
Moved 1259.222 314.971 531.9129 -0.1042339 0.3701463
Moved 1259.238 315 536.0305 -0.1041667 0.3807368
Moved 1259.254 315 540.1231 -0.1041667 0.391263
Moved 1259.268 315 544.3029 -0.1041667 0.4020135
Moved 1259.283 315 547.2974 -0.1041667 0.4097155
Moved 1259.299 315 551.0458 -0.1041667 0.4193565
Moved 1259.316 315 554.6784 -0.1041667 0.4286996
Moved 1259.33 303.5859 557.5364 -0.1305881 0.4360504
Moved 1259.345 299.3689 559.6578 -0.1403498 0.4415065
Moved 1259.361 294.8166 560.7958 -0.1508875 0.4444336
Moved 1259.377 290.6421 562.1193 -0.1605508 0.4478377
Moved 1259.392 285.9921 563 -0.1713145 0.4501028
Moved 1259.407 281.4349 563 -0.1818635 0.4501028
Moved 1259.423 277.1536 563 -0.191774 0.4501028
Moved 1259.438 273.0348 563 -0.2013084 0.4501028
Moved 1259.459 268.8982 563 -0.2108839 0.4501028
Moved 1259.47 263.3605 563 -0.2237025 0.4501028
Moved 1259.484 261.1064 563 -0.2289203 0.4501028
Moved 1259.5 258.3483 555.5673 -0.2353049 0.4309858
Moved 1259.516 256.7806 551.5612 -0.2389338 0.420682
Moved 1259.53 255 545.024 -0.2430556 0.4038683
Moved 1259.546 254.0288 536.2016 -0.2453037 0.3811769
Moved 1259.562 254 527.895 -0.2453704 0.3598122
Moved 1259.577 254 515.8903 -0.2453704 0.3289359
Moved 1259.593 254 507.9726 -0.2453704 0.3085715
Moved 1259.608 254 498.6188 -0.2453704 0.2845132
Moved 1259.623 254 488.9755 -0.2453704 0.2597106
Moved 1259.638 254 477.431 -0.2453704 0.2300178
Moved 1259.654 254 466.4325 -0.2453704 0.2017296
Moved 1259.669 254 457.0328 -0.2453704 0.1775535
Moved 1259.684 254 447.3591 -0.2453704 0.1526726
Moved 1259.7 254 437.7305 -0.2453704 0.1279075
Moved 1259.717 254 426.7698 -0.2453704 0.09971653
Moved 1259.735 254 413.8304 -0.2453704 0.06643628
Moved 1259.747 254 403.9585 -0.2453704 0.04104551
Moved 1259.762 253.3294 394.3059 -0.2469226 0.01621886
Moved 1259.778 250.9108 384.6877 -0.2525214 -0.008519333
Moved 1259.793 249.5753 377.8765 -0.2556127 -0.02603782
Moved 1259.808 247.2005 370.8018 -0.26111 -0.04423408
Moved 1259.823 245.2604 366.5208 -0.2656009 -0.05524497
Moved 1259.839 243.7999 362.3998 -0.2689816 -0.06584419
Moved 1259.853 243.4239 360.424 -0.269852 -0.07092606
Moved 1259.869 243 360 -0.2708333 -0.07201654
Ended 1259.885 243 360 -0.2708333 -0.07201654
Candidates 1260.029 12 address dress stress fred added freed dates streets asserted des dated fed
Began 1260.699 344 381 -0.03703703 -0.01800419
Stationary 1260.72 344 381 -0.03703703 -0.01800419
Stationary 1260.733 344 381 -0.03703703 -0.01800419
Moved 1260.749 322.2367 381 -0.08741508 -0.01800419
Moved 1260.77 238.1795 365.02 -0.281992 -0.05910512
Stationary 1260.782 238.1795 365.02 -0.281992 -0.05910512
Moved 1260.795 192.7555 363.629 -0.38714 -0.06268278
Moved 1260.811 163 359.5 -0.4560185 -0.07330247
Ended 1260.826 153 361 -0.4791667 -0.06944452
Accept 1260.853 1 dress
PhraseEnd 1261.009
