the union will go on strike
Stationary 753.6783 404 336 0.1018518 -0.1337449
Stationary 753.6934 404 336 0.1018518 -0.1337449
Moved 753.7087 404 357.8048 0.1018518 -0.0776626
Moved 753.7247 404 378.1805 0.1018518 -0.02525588
Moved 753.7396 404 399.8206 0.1018518 0.03040282
Moved 753.7549 404 433.0959 0.1018518 0.1159873
Moved 753.7698 404 449.6721 0.1018518 0.1586215
Moved 753.7865 404 462.2308 0.1018518 0.1909226
Moved 753.8009 404 476.4049 0.1018518 0.2273788
Moved 753.8165 404 486.4031 0.1018518 0.2530942
Moved 753.8304 404 486.7885 0.1018518 0.2540856
Ended 753.847 404 487.5 0.1018518 0.2559156
Accept 753.8755 0 the
Began 754.5059 430 537 0.162037 0.3832304
Stationary 754.5251 430 537 0.162037 0.3832304
Stationary 754.5408 430 537 0.162037 0.3832304
Stationary 754.5549 430 537 0.162037 0.3832304
Stationary 754.5698 430 537 0.162037 0.3832304
Stationary 754.5863 430 537 0.162037 0.3832304
Stationary 754.6023 430 537 0.162037 0.3832304
Stationary 754.6169 430 537 0.162037 0.3832304
Stationary 754.6325 430 537 0.162037 0.3832304
Moved 754.6485 420.2215 517.443 0.1394016 0.3329295
Moved 754.6644 413.4539 486.0887 0.123736 0.2522858
Moved 754.6794 403.1929 443.2552 0.09998351 0.1421172
Moved 754.6949 391.4795 402.6219 0.07286917 0.03760785
Moved 754.7106 386.5783 383.3133 0.06152391 -0.01205436
Moved 754.725 382.5 361 0.05208333 -0.06944452
Moved 754.7405 380.3409 351.0912 0.04708548 -0.09492999
Moved 754.7564 377.801 333.8057 0.04120598 -0.1393886
Moved 754.7719 376.5 326 0.03819446 -0.1594652
Moved 754.7867 375.0204 317.1021 0.03476948 -0.1823505
Moved 754.8025 375 311.3162 0.03472219 -0.1972322
Moved 754.8167 374 308.4128 0.03240744 -0.2046997
Moved 754.8321 374 306.6999 0.03240744 -0.2091053
Moved 754.8545 373 304.1418 0.0300926 -0.2156846
Stationary 754.8658 373 304.1418 0.0300926 -0.2156846
Moved 754.8787 373 302.7042 0.0300926 -0.2193824
Moved 754.894 371.5 301.5 0.02662033 -0.2224794
Moved 754.9103 372 300.9133 0.02777775 -0.2239884
Stationary 754.9246 372 300.9133 0.02777775 -0.2239884
Moved 754.9396 369.9319 301 0.0229905 -0.2237656
Moved 754.9559 367.7848 309.8609 0.01802027 -0.200975
Moved 754.9721 364.405 334.14 0.01019677 -0.1385288
Moved 754.9881 361.9471 361.5815 0.004507303 -0.06794886
Moved 755.0037 362 393.579 0.004629592 0.01434923
Moved 755.0178 362 422.9139 0.004629592 0.08979911
Moved 755.0331 362 448.0318 0.004629592 0.1544027
Moved 755.0483 362 472.0573 0.004629592 0.2161967
Moved 755.0645 362 487.3336 0.004629592 0.2554876
Moved 755.0794 362 504.2493 0.004629592 0.2989952
Moved 755.0951 370.5946 516.1756 0.02452443 0.3296697
Moved 755.1107 375.9526 529.1434 0.03692736 0.363023
Moved 755.1263 380.7027 537.7297 0.04792293 0.3851072
Moved 755.1411 385.3555 543.3555 0.05869319 0.3995768
Moved 755.1555 391.7835 549.2267 0.0735729 0.4146778
Moved 755.1721 397.7165 552.4866 0.08730669 0.4230621
Moved 755.1885 407.7485 556.2807 0.1105291 0.4328207
Moved 755.2038 420.5 559 0.1400463 0.4398148
Moved 755.2181 436.775 558 0.1777199 0.4372427
Moved 755.2333 451.1292 558 0.2109473 0.4372427
Moved 755.2507 464.5631 558 0.2420443 0.4372427
Moved 755.2645 475.061 558 0.2663448 0.4372427
Moved 755.2791 483.5 547.5 0.2858797 0.4102365
Moved 755.2948 487.2632 547.3684 0.2945908 0.409898
Moved 755.3101 493.0269 544.4865 0.3079328 0.4024858
Moved 755.3264 494.6887 540.6227 0.3117793 0.3925479
Moved 755.342 496.1277 530.978 0.3151105 0.3677418
Moved 755.3571 496 515.5 0.3148148 0.327932
Moved 755.3719 472.7466 461.5483 0.2609875 0.1891673
Moved 755.387 448.4506 405.6807 0.2047466 0.04547511
Moved 755.4027 447.5428 404.0856 0.2026454 0.04137243
Moved 755.4183 441.8082 392.6164 0.1893708 0.01187336
Moved 755.4331 433.0453 375.0907 0.1690865 -0.03320294
Moved 755.4509 430.2066 367.4131 0.1625152 -0.0529498
Moved 755.4645 425.8987 356.063 0.1525432 -0.08214244
Moved 755.4794 423.3656 349.0967 0.1466796 -0.1000601
Moved 755.4954 419.2724 339.3024 0.1372047 -0.1252512
Moved 755.5102 417.5164 331.0658 0.1331399 -0.1464358
Moved 755.5255 412.7022 314.5748 0.1219958 -0.188851
Moved 755.5426 408.3634 303.5146 0.1119523 -0.2172979
Moved 755.5569 406.722 294.166 0.1081527 -0.2413428
Moved 755.5724 403.8646 286.6616 0.1015385 -0.2606442
Moved 755.5892 402.4862 280.9447 0.09834766 -0.275348
Moved 755.6076 401.0462 276.1385 0.09501427 -0.2877097
Moved 755.6185 401 274.9302 0.09490739 -0.2908174
Moved 755.6331 400 271.9468 0.09259263 -0.2984908
Moved 755.6492 399.0375 269.075 0.09036451 -0.3058773
Moved 755.6644 399 267.5948 0.09027779 -0.3096842
Ended 755.6797 399 267 0.09027779 -0.311214
Candidates 755.7696 12 intron hunting occurring pointing enron union icon thin interim through fighting insulin
Began 756.6164 366 365 0.01388888 -0.05915646
Stationary 756.6359 366 365 0.01388888 -0.05915646
Stationary 756.6508 366 365 0.01388888 -0.05915646
Ended 756.6647 366 365 0.01388888 -0.05915646
NextCandidatePanel 756.7252
Began 757.4635 399 384 0.09027779 -0.01028807
Stationary 757.4841 399 384 0.09027779 -0.01028807
Stationary 757.4991 399 384 0.09027779 -0.01028807
Stationary 757.5131 399 384 0.09027779 -0.01028807
Moved 757.5289 370.4077 384 0.0240919 -0.01028807
Moved 757.5453 348.35 389.1467 -0.02696753 0.00294913
Moved 757.5594 326.7994 393.08 -0.07685323 0.01306589
Moved 757.575 310.9108 394.1393 -0.1136323 0.01579029
Moved 757.5911 291.4382 395.6301 -0.1587078 0.01962469
Moved 757.6071 275.2092 396 -0.1962749 0.02057605
Moved 757.622 265.3759 396 -0.2190373 0.02057605
Ended 757.6374 258.5 396 -0.2349537 0.02057605
Accept 757.6953 5 union
Began 758.2822 248 480 -0.2592593 0.2366254
Stationary 758.3 248 480 -0.2592593 0.2366254
Stationary 758.3144 248 480 -0.2592593 0.2366254
Stationary 758.3284 248 480 -0.2592593 0.2366254
Stationary 758.3445 248 480 -0.2592593 0.2366254
Stationary 758.3594 248 480 -0.2592593 0.2366254
Stationary 758.3754 248 480 -0.2592593 0.2366254
Moved 758.3913 234.5 480 -0.2905093 0.2366254
Moved 758.4073 236.2769 480 -0.2863961 0.2366254
Moved 758.4229 233.0858 480 -0.2937828 0.2366254
Moved 758.437 230.2903 480 -0.3002539 0.2366254
Moved 758.4611 228.9232 480 -0.3034184 0.2366254
Stationary 758.4712 228.9232 480 -0.3034184 0.2366254
Stationary 758.4822 228.9232 480 -0.3034184 0.2366254
Stationary 758.4976 228.9232 480 -0.3034184 0.2366254
Stationary 758.5146 228.9232 480 -0.3034184 0.2366254
Moved 758.5298 241.5026 484.9036 -0.2742995 0.2492377
Moved 758.5458 255.541 491.5604 -0.2418032 0.2663589
Moved 758.5609 275.307 495.7451 -0.1960487 0.277122
Moved 758.5769 301.2794 499.0294 -0.1359273 0.2855694
Moved 758.5917 328.2371 501 -0.07352531 0.2906378
Moved 758.6071 352.326 501 -0.01776377 0.2906378
Moved 758.623 368.8468 501 0.02047867 0.2906378
Moved 758.639 386.1489 501 0.06052981 0.2906378
Moved 758.6534 396.0663 501 0.08348674 0.2906378
Moved 758.669 403.5456 501 0.1007999 0.2906378
Moved 758.6841 408.9877 501 0.1133974 0.2906378
Moved 758.6995 412.3781 501 0.1212457 0.2906378
Moved 758.7141 416.2581 501 0.130227 0.2906378
Moved 758.7307 418.6419 501 0.1357452 0.2906378
Moved 758.7464 420.2091 501 0.1393729 0.2906378
Moved 758.7609 422.6491 501 0.145021 0.2906378
Moved 758.7769 425.1965 501 0.1509178 0.2906378
Moved 758.7957 426.5436 493.4564 0.1540361 0.2712356
Moved 758.8078 428.9557 491.0443 0.1596197 0.2650314
Moved 758.8231 433.2492 482.5016 0.1695583 0.2430597
Moved 758.8383 438.5657 465.5858 0.1818651 0.1995517
Moved 758.8541 445.7799 437.9171 0.1985646 0.1283874
Moved 758.8696 453.1122 412.8185 0.2155375 0.06383358
Moved 758.8845 460.2019 396.075 0.2319489 0.02076899
Moved 758.9001 467.4207 377.3063 0.2486589 -0.02750443
Moved 758.9157 472.2067 367.1155 0.2597378 -0.05371533
Moved 758.9301 476.5229 357.9542 0.2697289 -0.07727831
Moved 758.9463 479 350 0.275463 -0.09773669
Moved 758.9617 481.3611 346.9584 0.2809284 -0.1055597
Moved 758.9828 484.2403 343.7597 0.2875933 -0.1137869
Moved 758.9945 485.5618 340.4382 0.2906522 -0.1223297
Moved 759.0077 486 337.9876 0.2916667 -0.1286328
Moved 759.0239 487.4368 336.5632 0.2949926 -0.1322964
Moved 759.0392 488 335.1505 0.2962963 -0.1359297
Moved 759.0538 488 333.7081 0.2962963 -0.1396397
Stationary 759.0693 488 333.7081 0.2962963 -0.1396397
Ended 759.085 489.3224 332.6776 0.2993574 -0.1422903
Candidates 759.22 12 well serum week erk el win will swim from tell sum wk
Began 760.161 377 363 0.03935188 -0.06430049
Stationary 760.1792 377 363 0.03935188 -0.06430049
Ended 760.1954 377 363 0.03935188 -0.06430049
NextCandidatePanel 760.2364
Began 760.9 337 379 -0.05324075 -0.02314815
Stationary 760.9215 337 379 -0.05324075 -0.02314815
Stationary 760.9321 337 379 -0.05324075 -0.02314815
Stationary 760.9483 337 379 -0.05324075 -0.02314815
Moved 760.9633 352.4366 379 -0.01750777 -0.02314815
Moved 760.9795 365.2487 379 0.01214971 -0.02314815
Moved 760.9954 381.7184 379 0.05027393 -0.02314815
Moved 761.0101 395.0815 379 0.08120725 -0.02314815
Moved 761.0265 405.4591 379 0.1052295 -0.02314815
Moved 761.0426 415.4067 379 0.1282564 -0.02314815
Moved 761.0567 425.4969 379 0.1516131 -0.02314815
Ended 761.073 437.5 379 0.1793981 -0.02314815
Accept 761.1154 6 will
Began 761.7946 369 377 0.02083332 -0.02829226
Stationary 761.8171 369 377 0.02083332 -0.02829226
Stationary 761.827 369 377 0.02083332 -0.02829226
Stationary 761.8406 369 377 0.02083332 -0.02829226
Stationary 761.8563 369 377 0.02083332 -0.02829226
Stationary 761.8716 369 377 0.02083332 -0.02829226
Stationary 761.8898 369 377 0.02083332 -0.02829226
Stationary 761.9072 369 377 0.02083332 -0.02829226
Stationary 761.9215 369 377 0.02083332 -0.02829226
Stationary 761.9367 369 377 0.02083332 -0.02829226
Stationary 761.9491 369 377 0.02083332 -0.02829226
Moved 761.965 383.4133 388.3247 0.05419741 0.0008350341
Moved 761.9821 396.6779 397.1544 0.08490244 0.02354508
Moved 761.9967 415.047 408.6731 0.1274237 0.0531715
Moved 762.0126 433.5 421.5 0.1701389 0.08616251
Moved 762.027 457.651 440.169 0.226044 0.1341794
Moved 762.0453 481.9045 458.6633 0.2821864 0.181747
Moved 762.0589 498.4741 475.9764 0.3205417 0.2262768
Moved 762.0742 512.4166 489.4166 0.3528163 0.2608451
Moved 762.0888 521.2422 498.2422 0.3732458 0.2835446
Moved 762.1042 526.4614 504.2819 0.3853273 0.2990787
Moved 762.1205 529.5196 507.5196 0.3924065 0.3074063
Moved 762.1346 530.2196 508.2196 0.3940269 0.3092067
Moved 762.1505 531.7433 509.7433 0.397554 0.3131258
Moved 762.1658 533.1829 511.1829 0.4008862 0.3168283
Moved 762.1807 533.6245 512.6245 0.4019085 0.320536
Moved 762.197 534.5 513.5 0.4039352 0.3227879
Moved 762.2108 534 514.2527 0.4027778 0.324724
Moved 762.2308 535.5 515.5 0.40625 0.327932
Moved 762.2441 535 516.0272 0.4050927 0.329288
Stationary 762.2578 535 516.0272 0.4050927 0.329288
Moved 762.2725 536 516.9462 0.4074074 0.3316517
Ended 762.2887 536 517.5 0.4074074 0.3330761
Candidates 762.3609 12 go gp gop ho hoo hip gfp hi flip gi hill hil
Began 762.7642 442 330 0.1898148 -0.149177
Stationary 762.7824 442 330 0.1898148 -0.149177
Stationary 762.7971 442 330 0.1898148 -0.149177
Stationary 762.8112 442 330 0.1898148 -0.149177
Moved 762.8278 442 340.2684 0.1898148 -0.1227666
Moved 762.8451 442 354.8063 0.1898148 -0.08537472
Moved 762.8597 435.2381 376.4898 0.1741623 -0.02960456
Moved 762.8742 433.5909 398.1359 0.1703494 0.02606957
Moved 762.8912 431.2766 423.3198 0.164992 0.09084304
Moved 762.9055 432 448.7842 0.1666667 0.1563378
Moved 762.9206 430.6624 462.0381 0.1635704 0.1904271
Moved 762.9359 431 473.9313 0.1643519 0.2210166
Moved 762.9518 431 479.9448 0.1643519 0.2364834
Ended 762.9658 431 479.9448 0.1643519 0.2364834
Accept 762.9951 0 go
Began 763.3643 562 493 0.4675925 0.2700616
Stationary 763.3829 562 493 0.4675925 0.2700616
Stationary 763.3969 562 493 0.4675925 0.2700616
Stationary 763.4121 562 493 0.4675925 0.2700616
Stationary 763.4346 562 493 0.4675925 0.2700616
Stationary 763.4459 562 493 0.4675925 0.2700616
Stationary 763.4586 562 493 0.4675925 0.2700616
Stationary 763.4741 562 493 0.4675925 0.2700616
Stationary 763.491 562 493 0.4675925 0.2700616
Stationary 763.5056 562 493 0.4675925 0.2700616
Stationary 763.5205 562 493 0.4675925 0.2700616
Stationary 763.5358 562 493 0.4675925 0.2700616
Stationary 763.5524 562 493 0.4675925 0.2700616
Stationary 763.5681 562 493 0.4675925 0.2700616
Moved 763.582 550.9377 493 0.4419855 0.2700616
Moved 763.5984 544.5395 493 0.4271747 0.2700616
Moved 763.6144 535.9604 481.2675 0.4073159 0.2398854
Moved 763.6293 520.8411 472.0728 0.3723172 0.2162366
Moved 763.645 506.3933 460.5146 0.3388734 0.1865087
Moved 763.6601 493.4167 450.4405 0.3088349 0.1605979
Moved 763.6763 479.6743 439.5518 0.2770239 0.1325919
Moved 763.6913 465.5328 428.2263 0.2442889 0.1034625
Moved 763.7066 455.9075 420.5259 0.222008 0.08365713
Moved 763.7219 438.3656 404.229 0.1814018 0.04174122
Moved 763.7382 427.9411 395.2352 0.157271 0.01860901
Moved 763.7531 418.5624 388.302 0.1355611 0.0007766755
Moved 763.7679 408.7431 381.1022 0.1128312 -0.01774125
Moved 763.7829 399.6581 375.5189 0.09180108 -0.03210162
Moved 763.8065 386.3499 365.4799 0.06099502 -0.05792225
Stationary 763.8171 386.3499 365.4799 0.06099502 -0.05792225
Moved 763.8293 376.317 359.1585 0.03777086 -0.07418079
Moved 763.8455 369.7789 354.8342 0.02263626 -0.08530306
Moved 763.8594 364.0304 350.5228 0.009329618 -0.0963919
Moved 763.8752 360.2023 349.0674 0.0004682939 -0.1001353
Moved 763.8939 355.8785 347.6262 -0.009540418 -0.1038423
Moved 763.907 353.3752 346.1876 -0.01533513 -0.1075422
Moved 763.9243 351.1522 345.0761 -0.02048105 -0.110401
Moved 763.9384 349.6619 345 -0.02393072 -0.1105968
Moved 763.9529 348.2255 344 -0.02725571 -0.1131688
Moved 763.9693 346.7847 344 -0.03059089 -0.1131688
Moved 763.983 346.3443 343 -0.03161048 -0.1157408
Moved 763.9988 345.5 343 -0.03356482 -0.1157408
Stationary 764.0135 345.5 343 -0.03356482 -0.1157408
Stationary 764.0289 345.5 343 -0.03356482 -0.1157408
Ended 764.0449 345 343 -0.03472224 -0.1157408
Candidates 764.228 12 pc pg ph old oh pb on ooh of oooh looks looking
Began 765.0266 372 391 0.02777775 0.007715971
Stationary 765.0492 372 391 0.02777775 0.007715971
Stationary 765.0625 372 391 0.02777775 0.007715971
Stationary 765.0759 372 391 0.02777775 0.007715971
Ended 765.0961 372 391 0.02777775 0.007715971
NextCandidatePanel 765.1512
Began 765.8902 369 379 0.02083332 -0.02314815
Stationary 765.9105 369 379 0.02083332 -0.02314815
Stationary 765.9236 369 379 0.02083332 -0.02314815
Stationary 765.9391 369 379 0.02083332 -0.02314815
Stationary 765.9545 369 379 0.02083332 -0.02314815
Moved 765.9705 381.662 379 0.0501436 -0.02314815
Moved 765.986 390.1282 379 0.0697412 -0.02314815
Moved 766.0016 397 379 0.0856481 -0.02314815
Moved 766.0167 409.1572 379 0.1137898 -0.02314815
Moved 766.0321 418.1002 379 0.1344912 -0.02314815
Moved 766.0506 426.6926 379 0.154381 -0.02314815
Moved 766.0651 434.1744 379 0.1717001 -0.02314815
Moved 766.0781 444.0819 379 0.194634 -0.02314815
Ended 766.0948 451.5 379 0.2118056 -0.02314815
Accept 766.1355 6 on
Began 766.7697 258 386 -0.2361111 -0.005144111
Stationary 766.8062 258 386 -0.2361111 -0.005144111
Stationary 766.8195 258 386 -0.2361111 -0.005144111
Stationary 766.8426 258 386 -0.2361111 -0.005144111
Stationary 766.8551 258 386 -0.2361111 -0.005144111
Stationary 766.8665 258 386 -0.2361111 -0.005144111
Stationary 766.8793 258 386 -0.2361111 -0.005144111
Stationary 766.8946 258 386 -0.2361111 -0.005144111
Stationary 766.9097 258 386 -0.2361111 -0.005144111
Stationary 766.9258 258 386 -0.2361111 -0.005144111
Stationary 766.9395 258 386 -0.2361111 -0.005144111
Stationary 766.9561 258 386 -0.2361111 -0.005144111
Moved 766.972 258 398.1833 -0.2361111 0.02619151
Moved 766.9883 258 402.5 -0.2361111 0.03729416
Moved 767.0033 267.6049 407.256 -0.2138777 0.04952682
Moved 767.0187 273.2247 413.2247 -0.2008688 0.06487823
Moved 767.0333 281.5026 423.5037 -0.1817069 0.09131592
Moved 767.0493 289.6355 435.4532 -0.1628808 0.1220505
Moved 767.0653 298.3307 447.1076 -0.142753 0.1520257
Moved 767.0803 308.7573 457.7573 -0.1186174 0.1794167
Moved 767.0958 317.4942 466.4942 -0.09839296 0.2018883
Moved 767.1107 324.7159 472.4708 -0.0816762 0.2172602
Moved 767.1262 332.8994 481.8995 -0.06273274 0.2415109
Moved 767.1489 345.6271 496.2839 -0.03327057 0.2785079
Stationary 767.1597 345.6271 496.2839 -0.03327057 0.2785079
Moved 767.1722 351.3723 502.3724 -0.01997143 0.2941675
Moved 767.1879 355.5 508 -0.01041666 0.3086419
Moved 767.2032 357.9636 510.9454 -0.004713833 0.3162176
Moved 767.2187 360.1802 513.1802 0.0004170338 0.3219653
Moved 767.2335 363 514.5 0.006944438 0.32536
Moved 767.2493 364.9891 516.9891 0.0115489 0.3317621
Moved 767.2651 366.4264 518.4265 0.01487593 0.3354589
Moved 767.2803 366.8601 519 0.01587987 0.3369341
Moved 767.2961 367 520.3019 0.01620372 0.3402827
Moved 767.3108 368 521 0.01851857 0.3420781
Moved 767.3262 368 521.8799 0.01851857 0.3443414
Stationary 767.3427 368 522 0.01851857 0.3446501
Moved 767.3591 368 523.5 0.01851857 0.3485081
Stationary 767.3738 368 523.5 0.01851857 0.3485081
Moved 767.3876 368 524.1906 0.01851857 0.3502844
Stationary 767.4033 368 524 0.01851857 0.3497942
Stationary 767.4185 368 524 0.01851857 0.3497942
Stationary 767.4384 368 524 0.01851857 0.3497942
Moved 767.4505 357.1179 524 -0.006671647 0.3497942
Moved 767.4644 348.5526 524 -0.02649859 0.3497942
Moved 767.4808 341.7354 524 -0.04227926 0.3497942
Moved 767.4968 333.2313 514.9365 -0.06196469 0.3264825
Moved 767.5114 324.6 511.8 -0.08194451 0.3184156
Moved 767.527 315.9913 508.6638 -0.101872 0.310349
Moved 767.5452 309.5 506 -0.1168982 0.3034978
Moved 767.5582 302.4362 502.8617 -0.1332496 0.2954261
Moved 767.5732 296.3998 500.85 -0.1472226 0.2902519
Moved 767.5878 290.6048 498.8024 -0.1606371 0.2849854
Moved 767.6035 287 497 -0.1689815 0.2803498
Moved 767.6191 284.3943 496.8486 -0.1750133 0.2799602
Stationary 767.6343 284.3943 496.8486 -0.1750133 0.2799602
Moved 767.6489 280.1523 497 -0.1848328 0.2803498
Stationary 767.6652 280.1523 497 -0.1848328 0.2803498
Moved 767.68 281 497 -0.1828704 0.2803498
Stationary 767.6971 281 497 -0.1828704 0.2803498
Stationary 767.7144 281 497 -0.1828704 0.2803498
Moved 767.7256 289.397 497 -0.1634328 0.2803498
Moved 767.749 319.9462 509.1577 -0.09271707 0.3116196
Stationary 767.7602 319.9462 509.1577 -0.09271707 0.3116196
Moved 767.7728 337.6314 511.3289 -0.05177905 0.317204
Moved 767.7891 369.4329 513.6544 0.02183547 0.323185
Moved 767.8039 392.3751 514 0.07494242 0.324074
Moved 767.8203 413.5 514 0.1238426 0.324074
Moved 767.8351 426.7727 514.9747 0.1545666 0.3265811
Moved 767.85 439.7458 515 0.1845967 0.326646
Moved 767.8635 446.1459 515 0.1994117 0.326646
Moved 767.8805 450.8697 515 0.2103465 0.326646
Moved 767.8967 453.7954 515 0.217119 0.326646
Moved 767.9112 457.6725 515 0.2260937 0.326646
Moved 767.9261 459.274 515 0.2298009 0.326646
Moved 767.9423 461.4365 515 0.2348067 0.326646
Moved 767.9581 463.1605 506.8766 0.2387975 0.3057525
Moved 767.9718 465.6019 499.9904 0.2444489 0.288041
Moved 767.9881 467.5836 492.4575 0.2490361 0.2686663
Moved 768.0043 470.3171 473.6218 0.2553637 0.2202204
Moved 768.0237 473.2184 460.908 0.2620796 0.1875204
Moved 768.0372 476.0637 446.6816 0.268666 0.1509299
Moved 768.0504 481.8788 423.4846 0.282127 0.0912669
Moved 768.0649 485.7543 413.6552 0.2910979 0.06598555
Moved 768.0805 488.7115 403.5098 0.2979433 0.03989149
Moved 768.0961 491.1963 396.6074 0.3036952 0.0221382
Moved 768.1116 492.9027 391.3893 0.3076451 0.008717211
Moved 768.127 494.3438 386.9684 0.3109811 -0.002653216
Moved 768.1442 494 383.6528 0.3101851 -0.01118107
Moved 768.1587 494 380.5594 0.3101851 -0.01913746
Moved 768.1738 494 378.0128 0.3101851 -0.02568727
Moved 768.1899 494 374.7861 0.3101851 -0.03398644
Moved 768.2062 494 373.5 0.3101851 -0.03729432
Moved 768.2202 477.3426 373 0.2716264 -0.03858032
Moved 768.2353 459.0458 373 0.2292726 -0.03858032
Moved 768.2516 430.2161 393.1481 0.1625373 0.013241
Moved 768.2668 397.7758 409.6121 0.08744399 0.05558665
Moved 768.2816 366.5742 423.8299 0.01521796 0.09215496
Moved 768.3026 310.1757 453.6802 -0.1153341 0.1689305
Stationary 768.3135 310.1757 453.6802 -0.1153341 0.1689305
Moved 768.327 292.6747 460.1927 -0.1558455 0.1856809
Moved 768.3427 270.0383 469.2161 -0.2082447 0.208889
Moved 768.3586 261.5 472.5 -0.2280093 0.2173353
Moved 768.3736 242.813 480.0748 -0.2712663 0.236818
Stationary 768.3891 242.813 480.0748 -0.2712663 0.236818
Moved 768.4039 223 487.5 -0.3171296 0.2559156
Moved 768.4205 214.3451 491.793 -0.3371642 0.2669572
Moved 768.4359 208.8791 494.0483 -0.3498168 0.272758
Moved 768.4512 206.0437 495.4781 -0.3563803 0.2764354
Moved 768.4664 206 498.0443 -0.3564815 0.2830357
Ended 768.4812 206 498.0443 -0.3564815 0.2830357
Candidates 768.6577 12 strike stroke strikes sterile strokes style steele fertile stronger duke stole struggle
Began 769.1756 418 315 0.1342593 -0.1877573
Stationary 769.1903 418 315 0.1342593 -0.1877573
Stationary 769.2093 418 315 0.1342593 -0.1877573
Moved 769.2207 418 335.1924 0.1342593 -0.1358221
Moved 769.2362 418 354.7713 0.1342593 -0.08546476
Moved 769.2521 418 381.315 0.1342593 -0.017194
Moved 769.2672 418 416 0.1342593 0.07201634
Moved 769.2817 418 444.0544 0.1342593 0.1441727
Moved 769.3 418 456.2032 0.1342593 0.1754197
Moved 769.314 418 469.1888 0.1342593 0.2088187
Ended 769.3288 418 472.5 0.1342593 0.2173353
Accept 769.3704 0 strike
PhraseEnd 770.1268
