a subject one can really enjoy
Moved 416.5297 293.5423 515.2883 -0.1538372 0.3273875
Moved 416.5449 291.1024 520.6929 -0.1594853 0.3412884
Moved 416.5608 289.6595 529.0431 -0.1628253 0.362765
Moved 416.577 288.2239 533.1042 -0.1661483 0.3732104
Moved 416.5915 285.5922 538.8156 -0.1722403 0.3879001
Moved 416.6087 284.5 542.5 -0.1747685 0.3973764
Ended 416.6243 283.5 545.5 -0.1770833 0.4050925
Candidates 416.7752 12 one longer point pine lone inner line time homer home honey onset
Began 417.242 404 335 0.1018518 -0.1363169
Stationary 417.2616 404 335 0.1018518 -0.1363169
Stationary 417.272 404 335 0.1018518 -0.1363169
Moved 417.2853 404 348.6304 0.1018518 -0.1012592
Moved 417.3006 404 379.6086 0.1018518 -0.02158271
Ended 417.3174 414.0818 432.9283 0.1251894 0.1155562
Accept 417.3755 0 one
Began 418.9631 336 259 -0.05555556 -0.3317901
Stationary 418.9821 336 259 -0.05555556 -0.3317901
Stationary 418.9964 336 259 -0.05555556 -0.3317901
Stationary 419.011 336 259 -0.05555556 -0.3317901
Stationary 419.0279 336 259 -0.05555556 -0.3317901
Stationary 419.0429 336 259 -0.05555556 -0.3317901
Moved 419.0588 321.4205 276.5095 -0.08930445 -0.2867555
Moved 419.0742 313.9079 284.0922 -0.1066948 -0.2672527
Moved 419.0891 294.9609 301.5746 -0.1505535 -0.2222876
Moved 419.1061 280.1046 313.9958 -0.1849431 -0.1903399
Moved 419.1211 259.0924 332.2533 -0.2335825 -0.1433815
Moved 419.1356 246.5485 341.9149 -0.2626193 -0.1185317
Moved 419.1507 233.1403 353.6531 -0.2936568 -0.08834069
Moved 419.174 217.8051 366.356 -0.3291549 -0.05566883
Stationary 419.185 217.8051 366.356 -0.3291549 -0.05566883
Moved 419.1966 212.1009 371.8991 -0.342359 -0.04141175
Moved 419.2127 208.6745 375.3254 -0.3502904 -0.03259926
Moved 419.2285 205.8085 378.1915 -0.3569248 -0.02522763
Moved 419.243 204.4653 380.5347 -0.360034 -0.01920103
Moved 419.259 204 382.9573 -0.3611111 -0.01297005
Moved 419.2737 202.587 385.826 -0.3643819 -0.005591592
Moved 419.2886 203 388 -0.3634259 -3.924585E-08
Moved 419.3042 203 389.9094 -0.3634259 0.004910873
Moved 419.3209 203 392.7863 -0.3634259 0.01231025
Moved 419.3351 203 396.4771 -0.3634259 0.02180307
Moved 419.3506 203 399.5282 -0.3634259 0.02965067
Moved 419.3664 207.9166 402.4047 -0.352045 0.03704911
Moved 419.3817 211.1408 404.1407 -0.3445815 0.04151423
Moved 419.3977 212.5 405.5 -0.3414352 0.04501017
Moved 419.4159 213.6556 406.6556 -0.3387603 0.04798241
Moved 419.4297 214.5 407.5 -0.3368055 0.05015428
Moved 419.4431 215.2625 408.2625 -0.3350405 0.05211551
Moved 419.4667 216.4096 409 -0.3323852 0.05401234
Stationary 419.4767 216.4096 409 -0.3323852 0.05401234
Stationary 419.4901 216.4096 409 -0.3323852 0.05401234
Moved 419.5058 216 410.0942 -0.3333333 0.05682662
Moved 419.5233 217.2881 410 -0.3303517 0.05658428
Stationary 419.5373 217.2881 410 -0.3303517 0.05658428
Stationary 419.5536 217.2881 410 -0.3303517 0.05658428
Stationary 419.5663 217.2881 410 -0.3303517 0.05658428
Moved 419.582 218.1495 411.1495 -0.3283577 0.05954083
Stationary 419.5966 218.1495 411.1495 -0.3283577 0.05954083
Stationary 419.6115 218.1495 411.1495 -0.3283577 0.05954083
Stationary 419.6277 218.1495 411.1495 -0.3283577 0.05954083
Stationary 419.6432 218.1495 411.1495 -0.3283577 0.05954083
Stationary 419.6605 218.1495 411.1495 -0.3283577 0.05954083
Moved 419.6754 219.0894 411 -0.326182 0.05915629
Stationary 419.691 219.0894 411 -0.326182 0.05915629
Stationary 419.7061 219.0894 411 -0.326182 0.05915629
Stationary 419.7199 219 411 -0.3263889 0.05915629
Stationary 419.7361 219 411 -0.3263889 0.05915629
Moved 419.7579 232.4667 403.5554 -0.2952159 0.04000872
Stationary 419.7691 232.4667 403.5554 -0.2952159 0.04000872
Moved 419.7823 242.2663 393.9146 -0.2725317 0.0152124
Moved 419.7981 260.1907 384.2856 -0.2310401 -0.009553619
Moved 419.8146 277.602 373.6296 -0.1907361 -0.03696104
Moved 419.8285 293.4285 363.5455 -0.1541007 -0.06289737
Moved 419.8444 310.3283 351.7538 -0.1149807 -0.09322602
Moved 419.8603 325.4416 342.7592 -0.07999638 -0.1163602
Moved 419.874 338.1908 332.7405 -0.05048434 -0.1421283
Moved 419.8898 348.357 325.5511 -0.02695133 -0.1606197
Moved 419.9056 357.0321 318.3066 -0.006870081 -0.1792527
Moved 419.9225 367.7138 307.5006 0.01785596 -0.2070458
Moved 419.9371 376.3546 299.8712 0.03785779 -0.2266689
Moved 419.9527 384 292 0.0555556 -0.2469136
Moved 419.9687 387.2367 288.7633 0.0630479 -0.2552384
Moved 419.9835 391.5439 284.4561 0.07301827 -0.2663166
Moved 419.9987 395.246 280.754 0.08158793 -0.2758385
Moved 420.0208 405.6176 272.3824 0.1055962 -0.2973703
Stationary 420.0323 405.6176 272.3824 0.1055962 -0.2973703
Moved 420.0447 411.8615 265.1663 0.1200497 -0.3159305
Moved 420.0605 416.2686 259.3086 0.1302512 -0.3309965
Moved 420.0767 418.0582 256.9418 0.1343941 -0.3370841
Moved 420.0912 420.9384 253.0925 0.1410611 -0.3469843
Moved 420.1069 422.4079 251.5922 0.1444627 -0.3508432
Moved 420.123 423.8491 250.151 0.1477988 -0.35455
Moved 420.1383 425.281 248.719 0.1511135 -0.3582331
Ended 420.1515 425 248 0.150463 -0.3600824
Candidates 420.2107 12 can van ban csn cam nsm fan man dan scan adam hsn
Began 420.7497 395 315 0.08101851 -0.1877573
Stationary 420.7704 395 315 0.08101851 -0.1877573
Moved 420.7838 395 345.4568 0.08101851 -0.1094219
Moved 420.7998 395 387.1317 0.08101851 -0.002233285
Ended 420.8159 412 454 0.1203704 0.169753
Accept 420.8593 0 can
Began 421.6816 389 472 0.06712963 0.2160493
Stationary 421.6958 389 472 0.06712963 0.2160493
Stationary 421.7087 389 472 0.06712963 0.2160493
Stationary 421.7238 389 472 0.06712963 0.2160493
Stationary 421.7404 389 472 0.06712963 0.2160493
Moved 421.7562 380.188 472 0.04673143 0.2160493
Moved 421.7705 369.2716 472 0.02146195 0.2160493
Moved 421.7862 355.1859 472 -0.01114378 0.2160493
Moved 421.8038 342.5156 472 -0.04047324 0.2160493
Moved 421.8184 325.8835 472 -0.07897346 0.2160493
Moved 421.8336 317.1104 472 -0.09928136 0.2160493
Moved 421.8479 309.3139 472 -0.1173289 0.2160493
Moved 421.8643 302.6893 472 -0.1326636 0.2160493
Moved 421.8788 296.9182 472 -0.1460228 0.2160493
Moved 421.8944 292.1632 472 -0.1570296 0.2160493
Moved 421.9189 284.0095 472 -0.1759039 0.2160493
Stationary 421.9309 284.0095 472 -0.1759039 0.2160493
Moved 421.9414 279.6907 472 -0.1859011 0.2160493
Moved 421.9564 276.2546 472 -0.1938551 0.2160493
Moved 421.9712 272.0892 472 -0.2034973 0.2160493
Moved 421.987 269.5187 472 -0.2094474 0.2160493
Moved 422.0021 265.4586 472 -0.2188457 0.2160493
Moved 422.0182 263 472 -0.2245371 0.2160493
Moved 422.0329 257.5304 465.0607 -0.2371982 0.1982014
Moved 422.0482 250.3444 456.3444 -0.2538325 0.1757828
Moved 422.0639 242.1796 449.1796 -0.2727323 0.1573549
Moved 422.0791 232.9567 438.9505 -0.2940817 0.1310455
Moved 422.0938 224.3306 427.4407 -0.3140496 0.1014421
Moved 422.1093 214.6998 415.9331 -0.336343 0.07184436
Moved 422.1251 206.0426 404.3901 -0.356383 0.04215546
Moved 422.1482 192.6226 387.7471 -0.3874476 -0.0006504608
Moved 422.1623 186.8034 379.2051 -0.4009181 -0.02262076
Stationary 422.1736 186.8034 379.2051 -0.4009181 -0.02262076
Moved 422.1874 182.7763 370.5526 -0.4102401 -0.04487512
Moved 422.203 178.4191 361.8381 -0.4203262 -0.06728875
Moved 422.2178 174.1065 355.8442 -0.430309 -0.08270522
Moved 422.233 169.8114 349.7485 -0.4402515 -0.09838347
Moved 422.249 167.7709 346.6563 -0.4449748 -0.1063367
Moved 422.2647 164.8215 341.8215 -0.4518021 -0.1187719
Moved 422.2793 161.9238 338.9238 -0.4585097 -0.1262249
Moved 422.2966 159.0557 334.5836 -0.4651487 -0.137388
Moved 422.3116 158.0904 334.0904 -0.4673834 -0.1386565
Moved 422.3264 156.6519 332.6519 -0.4707131 -0.1423563
Moved 422.3416 156 331.222 -0.4722222 -0.1460339
Moved 422.3573 155.0675 330.0674 -0.4743808 -0.1490036
Moved 422.3782 154 329 -0.4768519 -0.151749
Stationary 422.3894 154 329 -0.4768519 -0.151749
Moved 422.4032 152.7687 329 -0.479702 -0.151749
Stationary 422.4188 152.7687 329 -0.479702 -0.151749
Moved 422.4336 153 327.9637 -0.4791667 -0.1544142
Moved 422.4503 152 328 -0.4814814 -0.1543211
Stationary 422.4666 152 328 -0.4814814 -0.1543211
Stationary 422.4801 152 328 -0.4814814 -0.1543211
Stationary 422.4944 152 328 -0.4814814 -0.1543211
Stationary 422.5106 152 328 -0.4814814 -0.1543211
Moved 422.5265 164.7119 328 -0.4520558 -0.1543211
Moved 422.5426 184.9392 328 -0.4052334 -0.1543211
Moved 422.5572 211.5307 325.4178 -0.343679 -0.1609624
Moved 422.5726 228.5 326 -0.3043981 -0.1594652
Moved 422.5881 261.4243 324.199 -0.2281846 -0.1640973
Moved 422.6113 306.0798 318.9841 -0.1248154 -0.1775102
Stationary 422.6224 306.0798 318.9841 -0.1248154 -0.1775102
Moved 422.6345 324.3734 316.8856 -0.08246888 -0.1829075
Moved 422.6505 344.1936 315.4537 -0.03658881 -0.1865903
Moved 422.6654 362.9029 314.0081 0.006719629 -0.1903085
Moved 422.681 390.1824 314 0.06986667 -0.1903292
Moved 422.6963 404.1109 314 0.1021086 -0.1903292
Moved 422.7135 423.6762 314 0.1473985 -0.1903292
Moved 422.7279 439.6385 325.3734 0.1843483 -0.1610767
Moved 422.743 456.9807 329.2234 0.2244925 -0.1511745
Moved 422.7583 475.0174 338.0087 0.266244 -0.1285784
Moved 422.7736 492.3257 348.44 0.3063096 -0.101749
Moved 422.7889 507.1356 357.2814 0.3405917 -0.07900881
Moved 422.8049 515.9146 363.2764 0.3609135 -0.06358951
Moved 422.8254 538.1301 379.8073 0.4123383 -0.02107196
Stationary 422.8363 538.1301 379.8073 0.4123383 -0.02107196
Moved 422.8502 546.3998 387.3998 0.431481 -0.001543814
Moved 422.8663 552.1681 393.1681 0.4448336 0.01329238
Moved 422.882 557.9106 397.4329 0.4581264 0.02426159
Moved 422.8969 563.6658 402.6658 0.4714485 0.0377206
Moved 422.9122 567.1261 406.1261 0.4794586 0.04662058
Moved 422.9278 569.9841 408.9841 0.4860742 0.05397133
Moved 422.9423 574.7878 412.7878 0.4971939 0.06375454
Moved 422.9602 577.7333 414.3666 0.5040123 0.06781539
Moved 422.9741 579.6078 417.6078 0.5083513 0.07615168
Moved 422.9893 581.2413 419.2413 0.5121326 0.08035295
Moved 423.0045 583.671 424.684 0.5177568 0.09435163
