the price of gas is high
Stationary 857.8582 488 459 0.2962963 0.1826131
Moved 857.8723 477.0834 459 0.2710264 0.1826131
Moved 857.8879 469.7659 459 0.2540879 0.1826131
Moved 857.9042 457.0507 459 0.2246544 0.1826131
Moved 857.9197 440.4117 459 0.1861383 0.1826131
Moved 857.9352 418.0464 459 0.1343668 0.1826131
Moved 857.9508 369.4735 477.1397 0.02192944 0.2292687
Moved 857.9659 345.3383 481.6866 -0.03393908 0.2409633
Moved 857.9818 329.8206 484.1966 -0.06985968 0.2474191
Moved 857.9966 311.3749 485.9732 -0.1125582 0.2519886
Moved 858.012 294.5849 487.3679 -0.1514238 0.2555759
Moved 858.0272 283.9742 487 -0.1759857 0.2546296
Moved 858.0417 276.0447 487 -0.1943409 0.2546296
Moved 858.0591 266.7343 488.1808 -0.2158929 0.2576667
Moved 858.0737 257.5 489.5 -0.2372685 0.2610596
Moved 858.0894 254.1786 490.9405 -0.244957 0.2647645
Moved 858.1046 250.0611 492.313 -0.2544883 0.2682947
Moved 858.1202 248.3073 493.6927 -0.258548 0.2718434
Moved 858.1356 248 495.0861 -0.2592593 0.2754272
Moved 858.15 248 497.9219 -0.2592593 0.282721
Moved 858.1655 257.3185 504.2889 -0.2376887 0.2990968
Moved 858.1826 279.8276 511.6336 -0.1855842 0.3179876
Moved 858.2028 324.8468 516.6761 -0.0813732 0.3309571
Moved 858.2205 346.8719 517 -0.03038908 0.33179
Moved 858.2352 367.6228 517 0.01764546 0.33179
Stationary 858.2457 367.6228 517 0.01764546 0.33179
Moved 858.2573 383.1318 508.6984 0.05354593 0.3104381
Moved 858.2745 391.4229 505.1649 0.07273833 0.3013499
Moved 858.2897 395.8337 501.1663 0.0829484 0.2910654
Moved 858.3051 397 497.3463 0.0856481 0.2812403
Moved 858.3203 397 484.4529 0.0856481 0.2480785
Moved 858.3352 397 464.878 0.0856481 0.1977314
Moved 858.351 362.9422 414.0574 0.006810626 0.06702007
Moved 858.3672 334.6985 356.1923 -0.05856816 -0.0818101
Moved 858.3816 310.5 311 -0.1145833 -0.1980453
Moved 858.3972 295.9858 281.1221 -0.1481811 -0.2748919
Moved 858.4135 285.0298 256.0695 -0.1735422 -0.3393274
Moved 858.428 279.4709 244.9419 -0.1864099 -0.3679478
Moved 858.4426 273.9708 232.427 -0.1991416 -0.4001365
Moved 858.4591 269.5981 223.1963 -0.2092636 -0.4238778
Moved 858.4738 267.9882 217.9764 -0.2129903 -0.4373034
Moved 858.4883 266.1097 213.3292 -0.2173386 -0.4492561
Moved 858.5093 266 212.033 -0.2175926 -0.4525901
Moved 858.5206 264.6671 212 -0.2206779 -0.4526749
Moved 858.5358 264.2829 212 -0.2215673 -0.4526749
Moved 858.5521 262.9039 212 -0.2247596 -0.4526749
Moved 858.5668 260.0562 237.0219 -0.2313513 -0.3883183
Moved 858.5823 261 257.4229 -0.2291666 -0.3358465
Moved 858.5981 261 278.4217 -0.2291666 -0.2818372
Moved 858.6132 261 296 -0.2291666 -0.2366256
Moved 858.6274 269.9958 316.6402 -0.208343 -0.1835386
Moved 858.6433 273.1053 335.6318 -0.2011451 -0.1346918
Moved 858.6598 278.7442 357.9769 -0.188092 -0.07721991
Moved 858.6743 279.8219 377.5066 -0.1855974 -0.0269893
Moved 858.6889 281.2092 394.5104 -0.1823861 0.01674483
Moved 858.7038 282 410.179 -0.1805555 0.05704455
Moved 858.7198 282 426.7123 -0.1805555 0.0995685
Moved 858.7356 282 435.4451 -0.1805555 0.1220296
Moved 858.7509 282 448.1334 -0.1805555 0.1546639
Moved 858.7673 282 456.0796 -0.1805555 0.1751018
Moved 858.7818 282 464.3834 -0.1805555 0.1964594
Moved 858.7998 277.6579 471.1015 -0.1906067 0.2137383
Moved 858.8123 274.0076 479.9467 -0.1990564 0.2364883
Moved 858.8284 274 484.1387 -0.199074 0.2472702
Moved 858.8442 274 490.5 -0.199074 0.2636316
Moved 858.8618 274 497.0894 -0.199074 0.2805795
Moved 858.8758 274 501.5916 -0.199074 0.2921594
Moved 858.8892 274 507 -0.199074 0.3060699
Ended 858.9069 274 507 -0.199074 0.3060699
Candidates 859.1052 12 price prices twice office prize bruce officer pierce process private proceed joyce
Began 859.5176 293 251 -0.1550926 -0.3523664
Stationary 859.5375 293 251 -0.1550926 -0.3523664
Moved 859.5547 293 256.9469 -0.1550926 -0.3370708
Moved 859.5691 293 272.4301 -0.1550926 -0.2972476
Moved 859.5836 305.6728 298.7537 -0.1257574 -0.2295431
Moved 859.6004 313.9151 346.9248 -0.106678 -0.1056461
Moved 859.614 320.8402 385.7051 -0.09064774 -0.005902616
Moved 859.6304 324.5 408 -0.08217593 0.05144025
Moved 859.646 327.7356 423.678 -0.07468606 0.09176446
Ended 859.6628 331 439 -0.06712963 0.1311728
Accept 859.7194 0 price
Began 859.8893 454 431 0.2175926 0.1105966
Stationary 859.9101 454 431 0.2175926 0.1105966
Stationary 859.9216 454 431 0.2175926 0.1105966
Stationary 859.9371 454 431 0.2175926 0.1105966
Stationary 859.9528 454 431 0.2175926 0.1105966
Stationary 859.9684 454 431 0.2175926 0.1105966
Stationary 859.9836 454 431 0.2175926 0.1105966
Moved 859.998 440.5925 431 0.1865567 0.1105966
Moved 860.0164 435.1661 431 0.1739957 0.1105966
Moved 860.0306 422.9377 431 0.1456892 0.1105966
Moved 860.0463 408.9147 422.5471 0.1132286 0.08885556
Moved 860.0612 393.6426 418.6606 0.07787645 0.07885964
Moved 860.0786 380.0365 413.0146 0.04638076 0.06433789
Moved 860.0929 365.9411 407.4706 0.01375258 0.05007865
Moved 860.1077 352.3034 401.9214 -0.01781613 0.035806
Moved 860.1227 343 398.5 -0.03935183 0.02700609
Moved 860.1379 330.4644 391.2322 -0.06836936 0.008313293
Moved 860.154 318.3582 385.7147 -0.09639318 -0.005877812
Moved 860.1706 310.1965 381.5983 -0.1152858 -0.01646536
Moved 860.1851 301.9266 376.4633 -0.1344291 -0.02967261
Moved 860.201 296.075 373.5375 -0.1479746 -0.03719793
Moved 860.2145 291.1563 370.7709 -0.1593605 -0.04431367
Moved 860.2311 286.9987 367.9991 -0.1689844 -0.05144252
Moved 860.2468 283.8028 366.9343 -0.1763825 -0.05418141
Moved 860.2616 281.0782 365.5391 -0.1826895 -0.05776998
Moved 860.2772 280.168 364.168 -0.1847962 -0.06129629
Moved 860.2929 278.7825 364 -0.1880035 -0.06172839
Moved 860.3105 277.5 362.5 -0.1909722 -0.06558649
Stationary 860.3232 277.5 362.5 -0.1909722 -0.06558649
Moved 860.3387 277 361.6231 -0.1921296 -0.0678418
Moved 860.3567 275.5 362 -0.1956018 -0.06687243
Moved 860.3712 276 362 -0.1944444 -0.06687243
Ended 860.3908 276 362 -0.1944444 -0.06687243
Candidates 860.5259 12 ijs hugs kda la ld hs fgd is odds if id jihad
Began 861.1828 348 316 -0.0277778 -0.1851853
Stationary 861.2042 348 316 -0.0277778 -0.1851853
Stationary 861.2173 348 316 -0.0277778 -0.1851853
Stationary 861.2324 348 316 -0.0277778 -0.1851853
Ended 861.2473 348 316 -0.0277778 -0.1851853
NextCandidatePanel 861.3102
Began 861.8316 401 338 0.09490739 -0.1286009
Stationary 861.85 401 338 0.09490739 -0.1286009
Stationary 861.8648 401 338 0.09490739 -0.1286009
Ended 861.88 401 338 0.09490739 -0.1286009
NextCandidatePanel 861.9082
Began 862.4922 361 306 0.002314846 -0.2109054
Stationary 862.5182 361 306 0.002314846 -0.2109054
Stationary 862.5292 361 306 0.002314846 -0.2109054
Ended 862.5425 361 306 0.002314846 -0.2109054
NextCandidatePanel 862.6033
Began 862.6176 386 316 0.06018519 -0.1851853
Stationary 862.635 386 316 0.06018519 -0.1851853
Ended 862.6511 386 316 0.06018519 -0.1851853
Cancel 862.7098
Began 862.897 533 497 0.4004629 0.2803498
Stationary 862.913 533 497 0.4004629 0.2803498
Stationary 862.928 533 497 0.4004629 0.2803498
Stationary 862.943 533 497 0.4004629 0.2803498
Stationary 862.965 533 497 0.4004629 0.2803498
Stationary 862.9749 533 497 0.4004629 0.2803498
Stationary 862.9891 533 497 0.4004629 0.2803498
Stationary 863.0087 533 497 0.4004629 0.2803498
Stationary 863.0198 533 497 0.4004629 0.2803498
Stationary 863.0353 533 497 0.4004629 0.2803498
Stationary 863.0503 533 497 0.4004629 0.2803498
Stationary 863.0658 533 497 0.4004629 0.2803498
Stationary 863.0811 533 497 0.4004629 0.2803498
Stationary 863.0983 533 497 0.4004629 0.2803498
Moved 863.1146 523.0065 497 0.3773298 0.2803498
Stationary 863.1284 522.5063 497 0.376172 0.2803498
Moved 863.1428 519.2925 497 0.3687326 0.2803498
Moved 863.1598 516.0869 497 0.3613123 0.2803498
Moved 863.1745 513.3196 497 0.3549064 0.2803498
Moved 863.1904 507.837 489.279 0.3422153 0.2604911
Moved 863.207 503.6588 487.8862 0.3325434 0.2569089
Moved 863.2216 498 486.5 0.3194444 0.2533436
Moved 863.2369 489.6548 483.2183 0.300127 0.2449029
Moved 863.252 483.3039 480.1519 0.2854257 0.2370162
Moved 863.2681 469.8809 472.1285 0.254354 0.2163799
Moved 863.2825 456.9507 465.7704 0.2244228 0.2000266
Moved 863.299 445.2491 457.4368 0.1973358 0.1785924
Moved 863.3142 434.1375 451.0917 0.1716146 0.1622728
Moved 863.3293 424.1296 443.8472 0.1484482 0.14364
Moved 863.3443 414.2611 438.0063 0.1256044 0.1286171
Moved 863.3661 396.6214 426.3512 0.08477181 0.09863986
Stationary 863.3762 396.6214 426.3512 0.08477181 0.09863986
Moved 863.3895 389.4067 421.644 0.06807108 0.08653299
Moved 863.4077 384 417.5 0.0555556 0.0758744
Moved 863.422 377.4364 412.4364 0.04036198 0.06285079
Moved 863.437 373.1663 409.4442 0.03047754 0.05515475
Moved 863.4542 368.3387 405.004 0.01930247 0.0437344
Moved 863.4676 362.8007 400.8505 0.006483197 0.03305168
Moved 863.4827 359.7369 397.7369 -0.0006090105 0.02504349
Moved 863.4996 354.0362 393.5272 -0.01380513 0.01421587
Moved 863.514 349.4801 389.3601 -0.02435153 0.003498218
Moved 863.5291 345.1782 386.4521 -0.03430972 -0.003981178
Moved 863.5436 341.6767 383.6767 -0.04241506 -0.01111976
Moved 863.5603 338.923 381.9615 -0.04878929 -0.015531
Moved 863.5761 336.1629 380.5815 -0.0551784 -0.01908063
Moved 863.5919 334 379.5 -0.06018519 -0.02186214
Moved 863.6075 333.1602 379 -0.06212905 -0.02314815
Moved 863.6213 330.5816 377.7908 -0.06809816 -0.02625822
Moved 863.6376 329.5 376.5 -0.07060184 -0.02957819
Stationary 863.654 329.5 376.5 -0.07060184 -0.02957819
Moved 863.6669 329 377 -0.07175927 -0.02829226
Ended 863.6829 329 377 -0.07175927 -0.02829226
Candidates 863.8354 12 of off pg if pd oh igf igg pig odd ooh oooh
Began 864.2647 314 260 -0.1064815 -0.3292181
Stationary 864.2913 314 260 -0.1064815 -0.3292181
Stationary 864.3019 314 260 -0.1064815 -0.3292181
Stationary 864.3157 314 260 -0.1064815 -0.3292181
Stationary 864.3303 314 260 -0.1064815 -0.3292181
Moved 864.3458 314 281.92 -0.1064815 -0.2728394
Moved 864.3618 314 298.2234 -0.1064815 -0.2309068
Moved 864.3771 314 323 -0.1064815 -0.1671811
Moved 864.3916 314 344.0284 -0.1064815 -0.1130957
Moved 864.4097 314 373.2506 -0.1064815 -0.03793575
Moved 864.4238 314 394.0408 -0.1064815 0.01553688
Ended 864.4394 314 418 -0.1064815 0.07716041
Accept 864.4821 0 of
Began 864.79 327 323 -0.07638887 -0.1671811
Stationary 864.8096 327 323 -0.07638887 -0.1671811
Stationary 864.8243 327 323 -0.07638887 -0.1671811
Stationary 864.8387 327 323 -0.07638887 -0.1671811
Stationary 864.8534 327 323 -0.07638887 -0.1671811
Stationary 864.8691 327 323 -0.07638887 -0.1671811
Stationary 864.8847 327 323 -0.07638887 -0.1671811
Stationary 864.9008 327 323 -0.07638887 -0.1671811
Stationary 864.9156 327 323 -0.07638887 -0.1671811
Moved 864.9315 314.7333 323 -0.1047839 -0.1671811
Moved 864.9532 310.9575 323 -0.1135242 -0.1671811
Moved 864.9647 306.8184 323 -0.1231056 -0.1671811
Moved 864.9787 301.8661 323 -0.1345693 -0.1671811
Moved 864.9937 295.1137 323 -0.1501997 -0.1671811
Moved 865.0095 288.5 323 -0.1655093 -0.1671811
Moved 865.0232 278.9023 323 -0.1877261 -0.1671811
Moved 865.0396 267.7499 323 -0.2135419 -0.1671811
Moved 865.0567 255.3664 323 -0.2422073 -0.1671811
Moved 865.0703 241.4161 323 -0.2744997 -0.1671811
Moved 865.0862 228.4541 323 -0.3045044 -0.1671811
Moved 865.1025 216.5 333.5 -0.3321759 -0.140175
Moved 865.117 209.3655 330.9269 -0.3486909 -0.146793
Moved 865.1321 199.8796 332.3029 -0.3706491 -0.1432538
Moved 865.1481 193.1248 334.5358 -0.3862852 -0.137511
Moved 865.1632 182.7897 335.7443 -0.4102089 -0.1344025
Moved 865.1789 175.3676 336 -0.4273897 -0.1337449
Moved 865.1935 170.4821 337.506 -0.4386988 -0.1298714
Moved 865.2105 167.2333 339.7667 -0.4462193 -0.1240569
Moved 865.2245 165.7406 341.2593 -0.4496745 -0.1202178
Moved 865.2393 166 344.2772 -0.4490741 -0.1124558
Moved 865.2552 166 346.5027 -0.4490741 -0.1067316
Moved 865.2749 173.3302 351.1887 -0.432106 -0.09467945
Moved 865.2866 181.5836 358.153 -0.4130009 -0.07676709
Moved 865.3021 194.1248 365.8749 -0.3839703 -0.05690625
Moved 865.3173 206.6965 374.131 -0.3548692 -0.03567142
Moved 865.3322 221.067 380.815 -0.3216041 -0.01847993
Moved 865.3494 232.5439 386.772 -0.2950373 -0.003158585
Moved 865.3644 242.3108 390.9904 -0.2724286 0.007691246
Moved 865.3787 247.8309 392.6103 -0.2596507 0.01185766
Moved 865.3937 255.1557 394.7889 -0.2426953 0.01746119
Moved 865.412 259.5194 396.1732 -0.232594 0.02102149
Moved 865.4257 261.5609 397 -0.2278682 0.02314815
Moved 865.4404 262.9457 397 -0.2246627 0.02314815
Moved 865.4575 264.3293 397 -0.22146 0.02314815
Stationary 865.4713 264 397 -0.2222222 0.02314815
Moved 865.4867 264.8258 397 -0.2203106 0.02314815
Ended 865.5046 266.1418 397 -0.2172643 0.02314815
Candidates 865.6856 12 cas casa bad ca dad case bag va base fas bass s
Began 866.4837 312 318 -0.1111111 -0.1800412
Stationary 866.5056 312 318 -0.1111111 -0.1800412
Stationary 866.5227 312 318 -0.1111111 -0.1800412
Ended 866.5349 312 318 -0.1111111 -0.1800412
NextCandidatePanel 866.5828
Began 867.2264 338 309 -0.05092591 -0.2031893
Stationary 867.2444 338 309 -0.05092591 -0.2031893
Stationary 867.2596 338 309 -0.05092591 -0.2031893
Stationary 867.2741 338 309 -0.05092591 -0.2031893
Ended 867.2898 338 309 -0.05092591 -0.2031893
NextCandidatePanel 867.35
Began 868.0134 347 298 -0.0300926 -0.2314816
Stationary 868.0305 347 298 -0.0300926 -0.2314816
Stationary 868.0453 347 298 -0.0300926 -0.2314816
Ended 868.061 347 298 -0.0300926 -0.2314816
NextCandidatePanel 868.1046
Began 868.137 367 304 0.01620372 -0.2160494
Stationary 868.1531 367 304 0.01620372 -0.2160494
Stationary 868.1688 367 304 0.01620372 -0.2160494
Ended 868.1841 367 304 0.01620372 -0.2160494
Cancel 868.2601
Began 868.4141 386 370 0.06018519 -0.04629637
Stationary 868.4316 386 370 0.06018519 -0.04629637
Stationary 868.447 386 370 0.06018519 -0.04629637
Stationary 868.4615 386 370 0.06018519 -0.04629637
Stationary 868.4766 386 370 0.06018519 -0.04629637
Stationary 868.4919 386 370 0.06018519 -0.04629637
Stationary 868.5115 386 370 0.06018519 -0.04629637
Stationary 868.5265 386 370 0.06018519 -0.04629637
Stationary 868.5406 386 370 0.06018519 -0.04629637
Stationary 868.5537 386 370 0.06018519 -0.04629637
Stationary 868.569 386 370 0.06018519 -0.04629637
Moved 868.585 370.8474 370 0.02510965 -0.04629637
Moved 868.6005 362.9423 370 0.006810824 -0.04629637
Moved 868.6156 353.5748 370 -0.01487315 -0.04629637
Moved 868.6311 343.8343 370 -0.03742069 -0.04629637
Moved 868.6466 333.5 370 -0.06134262 -0.04629637
Moved 868.6617 322.8381 370 -0.08602292 -0.04629637
Moved 868.6817 310.6601 370 -0.1142128 -0.04629637
Moved 868.694 300.8091 370 -0.1370159 -0.04629637
Moved 868.7083 290.6862 370 -0.1604486 -0.04629637
Moved 868.7242 281.0325 370 -0.1827951 -0.04629637
Moved 868.7393 272.9976 370 -0.2013946 -0.04629637
Moved 868.7545 263.6886 370 -0.2229431 -0.04629637
Moved 868.7702 259.2105 370 -0.233309 -0.04629637
Moved 868.7859 248.7735 370 -0.2574688 -0.04629637
Moved 868.8008 241.0112 370 -0.2754369 -0.04629637
Moved 868.8157 231.4355 370 -0.297603 -0.04629637
Moved 868.8312 223.6935 370 -0.3155243 -0.04629637
Moved 868.8474 213.9771 370 -0.3380161 -0.04629637
Moved 868.8628 207.3401 370 -0.3533793 -0.04629637
Moved 868.8776 202.2035 370 -0.3652696 -0.04629637
Moved 868.894 197.0419 370 -0.3772179 -0.04629637
Moved 868.9096 192.8692 370 -0.3868768 -0.04629637
Moved 868.9238 189.4854 370 -0.3947097 -0.04629637
Moved 868.9393 187.8535 370 -0.3984872 -0.04629637
Moved 868.9608 185.5 370 -0.4039352 -0.04629637
Stationary 868.9729 185.5 370 -0.4039352 -0.04629637
Moved 868.9856 184.8457 370 -0.4054498 -0.04629637
Stationary 869.0013 185 370 -0.4050926 -0.04629637
Stationary 869.0167 185 370 -0.4050926 -0.04629637
Moved 869.0314 185 377.3551 -0.4050926 -0.02737885
Moved 869.0474 185 378.4813 -0.4050926 -0.02448227
Moved 869.0623 185 379.8488 -0.4050926 -0.02096521
Moved 869.0776 185 381.2339 -0.4050926 -0.01740248
Moved 869.0941 185 383.2401 -0.4050926 -0.01224251
Moved 869.1104 185 384.777 -0.4050926 -0.008289667
Moved 869.1237 193.7952 386.0994 -0.3847334 -0.004888542
Moved 869.1392 194.4908 388.9817 -0.3831231 0.002524921
Moved 869.1558 196.8659 389.8658 -0.3776253 0.004798865
Moved 869.1711 198.2533 390 -0.3744137 0.005143954
Moved 869.1849 200.6388 391.6388 -0.3688917 0.009358959
Moved 869.205 203.0504 392 -0.3633093 0.01028803
Moved 869.2169 205.8252 393.4126 -0.356886 0.01392121
Moved 869.2321 207.713 394.3565 -0.3525162 0.01634892
Moved 869.2483 210.7208 394.8604 -0.3455538 0.0176449
Moved 869.2628 213.4886 395 -0.3391467 0.01800408
Moved 869.278 216.9024 395.6342 -0.3312445 0.01963513
Moved 869.2943 220.0337 396 -0.323996 0.02057605
Moved 869.3123 222.7782 396 -0.317643 0.02057605
Moved 869.3243 225.5323 397 -0.3112678 0.02314815
Moved 869.3401 227.6869 397 -0.3062804 0.02314815
Moved 869.3574 229.1768 397 -0.3028315 0.02314815
Moved 869.3718 230.5497 397 -0.2996536 0.02314815
Moved 869.3864 231.9269 397 -0.2964655 0.02314815
Ended 869.4011 234.6059 397 -0.2902642 0.02314815
Candidates 869.586 12 has had gas ga ha fas faa fda bad da nasa bass
Began 870.1861 254 325 -0.2453704 -0.1620371
Stationary 870.2117 254 325 -0.2453704 -0.1620371
Stationary 870.2228 254 325 -0.2453704 -0.1620371
Moved 870.2343 272.0258 325 -0.2036439 -0.1620371
Moved 870.2492 311.3402 325 -0.1126384 -0.1620371
Moved 870.265 348.7654 325 -0.0260059 -0.1620371
Moved 870.2801 371.8348 318 0.02739549 -0.1800412
Moved 870.2944 389.8555 318 0.06911 -0.1800412
Moved 870.3126 402.7303 318 0.09891282 -0.1800412
Ended 870.3273 416.5018 318 0.1307912 -0.1800412
Accept 870.3547 2 gas
Began 870.6244 481 486 0.2800926 0.2520575
Stationary 870.6359 481 486 0.2800926 0.2520575
Stationary 870.6499 481 486 0.2800926 0.2520575
Stationary 870.6656 481 486 0.2800926 0.2520575
Stationary 870.6835 481 486 0.2800926 0.2520575
Stationary 870.7001 481 486 0.2800926 0.2520575
Stationary 870.7103 481 486 0.2800926 0.2520575
Stationary 870.7262 481 486 0.2800926 0.2520575
Stationary 870.7421 481 486 0.2800926 0.2520575
Stationary 870.7579 481 486 0.2800926 0.2520575
Stationary 870.7731 481 486 0.2800926 0.2520575
Stationary 870.7883 481 486 0.2800926 0.2520575
Moved 870.804 468.4096 486 0.2509482 0.2520575
Moved 870.8201 461.7649 486 0.2355669 0.2520575
Moved 870.8354 455.216 476.7387 0.2204074 0.2282373
Moved 870.8508 446.8983 473.9661 0.2011535 0.2211062
Moved 870.8666 439.4031 470.7442 0.1838034 0.2128194
Moved 870.882 429.544 466.5189 0.1609814 0.2019517
Moved 870.8972 416.2277 460.4911 0.1301568 0.1864482
Moved 870.9124 404.8582 456.1968 0.1038385 0.1754033
Moved 870.9336 378.9089 443.9545 0.04377057 0.1439157
Stationary 870.9446 378.9089 443.9545 0.04377057 0.1439157
Moved 870.9585 367.8088 439.8033 0.018076 0.1332388
Moved 870.9726 354.5 432 -0.0127315 0.1131687
Moved 870.989 346.1419 428.571 -0.03207887 0.1043492
Moved 871.0061 335.1487 423.0743 -0.05752628 0.0902117
Moved 871.0193 325.1172 418.1689 -0.08074731 0.07759494
Moved 871.0352 315.0917 413.0524 -0.1039543 0.06443521
Moved 871.0506 306.755 408.8775 -0.1232522 0.0536972
Moved 871.0657 298.1823 406.4729 -0.1430967 0.04751252
Moved 871.0818 291.2735 403.7094 -0.1590892 0.04040483
Moved 871.0972 286.3844 402.8769 -0.1704065 0.03826353
Moved 871.1133 279.829 401.4573 -0.185581 0.03461233
Moved 871.1282 275.2437 400.0812 -0.1961951 0.03107314
Moved 871.1436 271.1157 400 -0.2057507 0.03086416
Moved 871.166 265.9008 399 -0.2178221 0.02829214
Stationary 871.1769 265.9008 399 -0.2178221 0.02829214
Moved 871.1896 264.5744 399 -0.2208926 0.02829214
Moved 871.2054 262 399 -0.2268519 0.02829214
Moved 871.2215 259.2701 399 -0.2331711 0.02829214
Moved 871.2363 257.7563 397.7563 -0.2366752 0.02509325
Moved 871.2515 254.7619 398 -0.2436066 0.02572008
Moved 871.2673 253.0023 398 -0.2476799 0.02572008
Moved 871.283 250.2525 398 -0.2540451 0.02572008
Ended 871.2985 250 398 -0.2546296 0.02572008
Candidates 871.4654 12 is odds if odd id of ps us psa pass pa oa
Began 871.8179 278 224 -0.1898148 -0.4218107
Stationary 871.8377 278 224 -0.1898148 -0.4218107
Stationary 871.8523 278 224 -0.1898148 -0.4218107
Moved 871.8743 278 238.4824 -0.1898148 -0.3845617
Stationary 871.8853 278 238.4824 -0.1898148 -0.3845617
Moved 871.8986 278 252.6606 -0.1898148 -0.3480951
Moved 871.9147 278 278.3776 -0.1898148 -0.2819508
Moved 871.9299 278 325 -0.1898148 -0.1620371
Moved 871.9447 292.0756 374.6186 -0.1572323 -0.0344172
Ended 871.9608 304.3395 428.8046 -0.1288437 0.1049499
Accept 871.9883 0 is
Began 872.235 324 287 -0.08333336 -0.2597736
Stationary 872.2573 324 287 -0.08333336 -0.2597736
Stationary 872.2709 324 287 -0.08333336 -0.2597736
Stationary 872.2838 324 287 -0.08333336 -0.2597736
Stationary 872.2994 324 287 -0.08333336 -0.2597736
Stationary 872.3142 324 287 -0.08333336 -0.2597736
Stationary 872.3344 324 287 -0.08333336 -0.2597736
Moved 872.346 336.7216 306.9052 -0.05388513 -0.2085774
Moved 872.3615 341.4865 316.2298 -0.04285524 -0.1845943
Moved 872.3769 349.5269 331.3484 -0.02424325 -0.1457088
Moved 872.3922 359.6108 345.8398 -0.0009009243 -0.1084367
Moved 872.4083 367.7409 358.1113 0.01791865 -0.07687423
Moved 872.4235 382.0799 380.4664 0.05111078 -0.01937654
Moved 872.4383 391.7097 393.1982 0.07340223 0.01336989
Moved 872.4533 401.3112 407.7748 0.09562781 0.05086098
Moved 872.4698 407.6886 417.9017 0.1103902 0.07690767
Moved 872.4847 415.2015 429.3023 0.1277812 0.1062301
