players must know all the rules
Stationary 803.1246 416 488.0143 0.1296297 0.2572383
Stationary 803.1401 416 488.0143 0.1296297 0.2572383
Stationary 803.1562 416 488.0143 0.1296297 0.2572383
Stationary 803.1797 416 488.0143 0.1296297 0.2572383
Stationary 803.1971 416 488.0143 0.1296297 0.2572383
Stationary 803.2128 416 488.0143 0.1296297 0.2572383
Stationary 803.2313 416 488.0143 0.1296297 0.2572383
Moved 803.2424 416 489.0143 0.1296297 0.2598103
Stationary 803.2584 416 489.0143 0.1296297 0.2598103
Stationary 803.2692 416 489.0143 0.1296297 0.2598103
Stationary 803.2795 416 489.0143 0.1296297 0.2598103
Stationary 803.2928 416 489.0143 0.1296297 0.2598103
Stationary 803.3087 416 489.0143 0.1296297 0.2598103
Stationary 803.3246 416 489.0143 0.1296297 0.2598103
Stationary 803.338 416 489.0143 0.1296297 0.2598103
Stationary 803.3535 416 489 0.1296297 0.2597736
Stationary 803.371 416 489 0.1296297 0.2597736
Stationary 803.3867 416 489 0.1296297 0.2597736
Stationary 803.4008 416 489 0.1296297 0.2597736
Stationary 803.4202 416 489 0.1296297 0.2597736
Stationary 803.4379 416 489 0.1296297 0.2597736
Stationary 803.453 416 489 0.1296297 0.2597736
Stationary 803.4625 416 489 0.1296297 0.2597736
Moved 803.4769 416 490.0724 0.1296297 0.2625319
Stationary 803.4933 416 490.0724 0.1296297 0.2625319
Stationary 803.5096 416 490 0.1296297 0.2623456
Stationary 803.524 416 490 0.1296297 0.2623456
Stationary 803.5391 416 490 0.1296297 0.2623456
Stationary 803.554 416 490 0.1296297 0.2623456
Stationary 803.5706 416 490 0.1296297 0.2623456
Stationary 803.5861 416 490 0.1296297 0.2623456
Stationary 803.5993 416 490 0.1296297 0.2623456
Stationary 803.6169 416 490 0.1296297 0.2623456
Stationary 803.6322 416 490 0.1296297 0.2623456
Stationary 803.6468 416 490 0.1296297 0.2623456
Stationary 803.6626 416 490 0.1296297 0.2623456
Stationary 803.6783 416 490 0.1296297 0.2623456
Stationary 803.692 416 490 0.1296297 0.2623456
Stationary 803.7081 416 490 0.1296297 0.2623456
Stationary 803.7238 416 490 0.1296297 0.2623456
Stationary 803.7388 416 490 0.1296297 0.2623456
Stationary 803.756 416 490 0.1296297 0.2623456
Moved 803.771 406.3896 490 0.1073834 0.2623456
Stationary 803.7867 406.3896 490 0.1073834 0.2623456
Stationary 803.8016 406.3896 490 0.1073834 0.2623456
Moved 803.8169 408 490 0.1111111 0.2623456
Moved 803.8316 406.7507 490 0.1082192 0.2623456
Moved 803.8476 402.1851 490 0.09765078 0.2623456
Moved 803.8646 395.2945 490 0.08170019 0.2623456
Moved 803.8854 354.7295 473.8969 -0.01220032 0.2209282
Stationary 803.8962 354.7295 473.8969 -0.01220032 0.2209282
Moved 803.9089 319.4079 455.6299 -0.0939632 0.1739451
Moved 803.9261 287.7195 438.9044 -0.1673158 0.1309268
Moved 803.9409 272.2612 429.5567 -0.2030991 0.1068844
Moved 803.9579 253.5 416.5 -0.2465278 0.07330243
Moved 803.9714 242.4408 408.2939 -0.2721278 0.05219609
Moved 803.9868 229.5529 399.7019 -0.301961 0.03009745
Moved 804.0023 221.0653 392.8878 -0.3216081 0.01257139
Moved 804.0176 215.2795 388.2236 -0.335001 0.0005751873
Moved 804.0337 209.4759 383.8569 -0.3484355 -0.01065611
Moved 804.0485 207.3813 382.1907 -0.353284 -0.01494176
Stationary 804.0645 207 382 -0.3541667 -0.01543218
Ended 804.0801 207 382 -0.3541667 -0.01543218
Candidates 804.2305 12 plays laura laid played players layers laughs ladies lasted lawsuits playoffs pays
Began 804.5695 379 292 0.04398147 -0.2469136
Stationary 804.5868 379 292 0.04398147 -0.2469136
Stationary 804.6024 379 292 0.04398147 -0.2469136
Stationary 804.6173 379 292 0.04398147 -0.2469136
Stationary 804.6326 379 292 0.04398147 -0.2469136
Stationary 804.6477 379 292 0.04398147 -0.2469136
Moved 804.6636 379 301.8274 0.04398147 -0.2216374
Moved 804.679 379 304 0.04398147 -0.2160494
Moved 804.6935 379 307.8306 0.04398147 -0.2061972
Moved 804.7103 379 312.1113 0.04398147 -0.195187
Moved 804.7255 389.4527 314.9865 0.06817757 -0.187792
Moved 804.741 386.9179 317.8358 0.06231 -0.1804635
Moved 804.7563 387 319.3604 0.06250004 -0.1765421
Moved 804.7721 387.8103 320.8103 0.0643758 -0.172813
Moved 804.7873 388 323.4742 0.06481478 -0.1659614
Moved 804.8024 388 324.2698 0.06481478 -0.1639152
Stationary 804.8174 388 324.2698 0.06481478 -0.1639152
Moved 804.8376 388 326.2399 0.06481478 -0.1588482
Moved 804.8482 388 327 0.06481478 -0.1568931
Stationary 804.8638 388 327 0.06481478 -0.1568931
Moved 804.8792 388 328.2841 0.06481478 -0.1535903
Stationary 804.894 388 328.2841 0.06481478 -0.1535903
Stationary 804.9109 388 328.2841 0.06481478 -0.1535903
Stationary 804.9252 388 328.2841 0.06481478 -0.1535903
Moved 804.9402 388 329.1396 0.06481478 -0.1513899
Stationary 804.96 388 329.1396 0.06481478 -0.1513899
Stationary 804.9713 388 329.1396 0.06481478 -0.1513899
Moved 804.9882 388 330.2999 0.06481478 -0.1484057
Stationary 805.0037 388 330.2999 0.06481478 -0.1484057
Stationary 805.0173 388 330 0.06481478 -0.149177
Stationary 805.032 388 330 0.06481478 -0.149177
Stationary 805.0482 388 330 0.06481478 -0.149177
Stationary 805.0652 388 330 0.06481478 -0.149177
Stationary 805.0795 388 330 0.06481478 -0.149177
Stationary 805.095 388 330 0.06481478 -0.149177
Stationary 805.1119 388 330 0.06481478 -0.149177
Stationary 805.1281 388 330 0.06481478 -0.149177
Stationary 805.1417 388 330 0.06481478 -0.149177
Stationary 805.1601 388 330 0.06481478 -0.149177
Stationary 805.1714 388 330 0.06481478 -0.149177
Stationary 805.187 388 330 0.06481478 -0.149177
Stationary 805.2023 388 330 0.06481478 -0.149177
Stationary 805.2191 388 330 0.06481478 -0.149177
Stationary 805.2336 388 330 0.06481478 -0.149177
Stationary 805.249 388 330 0.06481478 -0.149177
Stationary 805.2665 388 330 0.06481478 -0.149177
Stationary 805.2805 388 330 0.06481478 -0.149177
Moved 805.3032 390.5291 321.4709 0.07066915 -0.1711139
Stationary 805.3146 390.5291 321.4709 0.07066915 -0.1711139
Moved 805.3267 391.9706 318.0883 0.07400602 -0.1798141
Moved 805.3426 393.4271 313.7188 0.07737755 -0.1910527
Moved 805.3581 394.5419 309.3743 0.07995814 -0.2022266
Moved 805.3722 395.9862 306.0276 0.08330137 -0.2108344
Moved 805.3879 396 303.1473 0.08333336 -0.2182427
Moved 805.4036 397 301.1281 0.0856481 -0.2234359
Moved 805.4195 398.3124 299.6876 0.08868615 -0.227141
Moved 805.4343 398 298.2452 0.08796295 -0.2308509
Moved 805.45 398 296.8015 0.08796295 -0.2345642
Moved 805.4669 399.2109 295.7891 0.09076595 -0.237168
Moved 805.481 399 294.5 0.09027779 -0.2404836
Moved 805.4952 399 293.9127 0.09027779 -0.241994
Stationary 805.5111 399 293.9127 0.09027779 -0.241994
Moved 805.5263 399 292.6282 0.09027779 -0.2452979
Moved 805.5417 399 291.7763 0.09027779 -0.247489
Moved 805.5571 400 292 0.09259263 -0.2469136
Ended 805.5736 400 290.9645 0.09259263 -0.2495769
NextCandidatePanel 805.618
Began 806.1853 379 345 0.04398147 -0.1105968
Stationary 806.205 379 345 0.04398147 -0.1105968
Stationary 806.2201 379 345 0.04398147 -0.1105968
Stationary 806.2357 379 345 0.04398147 -0.1105968
Stationary 806.2571 379 345 0.04398147 -0.1105968
Stationary 806.2677 379 345 0.04398147 -0.1105968
Moved 806.2819 379 358.4622 0.04398147 -0.07597189
Moved 806.2977 384.5562 363.8616 0.05684306 -0.06208443
Moved 806.3133 390.1171 378.4686 0.06971558 -0.02451508
Moved 806.33 394.398 391.194 0.07962495 0.008214864
Moved 806.3439 397.7472 401.2416 0.08737782 0.03405763
Moved 806.3591 399.3481 407.3923 0.09108344 0.04987716
Moved 806.3749 400.7748 413.3243 0.09438605 0.06513458
Moved 806.3897 402.2198 417.6595 0.09773105 0.07628464
Moved 806.4056 403.5 420 0.1006944 0.08230445
Moved 806.42 403.7251 420.7251 0.1012155 0.08416941
Moved 806.4364 404 423.3219 0.1018518 0.09084846
Moved 806.4518 405 424.6044 0.1041667 0.094147
Stationary 806.4668 405 425 0.1041667 0.09516452
Moved 806.483 406.4801 426.4802 0.1075929 0.09897157
Moved 806.498 406 427 0.1064815 0.1003086
Moved 806.5129 406 428.3693 0.1064815 0.1038303
Stationary 806.5294 406 428.3693 0.1064815 0.1038303
Moved 806.5424 407 429 0.1087963 0.1054526
Stationary 806.5594 407 429 0.1087963 0.1054526
Ended 806.5724 408 432 0.1111111 0.1131687
Accept 806.6323 4 players
Began 806.8475 505 264 0.3356481 -0.31893
Stationary 806.8688 505 264 0.3356481 -0.31893
Stationary 806.8861 505 264 0.3356481 -0.31893
Stationary 806.8976 505 264 0.3356481 -0.31893
Stationary 806.916 505 264 0.3356481 -0.31893
Moved 806.9284 498.6052 273.1355 0.3208453 -0.2954335
Moved 806.9448 492.5222 279.4778 0.3067643 -0.2791208
Moved 806.9589 485 293 0.2893518 -0.2443416
Moved 806.9756 475.8779 304.6204 0.2682359 -0.2144536
Moved 806.9896 465.3022 318.4686 0.2437551 -0.1788361
Moved 807.0064 455.0427 333.436 0.2200062 -0.1403394
Moved 807.023 447.6499 346.4302 0.2028932 -0.1069182
Moved 807.0375 439.4528 357.3849 0.1839186 -0.07874241
Moved 807.0519 433.3883 366.9175 0.1698803 -0.0542245
Moved 807.067 426.5 379.5 0.1539352 -0.02186214
Moved 807.0837 421.1511 387.7734 0.1415535 -0.0005829972
Moved 807.0987 414.6939 397.4591 0.1266063 0.02432894
Moved 807.1151 410.4401 405.0799 0.1167594 0.04392965
Moved 807.1287 406.1032 411.828 0.1067204 0.06128597
Moved 807.1441 404.598 416.206 0.1032361 0.07254615
Moved 807.1605 401.1595 421.5214 0.09527673 0.08621746
Moved 807.1753 397.1359 431.0162 0.08596281 0.1106382
Moved 807.1899 396.7051 436.7695 0.08496542 0.125436
Moved 807.2042 391.4829 447.0342 0.07287701 0.151837
Moved 807.2234 388.4488 454.378 0.06585379 0.1707252
Moved 807.2347 383.8333 460.889 0.05516956 0.1874718
Moved 807.2502 380.7014 465.4479 0.04791985 0.1991972
Moved 807.2662 376.8769 469.6846 0.03906687 0.2100942
Moved 807.2813 372.9984 473.0011 0.03008882 0.2186241
Moved 807.2972 369.813 474.0623 0.02271533 0.2213536
Moved 807.3151 362.5 475.5 0.005787015 0.2250513
Moved 807.3281 348.4565 476 -0.02672116 0.2263374
Moved 807.344 292.0739 442.4443 -0.1572363 0.1400317
Moved 807.3607 269.5514 428.6044 -0.2093718 0.104435
Moved 807.3741 253.0374 414.2158 -0.2475986 0.06742744
Moved 807.3908 235.7485 398.9988 -0.2876193 0.028289
Moved 807.4066 226.3373 389.5284 -0.3094044 0.003930983
Moved 807.4257 217.9175 380.9175 -0.3288947 -0.01821643
Moved 807.437 211.5163 373.8954 -0.3437122 -0.03627738
Moved 807.4512 207.8639 370.9319 -0.352167 -0.04389939
Moved 807.4668 206.5051 368.0102 -0.3553123 -0.05141419
Moved 807.4826 204 367.5 -0.3611111 -0.05272634
Moved 807.4976 203.804 366.804 -0.3615648 -0.05451649
Stationary 807.5133 204 367 -0.3611111 -0.05401234
Moved 807.5291 203 367 -0.3634259 -0.05401234
Stationary 807.5489 203 367 -0.3634259 -0.05401234
Stationary 807.5598 203 367 -0.3634259 -0.05401234
Moved 807.5737 203 376.5997 -0.3634259 -0.02932176
Moved 807.5905 221.0991 386.4537 -0.3215299 -0.003977058
Moved 807.6068 245.6977 406.3403 -0.2645886 0.04717159
Moved 807.6224 290.5 441 -0.1608796 0.1363167
Moved 807.6357 307.297 454.6336 -0.1219977 0.1713826
Moved 807.6522 318.7213 466.8243 -0.0955526 0.2027372
Moved 807.6687 328.5 478 -0.07291664 0.2314814
Moved 807.6833 335.903 487.8641 -0.05578021 0.2568521
Moved 807.6979 344.6388 499.5184 -0.03555829 0.2868271
Moved 807.7151 351.175 510.7625 -0.02042835 0.315747
Moved 807.7291 358.4981 523.6967 -0.003476541 0.349014
Moved 807.7443 368.7343 537.9495 0.02021829 0.3856725
Moved 807.7606 383.0434 560.3602 0.05334129 0.4433131
Ended 807.7759 387.5 568 0.06365737 0.4629629
Candidates 807.9109 12 mystery last must murray just lay messy lady busy least lat kat
Began 808.8714 378 390 0.04166663 0.005143954
Stationary 808.886 378 390 0.04166663 0.005143954
Stationary 808.9053 378 390 0.04166663 0.005143954
Stationary 808.9155 378 390 0.04166663 0.005143954
Stationary 808.9305 378 390 0.04166663 0.005143954
Stationary 808.946 378 390 0.04166663 0.005143954
Stationary 808.9615 378 390 0.04166663 0.005143954
Stationary 808.9771 378 390 0.04166663 0.005143954
Stationary 808.9924 378 390 0.04166663 0.005143954
Stationary 809.007 378 390 0.04166663 0.005143954
Stationary 809.024 378 390 0.04166663 0.005143954
Stationary 809.0388 378 390 0.04166663 0.005143954
Stationary 809.0539 378 390 0.04166663 0.005143954
Stationary 809.0693 378 390 0.04166663 0.005143954
Stationary 809.0848 378 390 0.04166663 0.005143954
Stationary 809.0999 378 390 0.04166663 0.005143954
Stationary 809.1176 378 390 0.04166663 0.005143954
Stationary 809.1312 378 390 0.04166663 0.005143954
Stationary 809.1466 378 390 0.04166663 0.005143954
Moved 809.1621 395.6216 390 0.08245747 0.005143954
Moved 809.1786 415.9955 397 0.1296191 0.02314815
Moved 809.2005 448 397 0.2037037 0.02314815
Stationary 809.2117 448 397 0.2037037 0.02314815
Moved 809.2249 457.5789 397 0.2258771 0.02314815
Moved 809.2391 465.8452 397 0.245012 0.02314815
Moved 809.2548 469.8329 397 0.2542429 0.02314815
Moved 809.2711 473.1049 397 0.2618168 0.02314815
Moved 809.2847 475.9791 397 0.2684703 0.02314815
Moved 809.2999 476.9324 397 0.2706769 0.02314815
Moved 809.317 478.3739 397 0.2740135 0.02314815
Moved 809.332 479.3871 397 0.2763591 0.02314815
Moved 809.3464 479.951 397 0.2776644 0.02314815
Stationary 809.3616 480.4395 397 0.2787953 0.02314815
Moved 809.3784 481 397 0.2800926 0.02314815
Stationary 809.3923 481 397 0.2800926 0.02314815
Ended 809.4084 481 397 0.2800926 0.02314815
Accept 809.4503 2 must
Began 810.1805 499 429 0.3217593 0.1054526
Stationary 810.195 499 429 0.3217593 0.1054526
Stationary 810.2098 499 429 0.3217593 0.1054526
Stationary 810.2288 499 429 0.3217593 0.1054526
Stationary 810.2388 499 429 0.3217593 0.1054526
Stationary 810.2548 499 429 0.3217593 0.1054526
Stationary 810.2706 499 429 0.3217593 0.1054526
Stationary 810.2861 499 429 0.3217593 0.1054526
Stationary 810.3012 499 429 0.3217593 0.1054526
Stationary 810.3203 499 429 0.3217593 0.1054526
Stationary 810.3339 499 429 0.3217593 0.1054526
Moved 810.3478 485.0973 415.0974 0.2895771 0.06969476
Moved 810.3644 476.5381 403.6279 0.2697643 0.04019506
Moved 810.3802 470.6096 392.2192 0.2560408 0.01085191
Moved 810.3948 461.2734 377.3346 0.2344292 -0.02743167
Moved 810.4115 455.3761 364.8274 0.220778 -0.0596004
Moved 810.4287 449.695 352.0638 0.2076273 -0.09242862
Moved 810.442 445.6714 341.5667 0.1983135 -0.1194273
Moved 810.4567 441.3631 331.5139 0.1883404 -0.1452833
Moved 810.4708 438.6801 321.7001 0.1821298 -0.1705244
Moved 810.491 436.8989 317.7977 0.1780066 -0.1805614
Moved 810.5032 435.4571 312.3714 0.1746692 -0.1945181
Moved 810.5173 434.2793 309.5585 0.1719427 -0.2017528
Moved 810.5327 434 307.9399 0.1712963 -0.2059159
Moved 810.548 432.5071 308 0.1678406 -0.2057614
Moved 810.5673 433 306.5 0.1689814 -0.2096194
Stationary 810.5822 433 306.5 0.1689814 -0.2096194
Stationary 810.5966 433 306.5 0.1689814 -0.2096194
Moved 810.6094 433 307 0.1689814 -0.2083334
Stationary 810.6248 433 307 0.1689814 -0.2083334
Moved 810.6407 449.3266 346.4363 0.2067746 -0.1069026
Moved 810.6563 461.3021 389.633 0.2344957 0.004200013
Moved 810.6712 469.2823 414.5607 0.2529684 0.06831459
Moved 810.6873 477.9457 438.5219 0.2730225 0.1299431
Moved 810.7026 485.3716 453.9291 0.2902121 0.1695707
Moved 810.7179 491.1371 468.3427 0.303558 0.2066426
Moved 810.7391 496.58 486.9001 0.3161574 0.2543727
Stationary 810.7501 496.58 486.9001 0.3161574 0.2543727
Moved 810.7653 498.0273 495.1641 0.3195077 0.2756277
Moved 810.7794 499.4561 499.3683 0.322815 0.286441
Moved 810.7949 499 504.7284 0.3217593 0.3002273
Moved 810.8107 499 509.0543 0.3217593 0.3113537
Moved 810.8266 499 513.37 0.3217593 0.3224536
Moved 810.8405 499 517.7155 0.3217593 0.3336304
Moved 810.8568 487.984 520.672 0.2962593 0.3412344
Moved 810.8718 477.6009 526.3997 0.2722242 0.3559661
Moved 810.8873 463.6373 530.7088 0.2399011 0.3670493
Moved 810.9031 441.7483 533.3613 0.1892321 0.3738716
Moved 810.9201 410.3168 536.2333 0.116474 0.3812585
Moved 810.9345 361.0714 538 0.00247995 0.3858024
Moved 810.9497 317.9855 538 -0.09725571 0.3858024
Moved 810.9662 298.4863 538 -0.1423928 0.3858024
Moved 810.9866 260.9936 528.999 -0.2291814 0.3626516
Stationary 810.9977 260.9936 528.999 -0.2291814 0.3626516
Moved 811.0107 245.3033 527.573 -0.2655017 0.358984
Moved 811.0258 234.7742 526.1106 -0.2898746 0.3552227
Moved 811.0419 227.3594 524.6719 -0.3070384 0.3515222
Moved 811.0574 221.1294 522.4518 -0.3214597 0.3458121
Ended 811.0746 217.5 521 -0.3298611 0.3420781
Candidates 811.2102 12 know now note more nor bow moore bore nope not blow vote
Began 811.5629 384 303 0.0555556 -0.2186215
Stationary 811.5826 384 303 0.0555556 -0.2186215
Stationary 811.595 384 303 0.0555556 -0.2186215
Stationary 811.6113 384 303 0.0555556 -0.2186215
Stationary 811.6277 384 303 0.0555556 -0.2186215
Stationary 811.6431 384 303 0.0555556 -0.2186215
Stationary 811.6583 384 303 0.0555556 -0.2186215
Moved 811.6804 384 310.6351 0.0555556 -0.1989839
Stationary 811.6919 384 310.6351 0.0555556 -0.1989839
Moved 811.7046 384 322.5956 0.0555556 -0.1682211
Moved 811.7203 384 333.2001 0.0555556 -0.1409464
Moved 811.7366 384 341.4415 0.0555556 -0.1197494
Moved 811.752 384 351.5 0.0555556 -0.0938786
Moved 811.7669 391 357.871 0.07175922 -0.07749236
Moved 811.7822 392.3958 364.9791 0.07499029 -0.0592103
Moved 811.798 393.3783 369.8913 0.0772645 -0.04657596
Moved 811.8127 394.9446 380.6125 0.08089036 -0.01900064
Moved 811.8265 396.3858 387.9289 0.08422633 -0.0001829642
Moved 811.8423 396.8319 392.3276 0.08525898 0.01113056
Moved 811.8588 397 396.834 0.0856481 0.02272119
Moved 811.8734 397 400.8467 0.0856481 0.03304203
Moved 811.8884 397 403.145 0.0856481 0.038953
Moved 811.9124 397 408.6581 0.0856481 0.05313304
Stationary 811.9226 397 408.6581 0.0856481 0.05313304
Moved 811.9349 397 410.0955 0.0856481 0.05682977
Moved 811.9506 397 410.5416 0.0856481 0.05797724
Ended 811.9666 397 411.5 0.0856481 0.06044234
Accept 812.0098 0 know
Began 812.15 133 377 -0.5254629 -0.02829226
Stationary 812.1666 133 377 -0.5254629 -0.02829226
Stationary 812.1838 133 377 -0.5254629 -0.02829226
Stationary 812.1969 133 377 -0.5254629 -0.02829226
Stationary 812.214 133 377 -0.5254629 -0.02829226
Stationary 812.2271 133 377 -0.5254629 -0.02829226
Moved 812.2417 166.4807 381.9645 -0.4479613 -0.01552338
Moved 812.2597 203.5904 391.9153 -0.3620592 0.01007009
Moved 812.2734 240.5228 398.4452 -0.2765676 0.0268652
Moved 812.2953 317.6482 401 -0.09803667 0.03343609
Stationary 812.3062 317.6482 401 -0.09803667 0.03343609
Moved 812.32 344.8822 401 -0.03499498 0.03343609
Moved 812.3357 385.1703 393.1885 0.05826474 0.013345
Moved 812.3513 425.3289 386.8102 0.1512244 -0.003060235
Moved 812.3663 458.0539 385.2585 0.2269766 -0.007051067
Moved 812.3822 480.5948 384.1266 0.2791548 -0.009962521
Moved 812.3973 505.8601 382.73 0.337639 -0.01355458
Moved 812.4132 518.6686 383 0.3672885 -0.01286016
Moved 812.4283 526.783 383 0.3860718 -0.01286016
Moved 812.4435 533.7678 383 0.4022403 -0.01286016
Moved 812.4603 539.1088 383 0.4146037 -0.01286016
Moved 812.4749 541.4688 383 0.4200665 -0.01286016
Moved 812.489 543.3865 383 0.4245059 -0.01286016
Ended 812.5078 544 383 0.4259259 -0.01286016
Candidates 812.5637 12 all al ask walk fall dl wall wal talk call gal cdk
Began 812.9705 425 316 0.150463 -0.1851853
Stationary 812.9825 425 316 0.150463 -0.1851853
Stationary 812.9973 425 316 0.150463 -0.1851853
Stationary 813.0122 425 316 0.150463 -0.1851853
Stationary 813.0284 425 316 0.150463 -0.1851853
Stationary 813.0443 425 316 0.150463 -0.1851853
Moved 813.0594 425 329.3615 0.150463 -0.1508193
Moved 813.0748 437.6381 345.9144 0.1797178 -0.1082449
Moved 813.0911 442.2865 360.6812 0.190478 -0.0702646
Moved 813.1063 450.241 387.1367 0.2088912 -0.002220609
Moved 813.1216 454.9367 399.4557 0.2197609 0.02946434
Moved 813.1365 459.2407 410.5617 0.2297238 0.058029
Moved 813.1588 464.9217 428.8434 0.2428743 0.10505
Stationary 813.17 464.9217 428.8434 0.2428743 0.10505
Moved 813.1825 465 431.8147 0.2430555 0.112692
Moved 813.1987 466.5 435.5 0.2465278 0.1221707
Moved 813.2137 466 436.926 0.2453704 0.1258383
Moved 813.2285 466 438.3272 0.2453704 0.1294423
Moved 813.2465 466 438.7719 0.2453704 0.1305861
Ended 813.2618 466 439 0.2453704 0.1311728
Accept 813.3179 0 all
Began 813.4869 349 510 -0.02546296 0.3137859
Stationary 813.5067 349 510 -0.02546296 0.3137859
Stationary 813.5217 349 510 -0.02546296 0.3137859
Stationary 813.5365 349 510 -0.02546296 0.3137859
Moved 813.5521 368.8372 488.2791 0.02045641 0.2579195
