that is a very odd question
Moved 460.3 389.2011 550.278 0.06759524 0.4173816
Moved 460.3157 403.218 580.6578 0.1000416 0.4955189
Moved 460.3298 414.9517 608.9768 0.1272031 0.5683559
Ended 460.3457 414.9517 608.9768 0.1272031 0.5683559
Accept 460.4052 0 that
Began 460.6986 491 513 0.3032407 0.321502
Stationary 460.7169 491 513 0.3032407 0.321502
Stationary 460.7317 491 513 0.3032407 0.321502
Stationary 460.7468 491 513 0.3032407 0.321502
Stationary 460.763 491 513 0.3032407 0.321502
Stationary 460.7822 491 513 0.3032407 0.321502
Stationary 460.7935 491 513 0.3032407 0.321502
Stationary 460.8088 491 513 0.3032407 0.321502
Stationary 460.8238 491 513 0.3032407 0.321502
Stationary 460.8392 491 513 0.3032407 0.321502
Moved 460.8545 480.1833 505.3945 0.2782022 0.3019405
Moved 460.8705 474.8429 502.9214 0.26584 0.2955798
Moved 460.8855 463.2038 497.1019 0.2388977 0.2806119
Moved 460.9015 454.6574 493.2465 0.2191144 0.2706957
Moved 460.9174 445.8801 488.94 0.1987965 0.2596193
Moved 460.9324 440.1471 484.7647 0.1855256 0.2488803
Moved 460.9487 424.9399 474.8056 0.1503238 0.2232654
Moved 460.9636 414.8946 468.7969 0.1270708 0.2078109
Moved 460.9785 403.0846 458.824 0.09973297 0.1821605
Moved 460.994 392.7154 451.0825 0.07573019 0.162249
Moved 461.0096 381.0452 440.6645 0.04871567 0.1354538
Moved 461.0252 368.4187 427.3541 0.01948764 0.1012192
Moved 461.0406 362.2344 421.2344 0.005172194 0.08547924
Moved 461.0551 351.7421 408.5256 -0.01911546 0.05279207
Moved 461.07 342.6725 398.6725 -0.04011 0.02744977
Moved 461.0865 334.0643 388.5751 -0.06003628 0.001479019
Moved 461.1023 327.3247 380.3896 -0.07563724 -0.01957403
Moved 461.1162 321.5008 371.7513 -0.08911848 -0.04179197
Moved 461.1327 315.7623 364.9528 -0.1024022 -0.0592778
Moved 461.1483 312.2402 360.3203 -0.110555 -0.07119269
Moved 461.1638 308.0079 356.0079 -0.1203521 -0.08228427
Moved 461.1791 305.4603 351.4603 -0.1262493 -0.09398063
Moved 461.194 302.5817 348.5817 -0.1329127 -0.1013845
Moved 461.2098 299.7091 345.7091 -0.1395623 -0.1087729
Moved 461.2256 297.9153 343.9153 -0.1437145 -0.1133866
Moved 461.2413 295 341 -0.150463 -0.1208849
Moved 461.256 292.5194 339.5194 -0.156205 -0.1246929
Moved 461.2702 288.6988 337.8996 -0.1650491 -0.1288591
Moved 461.287 285.3806 335.4602 -0.17273 -0.1351333
Moved 461.3036 280.0844 333.0422 -0.1849898 -0.1413525
Moved 461.3173 275.7459 331.582 -0.1950325 -0.1451082
Moved 461.3323 272.2798 330.1399 -0.203056 -0.1488172
Moved 461.3484 268.1022 328.7007 -0.2127264 -0.1525187
Moved 461.3643 266 329 -0.2175926 -0.151749
Moved 461.3796 264.158 328.158 -0.2218564 -0.1539146
Moved 461.3947 261.4311 328 -0.2281687 -0.1543211
Moved 461.4117 260.2771 328 -0.23084 -0.1543211
Moved 461.4275 258.838 328 -0.2341714 -0.1543211
Moved 461.4417 257.3987 328 -0.237503 -0.1543211
Moved 461.4565 255.9624 328 -0.2408278 -0.1543211
Stationary 461.471 256 328 -0.2407407 -0.1543211
Moved 461.4868 254.4499 328 -0.244329 -0.1543211
Moved 461.5044 253.0122 328 -0.2476571 -0.1543211
Moved 461.5185 252.5 328 -0.2488426 -0.1543211
Moved 461.5328 251.1337 328 -0.2520052 -0.1543211
Moved 461.5483 250.5 328 -0.2534722 -0.1543211
Ended 461.5646 251 328 -0.2523148 -0.1543211
Candidates 461.7314 12 odds if is odd oz of id ogc igf ic pigs off
Began 462.5019 364 336 0.009259283 -0.1337449
Stationary 462.5211 364 336 0.009259283 -0.1337449
Moved 462.535 382.3738 336 0.05179117 -0.1337449
Moved 462.5596 464.7842 328 0.2425561 -0.1543211
Stationary 462.5696 464.7842 328 0.2425561 -0.1543211
Moved 462.5819 519.8193 336.7625 0.369952 -0.1317838
Moved 462.5968 567 345.5 0.4791667 -0.1093108
Ended 462.6128 567 345.5 0.4791667 -0.1093108
Accept 462.6566 2 is
Began 463.1042 213 361 -0.3402778 -0.06944452
Stationary 463.1168 213 361 -0.3402778 -0.06944452
Stationary 463.1287 213 361 -0.3402778 -0.06944452
Stationary 463.1391 213 361 -0.3402778 -0.06944452
Stationary 463.1517 213 361 -0.3402778 -0.06944452
Stationary 463.1668 213 361 -0.3402778 -0.06944452
Stationary 463.182 213 361 -0.3402778 -0.06944452
Stationary 463.1982 213 361 -0.3402778 -0.06944452
Stationary 463.2131 213 361 -0.3402778 -0.06944452
Stationary 463.2281 213 361 -0.3402778 -0.06944452
Stationary 463.2433 213 361 -0.3402778 -0.06944452
Ended 463.2602 213 361 -0.3402778 -0.06944452
Candidates 463.3221 6 a s d z f x
Began 463.83 340 324 -0.04629632 -0.164609
Stationary 463.8471 340 324 -0.04629632 -0.164609
Moved 463.8619 340 336.9354 -0.04629632 -0.131339
Moved 463.877 340 358.3849 -0.04629632 -0.07617056
Moved 463.8915 329.6053 387.3589 -0.07035802 -0.001648875
Moved 463.9083 325.2717 425.5543 -0.08038953 0.09659025
Moved 463.9231 326 460.1413 -0.07870371 0.1855485
Ended 463.9381 336.1296 501.6399 -0.05525555 0.2922836
Accept 464.0135 0 a
Began 464.5629 323 268 -0.08564815 -0.308642
Stationary 464.5746 323 268 -0.08564815 -0.308642
Stationary 464.5855 323 268 -0.08564815 -0.308642
Stationary 464.5996 323 268 -0.08564815 -0.308642
Stationary 464.616 323 268 -0.08564815 -0.308642
Stationary 464.6312 323 268 -0.08564815 -0.308642
Stationary 464.6464 323 268 -0.08564815 -0.308642
Stationary 464.6624 323 268 -0.08564815 -0.308642
Stationary 464.6768 323 268 -0.08564815 -0.308642
Stationary 464.6925 323 268 -0.08564815 -0.308642
Stationary 464.7084 323 268 -0.08564815 -0.308642
Stationary 464.7234 323 268 -0.08564815 -0.308642
Stationary 464.7389 323 268 -0.08564815 -0.308642
Stationary 464.7552 323 268 -0.08564815 -0.308642
Stationary 464.7697 323 268 -0.08564815 -0.308642
Stationary 464.7846 323 268 -0.08564815 -0.308642
Stationary 464.8142 323 268 -0.08564815 -0.308642
Stationary 464.8292 323 268 -0.08564815 -0.308642
Stationary 464.8416 323 268 -0.08564815 -0.308642
Stationary 464.8517 323 268 -0.08564815 -0.308642
Stationary 464.8628 323 268 -0.08564815 -0.308642
Stationary 464.8776 323 268 -0.08564815 -0.308642
Stationary 464.8935 323 268 -0.08564815 -0.308642
Stationary 464.9091 323 268 -0.08564815 -0.308642
Stationary 464.9248 323 268 -0.08564815 -0.308642
Stationary 464.9391 323 268 -0.08564815 -0.308642
Stationary 464.9561 323 268 -0.08564815 -0.308642
Stationary 464.9721 323 268 -0.08564815 -0.308642
Stationary 464.9864 323 268 -0.08564815 -0.308642
Stationary 465.0026 323 268 -0.08564815 -0.308642
Moved 465.0171 312.8294 268 -0.1091912 -0.308642
Moved 465.0337 306.2095 287.1391 -0.124515 -0.259416
Moved 465.0488 298.985 303.0329 -0.1412383 -0.2185368
Moved 465.0648 284.5367 329.034 -0.1746837 -0.1516616
Moved 465.0795 275.8324 343.573 -0.1948324 -0.1142671
Moved 465.0949 268.3586 359.6111 -0.2121329 -0.07301668
Moved 465.1105 262.7013 375.8961 -0.2252285 -0.03113146
Moved 465.1257 259.2949 385.2136 -0.2331137 -0.007166685
Moved 465.1407 255.0765 401.6941 -0.2428785 0.03522143
Moved 465.158 254.2501 409.4996 -0.2447915 0.05529737
Moved 465.1716 252.8248 419.2264 -0.2480907 0.08031468
Moved 465.1872 252 428.1331 -0.25 0.1032228
Moved 465.2038 252 436.4064 -0.25 0.1245019
Moved 465.2186 252 441.9761 -0.25 0.1388273
Moved 465.2339 252 448.0649 -0.25 0.1544878
Moved 465.2491 252 453.0364 -0.25 0.1672747
Moved 465.2639 252 457.3575 -0.25 0.1783887
Moved 465.2789 252 460.7709 -0.25 0.1871678
Moved 465.2957 252 464.9834 -0.25 0.1980025
Moved 465.3114 252 467.5334 -0.25 0.2045611
Moved 465.3259 252 470.4106 -0.25 0.2119615
Moved 465.3409 262.5 473 -0.2256944 0.2186213
Moved 465.3573 260.7618 474.5236 -0.2297181 0.2225399
Moved 465.3717 263.4021 476.201 -0.2236062 0.2268545
Moved 465.3938 269.159 481.0795 -0.2102801 0.2394019
Stationary 465.4045 269.159 481.0795 -0.2102801 0.2394019
Moved 465.4179 273.5 484 -0.2002315 0.2469135
Moved 465.434 278.8425 486.9213 -0.1878646 0.2544271
Moved 465.45 285.98 489.792 -0.1713426 0.2618106
Moved 465.4647 294.8556 491.7139 -0.1507973 0.2667539
Moved 465.4802 309.3502 494.8556 -0.117245 0.2748342
Moved 465.4962 319.6251 497.75 -0.09346043 0.2822788
Moved 465.5117 329.6685 497.8098 -0.07021184 0.2824326
Moved 465.5263 337.2603 498 -0.0526383 0.2829217
Moved 465.5403 345.4528 499 -0.03367404 0.2854938
Moved 465.5591 351.5191 499 -0.01963178 0.2854938
Moved 465.5727 357.0386 499 -0.00685513 0.2854938
Moved 465.5877 363.8364 499 0.008880496 0.2854938
Moved 465.6039 368.4449 499 0.01954834 0.2854938
Moved 465.6189 373.7626 499 0.03185779 0.2854938
Moved 465.6341 378.0802 499 0.0418524 0.2854938
Moved 465.6503 382.4105 499 0.05187621 0.2854938
Moved 465.6643 384.8109 499 0.05743266 0.2854938
Moved 465.6794 387.0123 499 0.06252835 0.2854938
Moved 465.6972 388.9027 499 0.06690432 0.2854938
Moved 465.7124 390.8926 499 0.07151077 0.2854938
Moved 465.7269 392.3354 499 0.07485043 0.2854938
Moved 465.7426 394.7708 499 0.08048792 0.2854938
Moved 465.7588 396.2101 499 0.08381962 0.2854938
Moved 465.7729 397.6466 499 0.08714487 0.2854938
Moved 465.7905 398.7967 499 0.08980721 0.2854938
Ended 465.8046 400.1663 499 0.09297758 0.2854938
Candidates 465.9245 12 very cry vary bay barry carry battery bath carey ceo vast nato
Began 466.4511 379 362 0.04398147 -0.06687243
Stationary 466.4671 379 362 0.04398147 -0.06687243
Stationary 466.4824 379 362 0.04398147 -0.06687243
Stationary 466.4981 379 362 0.04398147 -0.06687243
Moved 466.5185 379 381.2092 0.04398147 -0.01746605
Moved 466.5293 370.862 394.1553 0.02514352 0.01583138
Moved 466.5441 366.6054 411.5783 0.01529038 0.06064367
Moved 466.5586 367 431.6511 0.01620372 0.1122713
Moved 466.5756 367 451.2161 0.01620372 0.1625928
Ended 466.5898 381.6762 505.3019 0.05017638 0.3017024
Accept 466.6505 0 very
Began 467.1719 489 507 0.2986111 0.3060699
Stationary 467.1924 489 507 0.2986111 0.3060699
Stationary 467.211 489 507 0.2986111 0.3060699
Stationary 467.2228 489 507 0.2986111 0.3060699
Stationary 467.2365 489 507 0.2986111 0.3060699
Stationary 467.2527 489 507 0.2986111 0.3060699
Stationary 467.2674 489 507 0.2986111 0.3060699
Stationary 467.2828 489 507 0.2986111 0.3060699
Stationary 467.2992 489 507 0.2986111 0.3060699
Stationary 467.3138 489 507 0.2986111 0.3060699
Stationary 467.3288 489 507 0.2986111 0.3060699
Stationary 467.3452 489 507 0.2986111 0.3060699
Stationary 467.3605 489 507 0.2986111 0.3060699
Stationary 467.3759 489 507 0.2986111 0.3060699
Stationary 467.3919 489 507 0.2986111 0.3060699
Stationary 467.4069 489 507 0.2986111 0.3060699
Stationary 467.422 489 507 0.2986111 0.3060699
Stationary 467.4371 489 507 0.2986111 0.3060699
Stationary 467.454 489 507 0.2986111 0.3060699
Stationary 467.467 489 507 0.2986111 0.3060699
Stationary 467.4825 489 507 0.2986111 0.3060699
Stationary 467.4986 489 507 0.2986111 0.3060699
Moved 467.5144 478.2629 501.8402 0.2737567 0.2927988
Moved 467.5302 472.135 497.654 0.2595718 0.2820318
Moved 467.5536 441.2885 482.6716 0.1881678 0.2434969
Stationary 467.5641 441.2885 482.6716 0.1881678 0.2434969
Moved 467.5755 416.5298 473.0105 0.130856 0.2186483
Moved 467.5916 392.978 464.3668 0.07633795 0.1964165
Moved 467.6084 370.0128 458.5032 0.02317766 0.1813353
Moved 467.622 360.1435 456.0359 0.0003320972 0.1749893
Moved 467.6392 340.1664 451.2333 -0.04591102 0.162637
Moved 467.6559 327.0971 448.3549 -0.0761641 0.1552337
Moved 467.6697 317.6876 445.4822 -0.09794548 0.147845
Moved 467.6848 307.6125 443.8018 -0.1212672 0.1435231
Moved 467.7009 299.5255 443 -0.1399873 0.1414608
Moved 467.7151 292.6697 441.9174 -0.1558571 0.1386764
Moved 467.7306 287.27 439.708 -0.1683564 0.1329938
Moved 467.746 282.4676 438.3669 -0.1794733 0.1295444
Moved 467.7611 276.7108 436.9277 -0.192799 0.1258428
Moved 467.7769 272.5 435.5 -0.2025463 0.1221707
Moved 467.7922 270.0985 434.0493 -0.2081052 0.1184394
Moved 467.8084 267.2279 434 -0.2147502 0.1183127
Moved 467.8232 265.1736 433 -0.2195055 0.1157406
Moved 467.8387 263.1296 432.0648 -0.224237 0.1133353
Moved 467.8547 261.6446 432 -0.2276745 0.1131687
Moved 467.8699 260.2064 431 -0.2310038 0.1105966
Moved 467.8843 259.5 431 -0.2326389 0.1105966
Moved 467.9013 258.3279 430 -0.235352 0.1080246
Moved 467.915 256.8919 430 -0.2386761 0.1080246
Stationary 467.9317 256.8919 430 -0.2386761 0.1080246
Moved 467.9477 255.6266 430 -0.2416051 0.1080246
Moved 467.9621 254.9461 430 -0.2431803 0.1080246
Stationary 467.9766 254.9461 430 -0.2431803 0.1080246
Stationary 467.9968 255 430 -0.2430556 0.1080246
Ended 468.0102 255 430 -0.2430556 0.1080246
Candidates 468.1902 12 is if of odd id odds oa pa off his its ps
Began 469.1913 347 402 -0.0300926 0.03600815
Stationary 469.2126 347 402 -0.0300926 0.03600815
Moved 469.2263 347 388.6536 -0.0300926 0.001681135
Moved 469.2423 347 360.9156 -0.0300926 -0.06966155
Moved 469.2578 347 330.6592 -0.0300926 -0.1474815
Moved 469.2731 354.9706 296.0881 -0.01164203 -0.2363991
Moved 469.2882 360.726 263.0756 0.001680553 -0.3213078
Ended 469.3076 368 241.5 0.01851857 -0.3768004
Accept 469.3463 3 odd
Began 469.9507 175 449 -0.4282407 0.156893
Stationary 469.9669 175 449 -0.4282407 0.156893
Stationary 469.9805 175 449 -0.4282407 0.156893
Stationary 469.9966 175 449 -0.4282407 0.156893
Stationary 470.0135 175 449 -0.4282407 0.156893
Stationary 470.0272 175 449 -0.4282407 0.156893
Stationary 470.0426 175 449 -0.4282407 0.156893
Stationary 470.0586 175 449 -0.4282407 0.156893
Stationary 470.0728 175 449 -0.4282407 0.156893
Stationary 470.0881 175 449 -0.4282407 0.156893
Stationary 470.1062 175 449 -0.4282407 0.156893
Stationary 470.1204 175 449 -0.4282407 0.156893
Stationary 470.1357 175 449 -0.4282407 0.156893
Stationary 470.1584 175 449 -0.4282407 0.156893
Stationary 470.168 175 449 -0.4282407 0.156893
Moved 470.1807 188.5313 449 -0.3969182 0.156893
Moved 470.1973 209.6412 449 -0.3480528 0.156893
Moved 470.2135 240.4997 443.6088 -0.276621 0.1430266
Moved 470.2289 268.1753 439.8792 -0.2125573 0.1334339
Moved 470.2445 290.3428 437.4438 -0.1612436 0.1271701
Moved 470.2593 308.9443 436.0046 -0.1181844 0.1234686
Moved 470.2749 326.1664 434.5695 -0.07831847 0.1197774
Moved 470.2907 336.7375 434 -0.05384832 0.1183127
Moved 470.3065 349.482 433.0518 -0.02434716 0.115874
Moved 470.3217 362.524 431.6085 0.005842546 0.1121616
Moved 470.3368 373.5185 432 0.03129274 0.1131687
Moved 470.3524 383.8468 432 0.05520085 0.1131687
Moved 470.3675 392.5468 432 0.07533967 0.1131687
Moved 470.3824 398.6008 432 0.08935381 0.1131687
Moved 470.3978 404 432 0.1018518 0.1131687
Moved 470.4138 408.9034 432 0.1132024 0.1131687
Moved 470.4289 414.6633 432 0.1265355 0.1131687
Moved 470.4443 421.4343 432 0.1422089 0.1131687
Moved 470.46 428.2499 440.3998 0.1579858 0.134773
Moved 470.4758 433.9337 442.9668 0.1711427 0.1413755
Moved 470.4911 437.8564 444.9282 0.1802233 0.1464202
Moved 470.506 442.0913 446.3638 0.1900263 0.1501125
Moved 470.5209 442.3531 447.353 0.1906321 0.1526569
Moved 470.5407 444.91 447.91 0.1965509 0.1540893
Moved 470.5523 446.3492 448 0.1998823 0.1543209
Moved 470.5669 447 448.7855 0.2013889 0.1563413
Moved 470.5824 448.2283 449 0.2042321 0.156893
Stationary 470.5978 448.2283 449 0.2042321 0.156893
Moved 470.6136 449.3734 449 0.2068829 0.156893
Moved 470.6292 449 450.0738 0.2060185 0.1596547
Stationary 470.6443 449 450 0.2060185 0.1594649
Stationary 470.6599 449 450 0.2060185 0.1594649
Moved 470.6746 449 451.4968 0.2060185 0.1633148
Moved 470.691 449 452.9238 0.2060185 0.166985
Moved 470.7089 449 455.7484 0.2060185 0.1742498
Moved 470.7216 435.9203 458.6318 0.1757415 0.1816661
Moved 470.7383 429.3399 461.8301 0.1605089 0.189892
Moved 470.7535 418.12 467.44 0.134537 0.2043209
Moved 470.7689 407.4183 471.3922 0.1097646 0.2144859
Moved 470.784 396.0499 475.7313 0.08344878 0.2256462
Moved 470.7996 386.2293 478.363 0.06071597 0.2324151
Moved 470.815 378.4282 480.1144 0.04265785 0.2369196
Moved 470.8293 366.9829 482.5574 0.01616418 0.2432033
Moved 470.8457 358.57 483.7383 -0.003310243 0.2462405
Moved 470.8613 349.4037 484 -0.02452845 0.2469135
Moved 470.8756 339.8448 484 -0.04665563 0.2469135
Moved 470.8912 330.235 484 -0.06890034 0.2469135
Moved 470.9132 312.965 484 -0.1088774 0.2469135
Stationary 470.924 312.965 484 -0.1088774 0.2469135
Moved 470.9379 303.0256 484 -0.1318853 0.2469135
Moved 470.9531 296 484 -0.1481481 0.2469135
Moved 470.9688 288.6991 484 -0.1650484 0.2469135
Moved 470.9847 281.5012 484 -0.1817103 0.2469135
Moved 470.9995 274.3049 484 -0.1983682 0.2469135
Moved 471.0151 268.3008 484 -0.2122668 0.2469135
Moved 471.0306 262.1476 484 -0.2265101 0.2469135
Moved 471.047 256.7734 484 -0.2389505 0.2469135
Moved 471.0612 254.0083 484 -0.2453511 0.2469135
Moved 471.0768 250.8021 484 -0.2527729 0.2469135
Moved 471.0915 248.9648 484 -0.257026 0.2469135
Moved 471.1077 247.5241 484 -0.2603608 0.2469135
Moved 471.1224 246.5 484 -0.2627315 0.2469135
Stationary 471.1384 246.5 484 -0.2627315 0.2469135
Moved 471.1532 245.7513 484 -0.2644646 0.2469135
Stationary 471.1679 245.7513 484 -0.2644646 0.2469135
Stationary 471.1829 245.7513 484 -0.2644646 0.2469135
Stationary 471.2008 246 484 -0.2638889 0.2469135
Stationary 471.2177 246 484 -0.2638889 0.2469135
Stationary 471.2302 246 484 -0.2638889 0.2469135
Stationary 471.2454 246 484 -0.2638889 0.2469135
Stationary 471.265 246 484 -0.2638889 0.2469135
Stationary 471.2764 246 484 -0.2638889 0.2469135
Moved 471.2917 246 473.5815 -0.2638889 0.220117
Moved 471.3086 243.0016 457.509 -0.2708295 0.1787781
Moved 471.3224 239.1204 443.662 -0.2798139 0.1431636
Moved 471.3379 236.234 426.4041 -0.2864953 0.09877592
Moved 471.3552 233.3645 408.3693 -0.2931377 0.05239
Moved 471.3683 231.7389 390.8669 -0.2969007 0.007373746
Moved 471.3838 232 375.7114 -0.2962963 -0.03160641
Moved 471.4018 232 365.4102 -0.2962963 -0.05810152
Moved 471.416 232 355.4554 -0.2962963 -0.0837052
Moved 471.4309 232 351.011 -0.2962963 -0.09513643
Moved 471.4465 232 346.6906 -0.2962963 -0.1062486
Moved 471.4628 232 344 -0.2962963 -0.1131688
Stationary 471.4774 232 344 -0.2962963 -0.1131688
Moved 471.4913 241.9657 344 -0.2732275 -0.1131688
Moved 471.507 248.2612 356.4953 -0.2586546 -0.08103068
Moved 471.5228 262.8655 387.7198 -0.2248483 -0.0007206324
Moved 471.5389 275.9625 419.6861 -0.1945313 0.08149708
Moved 471.5536 283.3503 446.921 -0.1774298 0.1515456
Moved 471.5684 289.267 466.1177 -0.1637338 0.2009201
Moved 471.5847 291.4984 474.7461 -0.1585684 0.2231123
Moved 471.6044 293.171 480.6839 -0.1546969 0.2383844
Moved 471.6156 294.5 484.5 -0.1516204 0.2481995
Moved 471.6311 295.7235 485.7235 -0.1487882 0.2513463
Moved 471.6479 297.1701 488.3403 -0.1454395 0.2580768
Moved 471.6619 304.8354 491.2089 -0.1276958 0.2654549
Moved 471.6776 320.5729 495.1432 -0.09126648 0.2755741
Moved 471.693 342.2597 495 -0.04106556 0.2752057
Moved 471.7078 366.665 495 0.01542836 0.2752057
Moved 471.7241 392.4372 495 0.07508606 0.2752057
Moved 471.7398 410.8883 484.5208 0.117797 0.2482529
Moved 471.7553 428.6523 483.2695 0.1589172 0.2450348
Moved 471.7703 445.6937 481.6922 0.1983651 0.2409778
Moved 471.7857 458.7407 478.5021 0.2285664 0.2327727
Moved 471.8019 469.3413 475.6168 0.2531049 0.2253517
Moved 471.8172 476.5139 471.743 0.2697081 0.2153884
Moved 471.8318 481.1998 468.8668 0.2805552 0.2079906
Moved 471.8474 484.4027 465.5973 0.2879692 0.1995815
Moved 471.8637 486.614 459.9302 0.2930878 0.1850056
Moved 471.878 487 453.8083 0.2939814 0.1692599
Moved 471.8929 488.5 448 0.2974537 0.1543209
Moved 471.9087 488.9351 445.1947 0.2984609 0.1471056
Moved 471.9318 490.8107 440.3787 0.3028025 0.1347187
Stationary 471.9425 490.8107 440.3787 0.3028025 0.1347187
Moved 471.9554 491.9276 440 0.3053879 0.1337448
Moved 471.97 497.3662 438.6584 0.3179774 0.1302943
Moved 471.9862 510.4543 438 0.3482739 0.1286007
Moved 472.0028 520.6678 438 0.3719163 0.1286007
Moved 472.0164 526.637 438 0.3857337 0.1286007
Moved 472.0325 531.3333 438 0.396605 0.1286007
Moved 472.0497 533.54 438 0.401713 0.1286007
Moved 472.0633 534.7531 438 0.4045209 0.1286007
Moved 472.0785 535 419.1783 0.4050927 0.08019097
Moved 472.0943 516.831 393.2135 0.3630347 0.01340913
Moved 472.1093 501.1031 360.2268 0.3266275 -0.0714331
Moved 472.1247 491.0544 344.3712 0.3033666 -0.1122142
Moved 472.14 481.8252 325.788 0.2820029 -0.1600102
Moved 472.1555 474.4918 312.2852 0.2650272 -0.1947399
Moved 472.1705 468.5 301.5 0.2511574 -0.2224794
Moved 472.187 463.5787 294.8681 0.2397656 -0.2395368
Moved 472.2019 460.411 290.1165 0.2324329 -0.251758
Moved 472.2168 456.5594 283.8391 0.2235172 -0.2679035
Moved 472.2367 453.676 278.3519 0.2168425 -0.2820167
