want to join us for lunch
want to join us for lunch
Basic
0.6 0.6
432 388.8
Began 679.7679 304 443 -0.1296296 0.1414608
Stationary 679.7881 304 443 -0.1296296 0.1414608
Stationary 679.8 304 443 -0.1296296 0.1414608
Stationary 679.8159 304 443 -0.1296296 0.1414608
Stationary 679.8307 304 443 -0.1296296 0.1414608
Stationary 679.8467 304 443 -0.1296296 0.1414608
Moved 679.8613 292.4161 443 -0.1564443 0.1414608
Moved 679.8796 288.3069 443 -0.1659562 0.1414608
Moved 679.8934 286.5144 443 -0.1701055 0.1414608
Moved 679.9088 280.7042 448.3569 -0.1835551 0.1552387
Moved 679.9245 276.3903 451.2032 -0.193541 0.1625597
Moved 679.94 273.0752 453.6416 -0.2012148 0.1688312
Moved 679.9556 269.838 455.081 -0.2087084 0.1725333
Moved 679.9712 267 456.5 -0.2152778 0.1761831
Moved 679.986 264.0833 457.9167 -0.2220294 0.1798268
Moved 680.0013 262.9281 458 -0.2247034 0.180041
Moved 680.0177 259.9352 459.5324 -0.2316315 0.1839824
Moved 680.0342 258.0317 460.9683 -0.2360378 0.1876756
Moved 680.0474 255.1729 461 -0.2426554 0.1877571
Moved 680.0633 253.3133 462.8433 -0.2469599 0.1924982
Moved 680.082 251.7125 464.2875 -0.2506655 0.1962126
Moved 680.0933 249.2719 464.7281 -0.2563151 0.197346
Moved 680.1094 247.2506 466.7494 -0.2609939 0.2025446
Moved 680.1245 245.7262 468.2738 -0.2645226 0.2064655
Moved 680.1398 243.2847 469.4305 -0.2701742 0.2094404
Moved 680.1552 241.8466 471.1534 -0.2735031 0.2138718
Moved 680.171 240.4081 472.5919 -0.276833 0.2175716
Moved 680.1861 238.972 474.028 -0.2801574 0.2212654
Moved 680.2012 237.5346 475.4654 -0.2834848 0.2249623
Moved 680.2173 237.3385 476.6614 -0.2839385 0.2280387
Moved 680.2331 236.0302 478.9395 -0.286967 0.2338978
Moved 680.2471 234.593 481.814 -0.290294 0.2412912
Moved 680.2629 232.301 485.699 -0.2955996 0.2512835
Moved 680.2782 230.7016 488.5967 -0.2993018 0.2587363
Moved 680.2939 228.5425 489.7288 -0.3042997 0.261648
Moved 680.3084 226.8291 492.3419 -0.3082661 0.268369
Moved 680.325 224 495 -0.3148148 0.2752057
Moved 680.34 222.5369 496.4631 -0.3182015 0.2789688
Moved 680.356 220.838 498.162 -0.3221343 0.2833385
Moved 680.371 218.3884 501.2233 -0.3278047 0.291212
Moved 680.3856 215.8955 504.1045 -0.3335752 0.2986226
Moved 680.4022 214.5103 506.9793 -0.3367816 0.3060166
Moved 680.4165 212.0645 510.8064 -0.3424432 0.31586
Moved 680.4333 210.6233 512.3767 -0.3457795 0.3198988
Moved 680.4568 209 517.8053 -0.349537 0.3338613
Stationary 680.4671 209 517.8053 -0.349537 0.3338613
Moved 680.4792 207.6562 519.3438 -0.3526477 0.3378183
Stationary 680.4937 207.6562 519.3438 -0.3526477 0.3378183
Moved 680.5087 207 521.2267 -0.3541667 0.3426611
Stationary 680.5237 207 521.2267 -0.3541667 0.3426611
Moved 680.54 205.6266 521 -0.3573459 0.3420781
Moved 680.5563 204.8975 521 -0.3590336 0.3420781
Moved 680.5707 201.319 508.5949 -0.3673172 0.310172
Moved 680.5876 198.768 500.3041 -0.3732222 0.2888478
Moved 680.6021 196 490.5 -0.3796296 0.2636316
Moved 680.6173 194.0033 480.0233 -0.3842516 0.2366854
Moved 680.6332 191.1154 467.0193 -0.3909365 0.203239
Moved 680.6469 190.123 457.861 -0.3932338 0.1796834
Moved 680.6631 189.0142 450.0997 -0.3958004 0.1597213
Moved 680.6819 187.5816 438.6526 -0.3991167 0.1302792
Moved 680.6939 186.1414 430.8488 -0.4024504 0.1102077
Moved 680.7093 184.7042 420.9291 -0.4057774 0.0846942
Moved 680.725 184 412.3102 -0.4074074 0.06252614
Moved 680.7402 184 405.1046 -0.4074074 0.04399315
Moved 680.755 184 399.5162 -0.4074074 0.02961979
Moved 680.7709 184 394.895 -0.4074074 0.01773383
Moved 680.7865 184 390.5942 -0.4074074 0.006672384
Moved 680.8029 184 387.4233 -0.4074074 -0.001483415
Moved 680.8175 184 383.9629 -0.4074074 -0.01038351
Moved 680.832 184 381.1006 -0.4074074 -0.01774525
Moved 680.8489 194.6782 378.3218 -0.3826894 -0.02489262
Moved 680.864 201.6882 375.3247 -0.3664625 -0.03260106
Moved 680.8791 209 371.5 -0.349537 -0.04243827
Moved 680.8943 223.5074 367.3732 -0.3159551 -0.05305263
Moved 680.9091 235.5223 364.3694 -0.2881429 -0.06077825
Moved 680.9245 246.8359 358.9619 -0.261954 -0.07468659
Moved 680.9408 260.9751 353.21 -0.2292242 -0.08948062
Moved 680.9562 273.5386 348.0384 -0.2001421 -0.1027819
Moved 680.9707 287.7984 342.6806 -0.1671332 -0.1165623
Moved 680.9868 300.5 340 -0.1377315 -0.1234569
Moved 681.0032 317.6146 335.1285 -0.09811446 -0.1359864
Moved 681.0178 332.5527 330.8492 -0.06353542 -0.1469928
Moved 681.0341 346.8394 325.0643 -0.03046438 -0.1618717
Moved 681.0489 355.4461 320.2769 -0.01054133 -0.174185
Moved 681.0635 364.3541 315.8229 0.01007895 -0.1856407
Moved 681.0812 372.9143 311.3619 0.02989411 -0.1971144
Moved 681.0947 384.1748 304.6407 0.05596022 -0.2144015
Moved 681.1102 388.5662 302.0603 0.06612549 -0.2210383
Moved 681.1255 398.8637 294.974 0.08996218 -0.2392645
Moved 681.1413 406.3979 290.1613 0.1074027 -0.2516429
Moved 681.1573 411.8726 284.1274 0.1200753 -0.267162
Moved 681.1716 418.7812 277.2189 0.1360675 -0.2849309
Moved 681.1865 422.7944 272.8037 0.1453574 -0.2962867
Moved 681.2032 426.0911 269.9089 0.1529886 -0.3037324
Moved 681.2177 429.3212 265.5717 0.1604658 -0.3148876
Moved 681.2347 433.5886 261.2342 0.1703439 -0.3260437
Moved 681.2545 436.0588 257.9412 0.1760621 -0.3345135
Moved 681.2662 439.9423 256.0577 0.1850517 -0.3393579
Moved 681.2795 441.9122 254.0879 0.1896115 -0.3444241
Moved 681.2944 446.0616 252.6461 0.1992166 -0.3481325
Moved 681.3099 448.6043 252 0.2051025 -0.3497943
Moved 681.3257 450.8236 252 0.2102399 -0.3497943
Moved 681.3406 458.7919 252 0.228685 -0.3497943
Moved 681.3574 463.2357 265.2357 0.2389716 -0.3157518
Moved 681.3721 466.3665 268.3665 0.2462187 -0.3076994
Moved 681.3867 467.6292 270.2584 0.2491416 -0.3028335
Moved 681.402 468 272.082 0.25 -0.2981431
Moved 681.4171 468 274.5371 0.25 -0.2918284
Moved 681.4321 468 278.8924 0.25 -0.2806266
Moved 681.4483 460.5692 294.8615 0.2327991 -0.2395537
Moved 681.4639 451.9514 316.1296 0.2128505 -0.1848518
Moved 681.4802 444.2731 337.2353 0.1950766 -0.1305677
Moved 681.4948 438.3892 352.0269 0.1814565 -0.09252352
Moved 681.51 431.8354 365.8281 0.1662855 -0.05702666
Moved 681.526 425.8664 379.5507 0.1524685 -0.02173184
Moved 681.5408 416.5 393.5 0.130787 0.01414597
Moved 681.5566 405.5238 411.3333 0.1053792 0.06001358
Moved 681.5715 392.7413 432.7645 0.07578999 0.115135
Moved 681.5872 384.8455 447.6166 0.05751272 0.1533349
Moved 681.6031 376.2929 461.0607 0.03771504 0.1879132
Moved 681.6184 369.1747 472.3904 0.02123773 0.2170533
Moved 681.6337 361.9449 481.0662 0.004502038 0.2393676
Moved 681.6494 354.8 491.0801 -0.01203716 0.2651236
Moved 681.6641 348.4541 497.7279 -0.02672662 0.2822219
Moved 681.681 339.8233 507.1767 -0.04670526 0.3065244
