want to join us for lunch
Moved 2083.121 314 515.2894 -0.1064815 0.3273904
Moved 2083.134 314 516.3257 -0.1064815 0.3300557
Moved 2083.15 314 517.8638 -0.1064815 0.3340116
Moved 2083.166 314 519.3175 -0.1064815 0.3377507
Stationary 2083.181 314 519.3175 -0.1064815 0.3377507
Moved 2083.196 314 520 -0.1064815 0.3395061
Moved 2083.214 314 521.6348 -0.1064815 0.3437109
Stationary 2083.226 314 522 -0.1064815 0.3446501
Ended 2083.243 314 522 -0.1064815 0.3446501
Candidates 2083.38 12 range want randy rant wander wave danger weaver teacher react frame game
Began 2084.118 432 371 0.1666667 -0.04372435
Stationary 2084.138 432 371 0.1666667 -0.04372435
Moved 2084.151 425.4137 371 0.1514206 -0.04372435
Moved 2084.168 408.943 371 0.1132939 -0.04372435
Moved 2084.183 382.739 378.5331 0.05263646 -0.02434907
Moved 2084.198 344.7089 379 -0.03539607 -0.02314815
Moved 2084.216 317.218 379 -0.09903252 -0.02314815
Moved 2084.23 296.5 379 -0.1469907 -0.02314815
Moved 2084.244 273.4027 379 -0.2004568 -0.02314815
Moved 2084.261 251.5217 379 -0.2511071 -0.02314815
Moved 2084.276 231.7051 379 -0.296979 -0.02314815
Moved 2084.291 216.5452 379 -0.3320713 -0.02314815
Moved 2084.307 205.2039 379 -0.3583243 -0.02314815
Moved 2084.322 195.1391 379 -0.3816223 -0.02314815
Moved 2084.336 188.5 379 -0.3969907 -0.02314815
Moved 2084.352 183.2744 379 -0.409087 -0.02314815
Moved 2084.369 178.6394 379 -0.4198162 -0.02314815
Moved 2084.383 175.879 379 -0.4262061 -0.02314815
Moved 2084.398 173.988 379 -0.4305833 -0.02314815
Ended 2084.415 172.5616 379 -0.4338851 -0.02314815
Accept 2084.456 1 want
Began 2084.98 270 440 -0.2083333 0.1337448
Stationary 2085 270 440 -0.2083333 0.1337448
Stationary 2085.014 270 440 -0.2083333 0.1337448
Stationary 2085.03 270 440 -0.2083333 0.1337448
Stationary 2085.046 270 440 -0.2083333 0.1337448
Stationary 2085.062 270 440 -0.2083333 0.1337448
Stationary 2085.078 270 440 -0.2083333 0.1337448
Stationary 2085.091 270 440 -0.2083333 0.1337448
Stationary 2085.107 270 440 -0.2083333 0.1337448
Stationary 2085.124 270 440 -0.2083333 0.1337448
Stationary 2085.137 270 440 -0.2083333 0.1337448
Stationary 2085.152 270 440 -0.2083333 0.1337448
Stationary 2085.168 270 440 -0.2083333 0.1337448
Moved 2085.183 284.8075 453.4614 -0.1740568 0.1683677
Moved 2085.2 287 454.5 -0.1689815 0.171039
Moved 2085.215 292.6487 459.6487 -0.1559058 0.1842815
Moved 2085.23 299.774 465.4192 -0.1394121 0.1991233
Moved 2085.252 320.683 477.9617 -0.09101152 0.231383
Stationary 2085.264 320.683 477.9617 -0.09101152 0.231383
Moved 2085.277 328.0653 483.7102 -0.07392282 0.2461682
Moved 2085.292 335.5879 489.4703 -0.05650942 0.2609833
Moved 2085.308 342.5 498 -0.04050925 0.2829217
Moved 2085.323 344.9899 499.9899 -0.03474554 0.2880399
Moved 2085.338 349.3093 504.3093 -0.02474705 0.2991493
Moved 2085.355 352 507 -0.01851852 0.3060699
Moved 2085.37 355.9417 510.9417 -0.009394189 0.316208
Moved 2085.385 360.2578 512.4193 0.0005968412 0.3200082
Moved 2085.401 367.2903 515.7161 0.01687566 0.3284879
Moved 2085.416 375.7806 518.5936 0.0365293 0.3358887
Moved 2085.43 382.9023 520.5435 0.05301446 0.340904
Moved 2085.446 398.0853 522.8085 0.08816034 0.3467297
Moved 2085.462 411.235 524.2484 0.1185995 0.3504329
Moved 2085.478 425.2274 525.692 0.1509894 0.3541459
Moved 2085.492 438.272 527.1414 0.1811851 0.3578737
Moved 2085.508 452.1289 528 0.2132614 0.3600822
Moved 2085.523 463.0233 529.0033 0.2384798 0.3626627
Moved 2085.539 470.6363 529 0.2561025 0.3626543
Moved 2085.555 480.9322 529 0.2799357 0.3626543
Moved 2085.571 489.0168 529 0.2986499 0.3626543
Moved 2085.585 496.1694 529 0.3152069 0.3626543
Moved 2085.6 500.6339 529 0.3255413 0.3626543
Moved 2085.615 506.2819 529 0.3386154 0.3626543
Moved 2085.63 512.0333 523.6917 0.3519289 0.349001
Moved 2085.646 515.6594 522 0.3603226 0.3446501
Moved 2085.664 521.1267 519.4366 0.3729784 0.3380571
Moved 2085.677 525.8998 515.8251 0.3840273 0.3287682
Moved 2085.693 531.6646 511.5015 0.3973718 0.3176479
Moved 2085.709 534.2125 509.7875 0.4032696 0.3132395
Moved 2085.723 538.1292 507.957 0.412336 0.3085312
Moved 2085.739 540.4862 505.5138 0.4177921 0.3022474
Moved 2085.753 541.7115 504.2885 0.4206286 0.2990957
Moved 2085.775 544.1263 504 0.4262184 0.2983539
Moved 2085.787 545.5 502.5 0.4293981 0.2944958
Moved 2085.802 546.9435 502 0.4327396 0.2932098
Moved 2085.816 549.7646 500.6177 0.4392698 0.2896544
Ended 2085.83 551 500 0.4421297 0.2880658
Candidates 2085.94 12 to stop ep drop trip group tripp wp rep rio rip rp
Began 2086.383 449 241 0.2060185 -0.3780865
Stationary 2086.403 449 241 0.2060185 -0.3780865
Moved 2086.417 449 251.1039 0.2060185 -0.352099
Moved 2086.432 449 266.8159 0.2060185 -0.3116875
Moved 2086.447 449 286.7722 0.2060185 -0.2603595
Moved 2086.464 449 321.326 0.2060185 -0.1714865
Moved 2086.478 442.9285 349.6124 0.1919642 -0.0987337
Moved 2086.495 441.0231 369.5842 0.1875535 -0.0473659
Moved 2086.51 441 391.4846 0.1875 0.008962302
Moved 2086.526 441 405.0803 0.1875 0.04393063
Moved 2086.541 441 418.6193 0.1875 0.0787532
Moved 2086.556 441 435.5942 0.1875 0.1224131
Moved 2086.572 449.2 448.5428 0.2064814 0.155717
Moved 2086.586 449.6119 456.0594 0.2074349 0.1750499
Moved 2086.602 450.7691 461.0765 0.2101136 0.1879538
Moved 2086.617 452.1263 466.5049 0.2132552 0.2019159
Moved 2086.632 452 470.5 0.2129629 0.2121912
Moved 2086.648 453 476.0014 0.2152778 0.226341
Moved 2086.666 454.4474 480.3423 0.2186282 0.2375058
Moved 2086.678 454.884 481.768 0.2196389 0.2411728
Moved 2086.694 455 484.6524 0.2199073 0.2485915
Moved 2086.709 456.5 484 0.2233796 0.2469135
Ended 2086.725 457 485 0.2245371 0.2494856
Accept 2086.768 0 to
Began 2087.369 444 335 0.1944444 -0.1363169
Stationary 2087.388 444 335 0.1944444 -0.1363169
Stationary 2087.403 444 335 0.1944444 -0.1363169
Stationary 2087.419 444 335 0.1944444 -0.1363169
Stationary 2087.433 444 335 0.1944444 -0.1363169
Stationary 2087.448 444 335 0.1944444 -0.1363169
Stationary 2087.465 444 335 0.1944444 -0.1363169
Stationary 2087.48 444 335 0.1944444 -0.1363169
Stationary 2087.496 444 335 0.1944444 -0.1363169
Stationary 2087.511 444 335 0.1944444 -0.1363169
Stationary 2087.529 444 335 0.1944444 -0.1363169
Stationary 2087.541 444 335 0.1944444 -0.1363169
Stationary 2087.557 444 335 0.1944444 -0.1363169
Stationary 2087.572 444 335 0.1944444 -0.1363169
Stationary 2087.587 444 335 0.1944444 -0.1363169
Stationary 2087.603 444 335 0.1944444 -0.1363169
Stationary 2087.619 444 335 0.1944444 -0.1363169
Stationary 2087.635 444 335 0.1944444 -0.1363169
Stationary 2087.649 444 335 0.1944444 -0.1363169
Stationary 2087.666 444 335 0.1944444 -0.1363169
Stationary 2087.681 444 335 0.1944444 -0.1363169
Stationary 2087.696 444 335 0.1944444 -0.1363169
Stationary 2087.71 444 335 0.1944444 -0.1363169
Stationary 2087.727 444 335 0.1944444 -0.1363169
Moved 2087.742 444 347.194 0.1944444 -0.1049538
Moved 2087.759 444 351.0712 0.1944444 -0.09498164
Moved 2087.774 444 353.9534 0.1944444 -0.08756834
Moved 2087.794 454.6971 367.0912 0.2192061 -0.05377789
Stationary 2087.804 454.6971 367.0912 0.2192061 -0.05377789
Moved 2087.819 456.8785 374.5748 0.2242558 -0.03452992
Moved 2087.834 462.7151 390.7164 0.2377663 0.006986704
Moved 2087.851 470.3521 405.5745 0.2554446 0.04520192
Moved 2087.866 478.8718 420.1196 0.2751662 0.08261217
Moved 2087.881 489.5737 438.6229 0.2999392 0.1302027
Moved 2087.897 500.5977 455.3965 0.3254577 0.1733449
Moved 2087.912 509.861 470.4349 0.3469004 0.212024
Moved 2087.927 515.2731 482.1829 0.3594285 0.2422398
Moved 2087.943 521.9873 494.7772 0.3749706 0.2746327
Moved 2087.959 526.933 504.866 0.3864189 0.3005811
Moved 2087.974 531.2702 514.6304 0.3964588 0.3256955
Moved 2087.989 534 523 0.4027778 0.3472221
Moved 2088.004 535.9758 527.9032 0.4073513 0.3598333
Moved 2088.02 537.3708 530.7416 0.4105806 0.3671338
Moved 2088.036 537 533 0.4097222 0.3729423
Moved 2088.05 538 535.9005 0.4120371 0.3804023
Moved 2088.066 538 537.3433 0.4120371 0.3841134
Moved 2088.081 538 538.7833 0.4120371 0.3878171
Moved 2088.097 538 540.2192 0.4120371 0.3915103
Moved 2088.112 538 541.6634 0.4120371 0.3952247
Stationary 2088.127 538 542 0.4120371 0.3960905
Stationary 2088.144 538 542 0.4120371 0.3960905
Moved 2088.158 538 543 0.4120371 0.3986624
Moved 2088.174 530.1166 543 0.3937885 0.3986624
Moved 2088.195 522.99 543 0.3772916 0.3986624
Stationary 2088.205 522.99 543 0.3772916 0.3986624
Moved 2088.219 516.7689 543 0.3628909 0.3986624
Moved 2088.235 508.6654 543 0.3441328 0.3986624
Moved 2088.251 498.7291 531.0803 0.3211322 0.3680047
Moved 2088.267 493.0448 530.0224 0.3079741 0.3652838
Moved 2088.282 482.7811 523.3905 0.2842154 0.3482265
Moved 2088.297 474.151 516.4592 0.2642385 0.3303992
Moved 2088.313 464.0582 507.8009 0.2408755 0.3081298
Moved 2088.328 451.2883 495.2883 0.2113156 0.2759472
Moved 2088.344 440.5766 479.417 0.1865198 0.235126
Moved 2088.359 433.7254 467.5194 0.1706606 0.2045252
Moved 2088.374 430.6648 461.3297 0.163576 0.188605
Moved 2088.39 429.4154 454.0771 0.1606839 0.1699514
Moved 2088.405 427.9796 448.939 0.1573603 0.156736
Moved 2088.422 428 441.7037 0.1574074 0.1381268
Moved 2088.439 428 435.5104 0.1574074 0.1221975
Moved 2088.452 428 428.2975 0.1574074 0.1036459
Moved 2088.466 433.5151 415.6971 0.1701737 0.07123731
Moved 2088.482 438.725 406.55 0.1822338 0.04771079
Moved 2088.498 445.6648 388.6716 0.1982981 0.001727249
Moved 2088.515 451.3549 372.7955 0.2114696 -0.03910622
Moved 2088.529 454.4442 359.0012 0.2186208 -0.07458533
Moved 2088.545 457.3117 345.4416 0.2252585 -0.109461
Moved 2088.567 459 316.0981 0.2291666 -0.1849329
Stationary 2088.577 459 316.0981 0.2291666 -0.1849329
Moved 2088.59 459 304.718 0.2291666 -0.2142029
Moved 2088.605 459 293.426 0.2291666 -0.243246
Moved 2088.622 459 284.9541 0.2291666 -0.2650358
Moved 2088.637 459 277.3081 0.2291666 -0.2847013
Moved 2088.651 459 271.4938 0.2291666 -0.299656
Moved 2088.668 459 267.7179 0.2291666 -0.3093676
Moved 2088.683 459 261.9751 0.2291666 -0.3241382
Moved 2088.698 459 255.5 0.2291666 -0.3407922
Moved 2088.715 453.0828 251.6188 0.2154695 -0.3507748
Moved 2088.729 450.7145 247.1437 0.2099874 -0.3622848
Moved 2088.744 449.2852 245.2852 0.2066787 -0.367065
Moved 2088.76 449 242.6913 0.2060185 -0.3737365
Moved 2088.775 447.4018 240.8036 0.2023189 -0.3785916
Moved 2088.791 447 238.9624 0.2013889 -0.3833272
Moved 2088.806 445.5238 239 0.1979717 -0.3832304
Moved 2088.822 445.4145 237.4144 0.1977186 -0.3873086
Moved 2088.837 445 235.9797 0.1967593 -0.3909987
Moved 2088.852 443.5282 234.5282 0.1933523 -0.3947321
Stationary 2088.867 443.5282 234.5282 0.1933523 -0.3947321
Moved 2088.882 443 232.6584 0.1921296 -0.399541
Stationary 2088.903 443 232.6584 0.1921296 -0.399541
Moved 2088.914 442 231.7795 0.1898148 -0.4018016
Ended 2088.928 442 232 0.1898148 -0.4012346
Candidates 2089.002 12 join john jon job him jim kim noun min lion moon non
Began 2089.527 439 248 0.1828703 -0.3600824
Stationary 2089.546 439 248 0.1828703 -0.3600824
Moved 2089.561 439 269.1448 0.1828703 -0.3056975
Moved 2089.577 439 286.1504 0.1828703 -0.2619589
Moved 2089.592 439 320.3369 0.1828703 -0.1740308
Moved 2089.607 439 342.641 0.1828703 -0.1166642
Moved 2089.623 439 369.3655 0.1828703 -0.04792821
Moved 2089.638 439 387.8541 0.1828703 -0.0003752689
Moved 2089.653 439 407.4512 0.1828703 0.05002869
Moved 2089.669 439 424.226 0.1828703 0.09317378
Moved 2089.685 439 437.0165 0.1828703 0.1260711
Moved 2089.699 443.0267 446.4514 0.1921914 0.1503379
Moved 2089.716 447.009 454.0451 0.2014098 0.169869
Moved 2089.731 448.4475 459.79 0.2047396 0.1846449
Moved 2089.746 449.6581 464.3161 0.2075418 0.1962862
Moved 2089.762 450.9766 467.9297 0.2105939 0.2055806
Moved 2089.777 452.4108 472.2324 0.2139139 0.2166469
Ended 2089.799 455 475 0.2199073 0.2237653
Accept 2089.819 0 join
Began 2090.653 444 469 0.1944444 0.2083333
Stationary 2090.672 444 469 0.1944444 0.2083333
Stationary 2090.685 444 469 0.1944444 0.2083333
Stationary 2090.701 444 469 0.1944444 0.2083333
Moved 2090.718 436.5407 469 0.1771776 0.2083333
Moved 2090.732 432.4658 469 0.1677449 0.2083333
Moved 2090.747 429.5801 469 0.1610651 0.2083333
Moved 2090.763 426.7132 469 0.1544288 0.2083333
Moved 2090.778 424.5802 469 0.1494911 0.2083333
Moved 2090.793 419.8359 474.7709 0.138509 0.2231761
Moved 2090.81 416.6606 478.1697 0.1311587 0.231918
Moved 2090.824 413.1717 479.6094 0.1230826 0.235621
Moved 2090.84 409.9164 481.0418 0.1155472 0.2393049
Moved 2090.857 407.0164 481.4918 0.1088342 0.2404624
Moved 2090.871 404.1398 482.9301 0.1021754 0.2441617
Moved 2090.886 401.956 484.022 0.0971204 0.24697
Moved 2090.902 399.0477 485.4761 0.09038816 0.2507102
Moved 2090.924 394.6442 487 0.08019487 0.2546296
Stationary 2090.936 394.6442 487 0.08019487 0.2546296
Moved 2090.948 392.2024 488 0.07454266 0.2572016
Moved 2090.964 390.7618 489.2382 0.07120788 0.2603862
Moved 2090.979 389.3234 489.6766 0.06787827 0.2615138
Moved 2090.995 388.1847 490.8153 0.06524235 0.2644426
Moved 2091.011 386.8075 491 0.0620543 0.2649176
Moved 2091.025 386 491.6298 0.06018519 0.2665374
Moved 2091.039 384.9258 492 0.05769859 0.2674896
Moved 2091.057 383.5 493.5 0.05439818 0.2713476
Stationary 2091.072 383.5 493.5 0.05439818 0.2713476
Moved 2091.085 381.6003 493 0.05000075 0.2700616
Moved 2091.102 382 494.5 0.05092591 0.2739197
Moved 2091.118 381 494 0.04861106 0.2726337
Moved 2091.132 379.6124 494 0.04539917 0.2726337
Moved 2091.148 379.1759 495 0.04438877 0.2752057
Moved 2091.165 377.7277 495 0.04103641 0.2752057
Moved 2091.178 375.5988 495 0.0361082 0.2752057
Moved 2091.194 371.566 495 0.02677311 0.2752057
Moved 2091.211 361.5 481.5 0.003472269 0.2404835
Moved 2091.23 345.9135 466.2396 -0.03260766 0.2012335
Moved 2091.241 331.9414 450.8238 -0.06495044 0.1615837
Moved 2091.256 320.951 436.707 -0.09039108 0.1252753
Moved 2091.271 309.0053 421.0067 -0.1180432 0.08489369
Moved 2091.286 294.6639 405.2303 -0.151241 0.0443165
Moved 2091.302 282.8679 390.9919 -0.1785466 0.00769517
Moved 2091.317 272.6665 376.6664 -0.2021609 -0.02915009
Moved 2091.333 266.8576 370.5006 -0.2156073 -0.04500879
Moved 2091.349 260.2815 361.3754 -0.2308299 -0.06847908
Moved 2091.364 257.334 357.0009 -0.2376529 -0.07973015
Moved 2091.379 253.6631 352.8842 -0.2461503 -0.09031861
Moved 2091.395 251.7845 350.7845 -0.2504988 -0.09571883
Moved 2091.411 249.3405 347.681 -0.2561563 -0.1037013
Moved 2091.425 246.7982 345.8991 -0.2620413 -0.1082842
Moved 2091.441 245.8457 343.6915 -0.264246 -0.1139623
Moved 2091.457 244.3542 342.3542 -0.2676986 -0.1174018
Moved 2091.472 242.9147 340.9147 -0.2710307 -0.1211041
Stationary 2091.488 242.9147 340.9147 -0.2710307 -0.1211041
Moved 2091.503 241.0297 339.0297 -0.2753943 -0.1259526
Moved 2091.523 240.5 338.5 -0.2766204 -0.127315
Moved 2091.533 241 337.6245 -0.275463 -0.1295668
Ended 2091.548 241 338 -0.275463 -0.1286009
Candidates 2091.746 12 is us usa its id odds oa orfs iirc hugs ita pass
Began 2092.392 446 372 0.199074 -0.04115226
Stationary 2092.413 446 372 0.199074 -0.04115226
Stationary 2092.427 446 372 0.199074 -0.04115226
Moved 2092.442 428.8112 372 0.1592853 -0.04115226
Moved 2092.459 409.3007 380.2596 0.114122 -0.0199084
Moved 2092.474 383.2623 382.8734 0.05384783 -0.0131859
Moved 2092.489 350.4767 387.1987 -0.02204463 -0.002061075
Moved 2092.504 330.3717 387 -0.06858403 -0.002572055
Moved 2092.52 305.6391 388 -0.1258354 -3.924585E-08
Moved 2092.535 287.2442 389.063 -0.1684162 0.002733984
Moved 2092.551 270 389 -0.2083333 0.002572016
Moved 2092.568 250.8676 389 -0.2526212 0.002572016
Moved 2092.581 236.1945 389 -0.2865869 0.002572016
Moved 2092.601 223.2331 389 -0.3165901 0.002572016
Moved 2092.614 215.4692 389 -0.3345621 0.002572016
Moved 2092.628 208.2404 389 -0.3512953 0.002572016
Moved 2092.644 202.6225 389 -0.3642997 0.002572016
Moved 2092.66 198.2957 389 -0.3743155 0.002572016
Moved 2092.676 195.6354 389 -0.3804736 0.002572016
Moved 2092.69 193.8767 389 -0.3845448 0.002572016
Stationary 2092.704 194 389 -0.3842593 0.002572016
Ended 2092.719 194 389 -0.3842593 0.002572016
Accept 2092.763 1 us
Began 2093.921 328 277 -0.07407407 -0.2854939
Stationary 2093.939 328 277 -0.07407407 -0.2854939
Stationary 2093.951 328 277 -0.07407407 -0.2854939
Stationary 2093.968 328 277 -0.07407407 -0.2854939
Stationary 2093.983 328 277 -0.07407407 -0.2854939
Stationary 2093.998 328 277 -0.07407407 -0.2854939
Stationary 2094.018 328 277 -0.07407407 -0.2854939
Stationary 2094.039 328 277 -0.07407407 -0.2854939
Stationary 2094.049 328 277 -0.07407407 -0.2854939
Stationary 2094.06 328 277 -0.07407407 -0.2854939
Stationary 2094.076 328 277 -0.07407407 -0.2854939
Moved 2094.091 328 286.6325 -0.07407407 -0.2607189
Moved 2094.107 328 289.1421 -0.07407407 -0.2542642
Moved 2094.123 328 293.5 -0.07407407 -0.2430556
Moved 2094.138 328 296.0067 -0.07407407 -0.2366083
Moved 2094.154 328 298.1179 -0.07407407 -0.2311784
Moved 2094.169 328 302.5445 -0.07407407 -0.219793
Moved 2094.185 328 306.8729 -0.07407407 -0.2086604
Moved 2094.2 328 309.7932 -0.07407407 -0.2011493
Moved 2094.216 328 314.5144 -0.07407407 -0.1890062
Moved 2094.231 328 318.8416 -0.07407407 -0.1778765
Moved 2094.246 333.0234 323.1529 -0.06244575 -0.1667879
Moved 2094.262 335 327.5015 -0.05787035 -0.1556034
Moved 2094.277 336.2741 333.0963 -0.05492111 -0.1412134
Moved 2094.298 338.1672 346.8358 -0.05053893 -0.105875
Stationary 2094.309 338.1672 346.8358 -0.05053893 -0.105875
Moved 2094.322 338.5959 354.1715 -0.04954641 -0.08700751
Moved 2094.338 340.0347 362.1736 -0.04621591 -0.06642581
Moved 2094.353 341.4734 369.3671 -0.04288559 -0.04792406
Moved 2094.37 343.6783 375.3912 -0.03778185 -0.03243026
Moved 2094.384 347.0186 387.062 -0.03004958 -0.002412678
