this is a very good idea
Moved 735.9777 486.0842 562.9895 0.2918616 0.4500758
Moved 735.9933 481.725 563 0.2817708 0.4501028
Moved 736.0088 471.0072 563 0.2569611 0.4501028
Moved 736.0239 455.4221 547.0968 0.2208845 0.4091995
Moved 736.0405 435.9348 537.4592 0.1757749 0.3844115
Moved 736.0547 410.5027 520.6685 0.1169045 0.3412256
Moved 736.0688 359.7815 481.2252 -0.0005057454 0.2397767
Moved 736.0884 326.9379 454.1478 -0.07653256 0.1701333
Moved 736.1007 285.701 418.3847 -0.1719885 0.07814991
Moved 736.1166 261.9391 396.5591 -0.2269929 0.02201422
Moved 736.1323 245.3385 380.3386 -0.2654201 -0.01970542
Moved 736.1485 228 361.5 -0.3055556 -0.06815843
Moved 736.1641 218.4305 352.492 -0.3277072 -0.09132722
Moved 736.1771 209.717 342.3365 -0.3478773 -0.1174472
Moved 736.1925 203 333 -0.3634259 -0.141461
Moved 736.2079 197.4186 326.5232 -0.376346 -0.1581194
Moved 736.2269 190.3498 316.6898 -0.3927087 -0.1834111
Moved 736.2407 187.4592 310.9184 -0.3993999 -0.1982552
Moved 736.2556 184.5761 306.3641 -0.4060739 -0.2099688
Moved 736.2701 182.3471 302.0411 -0.4112336 -0.2210877
Moved 736.2858 180.9084 299.9083 -0.414564 -0.2265732
Stationary 736.3006 181 300 -0.4143519 -0.2263375
Ended 736.3159 181 300 -0.4143519 -0.2263375
Candidates 736.4384 12 this thus toys road his roots tris ross roads third toss disc
Began 736.9144 408 414 0.1111111 0.06687239
Stationary 736.9347 408 414 0.1111111 0.06687239
Stationary 736.95 408 414 0.1111111 0.06687239
Stationary 736.9639 408 414 0.1111111 0.06687239
Stationary 736.9808 408 414 0.1111111 0.06687239
Moved 736.995 408 441.4694 0.1111111 0.1375241
Moved 737.0118 397.2756 480.5355 0.08628608 0.2380027
Moved 737.0255 400 526.5 0.09259263 0.3562242
Ended 737.042 430 623 0.162037 0.6044238
Accept 737.0844 0 this
Began 737.6091 548 534 0.4351853 0.3755144
Stationary 737.6282 548 534 0.4351853 0.3755144
Stationary 737.6431 548 534 0.4351853 0.3755144
Stationary 737.656 548 534 0.4351853 0.3755144
Stationary 737.672 548 534 0.4351853 0.3755144
Stationary 737.6874 548 534 0.4351853 0.3755144
Stationary 737.7032 548 534 0.4351853 0.3755144
Stationary 737.7184 548 534 0.4351853 0.3755144
Stationary 737.7344 548 534 0.4351853 0.3755144
Stationary 737.7493 548 534 0.4351853 0.3755144
Moved 737.7643 537.501 534 0.4108819 0.3755144
Moved 737.7803 534.1776 534 0.4031887 0.3755144
Moved 737.7959 531.2645 534 0.3964457 0.3755144
Moved 737.8134 527.561 534 0.3878727 0.3755144
Moved 737.8297 525.7487 534 0.3836776 0.3755144
Moved 737.8428 522.1977 534 0.3754576 0.3755144
Moved 737.8581 519.4001 534 0.3689818 0.3755144
Moved 737.8733 516.5273 534 0.3623318 0.3755144
Moved 737.8889 513.6427 534 0.3556544 0.3755144
Moved 737.9073 510.7596 534 0.3489806 0.3755144
Moved 737.9218 508.8822 530.0879 0.3446348 0.3654523
Moved 737.9344 507.0023 527 0.3402831 0.3575102
Moved 737.949 505.9474 527 0.3378412 0.3575102
Moved 737.9649 504.4894 526 0.3344663 0.3549381
Moved 737.9814 503.0452 526 0.3311232 0.3549381
Moved 737.9953 501.6064 526 0.3277926 0.3549381
Stationary 738.0114 501.6064 526 0.3277926 0.3549381
Moved 738.0272 499.726 524.726 0.3234397 0.3516613
Moved 738.0416 498.5 525 0.3206019 0.3523662
Stationary 738.0568 498.5 525 0.3206019 0.3523662
Moved 738.0729 496.7316 525 0.3165084 0.3523662
Moved 738.0892 496.2844 524.2844 0.3154732 0.3505258
Moved 738.1039 493.6978 524 0.3094856 0.3497942
Moved 738.1188 490.8185 522.4092 0.3028206 0.3457027
Moved 738.136 486.9045 520.9682 0.2937604 0.3419963
Moved 738.1511 484.0589 519.5295 0.2871735 0.338296
Moved 738.1675 479 517 0.275463 0.33179
Moved 738.196 466.7832 514.5566 0.2471834 0.3255057
Moved 738.2125 457.8143 511.349 0.2264221 0.3172556
Moved 738.2283 450.369 509.6738 0.2091874 0.3129468
Moved 738.2435 441.1797 507.236 0.1879161 0.3066767
Moved 738.2594 432.7625 505.7938 0.1684317 0.3029674
Moved 738.2745 426.5 504.5 0.1539352 0.2996398
Moved 738.2894 417.2657 503.2109 0.1325593 0.2963244
Moved 738.305 407.4007 503 0.1097239 0.2957818
Moved 738.3265 389.2163 501 0.06763031 0.2906378
Stationary 738.3382 389.2163 501 0.06763031 0.2906378
Moved 738.3508 381.1364 500.4481 0.04892697 0.2892182
Moved 738.3661 371.0363 499.0052 0.02554695 0.2855071
Moved 738.3821 360.9933 499 0.002299349 0.2854938
Moved 738.397 355.2057 499 -0.01109804 0.2854938
Moved 738.4125 347.0827 499 -0.02990107 0.2854938
Moved 738.4286 339.8892 499 -0.04655272 0.2854938
Moved 738.4431 334.5335 499 -0.05895029 0.2854938
Moved 738.4589 330.084 499 -0.06925011 0.2854938
Moved 738.4742 325.7614 504.2234 -0.07925604 0.2989285
Moved 738.4896 322.6287 507.1857 -0.0865076 0.3065474
Moved 738.5049 319.4364 508.1879 -0.09389729 0.3091251
Moved 738.5206 315.8984 508 -0.102087 0.3086419
Moved 738.5366 312.7198 509.1401 -0.109445 0.3115742
Moved 738.5515 308.8309 509.5845 -0.118447 0.3127173
Moved 738.5666 305.965 511.0175 -0.125081 0.316403
Moved 738.5821 302.5367 512 -0.133017 0.31893
Moved 738.598 300.2031 512 -0.1384188 0.31893
Moved 738.6133 296.9535 513.0155 -0.145941 0.3215419
Moved 738.6302 294.0815 514.4592 -0.1525891 0.3252551
Moved 738.6441 290.3129 514.8957 -0.1613127 0.3263778
Moved 738.6599 287.3093 515 -0.1682656 0.326646
Moved 738.6752 285.2198 516 -0.1731023 0.329218
Moved 738.6904 283.7795 516 -0.1764364 0.329218
Moved 738.705 282.3432 517 -0.179761 0.33179
Moved 738.7209 281.1912 517 -0.1824278 0.33179
Moved 738.7371 279.82 517 -0.1856018 0.33179
Moved 738.7513 278.3688 518 -0.188961 0.3343621
Moved 738.7676 277.5 518 -0.1909722 0.3343621
Moved 738.7852 276.748 518 -0.192713 0.3343621
Stationary 738.7979 276.748 518 -0.192713 0.3343621
Moved 738.813 275.6276 518 -0.1953064 0.3343621
Stationary 738.8286 275.6276 518 -0.1953064 0.3343621
Moved 738.8436 274.7728 518 -0.1972851 0.3343621
Moved 738.8601 273.7975 518 -0.1995429 0.3343621
Moved 738.8755 272.5 518 -0.2025463 0.3343621
Moved 738.8967 269.5533 518 -0.2093673 0.3343621
Stationary 738.9069 269.5533 518 -0.2093673 0.3343621
Moved 738.9213 266.6741 518 -0.2160321 0.3343621
Moved 738.9368 265.5 518 -0.21875 0.3343621
Moved 738.9519 262.5859 518 -0.2254956 0.3343621
Moved 738.9672 259.7018 509.9564 -0.2321717 0.3136739
Moved 738.9836 257.8161 509.408 -0.2365369 0.3122634
Moved 738.9986 255.9769 507.9769 -0.2407941 0.3085825
Moved 739.0149 254.5338 505.0676 -0.2441347 0.3010998
Moved 739.0295 252.1813 500.3627 -0.2495803 0.2889985
Moved 739.046 249.2729 491.8186 -0.2563128 0.2670231
Moved 739.0604 247.381 483.5239 -0.2606922 0.2456891
Moved 739.0757 244.2822 468.4111 -0.2678652 0.2068187
Moved 739.0905 241.3765 457.8178 -0.2745914 0.1795725
Moved 739.1053 240.2559 447.7914 -0.2771854 0.1537843
Moved 739.1223 238.7786 438.6715 -0.2806051 0.1303278
Moved 739.137 238 430.0196 -0.2824074 0.108075
Moved 739.152 236.8969 425.7939 -0.2849608 0.09720641
Moved 739.1685 237 421.3448 -0.2847222 0.0857633
Moved 739.1852 236 416.6828 -0.287037 0.07377259
Moved 739.199 236 412.6985 -0.287037 0.06352499
Moved 739.2144 236 408.9138 -0.287037 0.05379045
Moved 739.2294 235.0222 407.0223 -0.2893003 0.04892557
Moved 739.245 235 404.1669 -0.2893518 0.04158157
Moved 739.2603 235 402.2775 -0.2893518 0.0367218
Moved 739.2769 235 401 -0.2893518 0.03343609
Ended 739.2919 235 400.8364 -0.2893518 0.0330153
Candidates 739.4732 12 press opera peers poured ours oed puts powers its iowa irs lies
Began 740.1375 381 344 0.04861106 -0.1131688
Stationary 740.1551 381 344 0.04861106 -0.1131688
Stationary 740.1741 381 344 0.04861106 -0.1131688
Stationary 740.1851 381 344 0.04861106 -0.1131688
Ended 740.2005 381 344 0.04861106 -0.1131688
NextCandidatePanel 740.2598
Began 740.3235 375 339 0.03472219 -0.1260288
Stationary 740.3406 375 339 0.03472219 -0.1260288
Stationary 740.3554 375 339 0.03472219 -0.1260288
Stationary 740.3711 375 339 0.03472219 -0.1260288
Stationary 740.3865 375 339 0.03472219 -0.1260288
Stationary 740.4008 375 339 0.03472219 -0.1260288
Ended 740.4153 375 339 0.03472219 -0.1260288
NextCandidatePanel 740.4755
Began 740.8132 376 352 0.03703703 -0.09259266
Stationary 740.8336 376 352 0.03703703 -0.09259266
Stationary 740.8495 376 352 0.03703703 -0.09259266
Stationary 740.866 376 352 0.03703703 -0.09259266
Stationary 740.8804 376 352 0.03703703 -0.09259266
Stationary 740.8929 376 352 0.03703703 -0.09259266
Ended 740.908 376 352 0.03703703 -0.09259266
NextCandidatePanel 740.9694
Began 740.9991 381 361 0.04861106 -0.06944452
Stationary 741.0176 381 361 0.04861106 -0.06944452
Stationary 741.0332 381 361 0.04861106 -0.06944452
Stationary 741.049 381 361 0.04861106 -0.06944452
Stationary 741.0627 381 361 0.04861106 -0.06944452
Stationary 741.0793 381 361 0.04861106 -0.06944452
Ended 741.0957 381 361 0.04861106 -0.06944452
Cancel 741.1542
Began 741.4835 415 376 0.1273148 -0.03086435
Stationary 741.4954 415 376 0.1273148 -0.03086435
Stationary 741.5111 415 376 0.1273148 -0.03086435
Stationary 741.5251 415 376 0.1273148 -0.03086435
Moved 741.5405 415 387.0382 0.1273148 -0.002473862
Moved 741.5569 425.7299 393.7772 0.1521525 0.01485907
Moved 741.5725 434.9059 408.4235 0.1733932 0.0525294
Moved 741.588 446.6537 426.6113 0.2005872 0.09930868
Moved 741.6026 454.6894 440.6408 0.2191883 0.1353929
Moved 741.6184 462.4814 454.8826 0.2372254 0.1720231
Moved 741.6343 468 463 0.25 0.1929011
Moved 741.6491 471.893 469.7859 0.2590115 0.2103547
Moved 741.6645 476.1435 478.287 0.2688507 0.2322197
Moved 741.6816 478.6581 481.3162 0.2746715 0.2400108
Moved 741.6964 480.2612 484.5223 0.2783823 0.2482569
Moved 741.7107 481.5 487 0.28125 0.2546296
Moved 741.7272 481 487.8239 0.2800926 0.2567486
Moved 741.7424 481 488.5 0.2800926 0.2584876
Moved 741.758 482 489.7062 0.2824074 0.2615899
Moved 741.7729 482 491.1524 0.2824074 0.2653096
Moved 741.7876 482 491.5886 0.2824074 0.2664314
Moved 741.8033 482 492.5 0.2824074 0.2687756
Moved 741.819 482 493.236 0.2824074 0.2706685
Stationary 741.8369 482 493.236 0.2824074 0.2706685
Moved 741.8503 482 494.3177 0.2824074 0.2734509
Moved 741.8712 482 495.2182 0.2824074 0.2757669
Stationary 741.8829 482 495.2182 0.2824074 0.2757669
Moved 741.8957 472.3609 496.3196 0.2600946 0.2785996
Moved 741.9115 469.4819 497 0.2534304 0.2803498
Moved 741.9287 466.6059 498.1971 0.2467729 0.2834287
Moved 741.9427 461.9634 498 0.2360265 0.2829217
Moved 741.9577 459.4448 499 0.2301962 0.2854938
Moved 741.9741 456.5729 499 0.2235483 0.2854938
Moved 741.9885 453.6808 499.6596 0.2168537 0.2871903
Moved 742.0042 450.8053 500 0.2101974 0.2880658
Moved 742.0198 449.4597 500 0.2070827 0.2880658
Moved 742.0373 447.0445 500 0.2014919 0.2880658
Moved 742.0524 445.9354 500 0.1989245 0.2880658
Moved 742.0659 443 500 0.1921296 0.2880658
Moved 742.081 439.0928 500 0.1830851 0.2880658
Moved 742.0964 434.7764 488.737 0.1730935 0.2590971
Moved 742.1115 424.9032 485.6021 0.1502389 0.2510342
Moved 742.1276 414.982 478.5585 0.1272731 0.2329179
Moved 742.142 393.7428 463.6734 0.07810821 0.1946331
Moved 742.1586 371.2327 447.3511 0.02600173 0.1526519
Moved 742.1734 326.9475 415.1436 -0.07651041 0.06981379
Moved 742.1891 306.7655 399.8242 -0.123228 0.03041185
Moved 742.204 288.2805 385.6774 -0.1660173 -0.005973886
Moved 742.2213 271.1713 372.3094 -0.2056221 -0.04035659
Moved 742.2448 243.8766 350.3228 -0.2688042 -0.09690641
Moved 742.2582 235.3158 344.6541 -0.2886209 -0.1114864
Stationary 742.2689 235.3158 344.6541 -0.2886209 -0.1114864
Moved 742.2822 226.9968 339.9984 -0.3078777 -0.123461
Moved 742.298 219.5 334 -0.3252315 -0.1388889
Moved 742.3123 214.3063 330.245 -0.337254 -0.148547
Moved 742.3291 209.8673 327.2448 -0.3475295 -0.1562634
Moved 742.3433 206.3618 325.3618 -0.3556441 -0.1611067
Moved 742.3599 203.477 325 -0.3623217 -0.1620371
Moved 742.3741 202.5 323.5 -0.3645833 -0.1658951
Moved 742.3893 201.2151 324 -0.3675576 -0.164609
Moved 742.4054 199.7729 324 -0.3708962 -0.164609
Moved 742.4209 199.3309 324 -0.3719192 -0.164609
Stationary 742.437 199 324 -0.3726852 -0.164609
Moved 742.4521 197.4499 324 -0.3762733 -0.164609
Stationary 742.4673 197 324 -0.3773148 -0.164609
Moved 742.4837 195.5683 324 -0.3806289 -0.164609
Moved 742.498 194.4324 332.1351 -0.3832582 -0.1436855
Moved 742.5123 194 335.0258 -0.3842593 -0.1362505
Moved 742.5311 192.5484 337.9032 -0.3876194 -0.1288498
Moved 742.5438 192 340.7756 -0.3888888 -0.1214621
Moved 742.5596 190.67 343.66 -0.3919677 -0.1140431
Moved 742.5787 191 346.5356 -0.3912037 -0.1066471
Moved 742.591 191 348 -0.3912037 -0.1028807
Stationary 742.6057 191 348.131 -0.3912037 -0.1025438
Moved 742.6208 190.2556 349.7443 -0.3929268 -0.09839422
Moved 742.6364 190 351.1804 -0.3935185 -0.0947008
Moved 742.6517 190 352 -0.3935185 -0.09259266
Moved 742.6668 190 353.0495 -0.3935185 -0.08989334
Ended 742.6826 190 353.0495 -0.3935185 -0.08989334
Candidates 742.8033 12 his kids kiss lisa jihad hugs joss odds is psa pass goods
Began 743.4965 385 328 0.05787035 -0.1543211
Stationary 743.5316 385 328 0.05787035 -0.1543211
Stationary 743.546 385 328 0.05787035 -0.1543211
Stationary 743.5605 385 328 0.05787035 -0.1543211
Ended 743.5745 385 328 0.05787035 -0.1543211
NextCandidatePanel 743.6372
Began 743.6509 383 330 0.05324075 -0.149177
Stationary 743.6682 383 330 0.05324075 -0.149177
Stationary 743.683 383 330 0.05324075 -0.149177
Stationary 743.6985 383 330 0.05324075 -0.149177
Stationary 743.7144 383 330 0.05324075 -0.149177
Ended 743.7356 383 330 0.05324075 -0.149177
Cancel 743.7908
Began 744.1151 411 369 0.1180555 -0.04886839
Stationary 744.1328 411 369 0.1180555 -0.04886839
Ended 744.1476 411 369 0.1180555 -0.04886839
Candidates 744.1902 9 h j g k f n b l m
Began 744.6974 385 357 0.05787035 -0.07973259
Ended 744.7172 385 357 0.05787035 -0.07973259
NextCandidatePanel 744.7602
Began 745.0836 361 340 0.002314846 -0.1234569
Stationary 745.0941 361 340 0.002314846 -0.1234569
Stationary 745.1038 361 340 0.002314846 -0.1234569
Stationary 745.1161 361 340 0.002314846 -0.1234569
Stationary 745.1326 361 340 0.002314846 -0.1234569
Ended 745.1481 361 340 0.002314846 -0.1234569
NextCandidatePanel 745.2072
Began 745.3443 383 354 0.05324075 -0.08744855
Stationary 745.3644 383 354 0.05324075 -0.08744855
Stationary 745.3862 383 354 0.05324075 -0.08744855
Ended 745.3982 383 354 0.05324075 -0.08744855
NextCandidatePanel 745.4408
Began 745.8074 412 376 0.1203704 -0.03086435
Stationary 745.8276 412 376 0.1203704 -0.03086435
Stationary 745.8447 412 376 0.1203704 -0.03086435
Stationary 745.8588 412 376 0.1203704 -0.03086435
Ended 745.8725 412 376 0.1203704 -0.03086435
NextCandidatePanel 745.9326
Began 745.9495 409 380 0.113426 -0.02057613
Stationary 745.9654 409 380 0.113426 -0.02057613
Stationary 745.98 409 380 0.113426 -0.02057613
Stationary 745.9949 409 380 0.113426 -0.02057613
Stationary 746.0108 409 380 0.113426 -0.02057613
Ended 746.0267 409 380 0.113426 -0.02057613
Cancel 746.0863
Began 746.4271 394 380 0.07870366 -0.02057613
Ended 746.4418 394 380 0.07870366 -0.02057613
Candidates 746.5017 7 h g j f k d b
Began 746.879 398 377 0.08796295 -0.02829226
Stationary 746.8905 398 377 0.08796295 -0.02829226
Stationary 746.9008 398 377 0.08796295 -0.02829226
Stationary 746.9158 398 377 0.08796295 -0.02829226
Stationary 746.9293 398 377 0.08796295 -0.02829226
Ended 746.9514 398 377 0.08796295 -0.02829226
NextCandidatePanel 747.0123
Began 747.0309 403 380 0.09953707 -0.02057613
Stationary 747.0441 403 380 0.09953707 -0.02057613
Stationary 747.0585 403 380 0.09953707 -0.02057613
Stationary 747.0745 403 380 0.09953707 -0.02057613
Ended 747.0903 403 380 0.09953707 -0.02057613
Cancel 747.1514
Began 747.1664 389 384 0.06712963 -0.01028807
Stationary 747.1846 389 384 0.06712963 -0.01028807
Stationary 747.199 389 384 0.06712963 -0.01028807
Stationary 747.2148 389 384 0.06712963 -0.01028807
Ended 747.2361 389 384 0.06712963 -0.01028807
Candidates 747.2875 6 h g j f k d
Began 747.8279 381 382 0.04861106 -0.01543218
Stationary 747.8495 381 382 0.04861106 -0.01543218
Stationary 747.8635 381 382 0.04861106 -0.01543218
Stationary 747.8773 381 382 0.04861106 -0.01543218
Stationary 747.8909 381 382 0.04861106 -0.01543218
Ended 747.9069 381 382 0.04861106 -0.01543218
NextCandidatePanel 747.967
Began 748.4336 395 373 0.08101851 -0.03858032
Stationary 748.4478 395 373 0.08101851 -0.03858032
Stationary 748.4614 395 373 0.08101851 -0.03858032
Stationary 748.4762 395 373 0.08101851 -0.03858032
Stationary 748.4921 395 373 0.08101851 -0.03858032
Stationary 748.508 395 373 0.08101851 -0.03858032
Ended 748.5243 395 373 0.08101851 -0.03858032
NextCandidatePanel 748.5847
Began 749.1823 374 370 0.03240744 -0.04629637
Stationary 749.2018 374 370 0.03240744 -0.04629637
Stationary 749.2164 374 370 0.03240744 -0.04629637
Ended 749.2333 374 370 0.03240744 -0.04629637
NextCandidatePanel 749.2604
Began 749.7079 376 365 0.03703703 -0.05915646
Stationary 749.7268 376 365 0.03703703 -0.05915646
Stationary 749.7439 376 365 0.03703703 -0.05915646
Stationary 749.759 376 365 0.03703703 -0.05915646
Ended 749.7731 376 365 0.03703703 -0.05915646
NextCandidatePanel 749.832
Began 749.8484 384 367 0.0555556 -0.05401234
Stationary 749.8651 384 367 0.0555556 -0.05401234
Stationary 749.8802 384 367 0.0555556 -0.05401234
Ended 749.8968 384 367 0.0555556 -0.05401234
Cancel 749.9547
Began 750.8021 478 481 0.2731481 0.2391974
Stationary 750.8218 478 481 0.2731481 0.2391974
Stationary 750.8367 478 481 0.2731481 0.2391974
Stationary 750.8517 478 481 0.2731481 0.2391974
Stationary 750.8663 478 481 0.2731481 0.2391974
Stationary 750.883 478 481 0.2731481 0.2391974
Stationary 750.8975 478 481 0.2731481 0.2391974
Stationary 750.913 478 481 0.2731481 0.2391974
Stationary 750.9288 478 481 0.2731481 0.2391974
Stationary 750.9449 478 481 0.2731481 0.2391974
Stationary 750.959 478 481 0.2731481 0.2391974
Moved 750.9741 466.1405 481 0.2456957 0.2391974
Moved 750.9899 462.8911 481 0.2381737 0.2391974
Moved 751.0063 458.4985 481 0.2280058 0.2391974
Moved 751.0204 455.583 481 0.2212569 0.2391974
Moved 751.0379 451.8448 473.6378 0.2126037 0.2202618
Moved 751.0591 444.1865 470.1243 0.1948762 0.211225
Stationary 751.0712 444.1865 470.1243 0.1948762 0.211225
Moved 751.0828 439.8704 468.6235 0.1848853 0.2073648
Moved 751.0988 435.5469 465.3646 0.1748772 0.198983
Moved 751.114 429.9723 461.2292 0.1619729 0.1883467
Moved 751.1296 426.5 460.5 0.1539352 0.1864711
Moved 751.1448 418.2962 455.6481 0.1349449 0.1739919
Moved 751.1603 406.0267 448.9037 0.1065433 0.1566453
Moved 751.1758 391.7347 441.0371 0.07345995 0.1364122
Moved 751.1909 375.8277 430.1475 0.03663828 0.1084039
Moved 751.2071 354.8789 418.07 -0.01185437 0.07734047
Moved 751.2218 336.1782 405.1234 -0.05514298 0.04404166
Moved 751.2368 323.1382 394.9963 -0.08532827 0.01799466
Moved 751.2513 313.4832 388.177 -0.1076779 0.0004552127
Moved 751.2673 303.9624 380.9687 -0.1297166 -0.01808465
Moved 751.2856 296.7753 376.6652 -0.1463535 -0.02915347
Moved 751.3054 284.699 369.3495 -0.1743078 -0.0479695
Stationary 751.3172 284.699 369.3495 -0.1743078 -0.0479695
Moved 751.3292 279.7012 363.7012 -0.1858768 -0.06249683
Moved 751.346 272.9718 359.3831 -0.2014541 -0.07360309
Moved 751.3614 269.0668 356.3 -0.2104936 -0.08153279
Moved 751.3763 263.2476 351.7485 -0.223964 -0.09323936
Moved 751.3911 258.4037 347.4037 -0.2351766 -0.1044145
Moved 751.4066 254.4682 345.1011 -0.2442867 -0.1103367
Moved 751.4216 249.7847 341.8565 -0.255128 -0.1186819
Moved 751.4381 244.4729 338.9819 -0.2674239 -0.1260753
Moved 751.4527 240.1443 337.0481 -0.2774438 -0.1310492
Moved 751.4694 235.9234 334.9617 -0.2872142 -0.1364154
Moved 751.485 230.1292 332.5323 -0.3006269 -0.142664
Moved 751.499 224.374 330.187 -0.3139491 -0.1486961
Moved 751.5144 219.9527 328.6509 -0.3241836 -0.1526469
Moved 751.5364 215.4206 327.2103 -0.3346744 -0.1563521
Moved 751.5486 212.5432 327 -0.3413352 -0.1568931
Moved 751.5613 210.3223 327 -0.346476 -0.1568931
Moved 751.5758 209.5 327 -0.3483796 -0.1568931
Ended 751.5917 209.5 327 -0.3483796 -0.1568931
Candidates 751.7404 12 is oz odds pizza ijs id pass ogc oa jihad psa kda
Began 752.2823 376 316 0.03703703 -0.1851853
Stationary 752.3004 376 316 0.03703703 -0.1851853
Moved 752.3152 376 335.7747 0.03703703 -0.1343245
Moved 752.3315 376 358.1801 0.03703703 -0.07669747
Moved 752.3467 382.2563 402.8073 0.05151927 0.03808461
Moved 752.3624 387.6626 455.1717 0.06403376 0.1727666
Ended 752.3773 393 495 0.07638891 0.2752057
Accept 752.4359 0 is
Began 753.4846 107 342 -0.5856481 -0.1183128
Stationary 753.5024 107 342 -0.5856481 -0.1183128
Stationary 753.517 107 342 -0.5856481 -0.1183128
Stationary 753.5349 107 342 -0.5856481 -0.1183128
Stationary 753.5498 107 342 -0.5856481 -0.1183128
Stationary 753.5645 107 342 -0.5856481 -0.1183128
Stationary 753.58 107 342 -0.5856481 -0.1183128
Stationary 753.5959 107 342 -0.5856481 -0.1183128
Stationary 753.6103 107 342 -0.5856481 -0.1183128
Stationary 753.626 107 342 -0.5856481 -0.1183128
Stationary 753.6417 107 342 -0.5856481 -0.1183128
Stationary 753.657 107 342 -0.5856481 -0.1183128
Stationary 753.6705 107 342 -0.5856481 -0.1183128
Stationary 753.6865 107 342 -0.5856481 -0.1183128
Stationary 753.7068 107 342 -0.5856481 -0.1183128
Stationary 753.7174 107 342 -0.5856481 -0.1183128
Stationary 753.7323 107 342 -0.5856481 -0.1183128
Stationary 753.7482 107 342 -0.5856481 -0.1183128
Stationary 753.764 107 342 -0.5856481 -0.1183128
Stationary 753.7806 107 342 -0.5856481 -0.1183128
Stationary 753.7943 107 342 -0.5856481 -0.1183128
Stationary 753.8104 107 342 -0.5856481 -0.1183128
Moved 753.8262 116.853 350.7582 -0.5628404 -0.09578665
Moved 753.8424 117.5 353 -0.5613425 -0.09002065
Moved 753.858 121.9972 355.9972 -0.5509324 -0.08231175
Moved 753.8726 126.3119 358.8746 -0.5409447 -0.074911
Moved 753.8887 131.5998 361.7332 -0.5287042 -0.06755868
Moved 753.9037 137.3352 364.6676 -0.5154278 -0.06001139
Moved 753.9228 142.299 367.5327 -0.5039376 -0.05264243
Moved 753.9341 146.6501 369.8251 -0.4938655 -0.04674629
Moved 753.9493 152.2937 372.6469 -0.4808015 -0.03948863
Moved 753.9651 156.2799 375.52 -0.4715742 -0.03209895
Moved 753.9824 159.396 377.198 -0.4643611 -0.027783
Moved 753.9959 163.2678 379.6339 -0.4553986 -0.0215178
Moved 754.0122 167.2181 381.0727 -0.4462543 -0.01781715
Moved 754.028 171.5 384 -0.4363426 -0.01028807
Moved 754.0427 174.1019 386.4013 -0.4303196 -0.004111945
Moved 754.0583 179.1311 389.0656 -0.4186781 0.002740577
Moved 754.0738 183.4401 391.9601 -0.4087035 0.01018532
Moved 754.09 186.7323 394.8215 -0.4010826 0.01754509
Moved 754.1052 188.3491 396.3491 -0.3973401 0.02147388
Moved 754.1201 189.7912 397 -0.3940018 0.02314815
Moved 754.1412 191 398 -0.3912037 0.02572008
Stationary 754.1522 191 398 -0.3912037 0.02572008
Moved 754.1656 192.5 399.5 -0.3877315 0.02957815
Moved 754.1813 193.1266 399 -0.386281 0.02829214
Stationary 754.1963 193.1266 399 -0.386281 0.02829214
Moved 754.2122 193 400.3734 -0.3865741 0.03182454
Stationary 754.227 193 400.3734 -0.3865741 0.03182454
Stationary 754.2425 193 400.3734 -0.3865741 0.03182454
Stationary 754.2574 193 400.3734 -0.3865741 0.03182454
