exercise is good for the mind
Moved 1628.154 320 352.4834 -0.09259259 -0.09134936
Moved 1628.17 320 342.0248 -0.09259259 -0.1182489
Moved 1628.184 320 337 -0.09259259 -0.1311728
Moved 1628.2 320 332.6678 -0.09259259 -0.1423153
Moved 1628.216 320 324.6954 -0.09259259 -0.1628207
Moved 1628.231 312.797 322.913 -0.1092663 -0.1674049
Moved 1628.248 312 318.8087 -0.1111111 -0.1779613
Moved 1628.261 310.9113 315.7338 -0.1136313 -0.1858698
Moved 1628.277 311 314.5 -0.113426 -0.1890433
Moved 1628.303 311 312.5 -0.113426 -0.1941873
Moved 1628.315 311 311.756 -0.113426 -0.1961007
Moved 1628.327 310 312 -0.1157407 -0.1954732
Stationary 1628.339 310 312 -0.1157407 -0.1954732
Moved 1628.354 308.7975 312 -0.1185243 -0.1954732
Moved 1628.37 307.9087 326.1872 -0.1205818 -0.1589835
Moved 1628.387 305.7515 336.2424 -0.1255753 -0.1331214
Moved 1628.401 302.5464 371.4022 -0.1329944 -0.04268983
Moved 1628.416 301.3924 391.5071 -0.1356658 0.009020189
Moved 1628.432 300.7043 401.1392 -0.1372585 0.03379406
Moved 1628.446 301 432.3952 -0.1365741 0.1141851
Moved 1628.462 301 439.6071 -0.1365741 0.1327343
Moved 1628.477 301 466.3405 -0.1365741 0.201493
Moved 1628.493 301 478.3719 -0.1365741 0.2324381
Moved 1628.509 301 494.8345 -0.1365741 0.27478
Moved 1628.524 301 502.5067 -0.1365741 0.2945129
Moved 1628.54 301 519.2829 -0.1365741 0.3376617
Moved 1628.554 308.674 530.7403 -0.1188101 0.3671302
Moved 1628.57 310.0634 540.3804 -0.115594 0.3919249
Moved 1628.587 311.4232 551.3858 -0.1124463 0.4202309
Moved 1628.6 312.125 554.7499 -0.1108218 0.4288835
Moved 1628.616 313.1713 559.8564 -0.1083998 0.4420175
Moved 1628.633 316.3041 569.2166 -0.1011478 0.466092
Moved 1628.648 317.6923 575.7693 -0.09793445 0.4829456
Moved 1628.663 319.0797 580.2392 -0.0947228 0.4944422
Moved 1628.678 320.467 582.934 -0.09151157 0.5013734
Moved 1628.694 320 584.3215 -0.09259259 0.5049421
Moved 1628.709 321.239 588.478 -0.08972456 0.5156325
Moved 1628.724 321 589.2308 -0.09027779 0.5175689
Moved 1628.74 321 590 -0.09027779 0.5195472
Moved 1628.755 322.0713 591.0713 -0.08779794 0.5223026
Moved 1628.77 322 592.4587 -0.08796295 0.5258711
Stationary 1628.786 322 592.4587 -0.08796295 0.5258711
Moved 1628.801 323.2274 593 -0.08512174 0.5272633
Moved 1628.816 325.2376 593 -0.08046855 0.5272633
Moved 1628.832 326.6325 593 -0.07723947 0.5272633
Moved 1628.847 332.087 593 -0.06461348 0.5272633
Moved 1628.862 337.6219 593 -0.0518012 0.5272633
Moved 1628.879 340.3772 593 -0.04542316 0.5272633
Moved 1628.893 347.5096 593 -0.02891287 0.5272633
Moved 1628.91 351.1069 593 -0.02058596 0.5272633
Moved 1628.926 352.4904 593 -0.0173833 0.5272633
Moved 1628.943 355.6301 593 -0.01011545 0.5272633
Stationary 1628.956 356.3052 593 -0.00855267 0.5272633
Moved 1628.971 357.0951 593 -0.006724298 0.5272633
Moved 1628.988 358 584.8934 -0.004629641 0.5064129
Moved 1629 359.5355 583.3934 -0.001075168 0.5025548
Moved 1629.016 360.2254 581.3239 0.0005217393 0.497232
Moved 1629.032 360 563.2879 0 0.4508432
Moved 1629.048 354.5938 540.4844 -0.01251449 0.3921923
Moved 1629.063 349.0892 526.723 -0.02525648 0.3567978
Moved 1629.079 340.3057 487.1235 -0.04558876 0.2549473
Moved 1629.094 333.5683 460.2733 -0.06118441 0.1858881
Moved 1629.109 331.306 453.5712 -0.06642123 0.16865
Moved 1629.126 324.2685 413.6112 -0.08271173 0.0658724
Moved 1629.14 321.3733 393.5991 -0.08941377 0.01440099
Moved 1629.156 318.9836 372.8765 -0.09494548 -0.03889798
Moved 1629.171 317.6082 356.2986 -0.09812912 -0.08153664
Moved 1629.187 317 341.7244 -0.09953702 -0.1190216
Moved 1629.208 317 320.5 -0.09953702 -0.1736112
Moved 1629.22 317 309.9828 -0.09953702 -0.2006615
Moved 1629.234 317 299.2388 -0.09953702 -0.2282953
Moved 1629.248 317 288.8079 -0.09953702 -0.2551238
Moved 1629.264 317 276.4045 -0.09953702 -0.2870254
Moved 1629.28 317 272.3169 -0.09953702 -0.2975389
Moved 1629.296 317 261.2501 -0.09953702 -0.3260028
Moved 1629.31 325.6493 251.5863 -0.07951558 -0.3508583
Moved 1629.325 325.6147 245.541 -0.07959549 -0.3664069
Moved 1629.341 326.3046 242.7815 -0.07799853 -0.3735044
Moved 1629.356 328.3781 237.2438 -0.07319888 -0.3877476
Moved 1629.371 328 234.7991 -0.07407407 -0.3940353
Moved 1629.389 330.1359 230.7281 -0.06912982 -0.4045058
Moved 1629.402 331.5 228 -0.06597221 -0.4115227
Moved 1629.418 332.5562 226.8877 -0.06352743 -0.4143835
Moved 1629.433 333.2479 225.5042 -0.06192609 -0.417942
Moved 1629.448 336.6465 225 -0.05405898 -0.4192387
Moved 1629.464 338.0357 225 -0.05084321 -0.4192387
Moved 1629.482 352.7586 247.1801 -0.01676241 -0.3621912
Moved 1629.495 363.6843 272.2896 0.008528432 -0.2976091
Moved 1629.51 371.4232 290.2733 0.02644261 -0.2513547
Moved 1629.525 385 326 0.05787035 -0.1594652
Moved 1629.542 404.527 383.287 0.1030717 -0.01212202
Moved 1629.557 414.1151 408.2686 0.1252665 0.05213121
Moved 1629.572 426.515 441.4305 0.1539698 0.1374239
Moved 1629.587 439.0778 470.5148 0.1830503 0.2122292
Moved 1629.603 444.1289 481.5401 0.1947429 0.2405866
Moved 1629.619 456.052 509.3144 0.2223426 0.3120225
Moved 1629.634 465.5 528 0.244213 0.3600822
Moved 1629.649 469.5685 538.0632 0.2536307 0.385965
Moved 1629.664 476.1093 552.2185 0.2687714 0.4223726
Moved 1629.68 480.2164 563.2437 0.2782787 0.4507296
Moved 1629.696 482.3009 567.7021 0.283104 0.4621968
Moved 1629.712 487.3662 579.9156 0.2948293 0.49361
Moved 1629.726 489.146 584.719 0.2989491 0.5059645
Moved 1629.741 490.5371 586.8057 0.3021693 0.5113315
Moved 1629.757 492.0447 591.0894 0.3056591 0.5223492
Moved 1629.772 493.445 593.89 0.3089005 0.5295523
Stationary 1629.789 493 594.1388 0.3078704 0.5301923
Moved 1629.805 494 596.2111 0.3101851 0.5355222
Moved 1629.818 494 596.5962 0.3101851 0.5365127
Stationary 1629.835 494 597.2898 0.3101851 0.5382968
Stationary 1629.849 494 597 0.3101851 0.5375513
Stationary 1629.864 494 597 0.3101851 0.5375513
Stationary 1629.887 494 597 0.3101851 0.5375513
Moved 1629.899 482.8994 597 0.2844894 0.5375513
Moved 1629.911 470.9049 589.3136 0.2567243 0.5177817
Moved 1629.927 462.6488 580.3695 0.2376129 0.4947774
Moved 1629.942 435.0164 558.7284 0.1736492 0.4391162
Moved 1629.957 426.3411 553.5438 0.1535674 0.4257813
Moved 1629.972 393.1253 524.2503 0.07667898 0.3504379
Moved 1629.99 380.4995 511.4995 0.04745255 0.3176427
Moved 1630.003 359.5 492 -0.001157423 0.2674896
Moved 1630.019 352.3134 487.9851 -0.01779293 0.2571633
Moved 1630.035 333.6519 470.9454 -0.06099095 0.2133369
Moved 1630.05 322.2316 460.9128 -0.08742695 0.1875328
Moved 1630.065 312.5995 453.7139 -0.1097235 0.1690171
Moved 1630.081 302.9673 448.267 -0.13202 0.1550077
Moved 1630.096 299.309 445.5393 -0.1404885 0.147992
Moved 1630.11 294.2967 442.5781 -0.1520909 0.1403756
Moved 1630.127 285.9423 438.4711 -0.17143 0.1298125
Moved 1630.143 282.0549 436.3516 -0.1804285 0.1243611
Moved 1630.158 278.9285 434.9642 -0.1876655 0.1207927
Moved 1630.172 276.1616 433.5808 -0.1940704 0.1172346
Stationary 1630.19 275.8921 434 -0.1946943 0.1183127
Moved 1630.203 273.8104 433 -0.199513 0.1157406
Moved 1630.218 272.8213 433 -0.2018025 0.1157406
Stationary 1630.236 272.8213 433 -0.2018025 0.1157406
Moved 1630.251 272 433 -0.2037037 0.1157406
Moved 1630.266 270.6137 433 -0.2069127 0.1157406
Moved 1630.281 269.916 433 -0.2085277 0.1157406
Moved 1630.297 270 447.7673 -0.2083333 0.1537225
Moved 1630.312 270 459.8024 -0.2083333 0.1846769
Moved 1630.327 270 467.4325 -0.2083333 0.2043016
Moved 1630.343 286.0275 490.0715 -0.1712326 0.2625296
Moved 1630.358 292.8885 503.777 -0.1553507 0.2977804
Moved 1630.373 296.3925 510.7851 -0.1472395 0.3158052
Moved 1630.391 305.857 530.5712 -0.125331 0.3666954
Moved 1630.404 309.5 541 -0.1168982 0.3935184
Moved 1630.419 312.893 545.5628 -0.1090439 0.4052541
Moved 1630.441 316.5957 556.4893 -0.1004728 0.4333572
Moved 1630.452 318.5477 560.0954 -0.09595439 0.4426321
Moved 1630.466 319.0622 563.2487 -0.09476344 0.4507425
Moved 1630.481 320 567.2881 -0.09259259 0.4611318
Moved 1630.497 321.5 570 -0.08912037 0.4681069
Ended 1630.512 321 570.2212 -0.09027779 0.4686758
Candidates 1630.648 12 exercise secure archer executive excuse extensive severe everybody decide because catcher secret
Began 1631.094 362 444 0.004629592 0.1440329
Stationary 1631.114 362 444 0.004629592 0.1440329
Stationary 1631.129 362 444 0.004629592 0.1440329
Moved 1631.144 358.0109 456.4905 -0.004604459 0.1761586
Moved 1631.159 352.5366 461.2805 -0.01727635 0.1884784
Moved 1631.175 348.4739 489.8934 -0.02668068 0.2620714
Moved 1631.191 346.3508 506.79 -0.03159528 0.3055297
Moved 1631.215 346 526.347 -0.03240739 0.3558308
Moved 1631.23 346 537.9995 -0.03240739 0.385801
Moved 1631.243 346 556.3802 -0.03240739 0.4330766
Stationary 1631.254 346 556.3802 -0.03240739 0.4330766
Moved 1631.266 346 570.503 -0.03240739 0.4694006
Moved 1631.283 346 577.8066 -0.03240739 0.4881856
Moved 1631.298 346 579.8706 -0.03240739 0.4934942
Moved 1631.313 346 582.3514 -0.03240739 0.4998751
Moved 1631.329 346 583.3264 -0.03240739 0.5023825
Ended 1631.345 346 583.3264 -0.03240739 0.5023825
Accept 1631.369 0 exercise
Began 1631.602 312 474 -0.1111111 0.2211934
Stationary 1631.621 312 474 -0.1111111 0.2211934
Stationary 1631.637 312 474 -0.1111111 0.2211934
Stationary 1631.651 312 474 -0.1111111 0.2211934
Moved 1631.667 322.8374 474 -0.08602455 0.2211934
Moved 1631.692 337.8015 484.3262 -0.05138551 0.2477526
Moved 1631.704 347.7841 487.8921 -0.02827744 0.256924
Moved 1631.716 359.827 495.0657 -0.0004005432 0.2753747
Moved 1631.73 386.5892 511.0865 0.06154905 0.3165804
Moved 1631.756 419 532 0.1365741 0.3703703
Moved 1631.771 428.3579 543.3181 0.1582358 0.3994806
Moved 1631.782 437.9089 551.4934 0.1803448 0.4205076
Moved 1631.795 442.8313 555.7125 0.191739 0.4313593
Moved 1631.807 451.0163 563.0109 0.2106859 0.4501307
Moved 1631.822 455.1555 565.7703 0.2202673 0.4572282
Moved 1631.838 461.3468 571.1223 0.234599 0.4709935
Moved 1631.853 470.8267 579.4614 0.2565432 0.4924417
Moved 1631.869 472.1772 580.1182 0.2596695 0.494131
Moved 1631.884 475.1401 584.1401 0.2665279 0.5044754
Moved 1631.898 476.5275 587.0549 0.2697395 0.5119725
Moved 1631.914 477.2211 588.4422 0.2713452 0.5155405
Moved 1631.931 478 589 0.2731481 0.5169753
Moved 1631.945 479.2739 590.2739 0.276097 0.5202518
Stationary 1631.96 479.2739 590.2739 0.276097 0.5202518
Moved 1631.975 479 591.2252 0.275463 0.5226985
Stationary 1631.992 479 591.2252 0.275463 0.5226985
Stationary 1632.005 479 591 0.275463 0.5221192
Stationary 1632.021 479 591 0.275463 0.5221192
Moved 1632.039 463.7519 591 0.2401665 0.5221192
Moved 1632.053 457.4911 591 0.2256738 0.5221192
Moved 1632.069 418.433 568.8591 0.1352617 0.4651726
Moved 1632.086 388.2738 555.1245 0.06544858 0.4298467
Moved 1632.106 345.5 534.5 -0.03356482 0.3768003
Moved 1632.118 332.2166 525.1299 -0.06431346 0.3527003
Moved 1632.13 311.6716 510.1592 -0.1118713 0.3141954
Moved 1632.146 301.295 502.5496 -0.1358912 0.2946235
Moved 1632.16 278.4424 484.202 -0.1887909 0.247433
Moved 1632.176 269.6112 478.6279 -0.2092333 0.2330962
Moved 1632.192 261.6471 471.9177 -0.2276688 0.2158375
Moved 1632.207 244.5887 457.7903 -0.2671559 0.1795017
Moved 1632.223 237.0902 452.6722 -0.2845134 0.1663379
Moved 1632.24 233.6409 449.9127 -0.2924979 0.1592405
Moved 1632.253 226.9366 443.9366 -0.308017 0.1438699
Ended 1632.269 224.847 442.898 -0.3128541 0.1411985
Candidates 1632.452 12 of good off god if odd goods pd odds hood ps gods
Began 1633.374 356 494 -0.009259283 0.2726337
Stationary 1633.396 356 494 -0.009259283 0.2726337
Stationary 1633.408 356 494 -0.009259283 0.2726337
Stationary 1633.424 356 494 -0.009259283 0.2726337
Stationary 1633.439 356 494 -0.009259283 0.2726337
Ended 1633.455 356 494 -0.009259283 0.2726337
NextCandidatePanel 1633.513
Began 1633.938 372 465 0.02777775 0.1980452
Stationary 1633.949 372 465 0.02777775 0.1980452
Stationary 1633.963 372 465 0.02777775 0.1980452
Stationary 1633.979 372 465 0.02777775 0.1980452
Stationary 1633.994 372 465 0.02777775 0.1980452
Stationary 1634.01 372 465 0.02777775 0.1980452
Stationary 1634.031 372 465 0.02777775 0.1980452
Stationary 1634.042 372 465 0.02777775 0.1980452
Stationary 1634.056 372 465 0.02777775 0.1980452
Stationary 1634.071 372 465 0.02777775 0.1980452
Stationary 1634.088 372 465 0.02777775 0.1980452
Stationary 1634.103 372 465 0.02777775 0.1980452
Stationary 1634.119 372 465 0.02777775 0.1980452
Stationary 1634.134 372 465 0.02777775 0.1980452
Stationary 1634.149 372 465 0.02777775 0.1980452
Stationary 1634.164 372 465 0.02777775 0.1980452
Stationary 1634.18 372 465 0.02777775 0.1980452
Stationary 1634.195 372 465 0.02777775 0.1980452
Stationary 1634.211 372 465 0.02777775 0.1980452
Stationary 1634.227 372 465 0.02777775 0.1980452
Stationary 1634.241 372 465 0.02777775 0.1980452
Stationary 1634.256 372 465 0.02777775 0.1980452
Stationary 1634.271 372 465 0.02777775 0.1980452
Stationary 1634.288 372 465 0.02777775 0.1980452
Stationary 1634.302 372 465 0.02777775 0.1980452
Stationary 1634.318 372 465 0.02777775 0.1980452
Stationary 1634.334 372 465 0.02777775 0.1980452
Ended 1634.351 372 465 0.02777775 0.1980452
NextCandidatePanel 1634.408
Backspace 1636.829
Began 1638.108 402 431 0.09722222 0.1105966
Stationary 1638.126 402 431 0.09722222 0.1105966
Stationary 1638.142 402 431 0.09722222 0.1105966
Stationary 1638.157 402 431 0.09722222 0.1105966
Stationary 1638.173 402 431 0.09722222 0.1105966
Moved 1638.188 392.8774 441.1362 0.0761052 0.136667
Moved 1638.202 385.6424 451.3007 0.05935738 0.1628103
Moved 1638.219 377.1032 465.1088 0.03959069 0.1983251
Moved 1638.234 369.5194 478.1096 0.02203564 0.2317634
Moved 1638.249 357.3994 498.3343 -0.006019821 0.2837815
Moved 1638.265 349.9529 509.3961 -0.02325714 0.3122328
Moved 1638.281 341.6357 521.5465 -0.04251008 0.3434838
Moved 1638.295 334.7585 534.0348 -0.05842949 0.3756038
Moved 1638.311 327.8218 544.6852 -0.07448663 0.4029968
Moved 1638.326 322.0946 553.3582 -0.08774404 0.4253038
Moved 1638.341 318.5 561 -0.0960648 0.4449587
Moved 1638.356 314.0746 567.8508 -0.1063088 0.462579
Moved 1638.372 310.9719 574.0562 -0.1134909 0.4785394
Moved 1638.388 306.7952 581.0081 -0.1231593 0.4964198
Moved 1638.404 305.4221 584.3668 -0.1263378 0.5050586
Moved 1638.418 303.8269 587.3461 -0.1300303 0.5127214
Moved 1638.443 302.0517 589.9483 -0.1341395 0.5194142
Moved 1638.456 302 591.075 -0.1342593 0.5223122
Stationary 1638.466 302 591.075 -0.1342593 0.5223122
Stationary 1638.48 302 591 -0.1342593 0.5221192
Stationary 1638.495 302 591 -0.1342593 0.5221192
Moved 1638.51 302 592.2247 -0.1342593 0.5252691
Stationary 1638.525 302 592.2247 -0.1342593 0.5252691
Stationary 1638.546 302 592 -0.1342593 0.5246913
Stationary 1638.559 302 592 -0.1342593 0.5246913
Stationary 1638.573 302 592 -0.1342593 0.5246913
Moved 1638.587 308.6592 573.676 -0.1188444 0.4775617
Moved 1638.604 313.6449 559.8503 -0.1073035 0.4420018
Moved 1638.619 316.5978 534.0334 -0.1004681 0.3756002
Moved 1638.636 318.9707 513.2198 -0.09497524 0.3220673
Moved 1638.65 319 487.0341 -0.09490739 0.2547172
Moved 1638.665 320 463.9044 -0.09259259 0.1952272
Moved 1638.68 320 438.3956 -0.09259259 0.1296182
Moved 1638.697 320 420.7115 -0.09259259 0.08413459
Moved 1638.711 320 394.5 -0.09259259 0.01671807
Moved 1638.727 312.069 374.0352 -0.1109514 -0.03591773
Moved 1638.744 310.6735 357.0822 -0.1141816 -0.07952113
Moved 1638.764 309 332.4056 -0.1180555 -0.1429898
Stationary 1638.775 309 332.4056 -0.1180555 -0.1429898
Moved 1638.787 309 319.8029 -0.1180555 -0.175404
Moved 1638.804 308 310.745 -0.1203704 -0.1987012
Moved 1638.82 307.0721 304.3605 -0.1225182 -0.2151221
Moved 1638.836 305.6836 297.4182 -0.1257324 -0.2329781
Moved 1638.849 305.3003 292.2012 -0.1266196 -0.2463961
Moved 1638.866 305 287.842 -0.1273148 -0.2576081
Moved 1638.881 305 283.6918 -0.1273148 -0.2682825
Moved 1638.897 305 282.1776 -0.1273148 -0.2721769
Moved 1638.911 305 279.5881 -0.1273148 -0.2788373
Moved 1638.927 303.8112 278.8112 -0.1300668 -0.2808356
Moved 1638.945 304 277.5 -0.1296296 -0.2842079
Moved 1638.958 304 276.9888 -0.1296296 -0.2855226
Moved 1638.972 304 275.5901 -0.1296296 -0.28912
Stationary 1638.988 304 275.5901 -0.1296296 -0.28912
Moved 1639.004 304 274.6399 -0.1296296 -0.2915641
Stationary 1639.019 304 274.6399 -0.1296296 -0.2915641
Stationary 1639.034 304 274.6399 -0.1296296 -0.2915641
Stationary 1639.05 304 275 -0.1296296 -0.2906379
Stationary 1639.065 304 275 -0.1296296 -0.2906379
Moved 1639.087 304 307.2293 -0.1296296 -0.2077435
Stationary 1639.098 304 307.2293 -0.1296296 -0.2077435
Moved 1639.11 302.4254 325.7464 -0.1332746 -0.1601174
Moved 1639.127 299.1375 344.3122 -0.1408853 -0.1123657
Moved 1639.143 296.3397 364.9525 -0.1473619 -0.05927866
Moved 1639.158 293.1187 380.7006 -0.1548179 -0.01877427
Moved 1639.174 287.6991 395.6698 -0.1673633 0.01972673
Moved 1639.19 281.2286 413.0057 -0.1823413 0.06431513
Moved 1639.204 277.9313 427.8091 -0.1899738 0.1023897
Moved 1639.22 274.2465 443.014 -0.1985034 0.1414968
Moved 1639.235 271.4174 454.3303 -0.2050522 0.1706024
Moved 1639.25 268.6441 467.1355 -0.2114721 0.2035377
Moved 1639.267 267.2151 476.4944 -0.2147799 0.2276091
Moved 1639.282 264.8246 487.7893 -0.2203134 0.2566597
Moved 1639.297 263.5482 497.1625 -0.223268 0.2807678
Moved 1639.312 263.1544 505.228 -0.2241796 0.3015122
Moved 1639.327 263 514.6425 -0.2245371 0.3257266
Moved 1639.344 262 521.0271 -0.2268519 0.3421478
Moved 1639.359 262 527.9474 -0.2268519 0.3599469
Moved 1639.38 262 533.5225 -0.2268519 0.3742861
Moved 1639.391 262 538.6721 -0.2268519 0.387531
Moved 1639.405 262 544.4783 -0.2268519 0.4024646
Moved 1639.421 262 548.5967 -0.2268519 0.4130572
Moved 1639.437 262 552.7542 -0.2268519 0.4237503
Moved 1639.452 262 555.9351 -0.2268519 0.4319316
Moved 1639.467 262 557.3329 -0.2268519 0.4355269
Moved 1639.482 270.7258 559.7258 -0.2066532 0.4416814
Moved 1639.498 272.6708 561.6708 -0.202151 0.446684
Moved 1639.513 274.1617 563.1617 -0.1986998 0.4505187
Moved 1639.53 277 564.5 -0.1921296 0.4539608
Moved 1639.544 283.6749 565.9187 -0.1766785 0.4576097
Moved 1639.559 293.0389 566 -0.1550025 0.4578188
Moved 1639.575 304.7855 566 -0.1278114 0.4578188
Moved 1639.591 314.4424 566 -0.1054575 0.4578188
Moved 1639.605 326.9171 566 -0.07658074 0.4578188
Moved 1639.621 332.6653 566 -0.06327476 0.4578188
Moved 1639.637 342.2974 566 -0.0409782 0.4578188
Moved 1639.652 349.3612 566 -0.02462685 0.4578188
Moved 1639.673 355.5819 558.3546 -0.01022711 0.4381547
Moved 1639.684 361.112 556.972 0.002574027 0.4345986
Moved 1639.697 365.2227 555.5925 0.01208951 0.4310505
Moved 1639.712 369.3884 555.2039 0.02173245 0.430051
Moved 1639.729 371.7924 554.1038 0.02729714 0.4272217
Moved 1639.745 373.2402 552.7598 0.03064871 0.4237648
Moved 1639.759 375 552.369 0.03472219 0.4227595
Moved 1639.774 376.0224 550.9775 0.03708899 0.4191808
Moved 1639.791 377.4022 551 0.04028281 0.4192385
Moved 1639.806 378 549.199 0.04166663 0.4146064
Moved 1639.821 378 546.6328 0.04166663 0.4080061
Moved 1639.837 378 544 0.04166663 0.4012345
Moved 1639.852 378 540.6592 0.04166663 0.3926418
Moved 1639.867 378 533.2258 0.04166663 0.373523
Moved 1639.886 378 523.6313 0.04166663 0.3488458
Moved 1639.898 372.194 513.9198 0.02822697 0.3238677
Moved 1639.913 367.7799 503.1197 0.01800915 0.2960897
Moved 1639.929 366.5146 493.6019 0.01507998 0.2716097
Moved 1639.95 363.2675 477.6047 0.007563532 0.2304646
Moved 1639.961 361.0952 467.4286 0.002535284 0.2042917
Moved 1639.975 358.3579 453.7895 -0.003801137 0.1692116
Moved 1639.991 354.9002 436.801 -0.0118051 0.125517
Moved 1640.006 351.8347 422.2559 -0.01890128 0.08810674
Moved 1640.02 347.5891 405.3561 -0.02872904 0.04464024
Moved 1640.036 345.3042 387.9771 -0.03401811 -5.906501E-05
Moved 1640.052 343.7693 371.2324 -0.03757094 -0.04312672
Moved 1640.068 342.5 360.5 -0.04050925 -0.07073053
Moved 1640.084 340.3374 347.7117 -0.0455152 -0.1036222
Moved 1640.098 338.9615 333.6152 -0.04870017 -0.1398787
Moved 1640.114 339 321.1631 -0.04861111 -0.1719056
Moved 1640.13 337.1885 311.3197 -0.0528043 -0.1972231
Moved 1640.145 337 301.7034 -0.05324075 -0.2219563
Moved 1640.16 336 295.0993 -0.05555556 -0.2389422
Moved 1640.176 336 289.1404 -0.05555556 -0.2542686
Moved 1640.193 336 285.8651 -0.05555556 -0.2626928
Moved 1640.222 336 280.3397 -0.05555556 -0.276904
Moved 1640.245 336 277.4034 -0.05555556 -0.2844564
Stationary 1640.256 336 277.4034 -0.05555556 -0.2844564
Stationary 1640.267 336 277 -0.05555556 -0.2854939
Stationary 1640.284 336 277 -0.05555556 -0.2854939
Stationary 1640.299 336 277 -0.05555556 -0.2854939
Moved 1640.314 357.593 314.7849 -0.005571643 -0.1883104
Moved 1640.33 370.7497 342.6938 0.02488365 -0.1165282
Moved 1640.344 384.707 366.2726 0.05719225 -0.05588311
Moved 1640.36 398.6729 389.4766 0.08952051 0.003797625
Moved 1640.375 416.3753 412.7215 0.1304983 0.06358398
Moved 1640.392 432.0499 440.6362 0.1667822 0.1353812
Moved 1640.407 443.8495 464.8051 0.1940961 0.1975439
Moved 1640.422 451.8306 480.6613 0.2125709 0.2383261
Moved 1640.438 459.0898 498.2246 0.2293747 0.2834994
Moved 1640.453 466.4889 513.063 0.2465021 0.3216639
Moved 1640.469 472.1823 528.2513 0.2596812 0.3607285
Moved 1640.484 477.7232 538.4465 0.2725075 0.3869507
Moved 1640.505 487.3373 556.6747 0.2947623 0.4338339
Stationary 1640.516 487.3373 556.6747 0.2947623 0.4338339
Moved 1640.53 490.2685 562.537 0.3015475 0.448912
Moved 1640.546 492.8142 567.6284 0.3074403 0.4620071
Moved 1640.562 494.2944 573.1776 0.3108666 0.4762797
Moved 1640.577 496.6799 577.0399 0.3163887 0.4862135
Moved 1640.591 498.0665 580.1329 0.3195983 0.494169
Moved 1640.608 499.4618 582.9235 0.3228282 0.5013463
Moved 1640.622 500 584.8411 0.324074 0.5062785
Moved 1640.64 500 586.2285 0.324074 0.5098469
Moved 1640.654 500 587.2053 0.324074 0.5123591
Moved 1640.669 500 588.6635 0.324074 0.5161098
Stationary 1640.684 500 589 0.324074 0.5169753
Moved 1640.699 500 590.44 0.324074 0.5206789
Moved 1640.715 500 590.8251 0.324074 0.5216694
Stationary 1640.731 500 591 0.324074 0.5221192
Stationary 1640.751 500 591 0.324074 0.5221192
Stationary 1640.762 500 591 0.324074 0.5221192
