that is a very odd question
Moved 978.5981 462.5 482 0.2372685 0.2417695
Moved 978.6131 458.9758 482 0.2291106 0.2417695
Moved 978.6283 450.86 482 0.2103239 0.2417695
Moved 978.6445 440 482 0.1851852 0.2417695
Moved 978.6615 424.6599 472.18 0.1496758 0.2165122
Moved 978.6752 408.2005 469.3668 0.1115751 0.2092766
Moved 978.6906 393.4556 465.1519 0.07744342 0.1984358
Moved 978.7092 380.1325 459.6144 0.04660299 0.1841935
Moved 978.7216 369.8396 456.6519 0.02277682 0.1765736
Moved 978.7364 350.5681 448.8273 -0.02183298 0.1564487
Moved 978.7542 335.8891 443.3233 -0.05581225 0.1422924
Moved 978.7682 322.0166 437.8066 -0.08792455 0.1281034
Moved 978.7844 310.0533 431.5267 -0.1156173 0.1119513
Moved 978.7988 299.502 427.8577 -0.1400416 0.1025147
Moved 978.8134 289.8686 422.2106 -0.1623413 0.08799019
Moved 978.8287 284 419.5 -0.1759259 0.08101848
Moved 978.8441 275.8962 415.4481 -0.1946847 0.07059693
Moved 978.8608 266.4135 410.0934 -0.2166355 0.05682466
Moved 978.8751 261.6004 406.2003 -0.2277768 0.04681151
Moved 978.8909 257.072 403.048 -0.2382592 0.03870371
Moved 978.9067 251.6069 398.9551 -0.25091 0.0281768
Moved 978.9225 245.8115 396.541 -0.2643253 0.02196759
Moved 978.9373 239.4346 392.6607 -0.2790866 0.01198737
Moved 978.9525 235.4391 390.7195 -0.2883353 0.006994632
Moved 978.9676 231.857 387.4285 -0.2966273 -0.001469954
Moved 978.9832 229.0922 386.0461 -0.3030273 -0.005025628
Moved 979.0049 226.2837 383.2837 -0.3095285 -0.01213042
Stationary 979.0152 226.2837 383.2837 -0.3095285 -0.01213042
Moved 979.0289 224.8979 381.8979 -0.3127364 -0.01569481
Moved 979.0446 222.0454 377.5681 -0.3193395 -0.02683121
Ended 979.0596 222.0454 377.5681 -0.3193395 -0.02683121
Candidates 979.1959 12 is us usa pass odds oa id pa its psa ps odd
Began 979.5505 297 283 -0.1458333 -0.2700618
Stationary 979.57 297 283 -0.1458333 -0.2700618
Stationary 979.5838 297 283 -0.1458333 -0.2700618
Moved 979.6002 297 309.4467 -0.1458333 -0.2020404
Moved 979.6149 297 340.3347 -0.1458333 -0.1225961
Moved 979.6311 297 372.9349 -0.1458333 -0.03874782
Moved 979.6464 297 399.8793 -0.1458333 0.03055384
Moved 979.6612 302.7098 423.5607 -0.1326163 0.09146266
Moved 979.6766 307.0396 447.3566 -0.1225935 0.152666
Moved 979.6918 312.6281 473.7337 -0.1096571 0.2205084
Ended 979.7072 312.6281 473.7337 -0.1096571 0.2205084
Accept 979.7689 0 is
Began 979.936 181 361 -0.4143519 -0.06944452
Stationary 979.9562 181 361 -0.4143519 -0.06944452
Stationary 979.9699 181 361 -0.4143519 -0.06944452
Stationary 979.9838 181 361 -0.4143519 -0.06944452
Ended 979.9991 181 361 -0.4143519 -0.06944452
Candidates 980.0613 4 a s d z
Began 980.4748 279 267 -0.1875 -0.311214
Stationary 980.4939 279 267 -0.1875 -0.311214
Moved 980.5113 279 278.1418 -0.1875 -0.2825572
Moved 980.5245 279 297.9963 -0.1875 -0.2314911
Moved 980.5412 279 330.8424 -0.1875 -0.1470103
Moved 980.5578 279 361.785 -0.1875 -0.06742556
Moved 980.5718 279 389.5239 -0.1875 0.003919287
Moved 980.5859 279 406 -0.1875 0.04629618
Moved 980.6018 279 424.2292 -0.1875 0.0931821
Moved 980.618 279 443.9658 -0.1875 0.1439448
Moved 980.6321 290.588 470.5215 -0.1606758 0.2122467
Ended 980.6539 290.588 470.5215 -0.1606758 0.2122467
Accept 980.6749 0 a
Began 980.8611 299 220 -0.1412037 -0.4320988
Stationary 980.8785 299 220 -0.1412037 -0.4320988
Stationary 980.8941 299 220 -0.1412037 -0.4320988
Stationary 980.9089 299 220 -0.1412037 -0.4320988
Stationary 980.925 299 220 -0.1412037 -0.4320988
Moved 980.9406 299 229.4866 -0.1412037 -0.4076991
Moved 980.9601 287.8886 240.9265 -0.1669244 -0.3782755
Moved 980.9718 282.6945 253.7638 -0.1789479 -0.3452577
Moved 980.9874 277.5595 267.1453 -0.1908344 -0.3108404
Moved 981.0066 273.5 281 -0.2002315 -0.2752058
Moved 981.0194 268.4667 296.5999 -0.2118827 -0.2350827
Moved 981.0334 262.9491 310.6272 -0.2246548 -0.1990041
Moved 981.048 258.0909 326.3636 -0.2359007 -0.1585299
Moved 981.0646 253.9408 340.1974 -0.2455075 -0.1229489
Moved 981.0801 248.4026 353.9935 -0.2583273 -0.08746543
Moved 981.0991 244 368 -0.2685185 -0.05144041
Moved 981.1104 239.6229 382.9757 -0.2786508 -0.01292264
Moved 981.126 235.3366 399.6537 -0.2885728 0.02997355
Moved 981.141 232.4027 420.3478 -0.295364 0.08319893
Moved 981.157 231.0267 445.5188 -0.2985492 0.1479392
Moved 981.1727 231 478.2935 -0.2986111 0.2322362
Moved 981.188 236.129 502.9214 -0.2867385 0.2955798
Moved 981.203 239.1065 521.2777 -0.2798462 0.3427924
Moved 981.2187 241.2211 527.7738 -0.2749512 0.3595005
Moved 981.2336 242.5 537.5 -0.2719907 0.3845164
Moved 981.2495 243.9076 542.6304 -0.2687324 0.3977118
Moved 981.2648 246.5677 548.1354 -0.2625747 0.4118709
Moved 981.2797 249.9877 552.9877 -0.254658 0.4243511
Moved 981.2953 257.2998 557.1499 -0.237732 0.4350562
Moved 981.3099 268.5302 559.8825 -0.2117358 0.4420845
Moved 981.3324 282.549 559 -0.1792846 0.4398148
Moved 981.3441 301.4692 559 -0.135488 0.4398148
Moved 981.3577 317.2475 559 -0.09896417 0.4398148
Moved 981.3728 333.6081 549.0176 -0.06109238 0.4141397
Moved 981.3877 349.431 544.8923 -0.02446527 0.4035294
Moved 981.4089 373.5809 538.4055 0.03143718 0.3868452
Stationary 981.4208 373.5809 538.4055 0.03143718 0.3868452
Moved 981.4332 382.1298 535.6234 0.05122642 0.3796897
Moved 981.4498 386.909 534.8182 0.06228924 0.3776187
Moved 981.4651 394.4543 532.3864 0.07975539 0.3713641
Moved 981.4805 399.9475 531.0131 0.09247105 0.367832
Moved 981.4954 404.1224 529.6259 0.1021352 0.3642639
Moved 981.5113 407.519 528.2405 0.1099977 0.3607009
Moved 981.5273 409.1489 528 0.1137706 0.3600822
Moved 981.5435 412 526.5 0.1203704 0.3562242
Ended 981.559 413 526 0.1226852 0.3549381
Candidates 981.6613 12 carry carey vary very ceo career carter barry cry battery castro cat
Began 982.5097 312 456 -0.1111111 0.174897
Stationary 982.5291 312 456 -0.1111111 0.174897
Moved 982.5447 312 443.6964 -0.1111111 0.1432519
Moved 982.5592 312 425.8851 -0.1111111 0.09744098
Moved 982.5756 321.3573 409.5707 -0.08945063 0.05548014
Moved 982.5905 325.5223 389.3886 -0.07980953 0.003571451
Moved 982.6067 327.553 369.3642 -0.07510886 -0.04793167
Moved 982.6216 328 353.2759 -0.07407407 -0.08931109
Moved 982.6366 328 329.9905 -0.07407407 -0.1492013
Moved 982.6518 328 309.1832 -0.07407407 -0.2027183
Moved 982.6719 328 298.2755 -0.07407407 -0.2307729
Ended 982.6835 319.9253 283.3112 -0.09276544 -0.2692614
Accept 982.7085 3 very
Began 983.2814 532 503 0.3981481 0.2957818
Stationary 983.2994 532 503 0.3981481 0.2957818
Stationary 983.3139 532 503 0.3981481 0.2957818
Stationary 983.3285 532 503 0.3981481 0.2957818
Stationary 983.343 532 503 0.3981481 0.2957818
Stationary 983.3622 532 503 0.3981481 0.2957818
Stationary 983.3749 532 503 0.3981481 0.2957818
Moved 983.3906 520.3781 503 0.3712457 0.2957818
Moved 983.407 518.4666 503 0.3668207 0.2957818
Moved 983.4224 511.2752 497.7853 0.350174 0.2823694
Moved 983.4374 504.307 494.8614 0.3340439 0.2748492
Moved 983.4539 497.5 493.5 0.318287 0.2713476
Moved 983.4684 486.6069 488.2601 0.2930716 0.2578706
Moved 983.4838 475.6578 485.4144 0.2677264 0.2505514
Moved 983.4995 464.3195 481.9958 0.2414804 0.2417588
Moved 983.5151 454.4608 479.3652 0.2186591 0.2349926
Moved 983.53 441.4846 474.3939 0.1886218 0.2222063
Moved 983.5471 432.5 472 0.167824 0.2160493
Moved 983.5617 419.6534 467.2451 0.1380866 0.2038195
Moved 983.5767 408.6417 463.1157 0.1125966 0.1931986
Moved 983.5913 399.8763 459.9382 0.09230634 0.1850261
Moved 983.6091 392.6267 457.9254 0.07552475 0.179849
Moved 983.6225 384.2276 453.6138 0.05608231 0.1687596
Moved 983.6437 379.3739 452.9496 0.04484703 0.1670514
Moved 983.6555 371.5247 449.2624 0.02667755 0.1575678
Moved 983.6685 363.222 446.4073 0.007458329 0.1502246
Moved 983.6838 355.8926 443.6309 -0.009507935 0.1430834
Moved 983.7008 348.6698 440.8679 -0.02622724 0.1359771
Moved 983.7155 343.2009 438.1005 -0.03888676 0.1288592
Moved 983.7303 337.6372 436.3186 -0.05176578 0.1242761
Moved 983.7453 333.3645 434.1823 -0.06165624 0.1187814
Moved 983.7623 324.1264 430.197 -0.08304074 0.1085314
Moved 983.7773 314.8752 426.0782 -0.1044556 0.09793767
Moved 983.793 305.8321 421.9161 -0.1253886 0.08723266
Moved 983.8068 298.9236 417.7542 -0.1413804 0.07652824
Moved 983.824 290.7804 413.5853 -0.1602305 0.0658058
Moved 983.8388 282.9018 409.4509 -0.1784681 0.05517206
Moved 983.855 279.5 407 -0.1863426 0.04886827
Moved 983.8701 276.1215 405.7477 -0.1941632 0.04564729
Moved 983.8854 271.9903 402.9935 -0.2037261 0.03856356
Moved 983.9008 267.8623 400.2415 -0.2132818 0.0314853
Moved 983.9169 266.24 399.24 -0.2170372 0.02890944
Moved 983.9308 264.8633 397.8633 -0.2202238 0.02536848
Moved 983.9455 263.5 398 -0.2233796 0.02572008
Stationary 983.9611 263.5 398 -0.2233796 0.02572008
Ended 983.9769 264 398 -0.2222222 0.02572008
Candidates 984.1608 12 of is off odd odds ps if pd pa oops id psa
Began 984.8849 318 368 -0.09722222 -0.05144041
Stationary 984.9027 318 368 -0.09722222 -0.05144041
Stationary 984.9165 318 368 -0.09722222 -0.05144041
Moved 984.9321 318 346.83 -0.09722222 -0.1058901
Moved 984.9498 318 320.3826 -0.09722222 -0.1739131
Moved 984.9666 318 298.9052 -0.09722222 -0.2291535
Moved 984.9792 318 267.7214 -0.09722222 -0.3093584
Moved 984.9947 318 247.6006 -0.09722222 -0.3611097
Moved 985.0107 318 231.6307 -0.09722222 -0.4021844
Moved 985.0256 318 209.1653 -0.09722222 -0.4599659
Moved 985.0403 318 199.8406 -0.09722222 -0.4839492
Moved 985.0576 318 190.1311 -0.09722222 -0.508922
Ended 985.0712 318 190.1311 -0.09722222 -0.508922
Accept 985.129 3 odd
Began 985.3157 120 462 -0.5555555 0.1903292
Stationary 985.3328 120 462 -0.5555555 0.1903292
Stationary 985.3494 120 462 -0.5555555 0.1903292
Stationary 985.364 120 462 -0.5555555 0.1903292
Moved 985.3787 129.3362 462 -0.5339441 0.1903292
Moved 985.3948 152.0931 476.8893 -0.4812658 0.2286246
Moved 985.4149 192.1481 488.3827 -0.3885462 0.2581858
Moved 985.4268 246.5758 506.8552 -0.262556 0.3056974
Moved 985.4412 287.469 519.452 -0.1678959 0.3380966
Moved 985.4576 348.1436 537.7876 -0.02744541 0.3852561
Moved 985.4725 369.0266 545.0708 0.02089491 0.4039886
Moved 985.488 387.6137 552.0052 0.06392062 0.421824
Moved 985.5037 402.8568 556.757 0.09920547 0.4340457
Moved 985.5192 414.7415 560.9031 0.1267165 0.4447095
Moved 985.534 421.7746 563.7098 0.1429967 0.4519285
Moved 985.5496 424.5 564.5 0.1493056 0.4539608
Moved 985.5646 425.7628 565 0.1522287 0.4552468
Moved 985.5803 426.5 565 0.1539352 0.4552468
Moved 985.5943 426 565 0.1527777 0.4552468
Stationary 985.6119 426 565 0.1527777 0.4552468
Moved 985.6257 410.2851 566 0.1164007 0.4578188
Moved 985.6411 392.4811 566 0.07518779 0.4578188
Moved 985.6611 372.9623 566 0.03000528 0.4578188
Moved 985.6727 353.9933 566 -0.01390437 0.4578188
Moved 985.6885 331.248 566 -0.06655563 0.4578188
Moved 985.7049 311.4509 557.9327 -0.1123822 0.4370697
Moved 985.7255 283.0364 553.0121 -0.1781564 0.4244139
Stationary 985.7367 283.0364 553.0121 -0.1781564 0.4244139
Moved 985.7502 272.7496 549.9285 -0.2019685 0.4164826
Moved 985.7657 261.6431 544.3215 -0.2276781 0.4020614
Moved 985.7811 253 538.5 -0.2476852 0.3870883
Moved 985.7958 241.5985 529.2788 -0.2740775 0.3633713
Moved 985.8111 227.7761 513.3313 -0.306074 0.3223541
Moved 985.827 212.875 492.2 -0.3405671 0.2680041
Moved 985.8425 197.0603 466.1006 -0.3771752 0.2008759
Moved 985.8587 180.5478 428.9826 -0.4153986 0.1054079
Moved 985.8737 171.5094 404.5283 -0.4363208 0.04251092
Moved 985.8887 163.2081 380.7563 -0.4555368 -0.01863087
Moved 985.9044 159.312 365.42 -0.4645556 -0.05807617
Moved 985.9182 156.7936 353.7777 -0.4703851 -0.08802037
Moved 985.9348 156 344.0922 -0.4722222 -0.1129316
Moved 985.9511 156 339.9003 -0.4722222 -0.1237133
Moved 985.9658 156 338.2529 -0.4722222 -0.1279503
Stationary 985.9811 156 338 -0.4722222 -0.1286009
Moved 985.9957 187.5736 356.0576 -0.3991351 -0.08215633
Moved 986.0118 228.4392 387.7485 -0.3045388 -0.0006469679
Moved 986.0337 311.9468 455.0079 -0.1112342 0.1723452
Stationary 986.0458 311.9468 455.0079 -0.1112342 0.1723452
Moved 986.0586 326.4583 467.0639 -0.0776428 0.2033536
Moved 986.0748 340.64 478.4978 -0.04481485 0.2327618
Moved 986.0891 357.5117 492.5931 -0.005759895 0.269015
Moved 986.1064 369.7542 502.2214 0.02257923 0.2937792
Moved 986.1198 385.7353 511.5956 0.05957236 0.3178898
Moved 986.1348 392.5638 514.7819 0.0753793 0.3260851
Moved 986.1507 407.7635 519.2808 0.1105637 0.3376563
Moved 986.1683 421.1678 521.0168 0.141592 0.3421212
Moved 986.1809 435.0051 522.4005 0.1736229 0.3456802
Moved 986.1966 447.1006 522 0.2016217 0.3446501
Moved 986.2136 459.5578 522 0.2304579 0.3446501
Moved 986.2271 471.4412 516.4485 0.2579656 0.3303717
Moved 986.2426 479.3042 509.8479 0.2761672 0.3133948
Moved 986.2586 488.1579 504.9098 0.2966617 0.3006938
Moved 986.2744 492.2064 499.3914 0.3060334 0.2865004
Moved 986.2903 497.1276 495.6544 0.3174249 0.2768887
Moved 986.3085 500.3045 490.3911 0.3247789 0.2633514
Moved 986.3207 501.5417 483.2081 0.3276428 0.2448768
Moved 986.3355 502 471.5693 0.3287037 0.2149416
Moved 986.3508 487.6266 447.4799 0.295432 0.1529833
Moved 986.3679 464.178 415.9601 0.2411527 0.07191376
Moved 986.3817 418.4689 366.7129 0.1353446 -0.05475087
Moved 986.3973 398.3132 343.032 0.08868793 -0.1156584
Moved 986.4125 386.5 327 0.06134262 -0.1568931
Moved 986.4277 372.9129 302.6229 0.02989093 -0.2195913
Moved 986.4448 363.0702 285.6918 0.00710696 -0.2631385
Moved 986.4585 353.724 266.1375 -0.01452784 -0.3134324
Moved 986.4751 348.7782 253.9456 -0.0259763 -0.3447903
Moved 986.4897 344.6227 242.9937 -0.0355957 -0.3729587
Moved 986.5049 342.0044 235.0133 -0.04165645 -0.3934843
Moved 986.5211 341.1221 232.2443 -0.04369885 -0.4006064
Moved 986.5358 341 229.4922 -0.04398147 -0.4076848
Moved 986.554 340 225.7401 -0.04629632 -0.4173351
Moved 986.5701 340 221.9822 -0.04629632 -0.4270006
Moved 986.5894 340 217.316 -0.04629632 -0.4390019
Stationary 986.6 340 217.316 -0.04629632 -0.4390019
Moved 986.613 340 214.3223 -0.04629632 -0.4467019
Ended 986.6283 340 212.7742 -0.04629632 -0.4506838
Candidates 986.7211 12 question equation strain saturation retain quotation duration station stain rotation static artistic
Began 987.1052 315 211 -0.1041667 -0.455247
Stationary 987.1215 315 211 -0.1041667 -0.455247
Stationary 987.1368 315 211 -0.1041667 -0.455247
Moved 987.1522 315 227.9266 -0.1041667 -0.4117114
Moved 987.1672 302.0273 258.8364 -0.1341962 -0.3322108
Moved 987.183 296.3043 304.9133 -0.1474437 -0.2137004
Moved 987.1999 295 356.6429 -0.150463 -0.08065094
Moved 987.213 295 405.041 -0.150463 0.04382958
Moved 987.2292 295 434.4808 -0.150463 0.1195494
Ended 987.2448 309.8622 483.6399 -0.1160598 0.2459873
Accept 987.2888 0 question
PhraseEnd 987.4592
